nu,[0]Methylacetoacetate-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
3943.140063,0.9949655157120113
3943.259665,0.9946012260456665
3943.379268,0.9943935749891929
3943.49887,0.9949942706309219
3943.618472,0.9943595673104628
3943.738075,0.9946798026462589
3943.857677,0.9945010747449063
3943.97728,0.9944220150521285
3944.096882,0.9946229085887331
3944.216484,0.9943657323588918
3944.336087,0.9949523822538849
3944.455689,0.994450356483421
3944.575292,0.9944736268940254
3944.694894,0.9940780045521689
3944.814496,0.9943104471611154
3944.934099,0.9939054475889564
3945.053701,0.9946994975013298
3945.173303,0.994147990107152
3945.292906,0.993914392778238
3945.412508,0.9945358828916614
3945.532111,0.9941454053257379
3945.651713,0.99408685188578
3945.771315,0.9945545803420153
3945.890918,0.9941745342128501
3946.01052,0.9944693506666237
3946.130123,0.9946442932111517
3946.249725,0.9941117043677319
3946.369327,0.9943482316760087
3946.48893,0.9951110898154459
3946.608532,0.9947663435535641
3946.728135,0.9942805188670789
3946.847737,0.9942435323197311
3946.967339,0.9942009796071823
3947.086942,0.9944020273705029
3947.206544,0.9942680904382709
3947.326147,0.9944987873950648
3947.445749,0.9942298118536566
3947.565351,0.9938846751821743
3947.684954,0.9940223377425992
3947.804556,0.9943488282851267
3947.924158,0.9944400142534933
3948.043761,0.9939097213915697
3948.163363,0.9949787488413704
3948.282966,0.994299211516544
3948.402568,0.9939903307386394
3948.52217,0.9937379886298512
3948.641773,0.9944191312324664
3948.761375,0.9938070558201181
3948.880978,0.993979198109278
3949.00058,0.9937236789058452
3949.120182,0.9942608323077029
3949.239785,0.9942697806954613
3949.359387,0.9942482052753144
3949.47899,0.9940609065575338
3949.598592,0.9940755193602641
3949.718194,0.9946578204655244
3949.837797,0.9945727808573697
3949.957399,0.9941992894669537
3950.077002,0.9937971177992501
3950.196604,0.9942476087265703
3950.316206,0.993936358529039
3950.435809,0.9937999004350756
3950.555411,0.9934010692058237
3950.675014,0.9942612300121154
3950.794616,0.993289913845438
3950.914218,0.993672602821416
3951.033821,0.9933180243477615
3951.153423,0.9936059296266775
3951.273025,0.9939641891367046
3951.392628,0.9943549932669735
3951.51223,0.9934409053874089
3951.631833,0.9937639255298295
3951.751435,0.993585858989613
3951.871037,0.9946043093142463
3951.99064,0.9934334546085589
3952.110242,0.9936022532915391
3952.229845,0.9940065329130778
3952.349447,0.9936308694485045
3952.469049,0.9937184121843038
3952.588652,0.9937174184663885
3952.708254,0.9943524079473519
3952.827857,0.9936674357373159
3952.947459,0.9933046146449485
3953.067061,0.993594602583644
3953.186664,0.9935327035680773
3953.306266,0.9936945632286001
3953.425869,0.9936957556627913
3953.545471,0.9933567645061392
3953.665073,0.992843232508354
3953.784676,0.9936226223465137
3953.904278,0.9941855696114262
3954.02388,0.993751106057876
3954.143483,0.9931121308629113
3954.263085,0.9939038573415124
3954.382688,0.9940241269844174
3954.50229,0.9937551804457633
3954.621892,0.9939118086041763
3954.741495,0.993163575403692
3954.861097,0.9934208380838006
3954.9807,0.9933248782657755
3955.100302,0.9936465689402675
3955.219904,0.9938845757937117
3955.339507,0.9935434337792189
3955.459109,0.9936293790033182
3955.578712,0.993309183856685
3955.698314,0.9933259709237425
3955.817916,0.9934005725054132
3955.937519,0.9935331009812383
3956.057121,0.9926123240281699
3956.176724,0.9934670332268002
3956.296326,0.9931774797910782
3956.415928,0.993666541437026
3956.535531,0.9936913834110854
3956.655133,0.9922367905801669
3956.774735,0.9931037887560489
3956.894338,0.9928569338395016
3957.01394,0.9936236159696328
3957.133543,0.9932322053778907
3957.253145,0.9935473086061666
3957.372747,0.9927310475616494
3957.49235,0.9935331009812383
3957.611952,0.9930474813675559
3957.731555,0.9933368975695192
3957.851157,0.9932807756202664
3957.970759,0.9930790607795734
3958.090362,0.9928815569967867
3958.209964,0.9928633874305457
3958.329567,0.9934249111175864
3958.449169,0.9924903394696515
3958.568771,0.9936499473443452
3958.688374,0.9931562260204267
3958.807976,0.9929162091678028
3958.927579,0.9933738503894269
3959.047181,0.9934657417204965
3959.166783,0.9925482033431581
3959.286386,0.9926812137139018
3959.405988,0.9934194472956008
3959.525591,0.9928917837294914
3959.645193,0.9925282533247692
3959.764795,0.9926605661593919
3959.884398,0.9925849283060894
3960.004,0.9926354521647615
3960.123602,0.9934304743126656
3960.243205,0.9926266177485504
3960.362807,0.9934852138398603
3960.48241,0.9929330888868358
3960.602012,0.9928861242624536
3960.721614,0.9934287854822947
3960.841217,0.9937893662119625
3960.960819,0.9926730737613233
3961.080422,0.9932636913378511
3961.200024,0.9929631752152347
3961.319626,0.9928800676755682
3961.439229,0.9928747061376789
3961.558831,0.9930959432671075
3961.678434,0.9928905922600657
3961.798036,0.992774430856346
3961.917638,0.9926865742069293
3962.037241,0.9924593742541199
3962.156843,0.9927091084479264
3962.276446,0.9932876292812634
3962.396048,0.9927092077188422
3962.51565,0.9926976923588219
3962.635253,0.9934696162444445
3962.754855,0.9926226472500205
3962.874457,0.992737003965804
3962.99406,0.9931694350860729
3963.113662,0.9926902471540487
3963.233265,0.9929580118201484
3963.352867,0.9929555294282219
3963.472469,0.9927082150101308
3963.592072,0.9927724453094698
3963.711674,0.9927092077188422
3963.831277,0.9924777349223792
3963.950879,0.9926313823677507
3964.070481,0.9929424225017393
3964.190084,0.9930249394455807
3964.309686,0.992035585361936
3964.429289,0.9927276722818257
3964.548891,0.9927033507517947
3964.668493,0.9926057728084503
3964.788096,0.9926023979545601
3964.907698,0.9921943237543267
3965.027301,0.9922341115444491
3965.146903,0.992670294280608
3965.266505,0.9924961951799287
3965.386108,0.9930479778914207
3965.50571,0.9929188900451867
3965.625313,0.9926924310749948
3965.744915,0.993133780943349
3965.864517,0.99321214228998
3965.98412,0.9928277442747354
3966.103722,0.9929153155436167
3966.223324,0.9924323797262674
3966.342927,0.9932886225693892
3966.462529,0.9923888129010963
3966.582132,0.992858919555355
3966.701734,0.9930887930020569
3966.821336,0.9924666192339962
3966.940939,0.9922209149185233
3967.060541,0.9928617988503967
3967.180144,0.9929058828929241
3967.299746,0.9929606928103997
3967.419348,0.9926525256413702
3967.538951,0.9926571911192046
3967.658553,0.9923730340444133
3967.778156,0.9924151115530937
3967.897758,0.9921957128273523
3968.01736,0.9925966408773474
3968.136963,0.9926765481231615
3968.256565,0.9926390256588216
3968.376168,0.9926848866411875
3968.49577,0.9923003949969429
3968.615372,0.9928692453418123
3968.734975,0.9925967401370165
3968.854577,0.9925106857301591
3968.974179,0.9924445867196109
3969.093782,0.9927827701965903
3969.213384,0.992846707465749
3969.332987,0.9924628478680086
3969.452589,0.9931123294853572
3969.572191,0.9920358829726562
3969.691794,0.9926181804581581
3969.811396,0.992268244984978
3969.930999,0.9924992719229027
3970.050601,0.9921719004159945
3970.170203,0.9924564961261079
3970.289806,0.9929032020506595
3970.409408,0.9927759200191091
3970.529011,0.992477139435917
3970.648613,0.9924376396318187
3970.768215,0.9932146253234395
3970.887818,0.9924942101895233
3971.00742,0.9922542541013597
3971.127023,0.9929586075951342
3971.246625,0.9931876102530373
3971.366227,0.9925050284353737
3971.48583,0.9929469900473882
3971.605432,0.9925734143877019
3971.725035,0.9922201211421089
3971.844637,0.9926914383830601
3971.964239,0.9926623529500191
3972.083842,0.9926602683612668
3972.203444,0.9924758492164744
3972.323046,0.9925917771657232
3972.442649,0.9923669805873687
3972.562251,0.9921692215554798
3972.681854,0.9927579509375775
3972.801456,0.9929519547947502
3972.921058,0.9934157716504457
3973.040661,0.9925221989208899
3973.160263,0.9930283157361145
3973.279866,0.9922450261797064
3973.399468,0.9923760111679812
3973.51907,0.9926632463465388
3973.638673,0.9925168393154867
3973.758275,0.9927739344692547
3973.877878,0.992909159487744
3973.99748,0.992946890752694
3974.117082,0.992623639873164
3974.236685,0.9928189081471323
3974.356287,0.9930832317203877
3974.47589,0.9931846306946759
3974.595492,0.9926117284609541
3974.715094,0.9930145127384569
3974.834697,0.992738294524748
3974.954299,0.9929350747549994
3975.073901,0.9929945533473433
3975.193504,0.9928253614910085
3975.313106,0.9930438070986723
3975.432709,0.993525550158364
3975.552311,0.9923893090956267
3975.671913,0.9931019018606428
3975.791516,0.9935218741206291
3975.911118,0.9927169508808608
3976.030721,0.9927221130224269
3976.150323,0.9926516322544991
3976.269925,0.9925853253401401
3976.389528,0.9931568219143412
3976.50913,0.9926150040850629
3976.628733,0.9929634731042319
3976.748335,0.9931962510228338
3976.867937,0.9927544762908298
3976.98754,0.9931584109665275
3977.107142,0.9930109378926457
3977.226745,0.9933017340657428
3977.346347,0.9929213723455147
3977.465949,0.9931310001726555
3977.585552,0.9929850206453883
3977.705154,0.9927018616978854
3977.824756,0.9928967482008212
3977.944359,0.9926151033465682
3978.063961,0.9931077611791488
3978.183564,0.9928486931611495
3978.303166,0.9928703374985829
3978.422768,0.9930933612210116
3978.542371,0.9928648767267438
3978.661973,0.9931586095982295
3978.781576,0.9928410482556451
3978.901178,0.9929140247545455
3979.02078,0.9932373701987872
3979.140383,0.9932255507444078
3979.259985,0.9933249775982683
3979.379588,0.9927400814552864
3979.49919,0.993388155075866
3979.618792,0.9930155057534661
3979.738395,0.9931312981120003
3979.857997,0.9934828294782083
3979.9776,0.9930517514809066
3980.097202,0.9933730556906645
3980.216804,0.9931093501528379
3980.336407,0.9928974432287881
3980.456009,0.992448854240509
3980.575612,0.9928454167658682
3980.695214,0.9928062994270642
3980.814816,0.9930310962192912
3980.934419,0.9930559223070216
3981.054021,0.9930173924847194
3981.173623,0.9934418988288111
3981.293226,0.9931581130190489
3981.412828,0.9925390719416919
3981.532431,0.9926542131520981
3981.652033,0.9927379967033043
3981.771635,0.9929219680985168
3981.891238,0.9929761831180316
3982.01084,0.9935960929766656
3982.130443,0.9932258487121176
3982.250045,0.9927178443265186
3982.369647,0.9932970655585638
3982.48925,0.9929936596526475
3982.608852,0.9933242822710273
3982.728455,0.9929358691033771
3982.848057,0.9923934771394779
3982.967659,0.9927997469271114
3983.087262,0.9927130792923019
3983.206864,0.9931533458715476
3983.326467,0.9932582284025717
3983.446069,0.9931650651501724
3983.565671,0.9934338519820203
3983.685274,0.9931099460186267
3983.804876,0.9931137198435918
3983.924478,0.9932260473573072
3984.044081,0.9935942051458824
3984.163683,0.9930620792728264
3984.283286,0.9928892022142096
3984.402888,0.9927820752488944
3984.52249,0.99319376803531
3984.642093,0.9931961517032136
3984.761695,0.9929812473094791
3984.881298,0.9935916218043074
3985.0009,0.9932395553234052
3985.120502,0.9934770672945077
3985.240105,0.9932470046480052
3985.359707,0.9932637906642251
3985.47931,0.992468504922364
3985.598912,0.993222869039041
3985.718514,0.9932583277283996
3985.838117,0.9927676800131691
3985.957719,0.9932546526793858
3986.077322,0.9927786005177118
3986.196924,0.992941628148119
3986.316526,0.9931171957476941
3986.436129,0.99337981065041
3986.555731,0.992586119408718
3986.675334,0.9930163994678234
3986.794936,0.9923107149747147
3986.914538,0.992743158954309
3987.034141,0.9928019310889571
3987.153743,0.9930631716417144
3987.273345,0.9930522480069065
3987.392948,0.9931817504634232
3987.51255,0.9929137268803827
3987.632153,0.992863188857888
3987.751755,0.9926523271108849
3987.871357,0.992946890752694
3987.99096,0.9928236736893286
3988.110562,0.9931134219095206
3988.230165,0.992549890676538
3988.349767,0.9927884290745083
3988.469369,0.9929852192424122
3988.588972,0.9927901168162723
3988.708574,0.992770856874828
3988.828177,0.992881954149489
3988.947779,0.9926159967005632
3989.067381,0.9928061008658242
3989.186984,0.9926770444615597
3989.306586,0.9926294963699159
3989.426189,0.9931598013892762
3989.545791,0.9928695432026307
3989.665393,0.9934927643561775
3989.784996,0.9926574889164066
3989.904598,0.9935083623150215
3990.0242,0.9932510769690724
3990.143803,0.993208467411852
3990.263405,0.9928418425288015
3990.383008,0.9926340624761012
3990.50261,0.9929404366188802
3990.622212,0.9923805761081319
3990.741815,0.9929310037295386
3990.861417,0.9925396674653136
3990.98102,0.9929082658699027
3991.100622,0.9927774091841061
3991.220224,0.9927727431412481
3991.339827,0.9927339264858618
3991.459429,0.9925595184571723
3991.579032,0.9928616995642218
3991.698634,0.9931686405508428
3991.818236,0.992881755573118
3991.937839,0.9922785646283879
3992.057441,0.9929728070047483
3992.177044,0.9924691996505607
3992.296646,0.9923811715366562
3992.416248,0.9920327084629099
3992.535851,0.9925450271939892
3992.655453,0.9929959435406912
3992.775056,0.9929086630332884
3992.894658,0.9927649995440516
3993.01426,0.9926561984625097
3993.133863,0.992776118574313
3993.253465,0.9926355514283116
3993.373067,0.9928695432026307
3993.49267,0.992656694790733
3993.612272,0.9929509618432919
3993.731875,0.9923642019637132
3993.851477,0.9926506396033632
3993.971079,0.9928604088448513
3994.090682,0.9929186914614285
3994.210284,0.9927167523374905
3994.329887,0.9924533202704017
3994.449489,0.9930565181407537
3994.569091,0.9924681079350415
3994.688694,0.9924130274835478
3994.808296,0.9927933930290634
3994.927899,0.9924805138639275
3995.047501,0.9923352253520764
3995.167103,0.9921858901384176
3995.286706,0.9922890828369194
3995.406308,0.9928041152556081
3995.525911,0.9925202138784771
3995.645513,0.9921054271255467
3995.765115,0.9930329829801665
3995.884718,0.9925382779107519
3996.00432,0.9925461189941196
3996.123922,0.9929359683969688
3996.243525,0.9921088002897334
3996.363127,0.9925835386881625
3996.48273,0.9924523278175775
3996.602332,0.9926612610220314
3996.721934,0.9926618566189668
3996.841537,0.9924915304587735
3996.961139,0.9931605959174351
3997.080742,0.9922127787403793
3997.200344,0.9921556289302542
3997.319946,0.9920653468759173
3997.439549,0.9918708219351888
3997.559151,0.9918842122816696
3997.678754,0.9923047611282864
3997.798356,0.9918999833660246
3997.917958,0.9924086608758333
3998.037561,0.9923160734670434
3998.157163,0.9925225959298489
3998.276766,0.9923155773091308
3998.396368,0.992332049884436
3998.51597,0.9930353662621856
3998.635573,0.9920636603662611
3998.755175,0.9921402506371879
3998.874777,0.9920971926846746
3998.99438,0.9918141877281783
3999.113982,0.9921463027111755
3999.233585,0.9918420580984303
3999.353187,0.9922538571997375
3999.472789,0.9914861498553333
3999.592392,0.9921057247572195
3999.711994,0.9923581485605442
3999.831597,0.991615844725594
3999.951199,0.9920235818039748
4000.070801,0.9920034439296643
4000.190404,0.992025665055684
4000.310006,0.9919953095347751
4000.429609,0.9915468306645183
4000.549211,0.9919628718185128
4000.668813,0.9919320222529125
4000.788416,0.991904347735553
4000.908018,0.9918286683210272
4001.027621,0.9921179277326821
4001.147223,0.9919264674491414
4001.266825,0.992051954084136
4001.386428,0.9923254012819747
4001.50603,0.9919038517835032
4001.625633,0.9918228165491468
4001.745235,0.9915652736070876
4001.864837,0.991778086348794
4001.98444,0.9918083360417331
4002.104042,0.9918110139278556
4002.223644,0.9917076726043808
4002.343247,0.9914649322787553
4002.462849,0.9918917506303285
4002.582452,0.9919276577616165
4002.702054,0.9912555569958662
4002.821656,0.991917837726414
4002.941259,0.9914930902826739
4003.060861,0.9916808968586946
4003.180464,0.9915198609575139
4003.300066,0.99167098009931
4003.419668,0.9912566473775786
4003.539271,0.9913491359373031
4003.658873,0.9918194443573033
4003.778476,0.9914800026602606
4003.898078,0.9913822475514044
4004.01768,0.9915209516299609
4004.137283,0.9918587211849759
4004.256885,0.9911322524742762
4004.376488,0.991139487766128
4004.49609,0.9915476239023001
4004.615692,0.9913663855623398
4004.735295,0.9911957860878904
4004.854897,0.9912013367998345
4004.974499,0.9913462610289776
4005.094102,0.991262099304132
4005.213704,0.9912073831464302
4005.333307,0.9914443100226361
4005.452909,0.9906531558611443
4005.572511,0.9913176115360209
4005.692114,0.9918743926765751
4005.811716,0.9911693215137054
4005.931319,0.9906803991975247
4006.050921,0.991423093341421
4006.170523,0.9918154770874604
4006.290126,0.9916815910355654
4006.409728,0.991371639818107
4006.529331,0.9912920358715709
4006.648933,0.99098418837642
4006.768535,0.9910314594496117
4006.888138,0.9906844609954881
4007.00774,0.9915303711237439
4007.127343,0.9919558289071253
4007.246945,0.9909716029571453
4007.366547,0.9910081704839611
4007.48615,0.9914981469103287
4007.605752,0.99109855455056
4007.725355,0.9914701870568216
4007.844957,0.9912393996619698
4007.964559,0.9908638901981983
4008.084162,0.9912522858579255
4008.203764,0.9904739629137399
4008.323366,0.991012828233308
4008.442969,0.9914756401578464
4008.562571,0.9909094709854975
4008.682174,0.990540128784378
4008.801776,0.9908303995647045
4008.921378,0.9910993474297208
4009.040981,0.991274490157816
4009.160583,0.9909138309967619
4009.280186,0.9910094587954201
4009.399788,0.9910270989207833
4009.51939,0.9908689436169246
4009.638993,0.990972693026508
4009.758595,0.9916326031749784
4009.878198,0.9912914410965278
4009.9978,0.9904454376743733
4010.117402,0.9911412718188116
4010.237005,0.9911752685474756
4010.356607,0.9907931450420703
4010.47621,0.9914491681116575
4010.595812,0.9909671435949655
4010.715414,0.990901642831598
4010.835017,0.9913083923251031
4010.954619,0.991221161024812
4011.074221,0.9912089690795121
4011.193824,0.9912545657408048
4011.313426,0.9913070044943253
4011.433029,0.9908720153154109
4011.552631,0.9910815078020242
4011.672233,0.9910837872921135
4011.791836,0.9908655746682434
4011.911438,0.9912066893015049
4012.031041,0.9909549547740607
4012.150643,0.9905908457373147
4012.270245,0.9911348294214827
4012.389848,0.9907767970900481
4012.50945,0.9910187743281157
4012.629053,0.9913297056846558
4012.748655,0.991265271347925
4012.868257,0.9909308748612318
4012.98786,0.9907367705159879
4013.107462,0.9912596211519814
4013.227065,0.9906651428368514
4013.346667,0.9910775434839216
4013.466269,0.9915546639154219
4013.585872,0.9915628938532866
4013.705474,0.9905655859928114
4013.825077,0.9905662793889644
4013.944679,0.9914302316133907
4014.064281,0.9919070258809074
4014.183884,0.9906551371694374
4014.303486,0.991529677052727
4014.423088,0.9907258724714515
4014.542691,0.9907658986052218
4014.662293,0.9905600388410619
4014.781896,0.9905051633349757
4014.901498,0.9906288851561431
4015.0211,0.9907078414246556
4015.140703,0.9909604050413001
4015.260305,0.9912592246482123
4015.379908,0.9906773280930474
4015.49951,0.9909378114016337
4015.619112,0.9911843874018929
4015.738715,0.9906379989838101
4015.858317,0.9912172952698223
4015.97792,0.990692386502878
4016.097522,0.9912757788154908
4016.217124,0.9914764333386757
4016.336727,0.9916154480793354
4016.456329,0.991298181901246
4016.575932,0.991494974121335
4016.695534,0.9912559534981683
4016.815136,0.9912788517751682
4016.934739,0.9909934045722272
4017.054341,0.9907285474349184
4017.173943,0.99143598192541
4017.293546,0.9908898511722087
4017.413148,0.9909638734087874
4017.532751,0.991311861910548
4017.652353,0.9909218574312999
4017.771955,0.9907099219133071
4017.891558,0.991230181178419
4018.01116,0.9911810173807047
4018.130763,0.9912425716331239
4018.250365,0.9909507927719908
4018.369967,0.9912086717168659
4018.48957,0.9913960278604182
4018.609172,0.9908539816088393
4018.728775,0.9907554956179022
4018.848377,0.9914950732708374
4018.967979,0.9913159262975139
4019.087582,0.9914590826529113
4019.207184,0.9918578285125286
4019.326787,0.9914045539029197
4019.446389,0.9917845329273067
4019.565991,0.9914206147867858
4019.685594,0.9908243555177015
4019.805196,0.9918552496855269
4019.924798,0.9909611978099413
4020.044401,0.9908854912664554
4020.164003,0.9913099784197997
4020.283606,0.9914637425215505
4020.403208,0.9915909554802528
4020.52281,0.9913110688613757
4020.642413,0.9917073750921237
4020.762015,0.9915323541864691
4020.881618,0.9914629493508738
4021.00122,0.9914862490039533
4021.120822,0.991176854429174
4021.240425,0.9915825269929524
4021.360027,0.9913395198973224
4021.47963,0.9919220037900811
4021.599232,0.9911086638073735
4021.718834,0.9916008714393872
4021.838437,0.9910415680220518
4021.958039,0.9916413295802825
4022.077642,0.992343164065634
4022.197244,0.9915975000021559
4022.316846,0.9918114106523406
4022.436449,0.992146501140456
4022.556051,0.9913617261512773
4022.675654,0.9917590443923395
4022.795256,0.9912373180614162
4022.914858,0.9918555472421464
4023.034461,0.991798913907296
4023.154063,0.9918387850250392
4023.273665,0.9919804297167311
4023.393268,0.9917990130871923
4023.51287,0.9919820168866883
4023.632473,0.9916724676068958
4023.752075,0.9918280732240047
4023.871677,0.991995408734311
4023.99128,0.991797624569546
4024.110882,0.9921066176527735
4024.230485,0.9921365797250516
4024.350087,0.9917105485608015
4024.469689,0.9918486042776161
4024.589292,0.9917370275859415
4024.708894,0.9918619943241564
4024.828497,0.9919789417472025
4024.948099,0.9924483580162059
4025.067701,0.9916260584213952
4025.187304,0.991898892276643
4025.306906,0.9916752442936924
4025.426509,0.9917252259855329
4025.546111,0.9920069159477941
4025.665713,0.9921041373893298
4025.785316,0.9923418740203593
4025.904918,0.9917763011498453
4026.02452,0.9922243876978029
4026.144123,0.9922486974930952
4026.263725,0.9918626886277955
4026.383328,0.9919040501642933
4026.50293,0.9921262615582771
4026.622532,0.9920210025460151
4026.742135,0.9917098543636604
4026.861737,0.9915557546261521
4026.98134,0.991468402412091
4027.100942,0.9920202089295306
4027.220544,0.9919097040334928
4027.340147,0.9919912423623437
4027.459749,0.9916406354315948
4027.579352,0.9919816200939608
4027.698954,0.9916897228579523
4027.818556,0.9918409670727665
4027.938159,0.9919162506591432
4028.057761,0.992252071144402
4028.177364,0.9922994026970441
4028.296966,0.9918784593699218
4028.416568,0.9920152488408861
4028.536171,0.9920080071560018
4028.655773,0.9916741534515237
4028.775376,0.9921390600696014
4028.894978,0.9923329429836829
4029.01458,0.9921307261364994
4029.134183,0.9914427237130091
4029.253785,0.9917615237930497
4029.373387,0.9919347004729883
4029.49299,0.9921783495543068
4029.612592,0.9919310303213863
4029.732195,0.9921443184205544
4029.851797,0.9917180855896113
4029.971399,0.9924246387838953
4030.091002,0.9923301644553324
4030.210604,0.9913683682970936
4030.330207,0.9919122830020759
4030.449809,0.9921792425152233
4030.569411,0.9919238884436787
4030.689014,0.9923182565648064
4030.808616,0.991391467449179
4030.928219,0.992213671732282
4031.047821,0.991209365563179
4031.167423,0.9921013595016341
4031.287026,0.9924462738768425
4031.406628,0.9922099013274932
4031.526231,0.9926189745530201
4031.645833,0.9920462994041136
4031.765435,0.992296822721951
4031.885038,0.992401317078915
4032.00464,0.9917317713936242
4032.124242,0.9918936352264451
4032.243845,0.9911324507007465
4032.363447,0.9925419503091741
4032.48305,0.9919021655483884
4032.602652,0.9923181573329858
4032.722254,0.9920717953216295
4032.841857,0.9922823352940977
4032.961459,0.991786913213042
4033.081062,0.9918785585577726
4033.200664,0.9920618746532797
4033.320266,0.9918244034669228
4033.439869,0.9914506552865251
4033.559471,0.9917299862780423
4033.679074,0.9922117865280967
4033.798676,0.9912646765889406
4033.918278,0.9920545334225698
4034.037881,0.9920738786745872
4034.157483,0.9920988792513357
4034.277086,0.9923243097246336
4034.396688,0.9924348608103181
4034.51629,0.9923870266028407
4034.635893,0.9916935904554133
4034.755495,0.9920096935710474
4034.875098,0.9923087303552693
4034.9947,0.9920339981062692
4035.114302,0.9920936211412097
4035.233905,0.9914912064475919
4035.353507,0.991844537706675
4035.473109,0.9916509485478313
4035.592712,0.9919361883761548
4035.712314,0.992547310050177
4035.831917,0.9922774731225671
4035.951519,0.9918764756149868
4036.071121,0.991895817394843
4036.190724,0.9921889659194445
4036.310326,0.9920764580700249
4036.429929,0.991891453062848
4036.549531,0.9921882713874115
4036.669133,0.9919464053715126
4036.788736,0.9920234826016215
4036.908338,0.9921452113508429
4037.027941,0.991380264788892
4037.147543,0.9919219045978858
4037.267145,0.991920317524108
4037.386748,0.9923763088808292
4037.50635,0.9922159538263514
4037.625953,0.9921391592835124
4037.745555,0.9914610655730596
4037.865157,0.9920211017481203
4037.98476,0.9923974467213256
4038.104362,0.9924272190913105
4038.223964,0.9922450261797064
4038.343567,0.9919763626053067
4038.463169,0.9916939871329288
4038.582772,0.991963962978272
4038.702374,0.9918820301388028
4038.821976,0.992202261340667
4038.941579,0.992241454104042
4039.061181,0.9922145647249885
4039.180784,0.9923279813313721
4039.300386,0.991374713074954
4039.419988,0.9920594937076376
4039.539591,0.9917801690849622
4039.659193,0.9918830220213289
4039.778796,0.9915818328854263
4039.898398,0.991692896270143
4040.018,0.9922708248857688
4040.137603,0.9920269546898868
4040.257205,0.9914718725575722
4040.376808,0.992205535613532
4040.49641,0.9925366898507777
4040.616012,0.9922077184681114
4040.735615,0.9915571428051803
4040.855217,0.9914937843280799
4040.974819,0.9915324533397095
4041.094422,0.9921648560205092
4041.214024,0.9915271982316329
4041.333627,0.9917949467195747
4041.453229,0.9923053565113217
4041.572831,0.992157017949107
4041.692434,0.9921774565941941
4041.812036,0.9909608014255414
4041.931639,0.9918167664484187
4042.051241,0.9918712186835968
4042.170843,0.9918362062475505
4042.290446,0.9920088007627249
4042.410048,0.9922967234922737
4042.529651,0.9920043367331656
4042.649253,0.9916461886347021
4042.768855,0.9920641563982153
4042.888458,0.9925311316608775
4043.00806,0.991913572488882
4043.127663,0.9915739994198888
4043.247265,0.9918079393184781
4043.366867,0.9921329088264979
4043.48647,0.9919734858780265
4043.606072,0.9915255126368286
4043.725675,0.9915454424999272
4043.845277,0.9919217062135246
4043.964879,0.9913463601636087
4044.084482,0.9919410488753861
4044.204084,0.9917352424608984
4044.323686,0.9919966983291806
4044.443289,0.9920389582886602
4044.562891,0.9921127687328714
4044.682494,0.9921240788829027
4044.802096,0.9911841891650353
4044.921698,0.9917845329273067
4045.041301,0.992064950049858
4045.160903,0.9912348399712186
4045.280506,0.9922985096279835
4045.400108,0.9915651744505651
4045.51971,0.991798913907296
4045.639313,0.9918225190023465
4045.758915,0.991612671559968
4045.878518,0.9917413912384628
4045.99812,0.9915301728176895
4046.117722,0.9920482834986966
4046.237325,0.9919104975615735
4046.356927,0.9915278923009145
4046.47653,0.9918886757706676
4046.596132,0.9912291899487334
4046.715734,0.991707771775153
4046.835337,0.991246140112805
4046.954939,0.9919260706786338
4047.074541,0.9918858984862637
4047.194144,0.9919329149921343
4047.313746,0.9919464053715126
4047.433349,0.9917502177761229
4047.552951,0.9923168673202197
4047.672553,0.9913030392742378
4047.792156,0.9916880369868565
4047.911758,0.9916342889518367
4048.031361,0.9918994874161569
4048.150963,0.9909926117778206
4048.270565,0.9919777513731866
4048.390168,0.9910168913942333
4048.50977,0.9914864473012229
4048.629373,0.9918518773834109
4048.748975,0.9917604328559736
4048.868577,0.9919768585936121
4048.98818,0.9917419862834761
4049.107782,0.9916431145362822
4049.227385,0.9916411312520363
4049.346987,0.9917538872587173
4049.466589,0.991617629635721
4049.586192,0.9916831777273805
4049.705794,0.9914644365464131
4049.825397,0.99183461931089
4049.944999,0.9913694588028985
4050.064601,0.9916708809322169
4050.184204,0.9917085651416878
4050.303806,0.9917251268130153
4050.423408,0.9913477480494843
4050.543011,0.9923096234335286
4050.662613,0.9915807421460101
4050.782216,0.9912739945206948
4050.901818,0.9917018215463731
4051.02142,0.9914811924369776
4051.141023,0.9919430327594678
4051.260625,0.9919653517287923
4051.380228,0.9917075734336185
4051.49983,0.9916808968586946
4051.619432,0.9912862863944363
4051.739035,0.9910838864004973
4051.858637,0.9919503731650696
4051.97824,0.9912565482519188
4052.097842,0.9915094500536312
4052.217444,0.9916660217568053
4052.337047,0.9917040032927804
4052.456649,0.991521050782061
4052.576252,0.9916864502872667
4052.695854,0.9917783838822646
4052.815456,0.9922099013274932
4052.935059,0.992081517672863
4053.054661,0.9921725949365678
4053.174263,0.9915233312831003
4053.293866,0.9913621226960471
4053.413468,0.9912036165655308
4053.533071,0.9914635442288218
4053.652673,0.9917300854510459
4053.772275,0.9911549496627396
4053.891878,0.9921461042819348
4054.01148,0.9912456444898589
4054.131083,0.9912026253624098
4054.250685,0.9914768299293284
4054.370287,0.9922999980768643
4054.48989,0.9912005438390822
4054.609492,0.9912504024803716
4054.729095,0.9912868811663865
4054.848697,0.9913647993773919
4054.968299,0.9912475278583726
4055.087902,0.9918583244415667
