nu,[0]HFC-143a-PNNL(x-sec)-X=0.01-T=278.16K-P=1.0atm-L=15cm
550.761015,0.9856607997967952
550.881018,0.9830837146992485
551.00102,0.9824606371605797
551.121022,0.9838518029798602
551.241025,0.9847307750425359
551.361027,0.9824213395210514
551.48103,0.9821679075095903
551.601032,0.9840426887449588
551.721034,0.9824223219428821
551.841037,0.9837868709036457
551.961039,0.9839029646038059
552.081042,0.9859328797228418
552.201044,0.9837849033318714
552.321046,0.9846451071917128
552.441049,0.9831672803664885
552.561051,0.9839541288882252
552.681054,0.9842188481520407
552.801056,0.9866637267320921
552.921058,0.9846726776406987
553.041061,0.9839472412334298
553.161063,0.9844088207214974
553.281066,0.9843536953710612
553.401068,0.9846687389578654
553.52107,0.9844206336982237
553.641073,0.9839295303424861
553.761075,0.9838183525872188
553.881078,0.9825077964029763
554.00108,0.9837337478469523
554.121082,0.9848440255934477
554.241085,0.9833157498349866
554.361087,0.9833275496947836
554.48109,0.9835675108909846
554.601092,0.9841538918516443
554.721094,0.9850016132442185
554.841097,0.9837927736425792
554.961099,0.9839305142725083
555.081102,0.9835930839787165
555.201104,0.9838222878684997
555.321106,0.9837642440658245
555.441109,0.9835242348725848
555.561111,0.9844048830940898
555.681114,0.9836491503823805
555.801116,0.9840741786148339
555.921118,0.9838399968290615
556.041121,0.9846697236270967
556.161123,0.9842857773092807
556.281126,0.9849198615030634
556.401128,0.9838567222511733
556.52113,0.9833796674360255
556.641133,0.983695382978906
556.761135,0.9840810671581941
556.881138,0.9843763357664183
557.00114,0.9836166904960091
557.121142,0.9838872222823112
557.241145,0.9836491503823805
557.361147,0.9843212122350886
557.48115,0.9838458998867516
557.601152,0.9832744514407659
557.721154,0.9833708170588452
557.841157,0.9842513279099429
557.961159,0.9843605858710456
558.081162,0.9840052958332564
558.201164,0.983392451454798
558.321166,0.9833334496777818
558.441169,0.9849080425356393
558.561171,0.9840102158720356
558.681174,0.9840968125812317
558.801176,0.984175543475432
558.921178,0.9838291746486185
559.041181,0.9844265402397455
559.161183,0.9842434539308156
559.281186,0.9841765276514676
559.401188,0.9845387712623797
559.52119,0.9846904019084142
559.641193,0.9857189554995596
559.761195,0.9839354339373789
559.881198,0.9844048830940898
560.0012,0.9846037529656556
560.121202,0.9847288055829553
560.241205,0.9840062798390442
560.361207,0.9839856159241395
560.48121,0.9846263991124035
560.601212,0.9841450345064757
560.721214,0.9845761844465336
560.841217,0.9840613857336659
560.961219,0.9848302378736037
561.081222,0.9843310554964272
561.201224,0.9848607680841935
561.321226,0.9846588923197092
561.441229,0.9850173733961113
561.561231,0.9858096458151562
561.681234,0.9846756316631626
561.801236,0.9858234472468074
561.921238,0.9843320398279749
562.041241,0.9845663387339177
562.161243,0.9855632242076867
562.281246,0.9855908203643089
562.401248,0.9855996907216088
562.52125,0.9844117739523894
562.641253,0.9860107714970244
562.761255,0.986502913651257
562.881258,0.9860511987674092
563.00126,0.9850567748790716
563.121262,0.9859171049229649
