nu,[0]2-Vinylpyridine-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
2587.915358,0.9992876038746997
2588.050561,0.9994354794017462
2588.185764,0.9996053978759055
2588.320966,0.9995272117995809
2588.456169,0.9997673370702184
2588.591372,0.9991640695846622
2588.726575,0.9992067248092621
2588.861777,0.9993904658414668
2588.99698,0.9994407064629721
2589.132183,0.9991534984847272
2589.267385,0.9992123703432059
2589.402588,0.998793028976154
2589.537791,0.9994209477155213
2589.672993,0.9997982703501627
2589.808196,0.9995128486967465
2589.943399,0.999109386831541
2590.078602,0.9993424662701115
2590.213804,0.9994669621151974
2590.349007,0.9992381003930152
2590.48421,0.9995966113830749
2590.619412,0.9992589946801433
2590.754615,0.99919364527884
2590.889818,0.9993970718342788
2591.025021,0.99898941098937
2591.160223,0.9994978661114393
2591.295426,0.9990268438238996
2591.430629,0.9994964468254771
2591.565831,0.9996975057606109
2591.701034,0.9989711296504237
2591.836237,0.9995119391404681
2591.971439,0.9993555977163916
2592.106642,0.9995185159506653
2592.241845,0.9990091112547987
2592.377048,0.9991500614026042
2592.51225,0.999183213751636
2592.647453,0.998589295979715
2592.782656,0.9983878009913144
2592.917858,0.9989889114947894
2593.053061,0.9990562655976837
2593.188264,0.9993383290008653
2593.323466,0.9995771694180572
2593.458669,0.9987262119575696
2593.593872,0.9987867365998925
2593.729075,0.9988680411493019
2593.864277,0.9989115927453139
2593.99948,0.9986423224791726
2594.134683,0.9992140989821018
2594.269885,0.9991316372453432
2594.405088,0.999179596714949
2594.540291,0.9984182522836245
2594.675494,0.9986433211219944
2594.810696,0.9983936914967173
2594.945899,0.9983747221967877
2595.081102,0.998655005317204
2595.216304,0.998641723293959
2595.351507,0.998699845933607
2595.48671,0.9991326763427862
2595.621912,0.9985918923152598
2595.757115,0.998846066294121
2595.892318,0.9989045004981829
2596.027521,0.9987027421673598
2596.162723,0.9985345747856698
2596.297926,0.9984911394763913
2596.433129,0.9984635815012436
2596.568331,0.9984193505443061
2596.703534,0.9985846026210533
2596.838737,0.9982430452552152
2596.973939,0.9982850721720808
2597.109142,0.998257120581384
2597.244345,0.9985900948514713
2597.379548,0.9981591963611166
2597.51475,0.9982863699435182
2597.649953,0.9984845494566179
2597.785156,0.9982147953767722
2597.920358,0.9982220823713759
2598.055561,0.998186047204641
2598.190764,0.9981889419483753
2598.325967,0.998569324393512
2598.461169,0.9976318086003311
2598.596372,0.9978649823992981
2598.731575,0.9980016992667784
2598.866777,0.9974590337338168
2599.00198,0.9979113841998132
2599.137183,0.9978650821858013
2599.272385,0.9980529978724836
2599.407588,0.9974043744764455
2599.542791,0.9973446317437271
2599.677994,0.997513795737972
2599.813196,0.9975935002744053
2599.948399,0.9972247581235404
2600.083602,0.9977218988201598
2600.218804,0.9973988887674716
2600.354007,0.9973507155645364
2600.48921,0.9975924029221586
2600.624412,0.9970130697789036
2600.759615,0.9970576372591985
2600.894818,0.9971591428932206
2601.030021,0.9971925482840447
2601.165223,0.997159940620854
2601.300426,0.9971615360780354
2601.435629,0.9970311158787833
2601.570831,0.9973986892877138
2601.706034,0.9968140858294345
2601.841237,0.9963578487815703
2601.97644,0.9967922558399942
2602.111642,0.9962872095142833
2602.246845,0.9968317295949006
2602.382048,0.9964076679194774
2602.51725,0.9965133923816273
2602.652453,0.9963724953495994
2602.787656,0.9959314988676817
2602.922858,0.996368410230743
2603.058061,0.9958255373934526
2603.193264,0.9962613063835781
2603.328467,0.9959748228301718
2603.463669,0.9958494374931501
2603.598872,0.9958749315650727
2603.734075,0.9956624345289169
2603.869277,0.9960069933365001
2604.00448,0.9955587914641975
2604.139683,0.9958727406426332
2604.274885,0.9958194628762018
2604.410088,0.9962633985345183
2604.545291,0.9955607825837716
2604.680494,0.9957186910456993
2604.815696,0.9956444132019454
2604.950899,0.9957776393370614
2605.086102,0.995793173589402
2605.221304,0.9956969846148356
2605.356507,0.9951639316172526
2605.49171,0.9953999129599217
2605.626913,0.9956333616102953
2605.762115,0.9950818339794683
2605.897318,0.9950441210926242
2606.032521,0.9954883083968918
2606.167723,0.9955054309430498
2606.302926,0.995740895820092
2606.438129,0.9955312148676115
2606.573331,0.9956062807511609
2606.708534,0.9952051322568689
2606.843737,0.9954441096972174
2606.97894,0.9952731070887161
2607.114142,0.9955628732636101
2607.249345,0.9953915516357704
2607.384548,0.9951127815057366
2607.51975,0.995374032898627
2607.654953,0.9954311690079061
2607.790156,0.9953803037747875
2607.925359,0.9950700920831047
2608.060561,0.9952627563022266
2608.195764,0.9953786116297094
2608.330967,0.9953313322685508
2608.466169,0.995260268148446
2608.601372,0.9955272327507163
2608.736575,0.9951599509694874
2608.871777,0.9954322639827942
2609.00698,0.994672740444731
2609.142183,0.9948598559848735
2609.277386,0.9953258579612776
2609.412588,0.9955581941291018
2609.547791,0.995359898687713
2609.682994,0.9955537141273083
2609.818196,0.9947932026074355
2609.953399,0.9954207170355044
2610.088602,0.9945508010417906
2610.223804,0.9952337945774133
2610.359007,0.9953222747946386
2610.49421,0.9947591812616747
2610.629413,0.9952496189205503
2610.764615,0.9950513849412211
2610.899818,0.9948890058056966
2611.035021,0.9950937750331222
2611.170223,0.9947725111240135
2611.305426,0.9949353687136145
2611.440629,0.994513307183355
2611.575832,0.9944298710170785
2611.711034,0.9947031778962793
2611.846237,0.9943543966541566
2611.98144,0.9948186696393989
2612.116642,0.9945295178823789
2612.251845,0.9948164810407332
2612.387048,0.9951234292694642
2612.52225,0.9951592543577655
2612.657453,0.9947796735118781
2612.792656,0.9950044196242421
2612.927859,0.995139351371709
2613.063061,0.9952200604458139
2613.198264,0.995310330999004
2613.333467,0.9951464168861862
2613.468669,0.9949447211500368
2613.603872,0.9951429338798223
2613.739075,0.9952912212241033
2613.874277,0.9955145896351444
2614.00948,0.9948342884151193
2614.144683,0.9950393448923058
2614.279886,0.994742668396323
2614.415088,0.9953437739879647
2614.550291,0.9954707879568444
2614.685494,0.9950541710889996
2614.820696,0.9950532755406486
2614.955899,0.994232993394145
2615.091102,0.9951167619648236
2615.226305,0.9948853247231851
2615.361507,0.9949458155898321
2615.49671,0.9952158805303378
2615.631913,0.9952866428950158
2615.767115,0.9953139141226452
2615.902318,0.9948195649766045
2616.037521,0.9957489613540135
2616.172723,0.9954106633370337
2616.307926,0.9951691064831516
2616.443129,0.9954841273547768
2616.578332,0.9953431767818794
2616.713534,0.9950981534553649
2616.848737,0.995559687467513
2616.98394,0.9955882604405636
2617.119142,0.9956791617983256
2617.254345,0.9955091143199585
2617.389548,0.9957537409604991
2617.52475,0.9955756165499449
2617.659953,0.9955969220961075
2617.795156,0.9955091143199585
2617.930359,0.9955578954616884
2618.065561,0.9958129900707298
2618.200764,0.9958874796682633
2618.335967,0.9960198419095873
2618.471169,0.9956463049281276
2618.606372,0.9957633002422968
2618.741575,0.9956275869535445
2618.876778,0.9969952234046802
2619.01198,0.9959848822266822
2619.147183,0.9964443363963528
2619.282386,0.9966128493810087
2619.417588,0.9960229295758831
2619.552791,0.9967637479891414
2619.687994,0.9963142092635061
2619.823196,0.9965223610425176
2619.958399,0.9966895915249456
2620.093602,0.9966626812692645
2620.228805,0.9968852608960824
2620.364007,0.9972204700662998
2620.49921,0.9968817718037752
2620.634413,0.9968516664288601
2620.769615,0.9970590331408677
2620.904818,0.9969673079292433
2621.040021,0.9973755499065402
2621.175224,0.9971056965955352
2621.310426,0.9972176778528927
2621.445629,0.9977559217169967
2621.580832,0.9975669646402235
2621.716034,0.9975532980664242
2621.851237,0.9975694585607525
2621.98644,0.9978797509103243
2622.121642,0.9976818909741798
2622.256845,0.9972089023759397
2622.392048,0.9975227734025331
2622.527251,0.9978942202716151
2622.662453,0.9978370425709503
2622.797656,0.9979889249267837
2622.932859,0.9981855481117421
2623.068061,0.9981515105648949
2623.203264,0.998247138060091
2623.338467,0.9984617842684145
2623.473669,0.99861146490816
2623.608872,0.9984982287886487
2623.744075,0.9986583008841592
2623.879278,0.9984220462801918
2624.01448,0.9985050185996898
2624.149683,0.9987551754376849
2624.284886,0.9989427592732029
2624.420088,0.9986543062589449
2624.555291,0.9988576529756925
2624.690494,0.9990093809872952
2624.825697,0.9990362646914561
2624.960899,0.9992537385916549
2625.096102,0.9988833239472447
2625.231305,0.9991478133174951
2625.366507,0.9994011393886387
2625.50171,0.9993067304224784
2625.636913,0.9994947576779093
2625.772115,0.9992309458738295
2625.907318,0.9992025281498308
2626.042521,0.9989952051447568
2626.177724,0.9987493826744663
2626.312926,0.9994858722090095
2626.448129,0.9990636086882216
2626.583332,0.9995101400205968
2626.718534,0.9987111313056283
2626.853737,0.9993526496217268
2626.98894,0.9993468433996996
2627.124142,0.9999112959344383
2627.259345,0.9998472916611055
2627.394548,0.9998987751235836
2627.529751,0.9996187327008562
2627.664953,0.9998241454642218
2627.800156,0.9994847028112231
2627.935359,0.999969118476844
2628.070561,0.9996385753296378
2628.205764,0.9994669920992068
2628.340967,0.9998651690905042
2628.47617,0.9994210276692003
2628.611372,0.9997066430375708
2628.746575,0.9999581668750296
2628.881778,0.9999918243334209
2629.01698,0.9999170524403391
2629.152183,0.9997442926986863
2629.287386,0.999848081540778
2629.422588,1.0
2629.557791,0.9996733733541011
2629.692994,1.0
2629.828197,0.9999943665158681
2629.963399,0.9998881162594526
2630.098602,0.9997998600306763
2630.233805,0.9997909818473385
2630.369007,0.9999066693555756
2630.50421,1.0
2630.639413,1.0
2630.774615,0.9999811881769446
2630.909818,1.0
2631.045021,1.0
2631.180224,1.0
2631.315426,1.0
2631.450629,1.0
2631.585832,1.0
2631.721034,1.0
2631.856237,1.0
2631.99144,1.0
2632.126643,1.0
2632.261845,1.0
2632.397048,1.0
2632.532251,1.0
2632.667453,1.0
2632.802656,1.0
2632.937859,1.0
2633.073061,1.0
2633.208264,1.0
2633.343467,1.0
2633.47867,1.0
2633.613872,1.0
2633.749075,1.0
2633.884278,1.0
2634.01948,1.0
2634.154683,1.0
2634.289886,1.0
2634.425089,1.0
2634.560291,1.0
2634.695494,1.0
2634.830697,1.0
2634.965899,1.0
2635.101102,1.0
2635.236305,1.0
2635.371507,1.0
2635.50671,1.0
2635.641913,1.0
2635.777116,1.0
2635.912318,1.0
2636.047521,1.0
2636.182724,1.0
2636.317926,1.0
2636.453129,1.0
2636.588332,1.0
2636.723534,1.0
2636.858737,1.0
2636.99394,1.0
2637.129143,1.0
2637.264345,1.0
2637.399548,1.0
2637.534751,1.0
2637.669953,1.0
2637.805156,1.0
2637.940359,1.0
2638.075562,1.0
2638.210764,1.0
2638.345967,1.0
2638.48117,1.0
2638.616372,1.0
2638.751575,1.0
2638.886778,1.0
2639.02198,1.0
2639.157183,1.0
2639.292386,1.0
2639.427589,1.0
2639.562791,1.0
2639.697994,1.0
2639.833197,1.0
2639.968399,1.0
2640.103602,1.0
2640.238805,1.0
2640.374007,1.0
2640.50921,1.0
2640.644413,1.0
2640.779616,1.0
2640.914818,1.0
2641.050021,1.0
2641.185224,1.0
2641.320426,1.0
2641.455629,1.0
2641.590832,1.0
2641.726035,1.0
2641.861237,1.0
2641.99644,1.0
2642.131643,1.0
2642.266845,1.0
2642.402048,1.0
2642.537251,1.0
2642.672453,1.0
2642.807656,1.0
2642.942859,1.0
2643.078062,1.0
2643.213264,1.0
2643.348467,1.0
2643.48367,1.0
2643.618872,1.0
2643.754075,1.0
2643.889278,1.0
2644.02448,1.0
2644.159683,1.0
2644.294886,1.0
2644.430089,1.0
2644.565291,1.0
2644.700494,1.0
2644.835697,1.0
2644.970899,1.0
2645.106102,1.0
2645.241305,1.0
2645.376508,1.0
2645.51171,1.0
2645.646913,1.0
2645.782116,1.0
2645.917318,1.0
2646.052521,1.0
2646.187724,1.0
2646.322926,1.0
2646.458129,1.0
2646.593332,1.0
2646.728535,1.0
2646.863737,1.0
2646.99894,1.0
2647.134143,1.0
2647.269345,1.0
2647.404548,1.0
2647.539751,1.0
2647.674953,1.0
2647.810156,1.0
2647.945359,1.0
2648.080562,1.0
2648.215764,1.0
2648.350967,1.0
2648.48617,1.0
2648.621372,1.0
2648.756575,1.0
2648.891778,1.0
2649.026981,1.0
2649.162183,1.0
2649.297386,1.0
2649.432589,1.0
2649.567791,1.0
2649.702994,1.0
2649.838197,1.0
2649.973399,1.0
2650.108602,1.0
2650.243805,1.0
2650.379008,1.0
2650.51421,1.0
2650.649413,1.0
2650.784616,1.0
2650.919818,1.0
2651.055021,1.0
2651.190224,1.0
2651.325427,1.0
2651.460629,1.0
2651.595832,1.0
2651.731035,1.0
2651.866237,1.0
2652.00144,1.0
2652.136643,1.0
2652.271845,1.0
2652.407048,1.0
2652.542251,1.0
2652.677454,1.0
2652.812656,1.0
2652.947859,1.0
2653.083062,1.0
2653.218264,1.0
2653.353467,1.0
2653.48867,1.0
2653.623872,1.0
2653.759075,1.0
2653.894278,1.0
2654.029481,1.0
2654.164683,1.0
2654.299886,1.0
2654.435089,1.0
2654.570291,1.0
2654.705494,1.0
2654.840697,1.0
2654.9759,1.0
2655.111102,1.0
2655.246305,1.0
2655.381508,1.0
2655.51671,1.0
2655.651913,1.0
2655.787116,1.0
2655.922318,1.0
2656.057521,1.0
2656.192724,1.0
2656.327927,1.0
2656.463129,1.0
2656.598332,1.0
2656.733535,1.0
2656.868737,1.0
2657.00394,1.0
2657.139143,1.0
2657.274345,1.0
2657.409548,1.0
2657.544751,1.0
2657.679954,1.0
2657.815156,1.0
2657.950359,1.0
2658.085562,1.0
2658.220764,1.0
2658.355967,1.0
2658.49117,1.0
2658.626373,1.0
2658.761575,1.0
2658.896778,1.0
2659.031981,1.0
2659.167183,1.0
2659.302386,1.0
2659.437589,1.0
2659.572791,1.0
2659.707994,1.0
2659.843197,1.0
2659.9784,1.0
2660.113602,1.0
2660.248805,1.0
2660.384008,1.0
2660.51921,1.0
2660.654413,1.0
2660.789616,1.0
2660.924818,1.0
2661.060021,1.0
2661.195224,1.0
2661.330427,0.9998974252611483
2661.465629,1.0
2661.600832,1.0
2661.736035,1.0
2661.871237,1.0
2662.00644,1.0
2662.141643,1.0
2662.276846,0.999901790822837
2662.412048,1.0
2662.547251,1.0
2662.682454,1.0
2662.817656,0.9999135727350513
2662.952859,1.0
2663.088062,1.0
2663.223264,1.0
2663.358467,1.0
2663.49367,1.0
2663.628873,1.0
2663.764075,1.0
2663.899278,1.0
2664.034481,1.0
2664.169683,0.9999945135150509
2664.304886,1.0
2664.440089,1.0
2664.575292,1.0
2664.710494,1.0
2664.845697,1.0
2664.9809,1.0
2665.116102,1.0
2665.251305,1.0
2665.386508,1.0
2665.52171,1.0
2665.656913,1.0
2665.792116,1.0
2665.927319,0.9999579048860242
2666.062521,1.0
2666.197724,1.0
2666.332927,1.0
2666.468129,0.9999343851527482
2666.603332,1.0
2666.738535,1.0
2666.873737,1.0
2667.00894,0.9998442421315166
2667.144143,1.0
2667.279346,1.0
2667.414548,1.0
2667.549751,1.0
2667.684954,1.0
2667.820156,0.9999765992738012
2667.955359,1.0
2668.090562,0.9998908659555531
2668.225765,0.9996778818911817
2668.360967,0.9999924276286706
2668.49617,0.9999149596161384
2668.631373,0.9996111156351342
2668.766575,0.9998105879407296
2668.901778,1.0
2669.036981,1.0
2669.172183,0.9997447325862718
2669.307386,0.9994489218993446
2669.442589,1.0
2669.577792,0.9999849481132808
2669.712994,0.9999683775000018
2669.848197,0.9999989086005956
2669.9834,0.9993078496466432
2670.118602,0.999809448157309
2670.253805,0.9997605586706518
2670.389008,1.0
2670.52421,1.0
2670.659413,0.9998684586523219
2670.794616,0.9996969559271339
2670.929819,0.9994695107592003
2671.065021,0.9998822669310817
2671.200224,0.9999884510666894
2671.335427,0.9997846931818405
2671.470629,0.9997974505159172
2671.605832,0.9999878270740906
2671.741035,0.9997147107027331
2671.876238,0.9994088348070393
2672.01144,0.9996533900831013
2672.146643,0.9996291187934446
2672.281846,0.9992242410566774
2672.417048,0.99976563746719
2672.552251,0.9998257551823919
2672.687454,0.9992162373025616
2672.822656,0.9994187689802301
2672.957859,0.9994715896579448
2673.093062,0.9996260699292818
2673.228265,0.9989458560005565
2673.363467,0.9996543997335351
2673.49867,0.9997309462014669
2673.633873,0.9992836566964601
2673.769075,0.9996540998372602
2673.904278,0.9996764323593039
2674.039481,0.9992563366547527
2674.174683,0.9986082693565851
2674.309886,0.9993169034167745
2674.445089,0.999450331123318
2674.580292,0.9990927917624481
2674.715494,0.9993292950232047
2674.850697,0.9992390296848807
2674.9859,0.9987772481709648
2675.121102,0.99943475980846
2675.256305,0.9994885908142793
2675.391508,0.9990348960127111
2675.526711,0.9995060120522428
2675.661913,0.9988930131624795
2675.797116,0.9991894686581319
2675.932319,0.9992388298370947
2676.067521,0.9984454096294249
2676.202724,0.9987818425568735
2676.337927,0.9985408655733069
2676.473129,0.9988927134946205
2676.608332,0.9983138231961721
2676.743535,0.9989348676565766
2676.878738,0.9986740798099664
2677.01394,0.9988411719603872
2677.149143,0.999171253600149
2677.284346,0.9988646450037355
2677.419548,0.9984615845760776
2677.554751,0.9988900164879351
2677.689954,0.9990376733335825
2677.825157,0.9987355001545309
2677.960359,0.9987634651400432
2678.095562,0.9987184219234976
2678.230765,0.998595487252543
2678.365967,0.9983119264017101
2678.50117,0.9991791870513983
2678.636373,0.998831982663876
2678.771575,0.9990792241744602
2678.906778,0.9983856045405683
2679.041981,0.998546856836474
2679.177184,0.9990073330201633
2679.312386,0.9985608365903278
2679.447589,0.9990608512764669
2679.582792,0.9984560930524641
2679.717994,0.9986182554892092
2679.853197,0.998656703032156
2679.9884,0.9987741519662946
2680.123602,0.9983728252866176
2680.258805,0.9984563925893369
2680.394008,0.998308332485244
2680.529211,0.9988796280857833
2680.664413,0.9990500714680388
2680.799616,0.9990245760355381
2680.934819,0.9984975298401332
2681.070021,0.9985882973909184
2681.205224,0.9985435616372835
2681.340427,0.9986222499702202
2681.47563,0.9987639645219006
2681.610832,0.998959341860642
2681.746035,0.9981902395948432
2681.881238,0.9988080109839534
2682.01644,0.9988137042058417
2682.151643,0.9992970072152948
2682.286846,0.9985220931814951
2682.422048,0.998255024243632
2682.557251,0.9988179991140038
2682.692454,0.9986142610241763
2682.827657,0.9995617460613245
2682.962859,0.9985146042938796
2683.098062,0.9987062376330744
2683.233265,0.9981183724848394
2683.368467,0.9984769610028782
2683.50367,0.9987374976275287
2683.638873,0.9984197499121261
2683.774075,0.9984655784304036
2683.909278,0.9988589514914855
2684.044481,0.9980751548949783
2684.179684,0.9984397185068097
2684.314886,0.9987163246170137
2684.450089,0.9979266523607926
2684.585292,0.997732175408642
2684.720494,0.9982875678878809
2684.855697,0.9977570192491142
2684.9909,0.9981901397758243
2685.126103,0.998392693103525
2685.261305,0.9987903322386164
2685.396508,0.9983763195976212
2685.531711,0.9981581982024194
2685.666913,0.9988140038499979
2685.802116,0.9982669035491023
2685.937319,0.998440517258904
2686.072521,0.9978792519705736
2686.207724,0.9981976262299467
2686.342927,0.9981168753084035
2686.47813,0.9987552753132074
2686.613332,0.9985182988047503
2686.748535,0.9989337688288265
2686.883738,0.998347966112766
2687.01894,0.9985833044619137
2687.154143,0.9981340430663012
2687.289346,0.9982403500026316
2687.424548,0.9977983272447808
2687.559751,0.9980697653036938
2687.694954,0.9983825095499915
2687.830157,0.9981224647785558
2687.965359,0.9983038401078557
2688.100562,0.9976109583134175
2688.235765,0.9977741808174344
2688.370967,0.9984292349448042
2688.50617,0.9981986244280721
2688.641373,0.9979178706448913
2688.776576,0.9976364974808503
2688.911778,0.9972946660293284
2689.046981,0.9973749514813898
2689.182184,0.9977719857166512
2689.317386,0.9978238712089196
2689.452589,0.9975423250404972
2689.587792,0.9973893137840995
2689.722994,0.9974024794099343
2689.858197,0.9974677116651592
2689.9934,0.9973494190094488
2690.128603,0.9968673171228807
2690.263805,0.9978863369384142
2690.399008,0.9978262659890842
2690.534211,0.9970510567005084
2690.669413,0.9975975904161413
2690.804616,0.997074786798045
2690.939819,0.997035702232465
2691.075022,0.997201622777523
2691.210224,0.9973470253737157
2691.345427,0.997084657887296
2691.48063,0.9973383484923394
2691.615832,0.9973203965636344
2691.751035,0.9971335162325523
2691.886238,0.9977855555079314
2692.02144,0.9973378498232898
2692.156643,0.9967751111606383
2692.291846,0.9969495620691008
2692.427049,0.9972295448138674
2692.562251,0.9977657995495169
2692.697454,0.9967133130195086
2692.832657,0.9979790448853332
2692.967859,0.9976059702710961
2693.103062,0.9969517553605499
2693.238265,0.9972288467534304
2693.373467,0.9976619375358954
2693.50867,0.9975161897739546
2693.643873,0.9977473410529668
2693.779076,0.9976457755434198
2693.914278,0.9978552033703879
2694.049481,0.9975074116701084
2694.184684,0.9974502561329415
2694.319886,0.9977953338542891
2694.455089,0.9977006475700416
2694.590292,0.9977916420183838
2694.725495,0.9979583869329146
2694.860697,0.9979588859122328
2694.9959,0.9982313658799101
2695.131103,0.9977795688125584
2695.266305,0.9982563219760071
2695.401508,0.9985531477014883
2695.536711,0.9978384395437878
2695.671913,0.998455493978988
2695.807116,0.9982122000216781
2695.942319,0.9981541057621962
2696.077522,0.9982621118794652
2696.212724,0.9990327380996662
2696.347927,0.9976778004868123
2696.48313,0.9991133433125466
2696.618332,0.9982922598504761
2696.753535,0.9985654299807409
2696.888738,0.9987987221126445
2697.02394,0.9988521592737089
2697.159143,0.9982104032413351
2697.294346,0.9983214104100598
2697.429549,0.9983592475085228
2697.564751,0.9987494825494097
2697.699954,0.9986785738534371
2697.835157,0.9982213836161627
2697.970359,0.9986607975330323
2698.105562,0.9987770484155352
2698.240765,0.9985581404797088
2698.375968,0.9986356315980265
2698.51117,0.9984137594115982
2698.646373,0.9986324359691184
2698.781576,0.9985367715641508
2698.916778,0.9992352525684872
2699.051981,0.9987185217953447
2699.187184,0.9979637759227543
2699.322386,0.9983261025317152
2699.457589,0.9978612903056936
2699.592792,0.9986304387062437
2699.727995,0.9986271432312336
2699.863197,0.9984845494566179
2699.9984,0.9981537065006337
2700.133603,0.9983084323160822
2700.268805,0.9983558530928518
2700.404008,0.9979865297562381
2700.539211,0.9985581404797088
2700.674413,0.9984504018689536
2700.809616,0.998260315009281
2700.944819,0.9990607513703867
2701.080022,0.9980505027431078
2701.215224,0.9989204830980514
2701.350427,0.9987094334981482
2701.48563,0.9986425222076571
2701.620832,0.9997245979301143
2701.756035,0.9992070345633948
2701.891238,0.9988918144915829
2702.026441,0.9993738161349984
2702.161643,0.9991438566999885
2702.296846,0.9989473544204643
2702.432049,0.9989318708564688
2702.567251,0.9989826178844718
2702.702454,0.9984998263870929
2702.837657,0.9987405937185703
2702.972859,0.9988471650253982
2703.108062,0.9987515799255252
2703.243265,0.9989041009364626
2703.378468,0.998462782730698
2703.51367,0.9988037161187401
2703.648873,0.9986845659428565
2703.784076,0.9983962873236897
2703.919278,0.9986137617171705
2704.054481,0.998603276327721
2704.189684,0.9987944272873733
2704.324886,0.9989595416525303
2704.460089,0.9985151035513066
2704.595292,0.9982818776649611
2704.730495,0.998484449608168
2704.865697,0.9989602409244541
2705.0009,0.9989957046424842
2705.136103,0.9984715692418465
2705.271305,0.9987060378918469
2705.406508,0.998661796194329
2705.541711,0.9986750784845455
2705.676914,0.9989899104842004
2705.812116,0.9988553556057327
2705.947319,0.9992548477639203
2706.082522,0.9992512004903823
2706.217724,0.9991560763040787
2706.352927,0.9989725282109841
2706.48813,0.9989552461357365
2706.623332,0.9997755751870168
2706.758535,0.9991530988234077
2706.893738,0.9991875002568175
2707.028941,0.999158224491952
2707.164143,0.9985745169674994
2707.299346,0.9994333606007757
2707.434549,0.9994665023605006
2707.569751,0.9992084834146453
2707.704954,0.9994710299540113
2707.840157,0.9995256225525777
2707.97536,0.9991106057457365
2708.110562,0.9995116292918149
2708.245765,0.9994130023505697
2708.380968,0.9995591272129806
2708.51617,0.9997414234366836
2708.651373,0.9996478220292255
2708.786576,0.9997795942929074
2708.921778,0.9995096402656518
2709.056981,0.9995501712033238
2709.192184,0.9996778918879605
2709.327387,0.9999696404608601
2709.462589,0.999346553589157
2709.597792,0.9995315397617781
2709.732995,1.0
2709.868197,1.0
2710.0034,0.9994927287056107
2710.138603,0.9997867227468277
2710.273805,0.9997196393084059
2710.409008,0.9999660505762947
2710.544211,1.0
2710.679414,1.0
2710.814616,0.9999169424494694
2710.949819,1.0
2711.085022,0.9999360020479563
2711.220224,0.9999793212138091
2711.355427,0.9999327422619031
2711.49063,1.0
2711.625833,1.0
2711.761035,1.0
2711.896238,0.9998639292584632
2712.031441,0.9999471903944763
2712.166643,1.0
2712.301846,1.0
2712.437049,1.0
2712.572251,1.0
2712.707454,1.0
2712.842657,1.0
2712.97786,1.0
2713.113062,1.0
2713.248265,1.0
2713.383468,1.0
2713.51867,1.0
2713.653873,1.0
2713.789076,1.0
2713.924278,1.0
2714.059481,1.0
2714.194684,1.0
2714.329887,1.0
2714.465089,1.0
2714.600292,1.0
2714.735495,1.0
2714.870697,1.0
2715.0059,1.0
2715.141103,1.0
2715.276306,1.0
2715.411508,1.0
2715.546711,1.0
2715.681914,1.0
2715.817116,1.0
2715.952319,1.0
2716.087522,1.0
2716.222724,1.0
2716.357927,1.0
2716.49313,1.0
2716.628333,1.0
2716.763535,1.0
2716.898738,1.0
2717.033941,1.0
2717.169143,1.0
2717.304346,1.0
2717.439549,1.0
2717.574751,1.0
2717.709954,1.0
2717.845157,1.0
2717.98036,1.0
2718.115562,1.0
2718.250765,1.0
2718.385968,1.0
2718.52117,1.0
2718.656373,1.0
2718.791576,1.0
2718.926779,1.0
2719.061981,1.0
2719.197184,1.0
2719.332387,1.0
2719.467589,1.0
2719.602792,1.0
2719.737995,1.0
2719.873197,1.0
2720.0084,1.0
2720.143603,1.0
2720.278806,1.0
2720.414008,1.0
2720.549211,1.0
2720.684414,1.0
2720.819616,1.0
2720.954819,1.0
2721.090022,1.0
2721.225225,1.0
2721.360427,1.0
2721.49563,1.0
2721.630833,1.0
2721.766035,1.0
2721.901238,1.0
2722.036441,1.0
2722.171643,1.0
2722.306846,1.0
2722.442049,1.0
2722.577252,1.0
2722.712454,1.0
2722.847657,1.0
2722.98286,1.0
2723.118062,1.0
2723.253265,1.0
2723.388468,1.0
2723.52367,1.0
2723.658873,1.0
2723.794076,1.0
2723.929279,1.0
2724.064481,1.0
2724.199684,1.0
2724.334887,1.0
2724.470089,1.0
2724.605292,1.0
2724.740495,1.0
2724.875698,1.0
2725.0109,1.0
2725.146103,1.0
2725.281306,1.0
2725.416508,1.0
2725.551711,1.0
2725.686914,1.0
2725.822116,1.0
2725.957319,1.0
2726.092522,1.0
2726.227725,1.0
2726.362927,1.0
2726.49813,1.0
2726.633333,1.0
2726.768535,1.0
2726.903738,1.0
2727.038941,1.0
2727.174143,1.0
2727.309346,1.0
2727.444549,1.0
2727.579752,1.0
2727.714954,1.0
2727.850157,1.0
2727.98536,1.0
2728.120562,1.0
2728.255765,1.0
2728.390968,1.0
2728.526171,1.0
2728.661373,1.0
2728.796576,1.0
2728.931779,1.0
2729.066981,1.0
2729.202184,1.0
2729.337387,1.0
2729.472589,1.0
2729.607792,1.0
2729.742995,1.0
2729.878198,1.0
2730.0134,1.0
2730.148603,1.0
2730.283806,1.0
2730.419008,1.0
2730.554211,1.0
2730.689414,1.0
2730.824616,1.0
2730.959819,1.0
2731.095022,1.0
2731.230225,1.0
2731.365427,1.0
2731.50063,1.0
2731.635833,1.0
2731.771035,1.0
2731.906238,1.0
2732.041441,1.0
2732.176644,1.0
2732.311846,1.0
2732.447049,1.0
2732.582252,1.0
2732.717454,1.0
2732.852657,1.0
2732.98786,1.0
2733.123062,1.0
2733.258265,1.0
2733.393468,1.0
2733.528671,1.0
2733.663873,1.0
2733.799076,1.0
2733.934279,1.0
2734.069481,1.0
2734.204684,1.0
