nu,[0]Phenol-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
950.283006,1.0
950.418008,1.0
950.553011,1.0
950.688014,1.0
950.823016,1.0
950.958019,0.9987681593393607
951.093022,0.9992959079891914
951.228025,1.0
951.363027,1.0
951.49803,1.0
951.633033,1.0
951.768035,1.0
951.903038,1.0
952.038041,1.0
952.173043,1.0
952.308046,1.0
952.443049,1.0
952.578052,1.0
952.713054,1.0
952.848057,1.0
952.98306,1.0
953.118062,1.0
953.253065,1.0
953.388068,1.0
953.52307,1.0
953.658073,1.0
953.793076,1.0
953.928079,1.0
954.063081,1.0
954.198084,1.0
954.333087,1.0
954.468089,1.0
954.603092,1.0
954.738095,1.0
954.873097,1.0
955.0081,1.0
955.143103,1.0
955.278106,1.0
955.413108,1.0
955.548111,1.0
955.683114,1.0
955.818116,1.0
955.953119,1.0
956.088122,1.0
956.223124,1.0
956.358127,1.0
956.49313,1.0
956.628133,1.0
956.763135,1.0
956.898138,1.0
957.033141,1.0
957.168143,1.0
957.303146,1.0
957.438149,1.0
957.573151,1.0
957.708154,1.0
957.843157,1.0
957.97816,1.0
958.113162,1.0
958.248165,1.0
958.383168,1.0
958.51817,1.0
958.653173,1.0
958.788176,1.0
958.923178,1.0
959.058181,1.0
959.193184,1.0
959.328187,1.0
959.463189,1.0
959.598192,1.0
959.733195,1.0
959.868197,1.0
960.0032,1.0
960.138203,1.0
960.273205,1.0
960.408208,1.0
960.543211,1.0
960.678214,1.0
960.813216,1.0
960.948219,1.0
961.083222,1.0
961.218224,1.0
961.353227,1.0
961.48823,1.0
961.623232,1.0
961.758235,1.0
961.893238,1.0
962.028241,1.0
962.163243,1.0
962.298246,1.0
962.433249,1.0
962.568251,0.9994986657100521
962.703254,1.0
962.838257,1.0
962.973259,1.0
963.108262,1.0
963.243265,1.0
963.378268,1.0
963.51327,1.0
963.648273,1.0
963.783276,1.0
963.918278,1.0
964.053281,1.0
964.188284,1.0
964.323286,0.9993348513095315
964.458289,1.0
964.593292,1.0
964.728295,1.0
964.863297,1.0
964.9983,1.0
965.133303,0.9998845466652493
965.268305,1.0
965.403308,1.0
965.538311,0.9998537906896232
965.673313,0.9999669345466742
965.808316,1.0
965.943319,1.0
966.078322,1.0
966.213324,1.0
966.348327,1.0
966.48333,1.0
966.618332,1.0
966.753335,1.0
966.888338,1.0
967.02334,1.0
967.158343,1.0
967.293346,1.0
967.428349,1.0
967.563351,1.0
967.698354,1.0
967.833357,1.0
967.968359,1.0
968.103362,1.0
968.238365,0.9999360620441182
968.373367,1.0
968.50837,0.9997956008923445
968.643373,1.0
968.778376,1.0
968.913378,1.0
969.048381,1.0
969.183384,1.0
969.318386,0.9992258697935178
969.453389,1.0
969.588392,0.9998805071398406
969.723394,1.0
969.858397,1.0
969.9934,1.0
970.128403,1.0
970.263405,1.0
970.398408,0.9999432636095699
970.533411,0.999680191149756
970.668413,1.0
970.803416,0.9998971552888799
970.938419,1.0
971.073421,1.0
971.208424,1.0
971.343427,0.9998645091797104
971.47843,1.0
971.613432,1.0
971.748435,0.9997906619142755
971.883438,0.9998283947258698
972.01844,0.9978347475483917
972.153443,0.9981324460531098
972.288446,0.9985334763982416
972.423448,0.9968550557302879
972.558451,0.9964924658201169
972.693454,0.9945327003819281
972.828457,0.9942706755386667
972.963459,0.9945599509512497
973.098462,0.9990929416263782
973.233465,0.9944208217464264
973.368467,0.9864831837902832
973.50347,0.9867179947294187
973.638473,0.9892610783924317
973.773475,0.9998037192655844
973.908478,1.0
974.043481,0.9998026894682839
974.178484,0.997681392133359
974.313486,0.9982482361325468
974.448489,0.99793144242022
974.583492,0.9990604316709975
974.718494,1.0
974.853497,0.9990473740364874
974.9885,0.9988783295431108
975.123502,0.9979974078686981
975.258505,0.9974916511775122
975.393508,0.9971184596301348
975.528511,0.9974994316427351
975.663513,0.9996523604406398
975.798516,0.9953629843081816
975.933519,0.9955506279155781
976.068521,0.9952529032497118
976.203524,0.9947445584091884
976.338527,0.9944851628550059
976.473529,0.997177590508004
976.608532,0.9981031013905646
976.743535,0.9981513109346128
976.878538,0.999290271976164
977.01354,0.998769357861871
977.148543,0.999136523010995
977.283546,0.9971684165163718
977.418548,0.9979926174926372
977.553551,0.9994116731321606
977.688554,0.9974858657427131
977.823556,0.9965528550933221
977.958559,0.9975004291426656
978.093562,0.9978579973688689
978.228565,0.9948743810448035
978.363567,0.9979349351863808
978.49857,0.9961168589668433
978.633573,0.9930167966744626
978.768575,0.9907150736182955
978.903578,0.9936207344653246
979.038581,0.9948265287379325
979.173583,0.9916029538034038
979.308586,0.9960484280892599
979.443589,0.9945998336049247
979.578592,0.9958068160493309
979.713594,0.992511678241341
979.848597,0.995462326491108
979.9836,0.9935934102708363
980.118602,0.9930311955224058
980.253605,0.9946423039245545
980.388608,0.9937926457222821
980.52361,0.9894807187310103
980.658613,0.9911026180629638
980.793616,0.9902705404539592
980.928619,0.9913260377715305
981.063621,0.9917731274707595
981.198624,0.9912506007304719
981.333627,0.9896717069394947
981.468629,0.9883849812453233
981.603632,0.991882526079942
981.738635,0.9881151889737639
981.873637,0.990853288011295
982.00864,0.9906755448754617
982.143643,0.9844560734789491
982.278646,0.9877852136096
982.413648,0.9845722461496724
982.548651,0.9862198279397818
982.683654,0.9877575560108272
982.818656,0.9858076741978361
982.953659,0.9850715508415142
983.088662,0.9887260328918791
983.223664,0.9831486003656221
983.358667,0.9832243057224691
983.49367,0.9846254144864967
983.628673,0.9840033278246327
983.763675,0.9841243676777535
983.898678,0.981188192896804
984.033681,0.9827151274206705
984.168683,0.9793511680532109
984.303686,0.9796126897266708
984.438689,0.9801065389618465
984.573691,0.9747492700289381
984.708694,0.9738081168842458
984.843697,0.9780358042058518
984.9787,0.9764058002856256
985.113702,0.9741363455230552
985.248705,0.9729554345032655
985.383708,0.9755254793382013
985.51871,0.9740379627205724
985.653713,0.9716593489420159
985.788716,0.9719897692889321
985.923718,0.9668015760330204
986.058721,0.9685811599572292
986.193724,0.968515298677661
986.328727,0.9666498001003058
986.463729,0.9674940538389311
986.598732,0.9597187559444817
986.733735,0.9604186459964934
986.868737,0.9646856326423786
987.00374,0.9625319678703089
987.138743,0.964523579068976
987.273745,0.9598876813105242
987.408748,0.9610536925812713
987.543751,0.9613170573723672
987.678754,0.9598252906389577
987.813756,0.9574201075486665
987.948759,0.9578299710592318
988.083762,0.958077123073004
988.218764,0.9610162122181324
988.353767,0.9556495620749501
988.48877,0.9546877073410798
988.623772,0.9555138694715384
988.758775,0.9551145481380722
988.893778,0.9524239668469985
989.028781,0.9505923142420684
989.163783,0.9499841298007341
989.298786,0.949044110898364
989.433789,0.9496412474238688
989.568791,0.9481524285904619
989.703794,0.9452470094332681
989.838797,0.9460195917968964
989.973799,0.9438226511790899
990.108802,0.9402260066603345
990.243805,0.9426068475355086
990.378808,0.944306956412816
990.51381,0.9456109995955101
990.648813,0.9414001412242211
990.783816,0.941413320918456
990.918818,0.9412128212350747
991.053821,0.9409239132486005
991.188824,0.9444438908490026
991.323826,0.9411158813069794
991.458829,0.9392355305219341
991.593832,0.944405169443272
991.728835,0.9401620734656349
991.863837,0.9408787499846916
991.99884,0.9415827905680322
992.133843,0.9399402213958709
992.268845,0.9393144296202136
992.403848,0.9424230571203871
992.538851,0.9394938558109268
992.673853,0.9406144001988302
992.808856,0.9387941935449027
992.943859,0.9378746258969721
993.078862,0.9422562630009917
993.213864,0.9421026877468458
993.348867,0.9453188509359276
993.48387,0.9478699212624244
993.618872,0.9457575806601864
993.753875,0.9466867707620648
993.888878,0.9512788897168725
994.02388,0.9492709595482026
994.158883,0.9502976762958946
994.293886,0.9542343383637492
994.428889,0.951200888046028
994.563891,0.952445872850154
994.698894,0.9519231235737655
994.833897,0.9513940014266462
994.968899,0.9535055817497136
995.103902,0.9532662818820841
995.238905,0.9538517671047293
995.373907,0.9439066551331653
995.50891,0.9187437786641786
995.643913,0.9329123750147775
995.778916,0.9485801417778301
995.913918,0.9568257342338942
996.048921,0.9563024936766071
996.183924,0.9532624688245827
996.318926,0.9499860297708936
996.453929,0.9344903299248851
996.588932,0.9398123982179342
996.723934,0.9433734985039459
996.858937,0.9477609224890289
996.99394,0.9483657868888031
997.128943,0.9576863073386214
997.263945,0.9639440745565047
997.398948,0.9708318477422856
997.533951,0.9681909003923506
997.668953,0.9693757222344057
997.803956,0.9682886926117141
997.938959,0.9637445587836664
998.073961,0.9572812916974643
998.208964,0.9545225606533102
998.343967,0.9566420413280046
998.47897,0.9531623815200315
998.613972,0.9515662193261543
998.748975,0.9426011919113902
998.883978,0.9312690994706501
999.01898,0.9190506903376487
999.153983,0.8204026685882612
999.288986,0.6201276097153093
999.423988,0.782172480076142
999.558991,0.9078936797709568
999.693994,0.9476405644947672
999.828997,0.9610344716996291
999.963999,0.9650242967315068
1000.099002,0.9682092961942175
1000.234005,0.9730488427084999
1000.369007,0.9693631204319286
1000.50401,0.9692051271201029
1000.639013,0.9685792227968464
1000.774015,0.9671129362668105
1000.909018,0.9667087675366004
1001.044021,0.9647165030765475
1001.179024,0.963464149918529
1001.314026,0.9608547750555811
1001.449029,0.9592821832383495
1001.584032,0.9589982777321987
1001.719034,0.9596851663758446
1001.854037,0.9590903459860665
1001.98904,0.9577648408356525
1002.124042,0.9565616867714716
1002.259045,0.9534674422892379
1002.394048,0.9538279211086278
1002.529051,0.9520583062550562
1002.664053,0.9513806820038625
1002.799056,0.9468079544243113
1002.934059,0.9500914840728037
1003.069061,0.9493469042627145
1003.204064,0.9475439100866473
1003.339067,0.9455845228581975
1003.474069,0.9443494511819798
1003.609072,0.9457840622431855
1003.744075,0.9436235256081776
1003.879078,0.9412815322789474
1004.01408,0.9438434155058226
1004.149083,0.9385510773336829
1004.284086,0.9372211550437695
1004.419088,0.9379496588683228
1004.554091,0.9397795053596248
1004.689094,0.9377911587696096
1004.824096,0.9387632138476835
1004.959099,0.9355974217445415
1005.094102,0.9353280084844507
1005.229105,0.9338681665685499
1005.364107,0.9347342637329727
1005.49911,0.9325532728819931
1005.634113,0.9360587849901572
1005.769115,0.9341717230479406
1005.904118,0.9360503604990025
1006.039121,0.9326288127564201
1006.174123,0.9356002285410169
1006.309126,0.9336888810925251
1006.444129,0.9326474655192022
1006.579132,0.9353205258903132
1006.714134,0.9341175426592503
1006.849137,0.9357705232789625
1006.98414,0.9354252876557623
1007.119142,0.9318615750051622
1007.254145,0.9154925980911846
1007.389148,0.9279364770440478
1007.52415,0.9350250112978966
1007.659153,0.938564217140744
1007.794156,0.9399223627013225
1007.929159,0.9374676766237128
1008.064161,0.941684487000922
1008.199164,0.9405099977948488
1008.334167,0.9417532324776525
1008.469169,0.9416063304320434
1008.604172,0.9400990847168593
1008.739175,0.9404667353299945
1008.874177,0.9380988047208639
1009.00918,0.9359436568401297
1009.144183,0.9418662496464443
1009.279186,0.9357340289401989
1009.414188,0.9299876244187391
1009.549191,0.9400549010982008
1009.684194,0.9467000244696312
1009.819196,0.9465201685518352
1009.954199,0.945534408206536
1010.089202,0.9506959344515196
1010.224204,0.9483098349579749
1010.359207,0.950257764631641
1010.49421,0.9482728515955918
1010.629213,0.9500829332879256
1010.764215,0.9523449189382838
1010.899218,0.9502188048619719
1011.034221,0.9497257692560552
1011.169223,0.9489539559902547
1011.304226,0.9467871248784397
1011.439229,0.950984038965288
1011.574231,0.9472009612686771
1011.709234,0.9467388399663467
1011.844237,0.9494684284438418
1011.97924,0.9447121510051428
1012.114242,0.9467227455428703
1012.249245,0.9469613497376129
1012.384248,0.9450882212742622
1012.51925,0.9455429180545042
1012.654253,0.9458228401846798
1012.789256,0.9440199307281811
1012.924258,0.9447537192542819
1013.059261,0.944087902610152
1013.194264,0.941411438093697
1013.329267,0.9412156448777738
1013.464269,0.9392543154203928
1013.599272,0.9376917581751046
1013.734275,0.9381231956068667
1013.869277,0.9362619317871302
1014.00428,0.9370224852186457
1014.139283,0.9376842566710453
1014.274285,0.935147507597709
1014.409288,0.9347239817126229
1014.544291,0.9318746211585351
1014.679294,0.9308547769149915
1014.814296,0.9264974366158996
1014.949299,0.9285992602741134
1015.084302,0.9286689078303847
1015.219304,0.9266651478293341
1015.354307,0.9236223527775438
1015.48931,0.9237174907794029
1015.624312,0.9247341390733098
1015.759315,0.9267652330698053
1015.894318,0.9204468687168672
1016.029321,0.9249857009700048
1016.164323,0.9208943146156099
1016.299326,0.9212894630298545
1016.434329,0.9208537961571794
1016.569331,0.9169108780985362
1016.704334,0.9207350136791097
1016.839337,0.9191591447177911
1016.974339,0.9156610642276426
1017.109342,0.9170181629473151
1017.244345,0.9164772818068027
1017.379348,0.9180008155163538
1017.51435,0.917685995231397
1017.649353,0.9165762666983257
1017.784356,0.919066314332188
1017.919358,0.9119409853933892
1018.054361,0.9133884713491693
1018.189364,0.9143032309697975
1018.324366,0.9133893847380974
1018.459369,0.9150056855592176
1018.594372,0.9133364096900738
1018.729375,0.9089565370265379
1018.864377,0.9117057349677675
1018.99938,0.9124043691034661
1019.134383,0.9107717153562518
1019.269385,0.9127666655490863
1019.404388,0.914192606971737
1019.539391,0.9154550636641239
1019.674393,0.9121717356513706
1019.809396,0.9137676062298257
1019.944399,0.9146196346223884
1020.079402,0.9160411424300692
1020.214404,0.9146223784854081
1020.349407,0.9196353924922794
1020.48441,0.915871690493507
1020.619412,0.9152564314676815
1020.754415,0.9134350553490901
1020.889418,0.9174951363943962
1021.02442,0.9213447420559905
1021.159423,0.9237784581456953
1021.294426,0.9292104796564976
1021.429429,0.9336655391622731
1021.564431,0.9332109547449912
1021.699434,0.9371724208108083
1021.834437,0.9404319387045289
1021.969439,0.9384300120535853
1022.104442,0.9420763092408897
1022.239445,0.9422883002585641
1022.374447,0.9469054806661322
1022.50945,0.9499679802077994
1022.644453,0.9463867186165109
1022.779456,0.9519050372062386
1022.914458,0.9522506414581212
1023.049461,0.9500610816317551
1023.184464,0.9555998695897381
1023.319466,0.9541580026701486
1023.454469,0.9504117188594671
1023.589472,0.9451402025559044
1023.724474,0.9390608489591459
1023.859477,0.928132292298487
1023.99448,0.9411205868981499
1024.129483,0.9489207431830226
1024.264485,0.9507292093915335
1024.399488,0.9455665569229401
1024.534491,0.9402852427646717
1024.669493,0.9338532247974193
1024.804496,0.9218018423995643
1024.939499,0.9064032351905974
1025.074501,0.906886476887426
1025.209504,0.8995415808806415
1025.344507,0.8982022619655063
1025.47951,0.8772265466126485
1025.614512,0.8474952876821841
1025.749515,0.8055338932251414
1025.884518,0.7665157752460926
1026.01952,0.7666230949668322
1026.154523,0.8688280885864292
1026.289526,0.9203713951680902
1026.424528,0.9385773571317637
1026.559531,0.9495216001646289
1026.694534,0.9472246415887116
1026.829537,0.9498520911835883
1026.964539,0.9481438952570046
1027.099542,0.947141289487798
1027.234545,0.9439349727575815
1027.369547,0.948615239892387
1027.50455,0.9548376050777968
1027.639553,0.9585524471966861
1027.774555,0.9602083373426583
1027.909558,0.9609470215417469
1028.044561,0.9589158074265877
1028.179564,0.9583147556647494
1028.314566,0.9520211767051432
1028.449569,0.952515403936726
1028.584572,0.9534188166896445
1028.719574,0.9488970204609782
1028.854577,0.948211215863421
1028.98958,0.9462882995156567
1029.124582,0.944306956412816
1029.259585,0.9478699212624244
1029.394588,0.938601760460291
1029.529591,0.9420348587951997
1029.664593,0.9384318889154862
1029.799596,0.933889645783391
1029.934599,0.9320162768665123
1030.069601,0.9342735533154015
1030.204604,0.932153293329675
1030.339607,0.9327332730331152
1030.474609,0.9275514633019518
1030.609612,0.9298565054078035
1030.744615,0.9281211547778047
1030.879618,0.9282084022669216
1031.01462,0.9312886563270852
1031.149623,0.9283077258796826
1031.284626,0.9267402107463153
1031.419628,0.9256139795373985
1031.554631,0.9277063773312847
1031.689634,0.9261352469308806
1031.824636,0.9260157831896034
1031.959639,0.9242598721198398
1032.094642,0.9254557130790655
1032.229645,0.928198192030653
1032.364647,0.9258509670492673
1032.49965,0.926186185770267
1032.634653,0.9294753423843456
1032.769655,0.9251457373390194
1032.904658,0.9283402172186835
1033.039661,0.9282622399155297
1033.174663,0.928499905468841
1033.309666,0.9295032270628852
1033.444669,0.9276711251587416
1033.579672,0.931070760276337
1033.714674,0.9317460313337173
1033.849677,0.9298899808445524
1033.98468,0.9337103561837529
1034.119682,0.9353523273288149
1034.254685,0.9344342621871385
1034.389688,0.9366140324642613
1034.52469,0.9389566189897818
1034.659693,0.9393153689351129
1034.794696,0.9399768797793391
1034.929699,0.935419675120874
1035.064701,0.9402880636246314
1035.199704,0.9429745359006182
1035.334707,0.9458436485160546
1035.469709,0.945324522866049
1035.604712,0.9479305868786643
1035.739715,0.948684491332546
1035.874717,0.9483449230709945
1036.00972,0.952313492074505
1036.144723,0.9568439140955528
1036.279726,0.9559898338838371
1036.414728,0.9534998607333861
1036.549731,0.955343803139125
1036.684734,0.9574450007950736
1036.819736,0.9598896010878065
1036.954739,0.9611757541509747
1037.089742,0.9623106109747176
1037.224744,0.9620864187217723
1037.359747,0.9629892791578798
1037.49475,0.965060968351539
1037.629753,0.9667716056487068
1037.764755,0.9629353532681859
1037.899758,0.9660332742205101
1038.034761,0.969498840768991
1038.169763,0.9689589802797864
1038.304766,0.9713436109638104
1038.439769,0.9694939932869059
1038.574771,0.9703494641961983
1038.709774,0.9724690783851758
1038.844777,0.9737204780975308
1038.97978,0.9726519197584628
1039.114782,0.9745328997089858
1039.249785,0.9708493228728207
1039.384788,0.9735413300116903
1039.51979,0.9746508253242064
1039.654793,0.9728552252543765
1039.789796,0.9741957696525496
1039.924798,0.9718274605506177
1040.059801,0.9743760125418884
1040.194804,0.9741996664434217
1040.329807,0.9751568003917221
1040.464809,0.9748925687038269
1040.599812,0.9725313183978516
1040.734815,0.9732765627799029
1040.869817,0.9706852632006879
1041.00482,0.9732862955941948
1041.139823,0.9699022361871803
1041.274825,0.9728620352647883
1041.409828,0.972180297954912
1041.544831,0.9676682184429661
1041.679834,0.9690200266184836
1041.814836,0.9691750822268604
1041.949839,0.9672396363601363
1042.084842,0.9684281362231493
1042.219844,0.9669997906724136
1042.354847,0.9676856366276613
1042.48985,0.9647329033965021
1042.624852,0.965655629044733
1042.759855,0.9598252906389577
1042.894858,0.9599971147437807
1043.029861,0.9585620327690858
1043.164863,0.9576738574975501
1043.299866,0.9579995219689221
1043.434869,0.9555702464529418
1043.569871,0.957085069146165
1043.704874,0.9529593795532447
1043.839877,0.9541522777393073
1043.974879,0.9547325787177939
1044.109882,0.9528698055816094
1044.244885,0.9468808614436861
1044.379888,0.9501836474166087
1044.51489,0.9448869389204624
1044.649893,0.9475581233518978
1044.784896,0.9496868312977493
1044.919898,0.9429952815686096
1045.054901,0.9434131210229502
1045.189904,0.9415168820795164
1045.324906,0.9408825135072185
1045.459909,0.9409540232955826
1045.594912,0.9367245594410555
1045.729915,0.9368304152970155
1045.864917,0.9353841298485839
1045.99992,0.9335096300360075
1046.134923,0.9314628235899499
1046.269925,0.9335955168727047
1046.404928,0.9290961937962243
1046.539931,0.9285844028048091
1046.674933,0.9266382749297059
1046.809936,0.9231726582012583
1046.944939,0.9212083931242361
1047.079942,0.9211089079900726
1047.214944,0.9181963705159268
1047.349947,0.9191986694107889
1047.48495,0.9212903843197782
1047.619952,0.9181018011601692
1047.754955,0.9166917625840177
1047.889958,0.9136150197809083
1048.02496,0.9119920555185214
1048.159963,0.9120695781379051
1048.294966,0.9111515863591548
1048.429969,0.9081887931702122
1048.564971,0.909199260824109
1048.699974,0.9071848916248545
1048.834977,0.9049251915224543
1048.969979,0.9057535770012585
1049.104982,0.9061694133202366
1049.239985,0.9033456673289745
1049.374987,0.9030927659499677
1049.50999,0.902894107394701
1049.644993,0.9012433221073994
1049.779996,0.9014145746070722
1049.914998,0.8961029258536849
1050.050001,0.8945182265475351
1050.185004,0.8941873160259342
1050.320006,0.8962373513742249
1050.455009,0.897151979853853
1050.590012,0.8948313627224608
1050.725015,0.8967035159892351
1050.860017,0.8964524741522555
1050.99502,0.8941426077778484
1051.130023,0.8916960104016152
1051.265025,0.8930970726840476
1051.400028,0.8923025698955435
1051.535031,0.8917227616831944
1051.670033,0.8920616807231734
1051.805036,0.892052760150969
1051.940039,0.891927881506257
1052.075042,0.8913928852922673
1052.210044,0.8917405963167738
1052.345047,0.8898076172635563
1052.48005,0.8938922828947897
1052.615052,0.8958341352965282
1052.750055,0.8919635593350691
1052.885058,0.8914463704699241
1053.02006,0.8851837751454953
1053.155063,0.8844316886186775
1053.290066,0.881561951479484
1053.425069,0.8762270781547735
1053.560071,0.875570154223425
1053.695074,0.874135395993824
1053.830077,0.8736285444652996
1053.965079,0.8755176215901663
1054.100082,0.8734014305698244
1054.235085,0.8686804003652241
1054.370087,0.862940099435522
1054.50509,0.865679959935243
1054.640093,0.8706197191948638
1054.775096,0.8823998332642216
1054.910098,0.8861225674191524
1055.045101,0.8870534847610189
1055.180104,0.8917584313070496
1055.315106,0.8893361441778107
1055.450109,0.8868140126503232
1055.585112,0.8865302775663098
1055.720114,0.8870446142705238
1055.855117,0.8845024459840238
1055.99012,0.8816324792566759
1056.125123,0.8772879546201666
1056.260125,0.8737421235585612
1056.395128,0.8704891360309667
1056.530131,0.8650395937296091
1056.665133,0.859297572191311
1056.800136,0.8550973131262978
1056.935139,0.8447369515750687
1057.070141,0.8310793510976033
1057.205144,0.8080026021367117
1057.340147,0.7845460568436115
1057.47515,0.7731826276653682
1057.610152,0.7548848937238651
1057.745155,0.7249736279720658
1057.880158,0.7189668701500207
1058.01516,0.7287824602079855
1058.150163,0.7811406935313765
1058.285166,0.8275713101797523
1058.420168,0.8427794334464558
1058.555171,0.8490391335793792
1058.690174,0.8494722539738173
1058.825177,0.8494892435887924
1058.960179,0.8453876495143382
1059.095182,0.8455821110359443
1059.230185,0.8409273567242722
1059.365187,0.8374698633416746
1059.50019,0.8308466814545661
1059.635193,0.827769951130156
1059.770195,0.83126220866844
1059.905198,0.8289130622279614
1060.040201,0.824209939975748
1060.175204,0.8218149754139223
1060.310206,0.8180269473101929
1060.445209,0.816523161634232
1060.580212,0.8131741383970028
1060.715214,0.8132147981204072
1060.850217,0.8081642188182685
1060.98522,0.8065817682575294
1061.120222,0.8032413899982859
1061.255225,0.8012438069601737
1061.390228,0.7946766314240012
1061.525231,0.7970323590098484
1061.660233,0.7937791540007354
1061.795236,0.7935807340157668
1061.930239,0.7881711636166804
1062.065241,0.7893069476605366
1062.200244,0.7865256060913322
1062.335247,0.7842009325115213
1062.470249,0.7832212937476665
1062.605252,0.7836678571435798
1062.740255,0.7793149612483657
1062.875258,0.7781624281905566
1063.01026,0.7786061072111335
1063.145263,0.7803365328308944
1063.280266,0.7764290594002153
1063.415268,0.7768173709997255
1063.550271,0.7748157653641067
1063.685274,0.7731517009787995
1063.820276,0.7754979033343133
1063.955279,0.7734378200369232
1064.090282,0.7744749214185134
1064.225285,0.7749319964460245
1064.360287,0.7732676824323378
1064.49529,0.7763514203762912
1064.630293,0.7750947492537248
1064.765295,0.7748777531048123
1064.900298,0.7754048491692748
1065.035301,0.7796267495863755
1065.170303,0.777835668595035
1065.305306,0.7774079766033868
1065.440309,0.7748545071209108
1065.575312,0.7799932602819477
1065.710314,0.782548012987267
1065.845317,0.7871078504436804
1065.98032,0.792383331373914
1066.115322,0.7951933391462442
1066.250325,0.7990833665883506
1066.385328,0.7986040603746408
1066.52033,0.8081318928960385
1066.655333,0.8103005911265908
1066.790336,0.8137110104766426
1066.925339,0.81662115029283
1067.060341,0.8226289751029447
1067.195344,0.8266118840346915
1067.330347,0.8310544190910524
1067.465349,0.8361978761045954
1067.600352,0.839196829424511
1067.735355,0.8387102363890659
1067.870357,0.846970003458757
1068.00536,0.8507133892729205
1068.140363,0.8533290924279365
1068.275366,0.8577693830046794
1068.410368,0.8595382091991335
1068.545371,0.8672916230427702
1068.680374,0.8652212711197507
1068.815376,0.8655674288551302
1068.950379,0.8697408371886024
1069.085382,0.8691235403605041
1069.220384,0.8727378976570362
1069.355387,0.8661995237647662
1069.49039,0.8542682708830571
1069.625393,0.8260995435085651
1069.760395,0.8318692516244892
1069.895398,0.8569548890367165
1070.030401,0.8420381137735188
1070.165403,0.8511133185418949
1070.300406,0.8478343536059207
1070.435409,0.8057191873285882
1070.570411,0.7625783665334999
1070.705414,0.8366579114345719
1070.840417,0.8698887056993918
1070.97542,0.8866898673789239
1071.110422,0.8886249597741597
1071.245425,0.8861580130307566
1071.380428,0.8850067560929615
1071.51543,0.8813856567192518
1071.650433,0.8802053908939581
1071.785436,0.8760168088893375
1071.920438,0.8778583771579108
1072.055441,0.8711161138938541
1072.190444,0.8709506175548645
1072.325447,0.8721969678660518
1072.460449,0.866502746658995
1072.595452,0.8664507580538691
1072.730455,0.8611039931710818
1072.865457,0.8607940515263837
1073.00046,0.8582584509241076
1073.135463,0.8543964207346881
1073.270465,0.8554993033237637
1073.405468,0.8535424513698
1073.540471,0.852646702146501
1073.675474,0.8500160902253981
1073.810476,0.8488863202889436
1073.945479,0.8460557696301525
1074.080482,0.844204934898426
1074.215484,0.8486232063144272
1074.350487,0.8463096244373587
1074.48549,0.8456666734750993
1074.620492,0.8475546144287337
1074.755495,0.843133475152057
1074.890498,0.8443231318629062
1075.025501,0.8452946619872994
1075.160503,0.8469276560172788
1075.295506,0.846792158432412
1075.430509,0.8445933584990583
1075.565511,0.8492429274257216
1075.700514,0.8494382757632272
1075.835517,0.8494297814229412
1075.970519,0.8492259427370205
1076.105522,0.847308859226776
1076.240525,0.8517348580987673
1076.375528,0.8506113097910991
1076.51053,0.8513516636378429
1076.645533,0.8498970963025355
1076.780536,0.8558244548339009
1076.915538,0.8548664680172459
1077.050541,0.8540205690030096
1077.185544,0.8561326071017212
1077.320546,0.8586705138677461
1077.455549,0.8581468845774571
1077.590552,0.8670401449381754
1077.725555,0.8650049928378823
1077.860557,0.8646590600319208
1077.99556,0.8687759604649734
1078.130563,0.8706023069746026
1078.265565,0.8685848507765076
1078.400568,0.8743277269365706
1078.535571,0.8741703621089814
1078.670573,0.8782183728866271
1078.805576,0.8783501155230108
1078.940579,0.8812622713644874
1079.075582,0.8818088233863524
1079.210584,0.8847943799576549
1079.345587,0.8843344064835449
1079.48059,0.888367295898893
1079.615592,0.891312663542624
1079.750595,0.894196257943804
1079.885598,0.8973942435925465
1080.0206,0.8977263408968883
1080.155603,0.8986514753904867
1080.290606,0.9021179522568878
1080.425609,0.9031017969227819
1080.560611,0.9051795112315179
1080.695614,0.9054103614390324
1080.830617,0.9068656187383272
1080.965619,0.9100370190717826
1081.100622,0.909734027195379
1081.235625,0.9139302713404999
1081.370627,0.9169558078323325
1081.50563,0.9175667038061277
1081.640633,0.920991013595252
1081.775636,0.9254223972730827
1081.910638,0.9231680423495069
1082.045641,0.930368067152362
1082.180644,0.9314199772855374
1082.315646,0.9304750656323791
1082.450649,0.9318671661913858
1082.585652,0.9336655391622731
1082.720654,0.934511823449648
1082.855657,0.9379252724942164
1082.99066,0.938596128866623
1083.125663,0.9377630254568483
1083.260665,0.9437452608947382
1083.395668,0.942457927418597
1083.530671,0.946804167200068
1083.665673,0.9463024939466075
1083.800676,0.9483610450717233
1083.935679,0.9492614668860705
1084.070681,0.9487727230929531
1084.205684,0.952573509148557
1084.340687,0.9505866107052936
1084.47569,0.956269023675057
1084.610692,0.9569539574730467
1084.745695,0.9548681603700414
1084.880698,0.9576661961373356
1085.0157,0.960076797811106
1085.150703,0.9624299448890282
1085.285706,0.9614449210437434
1085.420708,0.960478193798508
1085.555711,0.9596563762527073
1085.690714,0.9628881705918608
1085.825717,0.9604186459964934
1085.960719,0.9650069264504986
1086.095722,0.9668122109088485
1086.230725,0.964309478600454
1086.365727,0.9698896275400664
1086.50073,0.9673450712265954
