nu,[0]Perfluorotributylamine-HITRAN(x-sec)-X=0.01-T=298.2K-P=0.0atm-L=15cm
1334.689995,0.9997401637632837
1334.75026,0.9997411335117129
1334.810525,0.9997418633230067
1334.87079,0.9997423531966397
1334.931055,0.9997425931348334
1334.99132,0.9997433229471927
1335.051586,0.9997438028241029
1335.111851,0.999744772576062
1335.172116,0.9997452624511205
1335.232381,0.9997452624511205
1335.292646,0.9997459922654285
1335.352911,0.9997459922654285
1335.413176,0.9997467220802693
1335.473441,0.9997472019588111
1335.533706,0.9997479317745348
1335.593971,0.9997484216511414
1335.654236,0.9997486615907915
1335.714501,0.9997493914075808
1335.774766,0.9997496313474635
1335.835031,0.9997503611649607
1335.895296,0.9997503611649607
1335.955561,0.9997513309232814
1336.015826,0.9997513309232814
1336.076091,0.9997518208015536
1336.136356,0.9997525506206492
1336.196621,0.9997532704427448
1336.256886,0.9997532704427448
1336.317151,0.9997540002628985
1336.377417,0.9997540002628985
1336.437682,0.9997547300835851
1336.497947,0.9997552199635229
1336.558212,0.9997554599048044
1336.618477,0.9997556998461437
1336.678742,0.9997582992143424
1336.739007,0.9997556998461437
1336.799272,0.9997564296680709
1336.859537,0.9997564296680709
1336.919802,0.9997572794613973
1336.980067,0.9997571594905309
1337.040332,0.9997579892893177
1337.100597,0.9997575493958992
1337.160862,0.9997583292070918
1337.221127,0.9997584691732677
1337.281392,0.9997594689322368
1337.341657,0.9997590090429869
1337.401922,0.9997600287976961
1337.462187,0.9997597788577202
1337.522452,0.9997600987809006
1337.582717,0.9997605386754408
1337.642983,0.9997610685486668
1337.703248,0.9997615584317103
1337.763513,0.9997617283911897
1337.823778,0.9997619683340333
1337.884043,0.9997623282484067
1337.944308,0.9997619683340333
1338.004573,0.9997621382935824
1338.064838,0.9997627881391835
1338.125103,0.9997635679544624
1338.185368,0.9997637379142834
1338.245633,0.9997642977821334
1338.305898,0.9997650276103371
1338.366163,0.9997648776455943
1338.426428,0.9997657574390737
1338.486693,0.9997652475586675
1338.546958,0.9997692566253483
1338.607223,0.9997658774109718
1338.667488,0.9997665372566686
1338.727753,0.9997670471377327
1338.788018,0.999766917168025
1338.848283,0.999767457042306
1338.908548,0.9997674270492828
1338.968814,0.9997677969632992
1339.029079,0.999768496801002
1339.089344,0.9997682368612266
1339.149609,0.999770346374432
1339.209874,0.9997685267940574
1339.270139,0.9997695965469533
1339.330404,0.9997691766438109
1339.390669,0.9997698864801784
1339.450934,0.9997699064755763
1339.511199,0.9997710262184987
1339.571464,0.9997712661635737
1339.631729,0.999771606085862
1339.691994,0.9997718260356395
1339.752259,0.9997720459854654
1339.812524,0.999772605857968
1339.872789,0.9997732057217115
1339.933054,0.999773255710373
1339.993319,0.9997738455767679
1340.053584,0.9997740855225196
1340.113849,0.9997743254683289
1340.174114,0.999776145059257
1340.234379,0.9997747853646244
1340.294645,0.9997758351287002
1340.35491,0.9997768549005721
1340.415175,0.9997765849608576
1340.47544,0.9997821737275882
1340.535705,0.9997768549005721
1340.59597,0.9997779946468363
1340.656235,0.9997773147980311
1340.7165,0.9997782645869313
1340.776765,0.9997784345492507
1340.83703,0.9997790144209109
1340.897295,0.9997797642554529
1340.95756,0.9997797442598578
1341.017825,0.9997801341740341
1341.07809,0.9997804241103151
1341.138355,0.9997808540159899
1341.19862,0.9997816638388096
1341.258885,0.9997820037646331
1341.31915,0.9997816838344431
1341.379415,0.9997821237384807
1341.43968,0.9997821437341234
1341.499945,0.999782803590556
1341.56021,0.9997832334972541
1341.620476,0.9997838933544059
1341.680741,0.9997842332809874
1341.741006,0.9997843832486336
1341.801271,0.9997849831194435
1341.861536,0.9997855230034802
1341.921801,0.9997862728429037
1341.982066,0.9997864228108558
1342.042331,0.9997869327020615
1342.102596,0.9997873126211682
1342.162861,0.9997871926466978
1342.223126,0.9997885523582044
1342.283391,0.9997886023476332
1342.343656,0.99978882230115
1342.403921,0.999789792096778
1342.464186,0.999790301989702
1342.524451,0.9997904019687371
1342.584716,0.9997913217763301
1342.644981,0.9997911518118198
1342.705246,0.9997909818473385
1342.765511,0.9997912018013787
1342.825776,0.9997922215889246
1342.886041,0.9997928314623657
1342.946307,0.9997925615183377
1343.006572,0.9997931413981915
1343.066837,0.9997937812660068
1343.127102,0.9997939712268433
1343.187367,0.999794631091082
1343.247632,0.9997943811424556
1343.307897,0.999794091202127
1343.368162,0.9997947010767086
1343.428427,0.9997949410274657
1343.488692,0.9997956008923445
1343.548957,0.9997960807943482
1343.609222,0.9997967406599793
1343.669487,0.9997969606152864
1343.729752,0.9997971805706419
1343.790017,0.999797900424871
1343.850282,0.9997987102614984
1343.910547,0.9997986602715642
1343.970812,0.999798460311852
1344.031077,0.9997990701890989
1344.091342,0.9997995101007866
1344.151607,0.9998000899846706
1344.211872,0.9998000899846706
1344.272138,0.999800429916759
1344.332403,0.9998009898051565
1344.392668,0.9998010897852605
1344.452933,0.9998022795492653
1344.513198,0.999801859632396
1344.573463,0.999802619482098
1344.633728,0.9998028794308129
1344.693993,0.9998026894682839
1344.754258,0.9998030493973169
1344.814523,0.9998030793914088
1344.874788,0.9998033693343439
1344.935053,0.9998035093068254
1344.995318,0.9998037792538094
1345.055583,0.999804319147996
1345.115848,0.9998042891538668
1345.176113,0.9998046990737094
1345.236378,0.999805088997618
1345.296643,0.9998056988789084
1345.356908,0.9998052389683926
1345.417173,0.9998057988594832
1345.477438,0.9998058688458916
1345.537703,0.9998056988789084
1345.597969,0.9998062087799447
1345.658234,0.9998064287373349
1345.718499,0.9998066986851071
1345.778764,0.9998071086059376
1345.839029,0.9998071585962943
1345.899294,0.9998076884942287
1345.959559,0.9998077584807694
1346.019824,0.9998080284289006
1346.080089,0.9998078084711586
1346.140354,0.9998080784193033
1346.200619,0.999808348367521
1346.260884,0.9998089282565311
1346.321149,0.9998088282756433
1346.381414,0.9998089482527099
1346.441679,0.9998096281230259
1346.501944,0.9998099280659594
1346.562209,0.9998101880165744
1346.622474,0.9998099680583572
1346.682739,0.999810068039359
1346.743004,0.999810238007085
1346.803269,0.9998098980716619
1346.863534,0.9998099680583572
1346.9238,0.999810238007085
1346.984065,0.9998108478915163
1347.04433,0.9998107979009752
1347.104595,0.9998109878650447
1347.16486,0.9998111378367042
1347.225125,0.9998112578140479
1347.28539,0.9998112878083861
1347.345655,0.9998110378555954
1347.40592,0.9998110878461486
1347.466185,0.999810917878278
1347.52645,0.9998107779047594
1347.586715,0.9998111878272623
1347.64698,0.9998108478915163
1347.707245,0.999811377791406
1347.76751,0.9998116477405145
1347.827775,0.999811817708509
1347.88804,0.9998120076727725
1347.948305,0.9998121576445849
1348.00857,0.9998121776408282
1348.068835,0.9998123776032838
1348.1291,0.9998120576633741
1348.189366,0.9998119876765326
1348.249631,0.9998121776408282
1348.309896,0.9998125175770264
1348.370161,0.9998123975995316
1348.430426,0.9998124775845265
1348.490691,0.9998129874890201
1348.550956,0.9998127375358045
1348.611221,0.9998128175208267
1348.671486,0.9998124475901526
1348.731751,0.9998130574759316
1348.792016,0.999812277622051
1348.852281,0.9998123076164198
1348.912546,0.9998127875264426
1348.972811,0.9998124775845265
1349.033076,0.9998127375358045
1349.093341,0.9998124975807763
1349.153606,0.9998128175208267
1349.213871,0.9998124975807763
1349.274136,0.999812597562031
1349.334401,0.9998123276126661
1349.394666,0.9998131974497695
1349.454931,0.9998119376859343
1349.515197,0.9998117677179195
1349.575462,0.9998120076727725
1349.635727,0.9998118676991012
1349.695992,0.9998123776032838
1349.756257,0.9998120876577363
1349.816522,0.9998120576633741
1349.876787,0.9998118676991012
1349.937052,0.9998121576445849
1349.997317,0.9998122576258056
1350.057582,0.9998121776408282
1350.117847,0.9998121776408282
1350.178112,0.999811527763124
1350.238377,0.9998117677179195
1350.298642,0.9998117677179195
1350.358907,0.9998118876953388
1350.419172,0.9998114577763195
1350.479437,0.9998118876953388
1350.539702,0.9998119176896958
1350.599967,0.999811307804612
1350.660232,0.9998114577763195
1350.720497,0.9998107979009752
1350.780762,0.9998106479293667
1350.841028,0.9998103379881138
1350.901293,0.9998105779426237
1350.961558,0.9998106279331539
1351.021823,0.999810068039359
1351.082088,0.999810238007085
1351.142353,0.999810068039359
1351.202618,0.9998101880165744
1351.262883,0.9998098280849715
1351.323148,0.9998098480811682
1351.383413,0.9998090482336097
1351.443678,0.9998093381782758
1351.503943,0.9998088082794669
1351.564208,0.999808658308157
1351.624473,0.9998088282756433
1351.684738,0.9998085683253818
1351.745003,0.9998086083177253
1351.805268,0.999808658308157
1351.865533,0.9998081484058713
1351.925798,0.9998082283905263
1351.986063,0.9998080784193033
1352.046328,0.9998076385038456
1352.106593,0.9998073785538933
1352.166859,0.9998074685365614
1352.227124,0.9998067386773759
1352.287389,0.9998069386387436
1352.347654,0.9998067386773759
1352.407919,0.9998067686715785
1352.468184,0.9998063287566971
1352.528449,0.9998065487141136
1352.588714,0.9998063287566971
1352.648979,0.9998061087993289
1352.709244,0.9998055988983434
1352.769509,0.9998050690015164
1352.829774,0.9998048290483287
1352.890039,0.9998047290678508
1352.950304,0.9998044891147446
1353.010569,0.99980389923027
1353.070834,0.9998038492400764
1353.131099,0.9998038792341922
1353.191364,0.9998034693146858
1353.251629,0.999803559297002
1353.311894,0.9998029794111059
1353.372159,0.9998028094446139
1353.432424,0.9998024495156672
1353.49269,0.99980173965618
1353.552955,0.9998017196601454
1353.61322,0.9998015696898988
1353.673485,0.9998013497335776
1353.73375,0.9998011597713392
1353.794015,0.9998010597912282
1353.85428,0.9998004999027915
1353.914545,0.9998005998828465
1353.97481,0.9997999900046666
1354.035075,0.9997999900046666
1354.09534,0.9997990901850805
1354.155605,0.9997993901248525
1354.21587,0.9997989702091968
1354.276135,0.9997988802272936
1354.3364,0.9997983903259623
1354.396665,0.9997983203400774
1354.45693,0.9997981203804334
1354.517195,0.9997981703703407
1354.57746,0.9997976404774508
1354.637725,0.9997975404976918
1354.69799,0.9997968806315327
1354.758255,0.9997964707148957
1354.818521,0.9997965207047205
1354.878786,0.9997963507393264
1354.939051,0.9997958608392346
1354.999316,0.9997951809782804
1355.059581,0.9997952809578035
1355.119846,0.9997944111362874
1355.180111,0.9997943311527377
1355.240376,0.999794531111624
1355.300641,0.9997938012618827
1355.360906,0.9997935313175927
1355.421171,0.9997933613527069
1355.481436,0.9997930714126742
1355.541701,0.9997930214230217
1355.601966,0.9997924115494647
1355.662231,0.9997919016554648
1355.722496,0.9997917116950216
1355.782761,0.9997920716201026
1355.843026,0.9997914217554672
1355.903291,0.9997916117158554
1355.963556,0.9997909318577906
1356.023821,0.99979079188707
1356.084086,0.9997907119038097
1356.144352,0.9997904719540678
1356.204617,0.9997897721009823
1356.264882,0.999790301989702
1356.325147,0.9997900620400583
1356.385412,0.9997898620820659
1356.445677,0.9997898620820659
1356.505942,0.9997892622083285
1356.566207,0.9997895021577803
1356.626472,0.9997896021367355
1356.686737,0.9997889422758158
1356.747002,0.9997884123878169
1356.807267,0.9997883124089806
1356.867532,0.9997882424238012
1356.927797,0.9997881424449819
1356.988062,0.999787952485253
1357.048327,0.9997879924767719
1357.108592,0.9997875625680275
1357.168857,0.9997879724810121
1357.229122,0.9997874625892762
1357.289387,0.9997872726296764
1357.349652,0.9997876125574069
1357.409917,0.9997869027084539
1357.470183,0.9997868827127161
1357.530448,0.99978685271911
1357.590713,0.9997870026871493
1357.650978,0.999786732744695
1357.711243,0.9997867127489605
1357.771508,0.9997870726722419
1357.831773,0.9997864428065845
1357.892038,0.9997872926254221
1357.952303,0.9997875125786506
1358.012568,0.9997872726296764
1358.072833,0.9997870526765006
1358.133098,0.9997871026658545
1358.193363,0.9997875325744011
1358.253628,0.9997872426360587
1358.313893,0.9997877525276825
1358.374158,0.9997877025382961
1358.434423,0.9997877025382961
1358.494688,0.9997885523582044
1358.554953,0.9997880724598144
1358.615218,0.9997885323624336
1358.675483,0.9997887723117101
1358.735749,0.9997889722694846
1358.796014,0.9997887523159349
1358.856279,0.999789402178835
1358.916544,0.9997891422336243
1358.976809,0.9997897721009823
1359.037074,0.9997900620400583
1359.097339,0.9997902320043832
1359.157604,0.9997906919079957
1359.217869,0.9997910818264416
1359.278134,0.9997913717658974
1359.338399,0.9997916617054372
1359.398664,0.9997922215889246
1359.458929,0.9997922415847692
1359.519194,0.9997930514168129
1359.579459,0.9997933413568398
1359.639724,0.9997938012618827
1359.699989,0.999794531111624
1359.760254,0.9997950110131141
1359.820519,0.9997956208882568
1359.880784,0.9997959608188257
1359.941049,0.9997966206843776
1360.001314,0.9997971005868707
1360.06158,0.9997983203400774
1360.121845,0.9997985802876745
1360.18211,0.9997989202192497
1360.242375,0.9998002099606885
1360.30264,0.9998007198589257
1360.362905,0.9998012997435114
1360.42317,0.9998022795492653
1360.483435,0.9998030493973169
1360.5437,0.9998040192067451
1360.603965,0.9998047490639456
1360.66423,0.9998053789411359
1360.724495,0.9998061387935127
1360.78476,0.9998071086059376
1360.845025,0.9998081983962799
1360.90529,0.99980846834453
1360.965555,0.999810387978632
1361.02582,0.9998105779426237
1361.086085,0.9998208260535691
1361.14635,0.9998123276126661
1361.206615,0.9998134673993693
1361.26688,0.9998142172597511
1361.327145,0.9998151670837085
1361.387411,0.9998163368681384
1361.447676,0.9998170867306723
1361.507941,0.9998184264864661
1361.568206,0.9998195862765135
1361.628471,0.9998207560661138
1361.688736,0.9998217058962832
1361.749001,0.9998229856688858
1361.809266,0.9998239355011733
1361.869531,0.9998251452888672
1361.929796,0.9998262950884454
1361.990061,0.9998272349256045
1362.050326,0.9998283747293021
1362.110591,0.999829564525776
1362.170856,0.9998311442577359
1362.231121,0.9998324540373927
1362.291386,0.9998334338736778
1362.351651,0.9998346936645982
1362.411916,0.9998360534407063
1362.472181,0.9998375831910382
1362.532446,0.9998389129759082
1362.592711,0.999841682533533
1362.652976,0.9998415125604614
1362.713242,0.9998424624103495
1362.773507,0.999843892186093
1362.833772,0.9998454719406907
1362.894037,0.9998459118727951
1362.954302,0.9998480215498949
1363.014567,0.9998490913878503
1363.074832,0.9998518609736693
1363.135097,0.9998516909988674
1363.195362,0.9998538806764684
1363.255627,0.9998653890608656
1363.315892,0.9998554104540761
1363.376157,0.9998568402483353
1363.436422,0.9998583900276389
1363.496687,0.9998593598907475
1363.556952,0.9998610196586626
1363.617217,0.9998620395174227
1363.677482,0.9998633993307211
1363.737747,0.99986499911344
1363.798012,0.9998661889534968
1363.858277,0.9998675987658171
1363.918542,0.9998687086194677
1363.978807,0.9998697284860707
1364.039073,0.9998714782596265
1364.099338,0.9998725981163094
1364.159603,0.9998739779414468
1364.219868,0.9998749578184254
1364.280133,0.9998762876530036
1364.340398,0.9998779874441375
1364.400663,0.9998791273056928
1364.460928,0.9998802771673504
1364.521193,0.9998814170315161
1364.581458,0.9998826768828952
1364.641723,0.9998841567103521
1364.701988,0.9998853965674751
1364.762253,0.9998863964533716
1364.822518,0.9998881862516232
1364.882783,0.9998888961724874
1364.943048,0.9998906859752135
1365.003313,0.9998911559239463
1365.063578,0.9998926357639522
1365.123843,0.9998937456453938
1365.184108,0.9998949655165077
1365.244373,0.9998957454348849
1365.304638,0.99989693531153
1365.364904,0.9998979052120276
1365.425169,0.999899435056993
1365.485434,0.9999003799624055
1365.545699,0.9999014478565815
1365.605964,0.9999027357304758
1365.666229,0.9999037306341928
1365.726494,0.9999049215202451
1365.786759,0.9999058684306542
1365.847024,0.9999070333216695
1365.907289,0.9999080292295707
1365.967554,0.9999087341649797
1366.027819,0.9999100210483487
1366.088084,0.9999107009873942
1366.148349,0.9999122788477253
1366.208614,0.9999128867945757
1366.268879,0.9999141006895571
1366.329144,0.9999148296272021
1366.389409,0.9999156795551686
1366.449674,0.9999170394414175
1366.509939,0.9999178893712622
1366.570204,0.9999185203196495
1366.630469,0.9999195652350492
1366.690735,0.9999206331497151
1366.751,0.9999215080806519
1366.811265,0.9999220420388798
1366.87153,0.9999232559449757
1366.931795,0.9999242278708528
1366.99206,0.9999248828214365
1367.052325,0.999925417781392
1367.11259,0.9999265346987074
1367.172855,0.9999271906507293
1367.23312,0.9999281375822272
1367.293385,0.9999282585735392
1367.35365,0.9999299584530237
1367.413915,0.9999302264342884
1367.47418,0.9999314163519659
1367.534445,0.9999319983122196
1367.59471,0.9999326792661423
1367.654975,0.9999336502012452
1367.71524,0.9999339901787442
1367.775505,0.9999350831071927
1367.83577,0.9999358360585937
1367.896035,0.9999362730306496
1367.9563,0.9999374869540218
1368.016566,0.9999380949161988
1368.076831,0.9999385558877668
1368.137096,0.9999392118476746
1368.197361,0.9999396248226544
1368.257626,0.9999409597429446
1368.317891,0.9999405717659274
1368.378156,0.9999421016761727
1368.438421,0.9999425876481521
1368.498686,0.9999427086412126
1368.558951,0.9999453804916997
1368.619216,0.9999483913317732
1368.679481,0.9999450885076911
1368.739746,0.9999447975237128
1368.800011,0.9999465214300297
1368.860276,0.9999461324509086
1368.920541,0.9999472253926286
1368.980806,0.9999477603645373
1369.041071,0.9999484643280083
1369.101336,0.9999490962956376
1369.161601,0.9999491932907045
1369.221866,0.999950140243039
1369.282132,0.9999507232141407
1369.342397,0.9999512571879695
1369.402662,0.999951719165557
1369.462927,0.9999518891573637
1369.523192,0.9999527391168307
1369.583457,0.9999538560646641
1369.643722,0.9999537830680353
1369.703987,0.9999549970126648
1369.764252,0.9999549000170348
1369.824517,0.9999552400017586
1369.884782,0.9999561869598192
1369.945047,0.9999558229758335
1370.005312,0.9999570129239709
1370.065577,0.9999572319145806
1370.125842,0.9999582268725213
1370.186107,0.9999579848826597
1370.246372,0.9999587128523377
1370.306637,0.999959344826444
1370.366902,0.9999592718294145
1370.427167,0.999959926802952
1370.487432,0.9999601457942
1370.547697,0.9999607047720777
1370.607963,0.9999606797730604
1370.668228,0.9999614087446617
1370.728493,0.999961554739038
1370.788758,0.9999621857149781
1370.849023,0.999962015721421
1370.909288,0.9999638376538734
1370.969553,0.999963157678695
1371.029818,0.999963958649505
1371.090083,0.9999643226364523
1371.150348,0.9999645906269267
1371.210613,0.99996544059719
1371.270878,0.9999652216047824
1371.331143,0.9999663385665588
1371.391408,0.999966095574768
1371.451673,0.9999668245503174
1371.511938,0.9999674075311461
1371.572203,0.9999677955185754
1371.632468,0.9999681845061236
1371.692733,0.9999688644847202
1371.752998,0.9999687914869958
1371.813263,0.9999693264704423
1371.873528,0.9999696664600711
1371.933794,0.9999699084527597
1371.994059,0.9999705164346488
1372.054324,0.9999700784476586
1372.114589,0.9999711474162438
1372.174854,0.9999712204141402
1372.235119,0.9999717303995926
1372.295384,0.9999714634071764
1372.355649,0.9999721913866667
1372.415914,0.9999725563765831
1372.476179,0.9999726293745824
1372.536444,0.9999725803759247
1372.596709,0.9999732603575107
1372.656974,0.9999728963673101
1372.717239,0.9999734793516786
1372.777504,0.9999739643389337
1372.837769,0.9999736003484769
1372.898034,0.9999749843128976
1372.958299,0.9999743773282662
1373.018564,0.9999758592913915
1373.078829,0.9999759972880697
1373.139094,0.999975203307443
1373.199359,0.9999770122642221
1373.259625,0.9999761042855071
1373.31989,0.999977010264268
1373.380155,0.9999781442388407
1373.44042,0.9999761742838369
1373.500685,0.9999797132057798
1373.56095,0.9999776392500053
1373.621215,0.9999787462258647
1373.68148,0.9999827781482978
1373.741745,0.999987157082471
1373.80201,0.9999811531776036
1373.862275,0.9999821981584547
1373.92254,0.9999803201936499
1373.982805,0.9999781322391029
1374.04307,0.999981590169463
1374.103335,0.9999803401932565
1374.1636,0.9999806191878103
1374.223865,0.999981989162197
1374.28413,0.9999802331953659
1374.344395,0.999982569151919
1374.40466,0.9999814591718833
1374.464925,0.9999817531664755
1374.52519,0.9999823311560959
1374.585456,0.9999815421703478
1374.645721,0.999982654150441
1374.705986,0.9999824671537021
1374.766251,0.9999812551756864
1374.826516,0.999983854130346
1374.886781,0.9999825771517796
1374.947046,0.9999820671607953
1375.007311,0.999986931085399
1375.067576,0.9999912300384564
1375.127841,0.9999802941941619
1375.188106,0.9999833121392439
1375.248371,0.9999864500918009
1375.308636,0.9999833001394443
1375.368901,0.9999854081064627
1375.429166,0.999985491105255
1375.489431,0.9999849471132959
1375.549696,0.9999868050870536
1375.609961,0.9999852801083386
1375.670226,0.999987121082934
1375.730491,0.9999866760887641
1375.790756,0.9999863770927926
1375.851021,0.9999871230829082
1375.911287,0.9999866400892444
1375.971552,0.9999871520825352
1376.031817,0.999987266081077
1376.092082,0.9999871250828825
1376.152347,0.9999878490738231
1376.212612,0.9999871420826637
1376.272877,0.9999879250729026
1376.333142,0.9999881190705788
1376.393407,0.9999881260704957
1376.453672,0.9999882600689135
1376.513937,0.9999877740747373
1376.574202,0.9999886090648772
1376.634467,0.9999885580654594
1376.694732,0.9999876740759648
1376.754997,0.9999885560654823
1376.815262,0.9999884930662053
1376.875527,0.9999885880651166
1376.935792,0.9999896950530963
1376.996057,0.9999892600576736
1377.056322,0.9999901783482328
1377.116587,0.9999892000583198
1377.176852,0.9999898530514806
1377.237118,0.9999904576455285
1377.297383,0.9999898410516025
1377.357648,0.9999904261458297
1377.417913,0.9999908025422969
1377.478178,0.9999908414419398
1377.538443,0.9999915384357992
1377.598708,0.9999907928423861
1377.658973,0.9999918007336142
1377.719238,0.999991295537884
1377.779503,0.9999922452300684
1377.839768,0.9999925682276157
1377.900033,0.9999915846354094
1377.960298,0.9999918274333957
1378.020563,0.999986870086198
1378.080828,0.9999922185302758
1378.141093,0.9999927163265261
1378.201358,0.99999269932665
1378.261623,0.9999926945266852
1378.321888,0.9999929714247006
1378.382153,0.9999928645254577
1378.442418,0.9999928135258228
1378.502683,0.9999921456308457
1378.562949,0.9999926289271664
1378.623214,0.9999932482227933
1378.683479,0.9999927333264024
1378.743744,0.9999927673261559
1378.804009,0.9999931948231553
1378.864274,0.999993602820462
1378.924539,0.999993481421246
1378.984804,0.9999931341235703
1379.045069,0.999994523314997
1379.105334,0.9999941128173295
1379.165599,0.9999939671181979
1379.225864,0.9999948997130065
1379.286129,0.9999941493171153
1379.346394,0.9999946131145093
1379.406659,0.9999943751158197
1379.466924,0.9999946642142353
1379.527189,0.9999956186095983
1379.587454,0.999991761933933
1379.647719,0.9999967528052721
1379.707984,0.9999951135119389
1379.768249,0.9999955895097262
1379.828515,0.9999959222083142
1379.88878,0.9999950722121416
1379.949045,0.9999959732081075
1380.00931,0.9999954826102034
1380.069575,0.9999959222083142
1380.12984,0.9999961748073161
1380.190105,0.9999963254067513
1380.25037,0.9999969544046379
1380.310635,0.9999962404070672
1380.3709,0.9999965683058882
1380.431165,0.9999967285053514
1380.49143,0.9999960947076256
1380.551695,0.9999970807042612
1380.61196,0.9999966193057146
1380.672225,0.9999964274063817
1380.73249,0.9999967528052721
1380.792755,0.9999962501070309
1380.85302,0.9999967018054391
1380.913285,0.9999968184050613
1380.97355,0.999997493603141
1381.033815,0.9999971050041905
1381.09408,0.9999973139036076
1381.154346,0.9999972750037128
1381.214611,0.9999974499032515
1381.274876,0.9999973867034146
1381.335141,0.9999974474032579
1381.395406,0.9999975082031045
1381.455671,0.9999977561025175
1381.515936,0.9999979402021214
1381.576201,0.9999980536018942
1381.636466,0.9999980867018303
1381.696731,0.9999980624018772
1381.756996,0.999998243301543
1381.817261,0.9999981044017966
1381.877526,0.999997978602043
1381.937791,0.9999980587018843
1381.998056,0.999997928302146
1382.058321,0.9999980964018118
1382.118586,0.9999982975014493
1382.178851,0.999998202801615
1382.239116,0.9999984007012789
1382.299381,0.9999981301017483
1382.359646,0.9999981736016679
1382.419911,0.9999980850018336
1382.480177,0.9999977372025601
1382.540442,0.9999979106021828
1382.600707,0.9999977938024337
1382.660972,0.9999978904022252
1382.721237,0.9999978113023952
1382.781502,0.9999976772026977
1382.841767,0.999998069201864
1382.902032,0.9999977816024607
1382.962297,0.9999978363023408
1383.022562,0.9999977010026427
1383.082827,0.9999976320028037
1383.143092,0.9999974620032207
1383.203357,0.9999972944036601
1383.263622,0.9999974377032826
1383.323887,0.9999975839029188
1383.384152,0.9999976828026848
1383.444417,0.999997892402221
1383.504682,0.9999975470030086
1383.564947,0.9999977821024595
1383.625212,0.9999976653027254
1383.685477,0.9999977527025252
1383.745742,0.999996706705423
1383.806008,0.999997148704065
1383.866273,0.9999969617046156
1383.926538,0.999997046704361
1383.986803,0.9999969350046971
1384.047068,0.9999966484056166
1384.107333,0.9999968864048473
1384.167598,0.9999970588043253
1384.227863,0.9999967625052407
1384.288128,0.9999968233050457
1384.348393,0.9999965270060308
1384.408658,0.9999968233050457
1384.468923,0.9999963060068228
1384.529188,0.999996029107884
1384.589453,0.9999960631077496
1384.649718,0.999996342406689
1384.709983,0.9999960534077879
1384.770248,0.9999966775055195
1384.830513,0.99999576680896
1384.890778,0.9999964954061411
1384.951043,0.9999962282071132
1385.011308,0.999995810508776
1385.071573,0.9999956939092712
1385.131839,0.9999958566085839
1385.192104,0.9999957741089291
1385.252369,0.9999955822097585
1385.312634,0.9999955676098231
1385.372899,0.9999956235095768
1385.433164,0.9999959586081665
1385.493429,0.9999958396086545
1385.553694,0.9999957838088882
1385.613959,0.9999959465082154
1385.674224,0.9999952762111571
1385.734489,0.9999955846097479
1385.794754,0.9999949459127719
1385.855019,0.9999949823125887
1385.915284,0.9999951329118443
1385.975549,0.9999954705102582
1386.035814,0.9999950357123221
1386.096079,0.9999953855106468
1386.156344,0.9999953078110083
1386.216609,0.9999950722121416
1386.276874,0.9999949337128337
1386.337139,0.9999949143129322
1386.397404,0.9999943751158197
1386.45767,0.9999995412201053
1386.517935,0.9999963302067337
1386.5782,0.9999951888115738
1386.638465,0.9999947880135824
1386.69873,0.9999959295082844
1386.758995,0.999994729713888
1386.81926,0.9999954705102582
1386.879525,0.9999953005110427
1386.93979,0.9999944213155609
1387.000055,0.9999955555098767
1387.06032,0.9999941396171721
1387.120585,0.999995526310007
1387.18085,0.9999952689111916
1387.241115,0.9999942998162461
1387.30138,0.9999967795051858
1387.361645,0.9999931948231553
1387.42191,0.9999957401090733
1387.482175,0.9999983172014159
1387.54244,0.9999893280569456
1387.602705,0.9999922160302952
1387.66297,0.9999970248044259
1387.723235,0.9999938141191327
1387.783501,0.9999945549148246
1387.843766,0.9999952082114807
1387.904031,0.999993729119662
1387.964296,0.9999955361099632
1388.024561,0.9999943630158878
1388.084826,0.9999946083145352
1388.145091,0.9999946957140677
1388.205356,0.9999939963180222
1388.265621,0.9999952203114227
1388.325886,0.9999943751158197
1388.386151,0.9999946884141065
1388.446416,0.9999952058114921
1388.506681,0.9999948463132803
1388.566946,0.9999955749097907
1388.627211,0.9999953320108951
1388.687476,0.9999953126109858
1388.747741,0.999995744909053
1388.808006,0.9999947807136205
1388.868271,0.9999955215100285
1388.928536,0.9999946884141065
1388.988801,0.9999949095129566
1389.049067,0.9999954559103245
1389.109332,0.9999950576122136
1389.169597,0.9999955506098985
1389.229862,0.9999953612107593
1389.290127,0.9999952130114577
1389.350392,0.9999955968096941
1389.410657,0.9999948196134183
1389.470922,0.9999951450117855
1389.531187,0.9999944990151305
1389.591452,0.9999947322138748
1389.651717,0.9999948342133427
1389.711982,0.9999944626153314
1389.772247,0.9999946690142097
1389.832512,0.999994729713888
1389.892777,0.9999949945125275
1389.953042,0.9999951377118209
1390.013307,0.9999948026135065
1390.073572,0.9999952956110657
1390.133837,0.999994729713888
1390.194102,0.999994873013143
1390.254367,0.9999950552122255
1390.314632,0.9999946253144437
1390.374898,0.9999952810111344
1390.435163,0.9999952786111458
1390.495428,0.9999959174083338
1390.555693,0.9999966654055598
1390.615958,0.9999960704077209
1390.676223,0.999996517206065
1390.736488,0.9999959902080392
1390.796753,0.9999962452070492
1390.857018,0.9999960485078072
1390.917283,0.9999954948101484
1390.977548,0.9999961457074278
1391.037813,0.9999968767048775
1391.098078,0.999995965908137
