nu,[0]Ethylacrylate-PNNL(x-sec)-X=0.01-T=278.27K-P=1.0atm-L=15cm
637.887368,0.9932466073492827
638.00697,0.9926964018526606
638.126572,0.9926123240281699
638.246174,0.9943236715780048
638.365776,0.9930510563449239
638.485378,0.9926321764731743
638.60498,0.9940461945649858
638.724582,0.9939932133147783
638.844184,0.9931915830114239
638.963786,0.9937594536022265
639.083388,0.9930465876252249
639.20299,0.992879074795997
639.322592,0.9923208365956275
639.442194,0.9928942659620534
639.561796,0.9919973927271125
639.681398,0.9921924385869024
639.801,0.9913622218322643
639.920602,0.9921433262767321
640.040204,0.9917147137538523
640.159806,0.9924860717703673
640.279408,0.9913111679924875
640.39901,0.9910255132786936
640.518612,0.9910846792679235
640.638214,0.9919435287311081
640.757816,0.990347784568596
640.877418,0.9909976658530286
640.99702,0.9905541945540735
641.116622,0.9888723751738088
641.236224,0.9886192562463694
641.355826,0.9905499351801945
641.475428,0.9902180575061256
641.59503,0.9897607814014099
641.714632,0.9891987569076404
641.834234,0.9891908433492393
641.953836,0.9884383554754017
642.073438,0.9878197866971019
642.19304,0.9880717128619305
642.312642,0.9887458076102834
642.432244,0.9880657844494386
642.551846,0.9880677605829836
642.671448,0.9879086944786948
642.79105,0.9884245174352916
642.910652,0.9877012554347162
643.030254,0.9858559799573533
643.149856,0.9871986434213088
643.269458,0.98615572573431
643.38906,0.9863332497416235
643.508662,0.9866222877257946
