nu,[0]m-Xylene-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
750.425178,0.8426445995241058
750.666232,0.8344770815067859
750.907286,0.82733134929581
751.14834,0.8200089698026064
751.389394,0.8117847988442088
751.630448,0.8035547152348349
751.871502,0.7959332129396377
752.112556,0.7872810332201848
752.35361,0.7788942447729634
752.594664,0.7713137879145725
752.835718,0.7630207902765722
753.076772,0.754439642998448
753.317826,0.7462161316715366
753.55888,0.7377354407647799
753.799934,0.7308332188876988
754.040988,0.7223973104226574
754.282042,0.7139730945897289
754.523096,0.7060847543780789
754.76415,0.6986327976711943
755.005204,0.6909761299654918
755.246258,0.6830822514101839
755.487312,0.6765763347290757
755.728366,0.6699045764159882
755.96942,0.6631858575176032
756.210474,0.6572899721187906
756.451528,0.6522352299433513
756.692582,0.6466177259354396
756.933636,0.6422484862134885
757.17469,0.6366087623080992
757.415744,0.6314351717642712
757.656798,0.6264414278988801
757.897852,0.6207728779107147
758.138906,0.615635630122992
758.37996,0.6108951124080595
758.621014,0.6060274481267686
758.862068,0.6016737043325906
759.103122,0.5987327144909013
759.344176,0.5935344625379106
759.58523,0.5907927499388435
759.826284,0.5879754991875686
760.067338,0.5842127877104024
760.308392,0.5824744250498358
760.549446,0.5787527048417256
760.7905,0.5766383415870241
761.031554,0.5736476048653716
761.272608,0.5726846859675505
761.513662,0.5714604511380563
761.754716,0.5696973637169497
761.99577,0.568093080254109
762.236824,0.5665669634156343
762.477878,0.5645705078519825
762.718932,0.5620187874617287
762.959986,0.5589138121023207
763.20104,0.5551149886162255
763.442094,0.5503669727875493
763.683148,0.5450651228442985
763.924202,0.5377346801693692
764.165256,0.5282371227351726
764.40631,0.5162985993298402
764.647364,0.5038130561782305
764.888418,0.48797065896904807
765.129472,0.4687714231602445
765.370526,0.4485119291298956
765.61158,0.42679136146530133
765.852634,0.400664844661217
766.093688,0.37145780550361607
766.334742,0.3391204245573974
766.575796,0.30547113172722584
766.81685,0.26809872216879915
767.057904,0.23499289484433816
767.298958,0.2040888174972017
767.540012,0.17104989182091962
767.781066,0.1347680670348502
768.02212,0.11892050908003803
768.263174,0.11747849305278886
768.504228,0.11692763965495463
768.745282,0.08008233388354091
768.986336,0.1672442433496905
769.22739,0.3248798036439176
769.468444,0.40587096097903275
769.709498,0.4532461153682547
769.950552,0.4826420487385741
770.191606,0.5055693798444285
770.43266,0.5226882881299194
770.673714,0.5385203461990576
770.914768,0.5502679156478576
771.155822,0.5585003688742262
771.396876,0.5634593987533183
771.63793,0.5659554013980787
771.878984,0.5660063396763926
772.120038,0.5652427466590868
772.361092,0.5634593987533183
772.602146,0.5633692524614133
772.8432,0.5630820073963757
773.084254,0.5619120140359077
773.325308,0.5620019271510108
