nu,[0]Toluene-PNNL(x-sec)-X=0.01-T=278.17K-P=1.0atm-L=15cm
640.0028,1.0006569657075006
640.120802,0.9992481427863871
640.238805,0.9984708703119928
640.356807,0.9982055120223428
640.474809,1.0017912022897566
640.592812,1.0005046572966678
640.710814,1.0007449773578903
640.828817,1.0010916954661564
640.946819,1.000422879388289
641.064821,0.9993265268848913
641.182824,0.9993010843554017
641.300826,1.0009280703910572
641.418828,1.0002210344245093
641.536831,0.99832600269911
641.654833,1.001216138897902
641.772835,0.9996412743574349
641.890838,0.9985400667409339
642.00884,0.9997039538303181
642.126843,1.000606944116085
642.244845,1.0012267518452227
642.362847,1.0005987391727835
642.48085,1.0004687398241934
642.598852,1.0017622509423596
642.716854,1.0006560250903949
642.834857,1.0005931258296024
642.952859,0.9977692917359267
643.070861,1.0009524232672613
643.188864,0.9990072331194351
643.306866,1.0002445598998975
643.424868,1.0018582243630532
643.542871,1.0014662739299633
643.660873,1.0009725726423444
643.778876,1.000970790912751
643.896878,1.0017353039002486
644.01488,0.9996599678240488
644.132883,0.9988494623765196
644.250885,1.0001527816699307
644.368887,0.9999265216996626
644.48689,1.0003672174078106
644.604892,1.0008092072316517
644.722894,1.0009335354732412
644.840897,1.0011077130614243
644.958899,0.9992833469185746
645.076902,1.0032351217473987
645.194904,1.0035213855612246
645.312906,0.9992521897495604
645.430909,0.9999509972006764
645.548911,1.0023370265993992
645.666913,1.00033789707436
645.784916,1.0008126300049933
645.902918,0.9989733273893264
646.02092,0.9999100110492486
646.138923,1.0012117335565824
646.256925,1.0021504088197009
646.374927,1.0000336415658648
646.49293,1.0001799161829754
646.610932,0.998473566186982
646.728935,0.9990751279580383
646.846937,1.0007262636017877
646.964939,0.9997224785162132
647.082942,0.9980675695526255
647.200944,0.9997716660721602
647.318946,1.0024527029666668
647.436949,1.0004300424417492
647.554951,1.0008189251362343
647.672953,1.0001337789476055
647.790956,1.0009728228855188
647.908958,1.0008634025175474
648.026961,1.000336856723488
648.144963,0.9994587365359475
648.262965,1.0000341075816503
648.380968,1.002981034472572
648.49897,1.0007137345873993
648.616972,1.0003874150258243
648.734975,1.001181497418797
648.852977,1.0017731702104047
648.970979,1.0027432558590672
649.088982,1.000635271699648
649.206984,1.0012053258219924
649.324986,1.001562218994701
649.442989,0.9996690847645284
649.560991,1.0006536935645727
649.678994,1.0013994783571494
649.796996,1.0001521515738767
649.914998,1.0008853116572232
650.033001,1.0009681383436697
650.151003,0.9987711556483332
650.269005,1.0000677072920352
650.387008,1.0005957974168147
650.50501,1.003541957960495
650.623012,1.000776931655165
650.741015,1.0007636714486694
650.859017,1.0013008453662857
650.97702,1.000605523255233
651.095022,0.9991735017379988
651.213024,1.0008331768992005
651.331027,1.0010390394278408
651.449029,0.9994401367819318
651.567031,1.001084587740351
651.685034,1.0003849340681115
651.803036,1.0005644092189763
651.921038,1.001126834401352
652.039041,1.0021020061238894
652.157043,0.9971936451964512
652.275046,1.0014416381626459
652.393048,1.0013455043798776
652.51105,1.0008343278580156
652.629053,1.0001785459374288
652.747055,1.0005484003165004
652.865057,1.0005165433625998
652.98306,0.9994186690383582
653.101062,0.9998196662620836
653.219064,0.9999990291304713
653.337067,0.9997144807683761
653.455069,1.000005941917653
653.573071,0.999464003697368
653.691074,1.00275288224053
653.809076,0.9998212159837674
653.927079,0.9990961587108297
654.045081,1.0020745489050873
654.163083,1.0003686279265815
654.281086,0.9997996100807426
654.399088,0.9999562099588118
654.51709,0.9995237334509363
654.635093,1.000309317828897
654.753095,1.0010240239548658
654.871097,0.9989769236997784
654.9891,0.9998099680583572
655.107102,0.9981552037323164
655.225105,1.001350210714808
655.343107,1.000311258430856
655.461109,0.9996903179613846
655.579112,0.9990377732373548
655.697114,1.0010880915425397
655.815116,0.9989055992937378
655.933119,1.0015610171207594
656.051121,1.0008388416310128
656.169123,0.99942709417325
656.287126,0.9994916692438798
656.405128,0.9980173680164562
656.52313,0.9976345022098506
656.641133,0.9995958616858974
656.759135,0.9968356172462269
656.877138,1.0002028505713954
656.99514,0.9993791827868005
657.113142,0.9992810685551409
657.231145,0.9990752278655561
657.349147,0.9989086959058954
657.467149,0.9986169572863209
657.585152,0.9988478642186583
657.703154,0.998404274525937
657.821156,0.9990959788735373
657.939159,0.9982353588133596
658.057161,0.9989089955785491
658.175164,0.9982618124008766
658.293166,0.9962031264221567
658.411168,0.999111824661419
658.529171,0.9986229490060399
658.647173,0.9970204477029183
658.765175,0.9976311102583094
658.883178,0.9973516131805843
659.00118,0.9982488350816682
659.119182,0.9974035765532651
659.237185,0.9984121619508611
659.355187,0.9990051052362947
659.473189,0.9975359407900466
659.591192,0.9982946557547748
659.709194,0.9959811970894356
659.827197,0.9962138854740208
659.945199,0.9974965388985779
660.063201,0.9982833750889006
660.181204,0.9980944179313556
660.299206,0.9951537809969183
660.417208,0.9965941132355606
660.535211,0.9960555996637597
660.653213,0.9963648233109226
660.771215,0.9958576034920181
660.889218,0.9960658590892721
661.00722,0.9963398148677147
661.125223,0.9958134879773493
661.243225,0.9944931187681323
661.361227,0.9967271674308474
661.47923,0.992670592081741
661.597232,0.9965373089900426
661.715234,0.9925665656547707
