nu,[0]Acetol-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
1050.308806,0.8741266546835706
1050.428609,0.8734451017331228
1050.548411,0.8732791629284792
1050.668213,0.8712293663499106
1050.788016,0.8704107955340992
1050.907818,0.8688280885864292
1051.027621,0.868810712198422
1051.147423,0.866442093589611
1051.267225,0.8658098216686199
1051.387028,0.8645553071700133
1051.50683,0.8636480005168364
1051.626633,0.8615691148989583
1051.746435,0.8601056916658193
1051.866237,0.8591858707676759
1051.98604,0.8582155390743665
1052.105842,0.8574006214594017
1052.225645,0.8556960907932195
1052.345447,0.85352538069148
1052.465249,0.8534314980632431
1052.585052,0.8509090758555475
1052.704854,0.850721896449349
1052.824656,0.8490985683989242
1052.944459,0.8472071882640485
1053.064261,0.845286209082944
1053.184064,0.8449143649626532
1053.303866,0.8436985638639883
1053.423668,0.8415751201458623
1053.543471,0.8401036515961191
1053.663273,0.8383915870464476
1053.783076,0.8372102879203077
1053.902878,0.8359219763314472
1054.02268,0.8351532817669405
1054.142483,0.8335179844495615
1054.262285,0.8318692516244892
1054.382088,0.8297755802443053
1054.50189,0.8291286076438305
1054.621692,0.8276292421990619
1054.741495,0.8247293558367492
1054.861297,0.8238226523236869
1054.9811,0.8226125226879675
1055.100902,0.8211742096642287
1055.220704,0.8191975626353213
1055.340507,0.8179533281978447
1055.460309,0.8169723728949037
1055.580112,0.815160705921469
1055.699914,0.8140039991752157
1055.819716,0.8126945071604766
1055.939519,0.8106085638623328
1056.059321,0.8090132369045194
1056.179124,0.8065253095098306
1056.298926,0.8061866400054107
1056.418728,0.8048172869972443
1056.538531,0.802334239863942
1056.658333,0.801291883030859
1056.778136,0.7993710883871388
1056.897938,0.7976303575005086
1057.01774,0.7967056427240697
1057.137543,0.795153580473262
1057.257345,0.7938347204863198
1057.377148,0.792272405472516
1057.49695,0.790096649393255
1057.616752,0.7883524638330379
1057.736555,0.7872416701526088
1057.856357,0.7853624091723592
1057.97616,0.7842244588923907
1058.095962,0.7825323621835159
1058.215764,0.7800556622388153
1058.335567,0.7792604111103555
1058.455369,0.7777967777838837
1058.575172,0.7761263111068037
1058.694974,0.774335528478399
1058.814776,0.772386659552821
1058.934579,0.7710130341880745
1059.054381,0.7701268788357475
1059.174183,0.7679965792084874
1059.293986,0.7656577581570783
1059.413788,0.7648465909280154
1059.533591,0.7636696336676827
1059.653393,0.7616790547592872
1059.773195,0.7603320752608821
1059.892998,0.7584108664643883
1060.0128,0.7569409756385551
1060.132603,0.7558366481693407
1060.252405,0.753768490423377
1060.372207,0.7523978794051673
1060.49201,0.7507594385774434
1060.611812,0.749919058706812
1060.731615,0.747440930187743
1060.851417,0.7471046574362022
1060.971219,0.7452317761952729
1061.091022,0.7434751028932789
1061.210824,0.7421009454404913
1061.330627,0.7409219424929707
1061.450429,0.7399223727320035
1061.570231,0.7378239743295794
1061.690034,0.7371012610220982
1061.809836,0.7350476146726529
1061.929639,0.7337403936903597
1062.049441,0.732230444261238
1062.169243,0.7308624528011287
1062.289046,0.7294459540907049
1062.408848,0.7282506431488774
1062.528651,0.7275082062000787
1062.648453,0.725851376992977
1062.768255,0.7251839008122659
1062.888058,0.7232213129487397
1063.00786,0.722664646881709
1063.127663,0.7214227320420079
1063.247465,0.7201613462953789
1063.367267,0.7179466617138264
1063.48707,0.7175016727443988
1063.606872,0.7162829561033858
1063.726675,0.715481168277546
1063.846477,0.7134449499373549
1063.966279,0.7126748453227686
1064.086082,0.7119055719722026
1064.205884,0.7102913791258542
1064.325687,0.7096665976563892
1064.445489,0.7084328514469435
1064.565291,0.7069820516793212
1064.685094,0.7058800194873033
1064.804896,0.7042724463726237
1064.924698,0.7037796281666583
1065.044501,0.7023804993015516
1065.164303,0.7004095805362602
1065.284106,0.699919465390199
1065.403908,0.6993947225943021
1065.52371,0.6982067616188216
1065.643513,0.6965261093227866
1065.763315,0.6962197052485242
1065.883118,0.6951274979183867
1066.00292,0.6939606641366997
1066.122722,0.692324847991625
1066.242525,0.691072873395569
1066.362327,0.6909692202387409
1066.48213,0.6897334916415577
1066.601932,0.688369170451809
1066.721734,0.6872480426713407
1066.841537,0.6861081572871308
1066.961339,0.6847441596818772
1067.081142,0.6839913552245864
1067.200944,0.6834853888523669
1067.320746,0.682112962970846
1067.440549,0.6805118795177538
1067.560351,0.6798521030379463
1067.680154,0.6787448467690094
1067.799956,0.6777817130733599
1067.919758,0.6759744496697476
1068.039561,0.674981497227584
1068.159363,0.6744349835827365
1068.279166,0.6724012623970027
1068.398968,0.6716015807996698
1068.51877,0.6707894343346023
1068.638573,0.6700988769153595
1068.758375,0.6686262798368795
1068.878178,0.667564008781222
1068.99798,0.6669034474443417
1069.117782,0.6659437975937418
1069.237585,0.6649655793778203
1069.357387,0.6641614576185471
1069.47719,0.6636303409274549
1069.596992,0.6629073779422503
1069.716794,0.66047236196881
1069.836597,0.6603997140047047
1069.956399,0.6593175460939737
1070.076202,0.6587903029824628
1070.196004,0.6582042404493206
1070.315806,0.6572833992519338
1070.435609,0.6565936138834118
1070.555411,0.6552358708515271
1070.675214,0.6531816570205782
1070.795016,0.6527833377095368
1070.914818,0.6512120240591344
1071.034621,0.6500733996040156
1071.154423,0.6479252138600436
1071.274225,0.6458422500429097
1071.394028,0.6438625547224639
1071.51383,0.6424154925297844
1071.633633,0.6405808090690792
1071.753435,0.6393648610482654
1071.873237,0.6370418034837818
1071.99304,0.6353812922864323
1072.112842,0.6333006557570007
1072.232645,0.6321364539445354
1072.352447,0.6312142081250462
1072.472249,0.6298333615881001
1072.592052,0.6291157606661314
1072.711854,0.626867552935944
1072.831657,0.6241278773235935
1072.951459,0.6217358219603254
1073.071261,0.6206549422681525
1073.191064,0.620338488950051
1073.310866,0.6211765114480451
1073.430669,0.6221463030466772
1073.550471,0.6230926844949989
1073.670273,0.6235539437263921
1073.790076,0.6244025540140564
1073.909878,0.6244774868164163
1074.029681,0.6251397839078872
1074.149483,0.6248022995535534
1074.269285,0.6252210573624553
1074.389088,0.6266857877028252
1074.50889,0.6278336726887375
1074.628693,0.6277143956226068
1074.748495,0.6278839013916739
1074.868297,0.6270431004262678
1074.9881,0.6261595926740072
1075.107902,0.6247085862372947
1075.227705,0.623005457625193
1075.347507,0.6217917807024074
1075.467309,0.6214871773637758
1075.587112,0.6210274469737499
1075.706914,0.6207356326554089
1075.826717,0.6199106030302941
1075.946519,0.6185977846310673
1076.066321,0.6170532216776412
1076.186124,0.6161036910425056
1076.305926,0.6147005747872896
1076.425729,0.6130247307860067
1076.545531,0.6116469756974532
1076.665333,0.6107301929928323
1076.785136,0.6096806399352639
1076.904938,0.6090895364460663
1077.02474,0.6070828538231863
1077.144543,0.6065245944363628
1077.264345,0.6055185988169726
1077.384148,0.6041818803315689
1077.50395,0.603946295340299
1077.623752,0.6030953311346177
1077.743555,0.6021191076527
1077.863357,0.6006697477834017
1077.98316,0.5999193796764435
1078.102962,0.5989123612509152
1078.222764,0.5968795170161674
1078.342567,0.5956452543185603
1078.462369,0.5951451223897505
1078.582172,0.592638901817986
1078.701974,0.5921294514574766
1078.821776,0.5898128475179726
1078.941579,0.5886461734683485
1079.061381,0.5867127098492909
1079.181184,0.5850839135917069
1079.300986,0.5837981438471179
1079.420788,0.5823637654220738
1079.540591,0.5800679657380496
1079.660393,0.5779950351803642
1079.780196,0.5763039883207239
1079.899998,0.574525957469213
1080.0198,0.5723583487115026
1080.139603,0.5709692064155852
1080.259405,0.5695777398315167
1080.379208,0.5679681135232975
1080.49901,0.5666916218595117
1080.618812,0.5650053945529214
1080.738615,0.5641867304057632
1080.858417,0.5625923390865414
1080.97822,0.5603912939842336
1081.098022,0.5595457416829669
1081.217824,0.558126298954497
1081.337627,0.5559705242920826
1081.457429,0.5544048959870308
1081.577232,0.5523739590675456
1081.697034,0.5503394551268572
1081.816836,0.5481479756099177
1081.936639,0.5463202154300274
1082.056441,0.5445203301631942
1082.176244,0.5429272206409897
1082.296046,0.5413387720980163
1082.415848,0.5385742009263691
1082.535651,0.537557257001346
1082.655453,0.5350259652961498
1082.775256,0.5330980036260272
1082.895058,0.531001729862863
1083.01486,0.5286598815143253
1083.134663,0.5259810991841594
1083.254465,0.5247832283696656
1083.374267,0.5220353359498893
1083.49407,0.5206433607167769
1083.613872,0.5180310999558951
1083.733675,0.5159734336502064
1083.853477,0.5145924761576129
1083.973279,0.5117136948979059
1084.093082,0.5095486220295864
1084.212884,0.506890639419522
1084.332687,0.5052661292008124
1084.452489,0.5025751992483071
1084.572291,0.5002786679069334
1084.692094,0.49779845137082457
1084.811896,0.49560799370944136
1084.931699,0.4927467148217225
1085.051501,0.49076003389147205
1085.171303,0.4882293519658903
1085.291106,0.4857311487602723
1085.410908,0.48246832887248026
1085.530711,0.4801052155683903
1085.650513,0.4775339605594029
1085.770315,0.47442582291084684
1085.890118,0.47138033759959924
1086.00992,0.4680781545992471
1086.129723,0.4660650790469962
1086.249525,0.46296676931938513
1086.369327,0.45979708793629664
1086.48913,0.4566719406619423
1086.608932,0.45407631516050057
1086.728735,0.4508412486519167
1086.848537,0.44786205810301455
1086.968339,0.44458678555156184
1087.088142,0.4407621021492552
1087.207944,0.43763064527082146
1087.327747,0.4342694869113289
1087.447549,0.4311582874655058
1087.567351,0.4273892878221412
1087.687154,0.42365747170033785
1087.806956,0.4198322719362165
1087.926759,0.41638706775011136
1088.046561,0.41255324613430383
1088.166363,0.40911458633056874
1088.286166,0.4056153428017964
1088.405968,0.40135859476329216
1088.525771,0.3973054097378271
1088.645573,0.39421454004482626
1088.765375,0.3904208574597693
1088.885178,0.3866250185490707
1089.00498,0.3823266236413576
1089.124782,0.37817432969821685
1089.244585,0.3747860309463022
1089.364387,0.3703895460557514
1089.48419,0.3668141362308102
1089.603992,0.3625474198004838
1089.723794,0.3590118078814776
1089.843597,0.35519086006293177
1089.963399,0.3513403033459978
1090.083202,0.3470452861200746
1090.203004,0.34379834496226247
1090.322806,0.33976536586427813
1090.442609,0.33604842747993807
1090.562411,0.3321063599749712
1090.682214,0.32821053549613677
1090.802016,0.3244252901524974
1090.921818,0.3204592999246188
1091.041621,0.31758810597858733
1091.161423,0.31332947697140645
1091.281226,0.31024281931502384
1091.401028,0.30599087430718375
1091.52083,0.30285534400353536
1091.640633,0.29942239805253984
1091.760435,0.2957916374692788
1091.880238,0.2919128442101094
1092.00004,0.2884019823447882
1092.119842,0.28504734206496285
1092.239645,0.28181625455682063
1092.359447,0.2783154768186487
1092.47925,0.2753533767131033
1092.599052,0.27171542282250544
1092.718854,0.2687698074813382
1092.838657,0.2656169621240969
1092.958459,0.2621076452153925
1093.078262,0.259136585278089
1093.198064,0.2564811772769089
1093.317866,0.2534471395956059
1093.437669,0.2504489929872826
1093.557471,0.24743682056620803
1093.677274,0.2447299307285046
1093.797076,0.2418832759426189
1093.916878,0.23909364110477915
1094.036681,0.2362652888483926
1094.156483,0.2338208628917302
1094.276286,0.23147115815983416
1094.396088,0.22893892821802303
1094.51589,0.22677430663221806
1094.635693,0.22420375949426233
1094.755495,0.22228387450095946
1094.875298,0.22000610126315226
1094.9951,0.2179695292597921
1095.114902,0.21605981248015937
1095.234705,0.21388859149722989
1095.354507,0.21192984052562874
1095.474309,0.20998902742225098
1095.594112,0.20829498642831518
1095.713914,0.20624303995695353
1095.833717,0.20478390044811226
1095.953519,0.20349781729095145
1096.073321,0.2019772927557285
1096.193124,0.20028778934517305
1096.312926,0.19841390517892327
1096.432729,0.19701015565985838
1096.552531,0.19602756340925195
1096.672333,0.19452394752127758
1096.792136,0.19305116916682907
1096.911938,0.1920115024797721
1097.031741,0.19103473668703566
1097.151543,0.18975908216588577
1097.271345,0.18939888220809065
1097.391148,0.18877489604024822
1097.51095,0.18792731749009328
1097.630753,0.1873831177404023
1097.750555,0.18654178812195527
1097.870357,0.18615046140376582
1097.99016,0.18562996914105798
1098.109962,0.18550007363139165
1098.229765,0.18498139990730428
1098.349567,0.18468566631741434
1098.469369,0.18496290269218973
1098.589172,0.18490742214388042
1098.708974,0.1848334739656445
1098.828777,0.18538880697054907
1098.948579,0.18590862303294084
1099.068381,0.1860016005869088
1099.188184,0.18642989661988946
1099.307986,0.18702742782911463
1099.427789,0.18753308421318554
1099.547591,0.18828471881706685
1099.667393,0.18905827086229235
1099.787196,0.18922849989764384
1099.906998,0.1900819469628886
1100.026801,0.1906911834516702
1100.146603,0.1912258669729381
1100.266405,0.19183876986887463
1100.386208,0.19326364229170692
1100.50601,0.1941352884148944
1100.625813,0.19444615350211014
1100.745615,0.19522549576151466
1100.865417,0.19634145855986296
1100.98522,0.19720726435343933
1101.105022,0.19799767317461728
1101.224824,0.1986322805590596
1101.344627,0.19930877970982266
1101.464429,0.2001076114269876
1101.584232,0.2005683886239202
1101.704034,0.20099002480306727
1101.823836,0.20226025899573669
1101.943639,0.20298970814879194
1102.063441,0.20433387108094214
1102.183244,0.20554300435598902
1102.303046,0.20636682291210073
1102.422848,0.20804518235702046
1102.542651,0.2088999186166738
1102.662453,0.21026219067554408
1102.782256,0.21165451073608427
1102.902058,0.21218430898479881
1103.02186,0.21307735717094542
1103.141663,0.2139741640471978
1103.261465,0.21470291437849215
1103.381268,0.214939217527213
1103.50107,0.21554189068496368
1103.620872,0.21582227735470164
1103.740675,0.21605981248015937
1103.860477,0.21621110729590312
1103.98028,0.2157791172153885
1104.100082,0.21450976868415125
1104.219884,0.2141239983979354
1104.339687,0.21322656353710062
1104.459489,0.21237536082331646
1104.579292,0.21127387529143107
1104.699094,0.21032527879549157
1104.818896,0.2090461997521298
1104.938699,0.20719394334178157
1105.058501,0.20541971554371777
1105.178304,0.20412963934274964
1105.298106,0.20191670865597108
1105.417908,0.20008760166634962
1105.537711,0.19744405511670649
1105.657513,0.19399944126505356
1105.777316,0.19084379743588578
1105.897118,0.18798370414291532
1106.01692,0.18535173291668394
1106.136723,0.1818269260717955
1106.256525,0.17865476903835042
1106.376328,0.17543266235308225
1106.49613,0.17094729266865075
1106.615932,0.16667657849939743
1106.735735,0.16231765992483818
1106.855537,0.1571428523108697
1106.97534,0.15037847440748925
1107.095142,0.1426159394356436
1107.214944,0.13475459090196457
1107.334747,0.12490522865458038
1107.454549,0.11550978892663849
1107.574351,0.11426899555094767
1107.694154,0.12284891646961485
1107.813956,0.13515946167718026
1107.933759,0.14530794934882335
1108.053561,0.15410825021954253
1108.173363,0.1663601936610241
1108.293166,0.17790599253973757
1108.412968,0.18548152455149797
1108.532771,0.19090105916394634
1108.652573,0.19540127779775104
1108.772375,0.1999875828722987
1108.892178,0.20315216488934282
1109.01198,0.20429300839313094
1109.131783,0.20417046935348315
1109.251585,0.2040071982951315
1109.371387,0.20576922605990708
1109.49119,0.2109572020428066
1109.610992,0.21586544612690595
1109.730795,0.21943482837643782
1109.850597,0.2209983596257168
1109.970399,0.22128584431779266
1110.090202,0.22292943334490692
1110.210004,0.2242261809912679
1110.329807,0.2251248819188205
1110.449609,0.22652499204308585
1110.569411,0.22688772213704755
1110.689214,0.226819666029333
1110.809016,0.22564326505932486
1110.928819,0.22463015158151137
1111.048621,0.22337573836785132
1111.168423,0.22141865566380278
1111.288226,0.21956652877963362
1111.408028,0.21810035021971136
1111.527831,0.2160382075791744
1111.647633,0.2132052419468442
1111.767435,0.21140067765351048
1111.887238,0.2089208096530699
1112.00704,0.2065732929528274
1112.126843,0.20406840963586206
1112.246645,0.20177541641796468
1112.366447,0.19990760383602338
1112.48625,0.1978789102031668
1112.606052,0.1958708040706205
1112.725855,0.19403824503355405
1112.845657,0.19226127975304644
1112.965459,0.19034824805590592
1113.085262,0.1884165642607604
1113.205064,0.1869713280161586
1113.324866,0.18496290269218973
1113.444669,0.1834891025315539
1113.564471,0.1823002911875704
1113.684274,0.18070308663244242
1113.804076,0.17976586945846781
1113.923878,0.1789766372170759
1114.043681,0.17851190237740364
1114.163483,0.1782978165717245
1114.283286,0.1780483742788713
1114.403088,0.1780483742788713
1114.52289,0.1777992809608887
1114.642693,0.1780483742788713
1114.762495,0.1785476083283552
1114.882298,0.17940669701172177
1115.0021,0.18052247386724365
1115.121902,0.18195424947803895
1115.241705,0.18306756255253606
1115.361507,0.18409561676798658
1115.48131,0.18559284685958166
1115.601112,0.1872894496005185
1115.720914,0.1886805321851578
1115.840717,0.19036728383248447
1115.960519,0.19208832244373253
1116.080322,0.1943878284052615
1116.200124,0.19604716714576337
1116.319926,0.19831472302393885
1116.439729,0.2008493810167733
1116.559531,0.20370141689107585
1116.679334,0.20671794488016232
1116.799136,0.21009404818896582
1116.918938,0.21339721303862963
1117.038741,0.21677398760218144
1117.158543,0.22062298157609878
1117.278346,0.22451786457981035
1117.398148,0.22871010372112216
1117.51795,0.2328175917601019
1117.637753,0.23704625218236927
1117.757555,0.24156903198672083
1117.877358,0.2458582816272648
1117.99716,0.2505742487951188
1118.116962,0.2553296049601531
1118.236765,0.26043551281722943
1118.356567,0.26620196270545926
1118.47637,0.27138955987199226
1118.596172,0.2778705281096285
1118.715974,0.2840230165257709
1118.835777,0.28990557861518207
1118.955579,0.295289218862396
1119.075382,0.301525707834637
1119.195184,0.3079247019763461
1119.314986,0.314082370827376
1119.434789,0.3197870415131641
1119.554591,0.3270638065681432
1119.674393,0.3338711963680944
1119.794196,0.34047962283992816
1119.913998,0.34770529897736335
1120.033801,0.35519086006293177
1120.153603,0.3636730606437217
1120.273405,0.3710828225183416
1120.393208,0.3793219356622335
1120.51301,0.3877943909686806
1120.632813,0.3962301696857639
1120.752615,0.40428306112905904
1120.872417,0.41263989141342794
1120.99222,0.421869185486855
1121.112022,0.4299914303120434
1121.231825,0.4378451368331453
1121.351627,0.44627050382367817
1121.471429,0.45452152806805063
1121.591232,0.4638008599605326
1121.711034,0.47151234257396113
1121.830837,0.48077783359294235
1121.950639,0.4900489475045482
1122.070441,0.4983911841340025
1122.190244,0.5072506595655378
1122.310046,0.5156948832114225
1122.429849,0.5239861637850894
1122.549651,0.5328155365444941
1122.669453,0.5418858004606564
1122.789256,0.550724827610079
1122.909058,0.5595737196694949
1123.028861,0.5685591076250264
1123.148663,0.5765633834750007
1123.268465,0.584879170054159
1123.388268,0.5931072715321002
1123.50807,0.6011384529579274
1123.627873,0.6099550579626601
1123.747675,0.6184246014981407
1123.867477,0.6264602214236186
1123.98728,0.6340040097741536
1124.107082,0.6409845021287545
1124.226885,0.6485799489115853
1124.346687,0.6566067458870091
1124.466489,0.6646132409986683
1124.586292,0.6717157627735986
1124.706094,0.6782698916299638
1124.825897,0.6870762521353846
1124.945699,0.6934542577127133
1125.065501,0.7008860210224314
1125.185304,0.7074841871730199
1125.305106,0.7143015977631775
1125.424908,0.7216680574738623
1125.544711,0.7276464458916115
1125.664513,0.7342688770049796
1125.784316,0.740307232420671
1125.904118,0.7460072204036109
1126.02392,0.7522173255814356
1126.143723,0.7578119584796835
1126.263525,0.7627614073054819
1126.383328,0.7687265226269615
1126.50313,0.773515167686245
1126.622932,0.778271378556851
1126.742735,0.7840441080079922
1126.862537,0.7889281712392731
1126.98234,0.7938347204863198
1127.102142,0.7979574529970785
1127.221944,0.8032172931180409
1127.341747,0.8067673033999521
1127.461549,0.8114763792240872
1127.581352,0.8152422260680006
1127.701154,0.8193450314683924
1127.820956,0.8227276965031227
1127.940759,0.8261243268666189
1128.060561,0.8306473021774873
1128.180364,0.8340432662261507
1128.300166,0.8373275055656603
1128.419968,0.8409778138793752
1128.539771,0.843749187296508
1128.659573,0.8463604045382127
1128.779376,0.8498631010985921
1128.899178,0.8523568515451656
1129.01898,0.8550374584093186
1129.138783,0.857657880232726
1129.258585,0.8593147583146155
1129.378388,0.8635270982601195
1129.49819,0.8652126189503003
1129.617992,0.8680464950765385
1129.737795,0.8709854562763364
1129.857597,0.8722144119798497
1129.9774,0.8751062249937922
1130.097202,0.8765338113072981
1130.217004,0.8791673610907331
1130.336807,0.8813415885381295
1130.456609,0.8833975086562457
1130.576412,0.8859719393864366
1130.696214,0.8861137062377842
1130.816016,0.88871382671341
1130.935819,0.8913215767138252
1131.055621,0.8915890133003215
1131.175424,0.8934275797409756
1131.295226,0.8953773763709533
1131.415028,0.896882874627699
1131.534831,0.898031619747257
1131.654633,0.8989840379566619
1131.774435,0.9018924509576605
1131.894238,0.9027496558939461
1132.01404,0.9038787985309379
1132.133843,0.9057390850599624
1132.253645,0.906589066900911
1132.373447,0.9076631040606499
1132.49325,0.9086402751844049
1132.613052,0.9105085403611324
1132.732855,0.9124655022441335
1132.852657,0.9125768298262517
1132.972459,0.9145821359860962
1133.092262,0.915978853750223
1133.212064,0.9164222948195204
1133.331867,0.9175731267955347
1133.451669,0.9186886556911644
1133.571471,0.9198634903525832
1133.691274,0.9204109719889779
1133.811076,0.9214497813437106
1133.930879,0.9233305342238259
1134.050681,0.9247285906851206
1134.170483,0.9250911553507009
1134.290286,0.9265836048842673
1134.410088,0.9272871488015161
1134.529891,0.9283875637770886
1134.649693,0.9278566779384327
1134.769495,0.9300201745552178
1134.889298,0.9309376266768966
1135.0091,0.93187368928438
1135.128903,0.9330747158912768
1135.248705,0.9332762817982435
1135.368507,0.9349305785406901
1135.48831,0.9355085442112254
1135.608112,0.9358725278251466
1135.727915,0.9370787082544331
1135.847717,0.9374508023574024
1135.967519,0.9385820500302816
1136.087322,0.9395652600572955
1136.207124,0.9404394621901324
1136.326927,0.9410678856209331
1136.446729,0.9420320326948624
1136.566531,0.9434593493984662
1136.686334,0.9435470951980768
1136.806136,0.9443418964165894
1136.925939,0.9450882212742622
1137.045741,0.9455731759120051
1137.165543,0.9468562428613316
1137.285346,0.9467246389902548
1137.405148,0.9482700067813042
1137.52495,0.9483676836222736
1137.644753,0.9498254956973736
1137.764555,0.950132338884991
1137.884358,0.9510534633340911
1138.00416,0.9519059891117517
1138.123962,0.952431586269211
1138.243765,0.9533644733658926
1138.363567,0.9530022636902105
1138.48337,0.954888212811959
1138.603172,0.9547870000257734
1138.722974,0.9556581629597127
1138.842777,0.9569137662508543
1138.962579,0.9575608586494285
1139.082382,0.956484208412759
1139.202184,0.9581786846307171
1139.321986,0.9586770671149408
1139.441789,0.9592965725790178
1139.561591,0.9585419031777591
1139.681394,0.9597523466887744
1139.801196,0.9600585565252403
1139.920998,0.960651095434072
1140.040801,0.9612622638617269
1140.160603,0.9616987760102801
1140.280406,0.9624732552110232
1140.400208,0.9628650615530762
1140.52001,0.9626426654116007
1140.639813,0.9634429539403875
1140.759615,0.9632281301154054
1140.879418,0.9634545153252029
1140.99922,0.964094461562017
1141.119022,0.9638650343830825
1141.238825,0.9648592916850992
1141.358627,0.964718432511483
1141.47843,0.9664091342642208
1141.598232,0.9664690534880219
1141.718034,0.9673953744781724
1141.837837,0.9674727692038784
1141.957639,0.9671767678270223
1142.077442,0.9677495059873444
1142.197244,0.9684639687270867
1142.317046,0.9675046963320568
1142.436849,0.9679043582961567
1142.556651,0.9686373392936917
1142.676454,0.969065571630034
1142.796256,0.9690180885803684
1142.916058,0.9700681036508323
1143.035861,0.9701554137090546
1143.155663,0.9700147513723326
1143.275466,0.9693805691251342
1143.395268,0.9698411342710311
1143.51507,0.9714854374840951
1143.634873,0.9717429152393242
1143.754675,0.970840585268234
1143.874477,0.9722532142115841
1143.99428,0.9721705762005414
1144.114082,0.9716865557846803
1144.233885,0.9715427568158104
1144.353687,0.9725750832918822
1144.473489,0.9729593263327871
1144.593292,0.9729914345203383
1144.713094,0.9725031153985635
1144.832897,0.9731734009319228
1144.952699,0.9733505346095681
1145.072501,0.9735335417122034
1145.192304,0.973754558910675
1145.312106,0.9741704408918139
1145.431909,0.9743643200998927
1145.551711,0.9745738309503236
1145.671513,0.9755518188817257
1145.791316,0.9745475178121169
1145.911118,0.9752650488042415
1146.030921,0.9750758657361244
1146.150723,0.9755459655883723
1146.270525,0.9757996405157368
1146.390328,0.9756591354841075
1146.51013,0.9758279391156395
1146.629933,0.9762905911986617
1146.749735,0.9764263050227305
1146.869537,0.9767134165597351
1146.98934,0.9757479245052758
1147.109142,0.9769459020175484
1147.228945,0.9774726177958863
1147.348747,0.9771637852467755
1147.468549,0.9773787849286276
1147.588352,0.9778050149902578
1147.708154,0.9772380525165747
1147.827957,0.9780064635718374
1147.947759,0.9783175190824581
1148.067561,0.9777091947940552
1148.187364,0.9782656696279695
1148.307166,0.9779604983482407
1148.426969,0.978849868598779
1148.546771,0.9791190893287973
1148.666573,0.9786061653238147
1148.786376,0.9790113921524245
1148.906178,0.9789526532310806
1149.025981,0.9791837133212614
1149.145783,0.9794549847792138
1149.265585,0.9788948967283736
1149.385388,0.9794589026069885
1149.50519,0.9794353958754078
1149.624992,0.9797772784836134
1149.744795,0.9794363753112935
1149.864597,0.9792081932200919
1149.9844,0.9801388830113061
1150.104202,0.9802839543010025
1150.224004,0.9798292080554944
1150.343807,0.9800457742401567
1150.463609,0.980403556238997
1150.583412,0.9802898360223734
1150.703214,0.981098908833737
1150.823016,0.9798047126314872
1150.942819,0.9803496355262371
1151.062621,0.9810655520379054
1151.182424,0.9802555264785331
1151.302226,0.9802672896154295
1151.422028,0.9806192687488756
1151.541831,0.9808056041112369
1151.661633,0.9800977180426901
1151.781436,0.9803457141355377
1151.901238,0.9809517550342227
1152.02104,0.9813952454487813
1152.140843,0.9812588409899935
1152.260645,0.9806369200545744
1152.380448,0.9810027658517543
1152.50025,0.9806182881300972
1152.620052,0.9805761224502763
1152.739855,0.9804388514023308
1152.859657,0.9813707108743286
1152.97946,0.9813854315453965
1153.099262,0.9807555843009431
1153.219064,0.9810920411654119
1153.338867,0.9802672896154295
1153.458669,0.9812931856504562
1153.578472,0.9812598222493251
1153.698274,0.9807879497692523
1153.818076,0.9812166477669917
1153.937879,0.9809703932946313
1154.057681,0.9800526345845876
1154.177484,0.980782065059208
1154.297286,0.9807202777354304
1154.417088,0.9798693818765825
1154.536891,0.9800869370270873
1154.656693,0.9798517443864466
1154.776496,0.9804653236086918
1154.896298,0.9799477745627982
1155.0161,0.9798115712884808
1155.135903,0.9803623801543389
1155.255705,0.9794755535498655
1155.375508,0.9797449463669062
1155.49531,0.9797674807598172
1155.615112,0.9790515324423731
1155.734915,0.97908873710749
1155.854717,0.9793962192431107
1155.974519,0.9783517607948525
1156.094322,0.9790897161967167
1156.214124,0.9783361072919081
1156.333927,0.9780475407059211
1156.453729,0.9780680799199369
1156.573531,0.9781815423979042
1156.693334,0.9778754194858685
1156.813136,0.9779732119173572
1156.932939,0.9773807396881522
1157.052741,0.977494122430028
1157.172543,0.9775439759015245
1157.292346,0.97711004271652
1157.412148,0.9767593231691103
1157.531951,0.9767876496002135
1157.651753,0.9761470870295703
1157.771555,0.9757127982122707
1157.891358,0.975201658636272
1158.01116,0.9756825515843512
1158.130963,0.9751480240200124
1158.250765,0.975180204435779
1158.370567,0.9744734550151851
1158.49037,0.9747073567114696
1158.610172,0.9738256455881077
1158.729975,0.973553986131245
1158.849777,0.9737886409166685
1158.969579,0.9732084358049803
1159.089382,0.9727715633025201
1159.209184,0.9723961459392978
1159.328987,0.9726032883782695
1159.448789,0.9714057789442662
1159.568591,0.9709745705137703
1159.688394,0.9712144308542199
1159.808196,0.9708318477422856
1159.927999,0.97068429251591
1160.047801,0.9703688713795534
1160.167603,0.9699943812764406
1160.287406,0.9694241922322573
1160.407208,0.9687584265288979
1160.527011,0.9682915974821492
1160.646813,0.967471801731593
1160.766615,0.967582099803861
1160.886418,0.9666130681058143
1161.00622,0.9664574559289656
1161.126023,0.9668518510221126
1161.245825,0.9662438924308411
1161.365627,0.965710672984326
1161.48543,0.9650590382315324
1161.605232,0.9638563596368095
1161.725035,0.9629497974068157
1161.844837,0.9636028987457931
1161.964639,0.9625213800768954
1162.084442,0.9631828594571589
1162.204244,0.9613901202450815
