nu,[0]2-Pentylfuran-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
2433.557671,0.9943379899419675
2433.692674,0.994460002698663
2433.827677,0.9944947099583953
2433.962679,0.9942067459895866
2434.097682,0.9946626943007856
2434.232685,0.9943539989124774
2434.367687,0.9945855114704404
2434.50269,0.9947004922013246
2434.637693,0.9945110198053789
2434.772695,0.9944111759112378
2434.907698,0.9944932182174492
2435.042701,0.9948946766891917
2435.177704,0.9948171774125136
2435.312706,0.9948315028830116
2435.447709,0.9948829370012711
2435.582712,0.9949791468329495
2435.717714,0.9947845479442208
2435.852717,0.9945215616780607
2435.98772,0.9948472213449326
2436.122722,0.9949359656750149
2436.257725,0.995116264406567
2436.392728,0.995213591536445
2436.527731,0.9949046256857035
2436.662733,0.9948561750102162
2436.797736,0.9950554646602628
2436.932739,0.994896169032326
2437.067741,0.9952572823721202
2437.202744,0.9950531760353261
2437.337747,0.9952522065729235
2437.472749,0.9948569708954745
2437.607752,0.9951915975591064
2437.742755,0.9951274097711422
2437.877758,0.9952344912413134
2438.01276,0.9954501819248068
2438.147763,0.995100541693799
2438.282766,0.9951810485840819
2438.417768,0.9951256185434167
2438.552771,0.9952067245863544
2438.687774,0.9951253200057759
2438.822776,0.9950361607714968
2438.957779,0.9953035629117648
2439.092782,0.9952178709640893
2439.227785,0.9952494198706464
2439.362787,0.9951881143946104
2439.49779,0.99539244748857
2439.632793,0.9951267131821991
2439.767795,0.9952810693054217
2439.902798,0.995424201014111
2440.037801,0.9951777644920403
2440.172803,0.9951970711279452
2440.307806,0.9955204631885501
2440.442809,0.9952345907647675
2440.577812,0.9952573818978534
2440.712814,0.9953671648414948
2440.847817,0.9953763222615354
2440.98282,0.9950836251283814
2441.117822,0.9953151085000588
2441.252825,0.9955300202308706
2441.387828,0.9954576478291685
2441.52283,0.995428481347378
2441.657833,0.9950658132909082
2441.792836,0.9951951802553064
2441.927839,0.9952143877076367
2442.062841,0.9952240413340174
2442.197844,0.9955346992329612
2442.332847,0.9953381005446222
2442.467849,0.9953523339812289
2442.602852,0.9955222551269967
2442.737855,0.9954398292967486
2442.872857,0.9954834305161315
2443.00786,0.9955537141273083
2443.142863,0.9951833375031259
2443.277866,0.9952612634092118
2443.412868,0.9955850745632275
2443.547871,0.9953815977700236
2443.682874,0.9951713953747288
2443.817876,0.9952991835857224
2443.952879,0.9952080183559373
2444.087882,0.9951814466565809
2444.222884,0.9951660214637034
2444.357887,0.9955363916433885
2444.49289,0.9953037619724973
2444.627893,0.9954469964893214
2444.762895,0.9951776649742688
2444.897898,0.995221851843535
2445.032901,0.9952883348837469
2445.167903,0.9953714449295058
2445.302906,0.9953922484101004
2445.437909,0.9951143736874607
2445.572911,0.995370847706818
2445.707914,0.995301970427338
2445.842917,0.9953396930868572
2445.97792,0.9950644201997446
2446.112922,0.9953164024105409
2446.247925,0.995284950909161
2446.382928,0.9952820645869886
2446.51793,0.9954741725632773
2446.652933,0.995145521254814
2446.787936,0.9951744804108362
2446.922938,0.9951556717908985
2447.057941,0.9952254346486507
2447.192944,0.9952603676744778
2447.327947,0.9951961754509843
2447.462949,0.9949168630878593
2447.597952,0.9951440285376517
2447.732955,0.9951020343457311
2447.867957,0.9950471062294651
2448.00296,0.9950543700998538
2448.137963,0.9952636520391104
2448.272965,0.9952073217105682
2448.407968,0.9951280068477671
2448.542971,0.9950998451236637
2448.677974,0.9952246384686214
2448.812976,0.9950079021458053
2448.947979,0.994770919489269
2449.082982,0.9951813471384413
2449.217984,0.9952121982383921
2449.352987,0.9948391631150756
2449.48799,0.9951958768921764
2449.622992,0.9951074079112252
2449.757995,0.994904128233515
2449.892998,0.9948654272156664
2450.028001,0.9948796538929962
2450.163003,0.9949729779813626
2450.298006,0.9952500170204774
2450.433009,0.9952220508879253
2450.568011,0.9950715846893622
2450.703014,0.9949449201390009
2450.838017,0.995017454267516
2450.973019,0.9947002932612461
2451.108022,0.9952525051486302
2451.243025,0.9951390528299483
2451.378028,0.9953567135411334
2451.51303,0.9948997506649815
2451.648033,0.9948866180749479
2451.783036,0.9948411527953915
2451.918038,0.994994469629796
2452.053041,0.9950749679385017
2452.188044,0.9949354682071564
2452.323046,0.9950044196242421
2452.458049,0.9952013504845517
2452.593052,0.9951581596831879
2452.728055,0.9952403631421338
2452.863057,0.9949535761974599
2452.99806,0.9949567600539979
2453.133063,0.9952741023623208
2453.268065,0.9948793554291447
2453.403068,0.9951063132936785
2453.538071,0.9951278078221857
2453.673073,0.9953232701174111
2453.808076,0.9950990490441061
2453.943079,0.9951835365398133
2454.078082,0.9949637247756948
2454.213084,0.9952424531490909
2454.348087,0.9948677154087805
2454.48309,0.9953181939816776
2454.618092,0.9953129188092288
2454.753095,0.9949164651211937
2454.888098,0.9952254346486507
2455.0231,0.9951793567777374
2455.158103,0.9952822636434214
2455.293106,0.9953300383386599
2455.428109,0.9952133924937465
2455.563111,0.9951320868809593
2455.698114,0.9951999572036363
2455.833117,0.9953229715204749
2455.968119,0.9953317304011633
2456.103122,0.9951570650098143
2456.238125,0.9952542966047517
2456.373127,0.9954238028445103
2456.50813,0.9953969267646621
2456.643133,0.9951608466138463
2456.778136,0.9954831318711472
2456.913138,0.9955334050386935
2457.048141,0.9954487882955277
2457.183144,0.9950537730674108
2457.318146,0.9951672156636456
2457.453149,0.9955069242023161
2457.588152,0.9953704495585586
2457.723154,0.9953917507141007
2457.858157,0.9952926146327884
2457.99316,0.9953034633814134
2458.128163,0.9954688965641441
2458.263165,0.9955508270257236
2458.398168,0.9956286821444925
2458.533171,0.9955175761833931
2458.668173,0.9954582451039363
2458.803176,0.995425096896295
2458.938179,0.9955099107275686
2459.073181,0.9954901998264747
2459.208184,0.9958192637123292
2459.343187,0.9959291086349528
2459.47819,0.9957062446398515
2459.613192,0.9956485949172624
2459.748195,0.9957388047664064
2459.883198,0.9956814518630314
2460.0182,0.9957384064709641
2460.153203,0.995661936697824
2460.288206,0.995807911437431
2460.423208,0.995869553854962
2460.558211,0.9955363916433885
2460.693214,0.9959405618855581
2460.828217,0.9958575039062627
2460.963219,0.9958777200187848
2461.098222,0.9958857866609869
2461.233225,0.996101618495491
2461.368227,0.9960134674029976
2461.50323,0.9962303231387415
2461.638233,0.9959985273130374
2461.773235,0.9961054036888332
2461.908238,0.9959707393417694
2462.043241,0.9961329961906698
2462.178244,0.9961345900047387
2462.313246,0.9960700425746657
2462.448249,0.9962124907755575
2462.583252,0.9962805344123412
2462.718254,0.9961626813962635
2462.853257,0.9964365641608406
2462.98826,0.996124728321113
2463.123262,0.996360937495689
2463.258265,0.9963593433194644
2463.393268,0.9963563542459181
2463.528271,0.9963466896361552
2463.663273,0.9965771712796426
2463.798276,0.9962431745928018
2463.933279,0.9963474867138258
2464.068281,0.996430685202455
2464.203284,0.9962579191008948
2464.338287,0.9965927180047788
2464.473289,0.9968632299752592
2464.608292,0.9966959703587436
2464.743295,0.9964799100941488
2464.878298,0.9965091073832527
2465.0133,0.9968862577818418
2465.148303,0.9964795115022644
2465.283306,0.9968914416038601
2465.418308,0.9966402566112144
2465.553311,0.9968032206151145
2465.688314,0.9963444976758492
2465.823316,0.9968633296615872
2465.958319,0.9967303569628865
2466.093322,0.9969773773499039
2466.228325,0.9967477002219836
2466.363327,0.9966343764510468
2466.49833,0.9968618343677141
2466.633333,0.9967244762711285
2466.768335,0.9969293241984059
2466.903338,0.9965234572177176
2467.038341,0.9967820886108375
2467.173343,0.9968922391173325
2467.308346,0.9967988346905928
2467.443349,0.9968030212544904
2467.578352,0.9971153685677011
2467.713354,0.9971868643027189
2467.848357,0.9971494704964458
2467.98336,0.9966576979683165
2468.118362,0.9968001305299202
2468.253365,0.9968724011591623
2468.388368,0.9969115790143677
2468.52337,0.9971328182393352
2468.658373,0.9971873628962756
2468.793376,0.9969034043729359
2468.928379,0.9971039018068966
2469.063381,0.9970507575852363
2469.198384,0.9971486727771884
2469.333387,0.9972360268269752
2469.468389,0.9971267357476955
2469.603392,0.9970118733639377
2469.738395,0.996830334031456
2469.873397,0.9969154669771074
2470.0084,0.9970982183308542
2470.143403,0.997063220797601
2470.278406,0.9971650261495193
2470.413408,0.9969147691365248
2470.548411,0.9972514841051846
2470.683414,0.9970712970423983
2470.818416,0.9972283481391316
2470.953419,0.9970794730605557
2471.088422,0.9972258550713776
2471.223424,0.9971259380466261
2471.358427,0.9970062901130801
2471.49343,0.9971431884745701
2471.628433,0.9969589334390295
2471.763435,0.9971314222543668
2471.898438,0.9970607281426649
2472.033441,0.9971250406336857
2472.168443,0.9968491743028093
2472.303446,0.9973285746244162
2472.438449,0.9968996161471969
2472.573451,0.9973893137840995
2472.708454,0.9973409415754164
2472.843457,0.9969744861197019
2472.97846,0.9972355282090865
2473.113462,0.9971105824254187
2473.248465,0.9971672199149899
2473.383468,0.9970009062936498
2473.51847,0.9972996525151246
2473.653473,0.9970527516887456
2473.788476,0.9969747852120925
2473.923478,0.9969651146035785
2474.058481,0.9971178613592385
2474.193484,0.9970423823940485
2474.328487,0.9972292456450489
2474.463489,0.9970671093517448
2474.598492,0.9969596313105272
2474.733495,0.9969251371040371
2474.868497,0.9969521541413319
2475.0035,0.9970337081630546
2475.138503,0.9970633205039281
2475.273505,0.9971565502828195
2475.408508,0.9970404880153215
2475.543511,0.9971976339790095
2475.678514,0.9971399976214722
2475.813516,0.997228647307681
2475.948519,0.9969829604388496
2476.083522,0.9971481742029767
2476.218524,0.996729459905969
2476.353527,0.9969520544461214
2476.48853,0.9971744992622649
2476.623532,0.9969799694944548
2476.758535,0.9970911389586359
2476.893538,0.9970131694802156
2477.028541,0.9967105222261392
2477.163543,0.996886556847764
2477.298546,0.9970122721687669
2477.433549,0.996993528514241
2477.568551,0.9966649735960676
2477.703554,0.9968338229437308
2477.838557,0.9967284631770074
2477.973559,0.9966670665947098
2478.108562,0.996532127009509
2478.243565,0.9965976013210611
2478.378568,0.9967050403333422
2478.51357,0.9965519581961562
2478.648573,0.9965175777466645
2478.783576,0.9966342767876142
2478.918578,0.9966198256953714
2479.053581,0.9967735163217364
2479.188584,0.9968058123068574
2479.323586,0.9968009279703437
2479.458589,0.9966752392981639
2479.593592,0.9966287953141659
2479.728595,0.9964618739710035
2479.863597,0.9965163819262887
2479.9986,0.9966730466150494
2480.133603,0.9965577382142757
2480.268605,0.9963272610651366
2480.403608,0.9963791710676819
2480.538611,0.9961187515906733
2480.673613,0.9962486539453301
2480.808616,0.9964252048487574
2480.943619,0.9964977472441815
2481.078622,0.9964148420805135
2481.213624,0.996294183549159
2481.348627,0.9961431567990499
2481.48363,0.9962161767685924
2481.618632,0.9963139103692882
2481.753635,0.9963096262286845
2481.888638,0.996273460845658
2482.02364,0.9961308047004888
2482.158643,0.9962325148478633
2482.293646,0.9962324152246168
2482.428649,0.9963655207665431
2482.563651,0.9965218627814616
2482.698654,0.9962568232177865
2482.833657,0.9961472409943654
2482.968659,0.9961590952170657
2483.103662,0.9960348819227519
2483.238665,0.9961205446060398
2483.373667,0.9961279159253438
2483.50867,0.996019742307608
2483.643673,0.996000120911956
2483.778676,0.9959585885728692
2483.913678,0.9959637675709953
2484.048681,0.9961598921446606
2484.183684,0.9961183531432524
2484.318686,0.9960115749792072
2484.453689,0.9962609078791352
2484.588692,0.9959563974663846
2484.723694,0.9962014328782813
2484.858697,0.9958705497250139
2484.9937,0.9960161566429899
2485.128703,0.9960196427056388
2485.263705,0.9958321098636885
2485.398708,0.9958003433260628
2485.533711,0.9959454420062677
2485.668713,0.9957915803215989
2485.803716,0.995831611947758
2485.938719,0.9960854817799791
2486.073721,0.9960036069184797
2486.208724,0.9958534208988669
2486.343727,0.9961792178340267
2486.47873,0.9959593853400588
2486.613732,0.9960050013245054
2486.748735,0.9963249695150714
2486.883738,0.9960745248999425
2487.01874,0.9958451553497755
2487.153743,0.996022531166791
2487.288746,0.9960046029225846
2487.423748,0.9962665865824945
2487.558751,0.9960793060691367
2487.693754,0.9960262164569741
2487.828757,0.9960110769735443
2487.963759,0.9961112807280521
2488.098762,0.99595191567268
2488.233765,0.9960386668624946
2488.368767,0.9963052424759733
2488.50377,0.9961014192751872
2488.638773,0.9958883759673983
2488.773775,0.9960704410027624
2488.908778,0.9961749342725997
2489.043781,0.9961998389572638
2489.178784,0.996140865672424
2489.313786,0.9963723957123548
2489.448789,0.996317696369341
2489.583792,0.9961368811169304
2489.718794,0.9961670645217046
2489.853797,0.9964226141465927
2489.9888,0.9963643251286355
2490.123802,0.996406970434354
2490.258805,0.996539601028489
2490.393808,0.9964051769034215
2490.528811,0.9964624718483073
2490.663813,0.9963280581272642
2490.798816,0.9968254495747862
2490.933819,0.9964933626637397
2491.068821,0.9963475863485795
2491.203824,0.9964755255921903
2491.338827,0.9965425906517766
2491.473829,0.9964265002023657
2491.608832,0.9970142661953052
2491.743835,0.996985353200826
2491.878838,0.9967061367094896
2492.01384,0.996747201848258
2492.148843,0.9967618541398193
2492.283846,0.9968020244519675
2492.418848,0.9969115790143677
2492.553851,0.9973223912064221
2492.688854,0.9968891487561813
2492.823856,0.9967934519914189
2492.958859,0.99709074012226
2493.093862,0.9971310234018778
2493.228865,0.9972534786101473
2493.363867,0.9972504868541991
2493.49887,0.9972179770182409
2493.633873,0.9971186590538467
2493.768875,0.9972214672872685
2493.903878,0.9972322373372733
2494.038881,0.9971242429339722
2494.173883,0.9974500566429102
2494.308886,0.9970860538067943
2494.443889,0.997267938890424
2494.578892,0.9974170415924374
2494.713894,0.9972507860293901
2494.848897,0.9976918678429738
2494.9839,0.9976420842608792
2495.118902,0.9976381934643376
2495.253905,0.9975725510308674
2495.388908,0.9978016199846936
2495.52391,0.9979181700202975
2495.658913,0.9977276856239548
2495.793916,0.9976878770834839
2495.928919,0.9979329393185064
2496.063921,0.9976488682501177
2496.198924,0.9975202795987169
2496.333927,0.9979653726660732
2496.468929,0.9980765522011733
2496.603932,0.9977952340747607
2496.738935,0.9981538063160094
2496.873937,0.9979938150844967
2497.00894,0.9980874312948833
2497.143943,0.9978683751460059
2497.278946,0.9983152208365029
2497.413948,0.9981093894599107
2497.548951,0.9982901634389316
2497.683954,0.9979971084695206
2497.818956,0.9980023978682123
2497.953959,0.9982731926504053
2498.088962,0.9982463394626999
2498.223964,0.9984665768964812
2498.358967,0.9984040748451022
2498.49397,0.998396187484066
2498.628973,0.9984029766012238
2498.763975,0.998435924443088
2498.898978,0.9982008204674614
2499.033981,0.9985393677631318
2499.168983,0.998573917822969
2499.303986,0.9984732666449571
2499.438989,0.9982921600212551
2499.573991,0.9985457584355356
2499.708994,0.9985087130750934
2499.843997,0.9982060111252236
2499.979,0.9985864999336007
2500.114002,0.9984885434028037
2500.249005,0.9983228080610127
2500.384008,0.9985220931814951
2500.51901,0.9988953106190519
2500.654013,0.9987048394453205
2500.789016,0.9988040157598999
2500.924018,0.9988612488697158
2501.059021,0.9986400256044723
2501.194024,0.9987222170607116
2501.329027,0.9985649306981508
2501.464029,0.9987170237186856
2501.599032,0.9988631467078917
2501.734035,0.9988292858211636
2501.869037,0.9987022428161135
2502.00404,0.9986012791231655
2502.139043,0.9983981842784377
2502.274045,0.9987952263232348
2502.409048,0.998848563412408
2502.544051,0.9986168574246302
2502.679054,0.998781343166077
2502.814056,0.998632535832367
2502.949059,0.9987681593393607
2503.084062,0.9988616484142954
2503.219064,0.9985891961207904
2503.354067,0.9988062131311517
2503.48907,0.9988744339252221
2503.624072,0.9988105080071021
2503.759075,0.9985974844455147
2503.894078,0.9991120544571651
2504.029081,0.9990259646806638
2504.164083,0.9989325701090231
2504.299086,0.9988736348259947
2504.434089,0.9988860209358602
2504.569091,0.9986406247886674
2504.704094,0.998839174280041
2504.839097,0.9987664614349331
2504.974099,0.9988170002965041
2505.109102,0.9988682409229301
2505.244105,0.9988097089590153
2505.379108,0.9988644452308264
2505.51411,0.9988937123878334
2505.649113,0.9988688402440545
2505.784116,0.9990011092238658
2505.919118,0.9987157253873987
2506.054121,0.9986872623948247
2506.189124,0.9988334809129737
2506.324126,0.9985597381740117
2506.459129,0.9989276753514218
2506.594132,0.9988835237239294
2506.729135,0.9986829680488293
2506.864137,0.9986541065281036
2506.99914,0.9988634463668806
2507.134143,0.998566528403318
2507.269145,0.9988646450037355
2507.404148,0.998924578680428
2507.539151,0.9986370296888895
2507.674153,0.9987337024322486
2507.809156,0.9983873017975388
2507.944159,0.998695251924882
2508.079162,0.998509312180501
2508.214164,0.9985352737601167
2508.349167,0.9985740176803658
2508.48417,0.9987459869323381
2508.619172,0.998502722040788
2508.754175,0.9985902945695103
2508.889178,0.9986615964619898
2509.02418,0.9989082963424969
2509.159183,0.9986119642140172
2509.294186,0.9984390195992513
2509.429189,0.9985909935829611
2509.564191,0.9984536967607164
2509.699194,0.998470071535616
2509.834197,0.9984718687833622
2509.969199,0.9981596954408396
2510.104202,0.9982350593427969
2510.239205,0.9982566214529486
2510.374207,0.998295254731748
2510.50921,0.9984977295396591
2510.644213,0.9988046150424892
2510.779216,0.9983055372258264
2510.914218,0.9981979256892796
2511.049221,0.9982249772196122
2511.184224,0.9982573202328282
2511.319226,0.9981515105648949
2511.454229,0.9980597846559441
2511.589232,0.9983234070548773
2511.724234,0.9983933919786547
2511.859237,0.9979633767373238
2511.99424,0.9979677677858417
2512.129243,0.9979455133527579
2512.264245,0.9980041942741453
2512.399248,0.9980791472035826
2512.534251,0.9978609909473514
2512.669253,0.9980406220920399
2512.804256,0.9978493160420556
2512.939259,0.9977616089419591
2513.074261,0.9977965312094081
2513.209264,0.9979327397319384
2513.344267,0.9981416289138546
2513.47927,0.9976097611809859
2513.614272,0.9978481186235948
2513.749275,0.9976307112059452
2513.884278,0.9975798333370703
2514.01928,0.9977296810813214
2514.154283,0.9974264173566944
2514.289286,0.9976274190300303
2514.424288,0.9973674711973047
2514.559291,0.9973018465767737
2514.694294,0.9976113573578806
2514.829297,0.9974736964893837
2514.964299,0.9972576670835533
2515.099302,0.9973457288234254
2515.234305,0.997135510501579
2515.369307,0.9973188008522764
2515.50431,0.9971524619493444
2515.639313,0.9972274506340222
2515.774315,0.9971981325779511
2515.909318,0.9971591428932206
2516.044321,0.9967819889326337
2516.179324,0.9968960273150387
2516.314326,0.996923641717453
2516.449329,0.996904002515158
2516.584332,0.9967094258451678
2516.719334,0.9968132883784848
2516.854337,0.9968221600562304
2516.98934,0.996985054105265
2517.124342,0.9966953723413408
2517.259345,0.9968461837597722
2517.394348,0.99680192477177
2517.529351,0.9968039183776132
2517.664353,0.9965909241395008
2517.799356,0.9966105571740911
2517.934359,0.9965926183455119
2518.069361,0.9966986614414965
2518.204364,0.9963151059466979
2518.339367,0.996584645636456
2518.474369,0.9961434556420418
2518.609372,0.9964967507469326
2518.744375,0.9963719971634762
2518.879378,0.9964541015986988
2519.01438,0.9964188277478531
2519.149383,0.9962293269089165
2519.284386,0.9960431490465804
2519.419388,0.9964656605333191
2519.554391,0.9962205601294136
2519.689394,0.9962023294599743
2519.824396,0.9962542329534135
2519.959399,0.9960103797660345
2520.094402,0.9958643753467461
2520.229405,0.9961587963693819
2520.364407,0.996216276390215
2520.49941,0.9958333048629374
2520.634413,0.9961777235663207
2520.769415,0.9960110769735443
2520.904418,0.9959363789439823
2521.039421,0.9959034139954123
2521.174423,0.9958112971900855
2521.309426,0.9958851891296941
2521.444429,0.9957142103216713
2521.579432,0.9958684583990552
2521.714434,0.9957302414495077
2521.849437,0.9958496366630575
2521.98444,0.9954869147142357
2522.119442,0.9955441568575276
2522.254445,0.9956968850451421
2522.389448,0.9956820492720817
2522.52445,0.9956932009734829
2522.659453,0.995542165771205
2522.794456,0.9952325007743213
2522.929459,0.995389660393619
2523.064461,0.9954251964388097
2523.199464,0.9954675029086645
2523.334467,0.9954148440705991
2523.469469,0.9951868206509027
2523.604472,0.9955477408229434
2523.739475,0.9955083179129856
2523.874477,0.9953474567667415
2524.00948,0.9953844843808426
2524.144483,0.9951171600116079
2524.279486,0.9952346902882315
2524.414488,0.9952289179437677
2524.549491,0.9950429270403953
2524.684494,0.9951462178569227
2524.819496,0.9952304107882642
2524.954499,0.9948917914988129
2525.089502,0.994850802801376
2525.224504,0.9952670359412799
2525.359507,0.9949310905007273
2525.49451,0.9951478100921451
2525.629513,0.9953455656083703
2525.764515,0.995254197079327
2525.899518,0.9948735851456171
2526.034521,0.994844037838918
2526.169523,0.9949204447950135
2526.304526,0.9949127839370829
2526.439529,0.995191099963432
2526.574531,0.9948853247231851
2526.709534,0.9947176011969274
2526.844537,0.9948252354642858
2526.97954,0.994811009565134
2527.114542,0.9948850262576325
2527.249545,0.995176172208891
2527.384548,0.9950486983061088
2527.51955,0.9947674377971438
2527.654553,0.9949747689343348
2527.789556,0.99474376261386
2527.924558,0.9948845288152437
2528.059561,0.9949605408968698
2528.194564,0.9947941974011356
2528.329567,0.9948730877089489
2528.464569,0.9946195268765928
2528.599572,0.9948652282426009
2528.734575,0.9947782808213101
2528.869577,0.9947828568119267
2529.00458,0.994519970444835
2529.139583,0.9948662231083265
2529.274585,0.9945146995029597
2529.409588,0.9946203225725326
2529.544591,0.9945208655132112
2529.679594,0.9944937154641825
2529.814596,0.9945179814068832
2529.949599,0.9945883957726059
2530.084602,0.9942790274474191
2530.219604,0.9943077625265323
2530.354607,0.9945840195932921
2530.48961,0.994437627600323
2530.624612,0.9944415059146333
2530.759615,0.9946048066165253
2530.894618,0.9943915862040317
2531.029621,0.9943789575110792
2531.164623,0.9942121147205105
2531.299626,0.9944977928967746
2531.434629,0.9945679074626833
2531.569631,0.9944535387296533
2531.704634,0.9942005819268701
2531.839637,0.9943624509573893
2531.974639,0.9944396164775671
2532.109642,0.9943554904445945
2532.244645,0.9943370950381792
2532.379648,0.9943949671411724
2532.51465,0.9941616100279127
2532.649653,0.9942792263032445
2532.784656,0.9940622982437771
2532.919658,0.9940869512944701
2533.054661,0.9944439920215058
2533.189664,0.9941795050979484
2533.324666,0.9940427154093933
2533.459669,0.9941618088602546
2533.594672,0.9941405340251865
2533.729675,0.9939012731948428
2533.864677,0.9940554392375829
2533.99968,0.9940814838312736
2534.134683,0.9940136897858796
2534.269685,0.9941365574710036
2534.404688,0.9937572673338334
2534.539691,0.9939039567319032
2534.674693,0.9945143016971595
2534.809696,0.9942301101226448
2534.944699,0.9939039567319032
2535.079702,0.9940522582652669
2535.214704,0.9940638887447267
2535.349707,0.9939747252129505
2535.48471,0.9941914353235908
2535.619712,0.9941355633349431
2535.754715,0.993992020523638
2535.889718,0.9941522649527004
2536.02472,0.993866089712523
2536.159723,0.9941186631740182
2536.294726,0.9940959975268873
2536.429729,0.9942516851501226
2536.564731,0.9941338733059221
2536.699734,0.9939852614008795
2536.834737,0.9942664996105989
2536.969739,0.9940772092900834
2537.104742,0.9939665746536211
2537.239745,0.9940565326991674
2537.374747,0.9940019604935431
2537.50975,0.994160218202633
2537.644753,0.9940642863703618
2537.779756,0.9941265167424789
2537.914758,0.9940117017604879
2538.049761,0.9943447514632883
2538.184764,0.9941687680172737
2538.319766,0.9939705505278715
2538.454769,0.9940833725878871
2538.589772,0.9942132083544382
2538.724774,0.9942002836667402
2538.859777,0.9940506677829261
2538.99478,0.9940899335597975
2539.129783,0.993878711892013
2539.264785,0.9938114285807838
2539.399788,0.9938910360644502
2539.534791,0.9939557404770037
2539.669793,0.9943440554222058
2539.804796,0.9940857583908443
2539.939799,0.9941421246513135
2540.074801,0.9940989798193532
2540.209804,0.9940130933778446
2540.344807,0.9941163767037224
2540.47981,0.9940462939696102
2540.614812,0.9941234349550537
2540.749815,0.994035458924057
2540.884818,0.9941885521726089
2541.01982,0.9939656800841065
2541.154823,0.9938386593869871
2541.289826,0.9942262326327764
2541.424828,0.9941604170346965
2541.559831,0.9939101189555378
2541.694834,0.994269184133772
2541.829837,0.9939514664765088
2541.964839,0.9939086280914775
2542.099842,0.9941765225639069
2542.234845,0.9939754209955017
2542.369847,0.9940607077453724
2542.50485,0.9939256240743332
2542.639853,0.9941282067589938
2542.774855,0.9942153956259026
2542.909858,0.994012298167688
2543.044861,0.9942118164569208
2543.179864,0.993772273181864
2543.314866,0.9939805896811295
2543.449869,0.9939671710337449
2543.584872,0.9942714709555253
2543.719874,0.9942466144794586
2543.854877,0.9938908372862628
2543.98988,0.9940829749546177
2544.124882,0.9939045530744561
2544.259885,0.9943438565534146
2544.394888,0.9940051413049059
2544.529891,0.9942505914738705
2544.664893,0.9942927485926736
2544.799896,0.9941497795751447
2544.934899,0.9940496737327553
2545.069901,0.9941211484737829
2545.204904,0.9940426160051268
2545.339907,0.9941175696440901
2545.474909,0.9941798033518446
2545.609912,0.993888650728826
2545.744915,0.9941445105952758
2545.879918,0.994151867291874
2546.01492,0.9939979844936531
2546.149923,0.9941319844533572
2546.284926,0.9941045467892278
2546.419928,0.9942276245504765
2546.554931,0.9939456021801563
2546.689934,0.9941296979524223
2546.824936,0.9942394559296052
2546.959939,0.9941742359605346
2547.094942,0.9942564575696652
2547.229945,0.9941726452830296
2547.364947,0.994259340917573
2547.49995,0.9941650895996371
2547.634953,0.9941273120440104
2547.769955,0.9942286187785981
2547.904958,0.994194020224683
2548.039961,0.9942947371801594
2548.174963,0.9939092244368333
2548.309966,0.9942914560129407
2548.444969,0.9939265186077973
2548.579972,0.9940240275820097
2548.714974,0.9945966508905495
2548.849977,0.9942393565056645
2548.98498,0.994003948499452
2549.119982,0.9939980838934565
2549.254985,0.9939986802924857
2549.389988,0.9939658788772624
2549.52499,0.994197201650638
2549.659993,0.9942184776984062
2549.794996,0.994093214061991
2549.929999,0.9942071436723645
2550.065001,0.9939463973369561
2550.200004,0.9941607152828663
2550.335007,0.9941581304683669
2550.470009,0.9941467971302796
2550.605012,0.9939416264056992
2550.740015,0.9941433176225789
2550.875018,0.9940352601169851
2551.01002,0.9942303089686867
2551.145023,0.9939254252892282
2551.280026,0.994277436602248
2551.415028,0.9942127112479583
2551.550031,0.9940983833601443
2551.685034,0.9942542702078646
2551.820036,0.994215693890566
2551.955039,0.9942566564209766
2552.090042,0.9942699795494374
2552.225045,0.994568902031088
2552.360047,0.9942126118266921
2552.49505,0.9942805188670789
2552.630053,0.9942955326162674
2552.765055,0.9943361007015814
2552.900058,0.9943787586353077
2553.035061,0.9942429357737906
2553.170063,0.9942846948540277
2553.305066,0.9943028904304325
2553.440069,0.9943909895692589
2553.575072,0.9944229100323447
2553.710074,0.9944095848546293
2553.845077,0.9943088562656727
2553.98008,0.9943117397655369
2554.115082,0.994344652028818
2554.250085,0.9941334756524522
2554.385088,0.9943234727132904
2554.52009,0.9942946377506907
2554.655093,0.9945066439665187
2554.790096,0.9944389203700792
2554.925099,0.994454035956547
2555.060101,0.9942637156682975
2555.195104,0.9942297124306803
2555.330107,0.9943639425021844
2555.465109,0.9945142022457343
2555.600112,0.9942559604415607
2555.735115,0.9943242681723867
2555.870117,0.9942680904382709
2556.00512,0.9947589823098584
2556.140123,0.9945021686966902
2556.275126,0.9943641413749928
2556.410128,0.9942332916640877
2556.545131,0.9945052516581917
2556.680134,0.9944582126722691
2556.815136,0.9943624509573893
2556.950139,0.9944549309655821
2557.085142,0.9947039736591399
2557.220144,0.9944255949778266
2557.355147,0.9943412712627485
2557.49015,0.9943778636948276
2557.625153,0.9946355403798839
2557.760155,0.994673436715893
2557.895158,0.9947559980373879
2558.030161,0.9943389842804546
2558.165163,0.9943528056883947
2558.300166,0.9944209211885136
2558.435169,0.994341967301882
2558.570171,0.9943380893757715
2558.705174,0.994405905545972
2558.840177,0.9944891408036132
2558.97518,0.9942387599622297
2559.110182,0.9942611305859974
2559.245185,0.9942508897490927
2559.380188,0.9943716985711846
2559.51519,0.9943334159977338
2559.650193,0.9943078619573136
2559.785196,0.9944516492697247
