nu,[0]1-2-Dichloropropane-PNNL(x-sec)-X=0.01-T=278.21K-P=1.0atm-L=15cm
682.500752,0.31911619336308067
682.619954,0.3242306933632805
682.739156,0.33068136855430685
682.858358,0.3307805878470229
682.97756,0.3248798036439176
683.096762,0.3193715884621897
683.215964,0.31603573068480506
683.335166,0.3123596595864038
683.454368,0.31042902086149077
683.57357,0.3080478964943976
683.692772,0.3083560984661944
683.811974,0.30519633138737323
683.931176,0.30143526368958673
684.050378,0.29984188298074727
684.16958,0.30504377136486355
684.288782,0.3052573767579843
684.407984,0.3001718905228985
684.527186,0.2922633498845055
684.646388,0.2875380729098383
684.76559,0.2847624371990729
684.884792,0.2839946156441861
685.003994,0.28450626629979
685.123196,0.29159191662401085
685.242398,0.29596916570490517
685.3616,0.30321898855943574
685.480802,0.31838306953393447
685.600004,0.3270638065681432
685.719206,0.33044997259435355
685.838408,0.3309129265481374
685.95761,0.3311115338803078
686.076812,0.3302187385548933
686.196014,0.3275220165694986
686.315216,0.32042725559686946
686.434418,0.31452239409094834
686.55362,0.3091588674696846
686.672822,0.30297651037279505
686.792024,0.3000518457772391
686.911226,0.3034009745429069
687.030428,0.30614390799957225
687.14963,0.30678748572646974
687.268832,0.30489128760329826
687.388034,0.30321898855943574
687.507236,0.30470840770019364
687.626438,0.3058379171125154
687.74564,0.3065421538837101
687.864842,0.306664795271906
687.984044,0.30743241638667657
688.103246,0.30798629307564596
688.222448,0.30730946801143627
688.34165,0.3078939110457206
688.460852,0.3105221635384522
688.580054,0.3117667396854656
688.699256,0.314082370827376
688.818458,0.316510139998866
688.93766,0.31924386537312566
689.056862,0.3211329715621056
689.176064,0.32637769324548555
689.295266,0.3291637275094663
689.414468,0.3335708474686414
689.53367,0.3365192247596089
689.652872,0.3420494369092467
689.772074,0.3460057104049688
689.891276,0.3507786083364801
690.010478,0.3577216889804542
690.12968,0.3636730606437217
690.248882,0.3708454054934817
690.368084,0.38031706218016154
690.487286,0.3872247520011755
690.606488,0.39571936230846383
690.72569,0.4045014329371505
690.844892,0.41451339039289653
690.964094,0.4238947863263835
691.083296,0.43293399460554394
691.202498,0.44278099461165793
691.3217,0.453373042049464
691.440902,0.4640142574337704
691.560104,0.47461563119913813
691.679306,0.4854689247467974
691.798508,0.4969678217258341
691.91771,0.5080019463567854
692.036912,0.5195303752440511
692.156114,0.5322723417736468
692.275316,0.5431824564103983
692.394518,0.5546544343321417
692.51372,0.567303979424684
692.632922,0.5792564387874313
692.752124,0.5900311186492234
692.871326,0.602781803086785
692.990528,0.615278664987417
693.10973,0.6253211007348896
693.228932,0.6364687237851937
693.348134,0.6498524122181346
693.467336,0.6623044066218836
693.586538,0.6719441849625132
693.70574,0.6835879193502898
693.824942,0.6948425540617224
693.944144,0.7048924788997306
694.063346,0.7162614679370267
694.182548,0.725931225036008
694.30175,0.7371897184807622
694.420952,0.7449784404608818
694.540154,0.7543264855390199
694.659356,0.7626393752431384
694.778558,0.7714603514573719
694.89776,0.7792993751050027
695.016962,0.7882421022135949
695.136164,0.7954796602830492
695.255366,0.8025910279045938
695.374568,0.8078087047808123
695.49377,0.8154215990880442
695.612972,0.8204354853513356
695.732174,0.8269922129702962
695.851376,0.8319274845102301
695.970578,0.8371349423849949
696.08978,0.8421981162148864
696.208982,0.845945789528962
696.328184,0.8502371231418907
696.447386,0.8543366150784591
696.566588,0.8586361677341185
696.68579,0.8617759163017097
696.804992,0.8654808764399375
696.924194,0.8684372039022156
697.043396,0.8711161138938541
697.162598,0.8737770739425066
697.2818,0.8756051777300594
697.401002,0.8793871804072755
697.520204,0.8810596043496738
697.639406,0.8832826744445058
697.758608,0.8843255631836967
697.87781,0.8867076013536106
697.997012,0.8881629949163498
698.116214,0.8908225763640039
698.235416,0.8904752232974726
698.354618,0.8918743674388048
698.47382,0.8952520323125501
698.593022,0.8957624714322974
698.712224,0.8977083865496145
698.831426,0.899289744496734
698.950628,0.9017932482443044
699.06983,0.9009459608784054
699.189032,0.9044484215864346
