nu,[0]Halon-2311-HITRAN(x-sec)-X=0.01-T=298.0K-P=0.0atm-L=15cm
1143.523462,0.9998737279729836
1143.583727,0.9998750178109246
1143.643993,0.9998762776542408
1143.704258,0.9998777374746718
1143.764524,0.9998792672887804
1143.824789,0.9998805771314786
1143.885054,0.9998817269948034
1143.94532,0.9998829868465732
1144.005585,0.9998843266906732
1144.06585,0.9998855365514404
1144.126116,0.9998866564238685
1144.186381,0.9998879162818494
1144.246647,0.9998892361347699
1144.306912,0.9998904460014776
1144.367177,0.9998915858772358
1144.427443,0.999892825743571
1144.487708,0.9998941156061482
1144.547973,0.9998952854829478
1144.608239,0.999896425364223
1144.668504,0.9998977152314437
1144.72877,0.9998990250983086
1144.789035,0.9999001429860436
1144.8493,0.9999011638846107
1144.909566,0.9999022817747368
1144.969831,0.9999033986662094
1145.030097,0.9999044195681006
1145.090362,0.9999053434802111
1145.150627,0.9999064123795945
1145.210893,0.9999075062778081
1145.271158,0.9999085021861803
1145.331423,0.9999094261020632
1145.391689,0.999910446010198
1145.451954,0.99991149091716
1145.51222,0.999912463831514
1145.572485,0.999913386751144
1145.63275,0.9999144556591258
1145.693016,0.9999155255681658
1145.753281,0.999916497486529
1145.813546,0.9999174454078179
1145.873812,0.9999184903220943
1145.934077,0.9999195112393942
1145.994343,0.9999203851694288
1146.054608,0.9999212121039294
1146.114873,0.9999221840278198
1146.175139,0.999923155952655
1146.235404,0.9999240068876228
1146.295669,0.999924808826998
1146.355935,0.9999257077598052
1146.4162,0.9999266306916593
1146.476466,0.999927505627844
1146.536731,0.9999283565665134
1146.596996,0.9999292315042081
1146.657262,0.9999300574460945
1146.717527,0.999930786395372
1146.777793,0.9999315153451811
1146.838058,0.9999323422888862
1146.898323,0.999933168233342
1146.958589,0.9999338971848873
1147.018854,0.999934675133762
1147.079119,0.9999355250785971
1147.139385,0.9999363520256183
1147.19965,0.9999370319825688
1147.259916,0.999937687941477
1147.320181,0.9999384178962556
1147.380446,0.9999391708501678
1147.440712,0.9999398758075317
1147.500977,0.9999405807653926
1147.561242,0.9999413337209334
1147.621508,0.9999420626784314
1147.681773,0.9999427186406398
1147.742039,0.9999433506046376
1147.802304,0.9999440065676908
1147.862569,0.9999446385325026
1147.922835,0.9999452215003968
1147.9831,0.9999458294672763
1148.043366,0.9999465344293346
1148.103631,0.9999471903944763
1148.163896,0.9999477983625529
1148.224162,0.9999484053310507
1148.284427,0.9999490612974198
1148.344692,0.9999496692666339
1148.404958,0.9999502282386552
1148.465223,0.9999507872109891
1148.525489,0.9999513941813011
1148.585754,0.9999519781530858
1148.646019,0.9999524881287247
1148.706285,0.9999529981046237
1148.76655,0.9999535330796208
1148.826815,0.999954019057156
1148.887081,0.9999544570371123
1148.947346,0.9999548940173054
1149.007612,0.9999554039944314
1149.067877,0.9999558909728318
1149.128142,0.9999563519526038
1149.188408,0.9999568379315089
1149.248673,0.9999573489095837
1149.308938,0.9999578108899856
1149.369204,0.9999582478716443
1149.429469,0.9999587098524616
1149.489735,0.9999592198315337
1149.55,0.9999597058118326
1149.610265,0.9999601437942797
1149.670531,0.9999606297750276
1149.730796,0.9999611157560118
1149.791062,0.999961577738154
1149.851327,0.9999619657233214
1149.911592,0.9999623547086017
1149.971858,0.9999627436940334
1150.032123,0.9999631326796163
1150.092388,0.9999634726671393
1150.152654,0.9999638616530058
1150.212919,0.9999642506390236
1150.273185,0.9999646146260771
1150.33345,0.9999649306149453
1150.393715,0.9999652716030447
1150.453981,0.9999656355904698
1150.514246,0.9999659515796606
1150.574511,0.9999662435697612
1150.634777,0.9999665835583417
1150.695042,0.999966923547038
1150.755308,0.9999672635358497
1150.815573,0.9999675795255549
1150.875838,0.9999679205145577
1150.936104,0.9999682605037085
1150.996369,0.9999685764937287
1151.056634,0.9999688434853743
1151.1169,0.9999691114770602
1151.177165,0.999969402468114
1151.237431,0.9999696704599498
1151.297696,0.9999699374518874
1151.357961,0.9999702044438964
1151.418227,0.9999704964352387
1151.478492,0.9999707394280989
1151.538758,0.999971006420322
1151.599023,0.9999712744125876
1151.659288,0.9999715414049535
1151.719554,0.9999717353994514
1151.779819,0.9999719543932853
1151.840084,0.9999722213858329
1151.90035,0.9999725133777642
1151.960615,0.9999727323717685
1152.020881,0.9999729263664975
1152.081146,0.9999731453605922
1152.141411,0.9999733883540961
1152.201677,0.9999736553470264
1152.261942,0.9999738743412809
1152.322207,0.999974117334962
1152.382473,0.9999743363293176
1152.442738,0.9999745063249692
1152.503004,0.9999746763206497
1152.563269,0.9999748703157558
1152.623534,0.9999750893102763
1152.6838,0.999975259306056
1152.744065,0.9999754293018646
1152.804331,0.9999756242970923
1152.864596,0.999975843291778
1152.924861,0.9999760132876858
1152.985127,0.9999761342847907
1153.045392,0.999976280281317
1153.105657,0.9999764262778645
1153.165923,0.9999765472750195
1153.226188,0.999976693271606
1153.286454,0.9999768882670802
1153.346719,0.9999771062620656
1153.406984,0.9999772522587338
1153.46725,0.999977374255966
1153.527515,0.9999775192526957
1153.58778,0.9999776652494242
1153.648046,0.9999777632472403
1153.708311,0.999977860245088
1153.768577,0.9999779812424164
1153.828842,0.9999781032397376
1153.889107,0.9999782002376183
1153.949373,0.9999782972355084
1154.009638,0.9999784432323504
1154.069903,0.9999785402302641
1154.130169,0.9999786132287003
1154.190434,0.9999786622276535
1154.2507,0.9999788082245489
1154.310965,0.9999789532214866
1154.37123,0.9999790752189263
1154.431496,0.9999791722169012
1154.491761,0.9999792692148857
1154.552027,0.999979391212364
1154.612292,0.9999794642108623
1154.672557,0.9999795372093657
1154.732823,0.999979658206897
1154.793088,0.9999797802044228
1154.853353,0.9999798282034534
1154.913619,0.9999798282034534
1154.973884,0.9999798772024662
1155.03415,0.9999799252015015
1155.094415,0.999979974200519
1155.15468,0.9999800471990598
1155.214946,0.9999800961980833
1155.275211,0.9999801441971291
1155.335476,0.9999801931961573
1155.395742,0.9999802411952078
1155.456007,0.9999803391932762
1155.516273,0.9999804361913738
1155.576538,0.9999804601909046
1155.636803,0.9999804841904358
1155.697069,0.9999805571890139
1155.757334,0.9999806791866493
1155.8176,0.9999807281857038
1155.877865,0.9999807521852415
1155.93813,0.9999808001843188
1155.998396,0.99998087318292
1156.058661,0.9999809461815263
1156.118926,0.999981019180138
1156.179192,0.9999810921787551
1156.239457,0.9999811651773775
1156.299723,0.9999812141764558
1156.359988,0.9999812381760053
1156.420253,0.9999813351741901
1156.480519,0.9999814321723842
1156.540784,0.9999814571719203
1156.601049,0.9999814571719203
1156.661315,0.9999815051710315
1156.72158,0.9999816271687826
1156.781846,0.9999817481665667
1156.842111,0.9999817481665667
1156.902376,0.9999816511683419
1156.962642,0.9999814811714757
1157.022907,0.9999813591737423
1157.083172,0.9999812861751058
1157.143438,0.9999812621755553
1157.203703,0.9999812381760053
1157.263969,0.9999811411778298
1157.324234,0.9999810921787551
1157.384499,0.9999810681792092
1157.444765,0.9999809951805939
1157.50503,0.9999808491833793
1157.565296,0.9999806791866493
1157.625561,0.9999806061880624
1157.685826,0.9999806791866493
1157.746092,0.9999808251838391
1157.806357,0.9999809221819839
1157.866622,0.9999809711810502
1157.926888,0.9999809711810502
1157.987153,0.9999809711810502
1158.047419,0.9999809711810502
1158.107684,0.9999809461815263
1158.167949,0.9999809461815263
1158.228215,0.9999809461815263
1158.28848,0.9999809711810502
1158.348745,0.9999809711810502
1158.409011,0.9999809461815263
1158.469276,0.9999808981824421
1158.529542,0.9999808251838391
1158.589807,0.9999807281857038
1158.650072,0.9999806061880624
1158.710338,0.9999805091899483
1158.770603,0.9999804361913738
1158.830869,0.9999803871923336
1158.891134,0.9999802901942407
1158.951399,0.9999801441971291
1159.011665,0.9999800231995389
1159.07193,0.9999799252015015
1159.132195,0.9999798042039378
1159.192461,0.999979658206897
1159.252726,0.9999795372093657
1159.312992,0.9999794392113759
1159.373257,0.9999793182138711
1159.433522,0.9999791962164017
1159.493788,0.9999790752189263
1159.554053,0.9999789782209607
1159.614318,0.9999788562235328
1159.674584,0.9999787592255884
1159.734849,0.9999786622276535
1159.795115,0.999978565229728
1159.85538,0.9999784432323504
1159.915645,0.9999783212349879
1159.975911,0.9999782002376183
1160.036176,0.9999781032397376
1160.096441,0.9999779812424164
1160.156707,0.999977860245088
1160.216972,0.9999777632472403
1160.277238,0.9999776902488662
1160.337503,0.9999775922510573
1160.397768,0.999977471253776
1160.458034,0.9999773492565319
1160.518299,0.9999772522587338
1160.578565,0.9999771312614936
1160.63883,0.9999769852648431
1160.699095,0.9999768882670802
1160.759361,0.9999767662699073
1160.819626,0.9999766452727259
1160.879891,0.9999764992761463
1160.940157,0.9999763772790209
1161.000422,0.9999762562818866
1161.060688,0.9999760862859374
1161.120953,0.9999759152900413
1161.181218,0.9999757702935441
1161.241484,0.9999756002976776
1161.301749,0.9999754293018646
1161.362014,0.9999752353066501
1161.42228,0.9999750653108745
1161.482545,0.9999749193145256
1161.542811,0.9999747493188038
1161.603076,0.9999745543237467
1161.663341,0.9999743843280869
1161.723607,0.9999741903330752
1161.783872,0.9999739713387514
1161.844138,0.999973728345106
1161.904403,0.9999735093508835
1161.964668,0.9999733153560414
1162.024934,0.9999731213612371
1162.085199,0.9999729023671475
1162.145464,0.9999727073724506
1162.20573,0.9999725133777642
1162.265995,0.9999722703844729
1162.326261,0.9999720033919124
1162.386526,0.999971760398745
1162.446791,0.9999715654042708
1162.507057,0.9999713224112099
1162.567322,0.9999710794182081
1162.627587,0.9999708604245656
1162.687853,0.9999706424309419
1162.748118,0.999970350439557
1162.808384,0.9999700584482573
1162.868649,0.9999697914562873
1162.928914,0.9999695484636575
1162.98918,0.9999692814718236
1163.049445,0.9999690134800922
1163.10971,0.9999687464884012
1163.169976,0.9999684794967815
1163.230241,0.9999681875060281
1163.290507,0.99996789551536
1163.350772,0.9999676285239676
1163.411037,0.9999673365334626
1163.471303,0.9999670205438342
1163.531568,0.9999667295534735
1163.591834,0.999966461562426
1163.652099,0.9999662185706053
1163.712364,0.9999658785821488
1163.77263,0.9999655145946352
1163.832895,0.9999652226047476
1163.89316,0.9999649306149453
1163.953426,0.9999645906269267
1164.013691,0.9999642506390236
1164.073957,0.9999639106512362
1164.134222,0.9999635696636008
1164.194487,0.9999632056769278
1164.254753,0.9999628166913164
1164.315018,0.9999624517049549
1164.375283,0.9999620877186887
1164.435549,0.9999616497353901
1164.495814,0.9999612617503454
1164.55608,0.9999608967645515
1164.616345,0.9999605077798382
1164.67661,0.9999600947962338
1164.736876,0.9999596578137678
1164.797141,0.9999593168275827
1164.857407,0.9999589278434842
1164.917672,0.9999584668625247
1164.977937,0.9999580288808121
1165.038203,0.9999576648961558
1165.098468,0.9999572759126998
1165.158733,0.9999568139325451
1165.218999,0.9999563769515128
1165.279264,0.9999559879685579
1165.33953,0.9999555749868201
1165.399795,0.9999550890085288
1165.46006,0.9999546270293844
1165.520326,0.9999541890493536
1165.580591,0.9999537280705788
1165.640856,0.9999532170943543
1165.701122,0.9999527311172088
1165.761387,0.9999522941379608
1165.821653,0.9999518081612639
1165.881918,0.9999512971860206
1165.942183,0.9999507872109891
1166.002449,0.9999503492326401
1166.062714,0.9999498632568885
1166.122979,0.9999493042850712
1166.183245,0.9999487943110561
1166.24351,0.9999483083360601
1166.303776,0.9999477983625529
1166.364041,0.9999472393918899
1166.424306,0.9999467044202599
1166.484572,0.9999462184462796
1166.544837,0.9999456594764997
1166.605103,0.9999450275110426
1166.665368,0.9999444445432616
1166.725633,0.9999439095731268
1166.785899,0.9999433266059975
1166.846164,0.9999426706433904
1166.906429,0.9999420386798222
1166.966695,0.9999415037109747
1167.02696,0.9999409207452479
1167.087226,0.9999402887827857
1167.147491,0.999939680819275
1167.207756,0.999939097854611
1167.268022,0.9999385148902868
1167.328287,0.9999378589308362
1167.388552,0.9999372509688028
1167.448818,0.9999366920040358
1167.509083,0.999936036045781
1167.569349,0.9999353550895723
1167.629614,0.9999346991321945
1167.689879,0.9999341161704348
1167.750145,0.9999334602138698
1167.81041,0.999932731262643
1167.870676,0.9999320503086848
1167.930941,0.9999314183518287
1167.991206,0.9999307383986955
1168.051472,0.9999300094494529
1168.111737,0.9999293284973483
1168.172002,0.9999287215404301
1168.232268,0.9999280165909299
1168.292533,0.9999272876436716
1168.352799,0.9999265826951822
1168.413064,0.9999259507417817
1168.473329,0.9999252697924411
1168.533595,0.9999244928508083
1168.59386,0.9999237879042894
1168.654125,0.9999230829582674
1168.714391,0.9999223050184114
1168.774656,0.9999214790829286
1168.834922,0.9999207261423383
1168.895187,0.9999200211984749
1168.955452,0.9999192192629395
1169.015718,0.999918368332046
1169.075983,0.9999176153937981
1169.136248,0.9999169344501339
1169.196514,0.999916132517074
1169.256779,0.9999152575908408
1169.317045,0.9999145046549354
1169.37731,0.9999138247133034
1169.437575,0.9999130227827375
1169.497841,0.9999121478592253
1169.558106,0.9999113939257501
1169.618372,0.9999106649906097
1169.678637,0.9999098150669056
1169.738902,0.999908915148477
1169.799168,0.9999081132218486
1169.859433,0.9999073602913229
1169.919698,0.9999064853727654
1169.979964,0.9999055614595997
1170.040229,0.999904759535661
1170.100495,0.9999039576123654
1170.16076,0.9999030586991116
1170.221025,0.9999020867938109
1170.281291,0.9999012608750283
1170.341556,0.9999004589545386
1170.401821,0.9998995150489509
1170.462087,0.9998985151499358
1170.522352,0.9998976652365592
1170.582618,0.9998968353218415
1170.642883,0.9998958654223816
1170.703148,0.999894845529119
1170.763414,0.999893965622042
1170.823679,0.9998931157125325
1170.883945,0.9998921258188379
1170.94421,0.9998911059293898
1171.004475,0.999890256022311
1171.064741,0.9998893761192728
1171.125006,0.9998883562326293
1171.185271,0.9998873163492795
1171.245537,0.9998864364488284
1171.305802,0.999885566548007
1171.366068,0.9998845466652493
1171.426333,0.9998835167846966
1171.486598,0.9998826268887626
1171.546864,0.999881696998352
1171.607129,0.9998806271255086
1171.667394,0.999879537256219
1171.72766,0.999878617367468
1171.787925,0.9998776674832326
1171.848191,0.9998765476208722
1171.908456,0.9998754577560293
1171.968721,0.9998745278722859
1172.028987,0.9998735779919357
1172.089252,0.9998724181392579
1172.149517,0.999871248289213
1172.209783,0.9998702484184647
1172.270048,0.9998692585474087
1172.330314,0.999868068703699
1172.390579,0.9998668788614052
1172.450844,0.999865898992344
1172.51111,0.9998648791296472
1172.571375,0.999863689291149
1172.631641,0.9998624794568169
1172.691906,0.999861459597608
1172.752171,0.9998603897464186
1172.812437,0.999859149920304
1172.872702,0.9998579300928851
1172.932967,0.9998569102383166
1172.993233,0.9998558203948784
1173.053498,0.999854530581702
1173.113764,0.9998532907628528
1173.174029,0.9998522509159712
1173.234294,0.9998511510791
1173.29456,0.99984984127495
1173.354825,0.9998486214588878
1173.41509,0.999847601613814
1173.475356,0.9998465117805222
1173.535621,0.9998451519901909
1173.595887,0.9998439121829711
1173.656152,0.9998428923427007
1173.716417,0.999841802514542
1173.776683,0.9998405127194487
1173.836948,0.9998392929147673
1173.897214,0.9998383030743573
1173.957479,0.9998372332479454
1174.017744,0.9998358934669505
1174.07801,0.9998346536712113
1174.138275,0.9998336138437122
1174.19854,0.9998324940306917
1174.258806,0.9998311542560474
1174.319071,0.9998299644576817
1174.379337,0.9998289446316381
1174.439602,0.9998278248238472
1174.499867,0.99982646505893
1174.560133,0.9998252552696393
1174.620398,0.9998242754413692
1174.680663,0.9998231356423449
1174.740929,0.9998217558873698
1174.801194,0.9998205361055716
1174.86146,0.999819566280122
1174.921725,0.9998184464828348
1174.98199,0.9998170867306723
1175.042256,0.9998158669545705
1175.102521,0.9998148471429064
1175.162786,0.9998136873583563
1175.223052,0.9998122976182967
1175.283317,0.9998110878461486
1175.343583,0.9998100880355606
1175.403848,0.9998088982622637
1175.464113,0.9998074385423379
1175.524379,0.9998061987818827
1175.584644,0.9998051589839767
1175.64491,0.9998038892322311
1175.705175,0.99980240952357
1175.76544,0.9998011897653745
1175.825706,0.999800269948703
1175.885971,0.9997991501730277
1175.946236,0.9997978904268922
1176.006502,0.9997968906295016
1176.066767,0.9997961407821149
1176.127033,0.9997951709803287
1176.187298,0.9997940512103642
1176.247563,0.999793301365107
1176.307829,0.9997927914706533
1176.368094,0.9997920316284206
1176.428359,0.999791131815997
1176.488625,0.9997905319414978
1176.54889,0.9997901120295626
1176.609156,0.9997893321935793
1176.669421,0.9997883424026305
1176.729686,0.9997875925616548
1176.789952,0.9997870326807597
1176.850217,0.9997861028792517
1176.910483,0.999784943128045
1176.970748,0.9997840133284803
1177.031013,0.9997832135015896
1177.091279,0.9997821237384807
1177.151544,0.9997808040269485
1177.211809,0.9997798342400389
1177.272075,0.9997790344164914
1177.33234,0.9997779146646
1177.392606,0.9997766749407544
1177.452871,0.9997758051354255
1177.513136,0.9997750952948559
1177.573402,0.9997740755247788
1177.633667,0.9997729857716303
1177.693932,0.9997723559148477
1177.754198,0.999771916015108
1177.814463,0.9997711661864521
1177.874729,0.999770316381322
1177.934994,0.9997698964778773
1177.995259,0.9997696565331309
1178.055525,0.9997690766668983
1178.11579,0.9997683968241573
1178.176055,0.9997681468820894
1178.236321,0.9997680968936833
1178.296586,0.9997677169818786
1178.356852,0.9997672770841799
1178.417117,0.9997672270958173
1178.477382,0.9997672770841799
1178.537648,0.9997669571587025
1178.597913,0.9997665972426627
1178.658179,0.9997665972426627
1178.718444,0.9997666872216605
1178.778709,0.9997664272823555
1178.838975,0.9997661573454566
1178.89924,0.9997663473010446
1178.959505,0.9997665672496652
1179.019771,0.9997663772940355
1179.080036,0.9997661373501338
1179.140302,0.9997663073103915
1179.200567,0.999766547254334
1179.260832,0.9997663473010446
1179.321098,0.99976617734078
1179.381363,0.9997664772706781
1179.441628,0.9997668371866748
1179.501894,0.9997668371866748
1179.562159,0.9997667871983342
1179.622425,0.9997671571121138
1179.68269,0.9997675170283552
1179.742955,0.9997675370237058
1179.803221,0.9997676370004644
1179.863486,0.9997681268867267
1179.923752,0.9997686067755427
1179.984017,0.9997687067524084
1180.044282,0.999768876713103
1180.104548,0.9997694365838307
1180.164813,0.9997699264709746
1180.225078,0.9997699764594722
1180.285344,0.9997700964318765
1180.345609,0.9997706063147558
1180.405875,0.9997710662093404
1180.46614,0.999771116197895
1180.526405,0.9997712361704362
1180.586671,0.9997717260584619
1180.646936,0.999772085976348
1180.707201,0.9997720659809065
1180.767467,0.9997721559603966
1180.827732,0.9997726658443261
1180.887998,0.9997730557557418
1180.948263,0.999773085748934
1181.008528,0.9997732257171758
1181.068794,0.9997738155835529
1181.129059,0.9997742754796138
1181.189324,0.9997743254683289
1181.24959,0.9997744454412552
1181.309855,0.9997749553263523
1181.370121,0.9997753852296756
1181.430386,0.9997755152004841
1181.490651,0.9997757751421519
1181.550917,0.9997763350167427
1181.611182,0.9997767249295894
1181.671448,0.9997767249295894
1181.731713,0.9997768748961093
1181.791978,0.9997773347935776
1181.852244,0.9997776047334944
1181.912509,0.9997775247512892
1181.972774,0.9997776947134829
1182.03304,0.9997782545891487
1182.093305,0.999778594513813
1182.153571,0.999778594513813
1182.213836,0.9997788144651281
1182.274101,0.9997793943370086
1182.334367,0.9997798842290319
1182.394632,0.9997800841850287
1182.454897,0.9997804940949472
1182.515163,0.999781243930599
1182.575428,0.9997817538191635
1182.635694,0.9997819537755341
1182.695959,0.9997823136971024
1182.756224,0.9997829235644997
1182.81649,0.9997832634907515
1182.876755,0.9997832334972541
1182.937021,0.9997834034604182
1182.997286,0.9997838233695358
1183.057551,0.9997838433652124
1183.117817,0.9997834834430936
1183.178082,0.9997832334972541
1183.238347,0.999783283486417
1183.298613,0.9997831435167671
1183.358878,0.9997827036122807
1183.419144,0.9997824636644607
1183.479409,0.9997825136535851
1183.539674,0.9997823436905722
1183.59994,0.9997819537755341
1183.660205,0.9997818338017069
1183.72047,0.9997819537755341
1183.780736,0.9997818537973437
1183.841001,0.9997815338672018
1183.901267,0.9997815338672018
1183.961532,0.9997818537973437
1184.021797,0.9997818537973437
1184.082063,0.9997815838562797
1184.142328,0.9997815638606482
1184.202593,0.9997817838126165
1184.262859,0.9997816838344431
1184.323124,0.9997813439087284
1184.38339,0.9997811939415381
1184.443655,0.9997812239349743
1184.50392,0.9997809339984615
1184.564186,0.9997803941169028
1184.624451,0.9997801741652403
1184.684717,0.9997801241762329
1184.744982,0.9997797842510484
1184.805247,0.9997792743634885
1184.865513,0.9997791843833578
1184.925778,0.9997793943370086
1184.986043,0.999779374341421
1185.046309,0.9997792043789417
1185.106574,0.9997794243303909
1185.16684,0.9997799842070253
1185.227105,0.9997803241322777
1185.28737,0.9997806140686137
1185.347636,0.9997812739240367
1185.407901,0.9997821437341234
1185.468166,0.9997827536014171
1185.528432,0.9997832634907515
1185.588697,0.9997841333025691
1185.648963,0.9997851130914999
1185.709228,0.9997857129627477
1185.769493,0.9997861528685581
1185.829759,0.9997869027084539
1185.890024,0.9997878025170713
1185.95029,0.9997883424026305
1186.010555,0.9997887523159349
1186.07082,0.999789462166201
1186.131086,0.9997902320043832
1186.191351,0.9997906219226498
1186.251616,0.9997908718703366
1186.311882,0.9997914317533815
1186.372147,0.9997920316284206
1186.432413,0.9997923015723055
1186.492678,0.9997924715370112
1186.552943,0.9997929814313017
1186.613209,0.9997935413155281
1186.673474,0.9997938112598207
1186.733739,0.9997940012206629
1186.794005,0.9997944911198435
1186.85427,0.9997950210110642
1186.914536,0.999795240965993
1186.974801,0.9997954409250612
1187.035066,0.999795990812705
1187.095332,0.9997966006884453
1187.155597,0.999796870633564
1187.215862,0.9997971405787555
1187.276128,0.9997977404572198
1187.336393,0.9997984203199145
1187.396659,0.9997987902453984
1187.456924,0.9997991501730277
1187.517189,0.9997998300366809
1187.577455,0.9998005099007966
1187.63772,0.9998009298170989
1187.697986,0.9998013397355642
1187.758251,0.9998021195809133
1187.818516,0.9998028694327842
1187.878782,0.9998033093461435
1187.939047,0.9998037992498852
1187.999312,0.999804569099107
1188.059578,0.9998053789411359
1188.119843,0.9998058388517159
1188.180109,0.9998063487528238
1188.240374,0.9998071485982227
1188.300639,0.9998079284481028
1188.360905,0.9998084383502763
1188.42117,0.9998089682488891
1188.481435,0.9998098180868733
1188.541701,0.9998106479293667
1188.601966,0.9998112078234863
1188.662232,0.999811787714155
1188.722497,0.9998126375545358
1188.782762,0.9998134673993693
1188.843028,0.9998139973006475
1188.903293,0.9998146071873718
1188.963559,0.9998154070393774
1189.023824,0.9998161668993756
1189.084089,0.9998167167984185
1189.144355,0.9998174466648883
1189.20462,0.9998184264864661
1189.264885,0.9998192763324898
1189.325151,0.9998198362314413
1189.385416,0.9998204661181366
1189.445682,0.999821435944459
1189.505947,0.9998223057894867
1189.566212,0.9998228956848212
1189.626478,0.9998235955610931
1189.686743,0.9998245653904512
1189.747008,0.9998255152242395
1189.807274,0.9998261951058209
1189.867539,0.9998268749878648
1189.927805,0.9998277248410697
1189.98807,0.9998284847104294
1190.048335,0.9998290646111186
1190.108601,0.9998297944866023
1190.168866,0.9998307643219733
1190.229131,0.999831594181852
1190.289397,0.9998322040793105
1190.349662,0.9998329039620983
1190.409928,0.9998338538038083
1190.470193,0.9998346536712113
1190.530458,0.9998352335754785
1190.590724,0.9998359634554654
1190.650989,0.9998368633082375
1190.711255,0.9998376631780481
1190.77152,0.9998382230872962
1190.831785,0.9998389029775191
1190.892051,0.999839732844153
1190.952316,0.9998404127354025
1191.012581,0.999840922654143
1191.072847,0.9998416025462016
1191.133112,0.9998425024040488
1191.193378,0.9998432322893419
1191.253643,0.9998437622063955
1191.313908,0.9998444421003849
1191.374174,0.9998453219638811
1191.434439,0.9998460218558515
1191.494704,0.9998465817697805
1191.55497,0.9998472616656873
1191.615235,0.9998481415316647
1191.675501,0.9998488714210744
1191.735766,0.9998494313365992
1191.796031,0.9998501612269505
1191.856297,0.9998509811044188
1191.916562,0.9998516110107353
1191.976828,0.9998521209351869
1192.037093,0.9998527808378046
1192.097358,0.9998535807203491
1192.157624,0.9998541706341358
1192.217889,0.9998546305671601
1192.278154,0.9998552604757758
1192.33842,0.9998560603603042
1192.398685,0.999856670272687
1192.458951,0.9998571302068611
1192.519216,0.9998577401198965
1192.579481,0.9998584700163132
1192.639747,0.999859049934394
1192.700012,0.9998595098696628
1192.760277,0.9998601197841498
1192.820543,0.9998607996892624
1192.880808,0.999861359611467
1192.941074,0.9998618195477983
1193.001339,0.9998624494609429
1193.061604,0.9998631293676398
1193.12187,0.9998636193006932
1193.182135,0.9998640292448612
1193.2424,0.9998646191648124
1193.302666,0.9998653190702909
1193.362931,0.9998657790084434
1193.423197,0.9998661489588501
1193.483462,0.999866658890716
1193.543727,0.9998672888069096
1193.603993,0.9998677287486134
1193.664258,0.999868068703699
1193.724524,0.9998685486404871
1193.784789,0.9998691085670312
1193.845054,0.999869528512145
1193.90532,0.9998698684678424
1193.965585,0.9998703484054945
1194.02585,0.9998708883356284
1194.086116,0.999871248289213
1194.146381,0.9998715182544865
1194.206647,0.9998719981929305
1194.266912,0.9998725381239553
1194.327177,0.9998728980781337
1194.387443,0.9998731980400482
1194.447708,0.9998736279856157
1194.507973,0.9998740879275905
1194.568239,0.9998743878898618
1194.628504,0.9998746278597437
1194.68877,0.9998750178109246
1194.749035,0.999875427759766
1194.8093,0.9998756477323842
1194.869566,0.9998758177112588
1194.929831,0.9998761576690947
1194.990097,0.9998765276233414
1195.050362,0.9998767175998997
1195.110627,0.9998768675814186
1195.170893,0.9998771575457522
1195.231158,0.9998774975040436
1195.291423,0.9998776674832326
1195.351689,0.9998777874685599
1195.411954,0.999878057435599
1195.47222,0.9998783174039277
1195.532485,0.9998784473881174
1195.59275,0.9998785373771818
1195.653016,0.9998787873468473
1195.713281,0.9998790473153658
1195.773546,0.9998790973093195
1195.833812,0.9998791273056928
1195.894077,0.9998792972851589
1195.954343,0.9998794372682703
1196.014608,0.9998794372682703
1196.074873,0.9998794372682703
1196.135139,0.9998795872501972
1196.195404,0.9998797572297414
1196.255669,0.9998797572297414
1196.315935,0.9998797272333492
1196.3762,0.9998798772153196
1196.436466,0.9998799772033122
1196.496731,0.9998798772153196
1196.556996,0.9998798072237306
1196.617262,0.9998799472069134
1196.677527,0.9998800971889167
1196.737793,0.9998800671925142
1196.798058,0.9998800471949131
1196.858323,0.9998801471829228
1196.918589,0.9998802171745356
1196.978854,0.9998801171865188
1197.039119,0.9998800671925142
1197.099385,0.9998801471829228
1197.15965,0.9998802171745356
1197.219916,0.9998801171865188
1197.280181,0.9998800971889167
1197.340446,0.999880167180526
1197.400712,0.9998801471829228
1197.460977,0.9998799472069134
1197.521242,0.9998797772273368
1197.581508,0.9998798072237306
1197.641773,0.9998798072237306
1197.702039,0.9998795872501972
1197.762304,0.9998794172706817
1197.822569,0.9998793672767122
1197.882835,0.9998792672887804
1197.9431,0.9998789973214147
1198.003366,0.9998787373529092
1198.063631,0.999878617367468
1198.123896,0.9998784473881174
1198.184162,0.9998781274270655
1198.244427,0.9998779074539016
1198.304692,0.9998778374624505
1198.364958,0.9998776674832326
1198.425223,0.9998772975285641
1198.485489,0.9998770075641898
1198.545754,0.9998769075764941
1198.606019,0.9998767375974342
1198.666285,0.9998764276356936
1198.72655,0.9998762276604282
1198.786815,0.9998762276604282
1198.847081,0.9998762076629037
1198.907346,0.9998760376839629
1198.967612,0.9998759376963642
1199.027877,0.9998759176988457
1199.088142,0.9998757977137427
1199.148408,0.9998755277473137
1199.208673,0.9998753777659958
1199.268938,0.9998754077622576
1199.329204,0.9998753277722282
1199.389469,0.9998751177984314
1199.449735,0.999874967817175
1199.51,0.999874967817175
1199.570265,0.999874847832186
1199.630531,0.9998745578685222
1199.690796,0.9998743378961437
1199.751062,0.999874287902428
1199.811327,0.9998741879150043
1199.871592,0.9998740679301089
1199.931858,0.9998741179238135
