nu,[0]Chloromethanol-HITRAN(x-sec)-X=0.01-T=295.0K-P=0.9211atm-L=15cm
1181.185883,0.9568936712727611
1181.668,0.9517441788478649
1182.150117,0.9466223982503432
1182.632233,0.9407188141921217
1183.11435,0.9375876801663835
1183.596467,0.9397494328966154
1184.078583,0.9391679079981765
1184.5607,0.9342427227968485
1185.042817,0.9294381641142206
1185.524933,0.9308128893925066
1186.00705,0.9340820468670535
1186.489166,0.9327342057668545
1186.971283,0.9272046239176847
1187.4534,0.9262806615793999
1187.935516,0.9315811268806459
1188.417633,0.9345314484040017
1188.89975,0.9311005550173791
1189.381866,0.9270451584367952
1189.863983,0.9306844460765631
1190.3461,0.9374911136085895
1190.828216,0.9393942747401008
1191.310333,0.9350455820744229
1191.792449,0.9354636408787919
1192.274566,0.9426605776571121
1192.756683,0.9483155248340542
1193.238799,0.9471753871879744
1193.720916,0.9445090597257716
1194.203033,0.9485108979549106
1194.685149,0.9555463574953936
1195.167266,0.9597590649787152
1195.649383,0.9569596992140167
1196.131499,0.9555788466238605
1196.613616,0.961839194281862
1197.095732,0.9678685464974222
1197.577849,0.9671371143924424
1198.059966,0.9644878923567587
1198.542082,0.9682112326147463
1199.024199,0.9742162279785239
1199.506316,0.9753186898570411
1199.988432,0.9733962831597773
1200.470549,0.9745075621829826
1200.952666,0.9790574067691907
1201.434782,0.9823741844284857
1201.916899,0.9814560938402799
1202.399015,0.980609462605219
1202.881132,0.9834111360888791
1203.363249,0.9871394132796255
1203.845365,0.9876182920137722
1204.327482,0.9856952985285125
1204.809599,0.9867633848011399
1205.291715,0.9895885780075758
1205.773832,0.9907015999849151
1206.255949,0.9898063114445373
1206.738065,0.9906708887113428
1207.220182,0.9923407824448983
1207.702298,0.9939314882528145
1208.184415,0.9937982109766809
1208.666532,0.9934704110204554
1209.148648,0.9941057397153996
1209.630765,0.9953741324360352
1210.112882,0.9954357480018151
1210.594998,0.9948713964261373
1211.077115,0.9960620740461992
1211.559232,0.9977687928514055
1212.041348,0.9978795513343941
1212.523465,0.9973069328291612
1213.005581,0.9963120173746568
1213.487698,0.9966397582912105
1213.969815,0.9986603980687931
1214.451931,0.999471519694936
1214.934048,0.9989011042286549
1215.416165,0.9987448883123566
1215.898281,1.0
1216.380398,0.9994887007580303
1216.862515,0.9971056965955352
1217.344631,0.9975921036444826
1217.826748,0.9986624952578311
1218.308864,0.9980609823284043
1218.790981,0.9991472837692944
1219.273098,1.0
1219.755214,1.0
1220.237331,1.0
1220.719448,1.0
1221.201564,1.0
1221.683681,1.0
1222.165798,0.9972260545165686
1222.647914,0.9982294692421169
1223.130031,0.9996137446158254
1223.612147,0.999107108864736
1224.094264,0.9998577201227419
1224.576381,1.0
1225.058497,1.0
1225.540614,1.0
1226.022731,1.0
1226.504847,1.0
1226.986964,1.0
1227.469081,1.0
1227.951197,1.0
1228.433314,1.0
1228.91543,1.0
1229.397547,0.9995247629609119
1229.879664,0.9977643029019401
1230.36178,0.9978819462481912
1230.843897,0.9985643315593721
1231.326014,0.9969771779544483
1231.80813,0.9976154475728308
1232.290247,0.9984922378172489
1232.772364,0.997090640413191
1233.25448,0.9976648307597095
1233.736597,0.9969442782504239
1234.218713,0.9935523757103616
1234.70083,0.9941740371257073
1235.182947,0.9957129158940392
1235.665063,0.9943176062221075
1236.14718,0.9916145556258338
1236.629297,0.9932689556493656
1237.111413,0.9962400862437474
1237.59353,0.9923305613874777
1238.075647,0.9896291519710346
1238.557763,0.9942320985848535
1239.03988,0.996284619170906
1239.521996,0.9927365075974262
1240.004113,0.9911102495825043
1240.48623,0.995381000541244
1240.968346,0.9964557955721114
1241.450463,0.990817320689751
1241.93258,0.9903168861997345
1242.414696,0.9963633287648086
1242.896813,0.9959832886521456
1243.37893,0.9901636960270047
1243.861046,0.9910796247489483
1244.343163,0.9967477002219836
1244.825279,0.994837173438739
1245.307396,0.9887695377944271
1245.789513,0.9924124320359099
1246.271629,0.9982469384106833
1246.753746,0.9933645127191204
1247.235863,0.9881744776637452
1247.717979,0.9932791863722968
1248.200096,0.9968805755463668
1248.682213,0.9914032650778374
1249.164329,0.9893778180871885
1249.646446,0.9953946373543634
1250.128562,0.9955760147802711
1250.610679,0.9867150345798748
1251.092796,0.985251835430855
1251.574912,0.9920918353742988
1252.057029,0.9915531765845415
1252.539146,0.985938795337867
1253.021262,0.9892383256492862
1253.503379,0.993610400863421
1253.985496,0.9907798685028797
1254.467612,0.9877437275018428
1254.949729,0.9908786541801536
1255.431845,0.9941569374793261
1255.913962,0.9921259639204433
1256.396079,0.9906811917421611
1256.878195,0.9935693656012493
1257.360312,0.994638822682583
1257.842429,0.9909127409921472
1258.324545,0.9905551851087633
1258.806662,0.9940544451826406
1259.288779,0.9939655806875435
1259.770895,0.9924635425922452
1260.253012,0.9945738748880304
1260.735128,0.9967038442880114
1261.217245,0.9937470316866935
1261.699362,0.9916895245200276
1262.181478,0.9944918259279182
1262.663595,0.9969442782504239
1263.145712,0.9945704933426044
1263.627828,0.9923714462488291
1264.109945,0.992804710938256
1264.592062,0.9885243533531815
1265.074178,0.9826944906196817
1265.556295,0.9829313485321531
1266.038411,0.9857051555307826
1266.520528,0.985339526746414
1267.002645,0.9853493801909486
1267.484761,0.9893511052467251
1267.966878,0.9874583108092934
1268.448995,0.9874010398881392
1268.931111,0.9910149093624325
1269.413228,0.9907355816325766
1269.895345,0.9885925638867992
1270.377461,0.9911239269983224
1270.859578,0.9914134765840569
1271.341694,0.9882634173689617
1271.823811,0.9879373442462543
1272.305928,0.9896736862848879
1272.788044,0.988837765246355
1273.270161,0.9856065899435911
1273.752278,0.9800134332632359
1274.234394,0.9746147639108097
1274.716511,0.974548492360122
1275.198628,0.9770807298549337
1275.680744,0.9761607531844516
1276.162861,0.976640165800431
1276.644977,0.9777991481777684
1277.127094,0.9755196262028847
1277.609211,0.9753118626501074
1278.091327,0.9752045842456363
1278.573444,0.9727443260800706
1279.055561,0.9741529059816926
1279.537677,0.9781727388036389
1280.019794,0.9750709903689841
1280.501911,0.9696132483821182
1280.984027,0.9714213215610699
1281.466144,0.9757850036309059
1281.94826,0.9738110383129787
1282.430377,0.9724632435882099
1282.912494,0.9720024052380664
1283.39461,0.9663559832235032
1283.876727,0.9647531630001985
1284.358844,0.968830117304987
1284.84096,0.9671071336066008
1285.323077,0.9631963441115836
1285.805194,0.964653798541767
1286.28731,0.9644551003258863
1286.769427,0.9579794041901982
1287.251543,0.9567616290572479
1287.73366,0.957880737392994
1288.215777,0.9585725770094394
1288.697893,0.9618728592427953
1289.18001,0.9602544284490284
1289.662127,0.9514491838790047
1290.144243,0.9469471454238995
1290.62636,0.9522677821239329
1291.108477,0.9543316752303581
1291.590593,0.9520059444881739
1292.07271,0.9465239546400817
1292.554826,0.9385876815394762
1293.036943,0.9384581653762446
1293.51906,0.9436980748113554
1294.001176,0.9408486423464169
1294.483293,0.9328946498480418
1294.96541,0.9302368945027826
1295.447526,0.9292783144974541
1295.929643,0.924817368891112
1296.41176,0.920884184833863
1296.893876,0.9150477767888442
1297.375993,0.9098413821444055
1297.858109,0.9140107007432197
1298.340226,0.9100606803418737
1298.822343,0.8951983188020328
1299.304459,0.8859896590024199
1299.786576,0.8894695546049692
1300.268693,0.8900478977566243
1300.750809,0.884865166339469
1301.232926,0.874222813904246
1301.715043,0.8600368859627509
1302.197159,0.8604153854563565
1302.679276,0.8672482595457145
1303.161392,0.8604153854563565
1303.643509,0.8443062455691325
1304.125626,0.8355291853156908
1304.607742,0.838408355045868
1305.089859,0.8389870564398706
1305.571976,0.8377714067670375
1306.054092,0.8254554370987844
1306.536209,0.8133449228978111
1307.018326,0.8218889420901602
1307.500442,0.8275299326486901
1307.982559,0.8200253701460053
1308.464675,0.8106896287718969
1308.946792,0.8108842176325314
1309.428909,0.818395142274136
1309.911025,0.8247458505888129
1310.393142,0.8259095624622159
1310.875259,0.8216013312952537
1311.357375,0.8273561696085917
1311.839492,0.8401960680806081
1312.321609,0.8468599045148937
1312.803725,0.8474783379459283
1313.285842,0.8501861104448984
1313.767958,0.8524079944905313
1314.250075,0.8543451584873268
1314.732192,0.8626122444941206
1315.214308,0.8741878456910588
1315.696425,0.878921228689772
1316.178542,0.8820028426688359
1316.660658,0.8798885739837017
1317.142775,0.8527916644073089
1317.624892,0.7934934449360125
1318.107008,0.728083164761706
1318.589125,0.7166841868929392
1319.071241,0.8079622030165913
1319.553358,0.9016850395471668
1320.035475,0.9229123602153865
1320.517591,0.9199039652365996
1320.999708,0.9095293600651757
1321.481825,0.8963090532303708
1321.963941,0.8789827553291875
1322.446058,0.8631731247193674
1322.928175,0.8478852251932695
1323.410291,0.8358133135377588
1323.892408,0.822900487461804
1324.374524,0.8069367423241304
1324.856641,0.7966339424427856
1325.338758,0.7912272958214119
1325.820874,0.783244790738932
1326.302991,0.7718924902417544
1326.785108,0.7668377794878533
1327.267224,0.7704812186919306
1327.749341,0.7685266797117831
1328.231458,0.7593366923604381
1328.713574,0.7537458777078567
1329.195691,0.763051311718608
1329.677807,0.7705659762875692
1330.159924,0.7699266718752829
1330.642041,0.7672059499758557
1331.124157,0.7761728800825255
1331.606274,0.7933823636295942
1332.088391,0.8004509681112685
1332.570507,0.7974309748350051
1333.052624,0.7965781800185222
1333.534741,0.8081318928960385
1334.016857,0.8213466743564171
1334.498974,0.8256535701787067
1334.98109,0.8253976572405061
1335.463207,0.8324933875849363
1335.945324,0.8485553191734438
1336.42744,0.8574349181701897
1336.909557,0.8570834419112966
1337.391674,0.8583786155185623
1337.87379,0.8702628382755816
1338.355907,0.8810067423592883
1338.838024,0.8835830416133421
1339.32014,0.8824616034144801
1339.802257,0.885865629132453
1340.284373,0.8916068452589064
1340.76649,0.8890071506720167
1341.248607,0.8833445063958101
1341.730723,0.8843167199722809
1342.21284,0.8951983188020328
1342.694957,0.9051315379887247
1343.177073,0.9014055605063966
1343.65919,0.8912680990235691
1344.141307,0.889709743808796
1344.623423,0.8987143831955116
1345.10554,0.9021540376966821
1345.587656,0.8926238566488516
1346.069773,0.8792201127149315
1346.55189,0.8767179027365962
1347.034006,0.8790091252073936
1347.516123,0.8704456126622584
1347.99824,0.8553196673325049
1348.480356,0.8463096244373587
1348.962473,0.8403641240992659
1349.44459,0.833117991822936
1349.926706,0.8210428323011517
1350.408823,0.8089404289896033
1350.890939,0.7989635130726007
1351.373056,0.7900097435417311
1351.855173,0.7782013372846854
1352.337289,0.762342003877979
1352.819406,0.7491470397343676
1353.301523,0.7400629713392672
1353.783639,0.7306140018062389
1354.265756,0.7159177449325376
1354.747873,0.6992129036039206
1355.229989,0.6858817789497061
1355.712106,0.6748937553362909
1356.194222,0.6638493750786082
1356.676339,0.6498524122181346
1357.158456,0.6322312815245178
1357.640572,0.6169853495562918
1358.122689,0.6081461789554982
1358.604806,0.5988105548032958
1359.086922,0.5867889874595087
1359.569039,0.5728393317089974
1360.051156,0.5656046178033629
1360.533272,0.5619232523885715
1361.015389,0.5557759686578024
1361.497505,0.5464896009502098
1361.979622,0.5353363703647898
1362.461739,0.5342347125389817
1362.943855,0.5423737172106741
1363.425972,0.5412575773719582
1363.908089,0.5351543869378014
1364.390205,0.5318520126755
1364.872322,0.5316712137287529
1365.354439,0.5307575252384958
1365.836555,0.536628086910605
1366.318672,0.536628086910605
1366.800788,0.5364402999448223
1367.282905,0.5519653535405267
1367.765022,0.58457511194769
1368.247138,0.6073075160390478
1368.729255,0.6180474775257324
1369.211372,0.616140658372977
1369.693488,0.6100282569614677
1370.175605,0.6374687645080872
1370.657722,0.6583951473592149
1371.139838,0.6335350203544076
1371.621955,0.6691212463989998
1372.104071,0.7357535992010926
1372.586188,0.7523527368866921
1373.068305,0.7100641222475736
1373.550421,0.5369984880642757
1374.032538,0.3290649932021001
1374.514655,0.31695356451960294
1374.996771,0.5147674673463228
1375.478888,0.7021066243159175
1375.961004,0.7398335873745037
1376.443121,0.7240896994519738
1376.925238,0.6987306131097892
1377.407354,0.6737339358078411
1377.889471,0.6581713310600398
1378.371588,0.6398829563859995
1378.853704,0.6189009718203317
1379.335821,0.6000453759753238
1379.817938,0.5831738139092846
1380.300054,0.5675479725906077
1380.782171,0.5536791010727513
1381.264287,0.5412575773719582
1381.746404,0.5296652901249221
1382.228521,0.5209975186020984
1382.710637,0.5209975186020984
1383.192754,0.5220718797024222
1383.674871,0.5197434263703976
1384.156987,0.516892684252427
1384.639104,0.5242324951654084
1385.121221,0.5373637712183562
1385.603337,0.545364991118079
1386.085454,0.5481863473112042
1386.56757,0.5567327258992489
1387.049687,0.5734296601876342
1387.531804,0.5908400152494259
1388.01392,0.6021130864917293
1388.496037,0.6117081434533598
1388.978154,0.6276830106874556
1389.46027,0.6500799003705153
1389.942387,0.6698107963400485
1390.424504,0.6825906092016025
1390.90662,0.6975368047584132
1391.388737,0.7208602417107626
1391.870853,0.744174298060243
1392.35297,0.7602788538783839
1392.835087,0.7725566033110507
1393.317203,0.7871629499216707
1393.79932,0.8058561712337361
1394.281437,0.8242346666448453
1394.763553,0.8356712373512754
1395.24567,0.8443315751364412
1395.727787,0.8593233515051645
1396.209903,0.8766916015940333
1396.69202,0.8874793726386178
1397.174136,0.8925881524086752
1397.656253,0.8962463137925507
1398.13837,0.9046655152578138
1398.620486,0.9157086798409777
1399.102603,0.9256445253027256
1399.58472,0.9265678530968747
1400.066836,0.9285760455827914
1400.548953,0.9384910119868451
1401.03107,0.9479239513877803
1401.513186,0.9498159974899079
1401.995303,0.9481524285904619
1402.477419,0.9525296917749435
1402.959536,0.9616747338414082
1403.441653,0.964653798541767
1403.923769,0.9613439746268134
1404.405886,0.9607490868432832
1404.888003,0.9674098855176221
1405.370119,0.9725235381784253
1405.852236,0.973118904747378
1406.334353,0.9713678948576319
1406.816469,0.9716486607479627
1407.298586,0.9752114107016185
1407.780702,0.9781521973918096
1408.262819,0.9774902124613581
1408.744936,0.9776417351869975
1409.227052,0.9806800690283273
1409.709169,0.9828704086776991
1410.191286,0.9829411778947852
1410.673402,0.9830630701580083
1411.155519,0.984472809374453
1411.637636,0.9882733000525488
1412.119752,0.9903747223946889
1412.601869,0.989255142843768
1413.083985,0.9887527288551611
1413.566102,0.9927433575029607
1414.048219,0.9951620408075788
1414.530335,0.9942116176145774
1415.012452,0.9922793584515571
1415.494569,0.9929549336550829
1415.976685,0.995534898339921
1416.458802,0.9973360546167758
1416.940919,0.9961441529427048
1417.423035,0.9966130487035985
1417.905152,0.9990799834749591
1418.387268,1.0
1418.869385,1.0
1419.351502,0.9991757898479376
1419.833618,0.9978125958628807
1420.315735,1.0
1420.797852,1.0
1421.279968,1.0
1421.762085,1.0
1422.244202,1.0
1422.726318,1.0
1423.208435,1.0
1423.690551,1.0
1424.172668,1.0
1424.654785,1.0
1425.136901,1.0
1425.619018,1.0
1426.101135,1.0
1426.583251,1.0
1427.065368,1.0
1427.547485,1.0
1428.029601,1.0
1428.511718,1.0
1428.993834,1.0
1429.475951,1.0
1429.958068,1.0
1430.440184,1.0
1430.922301,1.0
1431.404418,1.0
1431.886534,1.0
1432.368651,1.0
1432.850768,1.0
1433.332884,1.0
1433.815001,1.0
1434.297117,1.0
1434.779234,1.0
1435.261351,1.0
1435.743467,1.0
1436.225584,1.0
1436.707701,1.0
1437.189817,1.0
1437.671934,1.0
1438.154051,1.0
1438.636167,1.0
1439.118284,1.0
1439.6004,1.0
1440.082517,1.0
1440.564634,1.0
1441.04675,1.0
1441.528867,1.0
1442.010984,1.0
1442.4931,1.0
1442.975217,1.0
1443.457334,1.0
1443.93945,1.0
1444.421567,1.0
1444.903683,1.0
1445.3858,1.0
1445.867917,1.0
1446.350033,1.0
1446.83215,1.0
1447.314267,1.0
1447.796383,1.0
1448.2785,1.0
1448.760617,1.0
1449.242733,1.0
1449.72485,1.0
1450.206966,1.0
1450.689083,1.0
1451.1712,1.0
1451.653316,1.0
1452.135433,1.0
1452.61755,1.0
1453.099666,1.0
1453.581783,1.0
1454.0639,1.0
1454.546016,1.0
1455.028133,1.0
1455.510249,1.0
1455.992366,1.0
1456.474483,1.0
1456.956599,1.0
1457.438716,1.0
1457.920833,1.0
1458.402949,1.0
1458.885066,1.0
1459.367183,1.0
1459.849299,1.0
1460.331416,1.0
1460.813532,1.0
1461.295649,1.0
1461.777766,1.0
1462.259882,1.0
1462.741999,1.0
1463.224116,1.0
1463.706232,1.0
1464.188349,1.0
1464.670466,1.0
1465.152582,1.0
1465.634699,0.999535417951676
1466.116815,0.9994117530850977
1466.598932,0.9994141516761833
1467.081049,0.9984606859610559
1467.563165,0.9980036952721729
1468.045282,0.9982705971434785
1468.527399,0.998740793466709
1469.009515,0.9990971478165165
1469.491632,0.9989488528426198
1469.973749,0.9986257451542117
1470.455865,0.9997793343502467
1470.937982,1.0
1471.420098,1.0
1471.902215,1.0
1472.384332,1.0
1472.866448,1.0
1473.348565,1.0
1473.830682,1.0
1474.312798,1.0
1474.794915,1.0
1475.277032,1.0
1475.759148,1.0
1476.241265,1.0
1476.723381,0.998547156400576
1477.205498,0.9902113240462282
1477.687615,0.9856479862896859
1478.169731,0.9913624201047284
1478.651848,0.9975421255320521
1479.133965,1.0
1479.616081,1.0
1480.098198,1.0
1480.580315,1.0
1481.062431,1.0
1481.544548,0.9994567476150408
1482.026664,0.9992894725442661
1482.508781,0.9980867326339259
1482.990898,0.9965931166419457
1483.473014,0.9961886815815489
1483.955131,0.9968740958436848
1484.437248,0.9961373791854955
1484.919364,0.9944064027490491
1485.401481,0.9928217873261407
1485.883598,0.9930163001661885
1486.365714,0.9944679584105073
1486.847831,0.9961476394533414
1487.329947,0.9962092032797623
1487.812064,0.9944679584105073
1488.294181,0.9940817820557635
1488.776297,0.9950765600597241
1489.258414,0.9953296402067241
1489.740531,0.9961373791854955
1490.222647,0.9958258361411586
1490.704764,0.9946970107556944
1491.186881,0.9933713669579052
1491.668997,0.9949910866543503
1492.151114,0.9965311304778802
1492.63323,0.9968109957105582
1493.115347,0.9960997259042138
1493.597464,0.997000507493367
1494.07958,0.9988722364038848
1494.561697,0.9997687467431574
1495.043814,0.9997578893135237
1495.52593,0.9999944457154251
1496.008047,1.0
1496.490164,1.0
1496.97228,1.0
1497.454397,1.0
1497.936513,1.0
1498.41863,1.0
1498.900747,1.0
1499.382863,1.0
1499.86498,1.0
1500.347097,1.0
1500.829213,1.0
1501.31133,1.0
1501.793447,1.0
1502.275563,1.0
1502.75768,1.0
1503.239796,1.0
1503.721913,1.0
1504.20403,1.0
1504.686146,1.0
1505.168263,1.0
1505.65038,1.0
1506.132496,1.0
1506.614613,1.0
1507.09673,1.0
1507.578846,1.0
1508.060963,1.0
1508.543079,1.0
1509.025196,1.0
1509.507313,1.0
1509.989429,1.0
1510.471546,1.0
1510.953663,1.0
1511.435779,1.0
1511.917896,1.0
1512.400013,1.0
1512.882129,1.0
1513.364246,1.0
1513.846362,1.0
1514.328479,1.0
1514.810596,1.0
1515.292712,1.0
1515.774829,1.0
1516.256946,1.0
1516.739062,1.0
1517.221179,1.0
1517.703296,1.0
1518.185412,1.0
1518.667529,1.0
1519.149645,1.0
1519.631762,1.0
1520.113879,1.0
1520.595995,1.0
1521.078112,1.0
1521.560229,1.0
1522.042345,1.0
1522.524462,1.0
1523.006579,1.0
1523.488695,1.0
1523.970812,1.0
1524.452928,1.0
1524.935045,1.0
1525.417162,1.0
1525.899278,1.0
1526.381395,1.0
1526.863512,1.0
1527.345628,1.0
1527.827745,1.0
1528.309862,1.0
1528.791978,1.0
1529.274095,1.0
1529.756211,1.0
1530.238328,1.0
1530.720445,1.0
1531.202561,1.0
1531.684678,1.0
1532.166795,1.0
1532.648911,1.0
1533.131028,1.0
1533.613145,1.0
1534.095261,1.0
1534.577378,1.0
1535.059494,1.0
1535.541611,1.0
1536.023728,1.0
1536.505844,1.0
1536.987961,1.0
1537.470078,1.0
1537.952194,1.0
1538.434311,1.0
1538.916428,1.0
1539.398544,1.0
1539.880661,1.0
1540.362777,1.0
1540.844894,1.0
1541.327011,1.0
1541.809127,1.0
1542.291244,1.0
1542.773361,1.0
1543.255477,1.0
1543.737594,1.0
1544.219711,1.0
1544.701827,1.0
1545.183944,1.0
1545.66606,1.0
1546.148177,1.0
1546.630294,1.0
1547.11241,1.0
1547.594527,1.0
1548.076644,1.0
1548.55876,1.0
1549.040877,1.0
1549.522994,1.0
1550.00511,1.0
1550.487227,1.0
1550.969343,1.0
1551.45146,1.0
1551.933577,1.0
1552.415693,1.0
1552.89781,1.0
1553.379927,1.0
1553.862043,1.0
1554.34416,1.0
1554.826277,1.0
1555.308393,1.0
1555.79051,1.0
1556.272626,1.0
1556.754743,1.0
1557.23686,1.0
1557.718976,1.0
1558.201093,1.0
1558.68321,1.0
1559.165326,1.0
1559.647443,1.0
1560.12956,1.0
1560.611676,1.0
1561.093793,1.0
1561.575909,1.0
1562.058026,1.0
1562.540143,1.0
1563.022259,1.0
1563.504376,1.0
1563.986493,1.0
1564.468609,1.0
1564.950726,1.0
1565.432843,1.0
1565.914959,1.0
1566.397076,1.0
1566.879192,1.0
1567.361309,1.0
1567.843426,1.0
1568.325542,1.0
1568.807659,1.0
1569.289776,1.0
1569.771892,1.0
1570.254009,1.0
1570.736126,1.0
1571.218242,1.0
1571.700359,1.0
1572.182475,1.0
1572.664592,1.0
1573.146709,1.0
1573.628825,1.0
1574.110942,1.0
1574.593059,1.0
1575.075175,1.0
1575.557292,1.0
1576.039409,1.0
1576.521525,1.0
1577.003642,1.0
1577.485758,1.0
1577.967875,1.0
1578.449992,1.0
1578.932108,1.0
1579.414225,1.0
1579.896342,1.0
1580.378458,1.0
1580.860575,1.0
1581.342691,1.0
1581.824808,1.0
1582.306925,1.0
1582.789041,1.0
1583.271158,1.0
1583.753275,1.0
1584.235391,1.0
1584.717508,1.0
1585.199625,1.0
1585.681741,1.0
1586.163858,1.0
1586.645974,1.0
1587.128091,1.0
1587.610208,1.0
1588.092324,1.0
1588.574441,1.0
1589.056558,1.0
1589.538674,1.0
1590.020791,1.0
1590.502908,1.0
1590.985024,1.0
1591.467141,1.0
1591.949257,1.0
1592.431374,1.0
1592.913491,1.0
1593.395607,1.0
1593.877724,1.0
1594.359841,1.0
1594.841957,1.0
1595.324074,1.0
1595.806191,1.0
1596.288307,1.0
1596.770424,1.0
1597.25254,1.0
1597.734657,1.0
1598.216774,1.0
1598.69889,1.0
1599.181007,1.0
1599.663124,1.0
1600.14524,1.0
1600.627357,1.0
1601.109474,1.0
1601.59159,1.0
1602.073707,1.0
1602.555823,1.0
1603.03794,1.0
1603.520057,1.0
1604.002173,1.0
1604.48429,1.0
1604.966407,1.0
1605.448523,1.0
1605.93064,1.0
1606.412757,1.0
1606.894873,1.0
1607.37699,1.0
1607.859106,1.0
1608.341223,1.0
1608.82334,1.0
1609.305456,1.0
1609.787573,1.0
1610.26969,1.0
1610.751806,1.0
1611.233923,1.0
1611.71604,1.0
1612.198156,1.0
1612.680273,1.0
1613.162389,1.0
1613.644506,1.0
1614.126623,1.0
1614.608739,1.0
1615.090856,1.0
1615.572973,1.0
1616.055089,1.0
1616.537206,1.0
1617.019323,1.0
1617.501439,1.0
1617.983556,1.0
1618.465672,1.0
1618.947789,1.0
1619.429906,1.0
1619.912022,1.0
1620.394139,1.0
1620.876256,1.0
1621.358372,1.0
1621.840489,1.0
1622.322606,1.0
1622.804722,1.0
1623.286839,1.0
1623.768955,1.0
1624.251072,1.0
1624.733189,1.0
1625.215305,1.0
1625.697422,1.0
1626.179539,1.0
1626.661655,1.0
1627.143772,1.0
1627.625889,1.0
1628.108005,1.0
1628.590122,1.0
1629.072238,1.0
1629.554355,1.0
1630.036472,1.0
1630.518588,1.0
1631.000705,1.0
1631.482822,1.0
1631.964938,1.0
1632.447055,1.0
1632.929172,1.0
1633.411288,1.0
1633.893405,1.0
1634.375521,1.0
1634.857638,1.0
1635.339755,1.0
1635.821871,1.0
1636.303988,1.0
1636.786105,1.0
1637.268221,1.0
1637.750338,1.0
1638.232455,1.0
1638.714571,1.0
1639.196688,1.0
1639.678804,1.0
1640.160921,1.0
1640.643038,1.0
1641.125154,1.0
1641.607271,1.0
1642.089388,1.0
1642.571504,1.0
1643.053621,1.0
1643.535738,1.0
1644.017854,1.0
1644.499971,1.0
1644.982087,1.0
1645.464204,1.0
1645.946321,1.0
1646.428437,1.0
1646.910554,1.0
1647.392671,1.0
1647.874787,1.0
1648.356904,1.0
1648.839021,1.0
1649.321137,1.0
1649.803254,1.0
1650.28537,1.0
1650.767487,1.0
1651.249604,1.0
1651.73172,1.0
1652.213837,1.0
1652.695954,1.0
1653.17807,1.0
1653.660187,1.0
1654.142304,1.0
1654.62442,1.0
1655.106537,1.0
1655.588653,1.0
1656.07077,1.0
1656.552887,1.0
1657.035003,1.0
1657.51712,1.0
1657.999237,1.0
1658.481353,1.0
1658.96347,1.0
1659.445587,1.0
1659.927703,1.0
1660.40982,1.0
1660.891936,1.0
1661.374053,1.0
1661.85617,1.0
1662.338286,1.0
1662.820403,1.0
1663.30252,1.0
1663.784636,1.0
1664.266753,1.0
1664.74887,1.0
1665.230986,1.0
1665.713103,1.0
1666.195219,1.0
1666.677336,1.0
1667.159453,1.0
1667.641569,1.0
1668.123686,1.0
1668.605803,1.0
1669.087919,1.0
1669.570036,1.0
1670.052153,1.0
1670.534269,1.0
1671.016386,1.0
1671.498502,1.0
1671.980619,1.0
1672.462736,1.0
1672.944852,1.0
1673.426969,1.0
1673.909086,1.0
1674.391202,1.0
1674.873319,1.0
1675.355436,1.0
1675.837552,1.0
1676.319669,1.0
1676.801785,1.0
1677.283902,1.0
1677.766019,1.0
1678.248135,1.0
1678.730252,1.0
1679.212369,1.0
1679.694485,1.0
1680.176602,1.0
1680.658719,1.0
1681.140835,1.0
1681.622952,0.9994227366806188
1682.105068,0.9984747643559804
1682.587185,1.0
1683.069302,1.0
1683.551418,1.0
1684.033535,1.0
1684.515652,0.9987720545427778
1684.997768,0.9966938772994036
1685.479885,1.0
1685.962002,1.0
1686.444118,1.0
1686.926235,1.0
1687.408351,1.0
1687.890468,1.0
1688.372585,1.0
1688.854701,1.0
1689.336818,1.0
1689.818935,1.0
1690.301051,1.0
1690.783168,1.0
1691.265285,1.0
1691.747401,1.0
1692.229518,1.0
1692.711634,1.0
1693.193751,1.0
1693.675868,1.0
1694.157984,1.0
1694.640101,1.0
1695.122218,1.0
1695.604334,1.0
1696.086451,0.9966462364706935
1696.568568,1.0
1697.050684,1.0
1697.532801,1.0
1698.014917,1.0
1698.497034,1.0
1698.979151,1.0
1699.461267,1.0
1699.943384,1.0
1700.425501,1.0
1700.907617,1.0
1701.389734,1.0
1701.871851,1.0
1702.353967,1.0
1702.836084,1.0
1703.3182,1.0
1703.800317,1.0
1704.282434,1.0
1704.76455,1.0
1705.246667,1.0
1705.728784,1.0
1706.2109,1.0
1706.693017,1.0
1707.175134,1.0
1707.65725,1.0
1708.139367,1.0
1708.621483,1.0
1709.1036,1.0
1709.585717,1.0
1710.067833,1.0
1710.54995,1.0
1711.032067,1.0
1711.514183,1.0
1711.9963,1.0
1712.478417,1.0
1712.960533,1.0
1713.44265,1.0
1713.924766,1.0
1714.406883,1.0
1714.889,1.0
1715.371116,1.0
1715.853233,1.0
1716.33535,1.0
1716.817466,1.0
1717.299583,1.0
1717.7817,1.0
1718.263816,1.0
1718.745933,1.0
1719.228049,1.0
1719.710166,1.0
1720.192283,1.0
1720.674399,1.0
1721.156516,1.0
1721.638633,1.0
1722.120749,1.0
1722.602866,1.0
1723.084983,1.0
1723.567099,0.9989976027361263
1724.049216,1.0
1724.531332,1.0
1725.013449,1.0
1725.495566,1.0
1725.977682,0.999512059081908
1726.459799,1.0
1726.941916,1.0
1727.424032,1.0
1727.906149,1.0
