nu,[0]i-HFE-7200-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
720.119712,0.903155984656213
720.360766,0.8627243913752941
720.60182,0.8699061036474847
720.842874,0.8532778942183525
721.083928,0.8357213791297547
721.324982,0.8222753206847997
721.566036,0.8026151059966005
721.80709,0.762120956750237
722.048144,0.7588660495255297
722.289198,0.7312937888799123
722.530252,0.6954542846312702
722.771306,0.6799336901854418
723.01236,0.6505221050353137
723.253414,0.6202392427317281
723.494468,0.5855990140466266
723.735522,0.5371488686932393
723.976576,0.5153443298924753
724.21763,0.5040700663689094
724.458684,0.4665173815048996
724.699738,0.43237586982038717
724.940792,0.4035196877585974
725.181846,0.3789617509381872
725.4229,0.36106401843010855
725.663954,0.34153674736716866
725.905008,0.3241982719150436
726.146062,0.310397979511498
726.387116,0.2959987641013708
726.62817,0.27725988490160886
726.869224,0.27261356483707994
727.110278,0.26150549037491355
727.351332,0.2512517134325664
727.592386,0.25268793754929003
727.83344,0.2403882390352859
728.074494,0.23897412416595143
728.315548,0.2422948272312014
728.556602,0.23916537995740042
728.797656,0.2331670801985418
729.03871,0.22834446014803078
729.279764,0.21154870993312117
729.520818,0.18804010771427085
729.761872,0.1623663625278408
730.002926,0.14200400749263267
730.24398,0.13102069384162204
730.485034,0.14462660440175154
730.726088,0.17011169980896193
730.967142,0.18972113414438124
731.208196,0.17209648502499056
731.44925,0.1473123671662849
731.690304,0.13902520935908813
731.931358,0.15172281627727152
732.172412,0.17638256114828296
732.413466,0.2091089230200752
732.65452,0.23688037786862465
732.895574,0.2515785530597565
733.136628,0.2661487276366024
733.377682,0.2711725350455999
733.618736,0.2760702269940971
733.85979,0.28513286909599556
734.100844,0.28464855500215114
734.341898,0.2903697988180951
734.582952,0.2892106394870302
734.824006,0.31540429087372646
735.06506,0.3252698934153424
735.306114,0.33844286149719716
735.547168,0.3480183746093447
735.788222,0.3683690463434679
736.029276,0.39693211812721724
736.27033,0.4270218910378753
736.511384,0.4431796768869212
736.752438,0.47809300226888474
736.993492,0.500353715335536
737.234546,0.5256025290943334
737.4756,0.5663573724158965
737.716654,0.5902966924022284
737.957708,0.627074453365106
738.198762,0.6350128779873807
738.439816,0.6859572300951275
738.68087,0.7015662103012908
738.921924,0.7244808134809616
739.162978,0.731498579810191
739.404032,0.7506693528500659
739.645086,0.7522925510752058
739.88614,0.7807892592979203
740.127194,0.7726802222568323
740.368248,0.7836678571435798
740.609302,0.7842715137715565
740.850356,0.7676740883730359
741.09141,0.7806955702082624
741.332464,0.7870763667593405
741.573518,0.7920743621275974
741.814572,0.776040941907974
742.055626,0.7568047385246482
742.29668,0.756570165416416
742.537734,0.7259384843845551
742.778788,0.733454290730524
743.019842,0.721776315801655
743.260896,0.7026896147216496
743.50195,0.7023875231416637
743.743004,0.6630996489598036
743.984058,0.6650985857938941
744.225112,0.6631526990536958
744.466166,0.6510883055281957
744.70722,0.6190309546721356
744.948274,0.6118610896066956
745.189328,0.5911709783189758
745.430382,0.5644406715669218
745.671436,0.5654462706800099
745.91249,0.5425147527109695
746.153544,0.5353149573382385
746.394598,0.5190526270966715
746.635652,0.5115243958532765
746.876706,0.49910938441925584
747.11776,0.47787790881752
747.358814,0.4765083654540062
747.599868,0.46452495394853544
747.840922,0.45778758072452763
748.081976,0.4477635392876989
748.32303,0.4493334574293293
748.564084,0.43109792953041465
748.805138,0.4312919672539167
749.046192,0.4294800448446729
749.287246,0.41294122850881765
749.5283,0.41973572161738343
749.769354,0.42150653394984866
750.010408,0.40524234829020256
750.251462,0.4158835440913814
750.492516,0.4185369924533559
750.73357,0.40205354609180516
750.974624,0.40937240972579897
751.215678,0.40728177956825545
751.456732,0.4091514083003023
751.697786,0.40695608444002257
751.93884,0.41483683696516743
752.179894,0.4120996870667771
752.420948,0.4191736524208821
752.662002,0.42182700067758194
752.903056,0.42517688357349587
753.14411,0.4244334746997309
753.385164,0.43233695774317304
753.626218,0.4364942835035651
753.867272,0.45720655952356415
754.108326,0.4768468065258417
754.34938,0.48153324763653915
754.590434,0.5076820059223995
754.831488,0.5138776895075622
755.072542,0.5409599675546056
755.313596,0.542493052554867
755.55465,0.5486744503339375
755.795704,0.5599655584008194
756.036758,0.5821017606831215
756.277812,0.5885049153383697
756.518866,0.6100038563192053
756.75992,0.6354702518943797
757.000974,0.6354194163076787
757.242028,0.6625760071028926
757.483082,0.6737339358078411
757.724136,0.7076964642691441
757.96519,0.7252854336655135
758.206244,0.7311475447470371
758.447298,0.7481438549850156
758.688352,0.7745833554977205
758.929406,0.7679812194305016
759.17046,0.7954478417330131
759.411514,0.7978537252706372
759.652568,0.8215766836250318
759.893622,0.847274967550245
760.134676,0.8448974668443356
760.37573,0.8779549468906361
760.616784,0.8809538835405272
760.857838,0.8765513421588322
761.098892,0.8793168322468069
761.339946,0.9002705047354622
761.581,0.9132131175971692
761.822054,0.910664250634383
762.063108,0.9332958808059502
762.304162,0.9389782152403745
762.545216,0.9351194535932933
762.78627,0.9234108674747491
763.027324,0.9393623358777234
763.268378,0.9436508910872178
763.509432,0.9418681333808273
763.750486,0.9462201692108121
763.99154,0.9582131796842711
764.232594,0.9604378545614983
764.473648,0.9548853481516176
764.714702,0.9619988728410666
764.955756,0.9678453179310501
765.19681,0.9727219532178597
765.437864,0.9660806110106889
765.678918,0.9782607783118497
765.919972,0.9847475156080061
766.161026,0.9749939628033738
766.40208,0.9638794924670335
766.643134,0.987041691315028
766.884188,0.9739201112572405
767.125242,0.9694387337042015
767.366296,0.9704678540524646
767.60735,0.9889524770802813
767.848404,0.9843399145157923
768.089458,0.9972215670094202
768.330512,0.9783957876146843
768.571566,0.9833786840568497
768.81262,0.9743477560472459
769.053674,0.9625310053388224
769.294728,0.9635142513569509
769.535782,0.9802437634827935
769.776836,0.9912866829090301
770.01789,0.9837357153164155
770.258944,0.9876410074957155
770.499998,0.9928109656276372
770.741052,0.9662081420682068
770.982106,0.98786720318485
771.22316,0.9743516534460649
771.464214,0.9784280752084179
771.705268,0.9893392331046952
771.946322,0.9770006125199412
772.187376,0.9845112045627199
772.42843,0.9966143443014039
772.669484,0.9751509494684726
772.910538,0.9732950552102734
773.151592,0.9811597388517957
773.392646,0.9659308801204259
773.6337,0.9629873531812474
773.874754,0.9793022017189768
774.115808,0.98156504151318
774.356862,1.0
774.597916,0.97897419042636
774.83897,0.9497998507551981
775.080024,0.9883543417858187
775.321078,0.9831240219578443
775.562132,0.9819793493735087
775.803186,0.9729544615483174
776.04424,0.9719207604651549
776.285294,0.9785670218600763
776.526348,0.9759753002599323
776.767402,0.9711794677640485
777.008456,0.9812509909506658
777.24951,0.963018169269604
777.490564,0.9771364250438331
777.731618,0.9824350935160824
777.972672,0.9671187389618361
778.213726,0.9502796208115726
778.45478,0.9805231727693182
778.695834,0.9663656468316535
778.936888,0.9738373315659704
779.177942,0.9524687318254091
779.418996,0.9719479746274443
779.66005,0.9745523905618878
779.901104,0.9620017588420141
780.142158,0.9701253393573844
780.383212,0.9697577315198536
780.624266,0.973118904747378
780.86532,0.9612862957187204
781.106374,0.9631260333448377
781.347428,0.9911631762829622
781.588482,0.9558015224358486
781.829536,0.9683022487483034
782.07059,0.9638708175906384
782.311644,0.9690684788311097
782.552698,0.9776280482985134
782.793752,0.9698178583631206
783.034806,0.9620594806791823
783.27586,0.9620575565621451
783.516914,0.9687177395294166
783.757968,0.9709502964529345
783.999022,0.9650214016629591
784.240076,0.9829234851128186
784.48113,0.9540311080944698
784.722184,0.9584403031209204
784.963238,0.9735851403572662
785.204292,0.9646875620155733
785.445346,0.9769517637105456
785.6864,0.9588084148702514
785.927454,0.9628612101005328
786.168508,0.9702669879970297
786.409562,0.9621451077833124
786.650616,0.9522649253248718
786.89167,0.9610344716996291
787.132724,0.9592236688098801
787.373778,0.9770035435261752
787.614832,0.9541293783594352
787.855886,0.9658584380210296
788.09694,0.9548509728978424
788.337994,0.9592207911431901
788.579048,0.9450702647686453
788.820102,0.959625667740006
789.061156,0.9519469219493333
789.30221,0.9414603927612881
789.543264,0.9552415868208597
789.784318,0.9375051760807619
790.025372,0.945057033877555
790.266426,0.9371536775498253
790.50748,0.9552969924396427
790.748534,0.9480282287575832
790.989588,0.9637146831654186
791.230642,0.9476462503552117
791.471696,0.952002136472012
791.71275,0.9444004474292299
791.953804,0.9318084604091673
792.194858,0.9350642831730747
792.435912,0.9318718255388652
792.676966,0.9304331951965176
792.91802,0.9455334626726006
793.159074,0.935834157838096
793.400128,0.9553724638831282
793.641182,0.9376392489069201
793.882236,0.9375576778406579
794.12329,0.9293796113543127
794.364344,0.9188521968266067
794.605398,0.9194901015785502
794.846452,0.9114833059058844
795.087506,0.9118260880679131
795.32856,0.9090865271054018
795.569614,0.9164479550030162
795.810668,0.9101043643029367
796.051722,0.9010270496638251
796.292776,0.8924988980562263
796.53383,0.8965959180233235
796.774884,0.8969815371702484
797.015938,0.8877811669274367
797.256992,0.8722754691256636
797.498046,0.867647285514042
797.7391,0.8706980784957069
797.980154,0.8816853787924015
798.221208,0.8554394204684553
798.462262,0.856766379697916
798.703316,0.8591515040201848
798.94437,0.8544135088339833
799.185424,0.8321937439045044
799.426478,0.8347691996029981
799.667532,0.8399524465476944
799.908586,0.8392723605380084
800.14964,0.8351365788683347
800.390694,0.835779881673859
800.631748,0.8243500675760523
800.872802,0.8211659979631907
801.113856,0.8438673204518574
801.35491,0.8287472961926718
801.595964,0.8231062383014528
801.837018,0.8136540526994547
802.078072,0.8103086941730172
802.319126,0.8167844908564005
802.56018,0.8062753254134194
802.801234,0.795861582173906
803.042288,0.7853388486534936
803.283342,0.8304977991187743
803.524396,0.8043345414631886
803.76545,0.7952171953042592
804.006504,0.822604296603871
804.247558,0.8033056518799268
804.488612,0.8151933130018432
804.729666,0.8069125345849786
804.97072,0.8090617791549867
805.211774,0.8170622447987862
805.452828,0.8032654876014481
805.693882,0.811646807158031
805.934936,0.8152177691680739
806.17599,0.7991233217555508
806.417044,0.8210182013856483
806.658098,0.8145740014521602
806.899152,0.8091588723939631
807.140206,0.8209689417713684
807.38126,0.8362313246886067
807.622314,0.8203206324232789
807.863368,0.8238226523236869
808.104422,0.845878116572754
808.345476,0.8244489955197194
808.58653,0.8238473673739806
808.827584,0.8335763327506397
809.068638,0.8461319180760478
809.309692,0.8498631010985921
809.550746,0.8636048191963526
809.7918,0.8452946619872994
810.032854,0.8577179183856531
810.273908,0.877016037503565
810.514962,0.8835653701292253
810.756016,0.8655760845726973
810.99707,0.8788333409613627
811.238124,0.8847324465187535
811.479178,0.8659137250813002
811.720232,0.8850598580913711
811.961286,0.8918743674388048
812.20234,0.8900478977566243
812.443394,0.9034269720976937
812.684448,0.9136725793402616
812.925502,0.9073754204569229
813.166556,0.9010180394383795
813.40761,0.8984178563786728
813.648664,0.9174125655478644
813.889718,0.8905197481717501
814.130772,0.9094520533551519
814.371826,0.9196427496048478
814.61288,0.9288082186146068
814.853934,0.9107817339002227
815.094988,0.9136305513682628
815.336042,0.9184562568609662
815.577096,0.928054332460293
815.81815,0.9150550972003401
816.059204,0.9328610662451557
816.300258,0.9309581075299721
816.541312,0.9150862096025527
816.782366,0.9247748282705848
817.02342,0.9395925078449281
817.264474,0.9267605992552245
817.505528,0.9269728517344352
817.746582,0.9231172695034437
817.987636,0.9100652306566511
818.22869,0.9224630113212983
818.469744,0.9388289295726764
818.710798,0.9261380253407889
818.951852,0.9598348889398556
819.192906,0.9332660158156068
819.43396,0.9486806966021701
819.675014,0.93439968875905
819.916068,0.9562948432872593
820.157122,0.9310502769449283
820.398176,0.9375286140031367
820.63923,0.9352934019883609
820.880284,0.9421300091209485
821.121338,0.942939646488248
821.362392,0.9346286447287571
821.603446,0.9538498594031027
821.8445,0.9449682026915016
822.085554,0.9462561262604217
822.326608,0.9490811243404466
822.567662,0.9390561536666394
822.808716,0.9601843324342874
823.04977,0.9415253557695866
823.290824,0.9662554874271201
823.531878,0.9410763552700171
823.772932,0.9443966698349954
824.013986,0.9287032692156562
824.25504,0.953433118079155
824.496094,0.9386139623624892
824.737148,0.9693136841734219
824.978202,0.9465088103779618
825.219256,0.9584173008296741
825.46031,0.9524573022692047
825.701364,0.9596323851431912
825.942418,0.9646219654916633
826.183472,0.9610969409705189
826.424526,0.9559621105806443
826.66558,0.9443834483741681
826.906634,0.9671728991276884
827.147688,0.9488429348722659
827.388742,0.9564861213830887
827.629796,0.9501712951094824
827.87085,0.9569884084356293
828.111904,0.9714213215610699
828.352958,0.9575148968313059
828.594012,0.9596630938708527
828.835066,0.9565176859459069
829.07612,0.963023947395954
829.317174,0.9872835461554083
829.558228,0.9667406694523077
829.799282,0.9548738895961912
830.040336,1.0
830.28139,1.0
830.522444,1.0
830.763498,1.0
831.004552,1.0
831.245606,1.0
831.48666,1.0
831.727714,1.0
831.968768,1.0
832.209822,1.0
832.450876,1.0
832.69193,1.0
832.932984,1.0
833.174038,1.0
833.415092,1.0
833.656146,1.0
833.8972,1.0
834.138254,1.0
834.379308,1.0
834.620362,1.0
834.861416,1.0
835.10247,1.0
835.343524,1.0
835.584578,1.0
835.825632,1.0
836.066686,1.0
836.30774,1.0
836.548794,1.0
836.789848,1.0
837.030902,1.0
837.271956,1.0
837.51301,1.0
837.754064,1.0
837.995118,1.0
838.236172,1.0
838.477226,1.0
838.71828,1.0
838.959334,1.0
839.200388,1.0
839.441442,1.0
839.682496,1.0
839.92355,1.0
840.164604,1.0
840.405658,1.0
840.646712,1.0
840.887766,1.0
841.12882,1.0
841.369874,1.0
841.610928,1.0
841.851982,1.0
842.093036,1.0
842.33409,1.0
842.575144,1.0
842.816198,1.0
843.057252,1.0
843.298306,1.0
843.53936,1.0
843.780414,1.0
844.021468,1.0
844.262522,1.0
844.503576,1.0
844.74463,1.0
844.985684,1.0
845.226738,1.0
845.467792,1.0
845.708846,1.0
845.9499,1.0
846.190954,1.0
846.432008,1.0
846.673062,1.0
846.914116,1.0
847.15517,1.0
847.396224,1.0
847.637278,1.0
847.878332,1.0
848.119386,1.0
848.36044,1.0
848.601494,1.0
848.842548,1.0
849.083602,1.0
849.324656,1.0
849.56571,1.0
849.806764,1.0
850.047818,1.0
850.288872,1.0
850.529926,1.0
850.77098,1.0
851.012034,1.0
851.253088,1.0
851.494142,1.0
851.735196,1.0
851.97625,1.0
852.217304,1.0
852.458358,1.0
852.699412,1.0
852.940466,1.0
853.18152,1.0
853.422574,1.0
853.663628,1.0
853.904682,1.0
854.145736,1.0
854.38679,1.0
854.627844,1.0
854.868898,1.0
855.109952,1.0
855.351006,1.0
855.59206,1.0
855.833114,1.0
856.074168,1.0
856.315222,1.0
856.556276,1.0
856.79733,1.0
857.038384,1.0
857.279438,1.0
857.520492,1.0
857.761546,1.0
858.0026,1.0
858.243654,1.0
858.484708,1.0
858.725762,1.0
858.966816,1.0
859.20787,1.0
859.448924,1.0
859.689978,1.0
859.931032,1.0
860.172086,1.0
860.41314,1.0
860.654194,1.0
860.895248,1.0
861.136302,1.0
861.377356,1.0
861.61841,1.0
861.859464,1.0
862.100518,1.0
862.341572,1.0
862.582626,1.0
862.82368,1.0
863.064734,1.0
863.305788,1.0
863.546842,1.0
863.787896,1.0
864.02895,1.0
864.270004,1.0
864.511058,1.0
864.752112,1.0
864.993166,1.0
865.23422,1.0
865.475274,1.0
865.716328,1.0
865.957382,1.0
866.198436,1.0
866.43949,1.0
866.680544,1.0
866.921598,1.0
867.162652,1.0
867.403706,1.0
867.64476,1.0
867.885814,1.0
868.126868,1.0
868.367922,1.0
868.608976,1.0
868.85003,1.0
869.091084,1.0
869.332138,1.0
869.573192,1.0
869.814246,1.0
870.0553,1.0
870.296354,1.0
870.537408,1.0
870.778462,1.0
871.019516,1.0
871.26057,1.0
871.501624,1.0
871.742678,1.0
871.983732,1.0
872.224786,1.0
872.46584,1.0
872.706894,1.0
872.947948,1.0
873.189002,1.0
873.430056,1.0
873.67111,1.0
873.912164,1.0
874.153218,1.0
874.394272,1.0
874.635326,1.0
874.87638,1.0
875.117434,1.0
875.358488,1.0
875.599542,1.0
875.840596,1.0
876.08165,1.0
876.322704,1.0
876.563758,1.0
876.804812,1.0
877.045866,1.0
877.28692,1.0
877.527974,1.0
877.769028,1.0
878.010082,1.0
878.251136,1.0
878.49219,1.0
878.733244,1.0
878.974298,1.0
879.215352,1.0
879.456406,1.0
879.69746,1.0
879.938514,1.0
880.179568,1.0
880.420622,1.0
880.661676,1.0
880.90273,1.0
881.143784,1.0
881.384838,1.0
881.625892,1.0
881.866946,1.0
882.108,1.0
882.349054,1.0
882.590108,1.0
882.831162,1.0
883.072216,1.0
883.31327,1.0
883.554324,1.0
883.795378,1.0
884.036432,1.0
884.277486,1.0
884.51854,1.0
884.759594,1.0
885.000648,1.0
885.241702,1.0
885.482756,1.0
885.72381,1.0
885.964864,1.0
886.205918,1.0
886.446972,1.0
886.688026,1.0
886.92908,1.0
887.170134,1.0
887.411188,1.0
887.652242,1.0
887.893296,1.0
888.13435,1.0
888.375404,1.0
888.616458,1.0
888.857512,1.0
889.098566,1.0
889.33962,1.0
889.580674,1.0
889.821728,1.0
890.062782,1.0
890.303836,1.0
890.54489,1.0
890.785944,1.0
891.026998,1.0
891.268052,1.0
891.509106,1.0
891.75016,1.0
891.991214,1.0
892.232268,1.0
892.473322,1.0
892.714376,1.0
892.95543,1.0
893.196484,1.0
893.437538,1.0
893.678592,1.0
893.919646,1.0
894.1607,1.0
894.401754,1.0
894.642808,1.0
894.883862,1.0
895.124916,1.0
895.36597,1.0
895.607024,1.0
895.848078,1.0
896.089132,1.0
896.330186,1.0
896.57124,1.0
896.812294,1.0
897.053348,1.0
897.294402,1.0
897.535456,1.0
897.77651,1.0
898.017564,1.0
898.258618,1.0
898.499672,1.0
898.740726,1.0
898.98178,1.0
899.222834,1.0
899.463888,1.0
899.704942,1.0
899.945996,1.0
900.18705,1.0
900.428104,1.0
900.669158,1.0
900.910212,1.0
901.151266,1.0
901.39232,1.0
901.633374,1.0
901.874428,1.0
902.115482,1.0
902.356536,1.0
902.59759,1.0
902.838644,1.0
903.079698,1.0
903.320752,1.0
903.561806,1.0
903.80286,1.0
904.043914,1.0
904.284968,1.0
904.526022,1.0
904.767076,1.0
905.00813,1.0
905.249184,1.0
905.490238,1.0
905.731292,1.0
905.972346,1.0
906.2134,1.0
906.454454,1.0
906.695508,1.0
906.936562,1.0
907.177616,1.0
907.41867,1.0
907.659724,1.0
907.900778,1.0
908.141832,1.0
908.382886,1.0
908.62394,1.0
908.864994,1.0
909.106048,1.0
909.347102,1.0
909.588156,1.0
909.82921,1.0
910.070264,1.0
910.311318,1.0
910.552372,1.0
910.793426,1.0
911.03448,1.0
911.275534,1.0
911.516588,1.0
911.757642,1.0
911.998696,1.0
912.23975,1.0
912.480804,1.0
912.721858,1.0
912.962912,1.0
913.203966,1.0
913.44502,1.0
913.686074,1.0
913.927128,1.0
914.168182,1.0
914.409236,1.0
914.65029,1.0
914.891344,1.0
915.132398,1.0
915.373452,1.0
915.614506,1.0
915.85556,1.0
916.096614,1.0
916.337668,1.0
916.578722,1.0
916.819776,1.0
917.06083,1.0
917.301884,1.0
917.542938,1.0
917.783992,1.0
918.025046,1.0
918.2661,1.0
918.507154,1.0
918.748208,1.0
918.989262,1.0
919.230316,1.0
919.47137,1.0
919.712424,1.0
919.953478,1.0
920.194532,1.0
920.435586,1.0
920.67664,1.0
920.917694,1.0
921.158748,1.0
921.399802,1.0
921.640856,1.0
921.88191,1.0
922.122964,1.0
922.364018,1.0
922.605072,1.0
922.846126,1.0
923.08718,1.0
923.328234,1.0
923.569288,1.0
923.810342,1.0
924.051396,1.0
924.29245,1.0
924.533504,1.0
924.774558,1.0
925.015612,1.0
925.256666,1.0
925.49772,1.0
925.738774,1.0
925.979828,1.0
926.220882,1.0
926.461936,1.0
926.70299,1.0
926.944044,1.0
927.185098,1.0
927.426152,1.0
927.667206,1.0
927.90826,1.0
928.149314,1.0
928.390368,1.0
928.631422,1.0
928.872476,1.0
929.11353,1.0
929.354584,1.0
929.595638,1.0
929.836692,1.0
930.077746,1.0
930.3188,1.0
930.559854,1.0
930.800908,1.0
931.041962,1.0
931.283016,1.0
931.52407,1.0
931.765124,1.0
932.006178,1.0
932.247232,1.0
932.488286,1.0
932.72934,1.0
932.970394,1.0
933.211448,1.0
933.452502,1.0
933.693556,1.0
933.93461,1.0
934.175664,1.0
934.416718,1.0
934.657772,1.0
934.898826,1.0
935.13988,1.0
935.380934,1.0
935.621988,1.0
935.863042,1.0
936.104096,1.0
936.34515,1.0
936.586204,1.0
936.827258,1.0
937.068312,1.0
937.309366,1.0
937.55042,1.0
937.791474,1.0
938.032528,1.0
938.273582,1.0
938.514636,1.0
938.75569,1.0
938.996744,1.0
939.237798,1.0
939.478852,1.0
939.719906,1.0
939.96096,1.0
940.202014,1.0
940.443068,1.0
940.684122,1.0
940.925176,1.0
941.16623,1.0
941.407284,1.0
941.648338,1.0
941.889392,1.0
942.130446,1.0
942.3715,1.0
942.612554,1.0
942.853608,1.0
943.094662,1.0
943.335716,1.0
943.57677,1.0
943.817824,1.0
944.058878,1.0
944.299932,1.0
944.540986,1.0
944.78204,1.0
945.023094,1.0
945.264148,1.0
945.505202,1.0
945.746256,1.0
945.98731,1.0
946.228364,1.0
946.469418,1.0
946.710472,1.0
946.951526,1.0
947.19258,1.0
947.433634,1.0
947.674688,1.0
947.915742,1.0
948.156796,1.0
948.39785,1.0
948.638904,1.0
948.879958,1.0
949.121012,1.0
949.362066,1.0
949.60312,1.0
949.844174,1.0
950.085228,0.9376814436224948
950.326282,0.9395878098941338
950.567336,0.9178025487537835
950.80839,0.9244022191005825
951.049444,0.9416298708845586
951.290498,0.9259426308322876
951.531552,0.9182946227839747
951.772606,0.9051641233106246
952.01366,0.9188981405850324
952.254714,0.9163068328846278
952.495768,0.9086484529836816
952.736822,0.9108491342423132
952.977876,0.9078464705270597
953.21893,0.8899855965843477
953.459984,0.9025600983704449
953.701038,0.9105686359079275
953.942092,0.9145300062900554
954.183146,0.9022171906896499
954.4242,0.8953505154525779
954.665254,0.8879409819204015
954.906308,0.8806720233978222
955.147362,0.8923293393741806
955.388416,0.8909116630759016
955.62947,0.8752812637420824
955.870524,0.8735411859788502
956.111578,0.8769020328291539
956.352632,0.8828146586621881
956.593686,0.8640108088614726
956.83474,0.8676039042343074
957.075794,0.8473173323577339
957.316848,0.8450664632367805
957.557902,0.8541828483271677
957.798956,0.8442302614263689
958.04001,0.8495232238381364
958.281064,0.8542084741970037
958.522118,0.8270914579904347
958.763172,0.8388696064736585
959.004226,0.8153319076452644
959.24528,0.8259260808186482
959.486334,0.8273065297276265
959.727388,0.7941999684583365
959.968442,0.8089566079599723
960.209496,0.7953364868301955
960.45055,0.7911481770478344
960.691604,0.7836286747302911
960.932658,0.7688264635709235
961.173712,0.7798606726979638
961.414766,0.7660406827593298
961.65582,0.7631276206651636
961.896874,0.7515331191762867
962.137928,0.7469104354752178
962.378982,0.7299640446184825
962.620036,0.7297888742690568
962.86109,0.7142444559210606
963.102144,0.7115070164578579
963.343198,0.7113576156720333
963.584252,0.6934819964377926
963.825306,0.6970138482880344
964.06636,0.6820311143263064
964.307414,0.681015644678718
964.548468,0.6700653728091234
964.789522,0.6438110477783913
965.030576,0.6395311175245433
965.27163,0.6391283398088052
965.512684,0.6237909392513059
965.753738,0.6295185236233564
965.994792,0.6017037887699119
966.235846,0.5972019189960563
966.4769,0.5774231032485544
966.717954,0.5661874906877051
966.959008,0.5582602653415695
967.200062,0.5497454093577767
967.441116,0.5381758034429326
967.68217,0.5232217021787298
967.923224,0.5145101479478601
968.164278,0.4953404376394788
968.405332,0.4785521919268329
968.646386,0.47077264900750887
968.88744,0.45732087545234074
969.128494,0.42740210969310305
969.369548,0.4244674307359302
969.610602,0.4000122929385536
969.851656,0.3958222627191378
970.09271,0.3729503418390275
970.333764,0.3613891223215022
970.574818,0.3447968072331904
970.815872,0.3231624955709284
971.056926,0.31033590612314144
971.29798,0.2896447809709721
971.539034,0.27367883366392903
971.780088,0.2559687275429056
972.021142,0.23897412416595143
972.262196,0.2210425637179038
972.50325,0.20896259799369526
972.744304,0.19429065878548815
972.985358,0.17384346693159455
973.226412,0.16131440374123526
973.467466,0.1472681800845287
973.70852,0.13571475303947897
973.949574,0.12320569540679309
974.190628,0.11062601506138547
974.431682,0.09910256054381698
974.672736,0.08761526834953898
974.91379,0.08035507721967368
975.154844,0.06967595494520822
975.395898,0.0619455193747295
975.636952,0.05539865297805732
975.878006,0.048674499999527616
976.11906,0.04250217618541325
976.360114,0.03690161359610504
976.601168,0.03209355653475014
976.842222,0.027603850641337347
977.083276,0.023892277247054356
977.32433,0.020816694375305884
977.565384,0.017571095994261557
977.806438,0.015319940476855308
978.047492,0.01337590934633704
978.288546,0.011059118363881916
978.5296,0.009504404084093037
978.770654,0.008063561069500909
979.011708,0.006885069861082892
979.252762,0.00604937692407009
979.493816,0.004978632619727112
979.73487,0.004183947918810602
979.975924,0.00368936840329021
980.216978,0.003115081385866745
980.458032,0.0027208797866471596
980.699086,0.0023808445531022203
980.94014,0.0020797657745481985
981.181194,0.001846986291182893
981.422248,0.0015938544722344415
981.663302,0.001440161527226401
981.904356,0.0012901458564301912
982.14541,0.0011934583621195935
982.386464,0.001109439884027598
982.627518,0.0009976580256932865
982.868572,0.0009433247075281487
983.109626,0.0008948092418537846
983.35068,0.0008684504728401089
983.591734,0.0008699280942662884
983.832788,0.0008562912451754361
984.073842,0.000839587380921774
984.314896,0.0008636007421121985
984.55595,0.0008630827370839802
984.797004,0.0008826339464451077
985.038058,0.0009122467913010229
985.279112,0.0009665282795425245
985.520166,0.0009984564714495597
985.76122,0.001066044723090357
986.002274,0.0011524098585405636
986.243328,0.001223303858185904
986.484382,0.0013780304629430547
986.725436,0.001520676465551933
986.96649,0.001675070541941436
987.207544,0.0019424601320000329
987.448598,0.002184649227358517
987.689652,0.0026691372129729026
987.930706,0.0030647171429581915
988.17176,0.0035083831102067737
988.412814,0.004220507067404094
988.653868,0.004995588779771829
988.894922,0.006159251614314937
989.135976,0.007327653039214417
989.37703,0.008808835738826605
989.618084,0.010320738101738204
989.859138,0.012033028921664461
990.100192,0.014360125153144549
990.341246,0.016627455568148604
990.5823,0.01946183326163176
990.823354,0.022724764545644843
991.064408,0.02591327223562617
991.305462,0.02919084926960367
991.546516,0.033887807163024385
991.78757,0.03832319318073702
992.028624,0.04334777081632219
992.269678,0.04871345517952164
992.510732,0.05583245208845747
992.751786,0.061982697838778196
992.99284,0.06950198261386994
993.233894,0.07939657878559567
993.474948,0.08668278267324056
993.716002,0.09748078473910447
993.957056,0.10716345428387485
994.19811,0.11955246097138093
994.439164,0.13085047760415439
994.680218,0.1457445277370184
994.921272,0.15799371898576559
995.162326,0.171529502659847
995.40338,0.18743934110880806
995.644434,0.2021793710708019
995.885488,0.2144025406090619
996.126542,0.2380677457038739
996.367596,0.25092529842083183
996.60865,0.2697121499448597
996.849704,0.28035461359319336
997.090758,0.29861504799084637
997.331812,0.3128598350754292
997.572866,0.32975675578431307
997.81392,0.3478791950972592
998.054974,0.3595147764083289
998.296028,0.3706489095046068
998.537082,0.38662888481858754
998.778136,0.4101591597908454
999.01919,0.4175170070799739
999.260244,0.44086348909180106
999.501298,0.4586857242759023
999.742352,0.4667180271146612
999.983406,0.472040732240623
1000.22446,0.49500372063863907
1000.465514,0.4995587850651893
1000.706568,0.5112533597543849
1000.947622,0.5249984336073562
1001.188676,0.5385203461990576
1001.42973,0.5518604900856977
1001.670784,0.5612661866416937
1001.911838,0.5621817965452673
1002.152892,0.5688775898920081
1002.393946,0.5967064470525903
1002.635,0.6017278574028322
1002.876054,0.6042483439938398
