nu,[0]Glycoaldehyde-HITRAN(x-sec)-X=0.01-T=298.1K-P=0.0atm-L=15cm
3071.561231,1.0
3071.679834,1.0
3071.798436,1.0
3071.917038,1.0
3072.035641,1.0
3072.154243,0.9999999300690025
3072.272845,1.0
3072.391448,0.9999998338800138
3072.51005,1.0
3072.628653,1.0
3072.747255,1.0
3072.865857,1.0
3072.98446,1.0
3073.103062,0.9999999523220011
3073.221664,0.999999996191
3073.340267,0.9999999911093
3073.458869,1.0
3073.577472,1.0
3073.696074,1.0
3073.814676,1.0
3073.933279,1.0
3074.051881,1.0
3074.170483,1.0
3074.289086,1.0
3074.407688,0.9999998761200076
3074.526291,0.999999987936
3074.644893,1.0
3074.763495,0.9999998248800154
3074.882098,1.0
3075.0007,1.0
3075.119302,1.0
3075.237905,1.0
3075.356507,1.0
3075.47511,1.0
3075.593712,0.9999999691380005
3075.712314,1.0
3075.830917,0.9999999713800004
3075.949519,1.0
3076.068121,1.0
3076.186724,1.0
3076.305326,0.9999998689600086
3076.423928,1.0
3076.542531,0.9999999189740033
3076.661133,0.9999999984526
3076.779736,0.999999988863
3076.898338,1.0
3077.01694,1.0
3077.135543,0.9999998848900066
3077.254145,0.9999999692260004
3077.372747,0.9999998506200112
3077.49135,1.0
3077.609952,1.0
3077.728555,0.9999998553700105
3077.847157,1.0
3077.965759,0.9999999670000005
3078.084362,1.0
3078.202964,1.0
3078.321566,0.9999999966544
3078.440169,0.9999999776350003
3078.558771,0.999999910518004
3078.677374,0.9999998762300076
3078.795976,1.0
3078.914578,1.0
3079.033181,1.0
3079.151783,0.9999997779300247
3079.270385,1.0
3079.388988,1.0
3079.50759,0.9999999982982
3079.626193,0.9999998803500072
3079.744795,1.0
3079.863397,1.0
3079.982,0.9999999500150013
3080.100602,1.0
3080.219204,0.999999986785
3080.337807,1.0
3080.456409,1.0
3080.575012,1.0
3080.693614,1.0
3080.812216,1.0
3080.930819,1.0
3081.049421,1.0
3081.168023,0.9999999407210017
3081.286626,1.0
3081.405228,1.0
3081.52383,1.0
3081.642433,0.9999999703760004
3081.761035,1.0
3081.879638,0.9999998833000068
3081.99824,1.0
3082.116842,1.0
3082.235445,0.99999999951488
3082.354047,1.0
3082.472649,0.9999998143800173
3082.591252,1.0
3082.709854,0.9999999662670006
3082.828457,1.0
3082.947059,1.0
3083.065661,0.9999998728300081
3083.184264,1.0
3083.302866,0.9999998652600091
3083.421468,1.0
3083.540071,1.0
3083.658673,0.9999999121950038
3083.777276,0.9999999738180003
3083.895878,0.9999999925692
3084.01448,1.0
3084.133083,0.999999985829
3084.251685,0.9999997061600432
3084.370287,0.99999999971987
3084.48889,1.0
3084.607492,1.0
3084.726095,1.0
3084.844697,1.0
3084.963299,0.999999987351
3085.081902,1.0
3085.200504,0.999999987884
3085.319106,1.0
3085.437709,1.0
3085.556311,0.9999999750610004
3085.674913,0.999999751060031
3085.793516,1.0
3085.912118,1.0
3086.030721,1.0
3086.149323,1.0
3086.267925,1.0
3086.386528,0.9999999910697
3086.50513,0.9999999155670035
3086.623732,0.9999999061330044
3086.742335,1.0
3086.860937,0.9999998985300051
3086.97954,0.999999953249001
3087.098142,1.0
3087.216744,0.999999900401005
3087.335347,0.9999999601980007
3087.453949,1.0
3087.572551,1.0
3087.691154,1.0
3087.809756,1.0
3087.928359,1.0
3088.046961,1.0
3088.165563,0.9999999839240001
3088.284166,0.999999989993
3088.402768,0.9999999969716
3088.52137,1.0
3088.639973,1.0
3088.758575,0.9999999479180014
3088.877178,1.0
3088.99578,1.0
3089.114382,1.0
3089.232985,1.0
3089.351587,0.9999999757420003
3089.470189,0.9999998886300062
3089.588792,1.0
3089.707394,0.9999999621990007
3089.825997,1.0
3089.944599,1.0
3090.063201,0.9999999474010014
3090.181804,1.0
3090.300406,1.0
3090.419008,1.0
3090.537611,0.9999999273820026
3090.656213,0.999999955171001
3090.774815,1.0
3090.893418,0.9999998573600102
3091.01202,1.0
3091.130623,1.0
3091.249225,1.0
3091.367827,0.9999999513410012
3091.48643,1.0
3091.605032,1.0
3091.723634,1.0
3091.842237,1.0
3091.960839,0.9999999980684
3092.079442,0.9999999825150001
3092.198044,1.0
3092.316646,1.0
3092.435249,0.9999998957200055
3092.553851,1.0
3092.672453,1.0
3092.791056,1.0
3092.909658,1.0
3093.028261,0.9999997961900208
3093.146863,1.0
3093.265465,1.0
3093.384068,1.0
3093.50267,1.0
3093.621272,0.9999998594400099
3093.739875,1.0
3093.858477,1.0
3093.97708,0.9999998188800164
3094.095682,1.0
3094.214284,0.9999997991100201
3094.332887,0.9999999718730004
3094.451489,1.0
3094.570091,0.9999999296530024
3094.688694,0.9999999600770008
3094.807296,1.0
3094.925899,0.999999957032001
3095.044501,1.0
3095.163103,1.0
3095.281706,1.0
3095.400308,1.0
3095.51891,0.9999999903962
3095.637513,0.9999999951157
3095.756115,1.0
3095.874717,1.0
3095.99332,0.9999999741430003
3096.111922,0.9999999919241
3096.230525,0.9999997913200218
3096.349127,1.0
3096.467729,0.9999999817450002
3096.586332,1.0
3096.704934,0.9999999015450048
3096.823536,1.0
3096.942139,0.9999999068300044
3097.060741,0.9999999080550043
3097.179344,0.9999999039090046
3097.297946,0.9999997344800352
3097.416548,0.9999997601000288
3097.535151,1.0
3097.653753,0.999999767830027
3097.772355,0.9999999916912
3097.890958,0.9999999209840031
3098.00956,0.9999999907143
3098.128163,1.0
3098.246765,0.9999998517800109
3098.365367,1.0
3098.48397,1.0
3098.602572,0.9999997735200257
3098.721174,0.9999996554200594
3098.839777,0.9999999707750005
3098.958379,0.9999999978022
3099.076982,0.999999955496001
3099.195584,0.999999671080054
3099.314186,0.9999999646690007
3099.432789,0.9999999694010004
3099.551391,0.9999998961300054
3099.669993,0.9999994826301338
3099.788596,0.9999995198101153
3099.907198,0.9999999847260002
3100.025801,0.9999998666600088
3100.144403,0.9999997717400261
3100.263005,0.9999999916432
3100.381608,0.9999998040400192
3100.50021,0.9999999023540048
3100.618812,1.0
3100.737415,1.0
3100.856017,0.9999997860400229
3100.974619,0.999999844840012
3101.093222,1.0
3101.211824,0.9999998311000142
3101.330427,0.9999997714600262
3101.449029,0.9999998283200148
3101.567631,0.999999780670024
3101.686234,0.9999998824600069
3101.804836,1.0
3101.923438,1.0
3102.042041,0.9999997615200285
3102.160643,1.0
3102.279246,0.9999999826120002
3102.397848,0.9999997026700442
3102.51645,0.9999999838730002
3102.635053,0.9999996802700512
3102.753655,0.9999998263900151
3102.872257,0.9999998882500063
3102.99086,0.9999998008300198
3103.109462,0.9999999785580003
3103.228065,0.9999999814350001
3103.346667,0.9999997076400428
3103.465269,0.99999999974591
3103.583872,0.9999992874102539
3103.702474,0.9999998858200065
3103.821076,0.9999998429400123
3103.939679,1.0
3104.058281,0.9999998004900199
3104.176884,1.0
3104.295486,0.9999998138900174
3104.414088,0.9999999319310023
3104.532691,0.999999633940067
3104.651293,0.9999998743400079
3104.769895,0.99999971706004
3104.888498,0.9999997786700245
3105.0071,0.9999997944300212
3105.125703,0.9999998025400195
3105.244305,0.9999998233100156
3105.362907,0.9999997522700307
3105.48151,0.999999731900036
3105.600112,0.9999995531300998
3105.718714,0.999999751090031
3105.837317,0.9999998599700098
3105.955919,1.0
3106.074521,0.9999999703630005
3106.193124,0.9999999961419
3106.311726,1.0
3106.430329,0.9999999762970003
3106.548931,0.999999815330017
3106.667533,1.0
3106.786136,0.999999955384001
3106.904738,0.999999985785
3107.02334,1.0
3107.141943,1.0
3107.260545,0.9999996922900474
3107.379148,1.0
3107.49775,1.0
3107.616352,0.999999516350117
3107.734955,0.9999998135900173
3107.853557,1.0
3107.972159,0.9999999603950008
3108.090762,1.0
3108.209364,0.9999999650280006
3108.327967,1.0
3108.446569,0.9999998699200084
3108.565171,1.0
3108.683774,0.9999998709700083
3108.802376,1.0
3108.920978,1.0
3109.039581,0.9999999952846
3109.158183,1.0
3109.276786,0.9999998533200107
3109.395388,1.0
3109.51399,0.99999985853001
3109.632593,1.0
3109.751195,0.9999999433790016
3109.869797,1.0
3109.9884,1.0
3110.107002,1.0
3110.225605,1.0
3110.344207,0.9999999946335
3110.462809,0.9999999676980005
3110.581412,1.0
3110.700014,1.0
3110.818616,0.9999999988299
3110.937219,0.9999999988669
3111.055821,1.0
3111.174423,1.0
3111.293026,1.0
3111.411628,1.0
3111.530231,1.0
3111.648833,1.0
3111.767435,1.0
3111.886038,1.0
3112.00464,1.0
3112.123242,1.0
3112.241845,0.9999999971129
3112.360447,1.0
3112.47905,0.9999999531110011
3112.597652,1.0
3112.716254,0.9999999509090012
3112.834857,0.9999999526740011
3112.953459,1.0
3113.072061,0.9999996762600524
3113.190664,1.0
3113.309266,1.0
3113.427869,0.9999998724100081
3113.546471,0.9999999184590034
3113.665073,0.9999999485590013
3113.783676,1.0
3113.902278,1.0
3114.02088,1.0
3114.139483,1.0
3114.258085,0.9999999782510003
3114.376688,0.9999995698800925
3114.49529,1.0
3114.613892,1.0
3114.732495,0.99999999917271
3114.851097,0.9999997696100266
3114.969699,0.9999997690900266
3115.088302,1.0
3115.206904,1.0
3115.325507,0.9999999977775
3115.444109,1.0
3115.562711,1.0
3115.681314,1.0
3115.799916,1.0
3115.918518,1.0
3116.037121,1.0
3116.155723,1.0
3116.274325,1.0
3116.392928,1.0
3116.51153,0.9999999791390002
3116.630133,1.0
3116.748735,1.0
3116.867337,1.0
3116.98594,1.0
3117.104542,0.999999989718
3117.223144,1.0
3117.341747,1.0
3117.460349,1.0
3117.578952,1.0
3117.697554,1.0
3117.816156,1.0
3117.934759,1.0
3118.053361,1.0
3118.171963,1.0
3118.290566,1.0
3118.409168,1.0
3118.527771,1.0
3118.646373,0.9999999114700039
3118.764975,1.0
3118.883578,0.9999999976921
3119.00218,1.0
3119.120782,1.0
3119.239385,1.0
3119.357987,1.0
3119.47659,0.9999997420600333
3119.595192,1.0
3119.713794,0.9999999935652
3119.832397,1.0
3119.950999,0.9999999471500014
3120.069601,1.0
3120.188204,1.0
3120.306806,1.0
3120.425409,1.0
3120.544011,1.0
3120.662613,1.0
3120.781216,1.0
3120.899818,1.0
3121.01842,0.9999999963179
3121.137023,1.0
3121.255625,1.0
3121.374227,1.0
3121.49283,1.0
3121.611432,1.0
3121.730035,1.0
3121.848637,1.0
3121.967239,1.0
3122.085842,1.0
3122.204444,1.0
3122.323046,1.0
3122.441649,1.0
3122.560251,0.9999999389040019
3122.678854,1.0
3122.797456,0.999999990533
3122.916058,1.0
3123.034661,1.0
3123.153263,0.9999999798680002
3123.271865,1.0
3123.390468,1.0
3123.50907,1.0
3123.627673,1.0
3123.746275,0.9999999982487
3123.864877,1.0
3123.98348,1.0
3124.102082,1.0
3124.220684,1.0
3124.339287,1.0
3124.457889,1.0
3124.576492,1.0
3124.695094,1.0
3124.813696,1.0
3124.932299,0.9999999982326
3125.050901,1.0
3125.169503,1.0
3125.288106,0.9999999709680004
3125.406708,0.999999985741
3125.525311,1.0
3125.643913,1.0
3125.762515,1.0
3125.881118,1.0
3125.99972,0.9999999068930043
3126.118322,0.9999999933138
3126.236925,1.0
3126.355527,1.0
3126.474129,1.0
3126.592732,1.0
3126.711334,1.0
3126.829937,0.9999999506540013
3126.948539,1.0
3127.067141,1.0
3127.185744,1.0
3127.304346,1.0
3127.422948,1.0
3127.541551,1.0
3127.660153,1.0
3127.778756,0.9999999180330034
3127.897358,1.0
3128.01596,1.0
3128.134563,1.0
3128.253165,1.0
3128.371767,1.0
3128.49037,1.0
3128.608972,1.0
3128.727575,0.9999999476590014
3128.846177,1.0
3128.964779,1.0
3129.083382,1.0
3129.201984,1.0
3129.320586,1.0
3129.439189,1.0
3129.557791,1.0
3129.676394,1.0
3129.794996,1.0
3129.913598,1.0
3130.032201,1.0
3130.150803,1.0
3130.269405,1.0
3130.388008,1.0
3130.50661,1.0
3130.625213,1.0
3130.743815,1.0
3130.862417,0.9999999776740003
3130.98102,1.0
3131.099622,1.0
3131.218224,1.0
3131.336827,1.0
3131.455429,1.0
3131.574031,1.0
3131.692634,1.0
3131.811236,1.0
3131.929839,1.0
3132.048441,1.0
3132.167043,1.0
3132.285646,1.0
3132.404248,1.0
3132.52285,1.0
3132.641453,1.0
3132.760055,1.0
3132.878658,1.0
3132.99726,1.0
3133.115862,1.0
3133.234465,1.0
3133.353067,1.0
3133.471669,1.0
3133.590272,1.0
3133.708874,1.0
3133.827477,1.0
3133.946079,1.0
3134.064681,1.0
3134.183284,1.0
3134.301886,1.0
3134.420488,1.0
3134.539091,1.0
3134.657693,1.0
3134.776296,1.0
3134.894898,1.0
3135.0135,1.0
3135.132103,1.0
3135.250705,1.0
3135.369307,1.0
3135.48791,1.0
3135.606512,1.0
3135.725115,1.0
3135.843717,1.0
3135.962319,1.0
3136.080922,1.0
3136.199524,1.0
3136.318126,1.0
3136.436729,1.0
3136.555331,1.0
3136.673933,1.0
3136.792536,1.0
3136.911138,1.0
3137.029741,1.0
3137.148343,1.0
3137.266945,1.0
3137.385548,1.0
3137.50415,1.0
3137.622752,1.0
3137.741355,1.0
3137.859957,1.0
3137.97856,1.0
3138.097162,1.0
3138.215764,1.0
3138.334367,1.0
3138.452969,1.0
3138.571571,1.0
3138.690174,1.0
3138.808776,1.0
3138.927379,1.0
3139.045981,1.0
3139.164583,1.0
3139.283186,1.0
3139.401788,1.0
3139.52039,1.0
3139.638993,1.0
3139.757595,1.0
3139.876198,1.0
3139.9948,1.0
3140.113402,1.0
3140.232005,1.0
3140.350607,1.0
3140.469209,1.0
3140.587812,1.0
3140.706414,1.0
3140.825017,1.0
3140.943619,1.0
3141.062221,1.0
3141.180824,1.0
3141.299426,1.0
3141.418028,1.0
3141.536631,1.0
3141.655233,1.0
3141.773835,1.0
3141.892438,1.0
3142.01104,1.0
3142.129643,1.0
3142.248245,1.0
3142.366847,1.0
3142.48545,1.0
3142.604052,1.0
3142.722654,1.0
3142.841257,1.0
3142.959859,1.0
3143.078462,1.0
3143.197064,1.0
3143.315666,1.0
3143.434269,1.0
3143.552871,1.0
3143.671473,1.0
3143.790076,1.0
3143.908678,1.0
3144.027281,1.0
3144.145883,1.0
3144.264485,1.0
3144.383088,1.0
3144.50169,1.0
3144.620292,1.0
3144.738895,1.0
3144.857497,1.0
3144.9761,1.0
3145.094702,1.0
3145.213304,1.0
3145.331907,1.0
3145.450509,1.0
3145.569111,1.0
3145.687714,1.0
3145.806316,1.0
3145.924918,1.0
3146.043521,1.0
3146.162123,1.0
3146.280726,1.0
3146.399328,1.0
3146.51793,1.0
3146.636533,1.0
3146.755135,1.0
3146.873737,1.0
3146.99234,1.0
3147.110942,1.0
3147.229545,1.0
3147.348147,1.0
3147.466749,1.0
3147.585352,1.0
3147.703954,1.0
3147.822556,1.0
3147.941159,1.0
3148.059761,1.0
3148.178364,1.0
3148.296966,1.0
3148.415568,1.0
3148.534171,1.0
3148.652773,1.0
3148.771375,1.0
3148.889978,1.0
3149.00858,1.0
3149.127183,1.0
3149.245785,1.0
3149.364387,1.0
3149.48299,1.0
3149.601592,1.0
3149.720194,1.0
3149.838797,1.0
3149.957399,1.0
3150.076002,1.0
3150.194604,1.0
3150.313206,1.0
3150.431809,1.0
3150.550411,1.0
3150.669013,1.0
3150.787616,1.0
3150.906218,1.0
3151.02482,1.0
3151.143423,1.0
3151.262025,1.0
3151.380628,1.0
3151.49923,1.0
3151.617832,1.0
3151.736435,1.0
3151.855037,1.0
3151.973639,1.0
3152.092242,1.0
3152.210844,1.0
3152.329447,1.0
3152.448049,1.0
3152.566651,1.0
3152.685254,1.0
3152.803856,1.0
3152.922458,1.0
3153.041061,1.0
3153.159663,1.0
3153.278266,1.0
3153.396868,1.0
3153.51547,1.0
3153.634073,1.0
3153.752675,1.0
3153.871277,1.0
3153.98988,1.0
3154.108482,1.0
3154.227085,1.0
3154.345687,1.0
3154.464289,1.0
3154.582892,1.0
3154.701494,1.0
3154.820096,1.0
3154.938699,1.0
3155.057301,1.0
3155.175904,1.0
3155.294506,1.0
3155.413108,1.0
3155.531711,1.0
3155.650313,1.0
3155.768915,1.0
3155.887518,1.0
3156.00612,1.0
3156.124722,1.0
3156.243325,1.0
3156.361927,1.0
3156.48053,1.0
3156.599132,1.0
3156.717734,1.0
3156.836337,1.0
3156.954939,1.0
3157.073541,1.0
3157.192144,1.0
3157.310746,1.0
3157.429349,1.0
3157.547951,1.0
3157.666553,1.0
3157.785156,1.0
3157.903758,1.0
3158.02236,1.0
3158.140963,1.0
3158.259565,1.0
3158.378168,1.0
3158.49677,1.0
3158.615372,1.0
3158.733975,1.0
3158.852577,1.0
3158.971179,1.0
3159.089782,1.0
3159.208384,1.0
3159.326987,1.0
3159.445589,1.0
3159.564191,1.0
3159.682794,1.0
3159.801396,1.0
3159.919998,1.0
3160.038601,1.0
3160.157203,1.0
3160.275806,1.0
3160.394408,1.0
3160.51301,1.0
3160.631613,1.0
3160.750215,1.0
3160.868817,1.0
3160.98742,1.0
3161.106022,1.0
3161.224624,1.0
3161.343227,1.0
3161.461829,1.0
3161.580432,1.0
3161.699034,1.0
3161.817636,1.0
3161.936239,1.0
3162.054841,1.0
3162.173443,1.0
3162.292046,1.0
3162.410648,1.0
3162.529251,1.0
3162.647853,1.0
3162.766455,1.0
3162.885058,1.0
3163.00366,1.0
3163.122262,1.0
3163.240865,1.0
3163.359467,1.0
3163.47807,1.0
3163.596672,1.0
3163.715274,1.0
3163.833877,1.0
3163.952479,1.0
3164.071081,1.0
3164.189684,1.0
3164.308286,1.0
3164.426889,1.0
3164.545491,1.0
3164.664093,1.0
3164.782696,1.0
3164.901298,1.0
3165.0199,1.0
3165.138503,1.0
3165.257105,1.0
3165.375708,1.0
3165.49431,1.0
3165.612912,1.0
3165.731515,1.0
3165.850117,1.0
3165.968719,1.0
3166.087322,1.0
3166.205924,1.0
3166.324526,1.0
3166.443129,1.0
3166.561731,1.0
3166.680334,1.0
3166.798936,1.0
3166.917538,1.0
3167.036141,1.0
3167.154743,1.0
3167.273345,1.0
3167.391948,1.0
3167.51055,1.0
3167.629153,1.0
3167.747755,1.0
3167.866357,1.0
3167.98496,1.0
3168.103562,1.0
3168.222164,1.0
3168.340767,1.0
3168.459369,1.0
3168.577972,1.0
3168.696574,1.0
3168.815176,1.0
3168.933779,1.0
3169.052381,1.0
3169.170983,1.0
3169.289586,1.0
3169.408188,1.0
3169.526791,1.0
3169.645393,1.0
3169.763995,1.0
3169.882598,1.0
3170.0012,1.0
3170.119802,1.0
3170.238405,1.0
3170.357007,1.0
3170.47561,1.0
3170.594212,1.0
3170.712814,1.0
3170.831417,1.0
3170.950019,1.0
3171.068621,1.0
3171.187224,1.0
3171.305826,1.0
3171.424428,1.0
3171.543031,1.0
3171.661633,1.0
3171.780236,1.0
3171.898838,1.0
3172.01744,1.0
3172.136043,1.0
3172.254645,1.0
3172.373247,1.0
3172.49185,1.0
3172.610452,1.0
3172.729055,1.0
3172.847657,1.0
3172.966259,1.0
3173.084862,1.0
3173.203464,1.0
3173.322066,1.0
3173.440669,1.0
3173.559271,1.0
3173.677874,1.0
3173.796476,1.0
3173.915078,1.0
3174.033681,1.0
3174.152283,1.0
3174.270885,1.0
3174.389488,1.0
3174.50809,1.0
3174.626693,1.0
3174.745295,1.0
3174.863897,1.0
3174.9825,1.0
3175.101102,1.0
3175.219704,1.0
3175.338307,1.0
3175.456909,1.0
3175.575512,1.0
3175.694114,1.0
3175.812716,1.0
3175.931319,1.0
3176.049921,1.0
3176.168523,1.0
3176.287126,1.0
3176.405728,1.0
3176.52433,1.0
3176.642933,1.0
3176.761535,1.0
3176.880138,1.0
3176.99874,1.0
3177.117342,1.0
3177.235945,1.0
3177.354547,1.0
3177.473149,1.0
3177.591752,1.0
3177.710354,1.0
3177.828957,1.0
3177.947559,1.0
3178.066161,1.0
3178.184764,1.0
3178.303366,1.0
3178.421968,1.0
3178.540571,1.0
3178.659173,1.0
3178.777776,1.0
3178.896378,1.0
3179.01498,1.0
3179.133583,1.0
3179.252185,1.0
3179.370787,1.0
3179.48939,1.0
3179.607992,1.0
3179.726595,1.0
3179.845197,1.0
3179.963799,1.0
3180.082402,1.0
3180.201004,1.0
3180.319606,1.0
3180.438209,1.0
3180.556811,1.0
3180.675414,1.0
3180.794016,1.0
3180.912618,1.0
3181.031221,1.0
3181.149823,1.0
3181.268425,1.0
3181.387028,1.0
3181.50563,1.0
3181.624232,1.0
3181.742835,1.0
3181.861437,1.0
3181.98004,1.0
3182.098642,1.0
3182.217244,1.0
3182.335847,1.0
3182.454449,1.0
3182.573051,1.0
3182.691654,1.0
3182.810256,1.0
3182.928859,1.0
3183.047461,1.0
3183.166063,1.0
3183.284666,1.0
3183.403268,1.0
3183.52187,1.0
3183.640473,1.0
3183.759075,1.0
3183.877678,1.0
3183.99628,1.0
3184.114882,1.0
3184.233485,1.0
3184.352087,1.0
3184.470689,1.0
3184.589292,1.0
3184.707894,1.0
3184.826497,1.0
3184.945099,1.0
3185.063701,1.0
3185.182304,1.0
3185.300906,1.0
3185.419508,1.0
3185.538111,1.0
3185.656713,1.0
3185.775316,1.0
3185.893918,0.9999999423750017
3186.01252,1.0
3186.131123,1.0
3186.249725,1.0
3186.368327,1.0
3186.48693,1.0
3186.605532,1.0
3186.724134,1.0
3186.842737,1.0
3186.961339,1.0
3187.079942,1.0
3187.198544,1.0
3187.317146,1.0
3187.435749,1.0
3187.554351,1.0
3187.672953,1.0
3187.791556,1.0
3187.910158,1.0
3188.028761,1.0
3188.147363,1.0
3188.265965,1.0
3188.384568,1.0
3188.50317,1.0
3188.621772,1.0
3188.740375,1.0
3188.858977,1.0
3188.97758,1.0
3189.096182,1.0
3189.214784,1.0
3189.333387,1.0
3189.451989,1.0
3189.570591,1.0
3189.689194,1.0
3189.807796,1.0
3189.926399,1.0
3190.045001,1.0
3190.163603,1.0
3190.282206,1.0
3190.400808,1.0
3190.51941,1.0
3190.638013,1.0
3190.756615,1.0
3190.875218,1.0
3190.99382,1.0
3191.112422,1.0
3191.231025,1.0
3191.349627,1.0
3191.468229,1.0
3191.586832,1.0
3191.705434,1.0
3191.824036,1.0
3191.942639,1.0
3192.061241,1.0
3192.179844,1.0
3192.298446,1.0
3192.417048,1.0
3192.535651,1.0
3192.654253,1.0
3192.772855,1.0
3192.891458,1.0
3193.01006,1.0
3193.128663,0.9999999437690016
3193.247265,1.0
3193.365867,1.0
3193.48447,1.0
3193.603072,1.0
3193.721674,1.0
3193.840277,1.0
3193.958879,1.0
3194.077482,1.0
3194.196084,1.0
3194.314686,1.0
3194.433289,1.0
3194.551891,0.9999999048840045
3194.670493,1.0
3194.789096,1.0
3194.907698,0.9999998274200149
3195.026301,1.0
3195.144903,1.0
3195.263505,1.0
3195.382108,1.0
3195.50071,1.0
3195.619312,1.0
3195.737915,1.0
3195.856517,1.0
3195.97512,1.0
3196.093722,1.0
3196.212324,1.0
3196.330927,1.0
3196.449529,1.0
3196.568131,1.0
3196.686734,1.0
3196.805336,1.0
3196.923938,1.0
3197.042541,0.9999999762750003
3197.161143,1.0
3197.279746,1.0
3197.398348,0.9999999572000009
3197.51695,1.0
3197.635553,0.999999999929823
3197.754155,1.0
3197.872757,1.0
3197.99136,1.0
3198.109962,1.0
3198.228565,1.0
3198.347167,0.9999998296600145
3198.465769,1.0
3198.584372,1.0
3198.702974,1.0
3198.821576,1.0
3198.940179,1.0
3199.058781,1.0
3199.177384,1.0
3199.295986,1.0
3199.414588,1.0
3199.533191,1.0
3199.651793,1.0
3199.770395,1.0
3199.888998,1.0
3200.0076,1.0
3200.126203,1.0
3200.244805,1.0
3200.363407,1.0
3200.48201,1.0
3200.600612,1.0
3200.719214,1.0
3200.837817,1.0
3200.956419,1.0
3201.075022,1.0
3201.193624,1.0
3201.312226,1.0
3201.430829,1.0
3201.549431,1.0
3201.668033,1.0
3201.786636,1.0
3201.905238,1.0
3202.02384,1.0
3202.142443,1.0
3202.261045,0.9999999684990005
3202.379648,1.0
3202.49825,1.0
3202.616852,1.0
3202.735455,1.0
3202.854057,1.0
3202.972659,1.0
3203.091262,0.9999997628100281
3203.209864,1.0
3203.328467,0.99999999984591
3203.447069,1.0
3203.565671,0.9999999244350029
3203.684274,1.0
3203.802876,1.0
3203.921478,1.0
3204.040081,1.0
3204.158683,1.0
3204.277286,0.9999999797500002
3204.395888,1.0
3204.51449,1.0
3204.633093,1.0
3204.751695,0.9999999591640009
3204.870297,1.0
3204.9889,1.0
3205.107502,1.0
3205.226105,1.0
3205.344707,1.0
3205.463309,1.0
3205.581912,1.0
3205.700514,1.0
3205.819116,1.0
3205.937719,1.0
3206.056321,1.0
3206.174923,1.0
3206.293526,1.0
3206.412128,1.0
3206.530731,1.0
3206.649333,0.999999985441
3206.767935,0.9999999918569
3206.886538,0.9999999984757
3207.00514,1.0
3207.123742,1.0
3207.242345,1.0
3207.360947,1.0
3207.47955,0.9999998620000096
3207.598152,1.0
3207.716754,1.0
3207.835357,0.9999999744920003
3207.953959,1.0
3208.072561,1.0
3208.191164,1.0
3208.309766,1.0
3208.428369,1.0
3208.546971,0.9999999781200002
3208.665573,0.9999999965482
3208.784176,1.0
3208.902778,1.0
3209.02138,1.0
3209.139983,1.0
3209.258585,0.9999998271900149
3209.377188,1.0
3209.49579,1.0
3209.614392,1.0
3209.732995,1.0
3209.851597,1.0
3209.970199,1.0
3210.088802,1.0
3210.207404,1.0
3210.326007,1.0
3210.444609,1.0
3210.563211,0.9999998565600103
3210.681814,1.0
3210.800416,1.0
3210.919018,1.0
3211.037621,1.0
3211.156223,0.999999986663
3211.274825,1.0
3211.393428,1.0
3211.51203,1.0
3211.630633,0.9999999501650012
3211.749235,1.0
3211.867837,1.0
3211.98644,0.9999997295400366
3212.105042,1.0
3212.223644,1.0
3212.342247,1.0
3212.460849,0.9999998988400051
3212.579452,0.9999999577820009
3212.698054,1.0
3212.816656,0.9999999124730038
3212.935259,1.0
3213.053861,0.999999890910006
3213.172463,1.0
3213.291066,1.0
3213.409668,1.0
3213.528271,1.0
3213.646873,1.0
3213.765475,1.0
3213.884078,0.9999998241000154
3214.00268,1.0
3214.121282,1.0
3214.239885,0.9999999641770007
3214.358487,1.0
3214.47709,1.0
3214.595692,1.0
3214.714294,1.0
3214.832897,1.0
3214.951499,0.9999999840380002
3215.070101,1.0
3215.188704,0.9999999494550013
3215.307306,1.0
3215.425909,1.0
3215.544511,0.9999998081500184
3215.663113,0.999999987159
3215.781716,0.999999910596004
3215.900318,0.9999999328880023
3216.01892,1.0
3216.137523,0.9999999818980002
3216.256125,0.9999999078290043
3216.374727,1.0
3216.49333,1.0
3216.611932,1.0
3216.730535,0.9999997788100244
3216.849137,0.999999936102002
3216.967739,1.0
3217.086342,1.0
3217.204944,0.999999891040006
3217.323546,0.9999999072860043
3217.442149,0.9999998633000093
3217.560751,0.9999999933904
3217.679354,0.9999999176980033
3217.797956,1.0
3217.916558,0.9999999305440024
3218.035161,1.0
3218.153763,1.0
3218.272365,0.9999998862600065
3218.390968,1.0
3218.50957,1.0
3218.628173,1.0
3218.746775,1.0
3218.865377,1.0
3218.98398,0.9999999120350038
3219.102582,1.0
3219.221184,1.0
3219.339787,1.0
3219.458389,0.9999995734400909
3219.576992,1.0
3219.695594,0.9999999593850009
3219.814196,0.9999999209570031
3219.932799,0.9999998636200093
3220.051401,0.9999998713000083
3220.170003,0.9999999106950039
3220.288606,1.0
3220.407208,0.9999998969400054
3220.525811,0.9999999427910017
3220.644413,1.0
3220.763015,0.9999998711900083
3220.881618,1.0
3221.00022,0.9999999751430003
3221.118822,1.0
3221.237425,0.9999999688820005
3221.356027,1.0
3221.474629,0.9999999732090004
3221.593232,0.9999999491340013
3221.711834,0.9999996811800508
3221.830437,0.9999997475200318
3221.949039,0.999999987368
