nu,[0]HFE-143a-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
854.692256,0.8997664943888788
854.93331,0.9054791752413931
855.174364,0.9039239936007317
855.415418,0.9148098952928136
855.656472,0.9117476743961755
855.897526,0.9165735169736502
856.13858,0.9178429329543746
856.379634,0.9306909608904874
856.620688,0.9217437707127705
856.861742,0.9325122414406846
857.102796,0.9366065395819732
857.34385,0.9369306615145293
857.584904,0.9390580317808248
857.825958,0.9316612463026434
858.067012,0.941562075974501
858.308066,0.946732212817662
858.54912,0.9432367192633975
858.790174,0.9525877978583593
859.031228,0.9487433115944178
859.272282,0.9554059025045366
859.513336,0.9571616390144506
859.75439,0.9690239027063422
859.995444,0.963683844788974
860.236498,0.959856005539694
860.477552,0.968305153659407
860.718606,0.970496968524801
860.95966,0.9712260854973178
861.200714,0.9727589173543961
861.441768,0.9711668425130319
861.682822,0.9736279790458862
861.923876,0.977032854072137
862.16493,0.9804496362890129
862.405984,0.973434246355098
862.647038,0.9773719433010788
862.888092,0.9794510669671103
863.129146,0.9791161519759354
863.3702,0.9848282682150976
863.611254,0.9815336319344076
863.852308,0.9867199681673816
864.093362,0.9847041876705409
864.334416,0.995810102217246
864.57547,0.9802065149275082
864.816524,0.9801330021956506
865.057578,0.9916012680798152
865.298632,0.9890355525774781
865.539686,0.99059312409888
865.78074,0.9858569658138261
866.021794,0.9868206187372265
866.262848,0.995798550887058
866.503902,0.9928334034090063
866.744956,0.9956222105790912
866.98601,0.9977391595583144
867.227064,0.9864121595579534
867.468118,0.9914968579635755
867.709172,0.9922944412124343
867.950226,0.9920517556737651
868.19128,0.991624868470839
868.432334,0.9900735952303147
868.673388,0.9923964543243751
868.914442,0.9934038507327115
869.155496,0.9885263304038653
869.39655,0.9930745919338548
869.637604,0.9932932910368862
869.878658,0.9946374301892059
870.119712,1.0
870.360766,1.0
870.60182,1.0
870.842874,1.0
871.083928,1.0
871.324982,1.0
871.566036,1.0
871.80709,1.0
872.048144,1.0
872.289198,1.0
872.530252,1.0
872.771306,1.0
873.01236,1.0
873.253414,1.0
873.494468,1.0
873.735522,1.0
873.976576,1.0
874.21763,1.0
874.458684,1.0
874.699738,1.0
874.940792,1.0
875.181846,1.0
875.4229,1.0
875.663954,1.0
875.905008,1.0
876.146062,1.0
876.387116,1.0
876.62817,1.0
876.869224,1.0
877.110278,1.0
877.351332,1.0
877.592386,1.0
877.83344,1.0
878.074494,1.0
878.315548,1.0
878.556602,1.0
878.797656,1.0
879.03871,1.0
879.279764,1.0
879.520818,1.0
879.761872,1.0
880.002926,1.0
880.24398,1.0
880.485034,1.0
880.726088,1.0
880.967142,1.0
881.208196,1.0
881.44925,1.0
881.690304,1.0
881.931358,1.0
882.172412,1.0
882.413466,1.0
882.65452,1.0
882.895574,1.0
883.136628,1.0
883.377682,1.0
883.618736,1.0
883.85979,1.0
884.100844,1.0
884.341898,1.0
884.582952,1.0
884.824006,1.0
885.06506,1.0
885.306114,1.0
885.547168,1.0
885.788222,1.0
886.029276,1.0
886.27033,1.0
886.511384,1.0
886.752438,1.0
886.993492,1.0
887.234546,1.0
887.4756,1.0
887.716654,1.0
887.957708,1.0
888.198762,1.0
888.439816,1.0
888.68087,1.0
888.921924,1.0
889.162978,1.0
889.404032,1.0
889.645086,1.0
889.88614,1.0
890.127194,1.0
890.368248,1.0
890.609302,1.0
890.850356,1.0
891.09141,1.0
891.332464,1.0
891.573518,1.0
891.814572,1.0
892.055626,1.0
892.29668,1.0
892.537734,1.0
892.778788,1.0
893.019842,1.0
893.260896,1.0
893.50195,1.0
893.743004,1.0
893.984058,1.0
894.225112,1.0
894.466166,1.0
894.70722,1.0
894.948274,1.0
895.189328,1.0
895.430382,1.0
895.671436,1.0
895.91249,1.0
896.153544,1.0
896.394598,1.0
896.635652,1.0
896.876706,1.0
897.11776,1.0
897.358814,1.0
897.599868,1.0
897.840922,1.0
898.081976,1.0
898.32303,1.0
898.564084,1.0
898.805138,1.0
899.046192,1.0
899.287246,1.0
899.5283,1.0
899.769354,1.0
900.010408,1.0
900.251462,1.0
900.492516,1.0
900.73357,1.0
900.974624,1.0
901.215678,1.0
901.456732,1.0
901.697786,1.0
901.93884,1.0
902.179894,1.0
902.420948,1.0
902.662002,1.0
902.903056,1.0
903.14411,1.0
903.385164,1.0
903.626218,1.0
903.867272,1.0
904.108326,1.0
904.34938,1.0
904.590434,1.0
904.831488,1.0
905.072542,1.0
905.313596,1.0
905.55465,1.0
905.795704,1.0
906.036758,1.0
906.277812,1.0
906.518866,1.0
906.75992,1.0
907.000974,1.0
907.242028,1.0
907.483082,1.0
907.724136,1.0
907.96519,1.0
908.206244,1.0
908.447298,1.0
908.688352,1.0
908.929406,1.0
909.17046,1.0
909.411514,1.0
909.652568,1.0
909.893622,1.0
910.134676,1.0
910.37573,1.0
910.616784,1.0
910.857838,1.0
911.098892,1.0
911.339946,1.0
911.581,1.0
911.822054,1.0
912.063108,1.0
912.304162,1.0
912.545216,1.0
912.78627,1.0
913.027324,1.0
913.268378,1.0
913.509432,1.0
913.750486,1.0
913.99154,1.0
914.232594,1.0
914.473648,1.0
914.714702,1.0
914.955756,1.0
915.19681,1.0
915.437864,1.0
915.678918,1.0
915.919972,1.0
916.161026,1.0
916.40208,1.0
916.643134,1.0
916.884188,1.0
917.125242,1.0
917.366296,1.0
917.60735,1.0
917.848404,1.0
918.089458,1.0
918.330512,1.0
918.571566,1.0
918.81262,1.0
919.053674,1.0
919.294728,1.0
919.535782,1.0
919.776836,1.0
920.01789,1.0
920.258944,1.0
920.499998,1.0
920.741052,1.0
920.982106,1.0
921.22316,1.0
921.464214,1.0
921.705268,1.0
921.946322,1.0
922.187376,1.0
922.42843,1.0
922.669484,1.0
922.910538,1.0
923.151592,1.0
923.392646,1.0
923.6337,1.0
923.874754,1.0
924.115808,1.0
924.356862,1.0
924.597916,1.0
924.83897,1.0
925.080024,1.0
925.321078,1.0
925.562132,1.0
925.803186,1.0
926.04424,1.0
926.285294,1.0
926.526348,1.0
926.767402,1.0
927.008456,1.0
927.24951,1.0
927.490564,1.0
927.731618,1.0
927.972672,1.0
928.213726,1.0
928.45478,1.0
928.695834,1.0
928.936888,1.0
929.177942,1.0
929.418996,1.0
929.66005,1.0
929.901104,1.0
930.142158,1.0
930.383212,1.0
930.624266,1.0
930.86532,1.0
931.106374,1.0
931.347428,1.0
931.588482,1.0
931.829536,1.0
932.07059,1.0
932.311644,1.0
932.552698,1.0
932.793752,1.0
933.034806,1.0
933.27586,1.0
933.516914,1.0
933.757968,1.0
933.999022,1.0
934.240076,1.0
934.48113,1.0
934.722184,1.0
934.963238,1.0
935.204292,1.0
935.445346,1.0
935.6864,1.0
935.927454,1.0
936.168508,1.0
936.409562,1.0
936.650616,1.0
936.89167,1.0
937.132724,1.0
937.373778,1.0
937.614832,1.0
937.855886,1.0
938.09694,1.0
938.337994,1.0
938.579048,1.0
938.820102,1.0
939.061156,1.0
939.30221,1.0
939.543264,1.0
939.784318,1.0
940.025372,1.0
940.266426,1.0
940.50748,1.0
940.748534,1.0
940.989588,1.0
941.230642,1.0
941.471696,1.0
941.71275,1.0
941.953804,1.0
942.194858,1.0
942.435912,1.0
942.676966,1.0
942.91802,1.0
943.159074,1.0
943.400128,1.0
943.641182,1.0
943.882236,1.0
944.12329,1.0
944.364344,1.0
944.605398,1.0
944.846452,1.0
945.087506,1.0
945.32856,1.0
945.569614,1.0
945.810668,1.0
946.051722,1.0
946.292776,1.0
946.53383,1.0
946.774884,1.0
947.015938,1.0
947.256992,1.0
947.498046,1.0
947.7391,1.0
947.980154,1.0
948.221208,1.0
948.462262,1.0
948.703316,1.0
948.94437,1.0
949.185424,1.0
949.426478,1.0
949.667532,1.0
949.908586,1.0
950.14964,1.0
950.390694,1.0
950.631748,1.0
950.872802,1.0
951.113856,1.0
951.35491,1.0
951.595964,1.0
951.837018,1.0
952.078072,1.0
952.319126,1.0
952.56018,1.0
952.801234,1.0
953.042288,1.0
953.283342,1.0
953.524396,1.0
953.76545,1.0
954.006504,1.0
954.247558,1.0
954.488612,1.0
954.729666,1.0
954.97072,1.0
955.211774,1.0
955.452828,1.0
955.693882,1.0
955.934936,1.0
956.17599,1.0
956.417044,1.0
956.658098,1.0
956.899152,1.0
957.140206,1.0
957.38126,1.0
957.622314,1.0
957.863368,1.0
958.104422,1.0
958.345476,1.0
958.58653,1.0
958.827584,1.0
959.068638,1.0
959.309692,1.0
959.550746,1.0
959.7918,1.0
960.032854,1.0
960.273908,1.0
960.514962,1.0
960.756016,1.0
960.99707,1.0
961.238124,1.0
961.479178,1.0
961.720232,1.0
961.961286,1.0
962.20234,1.0
962.443394,1.0
962.684448,1.0
962.925502,1.0
963.166556,1.0
963.40761,1.0
963.648664,1.0
963.889718,1.0
964.130772,1.0
964.371826,1.0
964.61288,1.0
964.853934,1.0
965.094988,1.0
965.336042,1.0
965.577096,1.0
965.81815,1.0
966.059204,1.0
966.300258,1.0
966.541312,1.0
966.782366,1.0
967.02342,1.0
967.264474,1.0
967.505528,1.0
967.746582,1.0
967.987636,1.0
968.22869,1.0
968.469744,1.0
968.710798,1.0
968.951852,1.0
969.192906,1.0
969.43396,1.0
969.675014,1.0
969.916068,1.0
970.157122,1.0
970.398176,1.0
970.63923,1.0
970.880284,1.0
971.121338,1.0
971.362392,1.0
971.603446,1.0
971.8445,1.0
972.085554,1.0
972.326608,1.0
972.567662,1.0
972.808716,1.0
973.04977,1.0
973.290824,1.0
973.531878,1.0
973.772932,1.0
974.013986,1.0
974.25504,1.0
974.496094,1.0
974.737148,1.0
974.978202,1.0
975.219256,1.0
975.46031,1.0
975.701364,1.0
975.942418,1.0
976.183472,1.0
976.424526,1.0
976.66558,1.0
976.906634,1.0
977.147688,1.0
977.388742,1.0
977.629796,1.0
977.87085,1.0
978.111904,1.0
978.352958,1.0
978.594012,1.0
978.835066,1.0
979.07612,1.0
979.317174,1.0
979.558228,1.0
979.799282,1.0
980.040336,1.0
980.28139,1.0
980.522444,1.0
980.763498,1.0
981.004552,1.0
981.245606,1.0
981.48666,1.0
981.727714,1.0
981.968768,1.0
982.209822,1.0
982.450876,1.0
982.69193,1.0
982.932984,1.0
983.174038,1.0
983.415092,1.0
983.656146,1.0
983.8972,1.0
984.138254,1.0
984.379308,1.0
984.620362,1.0
984.861416,1.0
985.10247,1.0
985.343524,1.0
985.584578,1.0
985.825632,1.0
986.066686,1.0
986.30774,1.0
986.548794,1.0
986.789848,1.0
987.030902,1.0
987.271956,1.0
987.51301,1.0
987.754064,1.0
987.995118,1.0
988.236172,1.0
988.477226,1.0
988.71828,1.0
988.959334,1.0
989.200388,1.0
989.441442,1.0
989.682496,1.0
989.92355,1.0
990.164604,1.0
990.405658,1.0
990.646712,1.0
990.887766,1.0
991.12882,1.0
991.369874,1.0
991.610928,1.0
991.851982,1.0
992.093036,1.0
992.33409,1.0
992.575144,1.0
992.816198,1.0
993.057252,1.0
993.298306,1.0
993.53936,1.0
993.780414,1.0
994.021468,1.0
994.262522,1.0
994.503576,1.0
994.74463,1.0
994.985684,1.0
995.226738,1.0
995.467792,1.0
995.708846,1.0
995.9499,1.0
996.190954,1.0
996.432008,1.0
996.673062,1.0
996.914116,1.0
997.15517,1.0
997.396224,1.0
997.637278,1.0
997.878332,1.0
998.119386,1.0
998.36044,1.0
998.601494,1.0
998.842548,1.0
999.083602,1.0
999.324656,1.0
999.56571,1.0
999.806764,1.0
1000.047818,1.0
1000.288872,1.0
1000.529926,1.0
1000.77098,1.0
1001.012034,1.0
1001.253088,1.0
1001.494142,1.0
1001.735196,1.0
1001.97625,1.0
1002.217304,1.0
1002.458358,1.0
1002.699412,1.0
1002.940466,1.0
1003.18152,1.0
1003.422574,1.0
1003.663628,1.0
1003.904682,1.0
1004.145736,1.0
1004.38679,1.0
1004.627844,1.0
1004.868898,1.0
1005.109952,1.0
1005.351006,1.0
1005.59206,1.0
1005.833114,1.0
1006.074168,1.0
1006.315222,1.0
1006.556276,1.0
1006.79733,1.0
1007.038384,1.0
1007.279438,1.0
1007.520492,1.0
1007.761546,1.0
1008.0026,1.0
1008.243654,1.0
1008.484708,1.0
1008.725762,1.0
1008.966816,1.0
1009.20787,1.0
1009.448924,1.0
1009.689978,1.0
1009.931032,1.0
1010.172086,1.0
1010.41314,1.0
1010.654194,1.0
1010.895248,1.0
1011.136302,1.0
1011.377356,1.0
1011.61841,1.0
1011.859464,1.0
1012.100518,1.0
1012.341572,1.0
1012.582626,1.0
1012.82368,1.0
1013.064734,1.0
1013.305788,1.0
1013.546842,1.0
1013.787896,1.0
1014.02895,1.0
1014.270004,1.0
1014.511058,1.0
1014.752112,1.0
1014.993166,1.0
1015.23422,1.0
1015.475274,1.0
1015.716328,1.0
1015.957382,1.0
1016.198436,1.0
1016.43949,1.0
1016.680544,1.0
1016.921598,1.0
1017.162652,1.0
1017.403706,1.0
1017.64476,1.0
1017.885814,1.0
1018.126868,1.0
1018.367922,1.0
1018.608976,1.0
1018.85003,1.0
1019.091084,1.0
1019.332138,1.0
1019.573192,1.0
1019.814246,1.0
1020.0553,0.9904481118806653
1020.296354,1.0
1020.537408,0.9644097720013949
1020.778462,1.0
1021.019516,0.9907058600109542
1021.26057,0.9899597433134739
1021.501624,0.9851237610172663
1021.742678,0.9950792467700633
1021.983732,0.9851050438436206
1022.224786,0.9890207171554554
1022.46584,0.9776143616016443
1022.706894,0.9764751275585349
1022.947948,0.9897103048887205
1023.189002,0.9882653938977729
1023.430056,0.9880223105113565
1023.67111,0.9812264599825303
1023.912164,0.9853523362435233
1024.153218,0.9914551168245124
1024.394272,0.9730887385289096
1024.635326,0.9654461045074648
1024.87638,0.9948818426306423
1025.117434,0.9992984462040213
1025.358488,0.9764389986472043
1025.599542,0.9865729578446657
1025.840596,0.9895242568404659
1026.08165,0.9781453503503925
1026.322704,0.9805486667032299
1026.563758,0.9534026087075289
1026.804812,0.9993164337379403
1027.045866,0.98585992338916
1027.28692,0.9948827380247036
1027.527974,0.9808036425019903
1027.769028,0.975022238038284
1028.010082,0.9966255064445679
1028.251136,0.9803251270917056
1028.49219,0.9671400158081377
1028.733244,0.9900310229810296
1028.974298,0.9788811922957507
1029.215352,0.9832311883166982
1029.456406,0.9885747693808002
1029.69746,0.9791318179596946
1029.938514,0.9788929389405379
1030.179568,0.9837288291905097
1030.420622,0.9459533727431646
1030.661676,0.9881023435598026
1030.90273,0.9796264044003294
1031.143784,0.9793815284100036
1031.384838,0.9745806529910174
1031.625892,0.9805996565596232
1031.866946,0.970986222278527
1032.108,0.9729067879477143
1032.349054,0.9492605176250782
1032.590108,0.9927676800131691
1032.831162,0.9789115380830691
1033.072216,0.9657473706871513
1033.31327,0.9779683220635224
1033.554324,0.9572401294869152
1033.795378,0.9779859256517512
1034.036432,0.9647927186907677
1034.277486,0.9636038623491736
1034.51854,0.9729311109214489
1034.759594,0.9662322975737011
1035.000648,0.9667029673013958
1035.241702,0.959621829245012
1035.482756,0.9570257317113574
1035.72381,0.9586895299978219
1035.964864,0.9648371001765937
1036.205918,0.9537077463617362
1036.446972,0.9669794838900314
1036.688026,0.9669794838900314
1036.92908,0.9584412615617027
1037.170134,0.9617603267015459
1037.411188,0.9577571787475742
1037.652242,0.9521220962985179
1037.893296,0.9478964619917882
1038.13435,0.9660274780382534
1038.375404,0.9469348351910256
1038.616458,0.9476746801691674
1038.857512,0.9537354042874187
1039.098566,0.944885994033996
1039.33962,0.9553724638831282
1039.580674,0.9355843234723252
1039.821728,0.9530175118484144
1040.062782,0.944885994033996
1040.303836,0.9455684480579452
1040.54489,0.9462797829592857
1040.785944,0.940462973470577
1041.026998,0.9342352488849618
1041.268052,0.93401012531846
1041.509106,0.9338168052318383
1041.75016,0.9382095069111217
1041.991214,0.934969846449609
1042.232268,0.9275681593785555
1042.473322,0.928045051963371
1042.714376,0.9171410516145069
1042.95543,0.92170966682418
1043.196484,0.9246832800942956
1043.437538,0.9250486021362861
1043.678592,0.9169558078323325
1043.919646,0.9214903260260662
1044.1607,0.9133464564458375
1044.401754,0.9091065272289987
1044.642808,0.9063968903901579
1044.883862,0.9083804412237296
1045.124916,0.9039511117273096
1045.36597,0.9020187247397531
1045.607024,0.9106624293077031
1045.848078,0.8856353340085421
1046.089132,0.883114866678604
1046.330186,0.8878610708280817
1046.57124,0.8934901218605062
1046.812294,0.8808569839429133
1047.053348,0.8770774307749297
1047.294402,0.8712555036229581
1047.535456,0.8752550056980427
1047.77651,0.8719179094880566
1048.017564,0.8603551584873431
1048.258618,0.8620948323865788
1048.499672,0.8715082043588445
1048.740726,0.8470970584881647
1048.98178,0.8410535052886866
1049.222834,0.8399188491217855
1049.463888,0.8410114536647215
1049.704942,0.8300411509190252
1049.945996,0.8402632864547537
1050.18705,0.8277533958966862
1050.428104,0.8257196251064828
1050.669158,0.8157152037093769
1050.910212,0.8049863163749772
1051.151266,0.8109409815144784
1051.39232,0.7906894441505466
1051.633374,0.7969526597589763
1051.874428,0.7835268096239515
1052.115482,0.7928747613669216
1052.356536,0.7825088865647863
1052.59759,0.7712675104756347
1052.838644,0.7656424451550456
1053.079698,0.7656118200697453
1053.320752,0.7699574695581075
1053.561806,0.7601420160004643
1053.80286,0.7468133434297258
1054.043914,0.7483084647395213
1054.284968,0.7332122907467764
1054.526022,0.745775994007229
1054.767076,0.7408108125365518
1055.00813,0.7236843227363549
1055.249184,0.730044345079835
1055.490238,0.7335423105264938
1055.731292,0.7297377908357989
1055.972346,0.7140016540846985
1056.2134,0.7163116079946639
1056.454454,0.7106181883206041
1056.695508,0.7017416237796373
1056.936562,0.7101848434093638
1057.177616,0.6971602365664061
1057.41867,0.6928720007184089
1057.659724,0.6974321820845961
1057.900778,0.6971602365664061
1058.141832,0.6887960916693909
1058.382886,0.6954890582148341
1058.62394,0.6822903353986349
1058.864994,0.6859846689331044
1059.106048,0.6560423068291293
1059.347102,0.6749477489964354
1059.588156,0.6655243851300559
1059.82921,0.6735385812942305
1060.070264,0.6763260477911648
1060.311318,0.6628013212465415
1060.552372,0.6606044696515316
1060.793426,0.6546595169181025
1061.03448,0.6493652056342778
1061.275534,0.6452031826059443
1061.516588,0.6539267087083546
1061.757642,0.6455194096347162
1061.998696,0.6566724098447408
1062.23975,0.6525157514000177
1062.480804,0.649001662920583
1062.721858,0.634695450911769
1062.962912,0.6435600104252235
1063.203966,0.6395886779152993
1063.44502,0.633439997228267
1063.686074,0.6286629603461279
1063.927128,0.6126508997302911
1064.168182,0.6084564126096229
1064.409236,0.6006577345085792
1064.65029,0.6064033016471586
1064.891344,0.6120385550539277
1065.132398,0.6059001957246318
1065.373452,0.6071132087247436
1065.614506,0.5890642606548991
1065.85556,0.57070091394224
1066.096614,0.5753538708025052
1066.337668,0.5773826850459806
1066.578722,0.5742272816337763
1066.819776,0.569583435637394
1067.06083,0.5560594866927716
1067.301884,0.5607837052179309
1067.542938,0.56528231503623
1067.783992,0.5549762272149694
1068.025046,0.5278991591365095
1068.2661,0.5156897262883751
1068.507154,0.5508074425301848
1068.748208,0.5650901517187329
1068.989262,0.5522690179850414
1069.230316,0.5508570174308495
1069.47137,0.5567884019555953
1069.712424,0.5458724164760376
1069.953478,0.5166808016907767
1070.194532,0.5349029234744835
1070.435586,0.4963916732833342
1070.67664,0.5496464640894336
1070.917694,0.5961159999895292
1071.158748,0.6033486843741502
1071.399802,0.5982658850607444
1071.640856,0.6341244819805079
1071.88191,0.6320732434597179
1072.122964,0.6170840751100545
1072.364018,0.6335793693580295
1072.605072,0.6161468198103679
1072.846126,0.6464043772903435
1073.08718,0.6372393170558837
1073.328234,0.637774822963204
1073.569288,0.6382022752751235
1073.810342,0.6348795392840573
1074.051396,0.6299971395523257
1074.29245,0.6506782490770577
1074.533504,0.6341752139683188
1074.774558,0.6330347253308815
1075.015612,0.6462427963944745
1075.256666,0.6244462637226593
1075.49772,0.6489757033732605
1075.738774,0.6406256512951737
1075.979828,0.6422677539570897
1076.220882,0.6421649993370453
1076.461936,0.6323387699786367
1076.70299,0.6441394751546206
1076.944044,0.637934286601069
1077.185098,0.6423062911784322
1077.426152,0.6320606021212625
1077.667206,0.6352923451319583
1077.90826,0.652130880654726
1078.149314,0.6449774010061171
1078.390368,0.6498589107747496
1078.631422,0.6528616764102899
1078.872476,0.6561604050728816
1079.11353,0.6535802193805218
1079.354584,0.674752042528036
1079.595638,0.6660570176627659
1079.836692,0.6687198940689
1080.077746,0.6785208979231675
1080.3188,0.6825223535535216
1080.559854,0.6946341325602922
1080.800908,0.6977530746879954
1081.041962,0.6894921271607313
1081.283016,0.6905754800098305
1081.52407,0.7096382115602087
1081.765124,0.7068053282577494
1082.006178,0.717551899619411
1082.247232,0.7169279009455239
1082.488286,0.7211486434839562
1082.72934,0.7478521357705158
1082.970394,0.7384883148148513
1083.211448,0.7467013298294414
1083.452502,0.7427171449126129
1083.693556,0.749521706913224
1083.93461,0.7586535967764355
1084.175664,0.7606286626010059
1084.416718,0.7656577581570783
1084.657772,0.766431463148066
1084.898826,0.7750327441540216
1085.13988,0.7781935553102225
1085.380934,0.7809532422599813
1085.621988,0.7891333192318787
1085.863042,0.788328813613878
1086.104096,0.8034100884028981
1086.34515,0.8025348484989425
1086.586204,0.8140365599863946
1086.827258,0.822365775945023
1087.068312,0.8238061760354038
1087.309366,0.8347775473367327
1087.55042,0.8174872276520471
1087.791474,0.8326848830852193
1088.032528,0.8387689481605012
1088.273582,0.8390457875893876
1088.514636,0.8315199398994041
1088.75569,0.8468599045148937
1088.996744,0.8546527781125925
1089.237798,0.8459965477990666
1089.478852,0.8487759722400846
1089.719906,0.8584730423596504
1089.96096,0.8646244743612376
1090.202014,0.8332929649727565
1090.443068,0.8798005895255996
1090.684122,0.867647285514042
1090.925176,0.8685327372488825
1091.16623,0.8742752688467128
1091.407284,0.8764023410961144
1091.648338,0.8712293663499106
1091.889392,0.8701845181445956
1092.130446,0.8787542495198444
1092.3715,0.8767968108986566
1092.612554,0.8756927426260043
1092.853608,0.880416665539716
1093.094662,0.8780427467752463
1093.335716,0.888536101721159
1093.57677,0.8944287791973224
1093.817824,0.8918743674388048
1094.058878,0.9006486977624273
1094.299932,0.8995415808806415
1094.540986,0.8869293059658708
1094.78204,0.8900478977566243
1095.023094,0.8922044220110876
1095.264148,0.8979328417019768
1095.505202,0.8885983014252438
1095.746256,0.8882074041763178
1095.98731,0.8949924468648887
1096.228364,0.8922311885452439
1096.469418,0.9092229003122024
1096.710472,0.9064848151528079
1096.951526,0.903318567365456
1097.19258,0.8968290632695782
1097.433634,0.9042494648197323
1097.674688,0.9005226157706859
1097.915742,0.8913483167622253
1098.156796,0.9033095342249482
1098.39785,0.9060824252320528
1098.638904,0.9060932982863938
1098.879958,0.9068220902333202
1099.121012,0.9122547470562764
1099.362066,0.914310545424903
1099.60312,0.8994426367487717
1099.844174,0.9226133850472694
1100.085228,0.9139458082871763
1100.326282,0.9128196075509913
1100.567336,0.9085421473336843
1100.80839,0.9201597340891586
1101.049444,0.9241424985694588
1101.290498,0.9070533593518891
1101.531552,0.9119118037487653
1101.772606,0.909103799913508
1102.01366,0.9158552049514485
1102.254714,0.9085421473336843
1102.495768,0.9033276005962958
1102.736822,0.9065002255256532
1102.977876,0.9158579525211847
1103.21893,0.9132158572406315
1103.459984,0.9149132746518055
1103.701038,0.9141587824710362
1103.942092,0.9164222948195204
1104.183146,0.9095120791715035
1104.4242,0.9155017530629402
1104.665254,0.9289568398189645
1104.906308,0.9128698140100716
1105.147362,0.9143836931944088
1105.388416,0.9230415769907799
1105.62947,0.9134423628587628
1105.870524,0.9085784897464211
1106.111578,0.9125020015942054
1106.352632,0.9002164901256325
1106.593686,0.912316782488257
1106.83474,0.912486489192034
1107.075794,0.9132797845880694
1107.316848,0.9232631335549819
1107.557902,0.8976186201993518
1107.798956,0.9091819862022628
1108.04001,0.9175694565103681
1108.281064,0.9123687860269456
1108.522118,0.9117959983034907
1108.763172,0.9078591804666164
1109.004226,0.903002461188686
1109.24528,0.904692655630375
1109.486334,0.9089556280704554
1109.727388,0.9076767191093233
1109.968442,0.914994705556871
1110.209496,0.9093702063535202
1110.45055,0.9209965395579115
1110.691604,0.8932489120923879
1110.932658,0.9112572860736374
1111.173712,0.9051098150924888
1111.414766,0.9028850784987716
1111.65582,0.9020999100782651
1111.896874,0.9107088742759345
1112.137928,0.9026684120809421
1112.378982,0.9120157676202209
1112.620036,0.9090438010426982
1112.86109,0.9082859745701936
1113.102144,0.9095884813950023
1113.343198,0.9034631098993289
1113.584252,0.9077883702121758
1113.825306,0.9103501256575884
1114.06636,0.8910631309330276
1114.307414,0.9085130744501382
1114.548468,0.8997574967689231
1114.789522,0.9060842373987155
1115.030576,0.897322454924644
1115.27163,0.9137328837205207
1115.512684,0.8947866222728452
1115.753738,0.895914763996942
1115.994792,0.8966497153923099
1116.235846,0.9026954925395093
1116.4769,0.8989930278419909
1116.717954,0.8966497153923099
1116.959008,0.8940442575003572
1117.200062,0.8819763829804531
1117.441116,0.8900924012640905
1117.68217,0.8917138445001637
1117.923224,0.8895229243793228
1118.164278,0.9009549703830616
1118.405332,0.890119104436674
1118.646386,0.8967035159892351
1118.88744,0.886663267081909
1119.128494,0.894670307572569
1119.369548,0.8825939825831818
1119.610602,0.8873018945124943
1119.851656,0.8865568738735793
1120.09271,0.8730521398603955
1120.333764,0.8835123577974034
1120.574818,0.8795894627203434
1120.815872,0.8769721877979416
1121.056926,0.8722667464145859
1121.29798,0.8808481754171166
1121.539034,0.8795894627203434
1121.780088,0.8645120804853309
1122.021142,0.8632767117094288
1122.262196,0.8740217657784688
1122.50325,0.8588594421621473
1122.744304,0.8695234291564417
1122.985358,0.8484704678841617
1123.226412,0.865974341163594
1123.467466,0.8431166126511795
1123.70852,0.8496761517815292
1123.949574,0.8435720185705431
1124.190628,0.846792158432412
1124.431682,0.8382574551233601
1124.672736,0.8341016512982402
1124.91379,0.8410114536647215
1125.154844,0.842054954704203
1125.395898,0.837059603630475
1125.636952,0.8342935167417189
1125.878006,0.8315282551403792
1126.11906,0.8279189631320372
1126.360114,0.8224644657594069
1126.601168,0.8098550483369698
1126.842222,0.8130928250488982
1127.083276,0.7913697295533111
1127.32433,0.798955523477418
1127.565384,0.8104869816966438
1127.806438,0.8012357945621662
1128.047492,0.785385970398051
1128.288546,0.7844205395161704
1128.5296,0.7782947270484333
1128.770654,0.7719002092052516
1129.011708,0.7754901483940547
1129.252762,0.7634023960652075
1129.493816,0.7537835659439401
1129.73487,0.7461788217977076
1129.975924,0.7362835325456284
1130.216978,0.7355108405707333
1130.458032,0.734893270880237
1130.699086,0.7325893250975503
1130.94014,0.7230188393287437
1131.181194,0.7152737088218205
1131.422248,0.7095530600840122
1131.663302,0.7023875231416637
1131.904356,0.7067770566100559
1132.14541,0.6958995178328614
1132.386464,0.6978088971668398
1132.627518,0.7041245646870058
1132.868572,0.691764291920609
1133.109626,0.7015171023853669
1133.35068,0.6877155302681263
1133.591734,0.6837861885945523
1133.832788,0.6854772280543753
1134.073842,0.675751414904117
1134.314896,0.6680448279416709
1134.55595,0.6665967424060844
1134.797004,0.6484502458925373
1135.038058,0.6406512768337328
1135.279112,0.6356100707293043
1135.520166,0.6334019919686026
1135.76122,0.6116775588108095
1136.002274,0.6175285356307205
1136.243328,0.6111089631190937
1136.484382,0.5992118923080647
1136.725436,0.5889170129964596
1136.96649,0.5786601118165905
1137.207544,0.5735328868165859
1137.448598,0.5677296170033928
1137.689652,0.5492233992129651
1137.930706,0.5529984944373201
1138.17176,0.5306832243861435
1138.412814,0.5269972229496052
1138.653868,0.5125587194480263
1138.894922,0.508713647156
1139.135976,0.5041960996390039
1139.37703,0.49219022550965036
