nu,[0]HCFC-141-PNNL(x-sec)-X=0.01-T=278.11K-P=1.0atm-L=15cm
653.056061,0.9952021466459505
653.175064,0.9956902138983607
653.294066,0.9951788591881834
653.413068,0.9953453665392771
653.532071,0.9945766596987787
653.651073,0.995216875746716
653.770075,0.9951965735295341
653.889078,0.99497805235649
654.00808,0.9949606403929289
654.127083,0.9949452186225217
654.246085,0.994896069542714
654.365087,0.9948240416747195
654.48409,0.9942825074301052
654.603092,0.9939509695008998
654.722094,0.9940686602628444
654.841097,0.9942293147388749
654.960099,0.9933248782657755
655.079102,0.9941314873874892
655.198104,0.994322378958072
655.317106,0.9937407711001148
655.436109,0.9937427585836445
655.555111,0.9938719535397506
655.674113,0.9936180516929634
655.793116,0.9930541348079701
655.912118,0.993202905460008
656.031121,0.9934010692058237
656.150123,0.9931994292559222
656.269125,0.9930957446479386
656.388128,0.9929352733420342
656.50713,0.9931297091031944
656.626133,0.9926642390102816
656.745135,0.99252200041647
656.864137,0.9926175848874285
656.98314,0.9924944086883852
657.102142,0.9925113804878822
657.221144,0.9917027140784141
657.340147,0.9919112910902889
