nu,[0]HFE-329me3-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1350.160048,0.7219640020419174
1350.401102,0.7319888480801942
1350.642156,0.7279084457692809
1350.88321,0.7111584634222612
1351.124264,0.725931225036008
1351.365318,0.7118415033538562
1351.606372,0.7325014196529707
1351.847426,0.7349888132155687
1352.08848,0.7072436834373329
1352.329534,0.7282215137057442
1352.570588,0.7488699066024569
1352.811642,0.7358198200049122
1353.052696,0.751578212516224
1353.29375,0.7353269858433892
1353.534804,0.7266066551015904
1353.775858,0.7231706892286842
1354.016912,0.7279084457692809
1354.257966,0.7102132513712556
1354.49902,0.7440254780831248
1354.740074,0.7578877434647177
1354.981128,0.7281050075842895
1355.222182,0.7438618104820427
1355.463236,0.7214010896846836
1355.70429,0.7210693214959623
1355.945344,0.723033299850135
1356.186398,0.7295772661801747
1356.427452,0.6933363805087484
1356.668506,0.7207593283410237
1356.90956,0.7477549213119423
1357.150614,0.7058588434043616
1357.391668,0.7427171449126129
1357.632722,0.7154740135016372
1357.873776,0.725517562142862
1358.11483,0.7233804391408277
1358.355884,0.6984232392672253
1358.596938,0.6938010715378007
1358.837992,0.6959899906507855
1359.079046,0.7248648900834156
1359.3201,0.7055624449381667
1359.561154,0.7080149993430815
1359.802208,0.7092267407355778
1360.043262,0.7000944671308527
1360.284316,0.7003255364293431
1360.52537,0.6966793619240056
1360.766424,0.6811178046872289
1361.007478,0.6785751817663261
1361.248532,0.6631924894093377
1361.489586,0.6702731252746627
1361.73064,0.6435149628011789
1361.971694,0.657730503961798
1362.212748,0.6371564813291054
1362.453802,0.6408435010489736
1362.694856,0.6518896368617377
1362.93591,0.6392625708539315
1363.176964,0.6135828371909222
1363.418018,0.5983915340892934
1363.659072,0.6037470259440954
1363.900126,0.5808748208448143
1364.14118,0.5864663422519714
1364.382234,0.5780701794192074
1364.623288,0.5664989794591433
1364.864342,0.5482137573138142
1365.105396,0.5574569490859946
1365.34645,0.5414145648314775
1365.587504,0.5306566908882672
1365.828558,0.5205652700696143
1366.069612,0.5130920578041259
1366.310666,0.5264546952596914
1366.55172,0.5002486520873427
1366.792774,0.48261791723942965
1367.033828,0.48572143423444264
1367.274882,0.46188007477767695
1367.515936,0.45483525614615744
1367.75699,0.44508945257261406
1367.998044,0.4215318251006126
1368.239098,0.42867766761734033
1368.480152,0.4414369843187506
1368.721206,0.4066509818044825
1368.96226,0.41548448746688094
1369.203314,0.3960756700489739
1369.444368,0.3974405165439935
1369.685422,0.3748947346565528
1369.926476,0.3568998745446834
1370.16753,0.3666674399175364
1370.408584,0.3424943903342908
1370.649638,0.34174173090450066
1370.890692,0.34259715406518
1371.131746,0.32975675578431307
1371.3728,0.32138998072931496
1371.613854,0.32371233904793384
1371.854908,0.31267217547789294
1372.095962,0.31584616612145006
1372.337016,0.30571560640944184
1372.57807,0.3087263478895779
1372.819124,0.3039171948625785
1373.060178,0.2980184147270063
1373.301232,0.29653204168259145
1373.542286,0.2996919995132463
1373.78334,0.29039883724987425
1374.024394,0.28578942944988966
1374.265448,0.2825216766033636
1374.506502,0.28339885272134513
1374.747556,0.2731047111528614
1374.98861,0.2790121359717935
1375.229664,0.28331384581720187
1375.470718,0.2839946156441861
1375.711772,0.27193288213288974
1375.952826,0.2864761478129803
1376.19388,0.2827477843756961
1376.434934,0.28567513653821597
1376.675988,0.28641885831255876
1376.917042,0.2743364516906979
1377.158096,0.28249342584826453
1377.39915,0.27848251621154657
1377.640204,0.2861039707883044
1377.881258,0.2822110736220588
1378.122312,0.27637407132753633
1378.363366,0.28238045107438636
1378.60442,0.2720688825712324
1378.845474,0.2700359987952419
1379.086528,0.26276373409782106
1379.327582,0.27109119548663013
1379.568636,0.26009716662324356
1379.80969,0.2561735844567798
1380.050744,0.24929957331160452
1380.291798,0.24770915082301215
1380.532852,0.23555755511325036
1380.773906,0.223800555719435
1381.01496,0.21660063776128136
1381.256014,0.2093809413936348
1381.497068,0.1931670346244905
1381.738122,0.19324431689376376
1381.979176,0.182318522128221
1382.22023,0.17021379745507825
1382.461284,0.1584208784327813
1382.702338,0.14737130389971229
1382.943392,0.14200400749263267
1383.184446,0.1310075924273195
1383.4255,0.11177135137281205
1383.666554,0.10641592949304601
1383.907608,0.0969752003172078
1384.148662,0.09119091528195752
1384.389716,0.08650093983143789
1384.63077,0.07874818887134297
1384.871824,0.07508758851363696
1385.112878,0.06792847266403304
1385.353932,0.0592493778170554
1385.594986,0.05786746323135113
1385.83604,0.05465033141825648
1386.077094,0.05084365210364792
1386.318148,0.04865989983966126
1386.559202,0.042963687362693084
1386.800256,0.04211716085878507
1387.04131,0.03924230126921989
1387.282364,0.037654605808015607
1387.523418,0.041126606780885894
1387.764472,0.03595453698986845
1388.005526,0.03413950707712338
1388.24658,0.03333991337143992
1388.487634,0.032074306176514265
1388.728688,0.03123862403359589
1388.969742,0.030409506671477564
1389.210796,0.030409506671477564
1389.45185,0.030708984883275732
1389.692904,0.02931370866065396
1389.933958,0.027479912383676797
1390.175012,0.027898007736453855
1390.416066,0.027642523096637422
1390.65712,0.02631016269969967
1390.898174,0.027750539431656934
1391.139228,0.02620775289409616
1391.380282,0.02746892261682323
1391.621336,0.02845304768198724
1391.86239,0.0279706369336105
1392.103444,0.02901622855997675
1392.344498,0.029558024952571347
1392.585552,0.030798170195636118
1392.826606,0.03187606067432269
1393.06766,0.03231253640695012
1393.308714,0.03230607454587638
1393.549768,0.03682788412296247
1393.790822,0.03818547772184504
1394.031876,0.04023572485550614
1394.27293,0.043110012511519386
1394.513984,0.05169470089067356
1394.755038,0.04951894278928449
1394.996092,0.053008659075068305
1395.237146,0.05822153357369408
1395.4782,0.06180320840052338
1395.719254,0.0669037673687009
1395.960308,0.07149698485725133
1396.201362,0.0734169825670727
1396.442416,0.07858299119298558
1396.68347,0.08783458054643385
1396.924524,0.09573225447033187
1397.165578,0.10274552282854095
1397.406632,0.11047124700321906
1397.647686,0.11830372745486127
1397.88874,0.12180912604930669
1398.129794,0.13486243770765663
1398.370848,0.139275680091967
1398.611902,0.1516773062592324
1398.852956,0.15854766584372992
1399.09401,0.17960415295929566
1399.335064,0.18642989661988946
1399.576118,0.19673453442181937
1399.817172,0.2088163753589926
1400.058226,0.21816579014027454
1400.29928,0.23347039451438842
1400.540334,0.2570460570067861
1400.781388,0.26622858423278395
1401.022442,0.2689311177540696
1401.263496,0.2850188387559455
1401.50455,0.29671001429404525
1401.745604,0.31584616612145006
1401.986658,0.340207348066087
1402.227712,0.3565075005279578
1402.468766,0.3670342907523005
1402.70982,0.3956441827719074
1402.950874,0.41457142632997235
1403.191928,0.4256661182456241
1403.432982,0.4351563009073569
1403.674036,0.4735157992331479
1403.91509,0.498475917837466
1404.156144,0.539425820766341
1404.397198,0.5293369994256778
1404.638252,0.5573621894594465
1404.879306,0.5704783839819654
1405.12036,0.5888640128503323
1405.361414,0.597189975077116
1405.602468,0.6287824176566789
1405.843522,0.6304950339349585
1406.084576,0.6683989855439544
1406.32563,0.6641946665216437
1406.566684,0.6656375338929004
1406.807738,0.7288334767657588
1407.048792,0.6862453926416663
1407.289846,0.7078875681123546
1407.5309,0.7247996551789228
1407.771954,0.742138051415405
1408.013008,0.7367549048294989
1408.254062,0.7406256329818265
1408.495116,0.7382520363606795
1408.73617,0.7634634706998455
1408.977224,0.7591241078497976
1409.218278,0.7783336427576704
1409.459332,0.7734378200369232
1409.700386,0.7705197437159829
1409.94144,0.7969287515378087
1410.182494,0.8111356307070107
1410.423548,0.7889439499604846
1410.664602,0.8069770901699344
1410.905656,0.7948355826448783
1411.14671,0.7892359132318443
1411.387764,0.8168906797423399
1411.628818,0.8182478444057325
1411.869872,0.8127839084732463
1412.110926,0.8329014093020098
1412.35198,0.8117523281016743
1412.593034,0.841440478898226
1412.834088,0.8552255873435926
1413.075142,0.8405154032563195
1413.316196,0.8188699491373349
1413.55725,0.8255214761752802
1413.798304,0.8429227181289946
1414.039358,0.8435467117895895
1414.280412,0.8293193291557216
1414.521466,0.8361393443019051
1414.76252,0.836758316408122
1415.003574,0.8525955448791055
1415.244628,0.8448214294940517
1415.485682,0.836716479538232
1415.726736,0.8581383031515185
1415.96779,0.8729299211163268
1416.208844,0.8493108695775654
1416.449898,0.8821175104916298
1416.690952,0.8509856611186597
1416.932006,0.8810331729580161
1417.17306,0.8788948614484219
1417.414114,0.838240690141908
1417.655168,0.8624311149420455
1417.896222,0.8703933874922695
1418.137276,0.8934097113680652
1418.37833,0.8780076257678001
1418.619384,0.8786488053366794
1418.860438,0.8987503324898205
1419.101492,0.8922936469144594
1419.342546,0.9633562479763597
1419.5836,0.9330066039231337
1419.824654,0.8715256346972344
1420.065708,0.9147083570299139
1420.306762,0.868941043579861
1420.547816,0.8646590600319208
1420.78887,0.8852722979490762
1421.029924,0.8763147052438705
1421.270978,0.895646029879876
1421.512032,0.8730608704254469
1421.753086,0.8883584122703522
1421.99414,0.8789563862420658
1422.235194,0.9039149544059918
1422.476248,0.8711422477692772
1422.717302,0.8972416995377478
1422.958356,0.8785170179001839
1423.19941,0.8846439776976164
1423.440464,0.8826645929261645
1423.681518,0.8866278012605469
1423.922572,0.9061811935991814
1424.163626,0.8881541133308086
1424.40468,0.8873196407278461
1424.645734,0.8772353189219761
1424.886788,0.9179549166230598
1425.127842,0.9104775835970281
1425.368896,0.8707329071154145
1425.60995,0.8742315561760964
1425.851004,0.8888915872542142
1426.092058,0.8882162862947701
1426.333112,0.8827705190327548
1426.574166,0.9098459313626893
1426.81522,0.8709419080922363
1427.056274,0.8751149760997976
1427.297328,0.9139787109285187
1427.538382,0.8829382613663882
1427.779436,0.86761258031673
1428.02049,0.8909294814873467
1428.261544,0.9036257478960913
1428.502598,0.887399503089264
1428.743652,0.8998294802479654
1428.984706,0.895583336852066
1429.22576,0.9040415113583886
1429.466814,0.8924988980562263
1429.707868,0.8941694324584499
1429.948922,0.923155118087384
1430.189976,0.88763025695677
1430.43103,0.8885094460379447
1430.672084,0.8698365139428181
1430.913138,0.9052202452260313
1431.154192,0.8907334985603319
1431.395246,0.8961208480914237
1431.6363,0.8832650089676723
1431.877354,0.9045750532294649
1432.118408,0.8826999002160226
1432.359462,0.8961298093447108
1432.600516,0.8974121916568983
1432.84157,0.8796862228829541
1433.082624,0.89701741714933
1433.323678,0.9072302520034358
1433.564732,0.9231237313469467
1433.805786,0.8848297724406982
1434.04684,0.8945987368108319
1434.287894,0.9052980975147211
1434.528948,0.9086366406305733
1434.770002,0.9048193214685651
1435.011056,0.9025871755795521
1435.25211,0.8916335938654913
1435.493164,0.9017301249262692
1435.734218,0.9070823855238047
1435.975272,0.9268597679447751
1436.216326,0.8969546281277709
1436.45738,0.9803221861207359
1436.698434,0.9547192125552553
1436.939488,0.9777062616708704
1437.180542,0.8887493759774592
1437.421596,0.9182395267595049
1437.66265,0.904692655630375
1437.903704,0.9237156433462688
1438.144758,0.9064295212655642
1438.385812,0.9269014775727922
1438.626866,0.8997125100187628
1438.86792,0.9247572577157684
1439.108974,0.8976635022524038
1439.350028,0.8864416289710567
1439.591082,0.9080098975997498
1439.832136,0.9149709160037921
1440.07319,0.9374189295719627
1440.314244,0.9177713439976097
1440.555298,0.9009459608784054
1440.796352,0.9258768912392816
1441.037406,0.9158652794141124
1441.27846,0.9016579894017346
1441.519514,0.9094311361984729
1441.760568,0.9165936818128361
1442.001622,0.90945296280766
1442.242676,0.9246499920953997
1442.48373,0.899424648075924
1442.724784,0.912247449047492
1442.965838,0.9131300189845121
1443.206892,0.9213032824754456
1443.447946,0.9153864071090021
1443.689,0.9278603893725674
1443.930054,0.9231080383769044
1444.171108,0.9194202229862504
1444.412162,0.9188714929253484
1444.653216,0.9108855689363718
1444.89427,0.9166055976081521
1445.135324,0.9218728238741808
1445.376378,0.8919457202422739
1445.617432,0.9421243563578521
1445.858486,0.916633096188557
1446.09954,0.901081112908686
1446.340594,0.9277379198843343
1446.581648,0.9166294296635054
1446.822702,0.9256102770888852
1447.063756,0.9184323773087234
1447.30481,0.9312467492804661
1447.545864,0.9279169905826384
1447.786918,0.9380547151131559
1448.027972,0.9826591142547978
1448.269026,0.9243754118249359
1448.51008,0.916652345685696
1448.751134,0.9324012790863442
1448.992188,0.921165097347218
1449.233242,0.9106842854682794
1449.474296,0.9376233091751767
1449.71535,0.9358996685219918
1449.956404,0.9073227942087123
1450.197458,1.0
1450.438512,1.0
1450.679566,1.0
1450.92062,1.0
1451.161674,1.0
1451.402728,1.0
1451.643782,1.0
1451.884836,1.0
1452.12589,1.0
1452.366944,1.0
1452.607998,1.0
1452.849052,1.0
1453.090106,1.0
1453.33116,1.0
1453.572214,1.0
1453.813268,1.0
1454.054322,1.0
1454.295376,1.0
1454.53643,1.0
1454.777484,1.0
1455.018538,1.0
1455.259592,1.0
1455.500646,1.0
1455.7417,1.0
1455.982754,1.0
1456.223808,1.0
1456.464862,1.0
1456.705916,1.0
1456.94697,1.0
1457.188024,1.0
1457.429078,1.0
1457.670132,1.0
1457.911186,1.0
1458.15224,1.0
1458.393294,1.0
1458.634348,1.0
1458.875402,1.0
1459.116456,1.0
1459.35751,1.0
1459.598564,1.0
1459.839618,1.0
1460.080672,1.0
1460.321726,1.0
1460.56278,1.0
1460.803834,1.0
1461.044888,1.0
1461.285942,1.0
1461.526996,1.0
1461.76805,1.0
1462.009104,1.0
1462.250158,1.0
1462.491212,1.0
1462.732266,1.0
1462.97332,1.0
1463.214374,1.0
1463.455428,1.0
1463.696482,1.0
1463.937536,1.0
1464.17859,1.0
1464.419644,1.0
1464.660698,1.0
1464.901752,1.0
1465.142806,1.0
1465.38386,1.0
1465.624914,1.0
1465.865968,1.0
1466.107022,1.0
1466.348076,1.0
1466.58913,1.0
1466.830184,1.0
1467.071238,1.0
1467.312292,1.0
1467.553346,1.0
1467.7944,1.0
1468.035454,1.0
1468.276508,1.0
1468.517562,1.0
1468.758616,1.0
1468.99967,1.0
1469.240724,1.0
1469.481778,1.0
1469.722832,1.0
1469.963886,1.0
1470.20494,1.0
1470.445994,1.0
1470.687048,1.0
1470.928102,1.0
1471.169156,1.0
1471.41021,1.0
1471.651264,1.0
1471.892318,1.0
1472.133372,1.0
1472.374426,1.0
1472.61548,1.0
1472.856534,1.0
1473.097588,1.0
1473.338642,1.0
1473.579696,1.0
1473.82075,1.0
1474.061804,1.0
1474.302858,1.0
1474.543912,1.0
1474.784966,1.0
1475.02602,1.0
1475.267074,1.0
1475.508128,1.0
1475.749182,1.0
1475.990236,1.0
1476.23129,1.0
1476.472344,1.0
1476.713398,1.0
1476.954452,1.0
1477.195506,1.0
1477.43656,1.0
1477.677614,1.0
1477.918668,1.0
1478.159722,1.0
1478.400776,1.0
1478.64183,1.0
1478.882884,1.0
1479.123938,1.0
1479.364992,1.0
1479.606046,1.0
1479.8471,1.0
1480.088154,1.0
1480.329208,1.0
1480.570262,1.0
1480.811316,1.0
1481.05237,1.0
1481.293424,1.0
1481.534478,1.0
1481.775532,1.0
1482.016586,1.0
1482.25764,1.0
1482.498694,1.0
1482.739748,1.0
1482.980802,1.0
1483.221856,1.0
1483.46291,1.0
1483.703964,1.0
1483.945018,1.0
1484.186072,1.0
1484.427126,1.0
1484.66818,1.0
1484.909234,1.0
1485.150288,1.0
1485.391342,1.0
1485.632396,1.0
1485.87345,1.0
1486.114504,1.0
1486.355558,1.0
1486.596612,1.0
1486.837666,1.0
1487.07872,1.0
1487.319774,1.0
1487.560828,1.0
1487.801882,1.0
1488.042936,1.0
1488.28399,1.0
1488.525044,1.0
1488.766098,1.0
1489.007152,1.0
1489.248206,1.0
1489.48926,1.0
1489.730314,1.0
1489.971368,1.0
1490.212422,1.0
1490.453476,1.0
1490.69453,1.0
1490.935584,1.0
1491.176638,1.0
1491.417692,1.0
1491.658746,1.0
1491.8998,1.0
1492.140854,1.0
1492.381908,1.0
1492.622962,1.0
1492.864016,1.0
1493.10507,1.0
1493.346124,1.0
1493.587178,1.0
1493.828232,1.0
1494.069286,1.0
1494.31034,1.0
1494.551394,1.0
1494.792448,1.0
1495.033502,1.0
1495.274556,1.0
1495.51561,1.0
1495.756664,1.0
1495.997718,1.0
1496.238772,1.0
1496.479826,1.0
1496.72088,1.0
1496.961934,1.0
1497.202988,1.0
1497.444042,1.0
1497.685096,1.0
1497.92615,1.0
1498.167204,1.0
1498.408258,1.0
1498.649312,1.0
1498.890366,1.0
1499.13142,1.0
1499.372474,1.0
1499.613528,1.0
1499.854582,1.0
1500.095636,1.0
1500.33669,1.0
1500.577744,1.0
1500.818798,1.0
1501.059852,1.0
1501.300906,1.0
1501.54196,1.0
1501.783014,1.0
1502.024068,1.0
1502.265122,1.0
1502.506176,1.0
1502.74723,1.0
1502.988284,1.0
1503.229338,1.0
1503.470392,1.0
1503.711446,1.0
1503.9525,1.0
1504.193554,1.0
1504.434608,1.0
1504.675662,1.0
1504.916716,1.0
1505.15777,1.0
1505.398824,1.0
1505.639878,1.0
1505.880932,1.0
1506.121986,1.0
1506.36304,1.0
1506.604094,1.0
1506.845148,1.0
1507.086202,1.0
1507.327256,1.0
1507.56831,1.0
1507.809364,1.0
1508.050418,1.0
1508.291472,1.0
1508.532526,1.0
1508.77358,1.0
1509.014634,1.0
1509.255688,1.0
1509.496742,1.0
1509.737796,1.0
1509.97885,1.0
1510.219904,1.0
1510.460958,1.0
1510.702012,1.0
1510.943066,1.0
1511.18412,1.0
1511.425174,1.0
1511.666228,1.0
1511.907282,1.0
1512.148336,1.0
1512.38939,1.0
1512.630444,1.0
1512.871498,1.0
1513.112552,1.0
1513.353606,1.0
1513.59466,1.0
1513.835714,1.0
1514.076768,1.0
1514.317822,1.0
1514.558876,1.0
1514.79993,1.0
1515.040984,1.0
1515.282038,1.0
1515.523092,1.0
1515.764146,1.0
1516.0052,1.0
1516.246254,1.0
1516.487308,1.0
1516.728362,1.0
1516.969416,1.0
1517.21047,1.0
1517.451524,1.0
1517.692578,1.0
1517.933632,1.0
1518.174686,1.0
1518.41574,1.0
1518.656794,1.0
1518.897848,1.0
1519.138902,1.0
1519.379956,1.0
1519.62101,1.0
1519.862064,1.0
1520.103118,1.0
1520.344172,1.0
1520.585226,1.0
1520.82628,1.0
1521.067334,1.0
1521.308388,1.0
1521.549442,1.0
1521.790496,1.0
1522.03155,1.0
1522.272604,1.0
1522.513658,1.0
1522.754712,1.0
1522.995766,1.0
1523.23682,1.0
1523.477874,1.0
1523.718928,1.0
1523.959982,1.0
1524.201036,1.0
1524.44209,1.0
1524.683144,1.0
1524.924198,1.0
1525.165252,1.0
1525.406306,1.0
1525.64736,1.0
1525.888414,1.0
1526.129468,1.0
1526.370522,1.0
1526.611576,1.0
1526.85263,1.0
1527.093684,1.0
1527.334738,1.0
1527.575792,1.0
1527.816846,1.0
1528.0579,1.0
1528.298954,1.0
1528.540008,1.0
1528.781062,1.0
1529.022116,1.0
1529.26317,1.0
1529.504224,1.0
1529.745278,1.0
1529.986332,1.0
1530.227386,1.0
1530.46844,1.0
1530.709494,1.0
1530.950548,1.0
1531.191602,1.0
1531.432656,1.0
1531.67371,1.0
1531.914764,1.0
1532.155818,1.0
1532.396872,1.0
1532.637926,1.0
1532.87898,1.0
1533.120034,1.0
1533.361088,1.0
1533.602142,1.0
1533.843196,1.0
1534.08425,1.0
1534.325304,1.0
1534.566358,1.0
1534.807412,1.0
1535.048466,1.0
1535.28952,1.0
1535.530574,1.0
1535.771628,1.0
1536.012682,1.0
1536.253736,1.0
1536.49479,1.0
1536.735844,1.0
1536.976898,1.0
1537.217952,1.0
1537.459006,1.0
1537.70006,1.0
1537.941114,1.0
1538.182168,1.0
1538.423222,1.0
1538.664276,1.0
1538.90533,1.0
1539.146384,1.0
1539.387438,1.0
1539.628492,1.0
1539.869546,1.0
1540.1106,1.0
1540.351654,1.0
1540.592708,1.0
1540.833762,1.0
1541.074816,1.0
1541.31587,1.0
1541.556924,1.0
1541.797978,1.0
1542.039032,1.0
1542.280086,1.0
1542.52114,1.0
1542.762194,1.0
1543.003248,1.0
1543.244302,1.0
1543.485356,1.0
1543.72641,1.0
1543.967464,1.0
1544.208518,1.0
1544.449572,1.0
1544.690626,1.0
1544.93168,1.0
1545.172734,1.0
1545.413788,1.0
1545.654842,1.0
1545.895896,1.0
1546.13695,1.0
1546.378004,1.0
1546.619058,1.0
1546.860112,1.0
1547.101166,1.0
1547.34222,1.0
1547.583274,1.0
1547.824328,1.0
1548.065382,1.0
1548.306436,1.0
1548.54749,1.0
1548.788544,1.0
1549.029598,1.0
1549.270652,1.0
1549.511706,1.0
1549.75276,1.0
1549.993814,1.0
1550.234868,1.0
1550.475922,1.0
1550.716976,1.0
1550.95803,1.0
1551.199084,1.0
1551.440138,1.0
1551.681192,1.0
1551.922246,1.0
1552.1633,1.0
1552.404354,1.0
1552.645408,1.0
1552.886462,1.0
1553.127516,1.0
1553.36857,1.0
1553.609624,1.0
1553.850678,1.0
1554.091732,1.0
1554.332786,1.0
1554.57384,1.0
1554.814894,1.0
1555.055948,1.0
1555.297002,1.0
1555.538056,1.0
1555.77911,1.0
1556.020164,1.0
1556.261218,1.0
1556.502272,1.0
1556.743326,1.0
1556.98438,1.0
1557.225434,1.0
1557.466488,1.0
1557.707542,1.0
1557.948596,1.0
1558.18965,1.0
1558.430704,1.0
1558.671758,1.0
1558.912812,1.0
1559.153866,1.0
1559.39492,1.0
1559.635974,1.0
1559.877028,1.0
1560.118082,1.0
1560.359136,1.0
1560.60019,1.0
1560.841244,1.0
1561.082298,1.0
1561.323352,1.0
1561.564406,1.0
1561.80546,1.0
1562.046514,1.0
1562.287568,1.0
1562.528622,1.0
1562.769676,1.0
1563.01073,1.0
1563.251784,1.0
1563.492838,1.0
1563.733892,1.0
1563.974946,1.0
1564.216,1.0
1564.457054,1.0
1564.698108,1.0
1564.939162,1.0
1565.180216,1.0
1565.42127,1.0
1565.662324,1.0
1565.903378,1.0
1566.144432,1.0
1566.385486,1.0
1566.62654,1.0
1566.867594,1.0
1567.108648,1.0
1567.349702,1.0
1567.590756,1.0
1567.83181,1.0
1568.072864,1.0
1568.313918,1.0
1568.554972,1.0
1568.796026,1.0
1569.03708,1.0
1569.278134,1.0
1569.519188,1.0
1569.760242,1.0
1570.001296,1.0
1570.24235,1.0
1570.483404,1.0
1570.724458,1.0
1570.965512,1.0
1571.206566,1.0
1571.44762,1.0
1571.688674,1.0
1571.929728,1.0
1572.170782,1.0
1572.411836,1.0
1572.65289,1.0
1572.893944,1.0
1573.134998,1.0
1573.376052,1.0
1573.617106,1.0
1573.85816,1.0
1574.099214,1.0
1574.340268,1.0
1574.581322,1.0
1574.822376,1.0
1575.06343,1.0
1575.304484,1.0
1575.545538,1.0
1575.786592,1.0
1576.027646,1.0
1576.2687,1.0
1576.509754,1.0
1576.750808,1.0
1576.991862,1.0
1577.232916,1.0
1577.47397,1.0
1577.715024,1.0
1577.956078,1.0
1578.197132,1.0
1578.438186,1.0
1578.67924,1.0
1578.920294,1.0
1579.161348,1.0
1579.402402,1.0
1579.643456,1.0
1579.88451,1.0
1580.125564,1.0
1580.366618,1.0
1580.607672,1.0
1580.848726,1.0
1581.08978,1.0
1581.330834,1.0
1581.571888,1.0
1581.812942,1.0
1582.053996,1.0
1582.29505,1.0
1582.536104,1.0
1582.777158,1.0
1583.018212,1.0
1583.259266,1.0
1583.50032,1.0
1583.741374,1.0
1583.982428,1.0
1584.223482,1.0
1584.464536,1.0
1584.70559,1.0
1584.946644,1.0
1585.187698,1.0
1585.428752,1.0
1585.669806,1.0
1585.91086,1.0
1586.151914,1.0
1586.392968,1.0
1586.634022,1.0
1586.875076,1.0
1587.11613,1.0
1587.357184,1.0
1587.598238,1.0
1587.839292,1.0
1588.080346,1.0
1588.3214,1.0
1588.562454,1.0
1588.803508,1.0
1589.044562,1.0
1589.285616,1.0
1589.52667,1.0
1589.767724,1.0
1590.008778,1.0
1590.249832,1.0
1590.490886,1.0
1590.73194,1.0
1590.972994,1.0
1591.214048,1.0
1591.455102,1.0
1591.696156,1.0
1591.93721,1.0
1592.178264,1.0
1592.419318,1.0
1592.660372,1.0
1592.901426,1.0
1593.14248,1.0
1593.383534,1.0
1593.624588,1.0
1593.865642,1.0
1594.106696,1.0
1594.34775,1.0
1594.588804,1.0
1594.829858,1.0
1595.070912,1.0
1595.311966,1.0
1595.55302,1.0
1595.794074,1.0
1596.035128,1.0
1596.276182,1.0
1596.517236,1.0
1596.75829,1.0
1596.999344,1.0
1597.240398,1.0
1597.481452,1.0
1597.722506,1.0
1597.96356,1.0
1598.204614,1.0
1598.445668,1.0
1598.686722,1.0
1598.927776,1.0
1599.16883,1.0
1599.409884,1.0
1599.650938,1.0
1599.891992,1.0
1600.133046,1.0
1600.3741,1.0
1600.615154,1.0
1600.856208,1.0
1601.097262,1.0
1601.338316,1.0
1601.57937,1.0
1601.820424,1.0
1602.061478,1.0
1602.302532,1.0
1602.543586,1.0
1602.78464,1.0
1603.025694,1.0
1603.266748,1.0
1603.507802,1.0
1603.748856,1.0
1603.98991,1.0
1604.230964,1.0
1604.472018,1.0
1604.713072,1.0
1604.954126,1.0
1605.19518,1.0
1605.436234,1.0
1605.677288,1.0
1605.918342,1.0
1606.159396,1.0
1606.40045,1.0
1606.641504,1.0
1606.882558,1.0
1607.123612,1.0
1607.364666,1.0
1607.60572,1.0
1607.846774,1.0
1608.087828,1.0
1608.328882,1.0
1608.569936,1.0
1608.81099,1.0
1609.052044,1.0
1609.293098,1.0
1609.534152,1.0
1609.775206,1.0
1610.01626,1.0
1610.257314,1.0
1610.498368,1.0
1610.739422,1.0
1610.980476,1.0
1611.22153,1.0
1611.462584,1.0
1611.703638,1.0
1611.944692,1.0
1612.185746,1.0
1612.4268,1.0
1612.667854,1.0
1612.908908,1.0
1613.149962,1.0
1613.391016,1.0
1613.63207,1.0
1613.873124,1.0
1614.114178,1.0
1614.355232,1.0
1614.596286,1.0
1614.83734,1.0
1615.078394,1.0
1615.319448,1.0
1615.560502,1.0
1615.801556,1.0
1616.04261,1.0
1616.283664,1.0
1616.524718,1.0
1616.765772,1.0
1617.006826,1.0
1617.24788,1.0
1617.488934,1.0
1617.729988,1.0
1617.971042,1.0
1618.212096,1.0
1618.45315,1.0
1618.694204,1.0
1618.935258,1.0
1619.176312,1.0
1619.417366,1.0
1619.65842,1.0
1619.899474,1.0
1620.140528,1.0
1620.381582,1.0
1620.622636,1.0
1620.86369,1.0
1621.104744,1.0
1621.345798,1.0
1621.586852,1.0
1621.827906,1.0
1622.06896,1.0
1622.310014,1.0
1622.551068,1.0
1622.792122,1.0
1623.033176,1.0
1623.27423,1.0
1623.515284,1.0
1623.756338,1.0
1623.997392,1.0
1624.238446,1.0
1624.4795,1.0
1624.720554,1.0
1624.961608,1.0
1625.202662,1.0
1625.443716,1.0
1625.68477,1.0
1625.925824,1.0
1626.166878,1.0
1626.407932,1.0
1626.648986,1.0
1626.89004,1.0
1627.131094,1.0
1627.372148,1.0
1627.613202,1.0
1627.854256,1.0
1628.09531,1.0
1628.336364,1.0
1628.577418,1.0
1628.818472,1.0
1629.059526,1.0
1629.30058,1.0
1629.541634,1.0
1629.782688,1.0
1630.023742,1.0
1630.264796,1.0
1630.50585,1.0
1630.746904,1.0
1630.987958,1.0
1631.229012,1.0
1631.470066,1.0
1631.71112,1.0
1631.952174,1.0
1632.193228,1.0
1632.434282,1.0
1632.675336,1.0
1632.91639,1.0
1633.157444,1.0
1633.398498,1.0
1633.639552,1.0
1633.880606,1.0
1634.12166,1.0
1634.362714,1.0
1634.603768,1.0
1634.844822,1.0
1635.085876,1.0
1635.32693,1.0
1635.567984,1.0
1635.809038,1.0
1636.050092,1.0
1636.291146,1.0
1636.5322,1.0
1636.773254,1.0
