nu,[0]Ethylbenzoate-HITRAN(x-sec)-X=0.01-T=323.1K-P=1.0atm-L=15cm
1098.261932,0.25276375530264916
1098.381534,0.2484285499850049
1098.501136,0.2446320583319975
1098.620738,0.2397640414223223
1098.74034,0.23501639530882626
1098.859942,0.23015552567298364
1098.979544,0.22557558223273863
1099.099146,0.22113099842915412
1099.218748,0.2164923645129685
1099.33835,0.21186627110936027
1099.457952,0.20775412289088666
1099.577554,0.203253766370041
1099.697156,0.199169312383285
1099.816758,0.1949523712991825
1099.93636,0.19114939192217875
1100.055962,0.18721454880183672
1100.175564,0.1838196803468885
1100.295166,0.18017980680369194
1100.414768,0.17657668871613388
1100.53437,0.17308023601645434
1100.653972,0.16955125643975386
1100.773574,0.16657660254808246
1100.893176,0.16380149182564036
1101.012778,0.1609277133862936
1101.13238,0.1580411242118897
1101.251982,0.1553149947567615
1101.371584,0.15239186750218403
1101.491186,0.1495387084899635
1101.610788,0.1468270375888754
1101.73039,0.14406365910145327
1101.849992,0.14119688712824038
1101.969594,0.1377244953246515
1102.089196,0.1347950233437982
1102.208798,0.131545826181492
1102.3284,0.12877352985253057
1102.448002,0.1255564274931972
1102.567604,0.12207740112098978
1102.687206,0.11882541071719105
1102.806808,0.11540587688403774
1102.92641,0.11210716890136022
1103.046012,0.10879390133909321
1103.165614,0.1052517688905321
1103.285216,0.10220241207238466
1103.404818,0.09881557944196351
1103.52442,0.09517861450234763
1103.644022,0.09214424954636077
1103.763624,0.08865525235443938
1103.883226,0.0856402410992619
1104.002828,0.08247995375128568
1104.12243,0.07946806787176598
1104.242032,0.07624526223865997
1104.361634,0.07312390119033295
1104.481236,0.07026369803178631
1104.600838,0.06736026331399235
1104.72044,0.06460910072629172
1104.840042,0.061790848994825044
1104.959644,0.05919015805405483
1105.079246,0.05670459675600899
1105.198848,0.05410655153498178
1105.31845,0.05174124706411135
1105.438052,0.04957840118853617
1105.557654,0.0472312277633081
1105.677256,0.04498167924498948
1105.796858,0.042980876275191496
1105.91646,0.041110159427863446
1106.036062,0.03900755241242111
1106.155664,0.037320966712592066
1106.275266,0.035625272190051925
1106.394868,0.033914928255745436
1106.51447,0.03230930531486673
1106.634072,0.03087834962623682
1106.753674,0.029293196244774646
1106.873276,0.028035043437644912
1106.992878,0.02680947256493395
1107.11248,0.025458642657997323
1107.232082,0.024387123777742027
1107.351684,0.023339688462646977
1107.471286,0.022337240852920846
1107.590888,0.021377848711216653
1107.71049,0.020433082509741258
1107.830092,0.019512499866155695
1107.949694,0.018801850182985157
1108.069296,0.01806823237747125
1108.188898,0.017312958701362787
1108.3085,0.01670578854762277
1108.428102,0.016042721842671942
1108.547704,0.015438359346086325
1108.667306,0.01489842166745877
1108.786908,0.014426333892200806
1108.90651,0.013875924374266508
1109.026112,0.013484694195902605
1109.145714,0.013033921158510226
1109.265316,0.012576818011084305
1109.384918,0.012263842254242938
1109.50452,0.011919256421945036
1109.624122,0.011578561932476722
1109.743724,0.0112464809917207
1109.863326,0.010983073105023519
1109.982928,0.010760212235006924
1110.10253,0.010521862958929235
1110.222132,0.010275426612469454
1110.341734,0.010068938398536387
1110.461336,0.00987548357276489
1110.580938,0.009724566172346636
1110.70054,0.009570211245891778
1110.820142,0.009465515802800889
1110.939744,0.009321795673615784
1111.059346,0.00920323708269096
1111.178948,0.009165581058251824
1111.29855,0.00904810441604543
1111.418152,0.008976008349495213
1111.537754,0.008946436342589861
1111.657356,0.008834418439455911
1111.776958,0.008797391692607879
1111.89656,0.008682029189842379
1112.016162,0.008588767792636018
1112.135764,0.00847868425351757
1112.255366,0.008365827712053242
1112.374968,0.008274307889070083
1112.49457,0.00813808813015587
1112.614172,0.008029765134153245
1112.733774,0.007895202361505808
1112.853376,0.0077885544589215054
1112.972978,0.007684883972681168
1113.09258,0.007682578853274562
1113.212182,0.00763051453637078
1113.331784,0.007554589648154503
1113.451386,0.007527442020470412
1113.570988,0.007504143082219807
1113.69059,0.007501892176947812
1113.810192,0.007501892176947812
1113.929794,0.007505644060929115
1114.049396,0.007604614841378647
1114.168998,0.007673365287895489
1114.2886,0.00777221565630503
1114.408202,0.007835426260464344
1114.527804,0.007978538736619422
1114.647406,0.00809264220398557
1114.767008,0.00816172283949788
1114.88661,0.008293360699547881
1115.006212,0.008443148457062956
1115.125814,0.008561327663322052
1115.245416,0.008666415593752813
1115.365018,0.008814122626177503
1115.48462,0.008954491759692144
1115.604222,0.009095277101695816
1115.723824,0.009305031533655556
1115.843426,0.009503453691205059
1115.963028,0.009710961305334385
1116.08263,0.009928955428130761
1116.202232,0.010217023288378951
1116.321834,0.010552420648744511
1116.441436,0.010861835109242907
1116.561038,0.011235240132095536
1116.68064,0.011641255286623515
1116.800242,0.012103023276822672
1116.919844,0.012559222785400649
1117.039446,0.013128104042363666
1117.159048,0.013739230474212143
1117.27865,0.014397510057858682
1117.398252,0.01514628487304698
1117.517854,0.015934001402573877
1117.637456,0.01676100871299048
1117.757058,0.01777432995365944
1117.87666,0.018803730462015843
1117.996262,0.019916634338728888
1118.115864,0.021095405732597893
1118.235466,0.022444717346244054
1118.355068,0.02377073682461036
1118.47467,0.025372230257285272
1118.594272,0.02693846737311534
1118.713874,0.02863000457713897
1118.833476,0.030470386544400145
1118.953078,0.03246151646585617
1119.07268,0.0345620161180041
1119.192282,0.036750626714974734
1119.311884,0.039132576512013
1119.431486,0.04155655534869696
1119.551088,0.044174834820105265
1119.67069,0.046915836278593824
1119.790292,0.049797026777345266
1119.909894,0.05265468818588921
1120.029496,0.05583245208845747
1120.149098,0.0588890567090458
1120.2687,0.06241185735149562
1120.388302,0.06588793069487116
1120.507904,0.06933537786127004
1120.627506,0.0730654254627904
1120.747108,0.07648963787030044
1120.86671,0.0804917970298591
1120.986312,0.08450031642089868
1121.105914,0.08842504809353872
1121.225516,0.09267097150024468
1121.345118,0.09665570960577266
1121.46472,0.10077146991145429
1121.584322,0.10483160270755736
1121.703924,0.10921902600857582
1121.823526,0.11336982687877184
1121.943128,0.11813821811999208
1122.06273,0.12197977825444616
1122.182332,0.12661554354395818
1122.301934,0.13078506871893633
1122.421536,0.1353352832366127
1122.541138,0.13945685621505094
1122.66074,0.14406365910145327
1122.780342,0.14824336464220955
1122.899944,0.15268168729205112
1123.019546,0.1569230062457882
1123.139148,0.1614435068986057
1123.25875,0.16592821896795218
1123.378352,0.1701457255513846
1123.497954,0.17461006346168442
1123.617556,0.1789408454689266
1123.737158,0.18317743604882025
1123.85676,0.187814594919752
1123.976362,0.19206911457189776
1124.095964,0.1965575529944283
1124.215566,0.20113076707447747
1124.335168,0.20546080359549473
1124.45477,0.20998902742225098
1124.574372,0.21425251134700346
1124.693974,0.21869001685704254
1124.813576,0.22308553857870586
1124.933178,0.22741016447634296
1125.05278,0.23232918782103013
1125.172382,0.2364543767045291
1125.291984,0.24096586368128597
1125.411586,0.24590745820108373
1125.531188,0.25042394934018714
1125.65079,0.2546666102538619
1125.770392,0.25882580787948783
1125.889994,0.26392244181544905
1126.009596,0.2687698074813382
1126.129198,0.2737609496308074
1126.2488,0.27839898398714324
1126.368402,0.2834555381602443
1126.488004,0.28845966850968136
1126.607606,0.29375770032353277
1126.727208,0.2983165822006228
1126.84681,0.30346166080623954
1126.966412,0.30826360551129145
1127.086014,0.313642963165351
1127.205616,0.31825574177337074
1127.325218,0.323485819701621
1127.44482,0.3288018464802616
1127.564422,0.33413840019246777
1127.684024,0.3389848035135914
1127.803626,0.3447623292763936
1127.923228,0.35018279129029
1128.04283,0.35625803260154915
1128.162432,0.3616060208579491
1128.282034,0.36714441755772104
1128.401636,0.3728869456697419
1128.521238,0.37848834469006093
1128.64084,0.3842929986601549
1128.760442,0.39017106805213164
1128.880044,0.3963728382256472
1128.999646,0.4020053025609439
1129.119248,0.40715961336023243
1129.23885,0.4135114807877332
1129.358452,0.41878819000055617
1129.478054,0.42478165288253
1129.597656,0.430735959318382
1129.717258,0.4359838838338965
1129.83686,0.4413796012407701
1129.956462,0.44719971251365837
1130.076064,0.4526889653638472
1130.195666,0.4581539573202054
1130.315268,0.46372202051588196
1130.43487,0.4690152476891712
1130.554472,0.4745776634673717
1130.674074,0.4795054589748941
1130.793676,0.48438753524204664
1130.913278,0.48976969919779867
1131.03288,0.4943062572198011
1131.152482,0.49952881243727326
1131.272084,0.5043070349833649
1131.391686,0.5095995794396174
1131.511288,0.5143301009061486
1131.63089,0.5187827898943342
1131.750492,0.5239180500112887
1131.870094,0.5284748829324357
1131.989696,0.5323788068881581
1132.109298,0.5370897855673146
1132.2289,0.541831614589949
1132.348502,0.5462382735435081
1132.468104,0.5499653515070172
1132.587706,0.5549373802387244
1132.707308,0.5589529374385387
1132.82691,0.5630482234894593
1132.946512,0.5674458231492671
1133.066114,0.5714775952087502
1133.185716,0.5751927942704473
1133.305318,0.5798765748905829
1133.42492,0.5835354937830834
1133.544522,0.5880342996774629
1133.664124,0.5921057667531155
1133.783726,0.5961100388593351
1133.903328,0.5992478461002062
1134.02293,0.603668543932164
1134.142532,0.6072953700101876
1134.262134,0.6103699684556544
1134.381736,0.6143318650663947
1134.501338,0.6183627621300108
1134.62094,0.6228808689929465
1134.740542,0.626347468731809
1134.860144,0.6300034395552212
1134.979746,0.6337948229686494
1135.099348,0.6375516408343177
1135.21895,0.639550303745861
1135.338552,0.6436694249269649
1135.458154,0.6479835297534668
1135.577756,0.6506327031937468
1135.697358,0.654535143425744
1135.81696,0.656180090180309
1135.936562,0.6601620128964297
1136.056164,0.663955599476346
1136.175766,0.6671102195610716
1136.295368,0.6698241926899383
1136.41497,0.6732557544878738
1136.534572,0.6763869198746687
1136.654174,0.6798589015929694
1136.773776,0.6821948214378123
1136.893378,0.6854155378799499
1137.01298,0.6882590401951922
1137.132582,0.6911005168633705
1137.252184,0.6929759393137165
1137.371786,0.6961570482946571
1137.491388,0.6998074872342279
1137.61099,0.7027317773633995
1137.730592,0.7049700213371655
1137.850194,0.7070598239824041
1137.969796,0.7101777415964388
1138.089398,0.7124681995827056
1138.209,0.7145302108506049
1138.328602,0.7162471428509194
1138.448204,0.7191466343371453
1138.567806,0.7210549002537453
1138.687408,0.723445546310129
1138.80701,0.7257715377327475
1138.926612,0.7290375787121922
1139.046214,0.7303291179015068
1139.165816,0.7332489522778444
1139.285418,0.7340706511698801
1139.40502,0.7359669986862908
1139.524622,0.7381634514315183
1139.644224,0.7394859472902569
1139.763826,0.7425983196756993
1139.883428,0.7433487228683936
1140.00303,0.7459624613131729
1140.122632,0.7481139298293232
1140.242234,0.748652765816478
1140.361836,0.7508870785310903
1140.481438,0.753082873100287
1140.60104,0.7549603859877878
1140.720642,0.7562222231731758
1140.840244,0.7573877025856725
1140.959846,0.7596176989196192
1141.079448,0.7602256362212522
1141.19905,0.7621133355787755
1141.318652,0.7633107932739571
1141.438254,0.7645712957113935
1141.557856,0.7665311057149017
1141.677458,0.7673133663278215
1141.79706,0.7686265946744776
1141.916662,0.769426382150339
1142.036264,0.7713909231500614
1142.155866,0.7726647688069223
1142.275468,0.7740181159857303
1142.39507,0.7738014212519329
1142.514672,0.7761340724087213
1142.634274,0.7770349103176887
1142.753876,0.778395911939825
1142.873478,0.7788475125202586
1142.99308,0.7796111572073081
1143.112682,0.7807814514443666
1143.232284,0.7822037676010913
1143.351886,0.7837148786256387
1143.471488,0.7849855256752319
1143.59109,0.7851739448107858
1143.710692,0.7853781165776162
1143.830294,0.7867930702637359
1143.949896,0.7879899050945777
1144.069498,0.7876590188254184
1144.1891,0.7890859726531363
1144.308702,0.7904127512691728
1144.428304,0.7914567850115243
1144.547906,0.7925893778249492
1144.667508,0.7922961740012063
1144.78711,0.7939299863686168
1144.906712,0.794160259452647
1145.026314,0.7949230193679009
1145.145916,0.7954717055262203
1145.265518,0.7962914634857879
1145.38512,0.7972077254184282
1145.504722,0.7971439513513914
1145.624324,0.7977021474631835
1145.743926,0.7977500110279239
1145.863528,0.7995389739430664
1145.98313,0.7992671769000415
1146.102732,0.8000908462091234
1146.222334,0.8016044478114115
1146.341936,0.8021096177253471
1146.461538,0.8020294107739889
1146.58114,0.8031450068145928
1146.700742,0.803201228932821
1146.820344,0.8035065033982904
1146.939946,0.8047207147172574
1147.059548,0.805179536276368
1147.17915,0.8063237033842688
1147.298752,0.8062269503451611
1147.418354,0.8058884061252789
1147.537956,0.8065172442970616
1147.657558,0.8077763930788594
1147.77716,0.8085603163214524
1147.896762,0.8081561372164884
1148.016364,0.8089889668714646
1148.135966,0.8087786570815354
1148.255568,0.8097983604676847
1148.37517,0.8088918940199276
1148.494772,0.8095797444248523
1148.614374,0.809863146927946
1148.733976,0.8102033608895866
1148.853578,0.8115331845587964
1148.97318,0.8116955074274539
1149.092782,0.8112573101773488
1149.212384,0.8123532471370907
1149.331986,0.812702634146183
1149.451588,0.8131416120819975
1149.57119,0.8127188883614076
1149.690792,0.8123288769052318
1149.810394,0.8136540526994547
1149.929996,0.8142238099281093
1150.049598,0.8132310625790137
1150.1692,0.8131985339870867
1150.288802,0.814525128478277
1150.408404,0.8143215226479465
1150.528006,0.8149243435909462
1150.647608,0.8143459526600744
1150.76721,0.8142563795318941
1150.886812,0.8137679722410145
1151.006414,0.8142808075896991
1151.126016,0.8138900465921981
1151.245618,0.8151281001453521
1151.36522,0.8145006930909552
1151.484822,0.8155520769818515
1151.604424,0.8150873447592379
1151.724026,0.8147858182275253
1151.843628,0.8148917472691334
1151.96323,0.8146065850638862
1152.082832,0.8136621892806646
1152.202434,0.8151281001453521
1152.322036,0.8142156677307211
1152.441638,0.8151851611094727
1152.56124,0.81391446365985
1152.680842,0.8152748364092458
1152.800444,0.8148510037003677
1152.920046,0.8141668162562161
1153.039648,0.8145902930951051
1153.15925,0.8142645221364024
1153.278852,0.8136703259432406
1153.398454,0.8146147311704672
1153.518056,0.8136947364191742
1153.637658,0.8137028734072232
1153.75726,0.8131497435387756
1153.876862,0.8132879907458568
1153.996464,0.8126294942004568
1154.116066,0.8125238592326325
1154.235668,0.8127107612131598
1154.35527,0.8126294942004568
1154.474872,0.8117523281016743
1154.594474,0.8129627406039235
1154.714076,0.8112491976448097
1154.833678,0.8125157340346663
1154.95328,0.8118578627639319
1155.072882,0.8119796505772041
1155.192484,0.810900435479062
1155.312086,0.8107950252742615
1155.431688,0.810965310108851
1155.55129,0.8107950252742615
1155.670892,0.8104464583606508
1155.790494,0.8096283206667905
1155.910096,0.8103330037984849
1156.029698,0.810170953403305
1156.1493,0.809733579190133
1156.268902,0.8100413364203956
1156.388504,0.8089808770222452
1156.508106,0.80918314752426
1156.627708,0.8088433619622627
1156.74731,0.8087058702778533
1156.866912,0.8082046280394315
1156.986514,0.8085279745556392
1157.106116,0.8075017957893971
1157.225718,0.8083016184141023
1157.34532,0.8074452726420251
1157.464922,0.8074937208118141
1157.584524,0.8066624304673984
1157.704126,0.8064365966050837
1157.823728,0.8059367608802747
1157.94333,0.8055741709267368
1158.062932,0.8052842164201458
1158.182534,0.8047287619646407
1158.302136,0.8051070733789824
1158.421738,0.8034904334289227
1158.54134,0.804648293111954
1158.660942,0.8039967918881498
1158.780544,0.8029843938750592
1158.900146,0.8022299431921903
1159.019748,0.8014361285515119
1159.13935,0.8006991463770267
1159.258952,0.7994910030437712
1159.378554,0.7991632789205594
1159.498156,0.7981888942158024
1159.617758,0.7977579885679218
1159.73736,0.796211838320764
1159.856962,0.7952569571580624
1159.976564,0.7948355826448783
1160.096166,0.793445836757576
1160.215768,0.7918684495632375
1160.33537,0.7910136932891796
1160.454972,0.7896859059381243
1160.574574,0.7886205492426782
1160.694176,0.7872967789983065
1160.813778,0.7862031966912781
1160.93338,0.7847736081934471
1161.052982,0.7837619029290713
1161.172584,0.7816876834409814
1161.292186,0.7797826905298674
1161.411788,0.779673528594707
1161.53139,0.7777578889172242
1161.650992,0.7761495952453973
1161.770594,0.7745756097028945
1161.890196,0.7721935870230047
1162.009798,0.7709590651646192
1162.1294,0.7700883734544484
1162.249002,0.7684037252796462
1162.368604,0.7661402745214128
1162.488206,0.764785405648185
1162.607808,0.7622124167525375
1162.72741,0.7613896717047414
1162.847012,0.7588736382239685
1162.966614,0.7574634451429958
1163.086216,0.7563432284090442
1163.205818,0.7537835659439401
1163.32542,0.7525107475519774
1163.445022,0.7506693528500659
1163.564624,0.7483159478615842
1163.684226,0.746387781120751
1163.803828,0.744449693495539
1163.92343,0.7423013397477743
1164.043032,0.7400259691157636
1164.162634,0.7378165961267271
1164.282236,0.7358934056661345
1164.401838,0.7336230046187454
1164.52144,0.7317400141760076
1164.641042,0.7284618664612905
1164.760644,0.7268392064374523
1164.880246,0.7251839008122659
1164.999848,0.7221661802661196
1165.11945,0.7194631284798589
1165.239052,0.7169995973203775
1165.358654,0.7156743742746168
1165.478256,0.7124254527731476
1165.597858,0.7095246785292437
1165.71746,0.7069608425359095
1165.837062,0.7036740691395582
1165.956664,0.7019030429155957
1166.076266,0.6986747168966189
1166.195868,0.6960039105897974
1166.31547,0.6929828691077585
1166.435072,0.6898507563023506
1166.554674,0.6864169754367824
1166.674276,0.6839503169744328
1166.793878,0.6804166145233266
1166.91348,0.677388713660624
1167.033082,0.67487350882733
1167.152684,0.6712390138479253
1167.272286,0.6669434628516386
1167.391888,0.6635772526237412
1167.51149,0.6595417521725191
1167.631092,0.6555176828612331
1167.750694,0.6521700096814244
1167.870296,0.6488394327844648
1167.989898,0.6438110477783913
1168.1095,0.6390836023908465
1168.229102,0.6358389315472424
1168.348704,0.6304256832955808
1168.468306,0.6259342157909176
1168.587908,0.621760691890599
1168.70751,0.6159804826255495
1168.827112,0.6118427340493422
1168.946714,0.6066519779759979
1169.066316,0.6013428747816739
1169.185918,0.5958895189436573
1169.30552,0.5903144015686367
1169.425122,0.5852945817185876
1169.544724,0.5795751174573652
1169.664326,0.5734640669994394
1169.783928,0.5670941157794654
1169.90353,0.5617490831779536
1170.023132,0.5547820195237726
1170.142734,0.5490476758424557
1170.262336,0.5430629694140395
1170.381938,0.5362150423262567
1170.50154,0.5298295118179082
1170.621142,0.5224740298577333
1170.740744,0.5161334102097235
1170.860346,0.5084186787897447
1170.979948,0.5009144254357549
1171.09955,0.4943556903171367
1171.219152,0.487751121572131
1171.338754,0.47971648779977993
1171.458356,0.47233348823959387
1171.577958,0.4652129598791839
1171.69756,0.4577280722071709
1171.817162,0.45066545484696263
1171.936764,0.4426924472677651
1172.056366,0.43560038677957497
1172.175968,0.4281507182264815
1172.29557,0.4207358823540002
1172.415172,0.4132469181091166
1172.534774,0.4064395782636285
1172.654376,0.39961248058510945
1172.773978,0.3928686291373838
1172.89358,0.38609956591262656
1173.013182,0.37965968246000376
1173.132784,0.37300628858620444
1173.252386,0.36692419697996637
1173.371988,0.3608113620572547
1173.49159,0.35451663814246503
1173.611192,0.34881973808567635
1173.730794,0.3438671115076803
1173.850396,0.33874759718303354
1173.969998,0.3336709337350714
1174.0896,0.32903208834805003
1174.209202,0.3244252901524974
1174.328804,0.3199789713112535
1174.448406,0.31625703314310827
1174.568008,0.31264090982365395
1174.68761,0.3097778039347769
1174.807212,0.30635828375793367
1174.926814,0.3038868046626276
1175.046416,0.30164634224304415
1175.166018,0.2996021053981838
1175.28562,0.2978694427657366
1175.405222,0.2965616963694694
1175.524824,0.2950530819546632
1175.644426,0.29405160495167837
1175.764028,0.29340540250411196
1175.88363,0.2929070370505135
1176.003232,0.2927020738700607
1176.122834,0.29281917811889707
1176.242436,0.2929949223437635
1176.362038,0.29349343732942673
1176.48164,0.2939340078306899
1176.601242,0.2949055922891749
1176.720844,0.29517112679483914
1176.840446,0.2955550987873915
1176.960048,0.2967990406516195
1177.07965,0.2973337600278567
1177.199252,0.2977503188150088
1177.318854,0.2982867520339359
1177.438456,0.298555330953151
1177.558058,0.2989437052720013
1177.67766,0.2992128757152766
1177.797262,0.2989736011372969
1177.916864,0.29858518797907274
1178.036466,0.2981078336635942
1178.156068,0.29721485030737516
1178.27567,0.29596916570490517
1178.395272,0.2949350843229809
1178.514874,0.2933173940852836
1178.634476,0.2920004312007641
1178.754078,0.2910675232696927
1178.87368,0.29153360407213563
1178.993282,0.2932000905899126
1179.112884,0.29546644555640483
1179.232486,0.297541966523648
1179.352088,0.30032201399590064
1179.47169,0.3026131566162041
1179.591292,0.3049827687110593
1179.710894,0.30743241638667657
1179.830496,0.30937535443851255
1179.950098,0.3109571990211882
1180.0697,0.3129537071060524
1180.189302,0.31423945127963027
1180.308904,0.31521510506062167
1180.428506,0.3161305556270406
1180.548108,0.31689018014534776
1180.66771,0.3178104954800169
1180.787312,0.31790585293156354
1180.906914,0.3184149094328563
1181.026516,0.3188610024983463
1181.146118,0.3191800229845027
1181.26572,0.31988299201747405
1181.385322,0.320331141837975
1181.504924,0.3207157699388858
1181.624526,0.32180805939651735
1181.744128,0.3232917864256038
1181.86373,0.3239390170132992
1181.983332,0.32507479001616607
1182.102934,0.3273582964946434
1182.222536,0.32893339352650897
1182.342138,0.33107842438242224
1182.46174,0.3336709337350714
1182.581342,0.3372941097527029
1182.700944,0.3402753963403008
1182.820546,0.3437295921687786
1182.940148,0.34805317818695564
1183.05975,0.35207889323097186
1183.179352,0.3572926804103008
1183.298954,0.3615698620638331
1183.418556,0.3678058726403064
1183.538158,0.3732189627770849
1183.65776,0.379356076172743
1183.777362,0.3859991930745236
1183.896964,0.39321843785910693
1184.016566,0.40040049310934867
1184.136168,0.4079829070258751
1184.25577,0.4162871468448396
1184.375372,0.4244801649498645
1184.494974,0.43303791123374585
1184.614576,0.4415782667577173
1184.734178,0.4505708250379225
1184.85378,0.45958562991491964
1184.973382,0.4692873554364495
1185.092984,0.4788298327061933
1185.212586,0.48891335174676914
1185.332188,0.49842108850217265
1185.45179,0.5078901982213325
1185.571392,0.5180570021584426
1185.690994,0.5279466721988876
1185.810596,0.5385203461990576
1185.930198,0.5479999956346986
1186.0498,0.558422184295632
1186.169402,0.5688263932128029
1186.289004,0.5783708540811422
1186.408606,0.5872820972861069
1186.528208,0.5978173538671713
1186.64781,0.6069978681727853
1186.767412,0.617047051176277
1186.887014,0.6262848371165688
1187.006616,0.6353622311335824
1187.126218,0.6435085276837266
1187.24582,0.6530053217795114
1187.365422,0.6613050816481199
1187.485024,0.6691078641078951
1187.604626,0.6779579592297663
1187.724228,0.6857034728679743
1187.84383,0.6929205034560353
1187.963432,0.7004446018908136
1188.083034,0.7076610803305365
1188.202636,0.7146516913119961
1188.322238,0.7218629341565486
1188.44184,0.7287168727380473
1188.561442,0.7347389594966146
1188.681044,0.7405663853011268
1188.800646,0.7451796117967144
1188.920248,0.7522022813853664
1189.03985,0.7574407215804967
1189.159452,0.762189550723027
1189.279054,0.7675896488675729
1189.398656,0.7716378077448979
1189.518258,0.7773224664291063
1189.63786,0.7814766562564042
1189.757462,0.7856373341246297
1189.877064,0.7897727761655523
1189.996666,0.7929144060960999
1190.116268,0.7961401824798764
1190.23587,0.8010114799452006
1190.355472,0.8044230231291519
1190.475074,0.807396827379039
1190.594676,0.810908544523962
1190.714278,0.8130440409429331
1190.83388,0.816939694653557
1190.953482,0.8184115103406616
1191.073084,0.8210674639555937
1191.192686,0.8243170942328206
1191.312288,0.827513382215542
1191.43189,0.8294686200707488
1191.551492,0.83127052133209
1191.671094,0.8330430145776986
1191.790696,0.8357548086535059
1191.910298,0.8380311561622114
1192.0299,0.8389367187266307
1192.149502,0.841171261022136
1192.269104,0.8429985845875656
1192.388706,0.8440192302410097
1192.508308,0.8461826875142003
1192.62791,0.8469615338010708
1192.747512,0.8499395922197397
1192.867114,0.8505942977350245
1192.986716,0.8513857183854788
1193.106318,0.8529963589691315
1193.22592,0.8542084741970037
1193.345522,0.8553453273074225
1193.465124,0.8559613977018116
1193.584726,0.8575378165341484
1193.704328,0.8588508536106685
1193.82393,0.8591858707676759
1193.943532,0.8605444574443322
1194.063134,0.8611298266783777
1194.182736,0.8619310499282515
1194.302338,0.8626726294646845
1194.42194,0.8642095542023488
1194.541542,0.8644169893865838
1194.661144,0.8652904915902221
1194.780746,0.8657751899683918
1194.900348,0.866442093589611
1195.01995,0.866398772567966
1195.139552,0.8678121541603152
1195.259154,0.8685153667678429
1195.378756,0.8686804003652241
1195.498358,0.8698104192388224
1195.61796,0.8700627008394657
1195.737562,0.870785152657192
1195.857164,0.871150959235312
1195.976766,0.8718045675272101
1196.096368,0.8714994893203761
1196.21597,0.8716825234310425
1196.335572,0.8733228279782428
1196.455174,0.8728426324887193
1196.574776,0.8734188987731173
1196.694378,0.8729735687035632
1196.81398,0.8732267677505746
1196.933582,0.8745026099696783
1197.053184,0.8744413969294618
1197.172786,0.8762095537884547
1197.292388,0.8750624707764071
1197.41199,0.8758153481921612
1197.531592,0.8768581888236218
1197.651194,0.8755876658016246
1197.770796,0.8757803162788765
1197.890398,0.8767968108986566
1198.01,0.8764373978908895
1198.129602,0.8768844949638765
1198.249204,0.877990065790885
1198.368806,0.8772002302109981
1198.488408,0.8772967275435773
1198.60801,0.8772616363763036
1198.727612,0.8778144853363576
1198.847214,0.8784994477355281
1198.966816,0.8786839519918214
1199.086418,0.8772265466126485
1199.20602,0.8781920267306348
1199.325622,0.8785785162438537
1199.445224,0.8790618673371541
1199.564826,0.8796774260647094
1199.684428,0.8785521592837228
1199.80403,0.8790003351600918
1199.923632,0.8796334432929847
1200.043234,0.8793344187593163
1200.162836,0.8794399452210285
1200.282438,0.8792728675043222
1200.40204,0.8802229951778182
1200.521642,0.8799765672406896
1200.641244,0.880258204801813
1200.760846,0.8797302082937243
1200.880448,0.880258204801813
1201.00005,0.8805663490955995
1201.119652,0.8804871016903676
1201.239254,0.8802229951778182
1201.358856,0.881209397214446
1201.478458,0.8812005851645341
1201.59806,0.8810331729580161
1201.717662,0.8807424799779198
1201.837264,0.8806632167216217
1201.956866,0.8807865182028651
1202.076468,0.8808217503682318
1202.19607,0.8806367972214146
1202.315672,0.8810596043496738
1202.435274,0.8810507937976831
1202.554876,0.881323961882626
1202.674478,0.8819940226845092
1202.79408,0.8815531359040472
1202.913682,0.8816236629759647
1203.033284,0.8821263317108408
1203.152886,0.8821439744139014
1203.272488,0.8821792608786025
1203.39209,0.8820557644270328
1203.511692,0.8820822264968947
1203.631294,0.8815795828948272
1203.750896,0.8829470907931489
1203.870498,0.8826557663243683
1203.9901,0.8825145526991477
1204.109702,0.883114866678604
1204.229304,0.8837155890103904
1204.348906,0.883980743458272
1204.468508,0.8843963120586686
1204.58811,0.8841133505150714
1204.707712,0.8850067560929615
1204.827314,0.8848032279456943
1204.946916,0.8849094107038858
1205.066518,0.885750474085906
1205.18612,0.8852634452703603
1205.305722,0.8858744878330378
1205.425324,0.8853342691789005
1205.544926,0.8860162390908893
1205.664528,0.8861225674191524
1205.78413,0.8877545338919264
1205.903732,0.8870180033312618
1206.023334,0.8876125045291557
1206.142936,0.8885983014252438
1206.262538,0.8898343118924916
1206.38214,0.8887404885281367
1206.501742,0.890038997322149
1206.621344,0.8894962390918727
1206.740946,0.8900478977566243
1206.860548,0.8901636115045632
1206.98015,0.891312663542624
1207.099752,0.8914731142621931
1207.219354,0.890849301442169
1207.338956,0.8911611532685598
1207.458558,0.8918565301298297
1207.57816,0.8923293393741806
1207.697762,0.8925703008241435
1207.817364,0.8936241554310518
1207.936966,0.893463317558917
1208.056568,0.8936152192341785
1208.17617,0.8941604908088336
1208.295772,0.8946524143453505
1208.415374,0.8950103468928257
1208.534976,0.8953326086213378
1208.654578,0.8955385588046839
1208.77418,0.8959237231893779
1208.893782,0.8961208480914237
1209.013384,0.8974211658236857
1209.132986,0.8973493750020909
1209.252588,0.8975019373632745
1209.37219,0.8985616147360552
1209.491792,0.897367322169062
1209.611394,0.8977083865496145
1209.730996,0.8993796779677823
1209.850598,0.8992267964178278
