nu,[0]sec-Amylamine-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
1915.822716,0.9985782117000475
1915.949919,0.9983491641310441
1916.077122,0.9985850020549742
1916.204324,0.9985243897849505
1916.331527,0.9984141587771819
1916.458729,0.9984056722928999
1916.585932,0.9982633097947182
1916.713134,0.9984022777193848
1916.840337,0.9983789153794267
1916.967539,0.998430832432858
1917.094742,0.9982817778367783
1917.221944,0.9983877011525393
1917.349147,0.9983163189838499
1917.47635,0.9983871021200983
1917.603552,0.9984659778167149
1917.730755,0.9985496527715875
1917.857957,0.9985426629484825
1917.98516,0.9985060171052077
1918.112362,0.9984541959876895
1918.239565,0.9984653787373079
1918.366767,0.9984572912004946
1918.49397,0.9984991274374589
1918.621172,0.9982209843276892
1918.748375,0.998529382419381
1918.875578,0.9984255407634691
1919.00278,0.9986770758366998
1919.129983,0.9983804129489229
1919.257185,0.9985248890472702
1919.384388,0.9985415645521574
1919.51159,0.9983884000241747
1919.638793,0.9983356865083025
1919.765995,0.9985750162548828
1919.893198,0.9988207958083167
1920.0204,0.9984481054356702
1920.147603,0.998782042313262
1920.274805,0.9985791104208425
1920.402008,0.998535074053082
1920.529211,0.9983940908542738
1920.656413,0.9985012242878283
1920.783616,0.9985660291201787
1920.910818,0.998423444072035
1921.038021,0.9985552446653003
1921.165223,0.9983806126250254
1921.292426,0.9985697238213216
1921.419628,0.9983507614909847
1921.546831,0.9986316370634892
1921.674033,0.9986658907160872
1921.801236,0.9986668893824773
1921.928439,0.9986073706095472
1922.055641,0.9983844064785617
1922.182844,0.9985343750787747
1922.310046,0.9985348743460871
1922.437249,0.998639626148542
1922.564451,0.9986180557655782
1922.691654,0.9984910396272825
1922.818856,0.9986485140807659
1922.946059,0.9984676752103199
1923.073261,0.9986428218004587
1923.200464,0.9984181524418043
1923.327667,0.9987123297597049
1923.454869,0.9985714213912951
1923.582072,0.9985707223915447
1923.709274,0.9985594386061352
1923.836477,0.9987132286012063
1923.963679,0.9986595991407943
1924.090882,0.9986025773056721
1924.218084,0.9983981842784377
1924.345287,0.9984749640509532
1924.472489,0.9985141050367022
1924.599692,0.9984026770803758
1924.726895,0.9987071364690928
1924.854097,0.9985804085745298
1924.9813,0.9986078699133573
1925.108502,0.9985793101366846
1925.235705,0.9984605861149922
1925.362907,0.9984820532483646
1925.49011,0.9983720265886769
1925.617312,0.9985923916113307
1925.744515,0.998635332007382
1925.871717,0.9983372838466789
1925.99892,0.9984745646610474
1926.126123,0.9985416644063189
1926.253325,0.9985386687858191
1926.380528,0.9985956869716605
1926.50773,0.9985716211055993
1926.634933,0.9985145044424242
1926.762135,0.9985172004352257
1926.889338,0.9984764617645225
1927.01654,0.9983176167959081
1927.143743,0.9985546455323333
1927.270945,0.9986738800751703
1927.398148,0.998506216806431
1927.525351,0.9985185983602849
1927.652553,0.9984772605460115
1927.779756,0.9984198497541061
1927.906958,0.9985056177028807
1928.034161,0.9984106643337414
1928.161363,0.9984002809168262
1928.288566,0.9986141611627551
1928.415768,0.9985540463997257
1928.542971,0.9984960320949617
1928.670173,0.9984503020239184
1928.797376,0.9984586890416808
1928.924578,0.9986386275094151
1929.051781,0.9985070156117241
1929.178984,0.9984533972246522
1929.306186,0.9984760623740176
1929.433389,0.9983931922999963
1929.560591,0.9984764617645225
1929.687794,0.9985080141192388
1929.814996,0.998430832432858
1929.942199,0.9986234483176392
1930.069401,0.99849433465315
1930.196604,0.9983146218475502
1930.323806,0.9984951334489373
1930.451009,0.9984519993908746
1930.578212,0.9983617434097615
1930.705414,0.9985804085745298
1930.832617,0.998297251324254
1930.959819,0.9982884663470963
1931.087022,0.9983142225217813
1931.214224,0.9984369228795117
1931.341427,0.9983494636358383
1931.468629,0.9984014789978821
1931.595832,0.9984195502281962
1931.723034,0.9983148215104944
1931.850237,0.9983258030339294
1931.97744,0.9982710962789019
1932.104642,0.9984526983075188
1932.231845,0.9982249772196122
1932.359047,0.9983045389207884
1932.48625,0.9982650068437874
1932.613452,0.9983090313013213
1932.740655,0.9982366565201696
1932.867857,0.9982101037782591
1932.99506,0.9983316931735432
1933.122262,0.9982907624132094
1933.249465,0.9982444427964569
1933.376668,0.9982934578019067
1933.50387,0.9982339612848354
1933.631073,0.9982640085792797
1933.758275,0.9981679802006934
1933.885478,0.9980905253707161
1934.01268,0.99806387670945
1934.139883,0.9982207846835123
1934.267085,0.9982576197100692
1934.394288,0.99819283489284
1934.52149,0.9981118847365035
1934.648693,0.9981944320026536
1934.775896,0.9981610928653913
1934.903098,0.9981693776368439
1935.030301,0.9981336438127638
1935.157503,0.9980519998199847
1935.284706,0.99801197873722
1935.411908,0.9979936154857537
1935.539111,0.9981508118590822
1935.666313,0.9980624794210007
1935.793516,0.9979776477156485
1935.920718,0.9979361327090216
1936.047921,0.9978959166932315
1936.175124,0.9980265498184782
1936.302326,0.99790220345731
1936.429529,0.9978364438689044
1936.556731,0.9980041942741453
1936.683934,0.9979610814241969
1936.811136,0.997968067176217
1936.938339,0.9979798432688884
1937.065541,0.9979257542272095
1937.192744,0.9977703892827512
1937.319946,0.9979424197264617
1937.447149,0.9977766752560044
1937.574351,0.9980261506079381
1937.701554,0.9977750788146013
1937.828757,0.9979364320899062
1937.955959,0.997853507017984
1938.083162,0.9977121211934619
1938.210364,0.9977916420183838
1938.337567,0.99791188315563
1938.464769,0.9979079913068748
1938.591972,0.9977000489498327
1938.719174,0.9977901453320432
1938.846377,0.9976603412780723
1938.973579,0.997778271699962
1939.100782,0.9977466426300725
1939.227985,0.9977167106797752
1939.355187,0.997785156393789
1939.48239,0.9976650302926955
1939.609592,0.9974776863921494
1939.736795,0.997821276870227
1939.863997,0.9976507637847681
1939.9912,0.9975636726746719
1940.118402,0.9974917509266823
1940.245605,0.9976217325699482
1940.372807,0.9976354998448517
1940.50001,0.9975928019591995
1940.627213,0.9976161459038885
1940.754415,0.9973638806808713
1940.881618,0.9975591836482453
1941.00882,0.9974850677543398
1941.136023,0.9975655680474507
1941.263225,0.9975702566166386
1941.390428,0.997405072659752
1941.51763,0.9973496184793527
1941.644833,0.9974359926962626
1941.772035,0.9975034216484417
1941.899238,0.9974163434007527
1942.026441,0.9972589635193632
1942.153643,0.9974321027034765
1942.280846,0.9973640801536675
1942.408048,0.9975804318851499
1942.535251,0.9973767467579182
1942.662453,0.9971937449158206
1942.789656,0.9974388852648356
1942.916858,0.9971907533390733
1943.044061,0.997369166723447
1943.171263,0.9973042401040777
1943.298466,0.9971930468804435
1943.425669,0.9973446317437271
1943.552871,0.9971796845831429
1943.680074,0.9971831747181467
1943.807276,0.9970814672214959
1943.934479,0.9973223912064221
1944.061681,0.9972549744914871
1944.188884,0.9972666424429462
1944.316086,0.9971852688050123
1944.443289,0.9970579363765346
1944.570491,0.9974106581437983
1944.697694,0.9972457997879256
1944.824896,0.9970764818266233
1944.952099,0.9971369064922709
1945.079302,0.9970196500868792
1945.206504,0.9969828607405585
1945.333707,0.99699661919897
1945.460909,0.9972482929055414
1945.588112,0.9970352037147385
1945.715314,0.9971388010541931
1945.842517,0.9971455816210941
1945.969719,0.9971273340239165
1946.096922,0.9971870637401117
1946.224124,0.9970848573042477
1946.351327,0.9970946287837293
1946.47853,0.9971581457345763
1946.605732,0.9971419919034618
1946.732935,0.9969618246241287
1946.860137,0.9970011056938509
1946.98734,0.9970151635085486
1947.114542,0.9969140712964306
1947.241745,0.9970839599282799
1947.368947,0.997129128854733
1947.49615,0.9970763821189801
1947.623352,0.9971585445979144
1947.750555,0.9969899393439988
1947.877758,0.9970224417458078
1948.00496,0.9970776783191194
1948.132163,0.9971673196317169
1948.259365,0.9969044012768387
1948.386568,0.9970212453195955
1948.51377,0.9969954228037448
1948.640973,0.9971315219675141
1948.768175,0.9971890581162335
1948.895378,0.996954148047634
1949.02258,0.9970348049007368
1949.149783,0.997048962895488
1949.276986,0.9970144655981784
1949.404188,0.9969259346444658
1949.531391,0.9970166590324155
1949.658593,0.9969075913760269
1949.785796,0.9970250340075262
1949.912998,0.99701456529963
1950.040201,0.9969603291825134
1950.167403,0.9967278651401089
1950.294606,0.9968244527498351
1950.421808,0.9970139670910703
1950.549011,0.996906594468934
1950.676214,0.9970869511846465
1950.803416,0.9968611365646743
1950.930619,0.9969582355680204
1951.057821,0.9969219469487026
1951.185024,0.9970190518752686
1951.312226,0.996987048077367
1951.439429,0.9968379099707833
1951.566631,0.9970218435325221
1951.693834,0.9969274300344894
1951.821036,0.996890943158264
1951.948239,0.9970305176602933
1952.075442,0.9971019076010872
1952.202644,0.996996320100029
1952.329847,0.9970413853521646
1952.457049,0.9971188584775984
1952.584252,0.996844688491618
1952.711454,0.9971391999097933
1952.838657,0.9969769785590327
1952.965859,0.9969829604388496
1953.093062,0.9970111754558707
1953.220264,0.997060628436597
1953.347467,0.9971523622341032
1953.474669,0.9970706987997995
1953.601872,0.9970592325526944
1953.729075,0.9971380033434712
1953.856277,0.9970828631365272
1953.98348,0.9971231460979082
1954.110682,0.9970937313989673
1954.237885,0.9970468690948643
1954.365087,0.9970186530677276
1954.49229,0.9971920496878952
1954.619492,0.9971289294289273
1954.746695,0.9972202706222257
1954.873897,0.9970515552261614
1955.0011,0.9972195725682806
1955.128303,0.9973067333677945
1955.255505,0.9971649264330217
1955.382708,0.9972442041959224
1955.50991,0.9973051376782976
1955.637113,0.9972140878757144
1955.764315,0.9970685052466751
1955.891518,0.9973899122178672
1956.01872,0.9971192573252216
1956.145923,0.9972782108030949
1956.273125,0.9972085034924586
1956.400328,0.9974046736978027
1956.527531,0.9972869868899646
1956.654733,0.9971617355103626
1956.781936,0.9973821326068925
1956.909138,0.9973552036528546
1957.036341,0.9974094612517266
1957.163543,0.9974877609676586
1957.290746,0.9975085089288647
1957.417948,0.9974496576629673
1957.545151,0.9974266168419978
1957.672353,0.9974613278922326
1957.799556,0.9974975363956156
1957.926759,0.9976110580745183
1958.053961,0.9975672639103578
1958.181164,0.9976304119167767
1958.308366,0.9974126529671093
1958.435569,0.9974618266230213
1958.562771,0.9975472130098655
1958.689974,0.9978155893051585
1958.817176,0.9976902715372623
1958.944379,0.9975510036964772
1959.071581,0.997565867317166
1959.198784,0.9976772018803116
1959.325987,0.9977077312697864
1959.453189,0.9975822275315434
1959.580392,0.9976867796274228
1959.707594,0.9980122781408586
1959.834797,0.9976875777771658
1959.961999,0.9977988261440691
1960.089202,0.9976982530913608
1960.216404,0.9979102864978943
1960.343607,0.9977139170768963
1960.470809,0.9979615804048624
1960.598012,0.9979993040655744
1960.725215,0.997723295631796
1960.852417,0.9977911431226875
1960.97962,0.998016869007897
1961.106822,0.9980162701979552
1961.234025,0.9980115795325084
1961.361227,0.9980493050832231
1961.48843,0.9979974078686981
1961.615632,0.9979532973581197
1961.742835,0.9978801500623045
1961.870037,0.9979607820359174
1961.99724,0.9980933200280997
1962.124442,0.9980765522011733
1962.251645,0.998178860290974
1962.378848,0.9978939209033939
1962.50605,0.9981701761726655
1962.633253,0.998105896083161
1962.760455,0.998179259562598
1962.887658,0.9984896417408055
1963.01486,0.9983026421439664
1963.142063,0.9982105030623805
1963.269265,0.9983244053787835
1963.396468,0.9982520294830515
1963.52367,0.998290263267953
1963.650873,0.9985217936249121
1963.778076,0.9983547549020174
1963.905278,0.9983584488214443
1964.032481,0.9984445110289606
1964.159683,0.9983157199942382
1964.286886,0.9984315313346854
1964.414088,0.9983823098735096
1964.541291,0.9984216469114532
1964.668493,0.9985334763982416
1964.795696,0.9984819534001642
1964.922898,0.9985337759583295
1965.050101,0.9984955328470705
1965.177304,0.9985342752253422
1965.304506,0.9985121080104892
1965.431709,0.9984949337499305
1965.558911,0.9985512504523101
1965.686114,0.9987257125945885
1965.813316,0.9987559744421448
1965.940519,0.9985723201059787
1966.067721,0.9987602691020684
1966.194924,0.9987470855535279
1966.322126,0.998833980329839
1966.449329,0.9987619669959691
1966.576532,0.9988712375321478
1966.703734,0.9987998207918432
1966.830937,0.9988418711494523
1966.958139,0.9988398734677076
1967.085342,0.9988741342629369
1967.212544,0.9990660464064008
1967.339747,0.998906298527902
1967.466949,0.9989597414444585
1967.594152,0.9989982021348677
1967.721354,0.9989624386394017
1967.848557,0.9990402508541046
1967.97576,0.9990076327224082
1968.102962,0.9990729699580926
1968.230165,0.9990384525832716
1968.357367,0.999015784657951
1968.48457,0.9989469548416026
1968.611772,0.9990955992171375
1968.738975,0.9990156747662208
1968.866177,0.9992715454519352
1968.99338,0.9990529986890366
1969.120582,0.9992558670043848
1969.247785,0.9990110393442441
1969.374987,0.9989967036386884
1969.50219,0.9991664276146489
1969.629393,0.9992610831336247
1969.756595,0.999267878132093
1969.883798,0.9993313436503594
1970.011,0.9991880797857358
1970.138203,0.9992850257160075
1970.265405,0.9992004498107337
1970.392608,0.9994296826927761
1970.51981,0.9992808387205215
1970.647013,0.9994278137610169
1970.774215,0.9992413379297053
1970.901418,0.9995356578402051
1971.028621,0.999434959695432
1971.155823,0.9994518802725318
1971.283026,0.9994954673194392
1971.410228,0.9994970265335844
1971.537431,0.9995137782441281
1971.664633,0.9994356892832188
1971.791836,0.9995416150904785
1971.919038,0.9995788886922672
1972.046241,0.9996524404128317
1972.173443,0.9996797512905687
1972.300646,0.9996143043996791
1972.427849,0.9995904438910094
1972.555051,0.9996297385636904
1972.682254,0.9997059632372847
1972.809456,0.999652210492797
1972.936659,0.9998146071873718
1973.063861,0.9996387652609852
1973.191064,0.9994286432864465
1973.318266,0.9996636165895902
1973.445469,0.9996554593677605
1973.572671,0.9996645562738316
1973.699874,0.9994612351859121
1973.827077,0.9996571088006292
1973.954279,0.9996547196229942
1974.081482,0.9997970106051357
1974.208684,0.9996710841046973
1974.335887,0.9996307281976216
1974.463089,0.9997994201188347
1974.590292,0.9998185164701285
1974.717494,0.9996311780315504
1974.844697,0.9996530302079456
1974.971899,0.9996357863419033
1975.099102,0.9997520507444988
1975.226305,0.9997877325319275
1975.353507,0.9999448545205678
1975.48071,0.9996820005725395
1975.607912,0.9996832701694865
1975.735115,0.999802489507766
1975.862317,0.9998657990057591
1975.98952,0.9998840667207821
1976.116722,0.9999469564068612
1976.243925,0.9999086571720102
1976.371127,0.9998910259381045
1976.49833,0.9998311542560474
1976.625533,0.9999320553083452
1976.752735,0.999858050075844
1976.879938,0.9999405527670567
1977.00714,0.9999584148646857
1977.134343,0.999976671272119
1977.261545,0.9998224057717223
1977.388748,0.9999994140301717
1977.51595,0.9999477923628661
1977.643153,0.9999899360506419
1977.770355,0.9998975652467976
1977.897558,0.9999922575299731
1978.02476,0.9999464294349539
1978.151963,0.9998807671088062
1978.279166,0.9998930457200169
1978.406368,0.9999795142098367
1978.533571,0.9999687194892454
1978.660773,0.9999206781461446
1978.787976,0.999989191058417
1978.915178,0.99984727166416
1979.042381,0.9999954455103717
1979.169583,0.9999905739444256
1979.296786,0.9999887860628767
1979.423988,1.0
1979.551191,1.0
1979.678394,1.0
1979.805596,1.0
1979.932799,1.0
1980.060001,1.0
1980.187204,1.0
1980.314406,0.9999952853111141
1980.441609,0.9999462154464409
1980.568811,1.0
1980.696014,1.0
1980.823216,1.0
1980.950419,1.0
1981.077622,1.0
1981.204824,1.0
1981.332027,1.0
1981.459229,1.0
1981.586432,0.9999948933130391
1981.713634,1.0
1981.840837,1.0
1981.968039,1.0
1982.095242,1.0
1982.222444,1.0
1982.349647,1.0
1982.47685,1.0
1982.604052,1.0
1982.731255,1.0
1982.858457,1.0
1982.98566,1.0
1983.112862,0.9999705084348848
1983.240065,1.0
1983.367267,1.0
1983.49447,1.0
1983.621672,1.0
1983.748875,1.0
1983.876078,0.9999991709803436
1984.00328,1.0
1984.130483,1.0
1984.257685,1.0
1984.384888,1.0
1984.51209,1.0
1984.639293,1.0
1984.766495,1.0
1984.893698,1.0
1985.0209,1.0
1985.148103,1.0
1985.275306,1.0
1985.402508,1.0
1985.529711,1.0
1985.656913,1.0
1985.784116,1.0
1985.911318,1.0
1986.038521,1.0
1986.165723,1.0
1986.292926,1.0
1986.420128,1.0
1986.547331,1.0
1986.674533,1.0
1986.801736,1.0
1986.928939,1.0
1987.056141,1.0
1987.183344,1.0
1987.310546,1.0
1987.437749,1.0
1987.564951,1.0
1987.692154,1.0
1987.819356,1.0
1987.946559,1.0
1988.073761,1.0
1988.200964,1.0
1988.328167,1.0
1988.455369,1.0
1988.582572,1.0
1988.709774,1.0
1988.836977,1.0
1988.964179,1.0
1989.091382,1.0
1989.218584,1.0
1989.345787,1.0
1989.472989,1.0
1989.600192,1.0
1989.727395,1.0
1989.854597,1.0
1989.9818,1.0
1990.109002,1.0
1990.236205,1.0
1990.363407,1.0
1990.49061,1.0
1990.617812,1.0
1990.745015,1.0
1990.872217,1.0
1990.99942,1.0
1991.126623,1.0
1991.253825,1.0
1991.381028,1.0
1991.50823,1.0
1991.635433,1.0
1991.762635,1.0
1991.889838,1.0
1992.01704,1.0
1992.144243,1.0
1992.271445,1.0
1992.398648,1.0
1992.525851,1.0
1992.653053,1.0
1992.780256,1.0
1992.907458,1.0
1993.034661,1.0
1993.161863,1.0
1993.289066,1.0
1993.416268,1.0
1993.543471,1.0
1993.670673,1.0
1993.797876,1.0
1993.925079,1.0
1994.052281,0.9999469834054293
1994.179484,0.9999810831789253
1994.306686,0.9999959322082735
1994.433889,1.0
1994.561091,1.0
1994.688294,1.0
1994.815496,0.9999648066193015
1994.942699,1.0
1995.069901,1.0
1995.197104,1.0
1995.324306,1.0
1995.451509,1.0
1995.578712,1.0
1995.705914,1.0
1995.833117,1.0
1995.960319,1.0
1996.087522,1.0
1996.214724,1.0
1996.341927,1.0
1996.469129,1.0
1996.596332,1.0
1996.723534,1.0
1996.850737,1.0
1996.97794,1.0
1997.105142,1.0
1997.232345,1.0
1997.359547,1.0
1997.48675,1.0
1997.613952,1.0
1997.741155,0.9999923916289438
1997.868357,0.9999915257359068
1997.99556,0.9999620557199024
1998.122762,1.0
1998.249965,1.0
1998.377168,0.9998842966941438
1998.50437,1.0
1998.631573,1.0
1998.758775,1.0
1998.885978,0.9999844041216169
1999.01318,0.9999546790270263
1999.140383,0.9999178463747939
1999.267585,1.0
1999.394788,0.9999840771267703
1999.52199,1.0
1999.649193,0.9999090471364626
1999.776396,0.9999859270990242
1999.903598,1.0
2000.030801,1.0
2000.158003,1.0
2000.285206,1.0
2000.412408,0.9999470004045282
2000.539611,0.9999957032092313
2000.666813,0.9999679765127628
2000.794016,1.0
2000.921218,1.0
2001.048421,1.0
2001.175624,0.999973287356789
2001.302826,1.0
2001.430029,1.0
2001.557231,0.9999673155341487
2001.684434,0.9999665965579074
2001.811636,1.0
2001.938839,1.0
2002.066041,1.0
2002.193244,0.9998443721112764
2002.320446,0.9999667825517117
2002.447649,0.9999930112244216
2002.574851,1.0
2002.702054,0.9999873410801248
2002.829257,0.9999940926174486
2002.956459,1.0
2003.083662,0.999922589996309
2003.210864,0.9999900873491306
2003.338067,0.9999662855683442
2003.465269,1.0
2003.592472,0.9999894590555561
2003.719674,0.9999625727004189
2003.846877,0.9999804891903383
2003.974079,0.9999012548756208
2004.101282,0.9999295014851372
2004.228485,0.999997133304109
2004.355687,0.999961491741462
2004.48289,0.9999527441165944
2004.610092,0.999980920182022
2004.737295,0.9999036556414158
2004.864497,0.9999615107407306
2004.9917,0.9999805901883728
2005.118902,1.0
2005.246105,1.0
2005.373307,0.9999850941110938
2005.50051,1.0
2005.627713,1.0
2005.754915,0.9999927162265269
2005.882118,0.999910339019786
2006.00932,1.0
2006.136523,0.9999999035840047
2006.263725,1.0
2006.390928,0.9999124698309888
2006.51813,0.9999093271110349
2006.645333,1.0
2006.772535,0.9999889760607641
2006.899738,1.0
2007.026941,0.999933958180857
2007.154143,0.9998668388667309
2007.281346,1.0
2007.408548,1.0
2007.535751,0.9999021077917549
2007.662953,1.0
2007.790156,1.0
2007.917358,0.9999782962355301
2008.044561,1.0
2008.171763,0.9999035756491266
2008.298966,0.9999388738682782
2008.426169,0.9999989136005901
2008.553371,1.0
2008.680574,0.9999831221424327
2008.807776,1.0
2008.934979,1.0
2009.062181,0.9998710183188524
2009.189384,1.0
2009.316586,1.0
2009.443789,1.0
2009.570991,1.0
2009.698194,0.9999012148795714
2009.825397,1.0
2009.952599,1.0
2010.079802,1.0
2010.207004,1.0
2010.334207,0.9999791542172763
2010.461409,0.9999625267021416
2010.588612,0.9999923477292788
2010.715814,0.9999831451420447
2010.843017,1.0
2010.970219,0.9999963127067981
2011.097422,1.0
2011.224624,0.9999965097060911
2011.351827,0.9999895630544653
2011.47903,1.0
2011.606232,1.0
2011.733435,0.9999906936433044
2011.860637,1.0
2011.98784,1.0
2012.115042,1.0
2012.242245,1.0
2012.369447,1.0
2012.49665,1.0
2012.623852,1.0
2012.751055,0.9999821821587396
2012.878258,1.0
2013.00546,1.0
2013.132663,1.0
2013.259865,1.0
2013.387068,0.9999999136980037
2013.51427,1.0
2013.641473,1.0
2013.768675,1.0
2013.895878,0.9999876160766814
2014.02308,1.0
2014.150283,1.0
2014.277486,0.9999960945076265
2014.404688,1.0
2014.531891,0.9999587238518837
2014.659093,1.0
2014.786296,1.0
2014.913498,1.0
2015.040701,1.0
2015.167903,1.0
2015.295106,1.0
2015.422308,1.0
2015.549511,1.0
2015.676714,1.0
2015.803916,1.0
2015.931119,1.0
2016.058321,1.0
2016.185524,1.0
2016.312726,1.0
2016.439929,1.0
2016.567131,0.9999873770796698
2016.694334,1.0
2016.821536,1.0
2016.948739,1.0
2017.075942,1.0
2017.203144,1.0
2017.330347,1.0
2017.457549,1.0
2017.584752,1.0
2017.711954,1.0
2017.839157,1.0
2017.966359,1.0
2018.093562,1.0
2018.220764,1.0
2018.347967,1.0
2018.47517,1.0
2018.602372,1.0
2018.729575,1.0
2018.856777,1.0
2018.98398,0.9999900314496863
2019.111182,1.0
2019.238385,1.0
2019.365587,1.0
2019.49279,1.0
2019.619992,1.0
2019.747195,1.0
2019.874397,1.0
2020.0016,1.0
2020.128803,1.0
2020.256005,1.0
2020.383208,1.0
2020.51041,1.0
2020.637613,1.0
2020.764815,1.0
2020.892018,1.0
2021.01922,1.0
2021.146423,1.0
2021.273625,1.0
2021.400828,1.0
2021.528031,1.0
2021.655233,1.0
2021.782436,1.0
2021.909638,1.0
2022.036841,1.0
2022.164043,1.0
2022.291246,1.0
2022.418448,1.0
2022.545651,1.0
2022.672853,1.0
2022.800056,1.0
2022.927259,1.0
2023.054461,1.0
2023.181664,1.0
2023.308866,1.0
2023.436069,1.0
2023.563271,0.9999790142202045
2023.690474,1.0
2023.817676,1.0
2023.944879,1.0
2024.072081,1.0
2024.199284,1.0
2024.326487,1.0
2024.453689,0.9999594008241689
2024.580892,1.0
2024.708094,1.0
2024.835297,1.0
2024.962499,1.0
2025.089702,1.0
2025.216904,0.9999737713439772
2025.344107,0.9999845191198301
2025.471309,0.9999609077641214
2025.598512,1.0
2025.725715,1.0
2025.852917,0.9999980748018532
2025.98012,1.0
2026.107322,1.0
2026.234525,0.9999919211326342
2026.361727,1.0
2026.48893,1.0
2026.616132,0.9999448375215054
2026.743335,1.0
2026.870537,0.9999959932080272
2026.99774,1.0
2027.124942,0.9998919158415136
2027.252145,0.9999718713956166
2027.379348,0.9999879780722639
2027.50655,0.9998554804439573
2027.633753,0.9998956654432285
2027.760955,0.9999513351841706
2027.888158,0.9999357030671364
2028.01536,0.9999894190559786
2028.142563,0.999979247215342
2028.269765,0.9999184553249477
2028.396968,0.9998424024198036
2028.52417,0.9997628581225811
2028.651373,0.9998324340407438
2028.778576,0.9997299864602192
2028.905778,0.9998189863849417
2029.032981,0.9999251038048601
2029.160183,0.9998324640357173
2029.287386,0.9997650376079875
2029.414588,0.999627589362063
2029.541791,0.999742813078228
2029.668993,0.9997281269641737
2029.796196,0.9997630680728034
2029.923398,0.9998818469806179
2030.050601,0.9998387729984701
2030.177804,0.9998102480051875
2030.305006,0.9995982207349148
2030.432209,0.999780914002843
2030.559411,0.9997279670076862
2030.686614,0.9998249353256088
2030.813816,0.9996585982908309
2030.941019,0.999579148582812
2031.068221,0.9997274271547297
2031.195424,0.9996227811649219
2031.322626,0.9996038984689333
2031.449829,0.9996538999064601
2031.577032,0.9994738584610284
2031.704234,0.9995390862533913
2031.831437,0.999644913058296
2031.958639,0.9994424754745882
2032.085842,0.9995285811527992
2032.213044,0.9995088906337026
2032.340247,0.9994425254467132
2032.467449,0.9994851625742922
2032.594652,0.9994078853690972
2032.721854,0.9994231764267196
2032.849057,0.9994795354886672
2032.97626,0.9992507008649069
2033.103462,0.999527341738127
2033.230665,0.99934160683596
2033.357867,0.999323948625778
2033.48507,0.9992851056588128
2033.612272,0.9993715075841495
2033.739475,0.9993132559167337
2033.866677,0.999264590546182
2033.99388,0.9993410072311758
2034.121082,0.9990566352485704
2034.248285,0.9991729721761832
2034.375488,0.9990466047703055
2034.50269,0.9991493220318324
2034.629893,0.9990739790223018
2034.757095,0.9992078339293422
2034.884298,0.9989573439439561
2035.0115,0.9991653884821046
2035.138703,0.9990658066305785
2035.265905,0.9990020882454325
2035.393108,0.998938164147079
2035.52031,0.9990389920641817
2035.647513,0.9990631591096989
2035.774715,0.9990387622852399
2035.901918,0.9989243788955322
2036.029121,0.9988783295431108
2036.156323,0.9990370239593058
2036.283526,0.9990329678772224
2036.410728,0.9986837669955233
2036.537931,0.9989897106862383
2036.665133,0.9987124296309429
2036.792336,0.9988353786983903
2036.919538,0.9987582715835277
2037.046741,0.9988112071747024
2037.173943,0.9987281095391751
2037.301146,0.9988448676795606
2037.428349,0.9987531779293315
2037.555551,0.9987946270462787
2037.682754,0.99875207930144
2037.809956,0.9986141611627551
2037.937159,0.9987001455436058
2038.064361,0.998719920002254
2038.191564,0.9987208188505865
2038.318766,0.998623548179989
2038.445969,0.9987582715835277
2038.573171,0.9986327355588941
2038.700374,0.9985553445208297
2038.827577,0.9984851485475273
2038.954779,0.9987169238469882
2039.081982,0.9985731189641543
2039.209184,0.9986719825966008
2039.336387,0.9986329352854613
2039.463589,0.9985445601813445
2039.590792,0.9986765764982868
2039.717994,0.9987140275721087
2039.845197,0.9986953517944122
2039.972399,0.9985020230891273
2040.099602,0.998559538462084
2040.226805,0.9984326296099739
2040.354007,0.998405772133472
2040.48121,0.9984143584600336
2040.608412,0.9985381695166095
2040.735615,0.998702442556582
2040.862817,0.9985407657192252
2040.99002,0.9983986834776547
2041.117222,0.9985017235385653
2041.244425,0.9983440725632906
2041.371627,0.9984522989265193
2041.49883,0.9984386202237234
2041.626033,0.9983484652868738
2041.753235,0.9985324778652644
2041.880438,0.9984212475428742
2042.00764,0.9984626828844246
2042.134843,0.9981806570145395
2042.262045,0.9981490151892378
2042.389248,0.9983311940078213
2042.51645,0.9984307325897798
2042.643653,0.9983270010256118
2042.770855,0.9983379826830221
2042.898058,0.998206709869676
2043.025261,0.9982802804152346
2043.152463,0.998287468059129
2043.279666,0.998536372149522
2043.406868,0.998375520896885
2043.534071,0.9981609930492871
2043.661273,0.9982450417433022
2043.788476,0.9983529578650759
2043.915678,0.9982399507065715
2044.042881,0.9983399793609842
2044.170083,0.9981698767216575
2044.297286,0.9982986489413842
2044.424488,0.9982201857512212
2044.551691,0.9982978503027845
2044.678894,0.9983534570416797
2044.806096,0.9983024424834579
2044.933299,0.9982151946627701
2045.060501,0.9982713957602757
2045.187704,0.9983460692534324
2045.314906,0.9984020780389492
2045.442109,0.998374822034265
2045.569311,0.998185647930302
2045.696514,0.9982393517627807
2045.823716,0.9981357398956167
2045.950919,0.998191936519693
2046.078122,0.9981962287542483
2046.205324,0.9982104032413351
2046.332527,0.9981972269509761
2046.459729,0.998285870800458
2046.586932,0.9981629893732695
2046.714134,0.9982315655262033
2046.841337,0.9983785160279404
