nu,[0]Allyl2-2-2-trifluoroacetate-HITRAN(x-sec)-X=0.01-T=298.0K-P=0.0atm-L=15cm
976.201512,0.9999542700456462
976.320714,0.9999544570371123
976.439916,0.9999546250294751
976.559118,0.9999548170207816
976.67832,0.9999550100120799
976.797522,0.9999552020034602
976.916724,0.9999553939948774
977.035926,0.9999555869862871
977.155128,0.9999557789777782
977.27433,0.9999559569699227
977.393532,0.9999561389619235
977.512734,0.9999563179540883
977.631936,0.9999564869467203
977.751138,0.9999566549394243
977.87034,0.9999568109326746
977.989542,0.9999569679259063
978.108744,0.99995711191972
978.227946,0.9999572809124863
978.347148,0.9999574159067283
978.46635,0.9999575449012432
978.585552,0.99995768889514
978.704754,0.9999578258893528
978.823956,0.9999579528840048
978.943158,0.9999580908782117
979.06236,0.9999582178728974
979.181562,0.9999583368679323
979.300764,0.9999584768621094
979.419966,0.9999586018569268
979.539168,0.9999587208520074
979.65837,0.9999588408470612
979.777572,0.9999589828412266
979.896774,0.9999591058361891
980.015976,0.9999592248313298
980.135178,0.9999593678255092
980.25438,0.9999594898205595
980.373582,0.9999596088157459
980.492784,0.9999597538098997
980.611986,0.9999598738050773
980.731188,0.9999599948002293
980.85039,0.9999601377945189
980.969592,0.9999602597896631
981.088794,0.99996040178403
981.207996,0.9999605247791671
981.327198,0.999960665773611
981.4464,0.9999608097679572
981.565602,0.9999609347630662
981.684804,0.9999610737576459
981.804006,0.9999611997527491
981.923208,0.9999613377474041
982.04241,0.9999614657424636
982.161612,0.9999616027371938
982.280814,0.9999617217326315
982.400016,0.999961850727702
982.519218,0.9999619867225229
982.63842,0.9999621167175896
982.757622,0.9999622507125223
982.876824,0.9999623817075857
982.996026,0.9999625147025913
983.115228,0.9999626586972038
983.23443,0.9999627786927301
983.353632,0.9999629226873805
983.472834,0.9999630666820518
983.592036,0.999963211676707
983.711238,0.9999633556714198
983.83044,0.9999634996661534
983.949642,0.9999636436609077
984.068844,0.9999637886556466
984.188046,0.9999639326504425
984.307248,0.9999640766452592
984.42645,0.9999642206400966
984.545652,0.9999643406358102
984.664854,0.9999644846306857
984.784056,0.9999646286255818
984.903258,0.9999647486213444
985.02246,0.9999648936162435
985.141662,0.9999650346113035
985.260864,0.9999651576070103
985.380066,0.9999653016020034
985.499268,0.9999654445970517
985.61847,0.9999655655928779
985.737672,0.9999657095879296
985.856874,0.999965854582968
985.976076,0.9999659985780615
986.095278,0.9999661425731756
986.21448,0.9999662645690525
986.333682,0.999966406564272
986.452884,0.9999665295601476
986.572086,0.9999666495561385
986.691288,0.9999667705521104
986.81049,0.9999668865482625
986.929692,0.9999669865449561
987.048894,0.9999670825417915
987.168096,0.9999671795386031
987.287298,0.9999672575360462
987.4065,0.9999673475331035
987.525702,0.9999674185307876
987.644904,0.9999674745289646
987.764106,0.9999675465266253
987.883308,0.9999675955250363
988.00251,0.9999676435234821
988.121712,0.9999676915219301
988.240914,0.9999677395203804
988.360116,0.9999677875188331
988.479318,0.9999678355172881
988.59852,0.9999678715161308
988.717722,0.9999679075149748
988.836924,0.9999679555134355
988.956126,0.9999679935122185
989.075328,0.9999680275111309
989.19453,0.9999680505103958
989.313732,0.9999680745096293
989.432934,0.9999680905091186
989.552136,0.9999680975088953
989.671338,0.9999681145083531
989.79054,0.9999681145083531
989.909742,0.9999681145083531
990.028944,0.9999680905091186
990.148146,0.9999680905091186
990.267348,0.9999680665098848
990.38655,0.9999680625100125
990.505752,0.9999680385107793
990.624954,0.9999679935122185
990.744156,0.9999679665130831
990.863358,0.9999679425138522
990.98256,0.99996789551536
991.101762,0.9999678705161629
991.220964,0.9999678225177063
991.340166,0.9999677985184788
991.459368,0.9999677515199934
991.57857,0.9999677025215747
991.697772,0.9999676795223179
991.816974,0.9999676315238705
991.936176,0.9999676075246475
992.055378,0.9999675795255549
992.17458,0.9999675555263333
992.293782,0.9999675315271123
992.412984,0.9999675075278918
992.532186,0.9999674825287044
992.651388,0.9999674585294851
992.77059,0.9999674585294851
992.889792,0.9999674345302664
993.008994,0.9999674345302664
993.128196,0.9999674345302664
993.247398,0.9999674345302664
993.3666,0.9999674345302664
993.485802,0.9999674485298106
993.605004,0.9999674585294851
993.724206,0.9999674715290622
993.843408,0.9999674825287044
993.96261,0.9999675075278918
994.081812,0.9999675185275344
994.201014,0.9999675315271123
994.320216,0.9999675555263333
994.439418,0.999967565526009
994.55862,0.9999675895252308
994.677822,0.9999676135244532
994.797024,0.9999676285239676
994.916226,0.9999676525231909
995.035428,0.9999676775223826
995.15463,0.9999677015216071
995.273832,0.9999677315206386
995.393034,0.9999677555198644
995.512236,0.9999678035183178
995.631438,0.9999678515167736
995.75064,0.9999678995152316
995.869842,0.9999679485136599
995.989044,0.9999680205113547
996.108246,0.999968070509757
996.227448,0.9999681655067283
996.34665,0.999968238504407
996.465852,0.9999683355013308
996.585054,0.9999684314982956
996.704256,0.9999685514945146
996.823458,0.999968671490748
996.94266,0.9999687914869958
997.061862,0.9999689134831958
997.181064,0.9999690554787916
997.300266,0.9999691994743459
997.419468,0.9999693434699211
997.53867,0.9999694884654864
997.657872,0.999969632461103
997.777074,0.9999697764567405
997.896276,0.9999699204523986
998.015478,0.9999700894473295
998.13468,0.9999702334430327
998.253882,0.9999703774387567
998.373084,0.9999705384340004
998.492286,0.9999706904295339
998.611488,0.9999708344253236
998.73069,0.9999709784211341
998.849892,0.9999711474162438
998.969094,0.9999712914120994
999.088296,0.9999714354079757
999.207498,0.9999716044031626
999.3267,0.999971748399084
999.445902,0.9999719043946889
999.565104,0.9999720613902903
999.684306,0.9999722163859718
999.803508,0.9999723743815945
999.92271,0.9999725273773794
1000.041912,0.999972686373024
1000.161114,0.9999728553684222
1000.280316,0.9999729993645238
1000.399518,0.9999731683599749
1000.51872,0.9999733193559347
1000.637922,0.9999734803516521
1000.757124,0.9999736493471846
1000.876326,0.9999737983432694
1000.995528,0.9999739663388817
1001.11473,0.9999741343345221
1001.233932,0.9999743023301908
1001.353134,0.9999744953252497
1001.472336,0.9999746633209791
1001.591538,0.9999748553161328
1001.71074,0.9999750473113235
1001.829942,0.9999752643059323
1001.949144,0.9999754563012015
1002.068346,0.9999756482965075
1002.187548,0.9999758702911261
1002.30675,0.9999760792861049
1002.425952,0.9999762932810087
1002.545154,0.9999765062759819
1002.664356,0.9999767212709538
1002.783558,0.9999769372659489
1002.90276,0.9999771532609907
1003.021962,0.9999773672561244
1003.141164,0.9999775812513039
1003.260366,0.9999777932465737
1003.379568,0.9999780042419102
1003.49877,0.9999782132373349
1003.617972,0.999978421232825
1003.737174,0.9999786252284437
1003.856376,0.9999788302240828
1003.975578,0.9999790342197851
1004.09478,0.9999792362155704
1004.213982,0.9999794412113348
1004.333184,0.999979644207182
1004.452386,0.9999798472030703
1004.571588,0.9999800491990198
1004.69079,0.9999802511950102
1004.809992,0.9999804501911
1004.929194,0.9999806481872487
1005.048396,0.999980844183475
1005.167598,0.9999810381797776
1005.2868,0.9999812291761742
1005.406002,0.9999814181726443
1005.525204,0.9999816021692421
1005.644406,0.9999817851658921
1005.763608,0.9999819641626476
1005.88281,0.9999821391595067
1006.002012,0.9999823111564494
1006.121214,0.9999824791534918
1006.240416,0.9999826421506492
1006.359618,0.9999828031478676
1006.47882,0.9999829611451629
1006.598022,0.9999831141425677
1006.717224,0.999983264140046
1006.836426,0.9999834131375636
1006.955628,0.9999835611351197
1007.07483,0.9999837081327139
1007.194032,0.9999838551303298
1007.313234,0.9999840011279834
1007.432436,0.9999841481256423
1007.551638,0.9999842951233229
1007.67084,0.999984444120994
1007.790042,0.9999845931186873
1007.909244,0.9999847441163722
1008.028446,0.99998489511408
1008.147648,0.9999850451118255
1008.26685,0.9999851941096083
1008.386052,0.9999853411074426
1008.505254,0.9999854851053421
1008.624456,0.9999856251033198
1008.743658,0.9999857621013598
1008.86286,0.9999858920995174
1008.982062,0.9999860210977057
1009.101264,0.999986144095994
1009.220466,0.9999862620943659
1009.339668,0.999986378092779
1009.45887,0.9999864890912732
1009.578072,0.9999865980898064
1009.697274,0.999986702088418
1009.816476,0.9999868020870932
1009.935678,0.999986897085844
1010.05488,0.9999869880846557
1010.174082,0.9999870760835146
1010.293284,0.9999871590824453
1010.412486,0.9999872400814085
1010.531688,0.9999873190804035
1010.65089,0.9999873950794427
1010.770092,0.9999874690785127
1010.889294,0.999987541077613
1011.008496,0.9999876130767186
1011.127698,0.9999876820758663
1011.2469,0.9999877500750309
1011.366102,0.9999878170742125
1011.485304,0.9999878810734348
1011.604506,0.9999879410727095
1011.723708,0.9999880030719637
1011.84291,0.9999880610712696
1011.962112,0.9999881230705313
1012.081314,0.999988186069785
1012.200516,0.9999882510690192
1012.319718,0.9999883190682226
1012.43892,0.9999883940673494
1012.558122,0.9999884710664587
1012.677324,0.999988550065551
1012.796526,0.9999886340645927
1012.915728,0.9999887210636077
1013.03493,0.9999888070626414
1013.154132,0.9999888940616714
1013.273334,0.999988983060687
1013.392536,0.9999890690597432
1013.511738,0.9999891580587743
1013.63094,0.9999892450578348
1013.750142,0.9999893340568816
1013.869344,0.999989420055968
1013.988546,0.9999895050550723
1014.107748,0.999989585054236
1014.22695,0.999989662053437
1014.346152,0.9999897340526952
1014.465354,0.9999898010520096
1014.584556,0.9999898610513995
1014.703758,0.9999899170508333
1014.82296,0.9999899660503404
1014.942162,0.9999900114498859
1015.061364,0.9999900498495031
1015.180566,0.9999900845491584
1015.299768,0.9999901130488762
1015.41897,0.999990135748652
1015.538172,0.9999901537484747
1015.657374,0.9999901669483447
1015.776576,0.9999901753482622
1015.895778,0.9999901801482151
1016.01498,0.9999901839481777
1016.134182,0.9999901839481777
1016.253384,0.9999901839481777
1016.372586,0.9999901863481542
1016.491788,0.9999901896481218
1016.61099,0.9999901976480433
1016.730192,0.999990210447918
1016.849394,0.9999902255477703
1016.968596,0.9999902477475535
1017.087798,0.9999902718473188
1017.207,0.9999902993470516
1017.326202,0.9999903305467495
1017.445404,0.9999903641464252
1017.564606,0.9999904002460779
1017.683808,0.9999904366457292
1017.80301,0.9999904726453855
1017.922212,0.9999905111450195
1018.041414,0.9999905495446558
1018.160616,0.9999905855443163
1018.279818,0.9999906240439546
1018.39902,0.9999906600436177
1018.518222,0.9999906961432812
1018.637424,0.9999907298429682
1018.756626,0.9999907612426776
1018.875828,0.9999907925423889
1018.99503,0.9999908213421241
1019.114232,0.9999908477418822
1019.233434,0.9999908721416592
1019.352636,0.9999908937414622
1019.471838,0.999990913441283
1019.59104,0.9999909326411087
1019.710242,0.9999909494409566
1019.829444,0.9999909662408046
1019.948646,0.9999909813406683
1020.067848,0.9999909957405386
1020.18705,0.9999910102404082
1020.306252,0.9999910230402932
1020.425454,0.9999910366401712
1020.544656,0.9999910486400636
1020.663858,0.9999910592399688
1020.78306,0.9999910712398616
1020.902262,0.999991080839776
1021.021464,0.9999910929396681
1021.140666,0.9999911049395613
1021.259868,0.9999911157394653
1021.37907,0.9999911276393596
1021.498272,0.999991138639262
1021.617474,0.9999911507391549
1021.736676,0.99999116033907
1021.855878,0.9999911690389932
1021.97508,0.9999911763389288
1022.094282,0.9999911811388864
1022.213484,0.9999911835388652
1022.332686,0.9999911852388502
1022.451888,0.9999911852388502
1022.57109,0.9999911852388502
1022.690292,0.9999911828388713
1022.809494,0.9999911828388713
1022.928696,0.9999911828388713
1023.047898,0.9999911852388502
1023.1671,0.9999911879388265
1023.286302,0.9999911927387841
1023.405504,0.9999911975387419
1023.524706,0.9999912047386785
1023.643908,0.9999912120386144
1023.76311,0.9999912217385292
1023.882312,0.9999912313384449
1024.001514,0.9999912385383818
1024.120716,0.9999912505382768
1024.239918,0.9999912577382138
1024.35912,0.9999912673381299
1024.478322,0.9999912769380461
1024.597524,0.9999912865379624
1024.716726,0.9999912937378997
1024.835928,0.9999913014378327
1024.95513,0.9999913086377701
1025.074332,0.9999913158377075
1025.193534,0.9999913231376442
1025.312736,0.9999913279376026
1025.431938,0.9999913351375401
1025.55114,0.9999913399374986
1025.670342,0.9999913463374431
1025.789544,0.9999913535373809
1025.908746,0.9999913607373186
1026.027948,0.9999913717372236
1026.14715,0.9999913823371323
1026.266352,0.9999913944370281
1026.385554,0.9999914064369249
1026.504756,0.9999914185368209
1026.623958,0.9999914281367386
1026.74316,0.9999914366366658
1026.862362,0.9999914428366127
1026.981564,0.9999914452365922
1027.100766,0.9999914452365922
1027.219968,0.999991444436599
1027.33917,0.9999914420366196
1027.458372,0.9999914404366332
1027.577574,0.9999914404366332
1027.696776,0.9999914411366273
1027.815978,0.9999914459365862
1027.93518,0.9999914537365195
1028.054382,0.9999914638364332
1028.173584,0.99999148063629
1028.292786,0.9999915003361224
1028.411988,0.9999915247359152
1028.53119,0.9999915518356859
1028.650392,0.9999915854354027
1028.769594,0.9999916217350978
1028.888796,0.999991662634756
1029.007998,0.999991703634415
1029.1272,0.9999917492340378
1029.246402,0.9999917925336814
1029.365604,0.9999918382333074
1029.484806,0.9999918792329736
1029.604008,0.9999919201326423
1029.72321,0.9999919588323304
1029.842412,0.9999919948320415
1029.961614,0.9999920264317891
1030.080816,0.9999920532315757
1030.200018,0.9999920773313845
1030.31922,0.9999920950312444
1030.438422,0.9999921076311449
1030.557624,0.9999921172310692
1030.676826,0.9999921202310456
1030.796028,0.9999921209310401
1030.91523,0.9999921192310535
1031.034432,0.9999921184310597
1031.153634,0.9999921160310786
1031.272836,0.9999921160310786
1031.392038,0.9999921199310479
1031.51124,0.9999921285309802
1031.630442,0.9999921394308945
1031.749644,0.9999921576307516
1031.868846,0.9999921805305723
1031.988048,0.9999922081303567
1032.10725,0.9999922405301048
1032.226452,0.9999922776298177
1032.345654,0.999992319529495
1032.464856,0.9999923637291565
1032.584058,0.9999924127287835
1032.70326,0.9999924656283835
1032.822462,0.9999925209279684
1032.941664,0.9999925777275452
1033.060866,0.9999926371271061
1033.180068,0.9999926954266786
1033.29927,0.99999275432625
1033.418472,0.9999928096258509
1033.537674,0.9999928620254754
1033.656876,0.9999929072251539
1033.776078,0.9999929477248674
1033.89528,0.9999929831246184
1034.014482,0.9999930117244181
1034.133684,0.9999930355242521
1034.252886,0.9999930546241192
1034.372088,0.999993066624036
1034.49129,0.9999930785239535
1034.610492,0.9999930857239037
1034.729694,0.999993092923854
1034.848896,0.9999930954238367
1034.968098,0.9999930979238194
1035.0873,0.9999930979238194
1035.206502,0.9999930933238512
1035.325704,0.9999930885238844
1035.444906,0.9999930816239321
1035.564108,0.9999930720239986
1035.68331,0.9999930648240485
1035.802512,0.9999930576240984
1035.921714,0.9999930523241352
1036.040916,0.9999930493241561
1036.160118,0.9999930493241561
1036.27932,0.9999930493241561
1036.398522,0.9999930517241393
1036.517724,0.9999930541241228
1036.636926,0.9999930566241053
1036.756128,0.9999930566241053
1036.87533,0.9999930551241157
1036.994532,0.9999930514241414
1037.113734,0.9999930442241916
1037.232936,0.9999930346242584
1037.352138,0.9999930238243336
1037.47134,0.9999930118244175
1037.590542,0.9999929985245104
1037.709744,0.9999929854246022
1037.828946,0.9999929710247034
1037.948148,0.9999929566248047
1038.06735,0.999992942124907
1038.186552,0.9999929277250087
1038.305754,0.9999929133251106
1038.424956,0.9999928989252127
1038.544158,0.9999928869252981
1038.66336,0.9999928761253749
1038.782562,0.9999928689254263
1038.901764,0.9999928641254605
1039.020966,0.9999928626254712
1039.140168,0.9999928674254369
1039.25937,0.9999928750253827
1039.378572,0.9999928849253122
1039.497774,0.99999289932521
1039.616976,0.9999929163250894
1039.736178,0.9999929332249697
1039.85538,0.9999929548248173
1039.974582,0.9999929740246822
1040.093784,0.9999929932245476
1040.212986,0.9999930124244132
1040.332188,0.999993029224296
1040.45139,0.9999930438241943
1040.570592,0.9999930561241088
1040.689794,0.9999930657240422
1040.808996,0.9999930732239902
1040.928198,0.9999930756239735
1041.0474,0.9999930740239846
1041.166602,0.9999930717240006
1041.285804,0.9999930644240512
1041.405006,0.9999930536241262
1041.524208,0.9999930416242097
1041.64341,0.9999930272243099
1041.762612,0.9999930127244111
1041.881814,0.9999929943245398
1042.001016,0.9999929751246746
1042.120218,0.9999929544248202
1042.23942,0.9999929327249734
1042.358622,0.9999929073251531
1042.477824,0.9999928809253408
1042.597026,0.999992854525529
1042.716228,0.9999928257257352
1042.83543,0.999992796825943
1042.954632,0.9999927680261509
1043.073834,0.9999927391263602
1043.193036,0.9999927113265625
1043.312238,0.999992684826756
1043.43144,0.9999926608269318
1043.550642,0.9999926376271024
1043.669844,0.9999926159272624
1043.789046,0.9999925967274044
1043.908248,0.9999925799275289
1044.02745,0.9999925631276537
1044.146652,0.9999925469277743
1044.265854,0.9999925330278779
1044.385056,0.9999925209279684
1044.504258,0.9999925089280582
1044.62346,0.9999925017281122
1044.742662,0.999992492428182
1044.861864,0.999992485228236
1044.981066,0.9999924804282722
1045.100268,0.9999924780282902
1045.21947,0.9999924757283075
1045.338672,0.9999924757283075
1045.457874,0.9999924781282894
1045.577076,0.9999924829282534
1045.696278,0.9999924900282
1045.81548,0.9999925019281107
1045.934682,0.9999925139280208
1046.053884,0.9999925283279131
1046.173086,0.9999925449277892
1046.292288,0.999992561727664
1046.41149,0.9999925809275214
1046.530692,0.9999926001273792
1046.649894,0.9999926218272188
1046.769096,0.9999926434270597
1046.888298,0.9999926669268872
1047.0075,0.999992688526729
1047.126702,0.9999927125265538
1047.245904,0.9999927341263966
1047.365106,0.9999927542262508
1047.484308,0.9999927719261227
1047.60351,0.9999927848260295
1047.722712,0.9999927955259523
1047.841914,0.9999928027259005
1047.961116,0.9999928062258753
1048.080318,0.9999928087258574
1048.19952,0.9999928087258574
1048.318722,0.9999928098258494
1048.437924,0.99999281112584
1048.557126,0.9999928145258157
1048.676328,0.9999928169257984
1048.79553,0.9999928208257703
1048.914732,0.9999928241257467
1049.033934,0.9999928257257352
1049.153136,0.9999928257257352
1049.272338,0.9999928232257531
1049.39154,0.9999928177257926
1049.510742,0.9999928129258271
1049.629944,0.9999928057258789
1049.749146,0.9999928004259171
1049.868348,0.999992793625966
1049.98755,0.9999927892259978
1050.106752,0.9999927868260151
1050.225954,0.9999927844260323
1050.345156,0.9999927841260345
1050.464358,0.9999927819260505
1050.58356,0.9999927819260505
1050.702762,0.9999927819260505
1050.821964,0.9999927844260323
1050.941166,0.9999927844260323
1051.060368,0.9999927868260151
1051.17957,0.9999927915259812
1051.298772,0.9999927963259466
1051.417974,0.9999928057258789
1051.537176,0.999992817525794
1051.656378,0.9999928319256908
1051.77558,0.9999928463255876
1051.894782,0.9999928627254705
1052.013984,0.9999928795253507
1052.133186,0.9999928944252447
1052.252388,0.9999929113251248
1052.37159,0.9999929281250058
1052.490792,0.9999929450248864
1052.609994,0.9999929610247738
1052.729196,0.999992980324638
1052.848398,0.9999929971245203
1052.9676,0.999993016324386
1053.086802,0.9999930380242347
1053.206004,0.9999930596240845
1053.325206,0.9999930826239252
1053.444408,0.999993104223776
1053.56361,0.9999931246236355
1053.682812,0.9999931463234866
1053.802014,0.9999931655233552
1053.921216,0.9999931823232404
1054.040418,0.9999932005231166
1054.15962,0.9999932174230017
1054.278822,0.9999932318229042
1054.398024,0.9999932454228122
1054.517226,0.9999932582227259
1054.636428,0.9999932695226498
1054.75563,0.999993281522569
1054.874832,0.9999932935224886
1054.994034,0.9999933032224235
1055.113236,0.9999933128223593
1055.232438,0.9999933248222791
1055.35164,0.999993334422215
1055.470842,0.9999933440221511
1055.590044,0.9999933537220866
1055.709246,0.9999933633220228
1055.828448,0.9999933731219579
1055.94765,0.9999933849218797
1056.066852,0.9999933946218156
1056.186054,0.9999934066217364
1056.305256,0.9999934186216574
1056.424458,0.9999934306215784
1056.54366,0.9999934426214997
1056.662862,0.9999934548214198
1056.782064,0.9999934690213269
1056.901266,0.999993483421233
1057.020468,0.9999934954211549
1057.13967,0.9999935099210606
1057.258872,0.9999935267209518
1057.378074,0.9999935411208587
1057.497276,0.9999935580207496
1057.616478,0.9999935748206416
1057.73568,0.9999935917205331
1057.854882,0.999993606120441
1057.974084,0.999993620520349
1058.093286,0.9999936333202674
1058.212488,0.9999936454201904
1058.33169,0.9999936526201447
1058.450892,0.9999936597200997
1058.570094,0.9999936655200629
1058.689296,0.9999936703200325
1058.808498,0.9999936751200021
1058.9277,0.9999936775199869
1059.046902,0.9999936823199567
1059.166104,0.9999936871199263
1059.285306,0.9999936919198961
1059.404508,0.9999936968198652
1059.52371,0.9999937050198134
1059.642912,0.9999937146197531
1059.762114,0.9999937251196871
1059.881316,0.9999937403195919
1060.000518,0.9999937603194669
1060.11972,0.9999937843193174
1060.238922,0.9999938138191345
1060.358124,0.9999938481189229
1060.477326,0.9999938848186978
1060.596528,0.9999939257184485
1060.71573,0.9999939665182015
1060.834932,0.99999400501797
1060.954134,0.9999940459177257
1061.073336,0.9999940816175137
1061.192538,0.9999941153173149
1061.31174,0.9999941463171329
1061.430942,0.9999941726169793
1061.550144,0.9999941966168397
1061.669346,0.9999942158167284
1061.788548,0.9999942326166315
1061.90775,0.999994242416575
1062.026952,0.999994249716533
1062.146154,0.999994252316518
1062.265356,0.9999942477165444
1062.384558,0.9999942408165842
1062.50376,0.999994226616666
1062.622962,0.9999942102167608
1062.742164,0.9999941910168723
1062.861366,0.9999941693169985
1062.980568,0.9999941501171107
1063.09977,0.9999941309172231
1063.218972,0.999994113417326
1063.338174,0.9999941006174015
1063.457376,0.9999940927174481
1063.576578,0.9999940879174765
1063.69578,0.999994084617496
1063.814982,0.9999940870174817
1063.934184,0.9999940923174504
1064.053386,0.9999940995174079
1064.172588,0.9999941104173437
1064.29179,0.9999941248172589
1064.410992,0.9999941404171674
1064.530194,0.9999941608170481
1064.649396,0.9999941849169076
1064.768598,0.9999942124167481
1064.8878,0.9999942437165674
1065.007002,0.9999942792163637
1065.126204,0.9999943177161442
1065.245406,0.9999943618158946
1065.364608,0.9999944083156336
1065.48381,0.9999944595153485
1065.603012,0.999994513115053
1065.722214,0.9999945708147381
1065.841416,0.9999946285144264
1065.960618,0.9999946856141214
1066.07982,0.9999947410138286
1066.199022,0.9999947910135668
1066.318224,0.9999948387133195
1066.437426,0.9999948790131123
1066.556628,0.9999949121129433
1066.67583,0.9999949384128098
1066.795032,0.9999949573127144
1066.914234,0.9999949670126655
1067.033436,0.9999949741126298
1067.152638,0.9999949741126298
1067.27184,0.999994969312654
1067.391042,0.9999949598127018
1067.510244,0.9999949479127619
1067.629446,0.9999949335128346
1067.748648,0.9999949166129205
1067.86785,0.9999949001130045
1067.987052,0.9999948854130796
1068.106254,0.9999948729131436
1068.225456,0.999994865213183
1068.344658,0.999994862313198
1068.46386,0.9999948665131764
1068.583062,0.999994877313121
1068.702264,0.9999948934130387
1068.821466,0.9999949143129322
1068.940668,0.9999949384128098
1069.05987,0.9999949664126685
1069.179072,0.999994992812536
1069.298274,0.9999950202123992
1069.417476,0.9999950442122799
1069.536678,0.9999950658121731
1069.65588,0.9999950849120791
1069.775082,0.9999951017119967
1069.894284,0.9999951150119316
1070.013486,0.9999951246118848
1070.132688,0.9999951342118379
1070.25189,0.9999951428117961
1070.371092,0.9999951500117612
1070.490294,0.9999951573117258
1070.609496,0.999995164511691
1070.728698,0.9999951725116524
1070.8479,0.9999951822116055
1070.967102,0.999995192511556
1071.086304,0.999995207511484
1071.205506,0.9999952268113917
1071.324708,0.999995249011286
1071.44391,0.9999952764111562
1071.563112,0.9999953100109981
1071.682314,0.9999953469108257
1071.801516,0.9999953905106237
1071.920718,0.9999954385104036
1072.03992,0.9999954893101732
1072.159122,0.9999955447099248
1072.278324,0.9999956001096796
1072.397526,0.9999956601094173
1072.516728,0.9999957178091686
1072.63593,0.9999957755089232
1072.755132,0.9999958332086811
1072.874334,0.9999958861084621
1072.993536,0.9999959368082548
1073.112738,0.9999959851080596
1073.23194,0.9999960308078772
1073.351142,0.9999960717077158
1073.470344,0.9999961105075641
1073.589546,0.999996144607432
1073.708748,0.999996178207303
1073.82795,0.9999962100071821
1073.947152,0.9999962371070797
1074.066354,0.9999962636069804
1074.185556,0.9999962859068973
1074.304758,0.9999963076068169
1074.42396,0.9999963252067521
1074.543162,0.9999963421066901
1074.662364,0.9999963580066321
1074.781566,0.999996374806571
1074.900768,0.9999963916065102
1075.01997,0.9999964121064365
1075.139172,0.9999964337063593
1075.258374,0.9999964589062696
1075.377576,0.9999964842061804
1075.496778,0.9999965107060876
1075.61598,0.9999965371059958
1075.735182,0.9999965612059126
1075.854384,0.9999965843058335
1075.973586,0.9999966035057681
1076.092788,0.9999966195057138
1076.21199,0.9999966339056653
1076.331192,0.999996645905625
1076.450394,0.9999966579055848
1076.569596,0.9999966692055471
1076.688798,0.9999966819055048
1076.808,0.9999966938054655
1076.927202,0.9999967087054163
1077.046404,0.9999967255053611
1077.165606,0.9999967423053063
1077.284808,0.999996761505244
1077.40401,0.9999967808051816
1077.523212,0.9999968026051117
1077.642414,0.9999968242050429
1077.761616,0.999996850704959
1077.880818,0.999996877204876
1078.00002,0.9999969060047864
1078.119222,0.9999969397046827
1078.238424,0.9999969756045735
1078.357626,0.9999970116044653
1078.476828,0.9999970523043444
1078.59603,0.999997093104225
1078.715232,0.9999971339041073
1078.834434,0.9999971752039898
1078.953636,0.999997216103875
1079.072838,0.9999972570037621
1079.19204,0.9999972960036558
1079.311242,0.999997333903554
1079.430444,0.9999973706034568
1079.549646,0.9999974066033629
1079.668848,0.999997440303276
1079.78805,0.9999974739031906
1079.907252,0.99999750600311
1080.026454,0.9999975388030288
1080.145656,0.999997570202952
1080.264858,0.9999976033028721
1080.38406,0.9999976375027907
1080.503262,0.9999976736027061
1080.622464,0.9999977127026158
1080.741666,0.9999977547025207
1080.860868,0.9999977997024206
1080.98007,0.9999978475023166
1081.099272,0.9999978977022098
1081.218474,0.9999979493021027
1081.337676,0.9999980033019934
1081.456878,0.9999980579018859
1081.57608,0.9999981126017812
1081.695282,0.9999981673016793
1081.814484,0.9999982219015808
1081.933686,0.9999982762014857
1082.052888,0.9999983295013953
1082.17209,0.9999983816013096
1082.291292,0.9999984325012286
1082.410494,0.9999984813011532
1082.529696,0.9999985281010833
1082.648898,0.9999985729010183
1082.7681,0.9999986150009591
1082.887302,0.9999986551009044
1083.006504,0.9999986937008533
1083.125706,0.9999987305008058
1083.244908,0.9999987670007602
1083.36411,0.9999988030007164
1083.483312,0.9999988388006742
1083.602514,0.9999988749006329
1083.721716,0.9999989110005929
1083.840918,0.9999989475005538
1083.96012,0.9999989856005145
1084.079322,0.999999024270476
1084.198524,0.999999064070438
1084.317726,0.9999991051404004
1084.436928,0.9999991488203622
1084.55613,0.9999991944803245
1084.675332,0.9999992431802864
1084.794534,0.9999992952702483
1084.913736,0.9999993511302105
1085.032938,0.9999994103301738
1085.15214,0.9999994725201391
1085.271342,0.9999995369201072
1085.390544,0.9999996032400787
1085.509746,0.9999996711700541
1085.628948,0.9999997401000338
1085.74815,0.9999998092800182
1085.867352,0.9999998778600074
1085.986554,0.9999999446650015
1086.105756,0.9999999970889
1086.224958,1.0
1086.34416,1.0
1086.463362,1.0
1086.582564,1.0
1086.701766,1.0
1086.820968,1.0
1086.94017,1.0
1087.059372,1.0
1087.178574,1.0
1087.297776,1.0
1087.416978,1.0
1087.53618,1.0
1087.655382,1.0
1087.774584,1.0
1087.893786,1.0
1088.012988,1.0
1088.13219,1.0
1088.251392,1.0
1088.370594,1.0
1088.489796,1.0
1088.608998,1.0
1088.7282,1.0
1088.847402,1.0
1088.966604,1.0
1089.085806,1.0
1089.205008,1.0
1089.32421,1.0
1089.443412,1.0
1089.562614,1.0
1089.681816,1.0
1089.801018,1.0
1089.92022,1.0
1090.039422,1.0
1090.158624,1.0
1090.277826,1.0
1090.397028,1.0
1090.51623,1.0
1090.635432,1.0
1090.754634,1.0
