nu,[0]Methylglyoxal-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
2283.626673,1.0
2283.745675,1.0
2283.864677,1.0
2283.98368,1.0
2284.102682,1.0
2284.221684,0.9999697064588586
2284.340687,1.0
2284.459689,1.0
2284.578692,1.0
2284.697694,1.0
2284.816696,1.0
2284.935699,1.0
2285.054701,1.0
2285.173703,1.0
2285.292706,1.0
2285.411708,1.0
2285.530711,1.0
2285.649713,1.0
2285.768715,1.0
2285.887718,1.0
2286.00672,1.0
2286.125723,1.0
2286.244725,1.0
2286.363727,1.0
2286.48273,1.0
2286.601732,1.0
2286.720734,1.0
2286.839737,1.0
2286.958739,1.0
2287.077742,1.0
2287.196744,1.0
2287.315746,1.0
2287.434749,1.0
2287.553751,1.0
2287.672753,1.0
2287.791756,1.0
2287.910758,1.0
2288.029761,1.0
2288.148763,1.0
2288.267765,1.0
2288.386768,1.0
2288.50577,1.0
2288.624772,1.0
2288.743775,1.0
2288.862777,1.0
2288.98178,1.0
2289.100782,0.9999444045454846
2289.219784,1.0
2289.338787,1.0
2289.457789,1.0
2289.576792,0.9999736403474218
2289.695794,1.0
2289.814796,1.0
2289.933799,0.9999870360840323
2290.052801,1.0
2290.171803,1.0
2290.290806,1.0
2290.409808,1.0
2290.528811,1.0
2290.647813,1.0
2290.766815,1.0
2290.885818,1.0
2291.00482,1.0
2291.123822,1.0
2291.242825,1.0
2291.361827,1.0
2291.48083,0.9999766992714662
2291.599832,1.0
2291.718834,1.0
2291.837837,1.0
2291.956839,1.0
2292.075842,1.0
2292.194844,1.0
2292.313846,1.0
2292.432849,1.0
2292.551851,1.0
2292.670853,1.0
2292.789856,1.0
2292.908858,1.0
2293.027861,1.0
2293.146863,1.0
2293.265865,1.0
2293.384868,0.9999983716013259
2293.50387,0.9999985602010365
2293.622872,1.0
2293.741875,1.0
2293.860877,1.0
2293.97988,1.0
2294.098882,1.0
2294.217884,1.0
2294.336887,1.0
2294.455889,0.9999894100560739
2294.574891,1.0
2294.693894,1.0
2294.812896,1.0
2294.931899,1.0
2295.050901,1.0
2295.169903,1.0
2295.288906,1.0
2295.407908,1.0
2295.526911,1.0
2295.645913,0.9999935144210315
2295.764915,1.0
2295.883918,1.0
2296.00292,1.0
2296.121922,1.0
2296.240925,1.0
2296.359927,1.0
2296.47893,0.999999735690035
2296.597932,0.9999753773031436
2296.716934,0.9999604707813001
2296.835937,1.0
2296.954939,1.0
2297.073941,1.0
2297.192944,1.0
2297.311946,1.0
2297.430949,1.0
2297.549951,0.9999930346242584
2297.668953,1.0
2297.787956,1.0
2297.906958,1.0
2298.025961,0.999989889051116
2298.144963,1.0
2298.263965,1.0
2298.382968,1.0
2298.50197,1.0
2298.620972,1.0
2298.739975,1.0
2298.858977,1.0
2298.97798,1.0
2299.096982,0.9999074892793807
2299.215984,1.0
2299.334987,0.999981410172793
2299.453989,1.0
2299.572991,0.9999437575816641
2299.691994,1.0
2299.810996,1.0
2299.929999,1.0
2300.049001,1.0
2300.168003,1.0
2300.287006,1.0
2300.406008,1.0
2300.525011,1.0
2300.644013,1.0
2300.763015,1.0
2300.882018,1.0
2301.00102,1.0
2301.120022,1.0
2301.239025,1.0
2301.358027,1.0
2301.47703,1.0
2301.596032,1.0
2301.715034,1.0
2301.834037,1.0
2301.953039,1.0
2302.072041,1.0
2302.191044,1.0
2302.310046,1.0
2302.429049,1.0
2302.548051,1.0
2302.667053,1.0
2302.786056,1.0
2302.905058,1.0
2303.02406,0.9999988592006507
2303.143063,1.0
2303.262065,1.0
2303.381068,1.0
2303.50007,1.0
2303.619072,1.0
2303.738075,1.0
2303.857077,1.0
2303.97608,1.0
2304.095082,1.0
2304.214084,1.0
2304.333087,1.0
2304.452089,1.0
2304.571091,1.0
2304.690094,1.0
2304.809096,1.0
2304.928099,1.0
2305.047101,1.0
2305.166103,1.0
2305.285106,1.0
2305.404108,1.0
2305.52311,1.0
2305.642113,1.0
2305.761115,1.0
2305.880118,1.0
2305.99912,1.0
2306.118122,1.0
2306.237125,1.0
2306.356127,1.0
2306.47513,1.0
2306.594132,1.0
2306.713134,1.0
2306.832137,1.0
2306.951139,1.0
2307.070141,1.0
2307.189144,1.0
2307.308146,1.0
2307.427149,1.0
2307.546151,1.0
2307.665153,1.0
2307.784156,1.0
2307.903158,0.9999955748097912
2308.02216,1.0
2308.141163,1.0
2308.260165,0.9998786873589736
2308.379168,1.0
2308.49817,1.0
2308.617172,1.0
2308.736175,0.9999974975031313
2308.855177,1.0
2308.974179,1.0
2309.093182,1.0
2309.212184,1.0
2309.331187,1.0
2309.450189,1.0
2309.569191,1.0
2309.688194,1.0
2309.807196,1.0
2309.926199,1.0
2310.045201,1.0
2310.164203,0.99997994920102
2310.283206,1.0
2310.402208,1.0
2310.52121,1.0
2310.640213,1.0
2310.759215,1.0
2310.878218,1.0
2310.99722,1.0
2311.116222,1.0
2311.235225,1.0
2311.354227,1.0
2311.473229,1.0
2311.592232,1.0
2311.711234,1.0
2311.830237,1.0
2311.949239,1.0
2312.068241,1.0
2312.187244,0.9998799072117163
2312.306246,1.0
2312.425249,1.0
2312.544251,1.0
2312.663253,1.0
2312.782256,1.0
2312.901258,1.0
2313.02026,1.0
2313.139263,0.9999882970684798
2313.258265,0.9999983288013965
2313.377268,1.0
2313.49627,1.0
2313.615272,1.0
2313.734275,1.0
2313.853277,1.0
2313.972279,1.0
2314.091282,1.0
2314.210284,1.0
2314.329287,1.0
2314.448289,0.9999922579299699
2314.567291,1.0
2314.686294,1.0
2314.805296,1.0
2314.924298,1.0
2315.043301,1.0
2315.162303,0.9999977671024929
2315.281306,1.0
2315.400308,0.9999485323245063
2315.51931,0.9999045675539656
2315.638313,1.0
2315.757315,1.0
2315.876318,1.0
2315.99532,0.9999514691776584
2316.114322,1.0
2316.233325,1.0
2316.352327,0.9999982926014576
2316.471329,1.0
2316.590332,1.0
2316.709334,1.0
2316.828337,1.0
2316.947339,1.0
2317.066341,1.0
2317.185344,1.0
2317.304346,1.0
2317.423348,1.0
2317.542351,0.9999844801204346
2317.661353,0.999938592885494
2317.780356,1.0
2317.899358,1.0
2318.01836,0.9999821381595245
2318.137363,1.0
2318.256365,1.0
2318.375368,1.0
2318.49437,1.0
2318.613372,1.0
2318.732375,1.0
2318.851377,1.0
2318.970379,1.0
2319.089382,1.0
2319.208384,1.0
2319.327387,1.0
2319.446389,1.0
2319.565391,1.0
2319.684394,1.0
2319.803396,1.0
2319.922398,1.0
2320.041401,1.0
2320.160403,1.0
2320.279406,1.0
2320.398408,1.0
2320.51741,1.0
2320.636413,1.0
2320.755415,1.0
2320.874417,1.0
2320.99342,1.0
2321.112422,1.0
2321.231425,1.0
2321.350427,0.9999799652006993
2321.469429,1.0
2321.588432,1.0
2321.707434,1.0
2321.826437,1.0
2321.945439,1.0
2322.064441,1.0
2322.183444,1.0
2322.302446,1.0
2322.421448,1.0
2322.540451,1.0
2322.659453,1.0
2322.778456,1.0
2322.897458,1.0
2323.01646,1.0
2323.135463,1.0
2323.254465,1.0
2323.373467,1.0
2323.49247,1.0
2323.611472,1.0
2323.730475,1.0
2323.849477,1.0
2323.968479,1.0
2324.087482,1.0
2324.206484,1.0
2324.325487,1.0
2324.444489,1.0
2324.563491,1.0
2324.682494,1.0
2324.801496,1.0
2324.920498,1.0
2325.039501,1.0
2325.158503,1.0
2325.277506,1.0
2325.396508,1.0
2325.51551,1.0
2325.634513,1.0
2325.753515,1.0
2325.872517,1.0
2325.99152,1.0
2326.110522,1.0
2326.229525,0.9999482473392152
2326.348527,1.0
2326.467529,1.0
2326.586532,1.0
2326.705534,0.9999882700687962
2326.824536,1.0
2326.943539,1.0
2327.062541,0.9999861880953852
2327.181544,1.0
2327.300546,1.0
2327.419548,1.0
2327.538551,1.0
2327.657553,1.0
2327.776556,1.0
2327.895558,1.0
2328.01456,1.0
2328.133563,1.0
2328.252565,1.0
2328.371567,1.0
2328.49057,1.0
2328.609572,0.9999771012621801
2328.728575,1.0
2328.847577,1.0
2328.966579,1.0
2329.085582,1.0
2329.204584,1.0
2329.323586,1.0
2329.442589,1.0
2329.561591,1.0
2329.680594,1.0
2329.799596,1.0
2329.918598,1.0
2330.037601,1.0
2330.156603,1.0
2330.275606,1.0
2330.394608,1.0
2330.51361,0.9999878010744075
2330.632613,1.0
2330.751615,1.0
2330.870617,1.0
2330.98962,1.0
2331.108622,1.0
2331.227625,1.0
2331.346627,1.0
2331.465629,1.0
2331.584632,0.9999899560504408
2331.703634,1.0
2331.822636,1.0
2331.941639,1.0
2332.060641,1.0
2332.179644,1.0
2332.298646,1.0
2332.417648,1.0
2332.536651,1.0
2332.655653,1.0
2332.774655,0.9999914390366452
2332.893658,1.0
2333.01266,1.0
2333.131663,1.0
2333.250665,1.0
2333.369667,1.0
2333.48867,1.0
2333.607672,0.9999964471063115
2333.726675,0.9999690084802471
2333.845677,0.9999502392381078
2333.964679,1.0
2334.083682,1.0
2334.202684,1.0
2334.321686,1.0
2334.440689,1.0
2334.559691,1.0
2334.678694,1.0
2334.797696,0.9999615557389996
2334.916698,1.0
2335.035701,1.0
2335.154703,0.9999981263017553
2335.273705,1.0
2335.392708,1.0
2335.51171,1.0
2335.630713,1.0
2335.749715,1.0
2335.868717,1.0
2335.98772,1.0
2336.106722,1.0
2336.225725,1.0
2336.344727,0.9999854091064482
2336.463729,0.9999365220148125
2336.582732,1.0
2336.701734,1.0
2336.820736,0.9999821301596675
2336.939739,1.0
2337.058741,1.0
2337.177744,1.0
2337.296746,1.0
2337.415748,1.0
2337.534751,1.0
2337.653753,1.0
2337.772755,1.0
2337.891758,1.0
2338.01076,1.0
2338.129763,1.0
2338.248765,1.0
2338.367767,1.0
2338.48677,1.0
2338.605772,1.0
2338.724774,1.0
2338.843777,1.0
2338.962779,1.0
2339.081782,1.0
2339.200784,1.0
2339.319786,1.0
2339.438789,1.0
2339.557791,1.0
2339.676794,1.0
2339.795796,1.0
2339.914798,1.0
2340.033801,1.0
2340.152803,0.9999862860940365
2340.271805,1.0
2340.390808,1.0
2340.50981,1.0
2340.628813,1.0
2340.747815,1.0
2340.866817,1.0
2340.98582,1.0
2341.104822,1.0
2341.223824,1.0
2341.342827,1.0
2341.461829,1.0
2341.580832,1.0
2341.699834,1.0
2341.818836,1.0
2341.937839,1.0
2342.056841,1.0
2342.175844,1.0
2342.294846,1.0
2342.413848,1.0
2342.532851,1.0
2342.651853,1.0
2342.770855,1.0
2342.889858,1.0
2343.00886,1.0
2343.127863,1.0
2343.246865,1.0
2343.365867,1.0
2343.48487,1.0
2343.603872,1.0
2343.722874,1.0
2343.841877,1.0
2343.960879,1.0
2344.079882,1.0
2344.198884,1.0
2344.317886,1.0
2344.436889,1.0
2344.555891,1.0
2344.674893,1.0
2344.793896,1.0
2344.912898,1.0
2345.031901,0.9999646016265372
2345.150903,1.0
2345.269905,1.0
2345.388908,1.0
2345.50791,0.999988857062083
2345.626913,1.0
2345.745915,1.0
2345.864917,1.0
2345.98392,1.0
2346.102922,1.0
2346.221924,1.0
2346.340927,1.0
2346.459929,1.0
2346.578932,1.0
2346.697934,1.0
2346.816936,1.0
2346.935939,1.0
2347.054941,1.0
2347.173943,1.0
2347.292946,1.0
2347.411948,0.9999828801465463
2347.530951,1.0
2347.649953,1.0
2347.768955,1.0
2347.887958,1.0
2348.00696,1.0
2348.125963,1.0
2348.244965,1.0
2348.363967,1.0
2348.48297,1.0
2348.601972,1.0
2348.720974,1.0
2348.839977,1.0
2348.958979,1.0
2349.077982,1.0
2349.196984,1.0
2349.315986,0.9999894830553034
2349.434989,1.0
2349.553991,1.0
2349.672993,1.0
2349.791996,1.0
2349.910998,1.0
2350.030001,1.0
2350.149003,1.0
2350.268005,1.0
2350.387008,1.0
2350.50601,1.0
2350.625013,1.0
2350.744015,1.0
2350.863017,1.0
2350.98202,1.0
2351.101022,1.0
2351.220024,1.0
2351.339027,1.0
2351.458029,1.0
2351.577032,1.0
2351.696034,1.0
2351.815036,1.0
2351.934039,1.0
2352.053041,1.0
2352.172043,1.0
2352.291046,1.0
2352.410048,1.0
2352.529051,0.9999747053199158
2352.648053,0.9999509312039128
2352.767055,1.0
2352.886058,1.0
2353.00506,1.0
2353.124062,1.0
2353.243065,1.0
2353.362067,0.9999904515455867
2353.48107,1.0
2353.600072,1.0
2353.719074,1.0
2353.838077,0.9999968257050381
2353.957079,1.0
2354.076082,1.0
2354.195084,1.0
2354.314086,1.0
2354.433089,1.0
2354.552091,1.0
2354.671093,1.0
2354.790096,1.0
2354.909098,0.9999111369485548
2355.028101,1.0
2355.147103,0.9999911342393011
2355.266105,1.0
2355.385108,0.9999496592671372
2355.50411,1.0
2355.623112,1.0
2355.742115,1.0
2355.861117,1.0
2355.98012,1.0
2356.099122,1.0
2356.218124,1.0
2356.337127,1.0
2356.456129,1.0
2356.575132,1.0
2356.694134,1.0
2356.813136,1.0
2356.932139,1.0
2357.051141,1.0
2357.170143,1.0
2357.289146,1.0
2357.408148,1.0
2357.527151,1.0
2357.646153,1.0
2357.765155,1.0
2357.884158,1.0
2358.00316,1.0
2358.122162,1.0
2358.241165,1.0
2358.360167,1.0
2358.47917,1.0
2358.598172,1.0
2358.717174,0.9999993289002251
2358.836177,1.0
2358.955179,1.0
2359.074181,1.0
2359.193184,1.0
2359.312186,1.0
2359.431189,1.0
2359.550191,1.0
2359.669193,1.0
2359.788196,1.0
2359.907198,1.0
2360.026201,1.0
2360.145203,1.0
2360.264205,1.0
2360.383208,1.0
2360.50221,1.0
2360.621212,1.0
2360.740215,1.0
2360.859217,1.0
2360.97822,1.0
2361.097222,1.0
2361.216224,1.0
2361.335227,1.0
2361.454229,1.0
2361.573231,1.0
2361.692234,1.0
2361.811236,1.0
2361.930239,1.0
2362.049241,1.0
2362.168243,1.0
2362.287246,1.0
2362.406248,1.0
2362.525251,1.0
2362.644253,1.0
2362.763255,1.0
2362.882258,1.0
2363.00126,1.0
2363.120262,1.0
2363.239265,1.0
2363.358267,1.0
2363.47727,1.0
2363.596272,0.9999979379021261
2363.715274,1.0
2363.834277,1.0
2363.953279,1.0
2364.072281,0.999873807962885
2364.191284,1.0
2364.310286,1.0
2364.429289,1.0
2364.548291,1.0
2364.667293,1.0
2364.786296,1.0
2364.905298,1.0
2365.0243,1.0
2365.143303,1.0
2365.262305,1.0
2365.381308,1.0
2365.50031,1.0
2365.619312,1.0
2365.738315,1.0
2365.857317,1.0
2365.97632,0.9999820301614595
2366.095322,1.0
2366.214324,1.0
2366.333327,1.0
2366.452329,1.0
2366.571331,1.0
2366.690334,1.0
2366.809336,1.0
2366.928339,1.0
2367.047341,1.0
2367.166343,1.0
2367.285346,1.0
2367.404348,1.0
2367.52335,1.0
2367.642353,1.0
2367.761355,1.0
2367.880358,1.0
2367.99936,0.9999040626022865
2368.118362,1.0
2368.237365,1.0
2368.356367,1.0
2368.47537,1.0
2368.594372,1.0
2368.713374,1.0
2368.832377,1.0
2368.951379,1.0
2369.070381,0.9999995439901039
2369.189384,1.0
2369.308386,1.0
2369.427389,1.0
2369.546391,1.0
2369.665393,1.0
2369.784396,1.0
2369.903398,1.0
2370.0224,1.0
2370.141403,1.0
2370.260405,1.0
2370.379408,1.0
2370.49841,1.0
2370.617412,1.0
2370.736415,1.0
2370.855417,1.0
2370.974419,1.0
2371.093422,1.0
2371.212424,0.9999721423880304
2371.331427,0.9999235299239854
2371.450429,1.0
2371.569431,1.0
2371.688434,1.0
2371.807436,1.0
2371.926439,0.9999747143196882
2372.045441,1.0
2372.164443,1.0
2372.283446,1.0
2372.402448,1.0
2372.52145,1.0
2372.640453,1.0
2372.759455,1.0
2372.878458,1.0
2372.99746,1.0
2373.116462,1.0
2373.235465,1.0
2373.354467,1.0
2373.473469,0.9999960347078618
2373.592472,0.9999540090576158
2373.711474,1.0
2373.830477,1.0
2373.949479,0.9999910333402008
2374.068481,1.0
2374.187484,1.0
2374.306486,1.0
2374.425489,1.0
2374.544491,1.0
2374.663493,1.0
2374.782496,1.0
2374.901498,1.0
2375.0205,1.0
2375.139503,1.0
2375.258505,1.0
2375.377508,1.0
2375.49651,1.0
2375.615512,1.0
2375.734515,1.0
2375.853517,1.0
2375.972519,1.0
2376.091522,1.0
2376.210524,1.0
2376.329527,1.0
2376.448529,1.0
2376.567531,1.0
2376.686534,1.0
2376.805536,1.0
2376.924538,1.0
2377.043541,1.0
2377.162543,1.0
2377.281546,1.0
2377.400548,1.0
2377.51955,1.0
2377.638553,1.0
2377.757555,1.0
2377.876558,1.0
2377.99556,1.0
2378.114562,1.0
2378.233565,1.0
2378.352567,1.0
2378.471569,1.0
2378.590572,1.0
2378.709574,1.0
2378.828577,1.0
2378.947579,1.0
2379.066581,1.0
2379.185584,1.0
2379.304586,1.0
2379.423588,1.0
2379.542591,1.0
2379.661593,1.0
2379.780596,1.0
2379.899598,1.0
2380.0186,1.0
2380.137603,1.0
2380.256605,1.0
2380.375608,1.0
2380.49461,1.0
2380.613612,1.0
2380.732615,1.0
2380.851617,1.0
2380.970619,1.0
2381.089622,1.0
2381.208624,1.0
2381.327627,1.0
2381.446629,1.0
2381.565631,1.0
2381.684634,1.0
2381.803636,1.0
2381.922638,1.0
2382.041641,1.0
2382.160643,0.9999699994500255
2382.279646,1.0
2382.398648,1.0
2382.51765,0.9999964021064724
2382.636653,1.0
2382.755655,1.0
2382.874657,1.0
2382.99366,1.0
2383.112662,1.0
2383.231665,1.0
2383.350667,1.0
2383.469669,1.0
2383.588672,1.0
2383.707674,1.0
2383.826677,1.0
2383.945679,1.0
2384.064681,1.0
2384.183684,1.0
2384.302686,1.0
2384.421688,1.0
2384.540691,0.999987918072987
2384.659693,1.0
2384.778696,1.0
2384.897698,1.0
2385.0167,1.0
2385.135703,1.0
2385.254705,1.0
2385.373707,1.0
2385.49271,1.0
2385.611712,1.0
2385.730715,1.0
2385.849717,1.0
2385.968719,1.0
2386.087722,1.0
2386.206724,1.0
2386.325727,1.0
2386.444729,0.999979396212261
2386.563731,1.0
2386.682734,1.0
2386.801736,1.0
2386.920738,1.0
2387.039741,1.0
2387.158743,1.0
2387.277746,1.0
2387.396748,1.0
2387.51575,0.9999973463035211
2387.634753,1.0
2387.753755,1.0
2387.872757,1.0
2387.99176,1.0
2388.110762,1.0
2388.229765,1.0
2388.348767,1.0
2388.467769,1.0
2388.586772,1.0
2388.705774,0.9999999636270006
2388.824776,1.0
2388.943779,1.0
2389.062781,1.0
2389.181784,1.0
2389.300786,1.0
2389.419788,1.0
2389.538791,0.9999999464670014
2389.657793,0.99996729653477
2389.776796,0.999938550888074
2389.895798,1.0
2390.0148,1.0
2390.133803,1.0
2390.252805,0.9999859370988835
2390.371807,0.9999940224178658
2390.49081,1.0
2390.609812,1.0
2390.728815,1.0
2390.847817,1.0
2390.966819,0.9999900131498689
2391.085822,1.0
2391.204824,1.0
2391.323826,1.0
2391.442829,0.9999917002344433
2391.561831,1.0
2391.680834,1.0
2391.799836,1.0
2391.918838,1.0
2392.037841,1.0
2392.156843,1.0
2392.275846,1.0
2392.394848,1.0
2392.51385,0.9999058064364923
2392.632853,1.0
2392.751855,0.999990822442114
2392.870857,1.0
2392.98986,0.9999379459254337
2393.108862,1.0
2393.227865,1.0
2393.346867,1.0
2393.465869,1.0
2393.584872,1.0
2393.703874,1.0
2393.822876,1.0
2393.941879,1.0
2394.060881,1.0
2394.179884,1.0
2394.298886,1.0
2394.417888,1.0
2394.536891,1.0
2394.655893,1.0
2394.774895,1.0
2394.893898,1.0
2395.0129,1.0
2395.131903,1.0
2395.250905,1.0
2395.369907,1.0
2395.48891,1.0
2395.607912,1.0
2395.726915,1.0
2395.845917,1.0
2395.964919,1.0
2396.083922,1.0
2396.202924,1.0
2396.321926,0.9999984485012036
2396.440929,1.0
2396.559931,1.0
2396.678934,1.0
2396.797936,1.0
2396.916938,1.0
2397.035941,1.0
2397.154943,1.0
2397.273945,1.0
2397.392948,1.0
2397.51195,1.0
2397.630953,1.0
2397.749955,1.0
2397.868957,1.0
2397.98796,1.0
2398.106962,1.0
2398.225965,1.0
2398.344967,1.0
2398.463969,1.0
2398.582972,1.0
2398.701974,1.0
2398.820976,1.0
2398.939979,1.0
2399.058981,1.0
2399.177984,1.0
2399.296986,1.0
2399.415988,1.0
2399.534991,1.0
2399.653993,1.0
2399.772995,1.0
2399.891998,1.0
2400.011,1.0
2400.130003,1.0
2400.249005,1.0
2400.368007,1.0
2400.48701,1.0
2400.606012,1.0
2400.725015,1.0
2400.844017,1.0
2400.963019,1.0
2401.082022,1.0
2401.201024,0.9999975099031003
2401.320026,1.0
2401.439029,1.0
2401.558031,1.0
2401.677034,0.9998745578685222
2401.796036,1.0
2401.915038,1.0
2402.034041,1.0
2402.153043,0.9999996278500692
2402.272045,1.0
2402.391048,1.0
2402.51005,1.0
2402.629053,1.0
2402.748055,1.0
2402.867057,1.0
2402.98606,1.0
2403.105062,1.0
2403.224064,1.0
2403.343067,1.0
2403.462069,1.0
2403.581072,0.9999858640999127
2403.700074,1.0
2403.819076,1.0
2403.938079,1.0
2404.057081,1.0
2404.176084,1.0
2404.295086,1.0
2404.414088,1.0
2404.533091,1.0
2404.652093,1.0
2404.771095,1.0
2404.890098,1.0
2405.0091,1.0
2405.128103,1.0
2405.247105,1.0
2405.366107,1.0
2405.48511,1.0
2405.604112,0.9999030037044448
2405.723114,1.0
2405.842117,1.0
2405.961119,1.0
2406.080122,1.0
2406.199124,1.0
2406.318126,1.0
2406.437129,1.0
2406.556131,0.999998069701863
2406.675134,0.9999995969800812
2406.794136,1.0
2406.913138,1.0
2407.032141,1.0
2407.151143,1.0
2407.270145,1.0
2407.389148,1.0
2407.50815,1.0
2407.627153,1.0
2407.746155,1.0
2407.865157,0.9999978586022928
2407.98416,1.0
2408.103162,1.0
2408.222164,1.0
2408.341167,1.0
2408.460169,1.0
2408.579172,0.9999999238670029
2408.698174,1.0
2408.817176,0.9999604547819327
2408.936179,0.9999234339313311
2409.055181,1.0
2409.174183,1.0
2409.293186,1.0
2409.412188,0.9999921525307915
2409.531191,0.9999800511989799
2409.650193,0.9999943209161261
2409.769195,1.0
2409.888198,0.9999697244583134
2410.0072,0.9999293734941691
2410.126203,1.0
2410.245205,0.9998888161813789
2410.364207,1.0
2410.48321,0.9999760632864877
2410.602212,0.9999277946069349
2410.721214,0.9999771842602829
2410.840217,0.9999227779817735
2410.959219,0.9998108578896248
2411.078222,1.0
2411.197224,0.9998943855775958
2411.316226,1.0
2411.435229,0.9999930261243176
2411.554231,0.9998975052529455
2411.673233,0.9999927946259588
2411.792236,0.9999943277160874
2411.911238,1.0
2412.030241,0.9999890410600496
2412.149243,0.9998396128633922
2412.268245,0.9997417933410787
2412.387248,0.9998209060392385
2412.50625,0.9999009329074685
2412.625253,0.9997944711239539
2412.744255,0.9999479113566605
2412.863257,0.9998328539704544
2412.98226,0.999775085297105
2413.101262,0.9995577778090697
2413.220264,0.9997440427626444
2413.339267,0.9998612896211743
2413.458269,0.9998969853063779
2413.577272,0.9996432236598205
2413.696274,0.9996615972711242
2413.815276,0.9995723014890956
2413.934279,0.9998429823285652
2414.053281,0.9995152275401573
2414.172283,0.9996734333345053
2414.291286,0.9996682850295806
2414.410288,0.9996407845333305
2414.529291,0.9995114293895091
2414.648293,0.9995583575527489
2414.767295,0.9995450935013515
2414.886298,0.9996167234692228
2415.0053,0.9994708900280769
2415.124302,0.9994079053572551
2415.243305,0.9994301424305359
2415.362307,0.9992894525584769
2415.48131,0.9992492619449337
2415.600312,0.9994417658706825
2415.719314,0.9991021632967874
2415.838317,0.9991123741730737
2415.957319,0.9992103919046712
2416.076322,0.999398630894927
2416.195324,0.9992645705608904
2416.314326,0.9995268919509244
2416.433329,0.9992380704158725
2416.552331,0.9993636225740611
2416.671333,0.999329524868969
2416.790336,0.9992655898112722
2416.909338,0.9994056267098286
2417.028341,0.9994161005356792
2417.147343,0.9992204140351629
2417.266345,0.999427234093053
2417.385348,0.9995780090632321
2417.50435,0.9994852425331084
2417.623352,0.9994864319212547
2417.742355,0.999691357639856
2417.861357,0.9995650346248788
2417.98036,0.9996872789074374
2418.099362,0.9998170567361601
2418.218364,0.9996840999069451
2418.337367,0.9998285347018548
2418.456369,0.999808878266086
2418.575372,0.9998353035639473
2418.694374,1.0
2418.813376,0.9999920396316839
2418.932379,0.9999786922270139
2419.051381,1.0
2419.170383,1.0
2419.289386,1.0
2419.408388,0.9999962199071446
2419.527391,1.0
2419.646393,1.0
2419.765395,1.0
2419.884398,1.0
2420.0034,0.9999367050032129
2420.122402,1.0
2420.241405,1.0
2420.360407,1.0
2420.47941,1.0
2420.598412,1.0
2420.717414,0.9999881010707928
2420.836417,1.0
2420.955419,1.0
2421.074421,1.0
2421.193424,1.0
2421.312426,1.0
2421.431429,1.0
2421.550431,1.0
2421.669433,1.0
2421.788436,1.0
2421.907438,1.0
2422.026441,1.0
2422.145443,1.0
2422.264445,1.0
2422.383448,1.0
2422.50245,1.0
2422.621452,1.0
2422.740455,1.0
2422.859457,1.0
2422.97846,1.0
2423.097462,1.0
2423.216464,1.0
2423.335467,1.0
2423.454469,1.0
2423.573471,1.0
2423.692474,1.0
2423.811476,1.0
2423.930479,1.0
2424.049481,1.0
2424.168483,1.0
2424.287486,1.0
2424.406488,1.0
2424.525491,1.0
2424.644493,1.0
2424.763495,1.0
2424.882498,1.0
2425.0015,1.0
2425.120502,1.0
2425.239505,1.0
2425.358507,1.0
2425.47751,1.0
2425.596512,1.0
2425.715514,1.0
2425.834517,1.0
2425.953519,1.0
2426.072521,1.0
2426.191524,1.0
2426.310526,1.0
2426.429529,1.0
2426.548531,1.0
2426.667533,1.0
2426.786536,1.0
2426.905538,1.0
2427.02454,1.0
2427.143543,1.0
2427.262545,1.0
2427.381548,1.0
2427.50055,1.0
2427.619552,1.0
2427.738555,1.0
2427.857557,1.0
2427.97656,1.0
2428.095562,1.0
2428.214564,1.0
2428.333567,1.0
2428.452569,1.0
2428.571571,1.0
2428.690574,1.0
2428.809576,1.0
2428.928579,1.0
2429.047581,1.0
2429.166583,1.0
2429.285586,1.0
2429.404588,1.0
2429.52359,1.0
2429.642593,1.0
2429.761595,1.0
2429.880598,1.0
2429.9996,1.0
2430.118602,1.0
2430.237605,1.0
2430.356607,1.0
2430.47561,1.0
2430.594612,1.0
2430.713614,1.0
2430.832617,1.0
2430.951619,1.0
2431.070621,1.0
2431.189624,1.0
2431.308626,1.0
2431.427629,1.0
2431.546631,1.0
2431.665633,1.0
2431.784636,1.0
2431.903638,1.0
2432.02264,1.0
2432.141643,1.0
2432.260645,1.0
2432.379648,1.0
2432.49865,1.0
2432.617652,1.0
2432.736655,1.0
2432.855657,1.0
2432.974659,1.0
2433.093662,1.0
2433.212664,1.0
2433.331667,1.0
2433.450669,1.0
2433.569671,1.0
2433.688674,1.0
2433.807676,1.0
2433.926679,1.0
2434.045681,1.0
2434.164683,1.0
2434.283686,1.0
2434.402688,1.0
2434.52169,1.0
2434.640693,1.0
2434.759695,1.0
2434.878698,1.0
2434.9977,1.0
2435.116702,1.0
2435.235705,1.0
2435.354707,1.0
2435.473709,1.0
2435.592712,1.0
2435.711714,1.0
2435.830717,1.0
2435.949719,1.0
2436.068721,1.0
2436.187724,1.0
2436.306726,1.0
2436.425729,1.0
2436.544731,1.0
2436.663733,1.0
2436.782736,1.0
2436.901738,1.0
2437.02074,1.0
2437.139743,1.0
2437.258745,1.0
2437.377748,1.0
2437.49675,1.0
2437.615752,1.0
2437.734755,1.0
2437.853757,1.0
2437.972759,1.0
2438.091762,1.0
2438.210764,1.0
2438.329767,1.0
2438.448769,1.0
2438.567771,1.0
2438.686774,1.0
2438.805776,1.0
2438.924778,1.0
2439.043781,1.0
