nu,[0]Dimethylsulfide-PNNL(x-sec)-X=0.01-T=278.12K-P=1.0atm-L=15cm
692.213142,0.9740895881006572
692.332744,0.9754962140128032
692.452346,0.9752718756834771
692.571948,0.975567427835699
692.69155,0.9773475093079225
692.811152,0.977092454894042
692.930754,0.9759021048572747
693.050356,0.9768882639096703
693.169958,0.9774178808619381
693.28956,0.9770895236210743
693.409162,0.9779135573709125
693.528764,0.9790818835103179
693.648366,0.9786081225381026
693.767968,0.9783527391471024
693.88757,0.9784760193587252
694.007172,0.979544119238385
694.126774,0.9793501887025324
694.246376,0.9804506167391395
694.365978,0.98041139949882
694.48558,0.9801261412886484
694.605182,0.9805516083536425
694.724784,0.9813707108743286
694.844386,0.9811911364657981
694.963988,0.9815748572126737
695.08359,0.9821521929487869
695.203192,0.9822052305992098
695.322794,0.9822906861715355
695.442396,0.9825893479344194
695.561998,0.9835753794625459
695.6816,0.9829401949540988
695.801202,0.9841194470682166
695.920804,0.9843034946127275
696.040406,0.9844491823105539
696.160008,0.9839620005527429
696.27961,0.9839905358645189
696.399212,0.9841499552439501
696.518814,0.9853168641979192
696.638416,0.9854794548938753
696.758018,0.9857978161703843
696.87762,0.985274496483671
696.997222,0.9848893294606059
697.116824,0.9854203279004092
697.236426,0.9855819500868419
697.356028,0.9861360028170251
697.47563,0.9856568571614813
697.595232,0.9852833639940431
697.714834,0.9851119396030626
697.834436,0.9851079991631851
697.954038,0.9849080425356393
698.07364,0.9850163883792304
698.193242,0.9846165528976435
698.312844,0.9846667696223569
698.432446,0.9841007489763548
698.552048,0.9835321030979366
698.67165,0.9833973684293478
698.791252,0.9825048488840084
698.910854,0.9826158782049708
699.030456,0.9823299785848253
699.150058,0.9820942476788052
699.26966,0.981029253284011
699.389262,0.9803114026359978
699.508864,0.9796861634336299
699.628466,0.9796313025445968
699.748068,0.9791582548756762
699.86767,0.9792454038384315
699.987272,0.9785239658583534
700.106874,0.9778724858640105
700.226476,0.9767935103436933
700.346078,0.975948949282565
700.46568,0.9757576820333085
700.585282,0.9755557210968057
700.704884,0.9748818449445519
700.824486,0.9744783273946411
700.944088,0.9737380052238803
701.06369,0.9724817205653687
701.183292,0.9717594350093008
701.302894,0.9711687848486592
701.422496,0.9709250520734052
701.542098,0.970207803515907
701.6617,0.9700060212788557
701.781302,0.9699972912639494
701.900904,0.9700322117950007
702.020506,0.9695560428880423
702.140108,0.9691237173086847
702.25971,0.9702194460794044
702.379312,0.9699546123220774
702.498914,0.9696481550873768
702.618516,0.9690122744892792
702.738118,0.9687206456869945
702.85772,0.9686906158124436
702.977322,0.9685065820791976
703.096924,0.9683632537116107
703.216526,0.9683429182968053
703.336128,0.9683109635077585
703.45573,0.9678608035800219
703.575332,0.9678288647004981
703.694934,0.9681947731636976
703.814536,0.9679062941068092
703.934138,0.9678414465575211
704.05374,0.9683409816129055
704.173342,0.9681057033418412
704.292944,0.9672889668395073
704.412546,0.9676662831084646
704.532148,0.9676227391054721
704.65175,0.9674447129003898
704.771352,0.9682799780526962
704.890954,0.9686954592776313
705.010556,0.9689115024529691
705.130158,0.9691547297638353
705.24976,0.9690481286067324
705.369362,0.9695831908373126
705.488964,0.9697073054289043
705.608566,0.9692157884351383
705.728168,0.9697945830138253
705.84777,0.9704862931168622
705.967372,0.9701816082588496
706.086974,0.9708269935951822
706.206576,0.9701554137090546
706.326178,0.9702825123930325
706.44578,0.9707182670606992
706.565382,0.9714164644666048
706.684984,0.9709250520734052
706.804586,0.971344582307907
706.924188,0.9710755571203163
707.04379,0.9708473811761166
707.163392,0.9720665595138799
707.282994,0.9717331978587588
707.402596,0.9722882159573234
707.522198,0.9724933904160346
707.6418,0.9723776705880414
707.761402,0.9726042609820441
707.881004,0.9727997740869103
708.000606,0.97203739795452
708.120208,0.9735997442439004
708.23981,0.9727131987596758
708.359412,0.9735685895505624
708.479014,0.9737195043775396
708.598616,0.9736406362918856
708.718218,0.9733787621843697
708.83782,0.9740837435806621
708.957422,0.974172389234644
709.077024,0.9746605718811924
709.196626,0.9747346488995464
709.316228,0.9744607869426126
709.43583,0.9749881128571469
709.555432,0.9742727341584101
709.675034,0.9750251631093858
709.794636,0.9753830630148626
709.914238,0.9753986692687204
710.03384,0.975707919660476
710.153442,0.9758777076096201
710.273044,0.9757996405157368
710.392646,0.9758913699931632
710.512248,0.9754571949446292
710.63185,0.9761724671837737
710.751452,0.977508784951833
710.871054,0.9768150000373066
710.990656,0.9773494640048958
711.110258,0.9770865923569003
711.22986,0.9771637852467755
711.349462,0.9774081067320003
711.469064,0.9776427128292215
711.588666,0.978080794887623
711.708268,0.977818704356293
711.82787,0.9772966885587894
711.947472,0.9779145352849588
712.067074,0.9778157709045802
712.186676,0.9788948967283736
712.306278,0.9795715468577086
712.42588,0.9790192242748902
712.545482,0.9793727140159127
712.665084,0.979337457232834
712.784686,0.9795715468577086
712.904288,0.979261071890237
713.02389,0.9796871431202832
713.143492,0.9801594661439715
713.263094,0.9804564994604881
713.382696,0.9804908160385057
713.502298,0.9807447960488513
713.6219,0.9798066722428721
713.741502,0.98055455001288
713.861104,0.980837971230227
713.980706,0.9813393075140371
714.100308,0.9815876177687608
714.21991,0.981965601758851
714.339512,0.9822720228258005
714.459114,0.9817662829732352
714.578716,0.982397761691838
714.698318,0.982964768766144
714.81792,0.9825775569329904
714.937522,0.983004088143277
715.057124,0.983035544777401
715.176726,0.9828772887946403
