nu,[0]HFE-263m1-HITRAN(x-sec)-X=0.01-T=298.0K-P=0.0atm-L=15cm
2694.068075,1.0
2694.550192,1.0
2695.032309,1.0
2695.514426,1.0
2695.996542,1.0
2696.478659,1.0
2696.960776,1.0
2697.442892,1.0
2697.925009,1.0
2698.407126,1.0
2698.889242,1.0
2699.371359,1.0
2699.853476,1.0
2700.335592,1.0
2700.817709,1.0
2701.299826,1.0
2701.781942,1.0
2702.264059,1.0
2702.746176,1.0
2703.228293,1.0
2703.710409,1.0
2704.192526,1.0
2704.674643,1.0
2705.156759,1.0
2705.638876,1.0
2706.120993,1.0
2706.603109,1.0
2707.085226,1.0
2707.567343,1.0
2708.049459,1.0
2708.531576,1.0
2709.013693,1.0
2709.49581,1.0
2709.977926,1.0
2710.460043,1.0
2710.94216,1.0
2711.424276,1.0
2711.906393,1.0
2712.38851,1.0
2712.870626,1.0
2713.352743,1.0
2713.83486,1.0
2714.316976,1.0
2714.799093,1.0
2715.28121,1.0
2715.763327,1.0
2716.245443,1.0
2716.72756,1.0
2717.209677,1.0
2717.691793,1.0
2718.17391,1.0
2718.656027,1.0
2719.138143,1.0
2719.62026,1.0
2720.102377,1.0
2720.584493,1.0
2721.06661,1.0
2721.548727,1.0
2722.030843,1.0
2722.51296,1.0
2722.995077,1.0
2723.477194,1.0
2723.95931,1.0
2724.441427,1.0
2724.923544,1.0
2725.40566,1.0
2725.887777,1.0
2726.369894,1.0
2726.85201,1.0
2727.334127,1.0
2727.816244,1.0
2728.29836,1.0
2728.780477,1.0
2729.262594,1.0
2729.744711,1.0
2730.226827,1.0
2730.708944,1.0
2731.191061,1.0
2731.673177,1.0
2732.155294,1.0
2732.637411,1.0
2733.119527,1.0
2733.601644,1.0
2734.083761,1.0
2734.565877,1.0
2735.047994,1.0
2735.530111,1.0
2736.012227,1.0
2736.494344,1.0
2736.976461,1.0
2737.458578,1.0
2737.940694,1.0
2738.422811,1.0
2738.904928,1.0
2739.387044,1.0
2739.869161,1.0
2740.351278,1.0
2740.833394,1.0
2741.315511,1.0
2741.797628,1.0
2742.279744,1.0
2742.761861,1.0
2743.243978,1.0
2743.726095,1.0
2744.208211,1.0
2744.690328,1.0
2745.172445,1.0
2745.654561,1.0
2746.136678,1.0
2746.618795,1.0
2747.100911,1.0
2747.583028,1.0
2748.065145,1.0
2748.547261,1.0
2749.029378,1.0
2749.511495,1.0
2749.993612,1.0
2750.475728,1.0
2750.957845,1.0
2751.439962,1.0
2751.922078,1.0
2752.404195,1.0
2752.886312,1.0
2753.368428,1.0
2753.850545,1.0
2754.332662,1.0
2754.814778,1.0
2755.296895,1.0
2755.779012,1.0
2756.261128,1.0
2756.743245,1.0
2757.225362,1.0
2757.707479,1.0
2758.189595,1.0
2758.671712,1.0
2759.153829,1.0
2759.635945,1.0
2760.118062,1.0
2760.600179,1.0
2761.082295,1.0
2761.564412,1.0
2762.046529,1.0
2762.528645,1.0
2763.010762,1.0
2763.492879,1.0
2763.974996,1.0
2764.457112,1.0
2764.939229,1.0
2765.421346,1.0
2765.903462,1.0
2766.385579,1.0
2766.867696,1.0
2767.349812,1.0
2767.831929,1.0
2768.314046,1.0
2768.796162,1.0
2769.278279,1.0
2769.760396,1.0
2770.242512,1.0
2770.724629,1.0
2771.206746,1.0
2771.688863,1.0
2772.170979,1.0
2772.653096,1.0
2773.135213,1.0
2773.617329,1.0
2774.099446,1.0
2774.581563,1.0
2775.063679,1.0
2775.545796,1.0
2776.027913,1.0
2776.510029,1.0
2776.992146,1.0
2777.474263,1.0
2777.95638,1.0
2778.438496,1.0
2778.920613,1.0
2779.40273,1.0
2779.884846,1.0
2780.366963,1.0
2780.84908,1.0
2781.331196,1.0
2781.813313,1.0
2782.29543,1.0
2782.777546,1.0
2783.259663,1.0
2783.74178,1.0
2784.223896,1.0
2784.706013,1.0
2785.18813,1.0
2785.670247,1.0
2786.152363,1.0
2786.63448,1.0
2787.116597,1.0
2787.598713,1.0
2788.08083,1.0
2788.562947,1.0
2789.045063,1.0
2789.52718,1.0
2790.009297,1.0
2790.491413,1.0
2790.97353,1.0
2791.455647,1.0
2791.937764,1.0
2792.41988,1.0
2792.901997,1.0
2793.384114,1.0
2793.86623,1.0
2794.348347,1.0
2794.830464,1.0
2795.31258,1.0
2795.794697,1.0
2796.276814,1.0
2796.75893,1.0
2797.241047,1.0
2797.723164,1.0
2798.205281,1.0
2798.687397,1.0
2799.169514,1.0
2799.651631,1.0
2800.133747,1.0
2800.615864,1.0
2801.097981,1.0
2801.580097,1.0
2802.062214,1.0
2802.544331,1.0
2803.026447,1.0
2803.508564,1.0
2803.990681,1.0
2804.472797,1.0
2804.954914,1.0
2805.437031,1.0
2805.919148,1.0
2806.401264,1.0
2806.883381,1.0
2807.365498,1.0
2807.847614,1.0
2808.329731,1.0
2808.811848,1.0
2809.293964,1.0
2809.776081,1.0
2810.258198,1.0
2810.740314,1.0
2811.222431,1.0
2811.704548,1.0
2812.186665,1.0
2812.668781,1.0
2813.150898,1.0
2813.633015,1.0
2814.115131,1.0
2814.597248,1.0
2815.079365,1.0
2815.561481,1.0
2816.043598,1.0
2816.525715,1.0
2817.007831,1.0
2817.489948,1.0
2817.972065,1.0
2818.454181,1.0
2818.936298,1.0
2819.418415,1.0
2819.900532,1.0
2820.382648,1.0
2820.864765,1.0
2821.346882,1.0
2821.828998,1.0
2822.311115,1.0
2822.793232,1.0
2823.275348,1.0
2823.757465,1.0
2824.239582,1.0
2824.721698,1.0
2825.203815,1.0
2825.685932,1.0
2826.168049,1.0
2826.650165,1.0
2827.132282,1.0
2827.614399,1.0
2828.096515,1.0
2828.578632,1.0
2829.060749,1.0
2829.542865,1.0
2830.024982,1.0
2830.507099,1.0
2830.989215,1.0
2831.471332,1.0
2831.953449,1.0
2832.435565,1.0
2832.917682,1.0
2833.399799,1.0
2833.881916,1.0
2834.364032,1.0
2834.846149,1.0
2835.328266,1.0
2835.810382,1.0
2836.292499,1.0
2836.774616,1.0
2837.256732,1.0
2837.738849,1.0
2838.220966,1.0
2838.703082,1.0
2839.185199,1.0
2839.667316,1.0
2840.149433,1.0
2840.631549,1.0
2841.113666,1.0
2841.595783,1.0
2842.077899,1.0
2842.560016,1.0
2843.042133,1.0
2843.524249,1.0
2844.006366,1.0
2844.488483,1.0
2844.970599,1.0
2845.452716,1.0
2845.934833,1.0
2846.41695,1.0
2846.899066,1.0
2847.381183,1.0
2847.8633,1.0
2848.345416,1.0
2848.827533,1.0
2849.30965,1.0
2849.791766,1.0
2850.273883,1.0
2850.756,1.0
2851.238116,1.0
2851.720233,1.0
2852.20235,1.0
2852.684466,1.0
2853.166583,1.0
2853.6487,1.0
2854.130817,1.0
2854.612933,1.0
2855.09505,1.0
2855.577167,1.0
2856.059283,1.0
2856.5414,1.0
2857.023517,1.0
2857.505633,1.0
2857.98775,1.0
2858.469867,1.0
2858.951983,1.0
2859.4341,1.0
2859.916217,1.0
2860.398334,1.0
2860.88045,1.0
2861.362567,1.0
2861.844684,1.0
2862.3268,1.0
2862.808917,1.0
2863.291034,1.0
2863.77315,1.0
2864.255267,1.0
2864.737384,1.0
2865.2195,1.0
2865.701617,1.0
2866.183734,1.0
2866.66585,1.0
2867.147967,1.0
2867.630084,1.0
2868.112201,1.0
2868.594317,1.0
2869.076434,1.0
2869.558551,1.0
2870.040667,1.0
2870.522784,1.0
2871.004901,1.0
2871.487017,1.0
2871.969134,1.0
2872.451251,1.0
2872.933367,1.0
2873.415484,1.0
2873.897601,1.0
2874.379718,1.0
2874.861834,1.0
2875.343951,1.0
2875.826068,1.0
2876.308184,1.0
2876.790301,1.0
2877.272418,1.0
2877.754534,1.0
2878.236651,1.0
2878.718768,1.0
2879.200884,1.0
2879.683001,1.0
2880.165118,1.0
2880.647235,1.0
2881.129351,1.0
2881.611468,1.0
2882.093585,1.0
2882.575701,1.0
2883.057818,1.0
2883.539935,1.0
2884.022051,1.0
2884.504168,1.0
2884.986285,1.0
2885.468401,1.0
2885.950518,1.0
2886.432635,1.0
2886.914751,1.0
2887.396868,1.0
2887.878985,1.0
2888.361102,1.0
2888.843218,1.0
2889.325335,1.0
2889.807452,1.0
2890.289568,1.0
2890.771685,1.0
2891.253802,1.0
2891.735918,1.0
2892.218035,1.0
2892.700152,1.0
2893.182268,1.0
2893.664385,1.0
2894.146502,1.0
2894.628619,1.0
2895.110735,1.0
2895.592852,1.0
2896.074969,1.0
2896.557085,1.0
2897.039202,1.0
2897.521319,1.0
2898.003435,1.0
2898.485552,1.0
2898.967669,1.0
2899.449785,1.0
2899.931902,1.0
2900.414019,1.0
2900.896135,1.0
2901.378252,1.0
2901.860369,1.0
2902.342486,1.0
2902.824602,1.0
2903.306719,1.0
2903.788836,1.0
2904.270952,1.0
2904.753069,1.0
2905.235186,1.0
2905.717302,1.0
2906.199419,1.0
2906.681536,1.0
2907.163652,1.0
2907.645769,1.0
2908.127886,1.0
2908.610003,1.0
2909.092119,1.0
2909.574236,1.0
2910.056353,1.0
2910.538469,1.0
2911.020586,1.0
2911.502703,1.0
2911.984819,1.0
2912.466936,1.0
2912.949053,1.0
2913.431169,1.0
2913.913286,1.0
2914.395403,1.0
2914.877519,1.0
2915.359636,1.0
2915.841753,1.0
2916.32387,1.0
2916.805986,1.0
2917.288103,1.0
2917.77022,1.0
2918.252336,1.0
2918.734453,1.0
2919.21657,1.0
2919.698686,1.0
2920.180803,1.0
2920.66292,1.0
2921.145036,1.0
2921.627153,1.0
2922.10927,1.0
2922.591387,1.0
2923.073503,1.0
2923.55562,1.0
2924.037737,1.0
2924.519853,1.0
2925.00197,1.0
2925.484087,1.0
2925.966203,1.0
2926.44832,1.0
2926.930437,1.0
2927.412553,1.0
2927.89467,1.0
2928.376787,1.0
2928.858904,1.0
2929.34102,1.0
2929.823137,1.0
2930.305254,1.0
2930.78737,1.0
2931.269487,1.0
2931.751604,1.0
2932.23372,1.0
2932.715837,1.0
2933.197954,1.0
2933.68007,1.0
2934.162187,1.0
2934.644304,1.0
2935.12642,1.0
2935.608537,1.0
2936.090654,1.0
2936.572771,1.0
2937.054887,1.0
2937.537004,1.0
2938.019121,1.0
2938.501237,1.0
2938.983354,1.0
2939.465471,1.0
2939.947587,1.0
2940.429704,1.0
2940.911821,1.0
2941.393937,1.0
2941.876054,1.0
2942.358171,1.0
2942.840288,1.0
2943.322404,1.0
2943.804521,1.0
2944.286638,1.0
2944.768754,1.0
2945.250871,1.0
2945.732988,1.0
2946.215104,1.0
2946.697221,1.0
2947.179338,1.0
2947.661454,1.0
2948.143571,1.0
2948.625688,1.0
2949.107804,1.0
2949.589921,1.0
2950.072038,1.0
2950.554155,1.0
2951.036271,1.0
2951.518388,1.0
2952.000505,1.0
2952.482621,1.0
2952.964738,1.0
2953.446855,1.0
2953.928971,1.0
2954.411088,1.0
2954.893205,1.0
2955.375321,1.0
2955.857438,1.0
2956.339555,1.0
2956.821672,1.0
2957.303788,1.0
2957.785905,1.0
2958.268022,1.0
2958.750138,1.0
2959.232255,1.0
2959.714372,1.0
2960.196488,1.0
2960.678605,1.0
2961.160722,1.0
2961.642838,1.0
2962.124955,1.0
2962.607072,1.0
2963.089188,1.0
2963.571305,1.0
2964.053422,1.0
2964.535539,1.0
2965.017655,1.0
2965.499772,1.0
2965.981889,1.0
2966.464005,1.0
2966.946122,1.0
2967.428239,1.0
2967.910355,1.0
2968.392472,1.0
2968.874589,1.0
2969.356705,1.0
2969.838822,1.0
2970.320939,1.0
2970.803056,1.0
2971.285172,1.0
2971.767289,1.0
2972.249406,1.0
2972.731522,1.0
2973.213639,1.0
2973.695756,1.0
2974.177872,1.0
2974.659989,1.0
2975.142106,1.0
2975.624222,1.0
2976.106339,1.0
2976.588456,1.0
2977.070573,1.0
2977.552689,1.0
2978.034806,1.0
2978.516923,1.0
2978.999039,1.0
2979.481156,1.0
2979.963273,1.0
2980.445389,1.0
2980.927506,1.0
2981.409623,1.0
2981.891739,1.0
2982.373856,1.0
2982.855973,1.0
2983.338089,1.0
2983.820206,1.0
2984.302323,1.0
2984.78444,1.0
2985.266556,1.0
2985.748673,1.0
2986.23079,1.0
2986.712906,1.0
2987.195023,1.0
2987.67714,1.0
2988.159256,1.0
2988.641373,1.0
2989.12349,1.0
2989.605606,1.0
2990.087723,1.0
2990.56984,1.0
2991.051957,1.0
2991.534073,1.0
2992.01619,1.0
2992.498307,1.0
2992.980423,1.0
2993.46254,1.0
2993.944657,1.0
2994.426773,1.0
2994.90889,1.0
2995.391007,1.0
2995.873123,1.0
2996.35524,1.0
2996.837357,1.0
2997.319473,1.0
2997.80159,1.0
2998.283707,1.0
2998.765824,1.0
2999.24794,1.0
2999.730057,1.0
3000.212174,1.0
3000.69429,1.0
3001.176407,1.0
3001.658524,1.0
3002.14064,1.0
3002.622757,1.0
3003.104874,1.0
3003.58699,1.0
3004.069107,1.0
3004.551224,1.0
3005.033341,1.0
3005.515457,1.0
3005.997574,1.0
3006.479691,1.0
3006.961807,1.0
3007.443924,1.0
3007.926041,1.0
3008.408157,1.0
3008.890274,1.0
3009.372391,1.0
3009.854507,1.0
3010.336624,1.0
3010.818741,1.0
3011.300858,1.0
3011.782974,1.0
3012.265091,1.0
3012.747208,1.0
3013.229324,1.0
3013.711441,1.0
3014.193558,1.0
3014.675674,1.0
3015.157791,1.0
3015.639908,1.0
3016.122024,1.0
3016.604141,1.0
3017.086258,1.0
3017.568374,1.0
3018.050491,1.0
3018.532608,1.0
3019.014725,1.0
3019.496841,1.0
3019.978958,1.0
3020.461075,1.0
3020.943191,1.0
3021.425308,1.0
3021.907425,1.0
3022.389541,1.0
3022.871658,1.0
3023.353775,1.0
3023.835891,1.0
3024.318008,1.0
3024.800125,1.0
3025.282242,1.0
3025.764358,1.0
3026.246475,1.0
3026.728592,1.0
3027.210708,1.0
3027.692825,1.0
3028.174942,1.0
3028.657058,1.0
3029.139175,1.0
3029.621292,1.0
3030.103408,1.0
3030.585525,1.0
3031.067642,1.0
3031.549758,1.0
3032.031875,1.0
3032.513992,1.0
3032.996109,1.0
3033.478225,1.0
3033.960342,1.0
3034.442459,1.0
3034.924575,1.0
3035.406692,1.0
3035.888809,1.0
3036.370925,1.0
3036.853042,1.0
3037.335159,1.0
3037.817275,1.0
3038.299392,1.0
3038.781509,1.0
3039.263626,1.0
3039.745742,1.0
3040.227859,1.0
3040.709976,1.0
3041.192092,1.0
3041.674209,1.0
3042.156326,1.0
3042.638442,1.0
3043.120559,1.0
3043.602676,1.0
3044.084792,1.0
3044.566909,1.0
3045.049026,1.0
3045.531142,1.0
3046.013259,1.0
3046.495376,1.0
3046.977493,1.0
3047.459609,1.0
3047.941726,1.0
3048.423843,1.0
3048.905959,1.0
3049.388076,1.0
3049.870193,1.0
3050.352309,1.0
3050.834426,1.0
3051.316543,1.0
3051.798659,1.0
3052.280776,1.0
3052.762893,1.0
3053.24501,1.0
3053.727126,1.0
3054.209243,1.0
3054.69136,1.0
3055.173476,1.0
3055.655593,1.0
3056.13771,1.0
3056.619826,1.0
3057.101943,1.0
3057.58406,1.0
3058.066176,1.0
3058.548293,1.0
3059.03041,1.0
3059.512527,1.0
3059.994643,1.0
3060.47676,1.0
3060.958877,1.0
3061.440993,1.0
3061.92311,1.0
3062.405227,1.0
3062.887343,1.0
3063.36946,1.0
3063.851577,1.0
3064.333693,1.0
3064.81581,1.0
3065.297927,1.0
3065.780043,1.0
3066.26216,1.0
3066.744277,1.0
3067.226394,1.0
3067.70851,1.0
3068.190627,1.0
3068.672744,1.0
3069.15486,1.0
3069.636977,1.0
3070.119094,1.0
3070.60121,1.0
3071.083327,1.0
3071.565444,1.0
3072.04756,1.0
3072.529677,1.0
3073.011794,1.0
3073.493911,1.0
3073.976027,1.0
3074.458144,1.0
3074.940261,1.0
3075.422377,1.0
3075.904494,1.0
3076.386611,1.0
3076.868727,1.0
3077.350844,1.0
3077.832961,1.0
3078.315077,1.0
3078.797194,1.0
3079.279311,1.0
3079.761427,1.0
3080.243544,1.0
3080.725661,1.0
3081.207778,1.0
3081.689894,1.0
3082.172011,1.0
3082.654128,1.0
3083.136244,1.0
3083.618361,1.0
3084.100478,1.0
3084.582594,1.0
3085.064711,1.0
3085.546828,1.0
3086.028944,1.0
3086.511061,1.0
3086.993178,1.0
3087.475295,1.0
3087.957411,1.0
3088.439528,1.0
3088.921645,1.0
3089.403761,1.0
3089.885878,1.0
3090.367995,1.0
3090.850111,1.0
3091.332228,1.0
3091.814345,1.0
3092.296461,1.0
3092.778578,1.0
3093.260695,1.0
3093.742812,1.0
3094.224928,1.0
3094.707045,1.0
3095.189162,1.0
3095.671278,1.0
3096.153395,1.0
3096.635512,1.0
3097.117628,1.0
3097.599745,1.0
3098.081862,1.0
3098.563978,1.0
3099.046095,1.0
3099.528212,1.0
3100.010328,1.0
3100.492445,1.0
3100.974562,1.0
3101.456679,1.0
3101.938795,1.0
3102.420912,1.0
3102.903029,1.0
3103.385145,1.0
3103.867262,1.0
3104.349379,1.0
3104.831495,1.0
3105.313612,1.0
3105.795729,1.0
3106.277845,1.0
3106.759962,1.0
3107.242079,1.0
3107.724196,1.0
3108.206312,1.0
3108.688429,1.0
3109.170546,1.0
3109.652662,1.0
3110.134779,1.0
3110.616896,1.0
3111.099012,1.0
3111.581129,1.0
3112.063246,1.0
3112.545362,1.0
3113.027479,1.0
3113.509596,1.0
3113.991712,1.0
3114.473829,1.0
3114.955946,1.0
3115.438063,1.0
3115.920179,1.0
3116.402296,1.0
3116.884413,1.0
3117.366529,1.0
3117.848646,1.0
3118.330763,1.0
3118.812879,1.0
3119.294996,1.0
3119.777113,1.0
3120.259229,1.0
3120.741346,1.0
3121.223463,1.0
3121.70558,1.0
3122.187696,1.0
3122.669813,1.0
3123.15193,1.0
3123.634046,1.0
3124.116163,1.0
3124.59828,1.0
3125.080396,1.0
3125.562513,1.0
3126.04463,1.0
3126.526746,1.0
3127.008863,1.0
3127.49098,1.0
3127.973096,1.0
3128.455213,1.0
3128.93733,1.0
3129.419447,1.0
3129.901563,1.0
3130.38368,1.0
3130.865797,1.0
3131.347913,1.0
3131.83003,1.0
3132.312147,1.0
3132.794263,1.0
3133.27638,1.0
3133.758497,1.0
3134.240613,1.0
3134.72273,1.0
3135.204847,1.0
3135.686964,1.0
3136.16908,1.0
3136.651197,1.0
3137.133314,1.0
3137.61543,1.0
3138.097547,1.0
3138.579664,1.0
3139.06178,1.0
3139.543897,1.0
3140.026014,1.0
3140.50813,1.0
3140.990247,1.0
3141.472364,1.0
3141.954481,1.0
3142.436597,1.0
3142.918714,1.0
3143.400831,1.0
3143.882947,1.0
3144.365064,1.0
3144.847181,1.0
3145.329297,1.0
3145.811414,1.0
3146.293531,1.0
3146.775647,1.0
3147.257764,1.0
3147.739881,1.0
3148.221997,1.0
3148.704114,1.0
3149.186231,1.0
3149.668348,1.0
3150.150464,1.0
3150.632581,1.0
3151.114698,1.0
3151.596814,1.0
3152.078931,1.0
3152.561048,1.0
3153.043164,1.0
3153.525281,1.0
3154.007398,1.0
3154.489514,1.0
3154.971631,1.0
3155.453748,1.0
3155.935865,1.0
3156.417981,1.0
3156.900098,1.0
3157.382215,1.0
3157.864331,1.0
3158.346448,1.0
3158.828565,1.0
3159.310681,1.0
3159.792798,1.0
3160.274915,1.0
3160.757031,1.0
3161.239148,1.0
3161.721265,1.0
3162.203381,1.0
3162.685498,1.0
3163.167615,1.0
3163.649732,1.0
3164.131848,1.0
3164.613965,1.0
3165.096082,1.0
3165.578198,1.0
3166.060315,1.0
3166.542432,1.0
3167.024548,1.0
3167.506665,1.0
3167.988782,1.0
3168.470898,1.0
3168.953015,1.0
3169.435132,1.0
3169.917249,1.0
3170.399365,1.0
3170.881482,1.0
3171.363599,1.0
3171.845715,1.0
3172.327832,1.0
3172.809949,1.0
3173.292065,1.0
3173.774182,1.0
3174.256299,1.0
3174.738415,1.0
3175.220532,1.0
3175.702649,1.0
3176.184765,1.0
3176.666882,1.0
3177.148999,1.0
3177.631116,1.0
3178.113232,1.0
3178.595349,1.0
3179.077466,1.0
3179.559582,1.0
3180.041699,1.0
3180.523816,1.0
3181.005932,1.0
3181.488049,1.0
3181.970166,1.0
3182.452282,1.0
3182.934399,1.0
3183.416516,1.0
3183.898633,1.0
3184.380749,1.0
3184.862866,1.0
3185.344983,1.0
3185.827099,1.0
3186.309216,1.0
3186.791333,1.0
3187.273449,1.0
3187.755566,1.0
3188.237683,1.0
3188.719799,1.0
3189.201916,1.0
3189.684033,1.0
3190.16615,1.0
3190.648266,1.0
3191.130383,1.0
3191.6125,1.0
3192.094616,1.0
3192.576733,1.0
3193.05885,1.0
3193.540966,1.0
3194.023083,1.0
3194.5052,1.0
3194.987316,1.0
3195.469433,1.0
3195.95155,1.0
3196.433666,1.0
3196.915783,1.0
3197.3979,1.0
3197.880017,1.0
3198.362133,1.0
3198.84425,1.0
3199.326367,1.0
3199.808483,1.0
