nu,[0]Piperidine-PNNL(x-sec)-X=0.01-T=278.11K-P=1.0atm-L=15cm
940.089802,0.9727355714205319
940.213604,0.9723076619161014
940.337407,0.9720169853834957
940.461209,0.9719401990747496
940.585012,0.9714786371098341
940.708814,0.9711008054130278
940.832617,0.9720490624732825
940.956419,0.9708328185746188
941.080222,0.9722522419588561
941.204024,0.9711716983593841
941.327827,0.9720578109542128
941.451629,0.971225114271718
941.575432,0.9720976661414877
941.699234,0.9720665595138799
941.823036,0.9714086931659743
941.946839,0.9728571709667728
942.070641,0.9730391122687251
942.194444,0.9743672431972377
942.318246,0.9737740341966055
942.442049,0.974028222389647
942.565851,0.9733923895824318
942.689654,0.973415751280121
942.813456,0.9735257534750227
942.937259,0.9735685895505624
943.061061,0.9735637217197842
943.184864,0.9725653575896779
943.308666,0.973345667869062
943.432469,0.9731471256048162
943.556271,0.9729758667819283
943.680074,0.9713610953061663
943.803876,0.9718157986910624
943.927679,0.9717623502919789
944.051481,0.9716603206018507
944.175284,0.971816770507347
944.299086,0.972850360990411
944.422888,0.9731704814160993
944.546691,0.9758962494622118
944.670493,0.9754454895285226
944.794296,0.9757489002536882
944.918098,0.9756747461551604
945.041901,0.9753742846067983
945.165703,0.9750388135572222
945.289506,0.9747229521539402
945.413308,0.975295282489374
945.537111,0.9749988377853753
945.660913,0.974589424256365
945.784716,0.9753811122506872
945.908518,0.976227134372603
946.032321,0.9756718191353124
946.156123,0.9754659740988899
946.279926,0.9759967719527257
946.403728,0.975609378137021
946.527531,0.9755879149667978
946.651333,0.9757196282257632
946.775136,0.9755557210968057
946.898938,0.975471826912293
947.02274,0.975115844666182
947.146543,0.9750631898322634
947.270345,0.9753303937515426
947.394148,0.9757752458296587
947.51795,0.9756601111437309
947.641753,0.9755059690237183
947.765555,0.974231815562872
947.889358,0.9752299398944486
948.01316,0.9739356941036832
948.136963,0.9750973176411406
948.260765,0.9752348160563385
948.384568,0.9752611477518484
948.50837,0.9760123880260053
948.632173,0.9750300382473892
948.755975,0.9744841742821462
948.879778,0.9747414720659697
949.00358,0.974948139163986
949.127383,0.9755820614568685
949.251185,0.9752621230134837
949.374987,0.9744646847935561
949.49879,0.9749744631191153
949.622592,0.9752270142090175
949.746395,0.9743828331978486
949.870197,0.9757088953688835
949.994,0.9751207202575943
950.117802,0.9757167010712693
950.241605,0.9745738309503236
950.365407,0.9747239268773797
950.48921,0.9752162867708623
950.613012,0.975118770018104
950.736815,0.9750514891441896
950.860617,0.973943485620402
950.98442,0.9750670900928232
951.108222,0.9743721150456333
951.232025,0.9748984180767872
951.355827,0.9743302179454805
951.47963,0.9740019239826726
951.603432,0.9743506790948986
951.727235,0.9748711213032376
951.851037,0.974673242550986
951.974839,0.974683964015622
952.098642,0.9742961169846227
952.222444,0.9742737084316314
952.346247,0.9750212630165336
952.470049,0.9745260780025639
952.593852,0.9748009331093092
952.717654,0.9749101169279971
952.841457,0.9746615465422516
952.965259,0.9745855259064646
953.089062,0.9733077081282349
953.212864,0.9747638913776483
953.336667,0.974577729253444
953.460469,0.9749003678755731
953.584272,0.9741977180460373
953.708074,0.9745270525291291
953.831877,0.9742688370752676
953.955679,0.9753108873387324
954.079482,0.9755888905552005
954.203284,0.9759411417222011
954.327087,0.9754142757722805
954.450889,0.9752874801583236
954.574691,0.9756015732932153
954.698494,0.9752660240697779
954.822296,0.9758650212818826
954.946099,0.97557523240634
955.069901,0.9759177194158686
955.193704,0.9755966952975439
955.317506,0.976214443502347
955.441309,0.9758357457703789
955.565111,0.9758035437221052
955.688914,0.9759655405557283
955.812716,0.9763237856430648
955.936519,0.9766460256590053
956.060321,0.9753976938705389
956.184124,0.9761558723928877
956.307926,0.9760777830467118
956.431729,0.9762730181261783
956.555531,0.976600124374488
956.679334,0.9762417778894447
956.803136,0.9766811855488032
956.926939,0.9764145879773727
957.050741,0.9762329917529813
957.174543,0.9772888702165543
957.298346,0.9769439481276982
957.422148,0.976175395705568
957.545951,0.976546412844728
957.669753,0.9767104864238807
957.793556,0.976173443356729
957.917358,0.9765991477748519
958.041161,0.9768364902036984
958.164963,0.9765571549143506
958.288766,0.9773475093079225
958.412568,0.9778470615098961
958.536371,0.9763862723648997
958.660173,0.9774286325177617
958.783976,0.9776172944491284
958.907778,0.9772927793798535
959.031581,0.9769781417642679
959.155383,0.9772058041929419
959.279186,0.9772497794435664
959.402988,0.9778587957450395
959.526791,0.9774990099128588
959.650593,0.9777854590855177
959.774395,0.9779761458413939
959.898198,0.9785689789960772
960.022,0.9777336378294617
960.145803,0.9774237453868169
960.269605,0.978427096780832
960.393408,0.9777541704514479
960.51721,0.9780778606496398
960.641013,0.9776720425505501
960.764815,0.9782226268854531
960.888618,0.9780338481361995
961.01242,0.9773748754213069
961.136223,0.9774491587345691
961.260025,0.9775996974962013
961.383828,0.9775625494135145
961.50763,0.9771716025883268
961.631433,0.9776485787030961
961.755235,0.9772341435721825
961.879038,0.9772058041929419
962.00284,0.9770348081397993
962.126643,0.9763130461404901
962.250445,0.9759626126634985
962.374247,0.9755635255737922
962.49805,0.9762827809051733
962.621852,0.9754786552389805
962.745655,0.9755888905552005
962.869457,0.9755586477683589
962.99326,0.9759021048572747
963.117062,0.9749335150515798
963.240865,0.9740944585607738
963.364667,0.9739522511512174
963.48847,0.9742425321717844
963.612272,0.9743253463065699
963.736075,0.9730060295013182
963.859877,0.9726626189884258
963.98368,0.9705571412021834
964.107482,0.9696753056158249
964.231285,0.969108211453255
964.355087,0.9699148449982079
964.47889,0.9702601961518852
964.602692,0.9689696388871918
964.726495,0.969498840768991
964.850297,0.9735851403572662
964.974099,0.9755479166822545
965.097902,0.9763520994433966
965.221704,0.9769058480566775
965.345507,0.9775625494135145
965.469309,0.9771588994400637
965.593112,0.9778851982889574
965.716914,0.9765356708932675
965.840717,0.9763667448347284
965.964519,0.9757928099421602
966.088322,0.975053439249118
966.212124,0.974919866077912
966.335927,0.9734196449509135
966.459729,0.9739843921058282
966.583532,0.9742961169846227
966.707334,0.9742142795480164
966.831137,0.9746137892965331
966.954939,0.9743993978468121
967.078742,0.9747892355682972
967.202544,0.9759518771338047
967.326347,0.9761539200830952
967.450149,0.9759050325679809
967.573951,0.9749052423895987
967.697754,0.9749461892696576
967.821556,0.9747960591168285
967.945359,0.9746449774367981
968.069161,0.9752679746037766
968.192964,0.9742980655788053
968.316766,0.9742824769344655
968.440569,0.9735841667726126
968.564371,0.973526727001263
968.688174,0.9737613752164445
968.811976,0.9729953264938603
968.935779,0.9725673027223383
969.059581,0.9741928470696245
969.183384,0.9748448001382998
969.307186,0.974913041662735
969.430989,0.9749149914907681
969.554791,0.9749169413227009
969.678594,0.9743604226504072
969.802396,0.9745231544287152
969.926199,0.9749734881451396
970.050001,0.9756054757073134
970.173803,0.9765180934093893
970.297606,0.9772673700979118
970.421408,0.9776984400520635
970.545211,0.977424722811051
970.669013,0.9786580328250536
970.792816,0.9784544931230887
970.916618,0.9793629203377411
971.040421,0.9792551963414323
971.164223,0.9795470578751507
971.288026,0.9804123799107096
971.411828,0.9801604463039277
971.535631,0.980184950621388
971.659433,0.979636200713355
971.783236,0.9796401192659949
971.907038,0.9795979956465308
972.030841,0.980441792723297
972.154643,0.9806555523330616
972.278446,0.9804290470628385
972.402248,0.9801967129113691
972.526051,0.9791572757179109
972.649853,0.9789585269646212
972.773655,0.9796440378343091
972.897458,0.9803496355262371
973.02126,0.9797596426513236
973.145063,0.9798223492750439
973.268865,0.9790799253485091
973.392668,0.9791014653438058
973.51647,0.9799320955238379
973.640273,0.9783889388681416
973.764075,0.9794647793780344
973.887878,0.979123984936483
974.01168,0.9790055181016938
974.135483,0.9793149327303505
974.259285,0.978971253508194
974.383088,0.9790319516075332
974.50689,0.9783390423046325
974.630693,0.978807778959363
974.754495,0.9782549087647884
974.878298,0.9787157753523781
975.0021,0.9781003566991383
975.125903,0.9784711269908594
975.249705,0.978695222536901
975.373507,0.9784701485202216
975.49731,0.9781561100084243
975.621112,0.9785083096001501
975.744915,0.978012331628223
975.868717,0.9787607973135415
975.99252,0.9793472506563734
976.116322,0.9789937701059647
976.240125,0.9792454038384315
976.363927,0.9785963793110917
976.48773,0.9795166923870241
976.611532,0.9789888751493515
976.735335,0.979035867743172
976.859137,0.9784897181188873
976.98294,0.9788704246618575
977.106742,0.978934053307369
977.230545,0.9790055181016938
977.354347,0.979471635655487
977.47815,0.979545098782994
977.601952,0.9785660432935437
977.725755,0.9792444245935172
977.849557,0.9789526532310806
977.973359,0.9790505533913302
978.097162,0.9788870656005243
978.220964,0.9800163733079457
978.344767,0.9790123711643062
978.468569,0.9794804509398767
978.592372,0.9791700048452344
978.716174,0.9804172819848644
978.839977,0.9796303229137842
978.963779,0.9799565941324573
979.087582,0.9795019997468334
979.211384,0.9798419459179951
979.335187,0.9809350789961339
979.458989,0.9795725264297452
979.582792,0.9802839543010025
979.706594,0.9806594749631161
979.830397,0.9808546456174698
979.954199,0.9803133632607637
980.078002,0.9803163042052648
980.201804,0.9798997582982527
980.325607,0.9810204240604631
980.449409,0.9808546456174698
980.573211,0.9800212734020625
980.697014,0.9805996565596232
980.820816,0.9801349624636152
980.944619,0.9810302343137548
981.068421,0.9813903384848215
981.192224,0.9803780660779083
981.316026,0.9807918729288978
981.439829,0.9802104357614095
981.563631,0.980147704300949
981.687434,0.9812117416960181
981.811236,0.9809429265081558
981.935039,0.9811636634986004
982.058841,0.9818183179651478
982.182644,0.9812068356495747
982.306446,0.9805378807272191
982.430249,0.9805388612655901
982.554051,0.9787099030753428
982.677854,0.979041741976001
982.801656,0.9804015954338454
982.925459,0.9805810253431457
983.049261,0.9813510836563839
983.173063,0.9817024702387782
983.296866,0.9819685476600751
983.420668,0.9815149829725666
983.544471,0.9813039799348668
983.668273,0.9814786675900353
983.792076,0.98179769999696
983.915878,0.9819165047061996
984.039681,0.9824321462152228
984.163483,0.9823957968982794
984.287286,0.9829863942289361
984.411088,0.9830335787082776
984.534891,0.9835488232858105
984.658693,0.9842090060127701
984.782496,0.9832724848938296
984.906298,0.9842090060127701
985.030101,0.9846549536920172
985.153903,0.983639313940059
985.277706,0.9842582176933524
985.401508,0.9842572334356269
985.525311,0.9845308949837147
985.649113,0.9841932587946519
985.772915,0.9843920859137913
985.896718,0.9848568286490001
986.02052,0.9844491823105539
986.144323,0.9844481978618638
986.268125,0.9843271181800799
986.391928,0.9846677542896188
986.51573,0.985399634290807
986.639533,0.9837239105586604
986.763335,0.9846106452160492
986.887138,0.984469855960455
987.01094,0.9841194470682166
987.134743,0.9843497579641546
987.258545,0.9855819500868419
987.382348,0.9837622765393039
987.50615,0.9842099902222682
987.629953,0.984018087985251
987.753755,0.9839915198555468
987.877558,0.9842444381747616
988.00136,0.9832793678253141
988.125163,0.9836157068798104
988.248965,0.9839246107071334
988.372767,0.9837514552137794
988.49657,0.9831112414286325
988.620372,0.9838016278173858
988.744175,0.9838714802126916
988.867977,0.9827868682434803
988.99178,0.9831309038500846
989.115582,0.9822238926758804
989.239385,0.9824606371605797
989.363187,0.9821354965034269
989.48699,0.9826846637239102
989.610792,0.9807908921375152
989.734595,0.9819822953159757
989.858397,0.9814482422229356
989.9822,0.9813913198756508
990.106002,0.981004727859248
990.229805,0.9814060408558559
990.353607,0.9814266505991155
990.47741,0.9809340980615454
990.601212,0.9808791672901299
990.725015,0.9809694123247286
990.848817,0.9805565111239412
990.972619,0.9805957341688418
991.096422,0.9799036779051251
991.220224,0.9790975489457773
991.344027,0.9784750408831951
991.467829,0.9786394384990765
991.591632,0.979384466558996
991.715434,0.9786061653238147
991.839237,0.9781991498241337
991.963039,0.9789869171735592
992.086842,0.978690329073022
992.210644,0.9786071439304694
992.334447,0.9779957055599072
992.458249,0.9779438731610832
992.582052,0.9777893702351764
992.705854,0.977923336555382
992.829657,0.9772204623899411
992.953459,0.9776133839877715
993.077262,0.9772663928310302
993.201064,0.9772703019044198
993.324866,0.976983026667189
993.448669,0.9755313325086368
993.572471,0.9767700675807593
993.696274,0.9763813904457427
993.820076,0.97625446911505
993.943879,0.9749842129124954
994.067681,0.9765151638595034
994.191484,0.9748779454249712
994.315286,0.9743107315359862
994.439089,0.9739795221960424
994.562891,0.9743750381663632
994.686694,0.9747941095266599
994.810496,0.9742620172172776
994.934299,0.9741558284447942
995.058101,0.9743370382808773
995.181904,0.9744062186664698
995.305706,0.9738938157692273
995.429509,0.9734030969576077
995.553311,0.9738548607957013
995.677114,0.9730692769487556
995.800916,0.9737253467120929
995.924718,0.9729252733522962
996.048521,0.9730945770788565
996.172323,0.9726013431736379
996.296126,0.9724953354047604
996.419928,0.972610096625117
996.543731,0.9724126768142908
996.667533,0.972663591651531
996.791336,0.972570220428623
996.915138,0.972670400320503
997.038941,0.971348467694007
997.162743,0.9717021028939494
997.286546,0.9719897692889321
997.410348,0.9713708089656876
997.534151,0.9708104896765748
997.657953,0.9713795513423089
997.781756,0.9709784544198202
997.905558,0.970405746097281
998.029361,0.9705454945863687
998.153163,0.9704008940806805
998.276966,0.9695764037787316
998.400768,0.9705464651323487
998.52457,0.9692720045811201
998.648373,0.9697296089534186
998.772175,0.9705377302534695
998.895978,0.9696704572514178
999.01978,0.9705338481103127
999.143583,0.9697286392242945
999.267385,0.9701525032471792
999.391188,0.9698479231827322
999.51499,0.9700477324345542
999.638793,0.9701466823496224
999.762595,0.9693379173184392
999.886398,0.9693262853332235
1000.0102,0.969416436869741
1000.134003,0.9700186314390983
1000.257805,0.9705348186446461
1000.381608,0.9700564629034332
1000.50541,0.9700438522513848
1000.629213,0.9697121539775527
1000.753015,0.9695628298040967
1000.876818,0.9705144376274559
1001.00062,0.9701816082588496
1001.124422,0.9690558810227708
1001.248225,0.9701719064912759
1001.372027,0.9708677691851946
1001.49583,0.9700923556565724
1001.619632,0.9698459834888256
1001.743435,0.9701796678975734
1001.867237,0.9695104748248844
1001.99104,0.9697742175414201
1002.114842,0.9689977394141752
1002.238645,0.9694523059414789
1002.362447,0.9693146534875907
1002.48625,0.969026809782411
1002.610052,0.9688126785198251
1002.733855,0.9693602123469294
1002.857657,0.9690083984479333
1002.98146,0.9687739267877241
1003.105262,0.9672734903398501
1003.229065,0.9679788898011716
1003.352867,0.9679914736085337
1003.47667,0.9678124117496487
1003.600472,0.9676043544480839
1003.724274,0.9668992279235372
1003.848077,0.9664748523197393
1003.971879,0.966189784287907
1004.095682,0.9654036258134046
1004.219484,0.9642660856502657
1004.343287,0.9639961289419865
1004.467089,0.963478601989168
1004.590892,0.9633610647696416
1004.714694,0.9615535704583976
1004.838497,0.9587221259959706
1004.962299,0.9570113764330467
1005.086102,0.9590481469392289
1005.209904,0.9606078671074222
1005.333707,0.9599731151159088
1005.457509,0.9605425479933339
1005.581312,0.9593829131558176
1005.705114,0.9580253883052093
1005.828917,0.9541799485565867
1005.952719,0.9482188015834908
1006.076522,0.9428123582281229
1006.200324,0.9438679557536476
1006.324126,0.9478775042521265
1006.447929,0.9507929103825221
1006.571731,0.9529698621640741
1006.695534,0.9531051934927983
1006.819336,0.9525973237839674
1006.943139,0.9477760867851027
1007.066941,0.9399280022524173
1007.190744,0.9321812583479481
1007.314546,0.9282845184766294
1007.438349,0.9312961066661372
1007.562151,0.9536781818798509
1007.685954,0.9626359269365274
1007.809756,0.9656845991481537
1007.933559,0.9668769894970378
1008.057361,0.9660255459852294
1008.181164,0.9652076687676775
1008.304966,0.9644917503160441
1008.428769,0.9661733592011877
1008.552571,0.9665135120870223
1008.676374,0.9670259000192363
1008.800176,0.9669968896773931
1008.923978,0.9675530727762744
1009.047781,0.9672367346455798
1009.171583,0.9670520100710209
1009.295386,0.967905326200999
1009.419188,0.9672135212425103
1009.542991,0.9674805090169912
1009.666793,0.9676982166227073
1009.790596,0.9673286265001652
1009.914398,0.9677166030634937
1010.038201,0.9671342129854513
1010.162003,0.9674418105706046
1010.285806,0.9667571041833833
1010.409608,0.9668731219968149
1010.533411,0.9665086795315433
1010.657213,0.966041002517617
1010.781016,0.9656942560424296
1010.904818,0.9650850951773318
1011.028621,0.965568723948907
1011.152423,0.9648689403262593
1011.276226,0.9646865973284936
1011.400028,0.9634843828781227
1011.52383,0.9632281301154054
1011.647633,0.9635499020437848
1011.771435,0.9629305386034562
1011.895238,0.9625454434121877
1012.01904,0.9625050173525176
1012.142843,0.9614429981558241
1012.266645,0.9613651244269021
1012.390448,0.9602409849811346
1012.51425,0.9598464070276312
1012.638053,0.9600527961911822
1012.761855,0.9595613749740992
1012.885658,0.9586435140047747
1013.00946,0.958007185995754
1013.133263,0.9578979794014446
1013.257065,0.9575857555554118
1013.380868,0.9565368164909306
1013.50467,0.9564918603170339
1013.628473,0.9562192989786792
1013.752275,0.9549798864806547
1013.876078,0.955071568950445
1013.99988,0.9543946631995034
1014.123682,0.9538679827226024
1014.247485,0.9536352673272509
1014.371287,0.952625902132354
1014.49509,0.9528326443838397
1014.618892,0.9512798409962379
1014.742695,0.9519554895101848
1014.866497,0.9511885225148595
1014.9903,0.951435863683672
1015.114102,0.950673118022891
1015.237905,0.9502929248193918
1015.361707,0.9499888797332579
1015.48551,0.9497865536503675
1015.609312,0.9491523080941294
1015.733115,0.9492529235713135
1015.856917,0.9493820307480082
1015.98072,0.9483031968123637
1016.104522,0.9488315488253638
1016.228325,0.9481268288204884
1016.352127,0.9471071930151166
1016.47593,0.947262531332165
1016.599732,0.946700971170129
1016.723534,0.9464056465401619
1016.847337,0.9463450785169807
1016.971139,0.94592215679693
1017.094942,0.9464671649065123
1017.218744,0.9463545420150833
1017.342547,0.9451061781210559
1017.466349,0.9452224333305136
1017.590152,0.9460281060115365
1017.713954,0.9453519376747249
1017.837757,0.9446800313380461
1017.961559,0.9447981237225836
1018.085362,0.94502395746021
1018.209164,0.9435338856312112
1018.332967,0.9443522842345828
1018.456769,0.9440293709746895
1018.580572,0.9444155579572726
1018.704374,0.9434867101163273
1018.828177,0.9436980748113554
1018.951979,0.9441728743450576
1019.075782,0.9436140894201025
1019.199584,0.9444731690634289
1019.323386,0.9437244987273832
1019.447189,0.9450523086041988
1019.570991,0.9448689862391739
1019.694794,0.9444712801189797
1019.818596,0.9450211223925902
1019.942399,0.9443211211233973
1020.066201,0.9442030883604583
1020.190004,0.9452243237772707
1020.313806,0.9445940693665233
1020.437609,0.9446233522365558
1020.561411,0.9447083721640965
1020.685214,0.9444760024871862
1020.809016,0.9447877310003827
1020.932819,0.9443343417116369
1021.056621,0.944075629547193
1021.180424,0.9438613487010821
1021.304226,0.9442200841690106
1021.428029,0.9440699651104091
1021.551831,0.9435131281140607
1021.675634,0.944173818518404
1021.799436,0.9437754612262896
1021.923238,0.9428811860424583
1022.047041,0.9429377606108409
1022.170843,0.9433933095554299
1022.294646,0.9424767767656382
1022.418448,0.9420179023203501
1022.542251,0.9423099731387072
1022.666053,0.9422440137491931
1022.789856,0.9413182429745601
1022.913658,0.9409850752907065
1023.037461,0.9414453295155102
1023.161263,0.9410104822307315
1023.285066,0.9411572913167705
1023.408868,0.9406821268737756
1023.532671,0.9406755421219342
1023.656473,0.9400896837730169
1023.780276,0.9406379158527797
1023.904078,0.9402513931052298
1024.027881,0.9397522521491429
1024.151683,0.9388674223478853
1024.275486,0.9388908943268426
1024.399288,0.939136915968584
1024.52309,0.9387237866206795
1024.646893,0.9385069664696617
1024.770695,0.9380640957072099
1024.894498,0.937959038411809
1025.0183,0.9374339283948261
1025.142103,0.9372895746853742
1025.265905,0.9365915539972248
1025.389708,0.9367423573767647
1025.51351,0.9364023816103717
1025.637313,0.9356704011895989
1025.761115,0.9362778483752613
1025.884918,0.935206423746527
1026.00872,0.9345996716898549
1026.132523,0.9354084501521225
1026.256325,0.9332912143382123
1026.380128,0.9336842126597907
1026.50393,0.9330653851907714
1026.627733,0.9324758741724347
1026.751535,0.9340586951077801
1026.875338,0.932397549488687
1026.99914,0.932709954992766
1027.122942,0.9324898614154514
1027.246745,0.9308519843548496
1027.370547,0.9316752213261503
1027.49435,0.9304825094626795
1027.618152,0.9300052943514668
1027.741955,0.9295366897813848
1027.865757,0.9290209400523446
1027.98956,0.9288388697915628
1028.113362,0.9277713190506315
1028.237165,0.9277471973099202
1028.360967,0.927423470031755
1028.48477,0.9275848557556913
1028.608572,0.926852353096291
1028.732375,0.926635495019051
1028.856177,0.9262593573691829
1028.97998,0.9250134509572816
1029.103782,0.924658313982777
1029.227585,0.9238532872313421
1029.351387,0.9224482520311917
1029.47519,0.92220199122518
1029.598992,0.9221282180168497
1029.722794,0.921823965909263
1029.846597,0.9222305799300307
1029.970399,0.919456081074175
1030.094202,0.9205711374320935
1030.218004,0.9184369694820903
1030.341807,0.9165900154454415
1030.465609,0.9144705637715493
1030.589412,0.9130852767097765
1030.713214,0.9166697622457208
1030.837017,0.9159303081574439
1030.960819,0.9154486555011068
1031.084622,0.9152353808118412
1031.208424,0.9127529741517888
1031.332227,0.9125886934021524
1031.456029,0.9114523160003151
1031.579832,0.9100051683335063
1031.703634,0.9090628911629657
1031.827437,0.9065083840643964
1031.951239,0.9049360506899075
1032.075042,0.9035353898392798
1032.198844,0.9009639799778133
1032.322646,0.8992717588817009
1032.446449,0.9002344946354796
1032.570251,0.903002461188686
1032.694054,0.9023615569891562
1032.817856,0.9032824353454066
1032.941659,0.9030476124405173
1033.065461,0.9035173193121889
1033.189264,0.9037974530996694
1033.313066,0.9033366339174683
1033.436869,0.9037703395827812
1033.560671,0.9017752125596971
1033.684474,0.8993886718095312
1033.808276,0.8970263873683525
1033.932079,0.8946971480844019
1034.055881,0.8928648976292148
1034.179684,0.8908938450208213
1034.303486,0.8890516021408278
1034.427289,0.8862023220391242
1034.551091,0.8812358338929106
1034.674893,0.876875726162771
1034.798696,0.8713339201469749
1034.922498,0.8658011636136935
1035.046301,0.8616897430188155
1035.170103,0.8556105254624781
1035.293906,0.8493618297585303
1035.417708,0.8409273567242722
1035.541511,0.8369089464613735
1035.665313,0.8295930496957481
1035.789116,0.8213056080493655
1035.912918,0.8135808271299119
1036.036721,0.8015964318070135
1036.160523,0.7975984529243044
1036.284326,0.7946448449944772
1036.408128,0.7916150921987176
1036.531931,0.7897806739328027
1036.655733,0.7889439499604846
1036.779536,0.7907922404599015
1036.903338,0.7932871634580833
1037.027141,0.7896622157163011
1037.150943,0.7865492022134549
1037.274745,0.7814375834004209
1037.398548,0.7827749848203585
1037.52235,0.7882499846740293
1037.646153,0.7989395445267385
1037.769955,0.8080510837472737
1037.893758,0.8126213679461461
1038.01756,0.8190009788112913
1038.141363,0.8246798735598821
1038.265165,0.8320938866467912
1038.388968,0.8454130115242519
1038.51277,0.8598648957851494
1038.636573,0.8710028761596601
1038.760375,0.8791409864655217
1038.884178,0.8861314286891329
1039.00798,0.8967393848472471
1039.131783,0.9023615569891562
1039.255585,0.9040324709884769
1039.379388,0.9061068897878042
1039.50319,0.9063388828454342
1039.626993,0.9077538749095226
1039.750795,0.905930216170533
1039.874597,0.9045207803544736
1039.9984,0.9034360064125863
1040.122202,0.901748159709115
1040.246005,0.9010991347111615
1040.369807,0.8987683076762215
1040.49361,0.898031619747257
1040.617412,0.8969008124645693
1040.741215,0.8940531979876346
1040.865017,0.8904307006493832
1040.98882,0.8850864102853948
1041.112622,0.8832915073154146
1041.236425,0.8826381133855717
1041.360227,0.8788069763566049
1041.48403,0.8756226900087362
1041.607832,0.8725895448247826
1041.731635,0.8727902635018553
1041.855437,0.8731743757162863
1041.97924,0.869132231639364
1042.103042,0.8644947904166225
1042.226845,0.8647195882845872
1042.350647,0.8673349887080549
1042.474449,0.866034961489162
1042.598252,0.8602003084957328
1042.722054,0.8488948091945909
1042.845857,0.8361644288585005
1042.969659,0.8312123344321619
1043.093462,0.8354790550684943
1043.217264,0.8310045573217749
1043.341067,0.8232626433447386
1043.464869,0.8009474015899735
1043.588672,0.7797281076519532
1043.712474,0.7956865118842656
1043.836277,0.8172501907280433
1043.960079,0.8212070572895634
1044.083882,0.8182478444057325
1044.207684,0.8064688547141058
1044.331487,0.7958695408295209
1044.455289,0.8047287619646407
1044.579092,0.8047368092924969
1044.702894,0.7930571435351813
1044.826697,0.7687418973111603
1044.950499,0.717559075174285
1045.074301,0.6151371671673429
1045.198104,0.5341545833419409
1045.321906,0.6788670318377541
1045.445709,0.8047609517589109
1045.569511,0.8327431730671607
1045.693314,0.8402044700832989
1045.817116,0.8401540593274317
1045.940919,0.8366495448972903
1046.064721,0.8237485116213594
1046.188524,0.8221848753741076
1046.312326,0.8399776454990732
1046.436129,0.8512324827477905
1046.559931,0.8573320321532937
1046.683734,0.8591515040201848
1046.807536,0.8609403989543221
1046.931339,0.8604584073011665
1047.055141,0.8627847841964145
1047.178944,0.8632335489529211
1047.302746,0.8640540104819472
1047.426549,0.8631127047153617
1047.550351,0.8636480005168364
1047.674153,0.8622586459665295
1047.797956,0.8585245522874744
1047.921758,0.8550289080774861
1048.045561,0.8588594421621473
1048.169363,0.8621379382058346
1048.293166,0.8633371431943258
1048.416968,0.8628883245828171
1048.540771,0.8635357335742786
1048.664573,0.8638725781908033
1048.788376,0.8638725781908033
1048.912178,0.8642268385662759
1049.035981,0.8641317788424143
1049.159783,0.8645898900739535
1049.283586,0.8640626510652548
1049.407388,0.8636652736495776
1049.531191,0.8635184630323132
1049.654993,0.8627934120873959
1049.778796,0.8633457766089246
1049.902598,0.8636307277295545
1050.026401,0.8633544101098581
1050.150203,0.8633285098660605
1050.274005,0.8616983599593303
1050.397808,0.8626640027815233
1050.52161,0.8619138114796381
1050.645413,0.8609231803185299
1050.769215,0.8617155940988703
1050.893018,0.859890692118966
1051.01682,0.8609317895933793
1051.140623,0.859521018606856
1051.264425,0.8600196853970379
1051.388228,0.8594522596757613
1051.51203,0.8590827746490747
1051.635833,0.8598391002252112
1051.759635,0.8591515040201848
1051.883438,0.859392100123193
1052.00724,0.8587649728194185
1052.131043,0.8595038283583869
1052.254845,0.859778913594752
1052.378648,0.8596327636025423
1052.50245,0.8607682280921913
1052.626253,0.860088489724006
1052.750055,0.8603723657625851
1052.873857,0.8611039931710818
1052.99766,0.861319296081117
1053.121462,0.8614398892238914
1053.245265,0.8595468046242025
1053.369067,0.8582155390743665
1053.49287,0.8557046477969125
1053.616672,0.855003257595003
1053.740475,0.8544989544570766
1053.864277,0.8554821935087958
1053.98808,0.8583185311184546
1054.111882,0.859890692118966
1054.235685,0.8616638927142815
1054.359487,0.8621465596283236
1054.48329,0.8650395937296091
1054.607092,0.8664334292119971
1054.730895,0.8679770541346071
1054.854697,0.8705239562928085
1054.9785,0.8709941661744486
1055.102302,0.872135916215134
1055.226105,0.8716825234310425
1055.349907,0.8733315612501888
1055.473709,0.8750099686032414
1055.597512,0.8756402026376621
1055.721314,0.8766127029003842
1055.845117,0.877990065790885
1055.968919,0.8796158508000442
1056.092722,0.8801173747557489
1056.216524,0.8818440964447443
1056.340327,0.8824086573066744
1056.464129,0.8837951269925569
1056.587932,0.8849359583844202
1056.711734,0.8846528241816257
1056.835537,0.8856264776994837
1056.959339,0.8853519760413521
1057.083142,0.8860782623984161
1057.206944,0.8865746051883694
1057.330747,0.8873551342233403
1057.454549,0.8880297804584465
1057.578352,0.8882873464400417
1057.702154,0.8889982606449602
1057.825957,0.8888027025397987
1057.949759,0.8887582635156566
1058.073561,0.8883939473175392
1058.197364,0.8883584122703522
1058.321166,0.8882606982193737
1058.444969,0.8873373872981257
1058.568771,0.8882606982193737
1058.692574,0.8890782740889692
1058.816376,0.8918208565821002
1058.940179,0.8930792109212121
1059.063981,0.8942051999510934
1059.187784,0.895663942979604
1059.311586,0.896040200844276
1059.435389,0.8968111268676774
1059.559191,0.8960043599530648
1059.682994,0.8973314281940595
1059.806796,0.8971340369936851
1059.930599,0.8993526969821601
1060.054401,0.8999644647935904
