nu,[0]HFC-152-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1210.26819,0.9755176751655833
1210.388723,0.9689473528417879
1210.509257,0.9689473528417879
1210.62979,0.9755176751655833
1210.750323,0.9755176751655833
1210.870857,0.9799252360231775
1210.99139,0.9733252278246579
1211.111923,0.9711338234017145
1211.232457,0.9755176751655833
1211.35299,0.9733252278246579
1211.473524,0.9711338234017145
1211.594057,0.9711338234017145
1211.71459,0.9689473528417879
1211.835124,0.964605567057637
1211.955657,0.9821364786394146
1212.07619,0.9689473528417879
1212.196724,0.9689473528417879
1212.317257,0.9667658050364747
1212.43779,0.9799252360231775
1212.558324,0.9711338234017145
1212.678857,0.9711338234017145
1212.79939,0.9711338234017145
1212.919924,0.9689473528417879
1213.040457,0.9689473528417879
1213.16099,0.9711338234017145
1213.281524,0.9689473528417879
1213.402057,0.9689473528417879
1213.52259,0.9755176751655833
1213.643124,0.9580857458059139
1213.763657,0.964605567057637
1213.88419,0.9667658050364747
1214.004724,0.964605567057637
1214.125257,0.9667658050364747
1214.24579,0.9667658050364747
1214.366324,0.9624270576035245
1214.486857,0.964605567057637
1214.607391,0.9667658050364747
1214.727924,0.9537964453065848
1214.848457,0.9580857458059139
1214.968991,0.9537964453065848
1215.089524,0.9516423476687934
1215.210057,0.9580857458059139
1215.330591,0.9602544284490284
1215.451124,0.9559219610151467
1215.571657,0.9537964453065848
1215.692191,0.9559219610151467
1215.812724,0.9580857458059139
1215.933257,0.9624270576035245
1216.053791,0.9580857458059139
1216.174324,0.9602544284490284
1216.294857,0.9602544284490284
1216.415391,0.9580857458059139
1216.535924,0.9580857458059139
1216.656457,0.9602544284490284
1216.776991,0.9537964453065848
1216.897524,0.9559219610151467
1217.018057,0.9580857458059139
1217.138591,0.964605567057637
1217.259124,0.9580857458059139
1217.379657,0.9602544284490284
1217.500191,0.9559219610151467
1217.620724,0.9559219610151467
1217.741258,0.9559219610151467
1217.861791,0.9624270576035245
1217.982324,0.9559219610151467
1218.102858,0.9580857458059139
1218.223391,0.9537964453065848
1218.343924,0.9559219610151467
1218.464458,0.9559219610151467
1218.584991,0.9559219610151467
1218.705524,0.9516423476687934
1218.826058,0.9537964453065848
1218.946591,0.9537964453065848
1219.067124,0.9516423476687934
1219.187658,0.9537964453065848
1219.308191,0.9580857458059139
1219.428724,0.9473487361447757
1219.549258,0.9494931149439045
1219.669791,0.9559219610151467
1219.790324,0.9537964453065848
1219.910858,0.9559219610151467
1220.031391,0.9559219610151467
1220.151924,0.9473487361447757
1220.272458,0.9388524005893022
1220.392991,0.9367320532675063
1220.513525,0.9431075046842592
1220.634058,0.9559219610151467
1220.754591,0.9452422832100366
1220.875125,0.9473487361447757
1220.995658,0.9494931149439045
1221.116191,0.9473487361447757
1221.236725,0.9494931149439045
1221.357258,0.9516423476687934
1221.477791,0.9580857458059139
1221.598325,0.9602544284490284
1221.718858,0.9516423476687934
1221.839391,0.9516423476687934
1221.959925,0.9559219610151467
1222.080458,0.9494931149439045
1222.200991,0.9537964453065848
1222.321525,0.9559219610151467
1222.442058,0.9516423476687934
1222.562591,0.9516423476687934
1222.683125,0.9516423476687934
1222.803658,0.9537964453065848
1222.924191,0.9516423476687934
1223.044725,0.9452422832100366
1223.165258,0.9473487361447757
1223.285791,0.9494931149439045
1223.406325,0.9559219610151467
1223.526858,0.9494931149439045
1223.647392,0.9516423476687934
1223.767925,0.9516423476687934
1223.888458,0.9452422832100366
1224.008992,0.9494931149439045
1224.129525,0.9494931149439045
1224.250058,0.9494931149439045
1224.370592,0.9452422832100366
1224.491125,0.9494931149439045
1224.611658,0.9473487361447757
1224.732192,0.9452422832100366
1224.852725,0.9367320532675063
1224.973258,0.9388524005893022
1225.093792,0.9409775474402156
1225.214325,0.9473487361447757
1225.334858,0.9431075046842592
1225.455392,0.9452422832100366
1225.575925,0.9388524005893022
1225.696458,0.9473487361447757
1225.816992,0.9494931149439045
1225.937525,0.9516423476687934
1226.058058,0.9494931149439045
1226.178592,0.9409775474402156
1226.299125,0.9431075046842592
1226.419658,0.9367320532675063
1226.540192,0.9409775474402156
1226.660725,0.9452422832100366
1226.781259,0.9409775474402156
1226.901792,0.9409775474402156
1227.022325,0.9388524005893022
1227.142859,0.9409775474402156
1227.263392,0.9388524005893022
1227.383925,0.9388524005893022
1227.504459,0.9409775474402156
1227.624992,0.9431075046842592
1227.745525,0.9431075046842592
1227.866059,0.9388524005893022
1227.986592,0.9431075046842592
1228.107125,0.9346492067851229
1228.227659,0.9304322647637876
1228.348192,0.9346492067851229
1228.468725,0.9346492067851229
1228.589259,0.9325383521489932
1228.709792,0.9367320532675063
1228.830325,0.9283318621943262
1228.950859,0.9325383521489932
1229.071392,0.9304322647637876
1229.191925,0.9367320532675063
1229.312459,0.9367320532675063
1229.432992,0.9346492067851229
1229.553526,0.9346492067851229
1229.674059,0.9346492067851229
1229.794592,0.9325383521489932
1229.915126,0.9304322647637876
1230.035659,0.9325383521489932
1230.156192,0.9367320532675063
1230.276726,0.9325383521489932
1230.397259,0.9325383521489932
1230.517792,0.9262667674736822
1230.638326,0.9262667674736822
1230.758859,0.9262667674736822
1230.879392,0.9325383521489932
1230.999926,0.9325383521489932
1231.120459,0.9346492067851229
1231.240992,0.9325383521489932
1231.361526,0.9325383521489932
1231.482059,0.9283318621943262
1231.602592,0.9241748441229526
1231.723126,0.9346492067851229
1231.843659,0.9325383521489932
1231.964192,0.9304322647637876
1232.084726,0.9346492067851229
1232.205259,0.9325383521489932
1232.325792,0.9325383521489932
1232.446326,0.920006080244019
1232.566859,0.9179282963164741
1232.687393,0.9304322647637876
1232.807926,0.9304322647637876
1232.928459,0.9304322647637876
1233.048993,0.9262667674736822
1233.169526,0.9241748441229526
1233.290059,0.9179282963164741
1233.410593,0.9158863445577872
1233.531126,0.9241748441229526
1233.651659,0.9346492067851229
1233.772193,0.9304322647637876
1233.892726,0.9304322647637876
1234.013259,0.9283318621943262
1234.133793,0.9241748441229526
1234.254326,0.922087645267864
1234.374859,0.920006080244019
1234.495393,0.9241748441229526
1234.615926,0.9346492067851229
1234.736459,0.9283318621943262
1234.856993,0.9304322647637876
1234.977526,0.9283318621943262
1235.098059,0.920006080244019
1235.218593,0.9241748441229526
1235.339126,0.9262667674736822
1235.45966,0.9325383521489932
1235.580193,0.9346492067851229
1235.700726,0.9325383521489932
1235.82126,0.9262667674736822
1235.941793,0.9241748441229526
1236.062326,0.922087645267864
1236.18286,0.9283318621943262
1236.303393,0.9325383521489932
1236.423926,0.9325383521489932
1236.54446,0.9346492067851229
1236.664993,0.9325383521489932
1236.785526,0.9283318621943262
1236.90606,0.9283318621943262
1237.026593,0.9262667674736822
1237.147126,0.9304322647637876
1237.26766,0.9325383521489932
1237.388193,0.9304322647637876
1237.508726,0.9367320532675063
1237.62926,0.9262667674736822
1237.749793,0.9262667674736822
1237.870326,0.9262667674736822
1237.99086,0.9346492067851229
1238.111393,0.9367320532675063
1238.231926,0.9409775474402156
1238.35246,0.9325383521489932
1238.472993,0.9367320532675063
1238.593527,0.9346492067851229
1238.71406,0.9346492067851229
1238.834593,0.9409775474402156
1238.955127,0.9388524005893022
1239.07566,0.9409775474402156
1239.196193,0.9388524005893022
1239.316727,0.9409775474402156
1239.43726,0.9388524005893022
1239.557793,0.9346492067851229
1239.678327,0.9431075046842592
1239.79886,0.9431075046842592
1239.919393,0.9431075046842592
1240.039927,0.9494931149439045
1240.16046,0.9473487361447757
1240.280993,0.9388524005893022
1240.401527,0.9431075046842592
1240.52206,0.9494931149439045
1240.642593,0.9473487361447757
1240.763127,0.9494931149439045
1240.88366,0.9494931149439045
1241.004193,0.9494931149439045
1241.124727,0.9452422832100366
1241.24526,0.9494931149439045
1241.365793,0.9516423476687934
1241.486327,0.9559219610151467
1241.60686,0.9537964453065848
1241.727394,0.9516423476687934
1241.847927,0.9516423476687934
1241.96846,0.9516423476687934
1242.088994,0.9559219610151467
1242.209527,0.9537964453065848
1242.33006,0.9473487361447757
1242.450594,0.9473487361447757
1242.571127,0.9452422832100366
1242.69166,0.9409775474402156
1242.812194,0.9367320532675063
1242.932727,0.9325383521489932
1243.05326,0.9325383521489932
1243.173794,0.922087645267864
1243.294327,0.9138178648302671
1243.41486,0.8954758732995859
1243.535394,0.8637516444954129
1243.655927,0.8127676529576325
1243.77646,0.7261708218715734
1243.896994,0.6133558535357273
1244.017527,0.6342957187065604
1244.13806,0.7494467584900163
1244.258594,0.8312954598218054
1244.379127,0.8814473558746674
1244.499661,0.867664638633283
1244.620194,0.8995055999370299
1244.740727,0.920006080244019
1244.861261,0.9325383521489932
1244.981794,0.9325383521489932
1245.102327,0.9346492067851229
1245.222861,0.9367320532675063
1245.343394,0.9346492067851229
1245.463927,0.9158863445577872
1245.584461,0.8954758732995859
1245.704994,0.867664638633283
1245.825527,0.8637516444954129
1245.946061,0.909695819168611
1246.066594,0.9304322647637876
1246.187127,0.9431075046842592
1246.307661,0.9452422832100366
1246.428194,0.9494931149439045
1246.548727,0.9516423476687934
1246.669261,0.9452422832100366
1246.789794,0.9473487361447757
1246.910327,0.9473487361447757
1247.030861,0.9431075046842592
1247.151394,0.9494931149439045
1247.271927,0.9494931149439045
1247.392461,0.9409775474402156
1247.512994,0.9409775474402156
1247.633528,0.9431075046842592
1247.754061,0.9559219610151467
1247.874594,0.9559219610151467
1247.995128,0.9494931149439045
1248.115661,0.9494931149439045
1248.236194,0.9494931149439045
1248.356728,0.9537964453065848
1248.477261,0.9494931149439045
1248.597794,0.9473487361447757
1248.718328,0.9494931149439045
1248.838861,0.9516423476687934
1248.959394,0.9516423476687934
1249.079928,0.9494931149439045
1249.200461,0.9409775474402156
1249.320994,0.9409775474402156
1249.441528,0.9409775474402156
1249.562061,0.9452422832100366
1249.682594,0.9431075046842592
1249.803128,0.9431075046842592
1249.923661,0.9409775474402156
1250.044194,0.9409775474402156
1250.164728,0.9367320532675063
1250.285261,0.9409775474402156
1250.405794,0.9431075046842592
1250.526328,0.9452422832100366
1250.646861,0.9388524005893022
1250.767395,0.9346492067851229
1250.887928,0.9388524005893022
1251.008461,0.9367320532675063
1251.128995,0.9367320532675063
1251.249528,0.9409775474402156
1251.370061,0.9409775474402156
1251.490595,0.9431075046842592
1251.611128,0.9325383521489932
1251.731661,0.9325383521489932
1251.852195,0.9304322647637876
1251.972728,0.9325383521489932
1252.093261,0.9409775474402156
1252.213795,0.9367320532675063
1252.334328,0.9346492067851229
1252.454861,0.9325383521489932
1252.575395,0.9283318621943262
1252.695928,0.9283318621943262
1252.816461,0.9367320532675063
1252.936995,0.9346492067851229
1253.057528,0.9409775474402156
1253.178061,0.9346492067851229
1253.298595,0.9304322647637876
1253.419128,0.9304322647637876
1253.539662,0.9325383521489932
1253.660195,0.9367320532675063
1253.780728,0.9388524005893022
1253.901262,0.9388524005893022
1254.021795,0.9346492067851229
1254.142328,0.9346492067851229
1254.262862,0.9304322647637876
1254.383395,0.9346492067851229
1254.503928,0.9346492067851229
1254.624462,0.9325383521489932
1254.744995,0.9409775474402156
1254.865528,0.9325383521489932
1254.986062,0.9304322647637876
1255.106595,0.9304322647637876
1255.227128,0.9367320532675063
1255.347662,0.9388524005893022
1255.468195,0.9409775474402156
1255.588728,0.9388524005893022
1255.709262,0.9388524005893022
1255.829795,0.9388524005893022
1255.950328,0.9304322647637876
1256.070862,0.9367320532675063
1256.191395,0.9388524005893022
1256.311928,0.9409775474402156
1256.432462,0.9431075046842592
1256.552995,0.9409775474402156
1256.673529,0.9367320532675063
1256.794062,0.9367320532675063
1256.914595,0.9367320532675063
1257.035129,0.9431075046842592
1257.155662,0.9409775474402156
1257.276195,0.9431075046842592
1257.396729,0.9367320532675063
1257.517262,0.9367320532675063
1257.637795,0.9409775474402156
1257.758329,0.9431075046842592
1257.878862,0.9452422832100366
1257.999395,0.9494931149439045
1258.119929,0.9409775474402156
1258.240462,0.9409775474402156
1258.360995,0.9388524005893022
1258.481529,0.9431075046842592
1258.602062,0.9452422832100366
1258.722595,0.9452422832100366
1258.843129,0.9473487361447757
1258.963662,0.9431075046842592
1259.084195,0.9409775474402156
1259.204729,0.9409775474402156
1259.325262,0.9473487361447757
1259.445796,0.9494931149439045
1259.566329,0.9473487361447757
1259.686862,0.9516423476687934
1259.807396,0.9473487361447757
1259.927929,0.9494931149439045
1260.048462,0.9452422832100366
1260.168996,0.9452422832100366
1260.289529,0.9537964453065848
1260.410062,0.9473487361447757
1260.530596,0.9537964453065848
1260.651129,0.9473487361447757
1260.771662,0.9473487361447757
1260.892196,0.9537964453065848
1261.012729,0.9559219610151467
1261.133262,0.9537964453065848
1261.253796,0.9537964453065848
1261.374329,0.9537964453065848
1261.494862,0.9516423476687934
1261.615396,0.9516423476687934
1261.735929,0.9516423476687934
1261.856462,0.9537964453065848
1261.976996,0.9580857458059139
1262.097529,0.9580857458059139
1262.218062,0.9537964453065848
1262.338596,0.9559219610151467
1262.459129,0.9580857458059139
1262.579663,0.9580857458059139
1262.700196,0.9559219610151467
1262.820729,0.9580857458059139
1262.941263,0.9602544284490284
1263.061796,0.9580857458059139
1263.182329,0.9559219610151467
1263.302863,0.9602544284490284
1263.423396,0.9559219610151467
1263.543929,0.9580857458059139
1263.664463,0.9624270576035245
1263.784996,0.9559219610151467
1263.905529,0.9537964453065848
1264.026063,0.9580857458059139
1264.146596,0.9559219610151467
1264.267129,0.9537964453065848
1264.387663,0.9624270576035245
1264.508196,0.9624270576035245
1264.628729,0.9624270576035245
1264.749263,0.9580857458059139
1264.869796,0.9580857458059139
1264.990329,0.9602544284490284
1265.110863,0.964605567057637
1265.231396,0.9624270576035245
1265.351929,0.9624270576035245
1265.472463,0.9624270576035245
1265.592996,0.964605567057637
1265.71353,0.9602544284490284
1265.834063,0.9602544284490284
1265.954596,0.9667658050364747
1266.07513,0.9624270576035245
1266.195663,0.9624270576035245
1266.316196,0.9624270576035245
1266.43673,0.9667658050364747
1266.557263,0.9667658050364747
1266.677796,0.964605567057637
1266.79833,0.9689473528417879
1266.918863,0.9624270576035245
1267.039396,0.964605567057637
1267.15993,0.9711338234017145
1267.280463,0.9602544284490284
1267.400996,0.9667658050364747
1267.52153,0.9711338234017145
1267.642063,0.964605567057637
1267.762596,0.964605567057637
1267.88313,0.9624270576035245
1268.003663,0.9689473528417879
1268.124196,0.9624270576035245
1268.24473,0.964605567057637
1268.365263,0.9689473528417879
1268.485797,0.9689473528417879
1268.60633,0.964605567057637
1268.726863,0.964605567057637
1268.847397,0.9667658050364747
1268.96793,0.964605567057637
1269.088463,0.964605567057637
1269.208997,0.9667658050364747
1269.32953,0.9667658050364747
1269.450063,0.9667658050364747
1269.570597,0.9667658050364747
1269.69113,0.9689473528417879
1269.811663,0.964605567057637
1269.932197,0.9667658050364747
1270.05273,0.9689473528417879
1270.173263,0.9667658050364747
1270.293797,0.9689473528417879
1270.41433,0.9667658050364747
1270.534863,0.9689473528417879
1270.655397,0.9733252278246579
1270.77593,0.9667658050364747
1270.896463,0.964605567057637
1271.016997,0.9711338234017145
1271.13753,0.9689473528417879
1271.258063,0.9711338234017145
1271.378597,0.9667658050364747
1271.49913,0.9667658050364747
1271.619664,0.9667658050364747
1271.740197,0.9711338234017145
1271.86073,0.9667658050364747
1271.981264,0.964605567057637
1272.101797,0.9711338234017145
1272.22233,0.9689473528417879
1272.342864,0.9733252278246579
1272.463397,0.9689473528417879
1272.58393,0.9733252278246579
1272.704464,0.9667658050364747
1272.824997,0.9667658050364747
1272.94553,0.9667658050364747
1273.066064,0.9711338234017145
1273.186597,0.9711338234017145
1273.30713,0.9711338234017145
1273.427664,0.9711338234017145
1273.548197,0.9733252278246579
1273.66873,0.9755176751655833
1273.789264,0.9711338234017145
1273.909797,0.9711338234017145
1274.03033,0.9711338234017145
1274.150864,0.9711338234017145
1274.271397,0.9711338234017145
1274.39193,0.9689473528417879
1274.512464,0.9733252278246579
1274.632997,0.9667658050364747
1274.753531,0.9711338234017145
1274.874064,0.9711338234017145
1274.994597,0.9667658050364747
1275.115131,0.9689473528417879
1275.235664,0.9689473528417879
1275.356197,0.9689473528417879
1275.476731,0.9711338234017145
1275.597264,0.9711338234017145
1275.717797,0.9689473528417879
1275.838331,0.9689473528417879
1275.958864,0.9711338234017145
1276.079397,0.9689473528417879
1276.199931,0.9689473528417879
1276.320464,0.9711338234017145
1276.440997,0.9711338234017145
1276.561531,0.9711338234017145
1276.682064,0.9711338234017145
1276.802597,0.9711338234017145
1276.923131,0.9733252278246579
1277.043664,0.9733252278246579
1277.164197,0.9689473528417879
1277.284731,0.9711338234017145
1277.405264,0.9711338234017145
1277.525798,0.9733252278246579
1277.646331,0.9733252278246579
1277.766864,0.9755176751655833
1277.887398,0.9711338234017145
1278.007931,0.9733252278246579
1278.128464,0.9689473528417879
1278.248998,0.9733252278246579
1278.369531,0.9689473528417879
1278.490064,0.9711338234017145
1278.610598,0.9755176751655833
1278.731131,0.9733252278246579
1278.851664,0.9711338234017145
1278.972198,0.9689473528417879
1279.092731,0.9733252278246579
1279.213264,0.9711338234017145
1279.333798,0.9711338234017145
1279.454331,0.9667658050364747
1279.574864,0.9711338234017145
1279.695398,0.9733252278246579
1279.815931,0.9733252278246579
1279.936464,0.9733252278246579
1280.056998,0.9689473528417879
1280.177531,0.9689473528417879
1280.298064,0.9711338234017145
1280.418598,0.9755176751655833
1280.539131,0.9711338234017145
1280.659665,0.9733252278246579
1280.780198,0.9755176751655833
1280.900731,0.9711338234017145
1281.021265,0.9777189719348887
1281.141798,0.9755176751655833
1281.262331,0.9711338234017145
1281.382865,0.9755176751655833
1281.503398,0.9733252278246579
1281.623931,0.9711338234017145
1281.744465,0.9711338234017145
1281.864998,0.9755176751655833
1281.985531,0.9777189719348887
1282.106065,0.9777189719348887
1282.226598,0.9755176751655833
1282.347131,0.9733252278246579
1282.467665,0.9733252278246579
1282.588198,0.9755176751655833
1282.708731,0.9777189719348887
1282.829265,0.9755176751655833
1282.949798,0.9777189719348887
1283.070331,0.9821364786394146
1283.190865,0.9799252360231775
1283.311398,0.9799252360231775
1283.431931,0.9799252360231775
1283.552465,0.9821364786394146
1283.672998,0.9821364786394146
1283.793532,0.9821364786394146
1283.914065,0.9821364786394146
1284.034598,0.9843497579641546
1284.155132,0.9821364786394146
1284.275665,0.9799252360231775
1284.396198,0.9865709847007231
1284.516732,0.9799252360231775
1284.637265,0.9910280899483778
1284.757798,0.9843497579641546
1284.878332,0.9843497579641546
1284.998865,0.9865709847007231
1285.119398,0.9865709847007231
1285.239932,0.9843497579641546
1285.360465,0.9821364786394146
1285.480998,0.9910280899483778
1285.601532,0.9843497579641546
1285.722065,0.9865709847007231
1285.842598,0.9865709847007231
1285.963132,0.9910280899483778
1286.083665,0.9887972237290866
1286.204198,0.9887972237290866
1286.324732,0.9887972237290866
1286.445265,0.9887972237290866
1286.565799,0.9910280899483778
1286.686332,0.9821364786394146
1286.806865,0.9887972237290866
1286.927399,0.9865709847007231
1287.047932,0.9821364786394146
1287.168465,0.9843497579641546
1287.288999,0.9843497579641546
1287.409532,0.9887972237290866
1287.530065,0.9843497579641546
1287.650599,0.9821364786394146
1287.771132,0.9821364786394146
1287.891665,0.9821364786394146
1288.012199,0.9799252360231775
1288.132732,0.9821364786394146
1288.253265,0.9843497579641546
1288.373799,0.9843497579641546
1288.494332,0.9843497579641546
1288.614865,0.9843497579641546
1288.735399,0.9821364786394146
1288.855932,0.9865709847007231
1288.976465,0.9843497579641546
1289.096999,0.9799252360231775
1289.217532,0.9821364786394146
1289.338065,0.9799252360231775
1289.458599,0.9799252360231775
1289.579132,0.9843497579641546
1289.699666,0.9843497579641546
1289.820199,0.9799252360231775
1289.940732,0.9799252360231775
1290.061266,0.9755176751655833
1290.181799,0.9799252360231775
1290.302332,0.9777189719348887
1290.422866,0.9777189719348887
1290.543399,0.9799252360231775
1290.663932,0.9777189719348887
1290.784466,0.9733252278246579
1290.904999,0.9733252278246579
1291.025532,0.9777189719348887
1291.146066,0.9799252360231775
1291.266599,0.9821364786394146
1291.387132,0.9799252360231775
1291.507666,0.9799252360231775
1291.628199,0.9755176751655833
1291.748732,0.9755176751655833
1291.869266,0.9777189719348887
1291.989799,0.9799252360231775
1292.110332,0.9799252360231775
1292.230866,0.9777189719348887
1292.351399,0.9755176751655833
1292.471933,0.9777189719348887
1292.592466,0.9755176751655833
1292.712999,0.9755176751655833
1292.833533,0.9755176751655833
1292.954066,0.9777189719348887
1293.074599,0.9755176751655833
1293.195133,0.9777189719348887
1293.315666,0.9799252360231775
1293.436199,0.9733252278246579
1293.556733,0.9821364786394146
1293.677266,0.9733252278246579
1293.797799,0.9755176751655833
1293.918333,0.9799252360231775
1294.038866,0.9733252278246579
1294.159399,0.9755176751655833
1294.279933,0.9777189719348887
1294.400466,0.9777189719348887
1294.520999,0.9755176751655833
1294.641533,0.9777189719348887
1294.762066,0.9799252360231775
1294.882599,0.9755176751655833
1295.003133,0.9821364786394146
1295.123666,0.9777189719348887
1295.244199,0.9755176751655833
1295.364733,0.9821364786394146
1295.485266,0.9777189719348887
1295.6058,0.9799252360231775
1295.726333,0.9777189719348887
1295.846866,0.9799252360231775
1295.9674,0.9777189719348887
1296.087933,0.9777189719348887
1296.208466,0.9799252360231775
1296.329,0.9755176751655833
1296.449533,0.9755176751655833
1296.570066,0.9777189719348887
1296.6906,0.9799252360231775
1296.811133,0.9777189719348887
1296.931666,0.9821364786394146
1297.0522,0.9821364786394146
1297.172733,0.9755176751655833
1297.293266,0.9799252360231775
1297.4138,0.9799252360231775
1297.534333,0.9821364786394146
1297.654866,0.9799252360231775
1297.7754,0.9799252360231775
1297.895933,0.9843497579641546
1298.016466,0.9777189719348887
1298.137,0.9843497579641546
1298.257533,0.9799252360231775
1298.378066,0.9799252360231775
1298.4986,0.9821364786394146
1298.619133,0.9777189719348887
1298.739667,0.9799252360231775
1298.8602,0.9799252360231775
1298.980733,0.9821364786394146
1299.101267,0.9821364786394146
1299.2218,0.9843497579641546
1299.342333,0.9843497579641546
1299.462867,0.9843497579641546
1299.5834,0.9821364786394146
1299.703933,0.9799252360231775
1299.824467,0.9865709847007231
1299.945,0.9821364786394146
1300.065533,0.9843497579641546
1300.186067,0.9821364786394146
1300.3066,0.9821364786394146
1300.427133,0.9821364786394146
1300.547667,0.9843497579641546
1300.6682,0.9821364786394146
1300.788733,0.9865709847007231
1300.909267,0.9865709847007231
1301.0298,0.9777189719348887
1301.150333,0.9777189719348887
1301.270867,0.9821364786394146
1301.3914,0.9843497579641546
1301.511934,0.9821364786394146
1301.632467,0.9821364786394146
1301.753,0.9821364786394146
1301.873534,0.9865709847007231
1301.994067,0.9887972237290866
1302.1146,0.9865709847007231
1302.235134,0.9843497579641546
1302.355667,0.9843497579641546
1302.4762,0.9843497579641546
1302.596734,0.9865709847007231
1302.717267,0.9865709847007231
1302.8378,0.9865709847007231
1302.958334,0.9865709847007231
1303.078867,0.9887972237290866
1303.1994,0.9865709847007231
1303.319934,0.9910280899483778
1303.440467,0.9887972237290866
1303.561,0.9887972237290866
1303.681534,0.9843497579641546
1303.802067,0.9865709847007231
1303.9226,0.9865709847007231
1304.043134,0.9887972237290866
1304.163667,0.9887972237290866
1304.2842,0.9843497579641546
1304.404734,0.9887972237290866
1304.525267,0.9887972237290866
1304.645801,0.9887972237290866
1304.766334,0.9910280899483778
1304.886867,0.9865709847007231
1305.007401,0.9932643866226784
1305.127934,0.9932643866226784
1305.248467,0.9910280899483778
1305.369001,0.9910280899483778
1305.489534,0.9865709847007231
1305.610067,0.9910280899483778
1305.730601,0.9910280899483778
1305.851134,0.9887972237290866
1305.971667,0.9887972237290866
1306.092201,0.9932643866226784
1306.212734,0.9955022453307677
1306.333267,0.9910280899483778
1306.453801,0.9910280899483778
1306.574334,0.9887972237290866
1306.694867,0.9932643866226784
1306.815401,0.9887972237290866
1306.935934,0.9887972237290866
1307.056467,0.9955022453307677
1307.177001,0.9910280899483778
1307.297534,0.9932643866226784
1307.418067,0.9887972237290866
1307.538601,0.9910280899483778
1307.659134,0.9977492367747158
1307.779668,0.9910280899483778
1307.900201,0.9932643866226784
1308.020734,0.9910280899483778
1308.141268,0.9910280899483778
1308.261801,0.9887972237290866
1308.382334,0.9932643866226784
1308.502868,0.9932643866226784
1308.623401,0.9932643866226784
1308.743934,0.9977492367747158
1308.864468,0.9932643866226784
1308.985001,0.9955022453307677
1309.105534,0.9932643866226784
1309.226068,0.9955022453307677
1309.346601,0.9932643866226784
1309.467134,1.0
1309.587668,0.9977492367747158
1309.708201,0.9977492367747158
1309.828734,0.9955022453307677
1309.949268,0.9932643866226784
1310.069801,0.9910280899483778
1310.190334,0.9977492367747158
1310.310868,0.9910280899483778
1310.431401,0.9910280899483778
1310.551935,0.9955022453307677
1310.672468,0.9932643866226784
1310.793001,0.9932643866226784
1310.913535,0.9977492367747158
1311.034068,0.9932643866226784
1311.154601,0.9977492367747158
1311.275135,0.9955022453307677
1311.395668,0.9955022453307677
1311.516201,0.9955022453307677
1311.636735,0.9977492367747158
1311.757268,0.9955022453307677
1311.877801,0.9955022453307677
1311.998335,0.9932643866226784
1312.118868,0.9955022453307677
1312.239401,0.9955022453307677
1312.359935,0.9955022453307677
1312.480468,0.9977492367747158
1312.601001,0.9977492367747158
1312.721535,0.9932643866226784
1312.842068,0.9955022453307677
1312.962601,0.9977492367747158
1313.083135,0.9955022453307677
1313.203668,0.9932643866226784
1313.324201,0.9932643866226784
1313.444735,0.9977492367747158
1313.565268,0.9932643866226784
1313.685802,0.9955022453307677
1313.806335,0.9955022453307677
1313.926868,0.9977492367747158
1314.047402,0.9955022453307677
1314.167935,0.9955022453307677
1314.288468,0.9977492367747158
1314.409002,0.9977492367747158
1314.529535,0.9932643866226784
1314.650068,0.9977492367747158
1314.770602,0.9932643866226784
1314.891135,0.9910280899483778
1315.011668,0.9977492367747158
1315.132202,0.9977492367747158
1315.252735,0.9955022453307677
1315.373268,0.9977492367747158
1315.493802,0.9932643866226784
1315.614335,0.9977492367747158
1315.734868,0.9932643866226784
1315.855402,0.9955022453307677
1315.975935,0.9955022453307677
1316.096468,0.9932643866226784
1316.217002,0.9932643866226784
1316.337535,0.9977492367747158
1316.458069,0.9932643866226784
1316.578602,0.9977492367747158
1316.699135,0.9955022453307677
1316.819669,0.9932643866226784
1316.940202,0.9932643866226784
1317.060735,0.9932643866226784
1317.181269,0.9932643866226784
1317.301802,0.9932643866226784
1317.422335,0.9932643866226784
1317.542869,0.9955022453307677
1317.663402,0.9932643866226784
1317.783935,0.9955022453307677
1317.904469,0.9910280899483778
1318.025002,0.9955022453307677
1318.145535,0.9955022453307677
1318.266069,0.9955022453307677
1318.386602,0.9955022453307677
1318.507135,0.9977492367747158
1318.627669,0.9977492367747158
1318.748202,0.9910280899483778
1318.868735,0.9955022453307677
1318.989269,0.9977492367747158
1319.109802,0.9977492367747158
1319.230335,0.9977492367747158
1319.350869,0.9955022453307677
1319.471402,0.9955022453307677
1319.591936,0.9932643866226784
1319.712469,0.9910280899483778
1319.833002,0.9932643866226784
1319.953536,0.9932643866226784
1320.074069,0.9932643866226784
1320.194602,1.0
1320.315136,0.9955022453307677
1320.435669,0.9887972237290866
1320.556202,0.9910280899483778
1320.676736,0.9955022453307677
1320.797269,0.9910280899483778
1320.917802,0.9955022453307677
1321.038336,0.9932643866226784
1321.158869,0.9932643866226784
1321.279402,0.9955022453307677
1321.399936,0.9932643866226784
1321.520469,0.9955022453307677
1321.641002,0.9932643866226784
1321.761536,0.9910280899483778
1321.882069,0.9955022453307677
1322.002602,0.9910280899483778
1322.123136,0.9910280899483778
1322.243669,0.9910280899483778
1322.364202,0.9887972237290866
1322.484736,0.9932643866226784
