nu,[0]1-1-1-2-Tetrachloroethane-PNNL(x-sec)-X=0.01-T=278.23K-P=1.0atm-L=15cm
590.895218,0.9982818776649611
591.01462,1.004497282557096
591.134023,1.0089184343531687
591.253425,0.9959010238300868
591.372827,0.9905698454339891
591.49223,0.9997764449921456
591.611632,1.0010429434877075
591.731035,0.9996348066993127
591.850437,1.0009116452961904
591.969839,1.007638324294728
592.089242,0.9954610323909248
592.208644,1.0044643355865612
592.328047,0.9957495588035695
592.447449,0.9985140051852968
592.566851,0.9955062273477131
592.686254,0.9955994110915241
592.805656,0.9943461435469148
592.925059,1.0043820733261621
593.044461,1.0011754903478338
593.163863,0.9945704933426044
593.283266,1.002108118964771
593.402668,1.0017271898771487
593.52207,0.9989846158517056
593.641473,0.994568902031088
593.760875,0.9955212596052393
593.880278,1.0021884912587977
593.99968,0.9964608775096278
594.119082,1.005292757413377
594.238485,0.9945279266364233
594.357887,0.9967499927443305
594.47729,0.9977394588801072
594.596692,1.000038357735639
594.716094,1.000051722337554
594.835497,1.0038065264892135
594.954899,0.998209604673332
595.074301,1.0028285929411822
595.193704,0.9965638172350197
595.313106,1.0038099394372055
595.432509,1.0079350166883778
595.551911,1.0039754813447739
595.671313,0.9984375219418452
595.790716,0.9951747789632251
595.910118,1.0070326134955316
596.029521,1.0011373462883004
596.148923,1.0004221690882968
596.268325,1.001642948162894
596.387728,1.001002201869005
596.50713,0.9979998030653512
596.626533,1.0038563165277101
596.745935,1.0037982953094442
596.865337,0.9967140107190718
596.98474,1.0064864464639125
597.104142,0.999982883146495
597.223544,0.991348739397728
597.342947,1.0000271313680489
597.462349,1.0024274414768481
597.581752,0.9921498744442945
597.701154,1.0028941800758364
597.820556,0.9961576009795435
597.939959,0.9993793426874825
598.059361,0.9958012395467751
598.178764,1.0019760498182393
598.298166,0.9961680606892671
598.417568,0.9963664174959153
598.536971,1.0008133505903463
598.656373,1.000771627551483
598.775776,1.0049027794841114
598.895178,0.9984244424959783
599.01458,1.0010278278533842
599.133983,1.0020228431923826
599.253385,1.0038033143134681
599.372787,0.9976501651944895
599.49219,0.997323388529312
599.611592,0.9983505618208524
599.730995,1.0035251989497351
599.850397,1.0003430988449493
599.969799,0.9969506587142222
600.089202,1.001718675232222
600.208604,1.0020350679456405
600.328007,0.9970350043077177
600.447409,1.004697599286152
600.566811,0.9950683009585509
600.686214,1.0031458377947582
600.805616,1.002455008610535
600.925019,1.0009581687506603
601.044421,1.0001648935934544
601.163823,1.0049663918433627
601.283226,0.9939036585607609
601.402628,1.0049128285621516
601.52203,1.001382054157817
601.641433,0.989126548034042
601.760835,1.0021063151717802
601.880238,1.012407340241636
601.99964,0.9982735919597622
602.119042,0.9961314023791509
602.238445,1.00016824415146
602.357847,0.992350110492095
602.47725,1.0046742905722306
602.596652,0.999805528911954
602.716054,0.9989896107872722
602.835457,0.9989323703225291
602.954859,0.9938244475957725
603.074261,1.0044447487229897
603.193664,1.002938107802934
603.313066,0.9915582335186373
603.432469,0.9953643778173351
603.551871,1.005411087334504
603.671273,0.9963197886387002
603.790676,0.9989218815877067
603.910078,1.0029830404366469
604.029481,0.9933195143259155
604.148883,0.9989773232906278
604.268285,1.0012980417278439
604.387688,0.9849888083064786
604.50709,1.0039167504970092
604.626493,1.0011757907005259
604.745895,0.9972599607788254
604.865297,0.9916644350924398
604.9847,0.9946171397925928
605.104102,0.9977875510810379
605.223504,1.0034477297947242
605.342907,0.9903641254418531
605.462309,1.0023451455621963
605.581712,1.0018825698137013
605.701114,1.001241469986653
605.820516,0.9965646144863924
605.939919,0.9976580466619263
606.059321,0.9995543193451416
606.178724,0.9996909277726646
606.298126,0.9891295154181372
606.417528,1.0009053095455283
606.536931,1.0012171401145413
606.656333,0.9979277500807139
606.775736,0.9953328252666689
606.895138,0.9986840666006983
607.01454,0.9965576385585069
607.133943,0.9963035487585008
607.253345,0.9950145687210826
607.372747,0.9994272240987807
607.49215,0.9964254041338183
607.611552,1.0000622099349576
607.730955,0.998113781150886
607.850357,0.9962961761395187
607.969759,0.9917655900236331
608.089162,0.9994217272641645
608.208564,0.9951756746209293
608.327967,1.0006196919297565
608.447369,0.9942319991616486
608.566771,0.9923532860175294
608.686174,0.9923149819199629
608.805576,1.0014506511779477
608.924978,0.996756670991654
609.044381,0.9975505049211
609.163783,1.0009087726838906
609.283186,1.0081809828391
609.402588,1.002991766427057
609.52199,0.9937823103325107
609.641393,0.9970346054937957
609.760795,0.9911623833527384
609.880198,0.9997848031581628
609.9996,0.9945474195748155
610.119002,0.9919254755231699
610.238405,1.000502926425108
610.357807,1.0052718475414864
610.47721,0.999678241775284
610.596612,1.0008643233123011
610.716014,0.9881062959770817
610.835417,0.990751136303312
610.954819,1.0078360423294597
611.074221,0.9923305613874777
611.193624,0.9924259289367643
611.313026,1.0020043059412536
611.432429,0.992174678501205
611.551831,0.9920784422249252
611.671233,0.9946185322575632
611.790636,0.9938905391190564
611.910038,0.9957462728354474
612.029441,1.0016359366867968
612.148843,0.9989879125063774
612.268245,0.9961200465458921
612.387648,0.9925635879595404
612.50705,0.9996973857969174
612.626453,0.9922627875246386
612.745855,0.9968396045966706
612.865257,0.995799048786458
612.98466,0.9887487738521556
613.104062,0.9892215087406943
613.223464,0.9980908247979187
613.342867,0.9967685324666145
613.462269,0.9999507412132539
613.581672,0.9913762001381389
613.701074,1.0012061267865735
613.820476,0.9937917513093034
613.939879,1.0006100359963193
614.059281,0.988187324015456
614.178684,0.9966650732625699
614.298086,0.9928663660251759
614.417488,0.9961187515906733
614.536891,0.9948256333944595
614.656293,0.9937085744207202
614.775696,0.9958407736407318
614.895098,1.0004112845543092
615.0145,0.9950727787759803
615.133903,0.9903500623711199
615.253305,0.9968839649460857
615.372707,0.9935730418147031
615.49211,0.9847268361273136
615.611512,0.9978394373827263
615.730915,0.998359147672603
615.850317,0.9912625949353056
615.969719,0.9919016695974296
616.089122,0.9974896561962048
616.208524,0.9977387604627304
616.327927,0.9882031351391288
616.447329,0.9996908278035768
616.566731,0.9995987105381628
616.686134,1.0005775567216924
616.805536,0.9940497731377276
616.924938,0.9935610196536313
617.044341,0.9914207139288522
617.163743,0.9946965134073134
617.283146,0.995085615297622
617.402548,0.9939334761177788
617.52195,1.0040946603075411
617.641353,0.9996237208107778
617.760755,0.9958690559203096
617.880158,1.0016724970657087
617.99956,0.9889396207816453
618.118962,0.9932051898293176
618.238365,0.9909665490148577
618.357767,0.9965524564722598
618.47717,0.9860788085875104
618.596572,0.9916738559493222
618.715974,0.9912116453473415
618.835377,0.9887843694487312
618.954779,0.9915459382727723
619.074181,0.9905898551469642
619.193584,0.9930088525718657
619.312986,0.996630190595456
619.432389,0.997151664227694
619.551791,0.9863421267808178
619.671193,0.9911039064972048
619.790596,0.9909068946242222
619.909998,0.9961427583418668
620.029401,0.9930910771089075
620.148803,0.9931179902417685
620.268205,0.9899617232349405
620.387608,0.9960620740461992
620.50701,0.9973360546167758
620.626413,0.9942635168155742
620.745815,0.990939694185264
620.865217,0.9928727203902524
620.98462,0.9930879985313403
621.104022,0.9957637981240713
621.223424,0.9899379644386895
621.342827,0.9882228993994736
621.462229,0.9930071644582512
621.581632,0.991076750622204
621.701034,0.9923995307581519
621.820436,0.9854331384479403
621.939839,0.9964807072783958
622.059241,0.9933403742547449
622.178644,0.9948036479909012
622.298046,0.9941540544283878
622.417448,0.9932752132634975
622.536851,0.9842808558926976
622.656253,0.9889940139565869
622.775656,0.992315478077578
622.895058,0.9913477480494843
623.01446,0.9892234871856902
623.133863,0.9905912419737322
623.253265,1.000846438026649
623.372667,0.9959374744746018
623.49207,0.9836737419185331
623.611472,0.9962689776251715
623.730875,0.9923791867762979
623.850277,0.9933780225683602
623.969679,0.9956648241216273
624.089082,0.98310534277888
624.208484,0.99437736650602
624.327887,0.9890840165069109
624.447289,0.9921628716927815
624.566691,0.9875886639094356
624.686094,0.9857347271290203
624.805496,0.9973614870104301
624.924898,0.9934075263337592
625.044301,0.9925795683619484
625.163703,0.995066211317313
625.283106,0.9911333427203536
625.402508,0.9914126834535929
625.52191,0.9907956220280291
625.641313,0.9940979857208705
625.760715,0.9943843271719479
625.880118,0.9951808495478921
625.99952,0.9945174841480168
626.118922,0.9922130764042576
626.238325,0.9935318093890465
626.357727,0.9895549325678993
626.47713,0.9971647270000563
626.596532,0.9956038912989543
626.715934,0.9941234349550537
