nu,[0]Methanol-HITRAN(x-sec)-X=0.01-T=203.9K-P=0.0987atm-L=15cm
1051.090482,0.9349726513633557
1051.096282,0.9367564086175094
1051.102082,0.9315056718653378
1051.107882,0.9256834031892182
1051.113682,0.9377986611288892
1051.119482,0.9504069668127528
1051.125283,0.949291843739038
1051.131083,0.9465741217390939
1051.136883,0.9461274441778302
1051.142683,0.9442002557554421
1051.148483,0.9366992682193837
1051.154283,0.920172616415612
1051.160083,0.9099587592533629
1051.165883,0.9204082107602038
1051.171683,0.9383005176472414
1051.177484,0.9570056343820142
1051.183284,0.970745447552702
1051.189084,0.965542653945307
1051.194884,0.9523420619078126
1051.200684,0.9449200105420746
1051.206484,0.9295822381951111
1051.212284,0.9049315260209657
1051.218084,0.8769020328291539
1051.223884,0.8327515005405287
1051.229685,0.7918209388815985
1051.235485,0.7973512357245436
1051.241285,0.8421475858438398
1051.247085,0.8857859048134793
1051.252885,0.9165744335476255
1051.258685,0.9331129727388883
1051.264485,0.9435678534625112
1051.270285,0.9544337941828743
1051.276086,0.9603043629775943
1051.281886,0.9628698758904197
1051.287686,0.9671748334754211
1051.293486,0.9684455680864875
1051.299286,0.9670181638429809
1051.305086,0.9677504737373342
1051.310886,0.9708347602421975
1051.316686,0.9742873483590286
1051.322486,0.9706639083598015
1051.328287,0.9608211457269709
1051.334087,0.9574488305827362
1051.339887,0.9570209465946617
1051.345687,0.952145899648466
1051.351487,0.9471507609480501
1051.357287,0.9345249067067589
1051.363087,0.9076558427848624
1051.368887,0.8744676305648722
1051.374687,0.8301158579843755
1051.380488,0.7813594435491386
1051.386288,0.7587142914919339
1051.392088,0.7521947594001626
1051.397888,0.7260183420099262
1051.403688,0.6875848767298545
1051.409488,0.6558061741051114
1051.415288,0.6362905374897794
1051.421088,0.6501449116110602
1051.426889,0.69567686561341
1051.432689,0.7237277450983769
1051.438489,0.7165910240043621
1051.444289,0.69741823358044
1051.450089,0.6921310241707885
1051.455889,0.7012786271136493
1051.461689,0.7118343849744146
1051.467489,0.7314839499848935
1051.473289,0.7796423422772936
1051.47909,0.8391884374981765
1051.48489,0.8731481808779393
1051.49069,0.8883406452797773
1051.49649,0.9070361255017836
1051.50229,0.923911491821863
1051.50809,0.9278529665191438
1051.51389,0.9199913602644951
1051.51969,0.8948134662741714
1051.525491,0.8527916644073089
1051.531291,0.804189774275163
1051.537091,0.7590102477733394
1051.542891,0.7511424235439832
1051.548691,0.7961162986326614
1051.554491,0.8558158966321436
1051.560291,0.8937939601515212
1051.566091,0.9187226478002751
1051.571891,0.9391096813929241
1051.577692,0.9446838100657289
1051.583492,0.9380734763950703
1051.589292,0.9297077402684668
1051.595092,0.9204017679252784
1051.600892,0.9078573647500712
1051.606692,0.8907424059398543
1051.612492,0.8656107083085502
1051.618292,0.8235837783929071
1051.624092,0.7617476089591083
1051.629893,0.7092054642525045
1051.635693,0.7098511349605898
1051.641493,0.7424869382815613
1051.647293,0.7543038560838973
1051.653093,0.731447376701734
1051.658893,0.7089643753820891
1051.664693,0.7239810941426578
1051.670493,0.7754513748559816
1051.676294,0.8251830817456467
1051.682094,0.8585417229502261
1051.687894,0.8755351321177028
1051.693694,0.8674911230576923
1051.699494,0.8518967030965939
1051.705294,0.8617242112978972
1051.711094,0.8868140126503232
1051.716894,0.9062926607410827
1051.722694,0.9273084766512079
1051.728495,0.9447915101588651
1051.734295,0.9460309441001117
1051.740095,0.9416769535551599
1051.745895,0.9424183450168817
1051.751695,0.939354821009096
1051.757495,0.924311632121945
1051.763295,0.9036709303130371
1051.769095,0.8904307006493832
1051.774895,0.8799237702305813
1051.780696,0.8617155940988703
1051.786496,0.8495911884145902
1051.792296,0.858747797691714
1051.798096,0.877112514573832
1051.803896,0.8857593316349346
1051.809696,0.8771388283439737
1051.815496,0.8455398329873525
1051.821296,0.7937632785764102
1051.827097,0.7357315269242024
1051.832897,0.6934057176135967
1051.838697,0.701713554676072
1051.844497,0.7507143943624688
1051.850297,0.7848913330638206
1051.856097,0.7821959456025255
1051.861897,0.7767862989263311
1051.867697,0.7891333192318787
1051.873497,0.8121014566600185
1051.879298,0.841490966841583
1051.885098,0.8672569320716725
1051.890898,0.878402818111004
1051.896698,0.8814032846086645
1051.902498,0.87463379519982
1051.908298,0.8457005008185807
1051.914098,0.8220779982874701
1051.919898,0.8390961318469555
1051.925699,0.8744588859322898
1051.931499,0.8999644647935904
1051.937299,0.9187814479313184
1051.943099,0.9298369786262219
1051.948899,0.9331866915755904
1051.954699,0.9403266162255629
1051.960499,0.9455457546875132
1051.966299,0.9419802223578615
1051.972099,0.9369643916254822
1051.9779,0.926976559633258
1051.9837,0.9141642674401859
1051.9895,0.9157764447905581
1051.9953,0.9207865762836152
1052.0011,0.9136844571609987
1052.0069,0.906926380770288
1052.0127,0.8982561557180206
1052.0185,0.8660003207835213
1052.0243,0.8079622030165913
1052.030101,0.730745524163221
1052.035901,0.6484048559639909
1052.041701,0.6079759218624959
1052.047501,0.6349112840546342
1052.053301,0.6633450412246882
1052.059101,0.6508409389747168
1052.064901,0.6403438380120726
1052.070701,0.6726231914298701
1052.076502,0.7127960103452086
1052.082302,0.7181333521145724
1052.088102,0.692345618048614
1052.093902,0.6653713321232464
1052.099702,0.6791046768843545
1052.105502,0.7359964379550197
1052.111302,0.7898675545852837
1052.117102,0.8132066660130867
1052.122902,0.8094259388854005
1052.128703,0.7864862807941682
1052.134503,0.761701905473689
1052.140303,0.7592152082086517
1052.146103,0.761587658756586
1052.151903,0.7358418949306346
1052.157703,0.6658172802917233
1052.163503,0.5789321459921678
1052.169303,0.5446510307258735
1052.175104,0.588210736431556
1052.180904,0.6493067653956208
1052.186704,0.7083265944886975
1052.192504,0.7670678653328508
1052.198304,0.7953285335050939
1052.204104,0.793636286611466
1052.209904,0.7858494848439016
1052.215704,0.7618542610898376
1052.221504,0.7198661406646873
1052.227305,0.6851345751107226
1052.233105,0.6759879692939369
1052.238905,0.7028512519206009
1052.244705,0.7443454778337162
1052.250505,0.7442859325773316
1052.256305,0.6962127430862826
1052.262105,0.6323261233297041
1052.267905,0.5685534220623779
1052.273705,0.5328794782453047
1052.279506,0.5414741237092872
1052.285306,0.5738139867949963
1052.291106,0.6292290116953382
1052.296906,0.699926464619849
1052.302706,0.7521571506024203
1052.308506,0.7855116422067913
1052.314306,0.8254719463726186
1052.320106,0.8650482441687986
1052.325907,0.8877811669274367
1052.331707,0.8915890133003215
1052.337507,0.8801085736260071
1052.343307,0.8590827746490747
1052.349107,0.815633636267446
1052.354907,0.7327285302933937
1052.360707,0.6406384639363255
1052.366507,0.6135705656568942
1052.372307,0.6717291972231981
1052.378108,0.7639828024126922
1052.383908,0.8334013000998336
1052.389708,0.871081269946182
1052.395508,0.8938565279185782
1052.401308,0.9044032002958969
1052.407108,0.9076186296581826
1052.412908,0.9136058836763912
1052.418708,0.9049414803225005
1052.424508,0.8808217503682318
1052.430309,0.8813944706198884
1052.436109,0.911006724773725
1052.441909,0.9347501543505261
1052.447709,0.9476595174955864
1052.453509,0.9528536069326033
1052.459309,0.9501979002782162
1052.465109,0.949044110898364
1052.470909,0.944583678888908
1052.47671,0.9327351385015267
1052.48251,0.9313743388248018
1052.48831,0.9396648592535257
1052.49411,0.9454937511011172
1052.49991,0.9586780257924873
1052.50571,0.9761412301646187
1052.51151,0.9800016731725973
1052.51731,0.9765757096765636
1052.52311,0.9746001447989946
1052.528911,0.9689638250867999
1052.534711,0.9612295815003589
1052.540511,0.9526782979978444
1052.546311,0.9389829101431879
1052.552111,0.9255963930388595
1052.557911,0.9130259280956412
1052.563711,0.8897987192318738
1052.569511,0.8574434925622433
1052.575312,0.8260251978952521
1052.581112,0.7941920264983617
1052.586912,0.7770426807056438
1052.592712,0.7984762939465677
1052.598512,0.8406246773614057
1052.604312,0.8760693714747326
1052.610112,0.9023705806498443
1052.615912,0.9221853917387338
1052.621712,0.9336916821633701
1052.627513,0.9342679476908986
1052.633313,0.9246370470861257
1052.639113,0.920386121228221
1052.644913,0.9348370901573331
1052.650713,0.9490849206725366
1052.656513,0.951763213921792
1052.662313,0.9554565403592606
1052.668113,0.9610287055100974
1052.673913,0.9613708926349533
1052.679714,0.9631366277894738
1052.685514,0.9646373995665835
1052.691314,0.959301369073872
1052.697114,0.9558942396802386
1052.702914,0.9579592868339433
1052.708714,0.9571137821289321
1052.714514,0.9514263493726067
1052.720314,0.9376148706033678
1052.726115,0.9126607907567392
1052.731915,0.8817647340474257
1052.737715,0.8521182250360032
1052.743515,0.8399356476667528
1052.749315,0.8573577525000615
1052.755115,0.876454926814136
1052.760915,0.8660176409631382
1052.766715,0.8387857237072193
1052.772515,0.807622930143615
1052.778316,0.7603092656407703
1052.784116,0.7045471661935919
1052.789916,0.6675439821613594
1052.795716,0.655550459564787
1052.801516,0.6671235618988859
1052.807316,0.7105044985059006
1052.813116,0.7611612890623392
1052.818916,0.7767552280957948
1052.824716,0.7457014201365839
1052.830517,0.690244083320994
1052.836317,0.6540117247064069
1052.842117,0.6735116402898024
1052.847917,0.7427839924637497
1052.853717,0.8180351276205674
1052.859517,0.8718655959829081
1052.865317,0.9012523345856829
1052.871117,0.914193521164801
1052.876918,0.9222619363028036
1052.882718,0.931145248916665
1052.888518,0.9341577105771887
1052.894318,0.9289103931381503
1052.900118,0.9250365765826246
1052.905918,0.9186822248930824
1052.911718,0.888225168502044
1052.917518,0.8277285636672946
1052.923318,0.7661555974801322
1052.929119,0.7541379274883736
1052.934919,0.7960287306561389
1052.940719,0.8483771412657526
1052.946519,0.8821527958977529
1052.952319,0.9027496558939461
1052.958119,0.9147211630365542
1052.963919,0.9150349662096434
1052.969719,0.9061222937358637
1052.97552,0.8894161880327062
1052.98132,0.8592889792585537
1052.98712,0.8058964650496347
1052.99292,0.7363129844759649
1052.99872,0.6925048758547109
1053.00452,0.6869938079318795
1053.01032,0.6760555714709188
1053.01612,0.6642876602843681
1053.02192,0.7075195622667485
1053.027721,0.7855352079095412
1053.033521,0.8458611991795971
1053.039321,0.885104112190619
1053.045121,0.9152674146107579
1053.050921,0.9351203887132145
1053.056721,0.9470039639571638
1053.062521,0.9515490912883592
1053.068321,0.9491304778420921
1053.074121,0.9498862864743824
1053.079922,0.9550763443202281
1053.085722,0.9565932538279887
1053.091522,0.9550696588092172
1053.097322,0.9536819966002078
1053.103122,0.9503584972934287
1053.108922,0.9466129320736917
1053.114722,0.9441511586186794
1053.120522,0.9389829101431879
1053.126323,0.9305011192989665
1053.132123,0.92414065028631
1053.137923,0.9229003624326895
1053.143723,0.9251411116218969
1053.149523,0.9265650733974851
1053.155323,0.9225377338514369
1053.161123,0.910357408487725
1053.166923,0.8904128922134552
1053.172723,0.8678121541603152
1053.178524,0.8496506618793263
1053.184324,0.8320356421133084
1053.190124,0.7949945656591788
1053.195924,0.7339238517200805
1053.201724,0.6814175624631659
1053.207524,0.6825906092016025
1053.213324,0.7277919897346891
1053.219124,0.7692878978655114
1053.224924,0.7802741084052782
1053.230725,0.7757771328378086
1053.236525,0.7734687581684833
1053.242325,0.774072299150238
1053.248125,0.7790812018256578
1053.253925,0.7898991499193695
1053.259725,0.7861953346986212
1053.265525,0.7629521214955888
1053.271325,0.7627232701885526
1053.277126,0.8078006267341548
1053.282926,0.8627330186623443
1053.288726,0.9025330219736418
1053.294526,0.9227490191837361
1053.300326,0.9134889496072206
1053.306126,0.8952609848776361
1053.311926,0.8955743810634765
1053.317726,0.9089329044637998
1053.323526,0.9188907894293125
1053.329327,0.9244327248771553
1053.335127,0.9247581824734886
1053.340927,0.9264390691159883
1053.346727,0.9353803883195475
1053.352527,0.9413756651387398
1053.358327,0.9405645489566893
1053.364127,0.9401103659735632
1053.369927,0.9366027931633077
1053.375728,0.9243060862687899
1053.381528,0.9034721445756012
1053.387328,0.8805839605986958
1053.393128,0.8719527869019796
1053.398928,0.870027899027473
1053.404728,0.8428974308267622
1053.410528,0.7908238727821622
1053.416328,0.7600508044313479
1053.422128,0.7724716267584825
1053.427929,0.8047931428407986
1053.433729,0.8256370572724328
1053.439529,0.8196236561426022
1053.445329,0.7814375834004209
1053.451129,0.7137161105355817
1053.456929,0.641208885969381
1053.462729,0.5949844548977927
1053.468529,0.5774692989446175
1053.474329,0.5605089885134633
1053.48013,0.547299004370404
1053.48593,0.5781222080766095
1053.49173,0.6555570151021602
1053.49753,0.7359817181734589
1053.50333,0.7873991342325224
1053.50913,0.8047850949496097
1053.51493,0.7973432622520538
1053.52073,0.7808751508403913
1053.526531,0.7640974084282904
1053.532331,0.7276609989660596
1053.538131,0.6590736437266393
1053.543931,0.60732573553782
1053.549731,0.6318773311222267
1053.555531,0.6998074872342279
1053.561331,0.7446507220504165
1053.567131,0.7673824276385034
1053.572931,0.7950899707312478
1053.578732,0.8284490008624235
1053.584532,0.8469445947397859
1053.590332,0.8398516583015244
1053.596132,0.8088190970253797
1053.601932,0.7567820347230513
1053.607732,0.6945507814655507
1053.613532,0.6470122830759536
1053.619332,0.6131473479934759
1053.625133,0.5720321974146871
1053.630933,0.5550206270891178
1053.636733,0.6014030120759667
1053.642533,0.6569219927782359
1053.648333,0.6668300920997408
1053.654133,0.6430775213734157
1053.659933,0.6310438032945398
1053.665733,0.6546136923557967
1053.671533,0.7108456225283992
1053.677334,0.7763747112682641
1053.683134,0.8323934943721388
1053.688934,0.8737683362154558
1053.694734,0.8997215071888488
1053.700534,0.9083849831372905
1053.706334,0.9009910093026505
1053.712134,0.8841752406157357
1053.717934,0.858747797691714
1053.723734,0.8140854036452889
1053.729535,0.7429920011014899
1053.735335,0.675393361546739
1053.741135,0.6653314110409635
1053.746935,0.7222600679721228
1053.752735,0.7891885604976466
1053.758535,0.8247376031715442
1053.764335,0.8250758149175147
1053.770135,0.8041817324176296
1053.775936,0.7827123653263859
1053.781736,0.7860852750561182
1053.787536,0.8236496677307169
1053.793336,0.8698626094296668
1053.799136,0.9042404223702964
1053.804936,0.9251549888426501
1053.810736,0.9383990443741571
1053.816536,0.9485156405212568
1053.822336,0.9578769058777074
1053.828137,0.9597907375504541
1053.833937,0.9512874512654069
1053.839737,0.9409323816019273
1053.845537,0.9300982995310835
1053.851337,0.9200723230665095
1053.857137,0.9258509670492673
1053.862937,0.9447480507489718
1053.868737,0.9568678354924214
1053.874537,0.9644358114167695
1053.880338,0.9696723965942716
1053.886138,0.9619180683295849
1053.891938,0.9515643161956187
1053.897738,0.9460385123779376
1053.903538,0.9266215955908716
1053.909338,0.8986065439400128
1053.915138,0.8725720932084029
1053.920938,0.8315864641555307
1053.926739,0.7982527518816123
1053.932539,0.8170459037173016
1053.938339,0.8628710669889018
1053.944139,0.8929899074653672
1053.949939,0.9075523759165085
1053.955739,0.9026052275035824
1053.961539,0.8810684149897704
1053.967339,0.8745988105477097
1053.973139,0.8951267058010869
1053.97894,0.9226364506702146
1053.98474,0.946824050296351
1053.99054,0.963372625171781
1053.99634,0.9693049603895214
1054.00214,0.9678598357197022
1054.00794,0.9636944453695697
1054.01374,0.9631655223217233
1054.01954,0.9619950248532712
1054.025341,0.9500848334556924
1054.031141,0.9390542755562101
1054.036941,0.9392608902236126
1054.042741,0.9388908943268426
1054.048541,0.9409794293971925
1054.054341,0.9509659704401993
1054.060141,0.946293030968983
1054.065941,0.9200428812232434
1054.071741,0.8931417286540717
1054.077542,0.8709506175548645
1054.083342,0.8645380162367797
1054.089142,0.8883495287306472
1054.094942,0.9194128676538877
1054.100742,0.931598827090208
1054.106542,0.9293805407343888
1054.112342,0.920482766844756
1054.118142,0.9037793773313657
1054.123942,0.8870268735556461
1054.129743,0.8697930232043986
1054.135543,0.8328014671295438
1054.141343,0.7718153048520641
1054.147143,0.7213289531826004
1054.152943,0.7018819861401614
1054.158743,0.6965609364989249
1054.164543,0.7052943821442467
1054.170343,0.7433412894183322
1054.176144,0.7840519484882745
1054.181944,0.7928430470107583
1054.187744,0.7742968126698784
1054.193544,0.7380601157819822
1054.199344,0.7017696940059893
1054.205144,0.6983184836382038
1054.210944,0.732113296762206
1054.216744,0.7862739581631988
1054.222544,0.848691098886599
1054.228345,0.8954848281030928
1054.234145,0.910899232322381
1054.239945,0.9189541950812529
1054.245745,0.9324106031457552
1054.251545,0.9403444826010012
1054.257345,0.9413615446096669
1054.263145,0.9387744790738408
1054.268945,0.931097761719904
1054.274745,0.9191187026051566
1054.280546,0.8937939601515212
1054.286346,0.8439263932318123
1054.292146,0.7834092894167438
1054.297946,0.7499940543624029
1054.303746,0.7646859900076074
1054.309546,0.8083662851302096
1054.315346,0.840523808452378
1054.321146,0.8430828886611578
1054.326947,0.8152177691680739
1054.332747,0.762349627336135
1054.338547,0.7007178285612886
1054.344347,0.6539528662998513
1054.350147,0.6386108554630135
1054.355947,0.6566789766016731
1054.361747,0.7100428206434319
1054.367547,0.7854409493402194
1054.373347,0.8521437889662113
1054.379148,0.8912324490126131
1054.384948,0.9077565981752324
1054.390748,0.9196353924922794
1054.396548,0.9260824587262836
1054.402348,0.926408497131148
1054.408148,0.9363377720750953
1054.413948,0.9512712795161956
1054.419748,0.9536028442793567
1054.425549,0.9526220916363665
1054.431349,0.9592495681985782
1054.437149,0.9633678083206973
1054.442949,0.9593359045447933
1054.448749,0.9507444211805778
1054.454549,0.9381851137810541
1054.460349,0.9282111868963052
1054.466149,0.9281248672698488
1054.471949,0.935308366802511
1054.47775,0.9420970351476772
1054.48355,0.9422977231886812
1054.48935,0.9388871387707763
1054.49515,0.9384881965180324
1054.50095,0.9349810661550846
1054.50675,0.9236565274368238
1054.51255,0.916195050269894
1054.51835,0.9176401120787239
1054.52415,0.91408839495474
1054.529951,0.9010901237648693
1054.535751,0.881323961882626
1054.541551,0.8424171161938658
1054.547351,0.7751025002399723
1054.553151,0.7042513185161519
1054.558951,0.6715680015601178
1054.564751,0.6842239518245441
1054.570551,0.713566245888708
1054.576352,0.7300516455597881
1054.582152,0.7382594189179559
1054.587952,0.7595949107304761
1054.593752,0.7917496782038778
1054.599552,0.8174218312897243
1054.605352,0.8376541269798667
1054.611152,0.8619310499282515
1054.616952,0.8862909467024873
1054.622752,0.9053252568650347
1054.628553,0.9200686427845778
1054.634353,0.9267568922202415
1054.640153,0.9240445446562595
1054.645953,0.9241175470588443
1054.651753,0.9311899449613094
1054.657553,0.9371799182201643
1054.663353,0.9431801267580338
1054.669153,0.9482064748191944
1054.674953,0.9416317541461837
1054.680754,0.9314507146519515
1054.686554,0.9328041634556676
1054.692354,0.9315652901361016
1054.698154,0.9200787635953128
1054.703954,0.9195756181344552
1054.709754,0.9301410850369211
1054.715554,0.9327724486532648
1054.721354,0.9329478263585993
1054.727155,0.9385970674632212
1054.732955,0.9346024754930756
1054.738755,0.9191113496849475
1054.744555,0.9060769887538109
1054.750355,0.8908403929936969
1054.756155,0.8654376034779486
1054.761955,0.8356545240936615
1054.767755,0.8077440826693487
1054.773555,0.7924467245761182
1054.779356,0.8082288745419685
1054.785156,0.8459711682833273
1054.790956,0.8728513609586865
1054.796756,0.8699322012220557
1054.802556,0.8530901937294353
1054.808356,0.8277120092615659
1054.814156,0.7800400612815805
1054.819956,0.7137874857153348
1054.825757,0.6449387035229929
1054.831557,0.5934869816801673
1054.837357,0.5885402266926201
1054.843157,0.6056397146479153
1054.848957,0.6022515884287346
1054.854757,0.6174791353239086
1054.860557,0.6868014765933026
1054.866357,0.7514805136991576
1054.872157,0.7706430367381562
1054.877958,0.7604841568835896
1054.883758,0.720175749666338
1054.889558,0.6538482422113936
1054.895358,0.5986668575145074
1054.901158,0.5697885225876596
1054.906958,0.5881342740059852
1054.912758,0.6642411617756151
1054.918558,0.7427988482921568
1054.924358,0.7830490040156074
1054.930159,0.7895042990653494
1054.935959,0.7721549783088794
1054.941759,0.7427988482921568
1054.947559,0.7155026330345641
1054.953359,0.6736733024821591
1054.959159,0.6072346435095622
1054.964959,0.5447872105053181
1054.970759,0.5196966515669219
1054.97656,0.5551371936598681
1054.98236,0.6436050612027121
1054.98816,0.7341367205015608
1054.99396,0.7952887680725628
1054.99976,0.8271824430549005
1055.00556,0.8361226216822457
1055.01136,0.8219382569061152
1055.01716,0.784804999765602
1055.02296,0.7415371629864258
1055.028761,0.7319083337352754
1055.034561,0.770743226845148
1055.040361,0.821872504475695
1055.046161,0.8543451584873268
1055.051961,0.8704891360309667
1055.057761,0.8680030938368247
1055.063561,0.8416424488485862
1055.069361,0.808544145276837
1055.075162,0.7809922908983021
1055.080962,0.7395746909284435
1055.086762,0.6850249623479597
1055.092562,0.6663368203646386
1055.098362,0.7111371289883766
1055.104162,0.7733759474862553
1055.109962,0.8153237543669544
1055.115762,0.8268433677684316
1055.121562,0.8280348799008602
1055.127363,0.849965090789983
1055.133163,0.8859807991501293
1055.138963,0.9037161149891603
1055.144763,0.9088538307408683
1055.150563,0.9097385758768867
1055.156363,0.9001354742872887
1055.162163,0.9014776758358118
1055.167963,0.9252576867460399
1055.173763,0.941466041540591
1055.179564,0.9429820797270807
1055.185364,0.9452479546807502
1055.191164,0.945164776520631
1055.196964,0.946276944124195
1055.202764,0.9520392652793415
1055.208564,0.9439415803255173
1055.214364,0.9300220345974269
1055.220164,0.9330196661070238
1055.225965,0.94037739523386
1055.231765,0.9335553731285758
1055.237565,0.9122237309221538
1055.243365,0.8728251758106369
1055.249165,0.834927820819461
1055.254965,0.8376541269798667
1055.260765,0.8739955455188013
1055.266565,0.9070651511222071
1055.272365,0.927684112645406
1055.278166,0.9391585163660549
1055.283966,0.9383793382011407
1055.289766,0.9263686624222238
1055.295566,0.9157022699026536
1055.301366,0.9205435207122233
1055.307166,0.9315522483133326
1055.312966,0.9322511745641495
1055.318766,0.9274939568939441
1055.324566,0.9212627460228251
1055.330367,0.9003965514291878
1055.336167,0.8684372039022156
1055.341967,0.8551742753477272
1055.347767,0.8734538362278126
1055.353567,0.9059211569136677
1055.359367,0.9279559639146772
1055.365167,0.935782688374838
1055.370967,0.9390730568295333
1055.376768,0.9390261043505137
1055.382568,0.9325579356600144
1055.388368,0.9220802685962085
1055.394168,0.9029302238813217
1055.399968,0.8778057072353949
1055.405768,0.868254851237096
1055.411568,0.8773669140892052
1055.417368,0.8855821974826132
1055.423168,0.8935973471085157
1055.428969,0.9104575533105229
1055.434769,0.9254686695497436
1055.440569,0.9299922743684861
1055.446369,0.9309292482759594
1055.452169,0.930306664886227
1055.457969,0.9205370769301316
1055.463769,0.899523590228931
1055.469569,0.875981768917786
1055.47537,0.852373898852669
1055.48117,0.8132147981204072
1055.48697,0.7602104318605718
1055.49277,0.7286294319598703
1055.49857,0.7247126844386501
1055.50437,0.7229465410597845
1055.51017,0.7300370446728862
1055.51597,0.7564339950423423
1055.52177,0.771059296357977
1055.527571,0.7569334062666456
1055.533371,0.7466117310458964
1055.539171,0.76088732031561
1055.544971,0.7852132044895103
1055.550771,0.794867376704061
1055.556571,0.7813594435491386
1055.562371,0.7715529322542835
1055.568171,0.7971598943898482
1055.573971,0.8390541780892159
1055.579772,0.8707764448492046
1055.585572,0.8964076526490948
1055.591372,0.9192225688868854
1055.597172,0.9309124917003001
1055.602972,0.9321570219503056
1055.608772,0.9322082919964262
1055.614572,0.9327398021888784
1055.620372,0.9265446891900974
1055.626173,0.9100870724842878
1055.631973,0.8842636625608209
1055.637773,0.8388696064736585
1055.643573,0.7703040283892975
1055.649373,0.7054213465594872
1055.655173,0.6657440444189381
1055.660973,0.6381895113572577
1055.666773,0.6140063554455787
1055.672573,0.6157649271810338
1055.678374,0.662894119927272
1055.684174,0.7375289037578961
1055.689974,0.8119715308212972
1055.695774,0.8666500646476012
1055.701574,0.9043489377317724
1055.707374,0.9307244663681745
1055.713174,0.9413022407004493
1055.718974,0.9384459654993941
1055.724774,0.934851112818855
1055.730575,0.93685383635016
1055.736375,0.9404516879826084
1055.742175,0.9434414238411211
1055.747975,0.9471034045939214
1055.753775,0.9458228401846798
1055.759575,0.9381447726885013
1055.765375,0.9366664843187176
1055.771175,0.94384435934971
1055.776976,0.9485564275707146
1055.782776,0.9537554329412088
1055.788576,0.9598886411986854
1055.794376,0.9595383457774512
1055.800176,0.9590203349462435
1055.805976,0.955095446038131
1055.811776,0.9400643016942146
1055.817576,0.9352485089825062
1055.823376,0.945039077964493
1055.829177,0.9431452297389425
1055.834977,0.9396263337840738
1055.840777,0.9452659145625074
1055.846577,0.9366805344213578
1055.852377,0.9209468070875642
1055.858177,0.9083068653878521
1055.863977,0.8726768081423583
1055.869777,0.8231967849676413
1055.875578,0.7858652019907695
1055.881378,0.7441817398404325
1055.887178,0.7080291597846724
1055.892978,0.7223034048762953
1055.898778,0.7623877457704547
1055.904578,0.7759788611158862
1055.910378,0.7656883850799389
1055.916178,0.760172422289226
1055.921978,0.7859595114734641
1055.927779,0.8321354923812582
1055.933579,0.8645553071700133
1055.939379,0.874214071719818
1055.945179,0.8811829613290698
1055.950979,0.8947060951006177
1055.956779,0.9079481550259844
1055.962579,0.9062944733282168
1055.968379,0.8980495805592594
1055.974179,0.9037793773313657
1055.97998,0.9115744587940435
1055.98578,0.9061929740312709
1055.99158,0.8990469690418812
1055.99738,0.8939369786263184
1056.00318,0.8919724790152608
1056.00898,0.9053216355712499
1056.01478,0.9220461522574267
1056.02058,0.9278919371621155
1056.026381,0.9329282346599593
1056.032181,0.9362563142323922
1056.037981,0.9372436486214124
1056.043781,0.945789736964583
1056.049581,0.9515338666246962
1056.055381,0.9495443889564974
1056.061181,0.9551470225847714
1056.066981,0.9643355153078702
1056.072781,0.9675279167234124
1056.078582,0.9695754342028126
1056.084382,0.9633321643712066
1056.090182,0.9450419130859796
1056.095982,0.921373304185705
1056.101782,0.8825322031667058
1056.107582,0.8318692516244892
1056.113382,0.8025589249055418
1056.119182,0.8073726058375426
1056.124982,0.8319274845102301
1056.130783,0.8566550073079174
1056.136583,0.8678989397149366
1056.142383,0.8660436218820788
1056.148183,0.8611556609606903
1056.153983,0.8557388766673971
1056.159783,0.847427490771082
1056.165583,0.8349946177169669
1056.171383,0.8167436526528212
1056.177184,0.780305319993842
1056.182984,0.7162757933096388
1056.188784,0.6644005987861172
1056.194584,0.6580594514437963
1056.200384,0.6666300730764645
1056.206184,0.6704138974115273
1056.211984,0.6947383354952009
1056.217784,0.7340192680227294
1056.223584,0.7569561146094571
1056.229385,0.7474708284229112
1056.235185,0.6944257735759345
1056.240985,0.633725109372441
1056.246785,0.6316625293480159
1056.252585,0.6699715702232644
1056.258385,0.6885343988793357
1056.264185,0.6916812851860821
1056.269985,0.6923733124272199
1056.275786,0.6734914352436708
1056.281586,0.6209901864447586
1056.287386,0.546413097761425
1056.293186,0.5012250886751778
1056.298986,0.5243793008158866
1056.304786,0.5781915869042251
1056.310586,0.6331233563964576
1056.316386,0.7009631227252597
1056.322186,0.7720932083814448
1056.327987,0.8258269756353799
1056.333787,0.8567835151968644
1056.339587,0.8668060756998112
1056.345387,0.8621551811370274
1056.351187,0.8428721442831374
1056.356987,0.8009233735283484
1056.362787,0.7493942990530237
1056.368587,0.7256046294742545
1056.374387,0.7455075629698722
1056.380188,0.7901519580944945
1056.385988,0.8352284489447719
1056.391788,0.8669100986701486
1056.397588,0.8809010278932
1056.403388,0.8770949724989618
1056.409188,0.8556789770425418
1056.414988,0.8078006267341548
1056.420788,0.7337697438931075
1056.426589,0.6829593076701985
1056.432389,0.6966027314089496
1056.438189,0.7452988500734097
1056.443989,0.7969526597589763
1056.449789,0.8473258055734234
1056.455589,0.8789563862420658
1056.461389,0.8811741495435155
1056.467189,0.8750099686032414
1056.472989,0.8714123437287963
1056.47879,0.8721010314761848
1056.48459,0.8884916760267245
1056.49039,0.9140116147543774
1056.49619,0.929636155528514
1056.50199,0.9304508735951705
1056.50779,0.9234164079565754
1056.51359,0.9132998769643456
1056.51939,0.9041319200298826
