nu,[0]Octanoicacid-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
854.531091,0.9748126307906924
854.649093,0.9628467672907027
854.767095,1.0
854.885098,0.9727443260800706
855.0031,1.0
855.121102,0.9930919708912791
855.239105,0.9803025798730766
855.357107,0.9814796490691936
855.47511,1.0
855.593112,1.0
855.711114,0.9976835870348362
855.829117,0.9995458331649942
855.947119,0.9884798707581465
856.065121,0.9865897297275096
856.183124,0.9994036878647934
856.301126,0.9706794391065809
856.419128,0.9824557248696747
856.537131,0.9919017687876015
856.655133,0.9666101682709597
856.773135,0.9963257665753659
856.891138,0.9534550472930557
857.00914,0.9987083349183756
857.127143,0.9959508201261754
857.245145,1.0
857.363147,0.9841538918516443
857.48115,1.0
857.599152,0.977788392446295
857.717154,1.0
857.835157,0.9941796045159038
857.953159,0.9968848621420578
858.071161,0.9853474094941589
858.189164,0.9839137875959428
858.307166,0.9761402540238767
858.425169,1.0
858.543171,0.9995888145599138
858.661173,0.9978049127354727
858.779176,1.0
858.897178,0.9669030955281841
859.01518,0.9737837719856363
859.133183,1.0
859.251185,0.9727764271724963
859.369187,0.9504953587708288
859.48719,1.0
859.605192,0.979705757352837
859.723194,1.0
859.841197,0.9656585260159656
859.959199,1.0
860.077202,0.9538889680490601
860.195204,0.9839049324117028
860.313206,0.9805574916809425
860.431209,0.9891710597302092
860.549211,0.9732074625970311
860.667213,0.9640240852350901
860.785216,0.9917496227261708
860.903218,0.991203814806274
861.02122,0.9997680369075993
861.139223,0.989144352472146
861.257225,0.9749471642163343
861.375228,0.992460465960032
861.49323,0.9836540686404281
861.611232,0.9670181638429809
861.729235,1.0
861.847237,0.9658140095547432
861.965239,0.9989541472855702
862.083242,0.9879620429885935
862.201244,1.0
862.319246,0.9995070815242478
862.437249,0.9932658765203757
862.555251,0.9700428822080176
862.673253,0.9916553118216042
862.791256,0.9763355015987881
862.909258,0.9870841350202876
863.027261,0.9901467643725687
863.145263,0.9616901207602447
863.263265,0.9501646439336958
863.381268,0.9681550779917545
863.49927,0.9780465626588695
863.617272,0.9807585265721095
863.735275,1.0
863.853277,0.9890454429824558
863.971279,0.9975629743803455
864.089282,0.9717623502919789
864.207284,0.9982532273862056
864.325287,0.998679472664558
864.443289,0.9888644642264512
864.561291,0.9905386429752991
864.679294,0.9651198388661408
864.797296,0.9915846093184454
864.915298,0.9674398756889184
865.033301,0.9903354052986594
865.151303,1.0
865.269305,0.9897964134309131
865.387308,0.9966343764510468
865.50531,0.9828723744204823
865.623312,0.974299039877358
865.741315,0.9591028142416078
865.859317,0.957336815622561
865.97732,0.9899815226673988
866.095322,0.9724175388898301
866.213324,1.0
866.331327,0.9779340937712487
866.449329,0.9881843594579308
866.567331,0.9799605139666735
866.685334,0.9631086972322629
866.803336,0.9929537421098774
866.921338,0.9987087344017894
867.039341,0.9915985907600058
867.157343,1.0
867.275346,0.9972456003387855
867.393348,0.9791112564074145
867.51135,0.9984760623740176
867.629353,1.0
867.747355,0.9711105164696372
867.865357,1.0
867.98336,0.9736825037393898
868.101362,0.9719139570436436
868.219364,0.9992726146730609
868.337367,0.9735831931889326
868.455369,0.972935002653676
868.573371,0.9878444825004655
868.691374,0.9834789937983334
868.809376,0.9899686529912571
868.927379,0.9744471445870921
869.045381,0.997338547960029
869.163383,1.0
869.281386,0.9467019178715735
869.399388,0.9851079991631851
869.51739,0.9585466958992568
869.635393,0.9739006330497981
869.753395,0.9725206206121871
869.871397,0.9929614871792716
869.9894,0.9967125156491771
870.107402,0.9759030807598675
870.225405,0.9744266814119199
870.343407,0.9887833806648562
870.461409,0.9973446317437271
870.579412,0.9850252535666192
870.697414,0.9838419645110229
870.815416,0.9632945951494007
870.933419,0.9785650647279898
871.051421,0.9497742065054267
871.169423,0.9699158149135378
871.287426,0.9803114026359978
871.405428,0.9944513509342746
871.52343,0.9883316098973753
871.641433,0.95269068289622
871.759435,0.9822710405542688
871.877438,0.9876232301175775
871.99544,0.9887774479823702
872.113442,0.9864289287072032
872.231445,0.9473326313531523
872.349447,0.9986782742499098
872.467449,0.985635172949151
872.585452,0.9274336717460345
872.703454,0.9736980827840817
872.821456,0.949762809283332
872.939459,0.9537630630151926
873.057461,0.9998878662874547
873.175464,0.9764868453303721
873.293466,0.9647917538985313
873.411468,0.9959608792802573
873.529471,0.9967529829987941
873.647473,0.986661753406612
873.765475,0.9560252061620739
873.883478,0.9996509209422771
874.00148,0.9789154537370527
874.119482,0.9981358397091956
874.237485,0.9629392050173025
874.355487,0.9871285548058012
874.473489,0.9883345748966526
874.591492,0.9896598309502674
874.709494,0.9848410710658028
874.827497,0.9979391265219104
874.945499,0.9859723178267875
875.063501,0.9933897444981856
875.181504,0.9882495817779678
875.299506,0.9665541065070068
875.417508,0.9333985489994859
875.535511,1.0
875.653513,0.9575828828024543
875.771515,0.9632069393296424
875.889518,0.99949021998201
876.00752,0.9480652025794896
876.125523,0.9325607333380179
876.243525,0.9740204301950367
876.361527,0.9587326719973595
876.47953,0.9936750870060284
876.597532,0.9857781004112192
876.715534,0.9956301755886358
876.833537,1.0
876.951539,0.9534998607333861
877.069541,0.9936279879231613
877.187544,0.9676024192413102
877.305546,0.9877131079208962
877.423548,0.9669833518157028
877.541551,0.9860659896463221
877.659553,0.9988417712652702
877.777556,0.9549359584162298
877.895558,0.9864210373073392
878.01356,0.9713756658318745
878.131563,0.9808311053884589
878.249565,0.9784711269908594
878.367567,0.9986999458035966
878.48557,0.9392298951256571
878.603572,0.99434912658982
878.721574,0.9445156713123302
878.839577,0.9987356999016509
878.957579,0.9968925381850491
879.075582,0.9986214510727398
879.193584,0.9695036882753135
879.311586,0.9912688399093252
879.429589,0.9750339383753425
879.547591,0.977028945948537
879.665593,0.9972495893291649
879.783596,0.9764018946702356
879.901598,0.9699517024626052
880.0196,0.9866874069456951
880.137603,0.9631433697694652
880.255605,0.9818448274176089
880.373607,0.9545636060058871
880.49161,0.9421978449236648
880.609612,0.9720247615504835
880.727615,0.989977562749228
880.845617,0.9689056890013947
880.963619,0.9512665231716889
881.081622,0.9921714043301683
881.199624,0.9537706931502172
881.317626,0.9941068332323147
881.435629,0.9981103875697992
881.553631,0.9822150527006263
881.671633,0.963334091037462
881.789636,0.941186467645032
881.907638,0.9702301185520097
882.025641,0.9888674308242938
882.143643,0.9859486547751174
882.261645,0.9987013439844995
882.379648,0.951798429812197
882.49765,1.0
882.615652,0.9997423931863347
882.733655,0.975759633550624
882.851657,0.985555339733431
882.969659,0.9654914815407286
883.087662,0.9948291152902697
883.205664,0.9428500714767121
883.323666,0.9832184063943328
883.441669,0.9489900169257357
883.559671,0.9953814982318687
883.677674,0.9763286672741971
883.795676,0.9588323853802532
883.913678,0.9985171005835107
884.031681,0.9538031219050701
884.149683,0.9167623505673391
884.267685,0.9648863081234947
884.385688,0.9843487736148887
884.50369,0.9764458337441176
884.621692,0.9637011912542979
884.739695,0.970912430129771
884.857697,0.9391829348049187
884.9757,0.9626157117943216
885.093702,0.9745251034769731
885.211704,0.9920826089631327
885.329707,0.985470585618693
885.447709,0.959720675383913
885.565711,0.981322624887612
885.683714,0.9863628401829702
885.801716,0.9934104072197628
885.919718,0.9933772278662599
886.037721,0.9781375252188902
886.155723,0.9858678103000946
886.273725,1.0
886.391728,0.9539404794441299
886.50973,0.9556390499875839
886.627733,0.9781932806468423
886.745735,0.9776749755710772
886.863737,0.9911482098319974
886.98174,0.9808948614823597
887.099742,0.9188797628059991
887.217744,0.9522335011008386
887.335747,0.9825284292833452
887.453749,0.9577035458472996
887.571751,0.9778294604211992
887.689754,0.9800722358332911
887.807756,0.951058218613296
887.925759,0.9620036828474557
888.043761,0.9863007012814345
888.161763,1.0
888.279766,0.9682044551598391
888.397768,0.9527726178181003
888.51577,0.9735296475858248
888.633773,0.9684068310385102
888.751775,0.9655571371937403
888.869777,0.9479495456799892
888.98778,0.9647763173539616
889.105782,0.9431688086644214
889.223784,0.9972646479116558
889.341787,0.9628910592607056
889.459789,0.9895084245790149
889.577792,0.9847091112037881
889.695794,0.997262055026942
889.813796,0.9649036762333535
889.931799,0.9380678479710973
890.049801,0.9969200527988029
890.167803,0.9917417879350987
890.285806,0.9877753358068531
890.403808,0.977662265879008
890.52181,0.9814933898804661
890.639813,0.9545158790187713
890.757815,0.9904554412238117
890.875818,0.9807938345146052
890.99382,0.9806388813303758
891.111822,0.9943827361582972
891.229825,0.9669514418916095
891.347827,0.9596429411574856
891.465829,0.9940147832015397
891.583832,0.9758484317175324
891.701834,0.9890543444314991
891.819836,0.9470077519805957
891.937839,0.9775283353230351
892.055841,0.9753947676818465
892.173843,0.965568723948907
892.291846,0.9772517339450797
892.409848,0.926256578595279
892.527851,0.9859299219286393
892.645853,0.9810184620215769
892.763855,0.9884838246855374
892.881858,0.9389124890657506
892.99986,0.9917905828314098
893.117862,0.9848912992412346
893.235865,0.9695851300056335
893.353867,0.9777962147847239
893.471869,1.0
893.589872,0.9382704925110815
893.707874,0.949762809283332
893.825877,0.9696723965942716
893.943879,0.9462722127513029
894.061881,0.9531547562514805
894.179884,0.9904863439156574
894.297886,0.964574700173364
894.415888,0.9930682362768046
894.533891,0.9658014540542299
894.651893,0.9570286027928592
894.769895,0.9575982042511504
894.887898,0.9479438579997782
895.0059,0.9582860066533169
895.123902,0.9707066185113858
895.241905,0.9559047545747068
895.359907,0.9479722967420972
895.47791,0.9672821958404378
895.595912,0.9626994630043725
895.713914,0.9066489037539209
895.831917,0.9471886477362187
895.949919,0.9741606992361134
896.067921,0.9548423792777577
896.185924,0.9843015260077069
896.303926,0.9565349034192107
896.421928,0.9870337950130826
896.539931,0.971774983284647
896.657933,0.9691508531526695
896.775936,0.9420791354740568
896.893938,0.9580914943376342
897.01194,0.9743175517349777
897.129943,0.9656266598104024
897.247945,0.971342639620685
897.365947,0.9681211931570128
897.48395,0.9374451776694623
897.601952,0.9551775877785346
897.719954,0.9774032197036843
897.837957,0.9715583016242775
897.955959,0.9715165255155005
898.073961,0.9783771982713189
898.191964,0.9782695826984741
898.309966,0.9905249736363447
898.427969,0.9607586943821893
898.545971,0.9994567975878794
898.663973,0.9976250247270977
898.781976,0.970748359793413
898.899978,0.9819479265370968
899.01798,0.9917036066112584
899.135983,0.9701428017706542
899.253985,0.9867673318625731
899.371987,0.9643065856763576
899.48999,0.9767388114386977
899.607992,0.9548395147549166
899.725995,0.9667107009560688
899.843997,0.9760250762695231
899.961999,1.0
900.080002,0.9557212384799374
900.198004,0.9824174098435526
900.316006,0.9591383017022487
900.434009,0.9444146135421869
900.552011,0.9913637088767123
900.670013,0.9825608532565042
900.788016,0.9459836437354256
900.906018,0.995212297759617
901.02402,0.9794784919809337
901.142023,0.991672070937988
901.260025,0.9995980108193104
901.378028,0.9792747816412115
901.49603,0.9578270975736288
901.614032,0.9701680258114113
901.732035,0.9821089792030065
901.850037,0.9782480610043942
901.968039,0.9694765425520837
902.086042,0.9541809027370124
902.204044,0.9963868432168368
902.322046,0.9790975489457773
902.440049,0.9982113016311024
902.558051,0.9681841230797684
902.676054,0.962985427208467
902.794056,0.9653862487045344
902.912058,0.9526430495529187
903.030061,0.954772678328186
903.148063,0.9909230465382424
903.266065,0.9967985356509873
903.384068,0.9764106823268321
903.50207,0.9933612346216373
903.620072,0.9664854836015868
903.738075,0.9999473693850394
903.856077,0.9994343700289797
903.974079,0.9683061219650448
904.092082,0.9829057926493192
904.210084,0.9803996346326153
904.328087,0.9699119352580375
904.446089,0.9608970535958046
904.564091,0.9737662440354926
904.682094,0.9941510719706982
904.800096,0.9946547370310603
904.918098,0.9829146388412608
905.036101,0.9360924837129901
905.154103,0.9847937998289104
905.272105,0.9839620005527429
905.390108,0.9979797434709091
905.50811,0.981900794167809
905.626113,0.979510815304501
905.744115,0.9706512898110137
905.862117,0.996193562918048
905.98012,0.9790153082058252
906.098122,0.9759879880213059
906.216124,0.9993238686798652
906.334127,0.9956090684526497
906.452129,0.9868630529361608
906.570131,0.9971209524293999
906.688134,0.9527850039426415
906.806136,0.9871107866517286
906.924138,0.9782774088864404
907.042141,0.9449559181847161
907.160143,0.995279377329042
907.278146,0.9593282298882556
907.396148,0.9698663504683314
907.51415,0.9433319909831839
907.632153,0.9910209545718175
907.750155,0.9948502058910734
907.868157,0.9571482388453059
907.98616,0.9825353070064222
908.104162,1.0
908.222164,0.9968269448140821
908.340167,0.9936908865655179
908.458169,0.9529717681057044
908.576172,0.9540673619653965
908.694174,1.0
908.812176,0.9667300353634314
908.930179,0.9736678986113725
909.048181,0.9439982185194657
909.166183,0.9947210827146242
909.284186,0.9980579881499486
909.402188,1.0
909.52019,0.9990959688825776
909.638193,0.9702873638177231
909.756195,0.9773289398816557
909.874197,0.9744198604490234
909.9922,0.9842946359211402
910.110202,0.999181175419959
910.228205,0.9799026980019372
910.346207,0.9959978301143123
910.464209,0.9915322550332387
910.582212,0.9601046404419588
910.700214,0.9787745000606228
910.818216,0.9908223738709722
910.936219,0.9842611704724347
911.054221,0.9889880800103051
911.172223,0.9599366368306261
911.290226,0.9786374812221569
911.408228,0.9988745338126706
911.526231,0.9817181776039606
911.644233,0.9704591198810819
911.762235,0.9767016960690595
911.880238,0.9934573966433154
911.99824,0.9625685447800449
912.116242,0.983012935219882
912.234245,0.9973089274450214
912.352247,0.9745952718104531
912.470249,0.9873970902918788
912.588252,0.9877585437688771
912.706254,0.9901709242483687
912.824256,0.9412749433312828
912.942259,0.9900980503501363
913.060261,0.9966148426087006
913.178264,0.9991491321934792
913.296266,0.9923673775342404
913.414268,0.996695472010883
913.532271,0.9734965481405007
913.650273,0.97406036585135
913.768275,0.9921046334415224
913.886278,0.9944848645095017
914.00428,0.9866104483293785
914.122282,0.9880134183505767
914.240285,0.9554450749495689
914.358287,0.9809017277704221
914.47629,0.9825854175848884
914.594292,0.9958704501379638
914.712294,0.9894282776426186
914.830297,0.9821276394508832
914.948299,0.9948698046331765
915.066301,0.9983791150552297
915.184304,0.9843891327419634
915.302306,0.9630133541907954
915.420308,0.9954118578305463
915.538311,0.9553772407573898
915.656313,0.9698256169370219
915.774315,0.993865890939325
915.892318,0.9805555305679203
916.01032,0.9702242971887626
916.128323,0.9853326293938676
916.246325,0.9754308579559168
916.364327,0.9678675786293596
916.48233,0.962486729930919
916.600332,0.9845348331151709
916.718334,0.9809782410891689
916.836337,0.9933394802488102
916.954339,0.9753225911396031
917.072341,0.9861951727522744
917.190344,0.9710114682485024
917.308346,0.9702990073359498
917.426349,0.9814335206097147
917.544351,1.0
917.662353,0.9544671999502682
917.780356,0.9777815479515037
917.898358,0.9528745699425482
918.01636,0.9848666772665297
918.134363,0.9938480015142933
918.252365,0.9856115179888608
918.370367,0.9736581619810696
918.48837,0.9907196309181159
918.606372,0.9825834524160184
918.724374,0.9739191373376163
918.842377,0.9939189647949604
918.960379,0.9732755895038269
919.078382,0.9755108465657573
919.196384,0.9861360028170251
919.314386,0.9915801471977432
919.432389,0.9843202279143686
919.550391,0.9902625192950673
919.668393,0.9691295320684329
919.786396,0.9994924988223095
919.904398,0.9771999409757065
920.0224,0.9989572440482267
920.140403,0.9897479145948861
920.258405,0.9840141519207712
920.376408,0.9823427489575541
920.49441,0.9702388506623711
920.612412,0.9866676733948924
920.730415,0.9996394450155767
920.848417,1.0
920.966419,0.960663583979488
921.084422,1.0
921.202424,0.9911155024807472
921.320426,0.9503461427132688
921.438429,0.9823938321086504
921.556431,0.9943120380591035
921.674433,0.9986892597713469
921.792436,1.0
921.910438,0.9947988729448509
922.028441,0.9949355677007082
922.146443,0.9852272044428578
922.264445,0.9581087401397441
922.382448,0.9764966102476499
922.50045,0.978660968803556
922.618452,0.9668721551241763
922.736455,0.991697061389054
922.854457,0.9815836914261424
922.972459,1.0
923.090462,0.991481589029534
923.208464,0.9942095297723726
923.326467,0.9735257534750227
923.444469,0.9953785120918532
923.562471,0.988501617554517
923.680474,0.9693476107460794
923.798476,0.9990227478222368
923.916478,0.9712775618439603
924.034481,0.9984464080753337
924.152483,0.9671013309812071
924.270485,0.9924271198485936
924.388488,1.0
924.50649,0.991408816951667
924.624492,0.9826463397693469
924.742495,0.9902147897919275
924.860497,0.9824419705858067
924.9785,0.997053150509926
925.096502,0.993700227303753
925.214504,0.9955542119042897
925.332507,0.9700516126332444
925.450509,0.985965416044719
925.568511,1.0
925.686514,0.9832626522181441
925.804516,0.9976174428057212
925.922518,0.9865522400300887
926.040521,0.998196927491853
926.158523,0.9968065100711702
926.276526,0.9908885630162395
926.394528,0.9987484838004265
926.51253,0.9996369959019366
926.630533,0.9941075291073416
926.748535,1.0
926.866537,0.9742415579297393
926.98454,0.9981650855177481
927.102542,0.9984516000101548
927.220544,1.0
927.338547,0.9926189745530201
927.456549,1.0
927.574551,0.9794971022490784
927.692554,0.9780133096410436
927.810556,1.0
927.928559,0.9925917771657232
928.046561,0.9872420811172417
928.164563,0.9999418246922488
928.282566,0.9940944069745636
928.400568,0.9932024088586794
928.51857,0.9785875719833109
928.636573,0.9924560991435888
928.754575,1.0
928.872577,0.9806545716779995
928.99058,0.998780743897451
929.108582,0.9990234870993436
929.226585,0.9714912664142068
929.344587,1.0
929.462589,0.9995203750568339
929.580592,0.9594136139002478
929.698594,0.9880104543147676
929.816596,0.9933979896672824
929.934599,0.9975021248948365
930.052601,0.9674292339088157
930.170603,1.0
930.288606,1.0
930.406608,0.9679692100606725
930.52461,0.9960002205119731
930.642613,0.9837396502671466
930.760615,0.9830365278134373
930.878618,0.9824586722412704
930.99662,0.9872183875916183
931.114622,0.9771481507512878
931.232625,0.981740757381712
931.350627,0.98671108772763
931.468629,0.9705154081423789
931.586632,0.9847356987087204
931.704634,0.9966061720972867
931.822636,0.9809743171840523
931.940639,0.9984513004747196
932.058641,0.976963487202051
932.176644,0.9999606147756183
932.294646,0.9693573042706545
932.412648,1.0
932.530651,0.9992007595629212
932.648653,0.9698983565859948
932.766655,0.9964865865319125
932.884658,0.9972060104743161
933.00266,0.9727326532181949
933.120662,0.9846608616394631
933.238665,0.9853474094941589
933.356667,0.9836176741131913
933.474669,1.0
933.592672,0.9863322634088669
933.710674,0.9997646077091137
933.828677,0.9934492503260629
933.946679,1.0
934.064681,0.9886785751812944
934.182684,0.9907720413728358
934.300686,0.9843871639656667
934.418688,0.9992809786198488
934.536691,0.9845456630578997
934.654693,0.9894856661469725
934.772695,0.9957117210392571
934.890698,0.999849041395397
935.0087,0.971653519003412
935.126703,0.9921094947661366
935.244705,0.9846884325295797
935.362707,0.9957813237211431
935.48071,0.9847189583441358
935.598712,0.9913045262299119
935.716714,1.0
935.834717,0.996328157760075
935.952719,0.9897231712063148
936.070721,0.9739707564197888
936.188724,0.9731529645050865
936.306726,0.9891403959026493
936.424728,0.9868975937474743
936.542731,0.999581997387445
936.660733,0.9553409371120146
936.778736,0.9697528827433178
936.896738,1.0
937.01474,0.9797880560929534
937.132743,0.9800418540649001
937.250745,0.9703484938472192
937.368747,1.0
937.48675,1.0
937.604752,0.9989205829901047
937.722754,0.9920223913763909
937.840757,0.9775596167302653
937.958759,0.9997735456446591
938.076762,0.9505362309500015
938.194764,0.9992911813307253
938.312766,0.9871443489890313
938.430769,0.9716233982111977
938.548771,0.9988347793973429
938.666773,1.0
938.784776,0.9878780697838512
938.902778,0.9905523125028918
939.02078,0.9801967129113691
939.138783,0.9998267850034501
939.256785,1.0
939.374787,0.9992308059815069
939.49279,0.9874316497948269
939.610792,1.0
939.728795,0.9806879145002614
939.846797,1.0
939.964799,0.9782451262646134
940.082802,0.9958574043205173
940.200804,0.9855898347739813
940.318806,1.0
940.436809,0.9895222777939312
940.554811,0.9730819269315806
940.672813,1.0
940.790816,1.0
940.908818,0.9936898928751282
941.026821,0.986903515150801
941.144823,1.0
941.262825,1.0
941.380828,1.0
941.49883,0.9660458327347052
941.616832,1.0
941.734835,1.0
941.852837,1.0
941.970839,0.9740954326557194
942.088842,1.0
942.206844,0.9902453879016704
942.324846,0.9848479649774289
942.442849,0.9982453412168596
942.560851,0.9895836300770555
942.678854,0.9999333642202622
942.796856,0.9999235989187113
942.914858,0.9626118613391753
943.032861,1.0
943.150863,1.0
943.268865,0.9786492249423937
943.386868,0.9840544973280752
943.50487,0.9718741093882873
943.622872,0.9831594150597068
943.740875,1.0
943.858877,0.9976364974808503
943.97688,0.9609133889845661
944.094882,0.9904504889589862
944.212884,1.0
944.330887,0.9971698125531322
944.448889,0.971774983284647
944.566891,1.0
944.684894,1.0
944.802896,0.9996493215020832
944.920898,0.9921422349196735
945.038901,0.9941601187866161
945.156903,0.9964331762822819
945.274905,0.9989628382244571
945.392908,0.9942710732470165
945.51091,0.9817947546082781
945.628913,1.0
945.746915,0.9984383206921822
945.864917,1.0
945.98292,1.0
946.100922,1.0
946.218924,1.0
946.336927,0.9977532277796449
946.454929,0.9979760509526895
946.572931,0.9813667853993361
946.690934,0.9845879994316368
946.808936,0.9990498316960504
946.926939,0.9854429928285966
947.044941,0.9921478901465298
947.162943,0.9866568201101782
947.280946,1.0
947.398948,0.9817927910207325
947.51695,1.0
947.634953,0.9883582952110926
947.752955,0.9994813245586369
947.870957,0.9971266360350269
947.98896,0.995731535899663
948.106962,1.0
948.224964,0.9759996999474336
948.342967,0.9963986006509555
948.460969,0.98493463541179
948.578972,0.9968150826440187
948.696974,0.9809890319091702
948.814976,0.9907774906340487
948.932979,1.0
949.050981,1.0
949.168983,0.9997521107296237
949.286986,0.998718721539069
949.404988,0.998050602548163
949.52299,1.0
949.640993,0.9996900780357371
949.758995,1.0
949.876998,1.0
949.995,0.992569841129842
950.113002,0.9937438517012802
950.231005,1.0
950.349007,0.9992612829858613
950.467009,0.99875747257723
950.585012,0.9855582964038851
950.703014,0.9931087542874065
950.821016,1.0
950.939019,0.9962688779982787
951.057021,0.9819066855902482
951.175024,0.9991164405687117
951.293026,1.0
951.411028,0.9887112021126168
951.529031,0.9977172095382552
951.647033,0.9811371724373169
951.765035,1.0
951.883038,0.967889839839671
952.00104,0.9879057307570569
952.119042,0.9985878979556793
952.237045,1.0
952.355047,0.993971842690427
952.473049,0.9916409329238299
952.591052,0.9896242038376452
952.709054,1.0
952.827057,1.0
952.945059,0.9898627320122606
953.063061,1.0
953.181064,1.0
953.299066,0.9869617441759342
953.417068,1.0
953.535071,1.0
953.653073,0.9968000308499122
953.771075,1.0
953.889078,0.9752972330818896
954.00708,0.9982887658336811
954.125083,0.9819852412672806
954.243085,0.9897825563781246
954.361087,0.9593522133937954
954.47909,1.0
954.597092,1.0
954.715094,1.0
954.833097,0.9982682012969204
954.951099,1.0
955.069101,1.0
955.187104,1.0
955.305106,0.9983895980909736
955.423108,1.0
955.541111,1.0
955.659113,1.0
955.777116,1.0
955.895118,0.9983812116535727
956.01312,1.0
956.131123,0.999666515618282
956.249125,1.0
956.367127,0.9921091971333328
956.48513,1.0
956.603132,0.9963651222204144
956.721134,1.0
956.839137,0.9883691672121359
956.957139,1.0
957.075142,1.0
957.193144,0.9993219000137831
957.311146,1.0
957.429149,1.0
957.547151,1.0
957.665153,0.9990145159087102
957.783156,1.0
957.901158,1.0
958.01916,1.0
958.137163,0.9979085900518492
958.255165,1.0
958.373167,1.0
958.49117,1.0
958.609172,1.0
958.727175,1.0
958.845177,1.0
958.963179,1.0
959.081182,1.0
959.199184,1.0
959.317186,0.9993761146974188
959.435189,0.9879906943032821
959.553191,0.9832538028940961
959.671193,1.0
959.789196,1.0
959.907198,1.0
960.025201,1.0
960.143203,0.9996077069670416
960.261205,0.99995996380147
960.379208,1.0
960.49721,0.9988539572092138
960.615212,1.0
960.733215,0.9972965608909939
960.851217,1.0
960.969219,1.0
961.087222,0.9954528696439264
961.205224,1.0
961.323226,0.9840466249235862
961.441229,1.0
961.559231,0.9968589434725863
961.677234,0.9891522656586186
961.795236,0.9934160696752219
961.913238,1.0
962.031241,0.9921467987844509
962.149243,1.0
962.267245,1.0
962.385248,1.0
962.50325,1.0
962.621252,0.9991874403055693
962.739255,1.0
962.857257,1.0
962.97526,1.0
963.093262,1.0
963.211264,1.0
963.329267,0.9993494417048703
963.447269,1.0
963.565271,1.0
963.683274,1.0
963.801276,1.0
963.919278,1.0
964.037281,0.9920152488408861
964.155283,0.9840003758190773
964.273285,0.9956747808196519
964.391288,1.0
964.50929,1.0
964.627293,0.9948619451927647
964.745295,1.0
964.863297,1.0
964.9813,1.0
965.099302,0.9896598309502674
965.217304,1.0
965.335307,1.0
965.453309,1.0
965.571311,1.0
965.689314,1.0
965.807316,0.9960651618434149
965.925319,1.0
966.043321,1.0
966.161323,1.0
966.279326,1.0
966.397328,1.0
966.51533,1.0
966.633333,1.0
966.751335,1.0
966.869337,1.0
966.98734,1.0
967.105342,1.0
967.223344,1.0
967.341347,1.0
967.459349,0.9932768025051102
967.577352,1.0
967.695354,1.0
967.813356,0.9906868386410477
967.931359,1.0
968.049361,1.0
968.167363,1.0
968.285366,1.0
968.403368,1.0
968.52137,0.9997499512673967
968.639373,1.0
968.757375,1.0
968.875378,1.0
968.99338,1.0
969.111382,1.0
969.229385,1.0
969.347387,1.0
969.465389,1.0
969.583392,1.0
969.701394,1.0
969.819396,1.0
969.937399,1.0
970.055401,1.0
970.173403,1.0
970.291406,1.0
970.409408,1.0
970.527411,1.0
970.645413,1.0
970.763415,1.0
970.881418,1.0
970.99942,1.0
971.117422,1.0
971.235425,1.0
971.353427,1.0
971.471429,0.9998605397254883
971.589432,0.9907553965423577
971.707434,1.0
971.825437,1.0
971.943439,1.0
972.061441,1.0
972.179444,1.0
972.297446,1.0
972.415448,1.0
972.533451,1.0
972.651453,1.0
972.769455,0.9994056267098286
972.887458,0.9868818035122966
973.00546,1.0
973.123462,1.0
973.241465,1.0
973.359467,1.0
973.47747,1.0
973.595472,1.0
973.713474,1.0
973.831477,1.0
973.949479,1.0
974.067481,1.0
974.185484,1.0
974.303486,1.0
974.421488,0.9914901158078647
974.539491,0.9877427397586092
974.657493,1.0
974.775496,1.0
974.893498,1.0
975.0115,0.9995023738569805
975.129503,1.0
975.247505,1.0
975.365507,0.9950608379742799
975.48351,0.9996062075566057
975.601512,0.9975937995525003
975.719514,1.0
975.837517,0.9975034216484417
975.955519,0.9928109656276372
976.073521,1.0
976.191524,1.0
976.309526,1.0
976.427529,1.0
976.545531,0.9918791536850863
976.663533,0.9962789403647614
976.781536,0.9987325039525248
976.899538,1.0
977.01754,0.9911031136143967
977.135543,1.0
977.253545,1.0
977.371547,1.0
977.48955,0.9994855623684372
977.607552,1.0
977.725555,0.9951825413567743
977.843557,0.9942309055070511
977.961559,0.9976511628451534
978.079562,1.0
978.197564,1.0
978.315566,1.0
978.433569,1.0
978.551571,1.0
978.669573,1.0
978.787576,0.9901502298923086
978.905578,0.9992969672434153
979.02358,1.0
979.141583,0.9924937139425423
979.259585,0.9958460516108186
979.377588,0.9982988486011339
979.49559,0.9969164638930729
979.613592,0.9981855481117421
979.731595,1.0
979.849597,1.0
979.967599,1.0
980.085602,1.0
980.203604,0.9970397900872242
980.321606,1.0
980.439609,1.0
980.557611,0.9999034546608012
980.675614,0.9919304351629467
980.793616,1.0
980.911618,0.9859752757481779
981.029621,1.0
981.147623,1.0
981.265625,0.9896924902635645
981.383628,0.9945512983173155
981.50163,1.0
981.619632,0.992494507937831
981.737635,1.0
981.855637,0.9910779399150182
981.973639,1.0
982.091642,0.9801202605494429
982.209644,1.0
982.327647,0.9967666386082019
982.445649,0.9997221885967364
982.563651,1.0
982.681654,0.999620921868278
982.799656,0.9858549941018663
982.917658,1.0
983.035661,0.989263056916567
983.153663,0.9984101651285341
983.271665,1.0
983.389668,0.9795823222039883
983.50767,0.9918100221173376
983.625673,0.9965241547843818
983.743675,1.0
983.861677,0.993836671711656
983.97968,0.9910049001623945
