nu,[0]Perfluoropolymethylisopropyl-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1327.637279,0.21829672889205606
1327.697543,0.20686269809929433
1327.757808,0.19262692343607832
1327.818073,0.20141254734854944
1327.878338,0.22823031645625771
1327.938603,0.23130918504632592
1327.998868,0.20686269809929433
1328.059133,0.19349569786795603
1328.119398,0.20686269809929433
1328.179663,0.22024824112705113
1328.239928,0.21064100344797576
1328.300193,0.19873162153251292
1328.360458,0.20686269809929433
1328.420723,0.22519242951502902
1328.480988,0.22925966718241594
1328.541253,0.2212194685213646
1328.601518,0.2163625080550938
1328.661783,0.21925935071416036
1328.722048,0.22319710923833572
1328.782313,0.22823031645625771
1328.842578,0.2344061463484453
1328.902843,0.23756832801001032
1328.963108,0.23546335093329712
1329.023373,0.23756832801001032
1329.083638,0.24290132210198517
1329.143903,0.23969212299819861
1329.204168,0.2333770250317241
1329.264433,0.2333770250317241
1329.324698,0.2386159316912196
1329.384963,0.23650167230927283
1329.445228,0.2302706322100564
1329.505493,0.2333770250317241
1329.565758,0.24625196974437535
1329.626023,0.24847824066390417
1329.686288,0.24074909196587688
1329.746553,0.24290132210198517
1329.806818,0.25294075187293324
1329.867083,0.25180507567739796
1329.927347,0.2473626006535817
1329.987612,0.26445081489603617
1330.047877,0.2904859699703038
1330.108142,0.2764846430689413
1330.168407,0.22925966718241594
1330.228672,0.21064100344797576
1330.288937,0.23969212299819861
1330.349202,0.2764846430689413
1330.409467,0.2656435251484384
1330.469732,0.23756832801001032
1330.529997,0.24074909196587688
1330.590262,0.2656435251484384
1330.650527,0.27160675838771225
1330.710792,0.25180507567739796
1330.771057,0.24290132210198517
1330.831322,0.2506995672465184
1330.891587,0.255201972068555
1330.951852,0.25294075187293324
1331.012117,0.2574834069458174
1331.072382,0.27041431395237375
1331.132647,0.27403484750655127
1331.192912,0.2656435251484384
1331.253177,0.2656435251484384
1331.313442,0.2777316275736014
1331.373707,0.2853325319782186
1331.433972,0.2777316275736014
1331.494237,0.2668149318639969
1331.554502,0.2597852372183701
1331.614767,0.2574834069458174
1331.675032,0.2621076452153925
1331.735297,0.2764846430689413
1331.795562,0.2943752396835946
1331.855827,0.3023409272968187
1331.916092,0.29834641535047546
1331.976357,0.2930828340065567
1332.036622,0.28788332570757835
1332.096886,0.2840798268099151
1332.157151,0.28021447132488353
1332.217416,0.2777316275736014
1332.277681,0.27527078308975234
1332.337946,0.2728317429485581
1332.398211,0.2764846430689413
1332.458476,0.2891817198690865
1332.518741,0.29834641535047546
1332.579006,0.3010135495891716
1332.639271,0.3010135495891716
1332.699536,0.30777077810953135
1332.759801,0.31332947697140645
1332.820066,0.3091588674696846
1332.880331,0.3010135495891716
1332.940596,0.29834641535047546
1333.000861,0.3023409272968187
1333.061126,0.30370452726851654
1333.121391,0.3064195615422594
1333.181656,0.31332947697140645
1333.241921,0.3161305556270406
1333.302186,0.31332947697140645
1333.362451,0.31192266203264674
1333.422716,0.3161305556270406
1333.482981,0.3203631765538679
1333.543246,0.31192266203264674
1333.603511,0.2957029132873307
1333.663776,0.28661942170237426
1333.724041,0.2930828340065567
1333.784306,0.3147111641527584
1333.844571,0.336586535335394
1333.904836,0.3395955256449391
1333.965101,0.32611669550390565
1334.025366,0.31332947697140645
1334.085631,0.31332947697140645
1334.145896,0.3175245947087303
1334.206161,0.3147111641527584
1334.266425,0.3105532173074686
1334.32669,0.3189566751492759
1334.386955,0.32611669550390565
1334.44722,0.3175245947087303
1334.507485,0.3064195615422594
1334.56775,0.3105532173074686
1334.628015,0.324684934228402
1334.68828,0.324684934228402
1334.748545,0.3161305556270406
1334.80881,0.32180805939651735
1334.869075,0.3410930380691242
1334.92934,0.3380707790324241
1334.989605,0.3064195615422594
1335.04987,0.28788332570757835
1335.110135,0.30504377136486355
1335.1704,0.3380707790324241
1335.230665,0.3441423152637113
1335.29093,0.32611669550390565
1335.351195,0.324684934228402
1335.41146,0.34721885215102644
1335.471725,0.3663009557502429
1335.53199,0.351902897786884
1335.592255,0.324684934228402
1335.65252,0.3147111641527584
1335.712785,0.32611669550390565
1335.77305,0.34263141549362935
1335.833315,0.3441423152637113
1335.89358,0.336586535335394
1335.953845,0.336586535335394
1336.01411,0.34721885215102644
1336.074375,0.35504881213038697
1336.13464,0.34721885215102644
1336.194905,0.3321063599749712
1336.25517,0.32611669550390565
1336.315435,0.3321063599749712
1336.3757,0.336586535335394
1336.435965,0.3410930380691242
1336.496229,0.35032289242516507
1336.556494,0.3630553416505388
1336.616759,0.36791991013572345
1336.677024,0.3614252630407402
1336.737289,0.35822285007593735
1336.797554,0.3566144688225582
1336.857819,0.351902897786884
1336.918084,0.3441423152637113
1336.978349,0.3410930380691242
1337.038614,0.3410930380691242
1337.098879,0.34263141549362935
1337.159144,0.3456944453558867
1337.219409,0.35032289242516507
1337.279674,0.34721885215102644
1337.339939,0.33507529875889275
1337.400204,0.3321063599749712
1337.460469,0.34878485785590835
1337.520734,0.36791991013572345
1337.580999,0.35822285007593735
1337.641264,0.336586535335394
1337.701529,0.33507529875889275
1337.761794,0.3566144688225582
1337.822059,0.3695608020124405
1337.882324,0.3614252630407402
1337.942589,0.3566144688225582
1338.002854,0.3630553416505388
1338.063119,0.36465630468960103
1338.123384,0.35504881213038697
1338.183649,0.34878485785590835
1338.243914,0.3566144688225582
1338.304179,0.36791991013572345
1338.364444,0.3712127242376979
1338.424709,0.37286830178855934
1338.484974,0.3795685750695375
1338.545239,0.3795685750695375
1338.605504,0.3745312630761517
1338.665768,0.3745312630761517
1338.726033,0.3795685750695375
1338.786298,0.3745312630761517
1338.846563,0.36465630468960103
1338.906828,0.36465630468960103
1338.967093,0.3795685750695375
1339.027358,0.38824837593553124
1339.087623,0.3762054030665405
1339.147888,0.3614252630407402
1339.208153,0.35822285007593735
1339.268418,0.3614252630407402
1339.328683,0.3663009557502429
1339.388948,0.38139488386446757
1339.449213,0.4005406578093286
1339.509478,0.402331058769472
1339.569743,0.38309587299148656
1339.630008,0.3695608020124405
1339.690273,0.3795685750695375
1339.750538,0.3952250221325554
1339.810803,0.39876221185912164
1339.871068,0.3899799310611732
1339.931333,0.37788324754536
1339.991598,0.36465630468960103
1340.051863,0.35504881213038697
1340.112128,0.35980250330486874
1340.172393,0.3745312630761517
1340.232658,0.38139488386446757
1340.292923,0.3745312630761517
1340.353188,0.37286830178855934
1340.413453,0.38652450911104114
1340.473718,0.39699166241064593
1340.533983,0.3899799310611732
1340.594248,0.38139488386446757
1340.654513,0.3848082964507735
1340.714778,0.39699166241064593
1340.775043,0.4005406578093286
1340.835308,0.39699166241064593
1340.895572,0.3917231259888176
1340.955837,0.38824837593553124
1341.016102,0.3848082964507735
1341.076367,0.38824837593553124
1341.136632,0.3952250221325554
1341.196897,0.39699166241064593
1341.257162,0.3899799310611732
1341.317427,0.3917231259888176
1341.377692,0.4077422681061917
1341.437957,0.4244122535565289
1341.498222,0.4320430685455594
1341.558487,0.4301204470926865
1341.618752,0.42821066352310605
1341.679017,0.4244122535565289
1341.739282,0.4187798143205132
1341.799547,0.4150692106524277
1341.859812,0.4187798143205132
1341.920077,0.4244122535565289
1341.980342,0.42630935960918326
1342.040607,0.4244122535565289
1342.100872,0.4169203844467019
1342.161137,0.4005406578093286
1342.221402,0.39347017820765556
1342.281667,0.40412542147694896
1342.341932,0.4244122535565289
1342.402197,0.4244122535565289
1342.462462,0.40956076435251565
1342.522727,0.402331058769472
1342.582992,0.40956076435251565
1342.643257,0.4187798143205132
1342.703522,0.42630935960918326
1342.763787,0.437849515306406
1342.824052,0.45187033941651267
1342.884317,0.44191841296260354
1342.944582,0.4132221240378597
1343.004847,0.39876221185912164
1343.065111,0.40956076435251565
1343.125376,0.4244122535565289
1343.185641,0.4187798143205132
1343.245906,0.4077422681061917
1343.306171,0.4150692106524277
1343.366436,0.4320430685455594
1343.426701,0.437849515306406
1343.486966,0.43396994431943864
1343.547231,0.4320430685455594
1343.607496,0.4320430685455594
1343.667761,0.42821066352310605
1343.728026,0.4244122535565289
1343.788291,0.42630935960918326
1343.848556,0.42821066352310605
1343.908821,0.42821066352310605
1343.969086,0.4320430685455594
1344.029351,0.4438937708581057
1344.089616,0.44986398385813015
1344.149881,0.44191841296260354
1344.210146,0.43396994431943864
1344.270411,0.4359054137973216
1344.330676,0.4320430685455594
1344.390941,0.4187798143205132
1344.451206,0.4113873709392594
1344.511471,0.42630935960918326
1344.571736,0.4458734997682854
1344.632001,0.4458734997682854
1344.692266,0.4320430685455594
1344.752531,0.4244122535565289
1344.812796,0.4187798143205132
1344.873061,0.4077422681061917
1344.933326,0.4077422681061917
1344.993591,0.42821066352310605
1345.053856,0.4458734997682854
1345.114121,0.42821066352310605
1345.174386,0.3952250221325554
1345.234651,0.39347017820765556
1345.294915,0.42630935960918326
1345.35518,0.44986398385813015
1345.415445,0.43396994431943864
1345.47571,0.4132221240378597
1345.535975,0.4169203844467019
1345.59624,0.437849515306406
1345.656505,0.4438937708581057
1345.71677,0.4320430685455594
1345.777035,0.4187798143205132
1345.8373,0.4169203844467019
1345.897565,0.4187798143205132
1345.95783,0.42252781501367537
1346.018095,0.4244122535565289
1346.07836,0.4206517435916861
1346.138625,0.4169203844467019
1346.19889,0.4187798143205132
1346.259155,0.4301204470926865
1346.31942,0.4359054137973216
1346.379685,0.42630935960918326
1346.43995,0.4113873709392594
1346.500215,0.4005406578093286
1346.56048,0.39876221185912164
1346.620745,0.40412542147694896
1346.68101,0.4150692106524277
1346.741275,0.4320430685455594
1346.80154,0.44191841296260354
1346.861805,0.4398066853896889
1346.92207,0.437849515306406
1346.982335,0.4438937708581057
1347.0426,0.4458734997682854
1347.102865,0.42821066352310605
1347.16313,0.4077422681061917
1347.223395,0.4077422681061917
1347.28366,0.42821066352310605
1347.343925,0.4438937708581057
1347.40419,0.44191841296260354
1347.464454,0.4320430685455594
1347.524719,0.42630935960918326
1347.584984,0.42821066352310605
1347.645249,0.42630935960918326
1347.705514,0.4244122535565289
1347.765779,0.4187798143205132
1347.826044,0.40956076435251565
1347.886309,0.402331058769472
1347.946574,0.4077422681061917
1348.006839,0.4206517435916861
1348.067104,0.4187798143205132
1348.127369,0.40412542147694896
1348.187634,0.39347017820765556
1348.247899,0.39347017820765556
1348.308164,0.3952250221325554
1348.368429,0.39347017820765556
1348.428694,0.3952250221325554
1348.488959,0.40412542147694896
1348.549224,0.40412542147694896
1348.609489,0.38824837593553124
1348.669754,0.38309587299148656
1348.730019,0.402331058769472
1348.790284,0.42630935960918326
1348.850549,0.4169203844467019
1348.910814,0.38824837593553124
1348.971079,0.3795685750695375
1349.031344,0.402331058769472
1349.091609,0.4169203844467019
1349.151874,0.39699166241064593
1349.212139,0.3695608020124405
1349.272404,0.3712127242376979
1349.332669,0.3917231259888176
1349.392934,0.402331058769472
1349.453199,0.3952250221325554
1349.513464,0.39347017820765556
1349.573729,0.40412542147694896
1349.633993,0.4132221240378597
1349.694258,0.40412542147694896
1349.754523,0.38652450911104114
1349.814788,0.3795685750695375
1349.875053,0.38652450911104114
1349.935318,0.39876221185912164
1349.995583,0.39876221185912164
1350.055848,0.38824837593553124
1350.116113,0.37788324754536
1350.176378,0.37788324754536
1350.236643,0.38309587299148656
1350.296908,0.37788324754536
1350.357173,0.3630553416505388
1350.417438,0.35980250330486874
1350.477703,0.3745312630761517
1350.537968,0.3848082964507735
1350.598233,0.3745312630761517
1350.658498,0.35822285007593735
1350.718763,0.35822285007593735
1350.779028,0.3712127242376979
1350.839293,0.3695608020124405
1350.899558,0.35504881213038697
1350.959823,0.35345468195878016
1351.020088,0.37286830178855934
1351.080353,0.38824837593553124
1351.140618,0.3795685750695375
1351.200883,0.3614252630407402
1351.261148,0.35822285007593735
1351.321413,0.3663009557502429
1351.381678,0.3663009557502429
1351.441943,0.35822285007593735
1351.502208,0.3566144688225582
1351.562473,0.3614252630407402
1351.622738,0.36465630468960103
1351.683003,0.3663009557502429
1351.743268,0.3663009557502429
1351.803533,0.35980250330486874
1351.863797,0.3441423152637113
1351.924062,0.3380707790324241
1351.984327,0.35032289242516507
1352.044592,0.36791991013572345
1352.104857,0.3614252630407402
1352.165122,0.3380707790324241
1352.225387,0.3291637275094663
1352.285652,0.3441423152637113
1352.345917,0.35822285007593735
1352.406182,0.35345468195878016
1352.466447,0.3395955256449391
1352.526712,0.336586535335394
1352.586977,0.34263141549362935
1352.647242,0.3441423152637113
1352.707507,0.33507529875889275
1352.767772,0.32180805939651735
1352.828037,0.3175245947087303
1352.888302,0.3306152388937825
1352.948567,0.351902897786884
1353.008832,0.35980250330486874
1353.069097,0.3441423152637113
1353.129362,0.324684934228402
1353.189627,0.3189566751492759
1353.249892,0.324684934228402
1353.310157,0.32611669550390565
1353.370422,0.32322713453372337
1353.430687,0.3291637275094663
1353.490952,0.34263141549362935
1353.551217,0.3441423152637113
1353.611482,0.3306152388937825
1353.671747,0.32180805939651735
1353.732012,0.3275875275236895
1353.792277,0.33507529875889275
1353.852542,0.3321063599749712
1353.912807,0.32180805939651735
1353.973072,0.3147111641527584
1354.033336,0.3147111641527584
1354.093601,0.31332947697140645
1354.153866,0.31192266203264674
1354.214131,0.31192266203264674
1354.274396,0.31332947697140645
1354.334661,0.3175245947087303
1354.394926,0.3291637275094663
1354.455191,0.3441423152637113
1354.515456,0.3441423152637113
1354.575721,0.3321063599749712
1354.635986,0.3203631765538679
1354.696251,0.3189566751492759
1354.756516,0.3161305556270406
1354.816781,0.30504377136486355
1354.877046,0.2970068727128105
1354.937311,0.3023409272968187
1354.997576,0.3147111641527584
1355.057841,0.3161305556270406
1355.118106,0.30370452726851654
1355.178371,0.29834641535047546
1355.238636,0.31192266203264674
1355.298901,0.3291637275094663
1355.359166,0.3189566751492759
1355.419431,0.2891817198690865
1355.479696,0.27160675838771225
1355.539961,0.28145013145747366
1355.600226,0.30370452726851654
1355.660491,0.3091588674696846
1355.720756,0.3010135495891716
1355.781021,0.2970068727128105
1355.841286,0.30370452726851654
1355.901551,0.29966203181170503
1355.961816,0.2840798268099151
1356.022081,0.2789563391244699
1356.082346,0.2917669242710291
1356.142611,0.30504377136486355
1356.202876,0.3010135495891716
1356.26314,0.2930828340065567
1356.323405,0.29966203181170503
1356.38367,0.3064195615422594
1356.443935,0.2970068727128105
1356.5042,0.28145013145747366
1356.564465,0.28145013145747366
1356.62473,0.2930828340065567
1356.684995,0.3010135495891716
1356.74526,0.3064195615422594
1356.805525,0.3147111641527584
1356.86579,0.3105532173074686
1356.926055,0.28661942170237426
1356.98632,0.2680183046153847
1357.046585,0.2789563391244699
1357.10685,0.29966203181170503
1357.167115,0.2930828340065567
1357.22738,0.2692001833822156
1357.287645,0.2692001833822156
1357.34791,0.2957029132873307
1357.408175,0.30777077810953135
1357.46844,0.28661942170237426
1357.528705,0.2728317429485581
1357.58897,0.28280433958790396
1357.649235,0.2904859699703038
1357.7095,0.27160675838771225
1357.769765,0.2563273347279227
1357.83003,0.27403484750655127
1357.890295,0.30777077810953135
1357.95056,0.3105532173074686
1358.010825,0.28021447132488353
1358.07109,0.2609308106755455
1358.131355,0.2692001833822156
1358.19162,0.28661942170237426
1358.251885,0.28661942170237426
1358.31215,0.2728317429485581
1358.372415,0.2656435251484384
1358.432679,0.2764846430689413
1358.492944,0.2957029132873307
1358.553209,0.30370452726851654
1358.613474,0.28788332570757835
1358.673739,0.2656435251484384
1358.734004,0.255201972068555
1358.794269,0.2563273347279227
1358.854534,0.2540561432426901
1358.914799,0.24625196974437535
1358.975064,0.2451708413042883
1359.035329,0.2586188300353607
1359.095594,0.27160675838771225
1359.155859,0.2680183046153847
1359.216124,0.255201972068555
1359.276389,0.24847824066390417
1359.336654,0.25180507567739796
1359.396919,0.2609308106755455
1359.457184,0.2680183046153847
1359.517449,0.27160675838771225
1359.577714,0.2668149318639969
1359.637979,0.255201972068555
1359.698244,0.2473626006535817
1359.758509,0.2473626006535817
1359.818774,0.2506995672465184
1359.879039,0.24957395372380733
1359.939304,0.24847824066390417
1359.999569,0.25180507567739796
1360.059834,0.2586188300353607
1360.120099,0.2609308106755455
1360.180364,0.2540561432426901
1360.240629,0.2418349041247734
1360.300894,0.23650167230927283
1360.361159,0.2386159316912196
1360.421424,0.2440700511538402
1360.481689,0.2418349041247734
1360.541954,0.23650167230927283
1360.602219,0.2386159316912196
1360.662483,0.2540561432426901
1360.722748,0.2692001833822156
1360.783013,0.26445081489603617
1360.843278,0.2440700511538402
1360.903543,0.23232918782103013
1360.963808,0.23650167230927283
1361.024073,0.24847824066390417
1361.084338,0.2540561432426901
1361.144603,0.24847824066390417
1361.204868,0.24074909196587688
1361.265133,0.2333770250317241
1361.325398,0.2302706322100564
1361.385663,0.23756832801001032
1361.445928,0.24625196974437535
1361.506193,0.24847824066390417
1361.566458,0.2440700511538402
1361.626723,0.24290132210198517
1361.686988,0.24847824066390417
1361.747253,0.2451708413042883
1361.807518,0.22925966718241594
1361.867783,0.21731660055476673
1361.928048,0.2212194685213646
1361.988313,0.23130918504632592
1362.048578,0.22823031645625771
1362.108843,0.2144454254055204
1362.169108,0.2059339073044698
1362.229373,0.21064100344797576
1362.289638,0.22319710923833572
1362.349903,0.2333770250317241
1362.410168,0.23756832801001032
1362.470433,0.23232918782103013
1362.530698,0.2212194685213646
1362.590963,0.21539106415692774
1362.651228,0.22420375949426233
1362.711493,0.2386159316912196
1362.771758,0.23969212299819861
1362.832022,0.22823031645625771
1362.892287,0.22221719934038334
1362.952552,0.22722830909661276
1363.012817,0.2262080789451566
1363.073082,0.21539106415692774
1363.133347,0.2096533136210353
1363.193612,0.21925935071416036
1363.253877,0.22519242951502902
1363.314142,0.2144454254055204
1363.374407,0.2059339073044698
1363.434672,0.21829672889205606
1363.494937,0.2344061463484453
1363.555202,0.22925966718241594
1363.615467,0.21159102390636406
1363.675732,0.20871199326901024
1363.735997,0.21731660055476673
1363.796262,0.21254532909021692
1363.856527,0.1961059901189119
1363.916792,0.1943683905943277
1363.977057,0.21254532909021692
1364.037322,0.2212194685213646
1364.097587,0.2050297886320538
1364.157852,0.18507391373378718
1364.218117,0.1834340640569784
1364.278382,0.19178122686979543
1364.338647,0.19785912330150807
1364.398912,0.20410922739942952
1364.459177,0.2134825889978986
1364.519442,0.2163625080550938
1364.579707,0.21064100344797576
1364.639972,0.20777489934198098
1364.700237,0.21254532909021692
1364.760502,0.2134825889978986
1364.820767,0.2050297886320538
1364.881032,0.2023007150930107
1364.941297,0.21159102390636406
1365.001561,0.2144454254055204
1365.061826,0.2050297886320538
1365.122091,0.2023007150930107
1365.182356,0.21731660055476673
1365.242621,0.2262080789451566
1365.302886,0.21064100344797576
1365.363151,0.19262692343607832
1365.423416,0.19522549576151466
1365.483681,0.2059339073044698
1365.543946,0.20141254734854944
1365.604211,0.18922849989764384
1365.664476,0.19262692343607832
1365.724741,0.20686269809929433
1365.785006,0.2096533136210353
1365.845271,0.19873162153251292
1365.905536,0.19697075756866686
1365.965801,0.21254532909021692
1366.026066,0.23130918504632592
1366.086331,0.23756832801001032
1366.146596,0.22823031645625771
1366.206861,0.2144454254055204
1366.267126,0.2059339073044698
1366.327391,0.21254532909021692
1366.387656,0.22925966718241594
1366.447921,0.23232918782103013
1366.508186,0.2144454254055204
1366.568451,0.20141254734854944
1366.628716,0.21064100344797576
1366.688981,0.2302706322100564
1366.749246,0.2333770250317241
1366.809511,0.22221719934038334
1366.869776,0.21731660055476673
1366.930041,0.22420375949426233
1366.990306,0.23232918782103013
1367.050571,0.23546335093329712
1367.110836,0.2333770250317241
1367.171101,0.21829672889205606
1367.231365,0.1943683905943277
1367.29163,0.18424295218771095
1367.351895,0.20141254734854944
1367.41216,0.22823031645625771
1367.472425,0.2344061463484453
1367.53269,0.21925935071416036
1367.592955,0.21159102390636406
1367.65322,0.21925935071416036
1367.713485,0.23232918782103013
1367.77375,0.24074909196587688
1367.834015,0.2418349041247734
1367.89428,0.23650167230927283
1367.954545,0.2262080789451566
1368.01481,0.22519242951502902
1368.075075,0.23650167230927283
1368.13534,0.2451708413042883
1368.195605,0.23546335093329712
1368.25587,0.22519242951502902
1368.316135,0.2344061463484453
1368.3764,0.2563273347279227
1368.436665,0.2632634597816724
1368.49693,0.25294075187293324
1368.557195,0.24957395372380733
1368.61746,0.2668149318639969
1368.677725,0.2904859699703038
1368.73799,0.29966203181170503
1368.798255,0.2904859699703038
1368.85852,0.2764846430689413
1368.918785,0.2692001833822156
1368.97905,0.27403484750655127
1369.039315,0.2789563391244699
1369.09958,0.2668149318639969
1369.159845,0.2506995672465184
1369.22011,0.26445081489603617
1369.280375,0.30777077810953135
1369.34064,0.3335708474686414
1369.400904,0.30370452726851654
1369.461169,0.2692001833822156
1369.521434,0.2764846430689413
1369.581699,0.3091588674696846
1369.641964,0.3203631765538679
1369.702229,0.3105532173074686
1369.762494,0.3189566751492759
1369.822759,0.351902897786884
1369.883024,0.3614252630407402
1369.943289,0.3321063599749712
1370.003554,0.3023409272968187
1370.063819,0.2943752396835946
1370.124084,0.3023409272968187
1370.184349,0.3175245947087303
1370.244614,0.3456944453558867
1370.304879,0.3712127242376979
1370.365144,0.3712127242376979
1370.425409,0.35032289242516507
1370.485674,0.3395955256449391
1370.545939,0.3441423152637113
1370.606204,0.3456944453558867
1370.666469,0.34263141549362935
1370.726734,0.35032289242516507
1370.786999,0.3745312630761517
1370.847264,0.3952250221325554
1370.907529,0.39699166241064593
1370.967794,0.38652450911104114
1371.028059,0.3745312630761517
1371.088324,0.37788324754536
1371.148589,0.4113873709392594
1371.208854,0.4538856431520578
1371.269119,0.45187033941651267
1371.329384,0.402331058769472
1371.389649,0.3745312630761517
1371.449914,0.40412542147694896
1371.510179,0.44986398385813015
1371.570444,0.44191841296260354
1371.630708,0.4113873709392594
1371.690973,0.4169203844467019
1371.751238,0.4458734997682854
1371.811503,0.4438937708581057
1371.871768,0.4206517435916861
1371.932033,0.43396994431943864
1371.992298,0.4788011037781074
1372.052563,0.48524080796380964
1372.112828,0.44191841296260354
1372.173093,0.42630935960918326
1372.233358,0.4538856431520578
1372.293623,0.470349144229139
1372.353888,0.4398066853896889
1372.414153,0.4169203844467019
1372.474418,0.437849515306406
1372.534683,0.4874049411843949
1372.594948,0.5235776139324931
1372.655213,0.5306195462199835
1372.715478,0.5212528699421826
1372.775743,0.5028366063118623
1372.836008,0.5073368995078514
1372.896273,0.5572618732940695
1372.956538,0.6175717641411949
1373.016803,0.6093758758126762
1373.077068,0.5523187244334167
1373.137333,0.5306195462199835
1373.197598,0.5698056164997446
1373.257863,0.6093758758126762
1373.318128,0.6039704536752761
1373.378393,0.5959550703960048
1373.438658,0.6120936410027131
1373.498923,0.6148296754630914
1373.559188,0.598618966081589
1373.619453,0.5959550703960048
1373.679718,0.625877884246454
1373.739983,0.6314730590111831
1373.800247,0.5800447634834683
1373.860512,0.5498663666526501
1373.920777,0.587846158805711
1373.981042,0.6691078641078951
1374.041307,0.7219279047442552
1374.101572,0.699821483523935
1374.161837,0.6286692470071646
1374.222102,0.5672756149348309
1374.282367,0.5523187244334167
1374.342632,0.5852360551867911
1374.402897,0.625877884246454
1374.463162,0.6314730590111831
1374.523427,0.6120936410027131
1374.583692,0.6120936410027131
1374.643957,0.6203260823043388
1374.704222,0.6148296754630914
1374.764487,0.6039704536752761
1374.824752,0.6342957187065604
1374.885017,0.699821483523935
1374.945282,0.734930016462413
1375.005547,0.7092338330384466
1375.065812,0.675096253836148
1375.126077,0.6781071263885827
1375.186342,0.699821483523935
1375.246607,0.7155026330345641
1375.306872,0.712325720191203
1375.367137,0.6872274255393191
1375.427402,0.6661369493006878
1375.487667,0.675096253836148
1375.547932,0.712325720191203
1375.608197,0.748158818011745
1375.668462,0.7548848937238651
1375.728727,0.7582516169042198
1375.788992,0.7382372714676018
1375.849257,0.6720987498993409
1375.909522,0.6093758758126762
1375.969787,0.6286692470071646
1376.030051,0.72514764252369
1376.090316,0.7753738335956236
1376.150581,0.72514764252369
1376.210846,0.7187224629657455
1376.271111,0.8143866709756568
1376.331376,0.847775007278314
1376.391641,0.7029426285227011
1376.451906,0.587846158805711
1376.512171,0.654378073840426
1376.572436,0.8327764834602869
1376.632701,0.847775007278314
1376.692966,0.7060776935658393
1376.753231,0.654378073840426
1376.813496,0.72514764252369
1376.873761,0.7382372714676018
1376.934026,0.6399661465775749
1376.994291,0.6012887563583091
1377.054556,0.6967141967629655
1377.114821,0.792858904030268
1377.175086,0.734930016462413
1377.235351,0.6691078641078951
1377.295616,0.734930016462413
1377.355881,0.8864682226188286
1377.416146,0.8984268406021576
1377.476411,0.7515256038826715
1377.536676,0.6485734631445251
1377.596941,0.675096253836148
1377.657206,0.7719310858311482
1377.717471,0.8216999293707753
1377.777736,0.7719310858311482
1377.838001,0.6967141967629655
1377.898266,0.6720987498993409
1377.958531,0.712325720191203
1378.018796,0.7684728847270498
1378.079061,0.7823132837945103
1378.139326,0.7858337680113736
1378.19959,0.8107707017883574
1378.259855,0.8216999293707753
1378.32012,0.7823132837945103
1378.380385,0.7382372714676018
1378.44065,0.748158818011745
1378.500915,0.7719310858311482
1378.56118,0.734930016462413
1378.621445,0.6811382385278756
1378.68171,0.6936137705352586
1378.741975,0.7548848937238651
1378.80224,0.7753738335956236
1378.862505,0.7515256038826715
1378.92277,0.7788397240840756
1378.983035,0.8553624343850389
1379.0433,0.8668927606415561
1379.103565,0.7964268445416443
1379.16383,0.7616638213305269
1379.224095,0.789338520569897
1379.28436,0.792858904030268
1379.344625,0.7415297476518727
1379.40489,0.7415297476518727
1379.465155,0.8253646419945259
1379.52542,0.8630436584608715
1379.585685,0.7788397240840756
1379.64595,0.699821483523935
1379.706215,0.7382372714676018
1379.76648,0.8327764834602869
1379.826745,0.8290539894270126
1379.88701,0.7650607779582601
1379.947275,0.7719310858311482
1380.00754,0.8440107900909081
1380.067805,0.847775007278314
1380.12807,0.748158818011745
1380.188335,0.6936137705352586
1380.2486,0.7616638213305269
1380.308865,0.8668927606415561
1380.369129,0.8592030546569296
1380.429394,0.7650607779582601
1380.489659,0.7415297476518727
1380.549924,0.8180187670816209
1380.610189,0.8825322031667058
1380.670454,0.8216999293707753
1380.730719,0.7316595272013131
1380.790984,0.7448369080032035
1380.851249,0.8440107900909081
1380.911514,0.870793860552258
1380.971779,0.7684728847270498
1381.032044,0.690534046724041
1381.092309,0.7415297476518727
1381.152574,0.8630436584608715
1381.212839,0.8944019467364355
1381.273104,0.8327764834602869
1381.333369,0.8107707017883574
1381.393634,0.8746775279828904
1381.453899,0.9269329927587848
1381.514164,0.9064603403932094
1381.574429,0.8864682226188286
1381.634694,0.9064603403932094
1381.694959,0.9105376771006093
1381.755224,0.8668927606415561
1381.815489,0.8364989615321182
1381.875754,0.8402296765954971
1381.936019,0.8107707017883574
1381.996284,0.7548848937238651
1382.056549,0.748158818011745
1382.116814,0.8327764834602869
1382.177079,0.9024337488013493
1382.237344,0.8630436584608715
1382.297609,0.7964268445416443
1382.357874,0.8143866709756568
1382.418139,0.8630436584608715
1382.478404,0.8290539894270126
1382.538669,0.7582516169042198
1382.598933,0.7650607779582601
1382.659198,0.8364989615321182
1382.719463,0.8630436584608715
1382.779728,0.7999788413311785
1382.839993,0.7582516169042198
1382.900258,0.7719310858311482
1382.960523,0.7964268445416443
1383.020788,0.792858904030268
1383.081053,0.7858337680113736
1383.141318,0.792858904030268
1383.201583,0.7823132837945103
1383.261848,0.7582516169042198
1383.322113,0.7684728847270498
1383.382378,0.7999788413311785
1383.442643,0.8216999293707753
1383.502908,0.8327764834602869
1383.563173,0.8630436584608715
1383.623438,0.8825322031667058
1383.683703,0.8253646419945259
1383.743968,0.748158818011745
1383.804233,0.7515256038826715
1383.864498,0.8180187670816209
