nu,[0]Hexylacetate-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
1265.808526,0.25996715054665975
1265.927528,0.26252735312452674
1266.04653,0.2642393388458182
1266.165532,0.2654045535291641
1266.284534,0.2660955032136948
1266.403536,0.2668683001870241
1266.522538,0.2682059831084244
1266.64154,0.2700630037453464
1266.760542,0.2723683230041053
1266.879544,0.27494065626575426
1266.998546,0.2761806771734579
1267.117548,0.2773430753450219
1267.23655,0.2785660734993765
1267.355552,0.27934715150407713
1267.474554,0.28142198785153166
1267.593556,0.2840514202475859
1267.712558,0.28633294554262484
1267.83156,0.28837314358851557
1267.950562,0.2894999947800508
1268.069564,0.29077660123168547
1268.188566,0.29214646792250254
1268.307568,0.29408101158248057
1268.42657,0.29629491091419974
1268.545572,0.29906330667279557
1268.664574,0.3010436524492484
1268.783576,0.3024316431817101
1268.902578,0.30352235920803866
1269.02158,0.30489128760329826
1269.140582,0.3064195615422594
1269.259584,0.30906613372020164
1269.378586,0.3113928439801337
1269.497588,0.3137370701696454
1269.61659,0.31521510506062167
1269.735592,0.3159093416720188
1269.854594,0.3171755096865123
1269.973596,0.31879723667464155
1270.092598,0.3211972045795056
1270.2116,0.323615239911818
1270.330602,0.3260188751690383
1270.449604,0.3273910339611389
1270.568606,0.3286703520423104
1270.687608,0.32955896107518906
1270.80661,0.3311115338803078
1270.925612,0.3333040975048787
1271.044614,0.33574611995399856
1271.163616,0.33844286149719716
1271.282618,0.33983332573321134
1271.40162,0.34112714907845315
1271.520622,0.34174173090450066
1271.639624,0.343317364044518
1271.758626,0.345556195229613
1271.877628,0.34822724828994833
1271.99663,0.3507786083364801
1272.115632,0.3530307907260362
1272.234634,0.35441029910267574
1272.353636,0.3551198289942627
1272.472638,0.3567928206412085
1272.59164,0.3590118078814776
1272.710642,0.36193161277110475
1272.829644,0.36483867843158185
1272.948646,0.36762201567205866
1273.067648,0.36944995040041
1273.18665,0.3705229102964545
1273.305652,0.3725030698456893
1273.424654,0.3747110812353339
1273.543656,0.3780079695950563
1273.662658,0.38147498520042505
1273.78166,0.384262256449967
1273.900662,0.3863003898966117
1274.019664,0.38794953975275626
1274.138666,0.3893214215749264
1274.257668,0.3922248526266291
1274.37667,0.3954305925877505
1274.495672,0.3988619148744441
1274.614674,0.40221842184292217
1274.733676,0.4041698777183599
1274.852678,0.40600898056776613
1274.97168,0.40748139654240856
1275.090682,0.4096549741620295
1275.209684,0.4133502427536863
1275.328686,0.4165453249028111
1275.447688,0.4200380401585626
1275.56669,0.4226503658490416
1275.685692,0.42406013753444055
1275.804694,0.42560227311639165
1275.923696,0.4275944839234204
1276.042698,0.4303441678875402
1276.1617,0.4340350446934926
1276.280702,0.4380597335220886
1276.399704,0.4400354443382635
1276.518706,0.441732846200907
1276.637708,0.4435875898008261
1276.75671,0.44467571180100074
1276.875712,0.44727127019212215
1276.994714,0.4506429221375427
1277.113716,0.4538811043183205
1277.232718,0.4567130429861787
1277.35172,0.4581722838450263
1277.470722,0.45909872725121187
1277.589724,0.46051032603933156
1277.708726,0.46247165980704
1277.827728,0.46578552387450645
1277.94673,0.46909967803225816
1278.065732,0.47178589905636525
1278.184734,0.47327910051314254
1278.303736,0.4742787736995499
1278.422738,0.47524728994858956
1278.54174,0.4773000262373183
1278.660742,0.48014842698227594
1278.779744,0.483840486467991
1278.898746,0.48641164860728126
1279.017748,0.48769259494920997
1279.13675,0.4887618120975869
1279.255752,0.489622790325472
1279.374754,0.4912264774492785
1279.493756,0.49416292918877636
1279.612758,0.4976043478274412
1279.73176,0.5002936764920983
1279.850762,0.5016914448296449
1279.969764,0.5022636991997665
1280.088766,0.5031685880139389
1280.207768,0.5046349411140516
1280.32677,0.5077632415420233
1280.445772,0.5107270398950965
1280.564774,0.5137338238966256
1280.683776,0.5151639909381708
1280.802778,0.5159889130854063
1280.92178,0.5168099880388201
1281.040782,0.517906787410008
1281.159784,0.5196446845001619
1281.278786,0.5226726077164828
1281.397788,0.5260863059243195
1281.51679,0.5281473300569016
1281.635792,0.5286123042659974
1281.754794,0.5289295668178046
1281.873796,0.5300255850085842
1281.992798,0.5317935121716925
1282.1118,0.5346355388644692
1282.230802,0.537723925583312
1282.349804,0.5399709160721068
1282.468806,0.5406246763257433
1282.587808,0.5414145648314775
1282.70681,0.5418641254621409
1282.825812,0.543763972694488
1282.944814,0.5465223913099678
1283.063816,0.5490696381887334
1283.182818,0.5519267173180624
1283.30182,0.5526944288910698
1283.420822,0.5529597858975241
1283.539824,0.5537067857199154
1283.658826,0.5549429296402737
1283.777828,0.5576855532957805
1283.89683,0.561148333117552
1284.015832,0.5630820073963757
1284.134834,0.5642092983263348
1284.253836,0.5646777864396175
1284.372838,0.5656102738778214
1284.49184,0.5657799824149924
1284.610842,0.5690994954208315
1284.729844,0.5720035965198447
1284.848846,0.5755437689113346
1284.967848,0.5770132783503029
1285.08685,0.5774519751255077
1285.205852,0.5780354962489477
1285.324854,0.5786774718803446
1285.443856,0.5811537076863073
1285.562858,0.5840725934653342
1285.68186,0.5873114621250861
1285.800862,0.5895710738174856
1285.919864,0.5899072251235826
1286.038866,0.5907750264221994
1286.157868,0.5914252365012445
1286.27687,0.5934098333872966
1286.395872,0.5964857065067002
1286.514874,0.5996734631471096
1286.633876,0.6018121052000768
1286.752878,0.6029988436008447
1286.87188,0.6037470259440954
1286.990882,0.604635186710461
1287.109884,0.6064275582643537
1287.228886,0.6094490053054554
1287.347888,0.6124548828067579
1287.46689,0.6150510539920024
1287.585892,0.6162330864036619
1287.704894,0.6162762242295164
1287.823896,0.6173124384624602
1287.942898,0.6189009718203317
1288.0619,0.6219285899426266
1288.180902,0.6251022766460818
1288.299904,0.6279718112914182
1288.418906,0.6291660919402088
1288.537908,0.6294429859328736
1288.65691,0.6304572053677908
1288.775912,0.6315235788766717
1288.894914,0.6345875618559436
1289.013916,0.6376727871546123
1289.132918,0.6405231593905375
1289.25192,0.6416129748421714
1289.370922,0.6424990119724594
1289.489924,0.6424990119724594
1289.608926,0.6441459165815792
1289.727928,0.646488415321745
1289.84693,0.6495795315139622
1289.965932,0.6535475411865145
1290.084934,0.6548952367712209
1290.203936,0.6551572472645345
1290.322938,0.6554324711013456
1290.44194,0.6560226258551406
1290.560942,0.6585795238119743
1290.679944,0.6613579881708844
1290.798946,0.6649256826399718
1290.917948,0.6665567478013902
1291.03695,0.6675706844546881
1291.155952,0.6677242433707111
1291.274954,0.6678043750877225
1291.393956,0.669984969788664
1291.512958,0.6724819553899731
1291.63196,0.6754001155141242
1291.750962,0.6775987367137501
1291.869964,0.6784530492258666
1291.988966,0.6783309386672859
1292.107968,0.6791997581946547
1292.22697,0.6798521030379463
1292.345972,0.6835263992059963
1292.464974,0.6859709493769218
1292.583976,0.6884448952253449
1292.702978,0.6894438644010463
1292.82198,0.6891061196617086
1292.940982,0.689333562207153
1293.059984,0.6905961975849929
1293.178986,0.6930868243345718
1293.297988,0.6957464367784717
1293.41699,0.698451176755542
1293.535992,0.6995206249752435
1293.654994,0.6994157047507108
1293.773996,0.6985699235487819
1293.892998,0.6998424784833636
1294.012,0.7016574198371214
1294.131002,0.7047938008603086
1294.250004,0.707760159817185
1294.369006,0.7084115987801917
1294.488008,0.7086737595684953
1294.60701,0.7077955487098908
1294.726012,0.7076823104813971
1294.845014,0.7098724308140749
1294.964016,0.7129742316245266
1295.083018,0.7157101588879384
1295.20202,0.7171286688639856
1295.321022,0.716784529702937
1295.440024,0.7165122033269384
1295.559026,0.7169780876551045
1295.678028,0.7181118084371657
1295.79703,0.7202189615076603
1295.916032,0.7230549911744988
1296.035034,0.7253652194513545
1296.154036,0.7248866363563105
1296.273038,0.7241403875049965
1296.39204,0.7244373459361921
1296.511042,0.7251041349703783
1296.630044,0.7277046599358136
1296.749046,0.7301684631682371
1296.868048,0.7324428218833405
1296.98705,0.7322817021863427
1297.106052,0.7312279754005642
1297.225054,0.7306432269508102
1297.344056,0.7311256106497078
1297.463058,0.7334469562242892
1297.58206,0.7361142068063493
1297.701062,0.737831352606214
1297.820064,0.7377133090335346
1297.939066,0.737469903805625
1298.058068,0.7366002025437932
1298.17707,0.7362319945022028
1298.296072,0.7378387309566317
1298.415074,0.7405293579075543
1298.534076,0.7425760420602749
1298.653078,0.7421825810343652
1298.77208,0.7417670751414944
1298.891082,0.7404404997162035
1299.010084,0.7398557827150533
1299.129086,0.7413740427544523
1299.248088,0.7435866325232261
1299.36709,0.7455821174538312
1299.486092,0.7461340524114948
1299.605094,0.7450454915377764
1299.724096,0.7440180378655451
1299.843098,0.7432892573492166
1299.9621,0.7439064435296497
1300.081102,0.7460370612892407
1300.200104,0.7477923099927171
1300.319106,0.7491095833187991
1300.438108,0.7483458810981595
1300.55711,0.747538103824817
1300.676112,0.7463355358046799
1300.795114,0.7469926001420939
1300.914116,0.7488399524052808
1301.033118,0.7509471519002754
1301.15212,0.752254937388002
1301.271122,0.7520593765282945
1301.390124,0.7505642664968832
1301.509126,0.7497990812558709
1301.628128,0.7505567608917464
1301.74713,0.7519841743508132
1301.866132,0.7549075406103785
1301.985134,0.755965151321988
1302.104136,0.7561239206739641
1302.223138,0.7548697961769666
1302.34214,0.7531883120830776
1302.461142,0.7538212560644825
1302.580144,0.7555268186629803
1302.699146,0.7579029013711654
1302.818148,0.7599444047668777
1302.93715,0.7600128028411739
1303.056152,0.7594885748866566
1303.175154,0.758107562782583
1303.294156,0.7573346873020481
1303.413158,0.7591013344681645
1303.53216,0.761899973716868
1303.651162,0.7641279729359136
1303.770164,0.7645483589165758
1303.889166,0.7633107932739571
1304.008168,0.7623877457704547
1304.12717,0.7620447484650398
1304.246172,0.7627461522298871
1304.365174,0.7647930535404809
1304.484176,0.7669144671001188
1304.603178,0.7678967461424802
1304.72218,0.7677585371673554
1304.841182,0.7661939062177167
1304.960184,0.7658415380717435
1305.079186,0.7659104669119213
1305.198188,0.768134831035036
1305.31719,0.770034469154979
1305.436192,0.7714680660994596
1305.555194,0.7709205181750437
1305.674196,0.7700575705355726
1305.793198,0.768465200036626
1305.9122,0.7695418047641411
1306.031202,0.7706430367381562
1306.150204,0.7731053132683859
1306.269206,0.7744749214185134
1306.388208,0.774916497961081
1306.50721,0.7735074325732437
1306.626212,0.7719619636921345
1306.745214,0.7727806772151565
1306.864216,0.7742039026270722
1306.983218,0.7764678818237378
1307.10222,0.7786138933111361
1307.221222,0.7783803441772644
1307.340224,0.776801834807668
1307.459226,0.776320366940549
1307.578228,0.7758314391378056
1307.69723,0.7775790251728923
1307.816232,0.7799464620902906
1307.935234,0.7820864458353036
1308.054236,0.782188123682179
1308.173238,0.7818909486620097
1308.29224,0.7809766712086815
1308.411242,0.7798372772287165
1308.530244,0.7823993429888966
1308.649246,0.7838089300540467
1308.768248,0.7865649333548101
1308.88725,0.7875566298084015
1309.006252,0.7869504446146992
1309.125254,0.786116719095997
1309.244256,0.7857473310510124
1309.363258,0.7871708215905282
1309.48226,0.7895200893092326
1309.601262,0.7914646996189474
1309.720264,0.7935093149636109
1309.839266,0.7931364532149527
1309.958268,0.7928192620761237
1310.07727,0.7919159630956031
1310.196272,0.7929699120472122
1310.315274,0.7949309686378409
1310.434276,0.7978537252706372
1310.553278,0.7990434134188587
1310.67228,0.799914845583736
1310.791282,0.7989075875841005
1310.910284,0.798228804658266
1311.029286,0.7991952460910554
1311.148288,0.8015002460064601
1311.26729,0.8044552006936241
1311.386292,0.8062753254134194
1311.505294,0.8071062168342192
1311.624296,0.8063962757832823
1311.743298,0.8062350126549761
1311.8623,0.8059851185366427
1311.981302,0.8078087047808123
1312.100304,0.8107544865364746
1312.219306,0.8139226028451825
1312.338308,0.8146554629253111
1312.45731,0.8148102621687294
1312.576312,0.8131578750768685
1312.695314,0.8138656302570472
1312.814316,0.8149732405184549
1312.933318,0.8181823871965034
1313.05232,0.8208211806607484
1313.171322,0.8217574503790431
1313.290324,0.821584899432947
1313.409326,0.8206242072151487
1313.528328,0.8208868489818991
1313.64733,0.8217327980253188
1313.766332,0.8242841222084961
1313.885334,0.8271741712718289
1314.004336,0.8287970225222183
1314.123338,0.8287390087611471
1314.24234,0.8279934791918915
1314.361342,0.8276540714487647
1314.480344,0.8287390087611471
1314.599346,0.830921461020927
1314.718348,0.8342601456684752
1314.83735,0.8355041198161156
1314.956352,0.8353370357011208
1315.075354,0.834577224765042
1315.194356,0.834193407526383
1315.313358,0.8347858951539451
1315.43236,0.836984271656138
1315.551362,0.8403893354011566
1315.670364,0.8421728506503853
1315.789366,0.8425097871734576
1315.908368,0.8419370752622979
1316.02737,0.840986223699563
1316.146372,0.841423650256935
1316.265374,0.8434961005052359
1316.384376,0.8464196518401618
1316.503378,0.8493278559648203
1316.62238,0.8498461040065416
1316.741382,0.8494297814229412
1316.860384,0.8481141851122698
1316.979386,0.8483262401643249
1317.098388,0.850279636060862
1317.21739,0.8533888275551116
1317.336392,0.8560127569264351
1317.455394,0.8571605828923606
1317.574396,0.8567835151968644
1317.693398,0.8555934134230898
1317.8124,0.8555934134230898
1317.931402,0.8559186007018604
1318.050404,0.8596585529722889
1318.169406,0.8621896680340062
1318.288408,0.8635961831913408
1318.40741,0.8631644930312786
1318.526412,0.8620431082483753
1318.645414,0.8615432682132136
1318.764416,0.8630263977603099
1318.883418,0.8651607077505149
1319.00242,0.8675344986982271
1319.121422,0.8695234291564417
1319.240424,0.8694973438448486
1319.359426,0.8684111511768913
1319.478428,0.8674043782826976
1319.59743,0.8680464950765385
1319.716432,0.8702106240717269
1319.835434,0.8732180355265583
1319.954436,0.8746163026988416
1320.073438,0.8748962247008369
1320.19244,0.8737858117569349
1320.311442,0.87279899144813
1320.430444,0.8730783318174687
1320.549446,0.8751937399919686
1320.668448,0.8773405934765937
1320.78745,0.8797390056397939
1320.906452,0.8800997725842761
1321.025454,0.8790091252073936
1321.144456,0.8774283319227906
1321.263458,0.877665269557551
1321.38246,0.8787366746106037
1321.501462,0.8817382815021945
1321.620464,0.8834063426755022
1321.739466,0.8840956684248826
1321.858468,0.8833268396823498
1321.97747,0.8818088233863524
1322.096472,0.8807865182028651
1322.215474,0.8824527788425689
1322.334476,0.8850333066939013
1322.453478,0.8880475412316627
1322.57248,0.8880475412316627
1322.691482,0.8877634114816533
1322.810484,0.88617573636825
1322.929486,0.8852634452703603
1323.048488,0.8860516804492754
1323.16749,0.8878078007619501
1323.286492,0.8905375587448187
1323.405494,0.8915979292350341
1323.524496,0.890849301442169
1323.643498,0.8892650001320762
1323.7625,0.8889449223494864
1323.881502,0.8886871656985259
1324.000504,0.8910453098486204
1324.119506,0.8935347974834805
1324.238508,0.8948403110808297
1324.35751,0.8945629535770289
1324.476512,0.8931149348041219
1324.595514,0.8915979292350341
1324.714516,0.8919813987846497
1324.833518,0.8936420280928864
1324.95252,0.896586952108973
1325.071522,0.8984987176244483
1325.190524,0.8975916920446702
1325.309526,0.8967483522859327
1325.428528,0.8947508315237741
1325.54753,0.8945182265475351
1325.666532,0.8960133200414647
1325.785534,0.8986514753904867
1325.904536,0.9000274645110904
1326.023538,0.9007928130829874
1326.14254,0.898759320038083
1326.261542,0.8976814557019827
1326.380544,0.8966317825773308
1326.499546,0.8976994095106342
1326.618548,0.9001624787565823
1326.73755,0.9020277449721016
1326.856552,0.9024247245089828
1326.975554,0.9026593854419546
1327.094556,0.9007297597929625
1327.213558,0.8995145950380048
1327.33256,0.9004235637309131
1327.451562,0.9017211076701064
1327.570564,0.9040867145640272
1327.689566,0.9053397421850269
1327.808568,0.903553460727785
1327.92757,0.9024969213747797
1328.046572,0.9015858596478111
1328.165574,0.9013424643255533
1328.284576,0.9033276005962958
1328.403578,0.9054013073806884
1328.52258,0.9070179849606795
1328.641582,0.9055144896178534
1328.760584,0.9043308509338863
1328.879586,0.9030656735733769
1328.998588,0.9027947945051966
1329.11759,0.9049731538285949
1329.236592,0.9073391261659952
1329.355594,0.9080997950294616
1329.474596,0.9077447974161611
1329.593598,0.9063542907374093
1329.7126,0.9046474221284405
1329.831602,0.9044212885407846
1329.950604,0.9057753153479656
1330.069606,0.9076903343622241
1330.188608,0.9094411399959919
1330.30761,0.9101680738382457
1330.426612,0.9084222276851072
1330.545614,0.9068538295619134
1330.664616,0.9054040235886848
1330.783618,0.9065954130465909
1330.90262,0.9094575100838421
1331.021622,0.9112746001265558
1331.140624,0.9117750272366979
1331.259626,0.9105313033591778
1331.378628,0.9080789089743665
1331.49763,0.9073418481874568
1331.616632,0.9078246824732247
1331.735634,0.9096376004992015
1331.854636,0.9128524696483774
1331.973638,0.9121033253366155
1332.09264,0.9120750505717912
1332.211642,0.9096548837778016
1332.330644,0.9093129178351272
1332.449646,0.908692977848728
1332.568648,0.910935669020403
1332.68765,0.913189374364775
1332.806652,0.9142547741826723
1332.925654,0.9131966799089921
1333.044656,0.9117969100999449
1333.163658,0.9100716011355624
1333.28266,0.9105467825229073
1333.401662,0.9119254825284122
1333.520664,0.9142940879832028
1333.639666,0.9158652794141124
1333.758668,0.914626036982239
1333.87767,0.9128369512882998
1333.996672,0.9113383915812395
1334.115674,0.9112554635608878
1334.234676,0.9125239019050463
1334.353678,0.9149334029652585
1334.47268,0.9161758103758579
1334.591682,0.9165588519146994
1334.710684,0.9146699400856801
1334.829686,0.913065189054654
1334.948688,0.9118570906819489
1335.06769,0.9132249894448647
1335.186692,0.914642500399075
1335.305694,0.9174602722416362
1335.424696,0.9173630266068883
1335.543698,0.9164067157729308
1335.6627,0.9137118681058757
1335.781702,0.913022275999233
1335.900704,0.9133309296880557
1336.019706,0.9155209788016242
1336.138708,0.9174217397193907
1336.25771,0.918473707695629
1336.376712,0.9173171596022426
1336.495714,0.915680293311896
1336.614716,0.9144047242612086
1336.733718,0.9143123740478225
1336.85272,0.9161932178816259
1336.971722,0.9181431166708134
1337.090724,0.9189183565665003
1337.209726,0.9175355070685458
1337.328728,0.9154358393096433
1337.44773,0.9141341005171173
1337.566732,0.9146800015103589
1337.685734,0.9159587024371059
1337.804736,0.9180779308236547
1337.923738,0.9192032654156259
1338.04274,0.9180715043006318
1338.161742,0.9163618129439861
1338.280744,0.9150377113186596
1338.399746,0.9141057627992382
1338.518748,0.9158625318223955
1338.63775,0.9179787837611635
1338.756752,0.9189137619862039
1338.875754,0.9187915545828322
1338.994756,0.9164644512146717
1339.113758,0.9140957076911506
1339.23276,0.9137803990658625
1339.351762,0.9145025708014011
1339.470764,0.9169998227674585
1339.589766,0.9181275083705009
1339.708768,0.918110982224086
1339.82777,0.9160594634361272
1339.946772,0.9136625289971658
1340.065774,0.9129337171336356
1340.184776,0.9132048987160958
1340.303778,0.914837340001341
1340.42278,0.9171410516145069
1340.541782,0.9168852049533752
1340.660784,0.9149160193957465
1340.779786,0.9128296486219002
1340.898788,0.911696617956003
1341.01779,0.9112591085900321
1341.136792,0.9129118069873471
1341.255794,0.9144394723009391
1341.374796,0.91493797764371
1341.493798,0.9140646289654304
1341.6128,0.9115580506014594
1341.731802,0.9096012157228819
1341.850804,0.9100115383919798
1341.969806,0.9106232716651382
1342.088808,0.9126343239775775
1342.20781,0.9129592796355886
1342.326812,0.9114204157275131
1342.445814,0.9093483817304643
1342.564816,0.9077992637379795
1342.683818,0.9069164046349684
1342.80282,0.9079690380737041
1342.921822,0.9100861623976704
1343.040824,0.9111953226849635
1343.159826,0.9100706910644163
1343.278828,0.9073300528201004
1343.39783,0.9057635403454039
1343.516832,0.9043851124127704
1343.635834,0.9055018125037387
1343.754836,0.9074634401415929
1343.873838,0.9084067846385028
1343.99284,0.9083150401864272
1344.111842,0.9059863855851694
1344.230844,0.9036257478960913
1344.349846,0.9019555856389156
1344.468848,0.9024337488013493
1344.58785,0.9045931449114456
1344.706852,0.9061920678387498
1344.825854,0.9054502003713858
1344.944856,0.9040505518187044
1345.063858,0.901567828110934
1345.18286,0.8996765222381224
1345.301862,0.8994516312201115
1345.420864,0.9012613471540915
1345.539866,0.9026142536009878
1345.658868,0.9022442576113723
1345.77787,0.9013064113480447
1345.896872,0.8992987374391437
1346.015874,0.8979418210752906
1346.134876,0.8976635022524038
1346.253878,0.8981483714465202
1346.37288,0.8997664943888788
1346.491882,0.8999914641325223
1346.610884,0.8992447811336026
1346.729886,0.896022280219466
1346.848888,0.8947955701838074
1346.96789,0.8939459180408017
1347.086892,0.8947060951006177
1347.205894,0.8961477321201249
1347.324896,0.8967304174982355
1347.443898,0.896040200844276
1347.5629,0.8933918433525185
1347.681902,0.8909740290751015
1347.800904,0.8896296735350695
1347.919906,0.8900211967202091
1348.038908,0.8917405963167738
1348.15791,0.8922847240226048
1348.276912,0.8917673489359507
1348.395914,0.8890693833506821
1348.514916,0.8864150361210823
1348.633918,0.8846439776976164
1348.75292,0.8844759113086664
1348.871922,0.8861137062377842
1348.990924,0.8872042966720776
1349.109926,0.8862466332629975
1349.228928,0.8844582219673343
1349.34793,0.8809803125534666
1349.466932,0.8790179153425962
1349.585934,0.8785521592837228
1349.704936,0.8793607991875836
1349.823938,0.880275810141962
1349.94294,0.8794047683267623
1350.061942,0.8772616363763036
1350.180944,0.8747212629526547
1350.299946,0.8719963856312839
1350.418948,0.870793860552258
1350.53795,0.8705239562928085
1350.656952,0.8720225459152552
1350.775954,0.8711858059706116
1350.894956,0.8693408484079683
1351.013958,0.8657925056453473
1351.13296,0.8627847841964145
1351.251962,0.8612934568898244
1351.370964,0.861887954453151
1351.489966,0.861887954453151
1351.608968,0.8618190061747626
1351.72797,0.8590741838642821
1351.846972,0.8560555586343152
1351.965974,0.8530134190669113
1352.084976,0.8510622532747557
1352.203978,0.8501436022020912
1352.32298,0.8510452321999016
1352.441982,0.8501521036806204
1352.560984,0.8475715656905343
1352.679986,0.8443569054636483
1352.798988,0.8404397602740116
1352.91799,0.8378803241293924
1353.036992,0.8364069517069829
1353.155994,0.8365324221597876
1353.274996,0.8361058993970355
1353.393998,0.8334929792851073
1353.513,0.8300411509190252
1353.632002,0.8255875205351133
1353.751004,0.8219053800333808
1353.870006,0.8197793994324133
1353.989008,0.8195253072049193
1354.10801,0.8186243249980568
1354.227012,0.816612984122158
1354.346014,0.8125157340346663
1354.465016,0.8080591642985139
1354.584018,0.8040128719847879
1354.70302,0.8015323066575091
1354.822022,0.7997948673554905
1354.941024,0.7987078856509863
1355.060026,0.7961879523239062
1355.179028,0.7923595602305418
1355.29803,0.7871157215615403
1355.417032,0.7833936213876364
1355.536034,0.7798684713436839
1355.655036,0.7779290144759072
1355.774038,0.7760875057613902
1355.89304,0.7739948957905555
1356.012042,0.7688418402539613
1356.131044,0.7635932705225368
1356.250046,0.7581378876915883
1356.369048,0.7546886491643952
1356.48805,0.7519841743508132
1356.607052,0.7494692422300254
1356.726054,0.74632060924323
1356.845056,0.7419525400924327
1356.964058,0.7361878219077237
1357.08306,0.7304825031211505
1357.202062,0.7254522685005271
1357.321064,0.7217330105218783
1357.440066,0.7186290351185016
1357.559068,0.715037707440279
1357.67807,0.7106679333348417
1357.797072,0.7036740691395582
1357.916074,0.6973275751030032
1358.035076,0.6909761299654918
1358.154078,0.6863071575063813
1358.27308,0.6823653914635366
1358.392082,0.6780596605510593
1358.511084,0.6723878145062342
1358.630086,0.6658971831594345
1358.749088,0.6584478210779243
1358.86809,0.6508669731329555
1358.987092,0.6444551808390222
1359.106094,0.6398573615796436
1359.225096,0.6348668418202467
1359.344098,0.6287509793217609
1359.4631,0.6210336572792712
1359.582102,0.6124977561491038
1359.701104,0.6045142717650165
1359.820106,0.597518519904954
1359.939108,0.5916618539161731
1360.05811,0.585651720329638
1360.177112,0.5792854023334533
1360.296114,0.5711291001774637
1360.415116,0.5627161230168736
1360.534118,0.553950470312311
1360.65312,0.5469816629857669
1360.772122,0.5402409690377582
1360.891124,0.53409582956929
1361.010126,0.527234425066406
1361.129128,0.5192862533408276
1361.24813,0.5106044801132839
1361.367132,0.5023440678209568
1361.486134,0.4943655775298149
1361.605136,0.487560935723369
1361.724138,0.481085629890751
1361.84314,0.4747058167364207
1361.962142,0.46708220918835536
1362.081144,0.45844726970284105
1362.200146,0.45016549372184045
1362.319148,0.4422765118875888
1362.43815,0.4353913487670573
1362.557152,0.42923960334946204
1362.676154,0.42281523163846196
1362.795156,0.4159833681203676
1362.914158,0.40796250839049397
1363.03316,0.40019233897769646
1363.152162,0.3928764865885408
1363.271164,0.3861459006405641
1363.390166,0.3803436853063127
1363.509168,0.37460992290039014
1363.62817,0.36828801406714956
1363.747172,0.3614975553223355
1363.866174,0.35451663814246503
1363.985176,0.3479487778943264
1364.104178,0.342015233675746
1364.22318,0.33702438237023924
1364.342182,0.33217278788953625
1364.461184,0.3273255623017308
1364.580186,0.3215185624362336
1364.699188,0.31549892635560106
1364.81819,0.3100257253332616
1364.937192,0.30528790402199785
1365.056194,0.30089316824720935
1365.175196,0.29757172220805983
1365.294198,0.29340540250411196
1365.4132,0.28895046700666965
1365.532202,0.2839946156441861
1365.651204,0.2796266383757265
1365.770206,0.27560130630372565
1365.889208,0.27269536117536836
1366.00821,0.269685180078381
1366.127212,0.2669216791847833
1366.246214,0.26381689394970337
1366.365216,0.26001914917645874
1366.484218,0.256250448061081
1366.60322,0.253548538729919
1366.722222,0.25137737070098193
1366.841224,0.24954899757626314
1366.960226,0.24790739743174087
1367.079228,0.2457108109039296
1367.19823,0.24316866056549566
1367.317232,0.2406528115864501
1367.436234,0.23866365965019465
1367.555236,0.23699884767254178
1367.674238,0.23600553991876203
1367.79324,0.23513393288842685
1367.912242,0.23384424614716265
1368.031244,0.23218983211922875
1368.150246,0.23033972376293413
1368.269248,0.22868723385426243
1368.38825,0.2276604532908775
1368.507252,0.22691041204373769
1368.626254,0.22672895630607542
1368.745256,0.22575611490196412
1368.864258,0.2248773806993369
1368.98326,0.22306323114023852
1369.102262,0.22201729383194943
1369.221264,0.22130797400869054
1369.340266,0.2209099779593782
1369.459268,0.2209983596257168
1369.57827,0.2206009203810193
1369.697272,0.21972027915613299
1369.816274,0.2186025583431686
1369.935276,0.21786057173681292
1370.054278,0.21736006822149948
1370.17328,0.21766458542931724
1370.292282,0.21801312752532528
1370.411284,0.21810035021971136
1370.530286,0.21786057173681292
1370.649288,0.2173818053151582
1370.76829,0.21705597703948498
1370.887292,0.217077683722505
1371.006294,0.21766458542931724
1371.125296,0.21879938920627975
1371.244298,0.21976422760666275
1371.3633,0.2204024688692522
1371.482302,0.22086580038169135
1371.601304,0.22115311263468887
1371.720306,0.22197289481323287
1371.839308,0.22313016014842982
1371.95831,0.22544027747888432
1372.077312,0.22741016447634296
1372.196314,0.22935138939250801
1372.315316,0.2306854926103825
1372.434318,0.23221305226342853
1372.55332,0.23403139639419787
1372.672322,0.23650167230927283
1372.791324,0.23950044598082976
1372.910326,0.24316866056549566
1373.029328,0.2462273457786197
1373.14833,0.24887612407081014
1373.267332,0.2515785530597565
1373.386334,0.25471754866958446
1373.505336,0.258308673570416
1373.624338,0.2622649569913351
1373.74334,0.267162016831768
1373.862342,0.27144384321211973
1373.981344,0.2752432573877514
1374.100346,0.27876113801544156
1374.219348,0.2829740731066203
1374.33835,0.28722195492640357
1374.457352,0.2924972541136298
1374.576354,0.29834641535047546
1374.695356,0.30361342957567317
1374.814358,0.308232780692007
1374.93336,0.3124846284423433
1375.052362,0.31701696157200077
1375.171364,0.3217437042203702
1375.290366,0.3274237747015447
1375.409368,0.3338711963680944
1375.52837,0.3394597145987012
1375.647372,0.3448657734910329
1375.766374,0.3495530292218648
1375.885376,0.35373755884001296
1376.004378,0.3586888426105563
1376.12338,0.36436469630475565
1376.242382,0.3705933163377729
1376.361384,0.3766382881412775
1376.480386,0.3820361657953523
1376.599388,0.3863197053989901
1376.71839,0.3905536231201889
1376.837392,0.394869479630761
1376.956394,0.40006829857986836
1377.075396,0.4057289309993864
