nu,[0]Methanethiol-PNNL(x-sec)-X=0.01-T=278.14K-P=1.0atm-L=15cm
622.176968,1.0001372894233305
622.418022,0.9989363660600018
622.659076,1.0002101120704496
622.90013,0.9995593671072
623.141184,0.999808658308157
623.382238,0.9998721481737415
623.623292,0.9990790543310065
623.864346,1.0002703265316333
624.1054,0.9992198045108963
624.346454,0.9996856794090707
624.587508,1.0002005501074844
624.828562,0.9995162770316972
625.069616,1.000398609423631
625.31067,0.9996691647380584
625.551724,1.0005473497412316
625.792778,0.9995307401368662
626.033832,1.000275387912291
626.274886,0.9993060109218915
626.51594,0.9994420956865196
626.756994,1.000039483779464
626.998048,0.9998582600460566
627.239102,0.9996528302773595
627.480156,0.9998930257221561
627.72121,0.9999081462188169
627.962264,0.9995814076342405
628.203318,1.000002195002409
628.444372,0.9993880773011078
628.685426,1.000184867085814
628.92648,0.9993223796884102
629.167534,0.9993473630601932
629.408588,0.999726737343043
629.649642,1.0001058055970173
629.890696,0.9999607837689765
630.13175,0.9992636812158183
630.372804,1.0001159267189828
630.613858,0.9998891561436343
630.854912,1.0001047154822833
631.095966,0.9998907159719345
631.33702,1.0001647035621426
631.578074,0.9997972605544195
631.819128,0.999431481667824
632.060182,0.9996982355400564
632.301236,1.0003820029445487
632.54229,0.9996040284174486
632.783344,0.9994441045671509
633.024398,0.9998693285382593
633.265452,0.9996795813450254
633.506506,1.0001835868500035
633.74756,0.9994019489038894
633.988614,1.000017283149352
634.229668,0.9998679787155769
634.470722,0.9997575693910503
634.711776,1.0002633946822894
634.95283,0.9991390708123771
635.193884,0.999016174274183
635.434938,1.000041760871961
635.675992,0.9995758999558582
635.917046,1.0000254663242614
636.1581,0.9994167101796865
636.399154,0.9995078611400755
636.640208,0.9997865927745622
636.881262,0.9997681668774525
637.122316,1.0000158811261037
637.36337,0.9995649346683804
637.604424,0.9998025394978917
637.845478,0.9996725336288202
638.086532,1.0000153151172753
638.327586,0.9993226495054892
638.56864,0.99963823545258
638.809694,0.9999292005064024
639.050748,0.9998563803142946
639.291802,1.0001029452985035
639.532856,0.9998791373044842
639.77391,0.9999376499438456
640.014964,1.0000303824615375
640.256018,0.9998242054536725
640.497072,0.9996920674209718
640.738126,0.9995345883376234
640.97918,0.9993069602630528
641.220234,0.9994592262708484
641.461288,0.999516596876957
641.702342,0.9995074113616392
641.943396,0.9997647076855795
642.18445,0.9997477518199233
642.425504,0.9997667272123287
642.666558,0.9999108919703563
642.907612,0.9997059832314041
643.148666,0.9995464428881384
643.38972,0.9994873614440686
643.630774,0.9998286346847133
643.871828,0.9995483320327008
644.112882,0.9996266996939043
644.353936,0.9999575009031122
644.59499,1.0002640148457864
644.836044,0.9996636165895902
645.077098,0.9994948576273901
645.318152,0.9996308681459333
645.559206,0.999928135582371
645.80026,0.9996979556245897
646.041314,0.999524682998934
646.282368,0.9997895921388396
646.523422,0.9995692428025328
646.764476,0.9999329432484044
647.00553,0.9997161902815999
647.246584,0.999811067849927
647.487638,0.9997656674601596
647.728692,1.0001172768763953
647.969746,0.9998999550048343
648.2108,0.9999933437221531
648.451854,0.9996302983565007
648.692908,0.9998433622689706
648.933962,0.9998383330695069
649.175016,0.9995369672327745
649.41607,0.9997002949205428
649.657124,0.9999805521891111
649.898178,0.9994609953152445
650.139232,0.9996780018525347
650.380286,0.9995664839952298
650.62134,1.0001432402579062
650.862394,0.9995580276985454
651.103448,0.9995483820101186
651.344502,0.9995779490885535
651.585556,0.999881776988891
651.82661,0.9996030987861344
652.067664,0.9994879611366654
652.308718,0.9996330973252547
652.549772,0.9996574586806785
652.790826,0.9999240618834447
653.03188,0.9997530804896414
653.272934,0.9996718338582916
653.513988,0.9998298044849002
653.755042,0.9999148206279688
653.996096,0.9994241958388795
654.23715,0.9992571260675704
654.478204,0.9995521303235793
654.719258,0.9996312280131106
654.960312,0.999636556061755
655.201366,0.9993431957903781
655.44242,0.9993374595768972
655.683474,0.998879228534012
655.924528,0.9987821421914712
656.165582,0.9994934083608973
656.406636,0.9996242506114902
656.64769,0.998884722384877
656.888744,0.9989549464492077
657.129798,0.998989311090434
657.370852,0.9990960088464171
657.611906,0.9998601197841498
657.85296,0.9992326745448612
658.094014,0.9988202963980436
658.335068,0.9995736808998233
658.576122,0.9993546383354783
658.817176,0.9991787374208654
659.05823,0.9988062131311517
659.299284,0.9990830007010651
659.540338,0.999118848442235
659.781392,0.9994681314922271
660.022446,0.9992660494735492
660.2635,0.9992120006346972
660.504554,0.9989450568441914
660.745608,0.9991148519748342
660.986662,0.9993154144356977
661.227716,0.9990088814827296
661.46877,0.9989401620254053
661.709824,0.998913290896465
661.950878,0.9993610841936834
662.191932,0.9993269865751995
662.432986,0.999097137825545
662.67404,0.9987454875594693
662.915094,0.999043767481977
663.156148,0.9988893172651683
663.397202,0.9990885056635652
663.638256,0.9983856045405683
663.87931,0.9984779594803385
664.120364,0.9984927370634926
664.361418,0.9988282869923771
664.602472,0.9983377830154455
664.843526,0.9985171005835107
665.08458,0.9984657781235392
665.325634,0.998837975673751
665.566688,0.998575215969906
