nu,[0]Isocyanicacid-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
1561.119708,0.9992816881095955
1561.360762,0.9990777355475252
1561.601816,0.9967559732622285
1561.84287,0.9989658351174671
1562.083924,0.9992737038808045
1562.324978,0.9972236611769097
1562.566032,0.9988523590441607
1562.807086,0.9993862184410127
1563.04814,0.9980656732260449
1563.289194,0.9984889427983009
1563.530248,0.9992425669973067
1563.771302,0.9984173537076019
1564.012356,0.9977436493946346
1564.25341,0.9992273986102681
1564.494464,0.9986641929855161
1564.735518,0.9971228469610093
1564.976572,0.9991197576408007
1565.217626,0.9987483839255831
1565.45868,0.9969292245054784
1565.699734,0.9975301550983685
1565.940788,0.998470071535616
1566.181842,0.9974052721407864
1566.422896,0.9986333347387152
1566.66395,0.9991276607093402
1566.905004,0.9985818065880804
1567.146058,0.998186047204641
1567.387112,0.9992672985568918
1567.628166,0.9989390631918313
1567.86922,0.9975547943974935
1568.110274,0.9989655354277615
1568.351328,0.9992003798667047
1568.592382,0.9975380356177218
1568.833436,0.9988108076502995
1569.07449,0.9992342333490494
1569.315544,0.9982861702862642
1569.556598,0.9986002805223857
1569.797652,0.9993107576367168
1570.038706,0.9988419710336444
1570.27976,0.9981089902162348
1570.520814,0.9993230892075516
1570.761868,0.9991311276883381
1571.002922,0.997894120482198
1571.243976,0.9989812193097859
1571.48503,0.9990828908019411
1571.726084,0.9980196634590425
1571.967138,0.9986290406246082
1572.208192,0.9990653870230278
1572.449246,0.9982245779297012
1572.6903,0.9966748406281479
1572.931354,0.9979108852442458
1573.172408,0.9986441200369709
1573.413462,0.9982532273862056
1573.654516,0.9984865464277138
1573.89557,0.9990970878706894
1574.136624,0.9982889654914543
1574.377678,0.9985331768382436
1574.618732,0.9988505611115326
1574.859786,0.9985325777185172
1575.10084,0.9985268860990454
1575.341894,0.9986538069319166
1575.582948,0.9988065127730605
1575.824002,0.9981699765386501
1576.065056,0.9985725198204627
1576.30611,0.99862764254493
1576.547164,0.9983304951762302
1576.788218,0.9987411929631063
1577.029272,0.998367334251179
1577.270326,0.9982961531978816
1577.51138,0.998678074514275
1577.752434,0.9984786584151547
1577.993488,0.9982353588133596
1578.234542,0.9984605861149922
1578.475596,0.9982694990464256
1578.71665,0.9981228640276215
1578.957704,0.9988468653712936
1579.198758,0.9986875620010484
1579.439812,0.998030242523544
1579.680866,0.9988156019536825
1579.92192,0.9987383964916811
1580.162974,0.997974154799994
1580.404028,0.9986819693663606
1580.645082,0.9987120301460509
1580.886136,0.9983316931735432
1581.12719,0.998480056286255
1581.368244,0.9988971086322292
1581.609298,0.9983352871741078
1581.850352,0.998188842129486
1582.091406,0.9987050391863084
1582.33246,0.9984175533910925
1582.573514,0.998500924737506
1582.814568,0.9983574504634947
1583.055622,0.9979232594159425
1583.296676,0.9974696068556118
1583.53773,0.9968201664139039
1583.778784,0.9976243263898249
1584.019838,0.9987357997752259
1584.260892,0.9979888251278962
1584.501946,0.9983008452008277
1584.743,0.9989746260554961
1584.984054,0.9984569916633522
1585.225108,0.9980852355049498
1585.466162,0.9990511404521872
1585.707216,0.9986524088175656
1585.94827,0.9977256901705789
1586.189324,0.9988570536612805
1586.430378,0.9986467165150584
1586.671432,0.9972835961199735
1586.912486,0.9988557551479549
1587.15354,0.9987312056011135
1587.394594,0.9971542568253913
1587.635648,0.9986527084133332
1587.876702,0.9987306063625699
1588.117756,0.9974487599586793
1588.35881,0.998367334251179
1588.599864,0.9986898589850826
1588.840918,0.9974950426548918
1589.081972,0.9978369427872511
1589.323026,0.9985089127768559
1589.56408,0.9974069677311904
1589.805134,0.9975936000337604
1590.046188,0.9983884998630197
1590.287242,0.9975950964252827
1590.528296,0.9978865365157016
1590.76935,0.9983541558893442
1591.010404,0.9978186825382799
1591.251458,0.9980457121121922
1591.492512,0.9980518002096047
1591.733566,0.9977903448900922
1591.97462,0.9984093664007214
1592.215674,0.9979433178750436
1592.456728,0.9978521100240522
1592.697782,0.9985736182508387
1592.938836,0.9979942142821026
1593.17989,0.9976741090857796
1593.420944,0.9987196203863229
1593.661998,0.9977240938107518
1593.903052,0.9977684935208125
1594.144106,0.9985951876739417
1594.38516,0.9979581873412572
1594.626214,0.9978781543040002
1594.867268,0.9985840034704715
1595.108322,0.9983457697496565
1595.349376,0.9979119829468233
1595.59043,0.9987500817992789
1595.831484,0.998533875811712
1596.072538,0.997955492857789
1596.313592,0.9987517796758612
1596.554646,0.9988484635275567
1596.7957,0.9979635763300191
1597.036754,0.9988383752090212
1597.277808,0.9990029174175099
1597.518862,0.998130150351124
1597.759916,0.9989380642532676
1598.00097,0.9990249157039517
1598.242024,0.9983104289349435
1598.483078,0.9991114549901123
1598.724132,0.9993344215956378
1598.965186,0.9986922558436203
1599.20624,0.9993727767867701
1599.447294,0.9992991656991616
1599.688348,0.9990717610805303
1599.929402,0.9995057221955413
1600.170456,0.9993230092617077
1600.41151,0.9992117708159635
1600.652564,0.9993914052689463
1600.893618,0.9993331324550655
1601.134672,0.9995716117844454
1601.375726,0.9994940680267644
1601.61678,0.9992874240029472
1601.857834,0.9986021778647212
1602.098888,0.9993290551842027
1602.339942,0.9996356563892596
1602.580996,0.9995840665243212
1602.82205,0.999802309543334
1603.063104,0.9996408545081878
1603.304158,0.999315634285113
1603.545212,0.9996350166226441
1603.786266,0.9995171266208938
1604.02732,0.9990313094838722
1604.268374,0.9994670620618986
1604.509428,0.9993423963161412
1604.750482,0.9988716370807227
1604.991536,0.9991539381123633
1605.23259,0.9992969572504458
1605.473644,0.9984341272600415
1605.714698,0.999089354889156
1605.955752,0.9992230419883076
1606.196806,0.9983203122571124
1606.43786,0.9989442576884656
1606.678914,0.9991215960228461
1606.919968,0.9982396512346311
1607.161022,0.9985556440874781
1607.402076,0.9993200212903771
1607.64313,0.9977579172308356
1607.884184,0.998661796194329
1608.125238,0.9990326981383575
1608.366292,0.9977261890335487
1608.607346,0.9983651378454597
1608.8484,0.9989783222684506
1609.089454,0.9975270627596808
1609.330508,0.9977998239433942
1609.571562,0.9989577435269736
1609.812616,0.9972284478619715
1610.05367,0.9977607109569151
1610.294724,0.9988983073094787
1610.535778,0.9973054368698838
1610.776832,0.9977373636294435
1611.017886,0.998358648493154
1611.25894,0.9974395834722997
1611.499994,0.9977777728109509
1611.741048,0.997952598791056
1611.982102,0.9978608911612573
1612.223156,0.9973345586138158
1612.46421,0.9979018042965084
1612.705264,0.9978914261717101
1612.946318,0.9971539576791592
1613.187372,0.9977679946366905
1613.428426,0.998068966848201
1613.66948,0.9972428080550139
1613.910534,0.997214586482883
1614.151588,0.9982114014522375
1614.392642,0.9969866492826276
1614.633696,0.9965625217028995
1614.87475,0.9984892423450287
1615.115804,0.9968844633881927
1615.356858,0.9966363697217929
1615.597912,0.9985342752253422
1615.838966,0.996400194889992
1616.08002,0.9969832595337826
1616.321074,0.9984613848837807
1616.562128,0.9961907735799769
1616.803182,0.9974523507806787
1617.044236,0.9982238791727412
1617.28529,0.996600192478193
1617.526344,0.9981983249685297
1617.767398,0.9980172682147244
1618.008452,0.9964328773523738
1618.249506,0.9982777847176532
1618.49056,0.998035631901405
1618.731614,0.9952308088805082
1618.972668,0.9980936194561406
1619.213722,0.99786328603027
1619.454776,0.9971606386330567
1619.69583,0.9983118265705224
1619.936884,0.9976683225927278
1620.177938,0.9975458164447448
1620.418992,0.9985434617829324
1620.660046,0.9973990882472693
1620.9011,0.997742651651484
1621.142154,0.9987185217953447
1621.383208,0.9977087289780165
1621.624262,0.9979606822398442
1621.865316,0.9983224087319694
1622.10637,0.9980938190748845
1622.347424,0.9984245423384276
1622.588478,0.9981941325443688
1622.829532,0.9985677266838711
1623.070586,0.9980442150447468
1623.31164,0.9951644291993428
1623.552694,0.9981061955149747
1623.793748,0.9986546058552818
1624.034802,0.998097512028847
1624.275856,0.9990155149237256
1624.51691,0.9983972857204763
1624.757964,0.9986756776897724
1624.999018,0.9991825143236311
1625.240072,0.9985268860990454
1625.481126,0.9986097672701126
1625.72218,0.999367100365519
1625.963234,0.9988786292066547
1626.204288,0.9986404250605625
1626.445342,0.9990761570059501
1626.686396,0.9992051160877301
1626.92745,0.9988561546903368
1627.168504,0.9992084634304759
1627.409558,0.9994953573749439
1627.650612,0.9988544566363172
1627.891666,0.9994596060654265
1628.13272,0.9996077469513507
1628.373774,0.9987366986378502
1628.614828,0.9996897981225544
1628.855882,0.99977334568997
1629.096936,0.9992570261418628
1629.33799,0.9997661873384418
1629.579044,0.9995261323107751
1629.820098,0.9994577470722882
1630.061152,0.9995091405109565
1630.302206,0.9993709879111007
1630.54326,0.9983364851771712
1630.784314,0.9928013354079772
1631.025368,0.9934136854795157
1631.266422,0.9949035312912172
1631.507476,0.995950421745927
1631.74853,0.9964440374630966
1631.989584,0.9938940177420309
1632.230638,0.9978503138918706
1632.471692,0.9988948111715215
1632.712746,0.9986871625261035
1632.9538,0.9981705754408158
1633.194854,0.9976269202164454
1633.435908,0.9957528447825355
1633.676962,0.9909857739523898
1633.918016,0.9843842108086045
1634.15907,0.9901104266531174
1634.400124,0.9932041966246243
1634.641178,0.9950646192126485
1634.882232,0.9958792138364853
1635.123286,0.9959263200373526
1635.36434,0.9960576913827153
1635.605394,0.9967075320990577
1635.846448,0.9974272152981475
1636.087502,0.9982521293082594
1636.328556,0.9983396798590353
1636.56961,0.9985994816424808
1636.810664,0.9989237795410847
1637.051718,0.9989475542099553
1637.292772,0.9990127276743271
1637.533826,0.999145425357075
1637.77488,0.9991179692180352
1638.015934,0.9993262870465537
1638.256988,0.999342486256961
1638.498042,0.9993700584965141
1638.739096,0.9996758325536244
1638.98015,0.9994555782513301
1639.221204,0.9994375182522037
1639.462258,0.9999025207514107
1639.703312,0.9995574279639087
1639.944366,0.9995563784291603
1640.18542,0.9999481023467298
1640.426474,0.9994338703119197
1640.667528,0.9996479619799304
1640.908582,0.9997986702695508
1641.149636,0.9995348382213017
1641.39069,0.9998011597713392
1641.631744,0.9996738232072203
1641.872798,0.999496226936283
1642.113852,0.999516836760969
1642.354906,0.9997550799978019
1642.59596,0.9997398438464825
1642.837014,0.9996480019658497
1643.078068,0.9997851530829052
1643.319122,0.9997777846934794
1643.560176,0.999427593886922
1643.80123,0.9998854865571649
1644.042284,0.9999440865632144
1644.283338,0.999491999076185
1644.524392,0.9999189562842193
1644.765446,0.9997580392772184
1645.0065,0.9994544988398886
1645.247554,0.9998776374869031
1645.488608,0.9998183664973623
1645.729662,0.9994516503986258
1645.970716,0.9996614073354388
1646.21177,0.9999100890422324
1646.452824,0.9994235961845419
1646.693878,0.9998608696795208
1646.934932,0.9999389338646123
1647.175986,0.999345114531156
1647.41704,0.9997169300718544
1647.658094,1.0
1647.899148,0.9995435841893997
1648.140202,0.9999581298765781
1648.381256,1.0
1648.62231,0.999673333367167
1648.863364,0.9998260951232064
1649.104418,0.9999196372292605
1649.345472,0.9997564396656352
1649.586526,0.9998470117039031
1649.82758,0.9999396528209643
1650.068634,0.9998561603459152
1650.309688,1.0
1650.550742,0.9996952564437535
1650.791796,1.0
1651.03285,0.9999516011712611
1651.273904,0.9999718903950824
1651.514958,1.0
1651.756012,1.0
1651.997066,0.9999959164083378
1652.23812,0.999844312120616
1652.479174,0.999902570746538
1652.720228,1.0
1652.961282,0.9999096850786381
1653.202336,0.9998175366484625
1653.44339,0.9999936033204588
1653.684444,0.9999309363850013
1653.925498,0.9998508811193257
1654.166552,0.9999882100695018
1654.407606,0.99998317214159
1654.64866,0.9997785745182414
1654.889714,1.0
1655.130768,1.0
1655.371822,0.9999184213277209
1655.612876,1.0
1655.85393,0.999996496006139
1656.094984,1.0
1656.336038,1.0
1656.577092,1.0
1656.818146,1.0
1657.0592,0.9998944155744278
1657.300254,1.0
1657.541308,1.0
1657.782362,0.9999729203666599
1658.023416,1.0
1658.26447,1.0
1658.505524,1.0
1658.746578,1.0
1658.987632,1.0
1659.228686,1.0
1659.46974,1.0
1659.710794,1.0
1659.951848,1.0
1660.192902,1.0
1660.433956,1.0
1660.67501,1.0
1660.916064,1.0
1661.157118,1.0
1661.398172,1.0
1661.639226,1.0
1661.88028,1.0
1662.121334,1.0
1662.362388,1.0
1662.603442,1.0
1662.844496,1.0
1663.08555,1.0
1663.326604,1.0
1663.567658,1.0
1663.808712,1.0
1664.049766,1.0
1664.29082,1.0
1664.531874,1.0
1664.772928,1.0
1665.013982,1.0
1665.255036,1.0
1665.49609,1.0
1665.737144,1.0
1665.978198,1.0
1666.219252,1.0
1666.460306,1.0
1666.70136,1.0
1666.942414,1.0
1667.183468,1.0
1667.424522,1.0
1667.665576,1.0
1667.90663,1.0
1668.147684,1.0
1668.388738,1.0
1668.629792,0.9999873220803654
1668.870846,0.9999221320318676
1669.1119,1.0
1669.352954,0.9999441535594705
1669.594008,1.0
1669.835062,1.0
1670.076116,1.0
1670.31717,1.0
1670.558224,1.0
1670.799278,1.0
1671.040332,1.0
1671.281386,1.0
1671.52244,0.9999865760901014
1671.763494,1.0
1672.004548,1.0
1672.245602,1.0
1672.486656,1.0
1672.72771,1.0
1672.968764,1.0
1673.209818,1.0
1673.450872,1.0
1673.691926,1.0
1673.93298,1.0
1674.174034,0.9999115729099056
1674.415088,1.0
1674.656142,1.0
1674.897196,1.0
1675.13825,1.0
1675.379304,1.0
1675.620358,1.0
1675.861412,1.0
1676.102466,1.0
1676.34352,1.0
1676.584574,1.0
1676.825628,0.9999324892789513
1677.066682,0.9999770272638774
1677.307736,0.9990802632173936
1677.54879,0.9991433471367516
1677.789844,0.9998997250278712
1678.030898,1.0
1678.271952,1.0
1678.513006,1.0
1678.75406,1.0
1678.995114,1.0
1679.236168,1.0
1679.477222,1.0
1679.718276,1.0
1679.95933,1.0
1680.200384,1.0
1680.441438,1.0
1680.682492,1.0
1680.923546,1.0
1681.1646,1.0
1681.405654,1.0
1681.646708,1.0
1681.887762,1.0
1682.128816,1.0
1682.36987,1.0
1682.610924,1.0
1682.851978,0.9999827471488322
1683.093032,1.0
1683.334086,1.0
1683.57514,1.0
1683.816194,1.0
1684.057248,1.0
1684.298302,0.9999371669740773
1684.539356,1.0
1684.78041,0.9998359734538251
1685.021464,0.9999469884051643
1685.262518,1.0
1685.503572,0.9999117838912698
1685.744626,0.9999163065024962
1685.98568,0.9999210131196279
1686.226734,0.9999713514103786
1686.467788,0.9999853391074719
1686.708842,0.9998465217789874
1686.949896,1.0
1687.19095,1.0
1687.432004,0.9999116839000963
1687.673058,1.0
1687.914112,1.0
1688.155166,0.999733825430738
1688.39622,1.0
1688.637274,1.0
1688.878328,0.9997704063606545
1689.119382,1.0
1689.360436,0.999988809062619
1689.60149,0.9997071128998035
1689.842544,1.0
1690.083598,0.9999669575459139
1690.324652,0.9997571694881026
1690.565706,0.9999947275138996
1690.80676,0.9999298944575084
1691.047814,0.9996468823607144
1691.288868,0.99972845687451
1691.529922,0.999972871367988
1691.770976,0.9996305282714959
1692.01203,0.999948129345329
1692.253084,1.0
1692.494138,0.9997243080100229
1692.735192,0.9998666088973843
1692.976246,1.0
1693.2173,0.9997071528880888
1693.458354,0.9997480017568925
1693.699408,0.9999230889578059
1693.940462,0.9994139318050942
1694.181516,0.9995125288526862
1694.42257,0.9998654590514453
1694.663624,0.99956024671983
1694.904678,0.9995504310864021
1695.145732,0.9998867364148043
1695.386786,0.9996873288918026
1695.62784,0.999552879987958
1695.868894,0.9996572587492067
1696.109948,0.9997575393983237
1696.351002,0.9994817443408814
1696.592056,0.9998020595927879
1696.83311,0.9998310242780057
1697.074164,0.9994577670614433
1697.315218,0.9999955912097187
1697.556272,0.999853610715957
1697.797326,0.9994366687306743
1698.03838,0.9997640178481692
1698.279434,0.9999807071861088
1698.520488,0.9993808317638124
1698.761542,0.9996945866481559
1699.002596,0.9999969417046766
1699.24365,0.9995512307270668
1699.484704,0.9997047635908486
1699.725758,0.999831594181852
1699.966812,0.9993551280193711
1700.207866,0.9997150606029431
1700.44892,0.9997719260128272
1700.689974,0.9995039530719787
1700.931028,0.999890795963195
1701.172082,0.9998968553197783
1701.413136,0.9997068229847828
1701.65419,0.999862089510526
1701.895244,0.9999960558077784
1702.136298,0.9997975504956672
1702.377352,0.9998905859861499
1702.618406,0.999978586229278
1702.85946,0.9997258975729363
1703.100514,0.9999309823818254
1703.341568,1.0
1703.582622,0.9999067203508171
1703.823676,0.9998530407995614
1704.06473,1.0
1704.305784,0.9999214630841851
1704.546838,0.999876107675288
1704.787892,1.0
1705.028946,0.999915546566392
1705.27,1.0
1705.511054,1.0
1705.752108,1.0
1705.993162,1.0
1706.234216,1.0
1706.47527,1.0
1706.716324,1.0
1706.957378,1.0
1707.198432,1.0
1707.439486,1.0
1707.68054,1.0
1707.921594,0.999691007747942
1708.162648,0.999160852281538
1708.403702,0.9997036739132501
1708.644756,0.9998953354777134
1708.88581,0.9999246748370826
1709.126864,0.9999807041861666
1709.367918,0.9999752933052154
1709.608972,0.9999810951786984
1709.850026,1.0
1710.09108,0.9999515401742153
1710.332134,0.9997203491096017
1710.573188,0.9999120058717105
1710.814242,1.0
1711.055296,1.0
1711.29635,1.0
1711.537404,0.9999916370349697
1711.778458,0.999782793592728
1712.019512,1.0
1712.260566,1.0
1712.50162,0.9996664556382928
1712.742674,1.0
1712.983728,1.0
1713.224782,0.9996213816940078
1713.465836,0.9999982515015287
1713.70689,0.999984222124472
1713.947944,0.9995343284586643
1714.188998,1.0
1714.430052,0.9999535350795279
1714.671106,0.9995884147244679
1714.91216,0.9998648691309985
1715.153214,0.9999839421289289
1715.394268,0.9994548686381215
1715.635322,0.9999952544112604
1715.876376,0.9999998972500053
1716.11743,0.9994755275837657
1716.358484,0.999775295249895
1716.599538,0.9999534510834345
1716.840592,0.9993382490538021
1717.081646,0.9999522041422584
1717.3227,0.9997287967822431
1717.563754,0.9994025385512132
1717.804808,0.9998013297375508
1718.045862,0.9997693266091987
1718.286916,0.9993444949373771
1718.52797,0.9998736079881434
1718.769024,0.9995348282259534
1719.010078,0.9983869024426979
1719.251132,0.9995773993208326
1719.492186,0.9997469220296337
1719.73324,0.9990624198032347
1719.974294,1.0
1720.215348,0.9998238955082167
1720.456402,0.999195233997999
1720.697456,1.0
1720.93851,0.9999870970832433
1721.179564,0.9992287375758794
1721.420618,0.9999438805747538
1721.661672,1.0
1721.902726,0.9991275308227529
1722.14378,0.9998837867532826
1722.384834,0.9999015798435814
1722.625888,0.9992227821903504
1722.866942,0.9999258047526035
1723.107996,0.9999821901585971
1723.34905,0.9992227422214399
1723.590104,0.9999247868286524
1723.831158,0.9999655795923958
1724.072212,0.9992491220500468
1724.313266,0.9998201161810346
1724.55432,0.9996844497964412
1724.795374,0.9991871705249968
1725.036428,0.9996174032088259
1725.277482,0.9994903299259403
1725.518536,0.9990432080176238
1725.75959,0.9999833811380948
1726.000644,0.9997670371400622
1726.241698,0.9994663524405365
1726.482752,1.0
1726.723806,0.9999014038609189
1726.96486,0.9996460726470677
1727.205914,1.0
1727.446968,0.99995684393125
1727.688022,0.9995216944245998
1727.929076,1.0
1728.17013,1.0
1728.411184,0.999611935316585
1728.652238,1.0
1728.893292,1.0
1729.134346,0.9996509709248245
1729.3754,0.9999870620836956
1729.616454,1.0
1729.857508,0.9998692385500237
1730.098562,1.0
1730.339616,0.9999566239407685
1730.58067,0.9998801571817243
1730.821724,1.0
1731.062778,0.9999488973057872
1731.303832,0.9998693985291147
1731.544886,1.0
1731.78594,0.999947869358849
1732.026994,0.9999655455935667
1732.268048,1.0
1732.509102,0.9999304654176412
1732.750156,0.9999277356111967
1732.99121,1.0
1733.232264,0.9999516401693743
1733.473318,0.9999920110319119
1733.714372,1.0
1733.955426,0.9999724313800213
1734.19648,1.0
1734.437534,1.0
1734.678588,0.999909404104056
1734.919642,1.0
1735.160696,1.0
1735.40175,0.9999892080582334
1735.642804,1.0
1735.883858,1.0
1736.124912,0.9999890180603019
1736.365966,1.0
1736.60702,1.0
1736.848074,0.9998807371123837
1737.089128,1.0
1737.330182,1.0
1737.571236,1.0
1737.81229,1.0
1738.053344,1.0
1738.294398,1.0
1738.535452,1.0
1738.776506,1.0
1739.01756,1.0
1739.258614,1.0
1739.499668,1.0
1739.740722,1.0
1739.981776,1.0
1740.22283,1.0
1740.463884,1.0
1740.704938,1.0
1740.945992,1.0
1741.187046,1.0
1741.4281,1.0
1741.669154,1.0
1741.910208,1.0
1742.151262,1.0
1742.392316,1.0
1742.63337,1.0
1742.874424,1.0
1743.115478,1.0
1743.356532,1.0
1743.597586,1.0
1743.83864,1.0
1744.079694,1.0
1744.320748,1.0
1744.561802,1.0
1744.802856,1.0
1745.04391,1.0
1745.284964,1.0
1745.526018,1.0
1745.767072,1.0
1746.008126,1.0
1746.24918,1.0
1746.490234,1.0
1746.731288,1.0
1746.972342,1.0
1747.213396,1.0
1747.45445,0.9999966741055308
1747.695504,1.0
1747.936558,1.0
1748.177612,1.0
1748.418666,1.0
1748.65972,1.0
1748.900774,1.0
1749.141828,0.9996016593587085
1749.382882,0.9967409223606668
1749.623936,0.9991578348203205
1749.86499,0.9992796096058458
1750.106044,0.9987922299420504
1750.347098,0.9986757775573452
1750.588152,0.9991642993924246
1750.829206,0.9995068216524404
1751.07026,0.9992344731652941
1751.311314,0.9995954218638151
1751.552368,0.9999657575862848
1751.793422,0.9997549100394527
1752.034476,1.0
1752.27553,1.0
1752.516584,0.999999188860329
1752.757638,0.9999240158869389
1752.998692,0.9999133317559092
1753.239746,0.9999186783067882
1753.4808,0.9999819861622511
1753.721854,0.9999967395053154
1753.962908,1.0
1754.203962,1.0
1754.445016,0.9999959134083501
1754.68607,1.0
1754.927124,1.0
1755.168178,0.999977588251147
1755.409232,1.0
1755.650286,1.0
1755.89134,0.9999051205013444
1756.132394,1.0
1756.373448,1.0
1756.614502,0.9999463414396721
1756.855556,1.0
1757.09661,1.0
1757.337664,0.9999230289624224
1757.578718,1.0
1757.819772,1.0
1758.060826,0.9996935869540692
1758.30188,0.9998274348910715
1758.542934,0.9999874290790147
1758.783988,0.9996733033769675
1759.025042,0.999729056711764
1759.266096,1.0
1759.50715,0.9997923915536167
1759.748204,0.9999807981843573
1759.989258,1.0
1760.230312,0.9997605886634691
1760.471366,0.9999292255046328
1760.71242,1.0
1760.953474,0.999829104604282
1761.194528,1.0
1761.435582,1.0
1761.676636,0.9996586182840032
1761.91769,0.9999768142687933
1762.158744,1.0
1762.399798,0.9998012297574228
1762.640852,1.0
1762.881906,0.9999992905402517
1763.12296,0.9997765749630919
1763.364014,1.0
1763.605068,0.9999650026124228
1763.846122,0.9996600477968494
1764.087176,1.0
1764.32823,0.9999707714271631
1764.569284,0.999636386123555
1764.810338,1.0
1765.051392,1.0
1765.292446,0.9994795854626453
1765.5335,1.0
1765.774554,1.0
1766.015608,0.9995553788732817
1766.256662,0.9999641356431415
1766.497716,0.999892515776843
1766.73877,0.9995092804422461
1766.979824,0.9998006798668977
1767.220878,0.9999704584363606
1767.461932,0.9997371845420348
1767.702986,0.9999105799982068
1767.94404,1.0
1768.185094,0.9999312123659778
1768.426148,0.999913251762846
1768.667202,0.9999419026877142
1768.908256,0.9999610467586972
1769.14931,1.0
1769.390364,0.9999221810280533
1769.631418,0.9998375132024099
1769.872472,1.0
1770.113526,0.999963796655357
1770.35458,0.9998237855275943
1770.595634,0.9999876010768672
1770.836688,1.0
1771.077742,0.9997996100807426
1771.318796,1.0
1771.55985,1.0
1771.800904,0.9999019838039013
1772.041958,1.0
1772.283012,1.0
1772.524066,0.9998721981673501
1772.76512,0.9999143576675139
1773.006174,0.999955982968778
1773.247228,0.9997599288216983
1773.488282,1.0
1773.729336,0.9999240398851156
1773.97039,0.9998327039955375
1774.211444,0.9998342337407449
1774.452498,0.9997790244187011
1774.693552,0.9998109678688252
1774.934606,0.9998511010865437
1775.17566,0.9999146516423784
1775.416714,0.9999428476332587
1775.657768,0.9998792472911953
1775.898822,0.9999155925625082
1776.139876,0.999904225586662
1776.38093,0.999949173291721
1776.621984,0.9996596179431212
1776.863038,0.9997837433868332
1777.104092,0.9993195516100775
1777.345146,0.9976828886565696
1777.5862,0.9848302378736037
1777.827254,0.9814305763135692
1778.068308,0.9913342658117903
1778.309362,0.9961783212731342
1778.550416,0.9982532273862056
1778.79147,0.9990519696649779
1779.032524,0.9995330490555426
1779.273578,0.9994759173792975
1779.514632,0.9996961061850825
1779.755686,0.9992149083458498
1779.99674,0.9995026936977913
1780.237794,0.9997231283360354
1780.478848,0.9991342150082926
1780.719902,0.9993390585181117
1780.960956,0.9995881848191589
1781.20201,0.9991065893291744
1781.443064,0.9995112694676932
1781.684118,0.9995410453519202
1781.925172,0.9992038171219235
1782.166226,0.9995996701533856
1782.40728,0.9994198383588849
1782.648334,0.9993098482643411
1782.889388,0.99934659356302
1783.130442,0.9993376694377858
1783.371496,0.9992240811808116
1783.61255,0.9992356722473814
1783.853604,0.9992930999716353
1784.094658,0.9993450345835501
1784.335712,0.9990916028427334
1784.576766,0.9992776410269539
1784.81782,0.9993185822705825
1785.058874,0.9987720545427778
1785.299928,0.9993901860121756
1785.540982,0.9992618625575735
1785.782036,0.9985417642604902
1786.02309,0.9994389874264354
1786.264144,0.9992222625946388
1786.505198,0.9984511007844795
1786.746252,0.9992695069400618
1786.987306,0.9990592927427546
1787.22836,0.9984440118068298
1787.469414,0.9992890828214479
1787.710468,0.9989724283137363
1787.951522,0.998333989339078
1788.192576,0.9992372510409908
1788.43363,0.9987307062356355
1788.674684,0.998406271336483
1788.915738,0.9989836168675893
1789.156792,0.9988576529756925
1789.397846,0.9985335762515942
1789.6389,0.9989861143297533
1789.879954,0.9986021778647212
1790.121008,0.9984865464277138
1790.362062,0.9988865203789955
1790.603116,0.998708634530921
1790.84417,0.9985288831548146
1791.085224,0.9988577528614628
1791.326278,0.9986870626573923
1791.567332,0.9987016435949476
1791.808386,0.9985375703938875
1792.04944,0.9985958866908178
1792.290494,0.9986047742337588
1792.531548,0.9983256033687887
1792.772602,0.9985606368781804
1793.013656,0.9986943530995597
1793.25471,0.9982516301823195
1793.495764,0.998596385988886
1793.736818,0.9987049393158094
1793.977872,0.998081442788261
1794.218926,0.9986282417216953
1794.45998,0.9986928550591536
1794.701034,0.9979154756448758
1794.942088,0.9985718208199434
1795.183142,0.9982966523460829
1795.424196,0.9974729982580405
1795.66525,0.9980681683933469
1795.906304,0.9977134182200624
1796.147358,0.996868513364379
1796.388412,0.9969474684772187
1796.629466,0.9970378957134227
1796.87052,0.9968992173874301
1797.111574,0.9976440795470429
1797.352628,0.9978671777046741
1797.593682,0.997831055566656
1797.834736,0.9979334382851007
1798.07579,0.9981224647785558
1798.316844,0.9977764757006894
1798.557898,0.9976127540147587
1798.798952,0.9977104250842975
1799.040006,0.9973588938739351
1799.28106,0.9967218847908591
1799.522114,0.996561525140876
1799.763168,0.9958847907756981
1800.004222,0.9947604744494509
1800.245276,0.9941673761819727
1800.48633,0.9928518702820511
1800.727384,0.9906825786968004
1800.968438,0.9895143616473735
1801.209492,0.9913002636296138
1801.450546,0.9964950567038962
1801.6916,0.9975808309174025
1801.932654,0.9979612810164331
1802.173708,0.9974515528191172
1802.414762,0.9976891740785673
1802.655816,0.9979087896335872
1802.89687,0.997588213042865
1803.137924,0.9979841345914409
1803.378978,0.9980228571270754
1803.620032,0.9978611905195696
1803.861086,0.9977578174550489
1804.10214,0.9978957171140682
1804.343194,0.9977324747283396
1804.584248,0.997647571307432
1804.825302,0.9976696195623902
1805.066356,0.997700847110191
1805.30741,0.9972358273797898
1805.548464,0.9977284838064225
1805.789518,0.9975569890204553
1806.030572,0.9972202706222257
1806.271626,0.9972460989617103
1806.51268,0.9971895567108873
1806.753734,0.9970904409950828
1806.994788,0.9971111806919476
1807.235842,0.99671889462969
