nu,[0]o-Xylene-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
1558.297166,0.9761363494706697
1558.415168,0.9761031613989881
1558.533171,0.9754513422190179
1558.651173,0.9759840840771618
1558.769175,0.9761880860681994
1558.887178,0.9765981711761924
1559.00518,0.9764067766919141
1559.123182,0.9766118436462959
1559.241185,0.976740764918274
1559.359187,0.9766636054456848
1559.47719,0.9761744195306604
1559.595192,0.9764419279685942
1559.713194,0.9763520994433966
1559.831197,0.9764878218177057
1559.949199,0.976797417525549
1560.067201,0.9764409515271544
1560.185204,0.9760777830467118
1560.303206,0.9761988241962057
1560.421208,0.976680208868106
1560.539211,0.9768384438786325
1560.657213,0.976765183742631
1560.775216,0.9767983943234549
1560.893218,0.976975210834239
1561.01122,0.9768716569503434
1561.129223,0.9770074515481654
1561.247225,0.9770348081397993
1561.365227,0.9771510822001372
1561.48323,0.977038716286848
1561.601232,0.9773504413548485
1561.719234,0.977343599925704
1561.837237,0.977305484268567
1561.955239,0.9774911899520593
1562.073241,0.9775097624611068
1562.191244,0.977730704632948
1562.309246,0.9773523960576859
1562.427249,0.9775938319156131
1562.545251,0.9777434152147267
1562.663253,0.977736571034775
1562.781256,0.9775557064996189
1562.899258,0.977882264637763
1563.01726,0.9778030593821835
1563.135263,0.9777629702785811
1563.253265,0.9777463484493722
1563.371267,0.9780230898230409
1563.48927,0.9780299360086312
1563.607272,0.978168826120509
1563.725275,0.9781932806468423
1563.843277,0.9780915538355409
1563.961279,0.9782823002857133
1564.079282,0.9781923024540508
1564.197284,0.9781844769469332
1564.315286,0.9782558870201863
1564.433289,0.9782470827568224
1564.551291,0.9779194248698592
1564.669293,0.9782011062243897
1564.787296,0.978080794887623
1564.905298,0.9782069754486348
1565.0233,0.9782059972421484
1565.141303,0.9786355239491517
1565.259305,0.9783165407654282
1565.377308,0.978923285092008
1565.49531,0.978662926127451
1565.613312,0.9787588397939043
1565.731315,0.9787001160252474
1565.849317,0.9790799253485091
1565.967319,0.978850847449137
1566.085322,0.9790231403596195
1566.203324,0.9791132146318855
1566.321326,0.9789585269646212
1566.439329,0.9791964427922759
1566.557331,0.9790299935455881
1566.675334,0.9791827341380377
1566.793336,0.978997686088877
1566.911338,0.9790113921524245
1567.029341,0.979086778931974
1567.147343,0.9791719631872025
1567.265345,0.9792189645694596
1567.383348,0.9791886092520677
1567.50135,0.9791974219892083
1567.619352,0.9790202032946039
1567.737355,0.9790701345982094
1567.855357,0.9793208086375745
1567.973359,0.9789477584800513
1568.091362,0.9791592340344207
1568.209364,0.9790388048551808
1568.327367,0.9789761483766988
1568.445369,0.979211130849078
1568.563371,0.979211130849078
1568.681374,0.979246383084325
1568.799376,0.9790437000614431
1568.917378,0.9792267983525113
1569.035381,0.9790955907526375
1569.153383,0.9790603439458168
1569.271385,0.9792424661066266
1569.389388,0.9790153082058252
1569.50739,0.9790016020874533
1569.625393,0.9789007701153741
1569.743395,0.9785885505713722
1569.861397,0.9785807218942824
1569.9794,0.9788391013094446
1570.097402,0.9790769881131388
1570.215404,0.9789311165096143
1570.333407,0.9789213272473957
1570.451409,0.9786325880469837
1570.569411,0.9786962012326129
1570.687414,0.9784143773112505
1570.805416,0.9787607973135415
1570.923418,0.9787803727252412
1571.041421,0.978743179777748
1571.159423,0.9784995030649932
1571.277426,0.9786413957799108
1571.395428,0.9785533220176694
1571.51343,0.9782421915336367
1571.631433,0.9781932806468423
1571.749435,0.9782666478941282
1571.867437,0.9780641676554418
1571.98544,0.9780494968029587
1572.103442,0.9778988887775666
1572.221444,0.9777179942164056
1572.339447,0.9777668813382843
1572.457449,0.9775654821055618
1572.575452,0.9774560009026277
1572.693454,0.977606540718035
1572.811456,0.9775068299362182
1572.929459,0.9769849806351962
1573.047461,0.9772458704522665
1573.165463,0.9774002874984234
1573.283466,0.9769527406627978
1573.401468,0.9766177033349369
1573.51947,0.9765981711761924
1573.637473,0.9764624334643884
1573.755475,0.9763569812160983
1573.873477,0.9761558723928877
1573.99148,0.9761636816711039
1574.109482,0.9758679488813378
1574.227485,0.9758513592672189
1574.345487,0.9754903610530781
1574.463489,0.9752748015034929
1574.581492,0.9752533456938746
1574.699494,0.9749169413227009
1574.817496,0.9745874750794656
1574.935499,0.9746293832419131
1575.053501,0.9744286302672316
1575.171503,0.9741071218710464
1575.289506,0.9740048459928276
1575.407508,0.9737516376513802
1575.525511,0.9734089373937107
1575.643513,0.9731685350770828
1575.761515,0.9727783727272963
1575.879518,0.9725877268501479
1575.99752,0.9719217323864012
1576.115522,0.971492237905959
1576.233525,0.9713902365761423
1576.351527,0.9713465249990143
1576.469529,0.9712212293790307
1576.587532,0.9709007792505149
1576.705534,0.970864856586256
1576.823536,0.9707668041874703
1576.941539,0.9703911901202597
1577.059541,0.9699963212671431
1577.177544,0.9698556819971529
1577.295546,0.9693757222344057
1577.413548,0.9690616953755
1577.531551,0.968830117304987
1577.649553,0.9687090211089938
1577.767555,0.9684068310385102
1577.885558,0.9679721139726585
1578.00356,0.9675192090113467
1578.121562,0.9673644183214902
1578.239565,0.9671680632752825
1578.357567,0.9667551706711084
1578.47557,0.966287374384337
1578.593572,0.9661463067258665
1578.711574,0.9659279823321323
1578.829577,0.9655030675080227
1578.947579,0.9651275598557356
1579.065581,0.9648071906900878
1579.183584,0.9644888568451333
1579.301586,0.9639942009516567
1579.419588,0.9638968424540474
1579.537591,0.9634063438037347
1579.655593,0.9631125496747568
1579.773595,0.9629517233083364
1579.891598,0.9624241703266826
1580.0096,0.9622480628178414
1580.127603,0.9618622786995367
1580.245605,0.9616083805739872
1580.363607,0.9611767153272094
1580.48161,0.9608663053820636
1580.599612,0.9605521534668411
1580.717614,0.9602352235525091
1580.835617,0.9599241577354616
1580.953619,0.9597446687007128
1581.071621,0.9591498114309274
1581.189624,0.9588534799247708
1581.307626,0.9588007444336142
1581.425629,0.958333922151527
1581.543631,0.9579458754978071
1581.661633,0.9577188692266199
1581.779636,0.9574306392277736
1581.897638,0.956945344926186
1582.01564,0.9564411675918062
1582.133643,0.9563608299079585
1582.251645,0.9560682282643412
1582.369647,0.9554364759825897
1582.48765,0.9552702444983273
1582.605652,0.954915904971665
1582.723654,0.9547440355774796
1582.841657,0.9541885362147681
1582.959659,0.9542104828034859
1583.077662,0.9538794292070738
1583.195664,0.9532596090414659
1583.313666,0.9528983921045725
1583.431669,0.9524973063159791
1583.549671,0.9523401572255934
1583.667673,0.952002136472012
1583.785676,0.9511618896090915
1583.903678,0.951103870503426
1584.02168,0.9507662885537387
1584.139683,0.950272018605015
1584.257685,0.9499537307949671
1584.375688,0.9495624304712814
1584.49369,0.9488979693584731
1584.611692,0.9483714771005951
1584.729695,0.9480908006855321
1584.847697,0.9477656613054883
1584.965699,0.947388525627267
1585.083702,0.9464794690596329
1585.201704,0.9459439132567347
1585.319706,0.9456781403599503
1585.437709,0.9450674295621038
1585.555711,0.9446847547500113
1585.673713,0.9439245895299891
1585.791716,0.9437160052451155
1585.909718,0.9430150846774544
1586.027721,0.9424164601820765
1586.145723,0.9418398777606624
1586.263725,0.9411008235733407
1586.381728,0.9403867990548314
1586.49973,0.9398556305825889
1586.617732,0.9393163082509515
1586.735735,0.9384431501657207
1586.853737,0.9378446143891301
1586.971739,0.9369016171142129
1587.089742,0.9363883356799924
1587.207744,0.935439319140313
1587.325747,0.9344809850683102
1587.443749,0.9342950418542451
1587.561751,0.9335721772765291
1587.679754,0.9327407349291469
1587.797756,0.9319678132801794
1587.915758,0.9314926308772189
1588.033761,0.9307011985473642
1588.151763,0.9301996857711821
1588.269765,0.9294232932225622
1588.387768,0.9284395549363991
1588.50577,0.9277972970112547
1588.623772,0.9274587127932243
1588.741775,0.9266280819647431
1588.859777,0.9260435640798104
1588.97778,0.9256528561409421
1589.095782,0.9251309351256399
1589.213784,0.924414236407543
1589.331787,0.9241221676581312
1589.449789,0.923653756471398
1589.567791,0.9230028100586576
1589.685794,0.922348632999497
1589.803796,0.9221328286694664
1589.921798,0.9215281079039565
1590.039801,0.9210057495693571
1590.157803,0.9207773684638915
1590.275806,0.9204938127042332
1590.393808,0.9196712589719785
1590.51181,0.9196409103211879
1590.629813,0.9188301446385102
1590.747815,0.9185067733442841
1590.865817,0.9181330171520775
1590.98382,0.9178511935779439
1591.101822,0.9172969788467206
1591.219824,0.9169374688995658
1591.337827,0.9162527723762882
1591.455829,0.9159165693058632
1591.573831,0.9156711365547469
1591.691834,0.9153818301884088
1591.809836,0.9148126397266161
1591.927839,0.9145437243430349
1592.045841,0.9142255184979919
1592.163843,0.9139138207436716
1592.281846,0.9135848709827135
1592.399848,0.9130770589792659
1592.51785,0.9129930597538635
1592.635853,0.9126726554241392
1592.753855,0.9125521905844776
1592.871857,0.9123204317626855
1592.98986,0.9121927158425618
1593.107862,0.9119619602772635
1593.225865,0.9115060932733731
1593.343867,0.9115644315301469
1593.461869,0.9114277071200044
1593.579872,0.9115361734707715
1593.697874,0.9113648207778169
1593.815876,0.9112663986920612
1593.933879,0.9112818903525177
1594.051881,0.9114459358564336
1594.169883,0.9113557071751772
1594.287886,0.9113356575701659
1594.405888,0.9115826630010916
1594.52389,0.9117741154621266
1594.641893,0.9120960285392
1594.759895,0.9120923801623827
1594.877898,0.9125914311723393
1594.9959,0.9128278229644285
1595.113902,0.9131071910193882
1595.231905,0.9138014162567377
1595.349907,0.9144431300661439
1595.467909,0.9150020255437954
1595.585912,0.9156390886258094
1595.703914,0.9162087932987205
1595.821916,0.9168604493870431
1595.939919,0.9172758812588302
1596.057921,0.9182165710582834
1596.175924,0.9191775280845186
1596.293926,0.9197016086242911
1596.411928,0.9203014496000226
1596.529931,0.920762636143855
1596.647933,0.9218470117964831
1596.765935,0.9224168893237917
1596.883938,0.9229382021232575
1597.00194,0.9231486560241747
1597.119942,0.9236925507438438
1597.237945,0.9241147747103616
1597.355947,0.9247100962982513
1597.473949,0.9247045480543183
1597.591952,0.9247137951460342
1597.709954,0.9247544834481567
1597.827957,0.924868235245213
1597.945959,0.9246324239124482
1598.063961,0.9243670924836666
1598.181964,0.9240565573134222
1598.299966,0.9232372825491582
1598.417968,0.9227010374822736
1598.535971,0.9219760794126569
1598.653973,0.9210508799567715
1598.771975,0.9198818878063642
1598.889978,0.9187998237440347
1599.00798,0.9175410122981039
1599.125983,0.9163279081841491
1599.243985,0.915184129065578
1599.361987,0.9138964565460378
1599.47999,0.9125385024042805
1599.597992,0.9111160521402086
1599.715994,0.9102490824016449
1599.833997,0.9089429027807396
1599.951999,0.9078219590032625
1600.070001,0.9064893475882146
1600.188004,0.9056992334169622
1600.306006,0.9047017026021662
1600.424008,0.9037793773313657
1600.542011,0.9031017969227819
1600.660013,0.9025781497529256
1600.778016,0.9016219238034753
1600.896018,0.901081112908686
1601.01402,0.900693731323145
1601.132023,0.90029751325573
1601.250025,0.8999014694859163
1601.368027,0.8993167235937534
1601.48603,0.8993347101080899
1601.604032,0.8989750481612314
1601.722034,0.8986424889206652
1601.840037,0.898633502540708
1601.958039,0.8983280190849745
1602.076042,0.8982202261903873
1602.194044,0.8980944841608681
1602.312046,0.8978340745216842
1602.430049,0.8976904325614239
1602.548051,0.8976275964304349
1602.666053,0.8975647646978211
1602.784056,0.8974391144264876
1602.902058,0.897178894816971
1603.02006,0.8971968385743043
1603.138063,0.8970353576770776
1603.256065,0.8968021588012491
1603.374067,0.8969187506602
1603.49207,0.8966676485659488
1603.610072,0.8965690205492469
1603.728075,0.8966048840273337
1603.846077,0.8964255809814305
1603.964079,0.8964255809814305
1604.082082,0.8964524741522555
1604.200084,0.8960939648692313
1604.318086,0.8960312404870695
1604.436089,0.8957176844284102
1604.554091,0.8958789281231044
1604.672093,0.895610204755188
1604.790096,0.8958072606755907
1604.908098,0.8955654253644444
1605.026101,0.8956997702538639
1605.144103,0.8958072606755907
1605.262105,0.89574455636202
1605.380108,0.8955654253644444
1605.49811,0.8955206482126143
1605.616112,0.8956728996638171
1605.734115,0.895663942979604
1605.852117,0.89574455636202
1605.970119,0.8958878869571797
1606.088122,0.896040200844276
1606.206124,0.8959326824714061
1606.324126,0.8961746169553589
1606.442129,0.8963628333869532
1606.560131,0.8963986886173886
1606.678134,0.8966855820982549
1606.796136,0.8965331585056706
1606.914138,0.8966228163043364
1607.032141,0.8969905070304693
1607.150143,0.8971699230728816
1607.268145,0.8975737403903464
1607.386148,0.8976545256622642
1607.50415,0.8979597800913017
1607.622152,0.8981842980999063
1607.740155,0.8983370024100819
1607.858157,0.8988042591275528
1607.97616,0.8990829316398901
1608.094162,0.8993706842159714
1608.212164,0.8996045509952315
1608.330167,0.900036464830737
1608.448169,0.900720752540401
1608.566171,0.9009009147065251
1608.684174,0.901567828110934
1608.802176,0.9019555856389156
1608.920178,0.9028670209777775
1609.038181,0.9030205214185114
1609.156183,0.9036257478960913
1609.274185,0.904457466115873
1609.392188,0.9049948734449211
1609.51019,0.905856838794847
1609.628193,0.9065265144133805
1609.746195,0.9072765219261609
1609.864197,0.9079590504692172
1609.9822,0.908697521324976
1610.100202,0.9098240953223701
1610.218204,0.9107207135682552
1610.336207,0.9118953894840267
1610.454209,0.9130076677596833
1610.572211,0.9136670973212316
1610.690214,0.9150047705539895
1610.808216,0.9161840559952565
1610.926219,0.9172144258335656
1611.044221,0.9180531430541589
1611.162223,0.9192584192661498
1611.280226,0.9202324295795857
1611.398228,0.9214589958875966
1611.51623,0.922376303873548
1611.634233,0.9235577014756713
1611.752235,0.9244974374328098
1611.870237,0.9254668186142555
1611.98824,0.9263371664231365
1612.106242,0.9270488666248454
1612.224244,0.9279763791704503
1612.342247,0.9287106988715285
1612.460249,0.9294967205630685
1612.578252,0.9300480755789677
1612.696254,0.9304006306045693
1612.814256,0.9307989273038817
1612.932259,0.9311014861183996
1613.050261,0.9315233706412411
1613.168263,0.9316165276360774
1613.286266,0.9316323652516666
1613.404268,0.9319091011573941
1613.52227,0.9316239805981102
1613.640273,0.9314311543923273
1613.758275,0.9311489735051097
1613.876278,0.9308817720949503
1613.99428,0.930430403901119
1614.112282,0.929821171531946
1614.230285,0.9292281348233347
1614.348287,0.9285667598687642
1614.466289,0.928095167749291
1614.584292,0.9273205317397623
1614.702294,0.9268616216661647
1614.820296,0.9263399454388043
1614.938299,0.9257176541087743
1615.056301,0.9247859256351081
1615.174303,0.9240990648927254
1615.292306,0.9235263010476314
1615.410308,0.9229991180548013
1615.528311,0.9227047282938051
1615.646313,0.9223347978737657
1615.764315,0.9218967928791972
1615.882318,0.9213124955543356
1616.00032,0.921293148195077
1616.118322,0.9213852821165157
1616.236325,0.9210370642971898
1616.354327,0.9208224876603576
1616.472329,0.9208758969134951
1616.590332,0.9206549132173402
1616.708334,0.9202296688864381
1616.826337,0.9207175198800414
1616.944339,0.9209136535992755
1617.062341,0.9212535334414279
1617.180344,0.9217705016697182
1617.298346,0.9216423844743374
1617.416348,0.9219281379030175
1617.534351,0.9222250465631512
1617.652353,0.9225617201443375
1617.770355,0.9227850070972441
1617.888358,0.9228846732598864
1618.00636,0.9233896292690374
1618.124362,0.9235309186906808
1618.242365,0.923792314926493
1618.360367,0.9241258641541947
1618.47837,0.9243689412197003
1618.596372,0.9246324239124482
1618.714374,0.9248710098540807
1618.832377,0.9251993973479102
1618.950379,0.9255954674429293
1619.068381,0.9260102271115725
1619.186384,0.9263019662796194
1619.304386,0.926830108906748
1619.422388,0.9273335143180844
1619.540391,0.928087743017648
1619.658393,0.9287757108958438
1619.776396,0.9295115926295738
1619.894398,0.930194104589811
1620.0124,0.930866878105749
1620.130403,0.9312951753704962
1620.248405,0.9319146926287755
1620.366407,0.9325374196111073
1620.48441,0.9330532554196076
1620.602412,0.9335703101340417
1620.720414,0.9341913408601109
1620.838417,0.9348146543364002
1620.956419,0.9352559910005062
1621.074421,0.936081250670584
1621.192424,0.936752661599369
1621.310426,0.9375989312860521
1621.428429,0.9377020728411751
1621.546431,0.9385557701008015
1621.664433,0.9393651539689583
1621.782436,0.9401376295694968
1621.900438,0.9408486423464169
1622.01844,0.9417240385799535
1622.136443,0.9422072669492241
1622.254445,0.9429387035490729
1622.372447,0.943646172844558
1622.49045,0.9443447294465281
1622.608452,0.9451978578667294
1622.726455,0.9459240486431355
1622.844457,0.9467625087332042
1622.962459,0.9474453706441381
1623.080462,0.9483335430001981
1623.198464,0.9490042518827515
1623.316466,0.9499261825362257
1623.434469,0.9503575469354065
1623.552471,0.9509355400160345
1623.670473,0.9519278832012824
1623.788476,0.9529041095120774
1623.906478,0.9535971226794558
1624.02448,0.9543230862839314
1624.142483,0.9553743746299668
1624.260485,0.95594872720478
1624.378488,0.9568037274950852
1624.49649,0.9577447279851806
1624.614492,0.9581259862522812
1624.732495,0.958932109133878
1624.850497,0.9596486990324062
1624.968499,0.9604676285964849
1625.086502,0.96116518127583
1625.204504,0.9620152269609145
1625.322506,0.9626214875059195
1625.440509,0.9633601014090585
1625.558511,0.9640144450424388
1625.676514,0.9644821054467654
1625.794516,0.96552623985971
1625.912518,0.9662458249205583
1626.030521,0.9667967420372253
1626.148523,0.9675869377264548
1626.266525,0.9681870276364944
1626.384528,0.9689589802797864
1626.50253,0.9693892935895163
1626.620532,0.9699575221902792
1626.738535,0.9703543159556487
1626.856537,0.971225114271718
1626.974539,0.9717905318087673
1627.092542,0.9723329422439541
1627.210544,0.9728834384649985
1627.328547,0.9733953097639808
1627.446549,0.9738120121245039
1627.564551,0.9744062186664698
1627.682554,0.9747083314193137
1627.800556,0.9751880059086203
1627.918558,0.9759479733341038
1628.036561,0.9764868453303721
1628.154563,0.9771032029701602
1628.272565,0.9774413391725775
1628.390568,0.977730704632948
1628.50857,0.9782578435339169
1628.626573,0.9788234400091144
1628.744575,0.9793590028938945
1628.862577,0.9796646105751167
1628.98058,0.9798635026779289
1629.098582,0.9805369001898286
1629.216584,0.9806781076701506
1629.334587,0.9812117416960181
1629.452589,0.9813000547267975
1629.570591,0.9818202816037475
1629.688594,0.9823378372560886
1629.806596,0.9823437313007943
1629.924598,0.9830099861855
1630.042601,0.9831486003656221
1630.160603,0.983381634197327
1630.278606,0.983602919958736
1630.396608,0.9837229268352417
1630.51461,0.9840830353222966
1630.632613,0.9844984060002514
1630.750615,0.9848164503467863
1630.868617,0.9846569230038938
1630.98662,0.9852321305911954
1631.104622,0.9855908203643089
1631.222624,0.9856203885324402
1631.340627,0.9859220345208135
1631.458629,0.9861458642263602
1631.576632,0.9864910756873211
1631.694634,0.9866814868390138
1631.812636,0.9870476135829426
1631.930639,0.9871048640047766
1632.048641,0.9873931407114168
1632.166643,0.987506697451986
1632.284646,0.9875778004938814
1632.402648,0.9879906943032821
1632.52065,0.9880687486512383
1632.638653,0.9881013554579531
1632.756655,0.9883484116775583
1632.874657,0.9884432976795345
1632.99266,0.9890958855863233
1633.110662,0.9887428413773099
1633.228665,0.988816999871322
1633.346667,0.9891760055978726
1633.464669,0.9892699817822024
1633.582672,0.9894510347547103
1633.700674,0.9897291095631572
1633.818676,0.9895588907955459
1633.936679,0.9898122503002226
1634.054681,0.9899874625743545
1634.172683,0.990044883512375
1634.290686,0.990117753497384
1634.408688,0.9902088485210125
1634.526691,0.990329958468909
1634.644693,0.9904902068199313
1634.762695,0.9906209601567619
1634.880698,0.9906066953176428
1634.9987,0.9905516191165157
1635.116702,0.9911522735479883
1635.234705,0.9913081940634445
1635.352707,0.9910354235833778
1635.470709,0.9912791491588683
1635.588712,0.9907662949116606
1635.706714,0.990868646356286
1635.824716,0.9911390913104122
1635.942719,0.9913377354877926
1636.060721,0.991775408551576
1636.178724,0.9919678316452716
1636.296726,0.9917766978604451
1636.414728,0.9920750691639558
1636.532731,0.9919642605675055
1636.650733,0.9921199119705219
1636.768735,0.9921902557659387
1636.886738,0.9923195465793785
1637.00474,0.9922427440187707
1637.122742,0.9923906984416321
1637.240745,0.9924845830423762
1637.358747,0.9924307918357301
1637.47675,0.9925127700047875
1637.594752,0.9925613050659134
1637.712754,0.992881457708636
1637.830757,0.99299812813417
1637.948759,0.9927470306601788
1638.066761,0.9929143226287975
1638.184764,0.9930474813675559
1638.302766,0.9931698323539264
1638.420768,0.9930847213463525
1638.538771,0.9934711064499865
1638.656773,0.9934484555669805
1638.774775,0.993515515600982
1638.892778,0.9934435876814746
1639.01078,0.993561615790422
1639.128783,0.993406830948734
1639.246785,0.9935893365462053
1639.364787,0.9936996310837954
1639.48279,0.9937107605819887
1639.600792,0.9936952588150377
1639.718794,0.9938373673975698
1639.836797,0.993856250486939
1639.954799,0.9940588190318219
1640.072801,0.9939993760918054
1640.190804,0.9939933127141046
1640.308806,0.994156042738485
1640.426809,0.9938248451256311
1640.544811,0.9941286044103561
1640.662813,0.9940169700364683
1640.780816,0.9943487288502488
1640.898818,0.9941327797592628
1641.01682,0.9942008801870894
1641.134823,0.9944198273261019
1641.252825,0.9944869529299101
1641.370827,0.9943382882434092
1641.48883,0.9945327003819281
1641.606832,0.9944918259279182
1641.724834,0.9943912878866006
1641.842837,0.99445632320346
1641.960839,0.9944818810593834
1642.078842,0.9944799915456044
1642.196844,0.9946620975033481
1642.314846,0.9948096168306956
1642.432849,0.9947686315187854
1642.550851,0.9946756249998608
1642.668853,0.9946142554070698
1642.786856,0.9946326559409993
1642.904858,0.9947688304725316
1643.02286,0.994713224449111
1643.140863,0.99480673188699
1643.258865,0.9948975618879377
1643.376868,0.9949524817491281
1643.49487,0.9947462494763751
1643.612872,0.9950770575981285
1643.730875,0.9949994446145816
1643.848877,0.9948525935344328
1643.966879,0.9949491984113559
1644.084882,0.9951771673855607
1644.202884,0.9949322844187521
1644.320886,0.9950724802541915
1644.438889,0.995013076200349
1644.556891,0.9948537873582614
1644.674893,0.995124424393391
1644.792896,0.9950409369565313
1644.910898,0.9952051322568689
1645.028901,0.9951817452110597
1645.146903,0.9951072088897635
1645.264905,0.9951255190308599
1645.382908,0.995152487297844
1645.50091,0.9949919821467312
1645.618912,0.9950893966301446
1645.736915,0.9949633267902845
1645.854917,0.9947281452593835
1645.972919,0.9943959615366367
1646.090922,0.9947885270903708
1646.208924,0.9949506908362727
1646.326927,0.9950069071384006
1646.444929,0.9950308870938199
1646.562931,0.994907212441093
1646.680934,0.9953755259607961
1646.798936,0.9953211799407385
1646.916938,0.9951155678254257
1647.034941,0.9951813471384413
1647.152943,0.9949761618999864
1647.270945,0.9950687984928258
1647.388948,0.9950580518078342
1647.50695,0.9951800534035309
1647.624952,0.9951536814815453
1647.742955,0.9950361607714968
1647.860957,0.9951182546410859
1647.97896,0.9951098956828547
1648.096962,0.9950798438177905
1648.214964,0.9950060116325872
1648.332967,0.9949983501157944
1648.450969,0.995048399791544
1648.568971,0.994899452195101
1648.686974,0.9951923937127028
1648.804976,0.9951687084155887
1648.922978,0.9950609374803687
1649.040981,0.9950601414319371
1649.158983,0.9951357688764925
1649.276986,0.995253599926988
1649.394988,0.9953180944498632
1649.51299,0.9951091991061715
1649.630993,0.9949018399566516
1649.748995,0.9950088971542049
1649.866997,0.9951895076589459
1649.985,0.9948277225304832
1650.103002,0.9949404428969342
1650.221004,0.9951640311336507
1650.339007,0.9949655157120113
1650.457009,0.9951322859073967
1650.575012,0.9949926786413625
1650.693014,0.9947473436978513
1650.811016,0.9949941711314998
1650.929019,0.9949476064939119
1651.047021,0.9948805492850875
1651.165023,0.9948332935813283
1651.283026,0.9948547822125461
1651.401028,0.9947791761221657
1651.51903,0.9948545832416096
1651.637033,0.9950224293672251
1651.755035,0.9948666210548954
1651.873037,0.9948567719241003
1651.99104,0.9948707995034786
1652.109042,0.9945291200706513
1652.227045,0.9943103477300756
1652.345047,0.9936122887249761
1652.463049,0.993907534792588
1652.581052,0.9944029223327302
1652.699054,0.9944426992451565
1652.817056,0.9944953066554002
1652.935059,0.9943392825821946
1653.053061,0.9940453993283482
1653.171063,0.9934677286539668
1653.289066,0.9933910359056929
1653.407068,0.9937068851175797
1653.525071,0.993979198109278
1653.643073,0.993900875634413
1653.761075,0.9939965928974489
1653.879078,0.9940535505340425
1653.99708,0.9937248713749753
1654.115082,0.9936564060899937
1654.233085,0.9935543628171001
1654.351087,0.9934427929269223
1654.469089,0.9933300435685722
1654.587092,0.993224756164285
1654.705094,0.9934632580592467
1654.823096,0.9932603142470415
1654.941099,0.9933101771663656
1655.059101,0.9934629600203141
1655.177104,0.9931805586460377
1655.295106,0.9930305004008122
1655.413108,0.9932321060546752
1655.531111,0.9929320959542434
1655.649113,0.9932134334666042
1655.767115,0.9929638702897006
1655.885118,0.9928483953065863
1656.00312,0.992763411121323
1656.121122,0.9924192797053154
1656.239125,0.9924709860967278
1656.357127,0.9920574103848884
1656.47513,0.992085585215424
1656.593132,0.9920511604428902
1656.711134,0.992044017700249
1656.829137,0.9918020876688985
1656.947139,0.9917683669711729
1657.065141,0.9914755410102873
1657.183144,0.9913896829461437
1657.301146,0.9911877574345391
1657.419148,0.9912583325153115
1657.537151,0.9908212839669603
1657.655153,0.9910179815134134
1657.773155,0.9905287376383962
1657.891158,0.9904310763196471
1658.00916,0.9902330099116843
1658.127163,0.9900789416421643
1658.245165,0.990042903424588
1658.363167,0.9899666730559311
1658.48117,0.9894935820639653
1658.599172,0.9895212882721482
1658.717174,0.989126548034042
1658.835177,0.9892719603241446
1658.953179,0.988920831107353
1659.071181,0.9884937095732086
1659.189184,0.9885372042533057
1659.307186,0.9884512052575463
1659.425189,0.9880885102238264
1659.543191,0.9880717128619305
1659.661193,0.9877901525480154
1659.779196,0.9874296749335021
1659.897198,0.9872104898761085
1660.0152,0.9868827903945935
1660.133203,0.9869054889598051
1660.251205,0.9867357558131731
1660.369207,0.9862198279397818
1660.48721,0.9864190644672374
1660.605212,0.9861320582809029
1660.723214,0.9859299219286393
1660.841217,0.9854696001486002
1660.959219,0.9854065321123894
1661.077222,0.98493463541179
1661.195224,0.984782967156692
1661.313226,0.9848558437926639
1661.431229,0.9844019298838703
1661.549231,0.9840092318623118
1661.667233,0.9837937574358449
1661.785236,0.9837022688706875
1661.903238,0.9834406388655013
1662.02124,0.9832498698867506
1662.139243,0.9830375108504567
1662.257245,0.9829323314639932
1662.375248,0.9825470975008491
1662.49325,0.982316226061393
1662.611252,0.9820588929222782
1662.729255,0.9817918092284323
1662.847257,0.9815522812505822
1662.965259,0.9812922043577612
1663.083262,0.9813324381629273
1663.201264,0.9810547603761872
1663.319266,0.9809321361953112
1663.437269,0.980662416945954
1663.555271,0.9808968232740445
1663.673273,0.9804643431438584
1663.791276,0.980046754286421
1663.909278,0.9799908932134823
1664.027281,0.979929155731961
1664.145283,0.9800947777539464
1664.263285,0.9795264876029239
1664.381288,0.9796450174788368
1664.49929,0.9796107305032505
1664.617292,0.9797733593823377
1664.735295,0.979356064821293
1664.853297,0.9793668377972573
1664.971299,0.9792630304143393
1665.089302,0.9794824099027375
1665.207304,0.9793276639072285
1665.325307,0.9792777194699631
1665.443309,0.979386425329888
1665.561311,0.9793541061111221
1665.679314,0.9791709840157289
1665.797316,0.979338436570781
1665.915318,0.9792219022307598
1666.033321,0.9793178706795556
1666.151323,0.9792365906694562
1666.269325,0.9795833017868003
1666.387328,0.9794745740748017
1666.50533,0.9792865330090993
1666.623332,0.979471635655487
1666.741335,0.9794804509398767
1666.859337,0.9796185674204423
1666.97734,0.9798194098124052
1667.095342,0.9794951432568328
1667.213344,0.9797478856061542
1667.331347,0.9796234655255246
1667.449349,0.979663630910996
1667.567351,0.9797028182399737
1667.685354,0.9797713998375784
1667.803356,0.979775318931016
1667.921358,0.979636200713355
1668.039361,0.9797018385376454
1668.157363,0.9794873073270306
1668.275366,0.9792532378329981
1668.393368,0.9793159120457728
1668.51137,0.9789790853095494
1668.629373,0.9790603439458168
1668.747375,0.9789272007929797
1668.865377,0.9786198659060331
