nu,[0]3-methylfuran-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
600.457009,0.7772291933296327
600.576012,0.7810079109003195
600.695014,0.7854095323305902
600.814016,0.7866829269441113
600.933019,0.7889281712392731
601.052021,0.7889439499604846
601.171023,0.7887073022744242
601.290026,0.7886520946955528
601.409028,0.7879268684236705
601.528031,0.7862975467357706
601.647033,0.78603811135454
601.766035,0.7832212937476665
601.885038,0.7813828846840604
602.00404,0.7812266237337394
602.123042,0.777664563570187
602.242045,0.7756219929257494
602.361047,0.7747537825822218
602.48005,0.7736234673905233
602.599052,0.7699728688614912
602.718054,0.7688725945426531
602.837057,0.7675205689078196
602.956059,0.7646477566639486
603.075062,0.761184124243537
603.194064,0.7607427654578964
603.313066,0.7607047292705361
603.432069,0.7575391952749536
603.551071,0.758790166714781
603.670073,0.7569334062666456
603.789076,0.755761068283581
603.908078,0.755013235064503
604.027081,0.7539494165713478
604.146083,0.7535574647910257
604.265085,0.7535650004033516
604.384088,0.7541982609358783
604.50309,0.752254937388002
604.622092,0.7525784765670172
604.741095,0.7521345862263696
604.860097,0.7515857283359282
604.9791,0.7502265885601936
605.098102,0.7509246238236413
605.217104,0.747739966363066
605.336107,0.7480241615439486
605.455109,0.7481962268878597
605.574111,0.7461564367688308
605.693114,0.7415000870551826
605.812116,0.7428285608403354
605.931119,0.7441966236240667
606.050121,0.7421825810343652
606.169123,0.7444273603397332
606.288126,0.7452839442454671
606.407128,0.7459773807115926
606.526131,0.7466714623736013
606.645133,0.7490496569492203
606.764135,0.7465744013925931
606.883138,0.7474110331484802
607.00214,0.7467237312053552
607.121142,0.7463131460744534
607.240145,0.7472316760242405
607.359147,0.7481887449630005
607.47815,0.7482336376344649
607.597152,0.7491095833187991
607.716154,0.7510372709655393
607.835157,0.7489747557286489
607.954159,0.75000905439349
608.073161,0.7493118702137971
608.192164,0.7483533645943878
608.311166,0.7484282036727389
608.430169,0.750294111991673
608.549171,0.7487051733443272
608.668173,0.7493418432880632
608.787176,0.7489148401448459
608.906178,0.7477773542960747
609.025181,0.7467834714934313
609.144183,0.7463056829803082
609.263185,0.746454959044013
609.382188,0.746537073605726
609.50119,0.7494767369599212
609.620192,0.7476278137797656
609.739195,0.7487575845408319
609.858197,0.7479942411758981
609.9772,0.748847440842247
610.096202,0.7484431723864989
610.215204,0.7487875354432275
610.334207,0.7464101730900624
610.453209,0.7464848178395468
610.572211,0.7469328431243952
610.691214,0.7432892573492166
610.810216,0.7406774785907104
610.929219,0.7363571645804233
611.048221,0.7389832677765041
611.167223,0.7366959667946653
611.286226,0.734930016462413
611.405228,0.7307236021263284
611.52423,0.724263501835294
611.643233,0.7090069145207735
