nu,[0]HFC-236cb-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
615.723464,0.7136161972741982
615.843992,0.7149876565525597
615.964521,0.7177384873686684
616.085049,0.7189165442305379
616.205578,0.7197077875332243
616.326106,0.7222022894778557
616.446635,0.7233876729813883
616.567163,0.7228453356285817
616.687692,0.7236336666067485
616.808221,0.7255756058695515
616.928749,0.727537307110341
617.049278,0.7292636153954688
617.169806,0.7287897480690269
617.290335,0.7287095856057556
617.410863,0.7301100520276604
617.531392,0.7293584258280148
617.65192,0.7281851035403206
617.772449,0.7276391694635348
617.892977,0.72514764252369
618.013506,0.725053379457394
618.134035,0.727537307110341
618.254563,0.7257497649132095
618.375092,0.7204926967194294
618.49562,0.7162614679370267
618.616149,0.7111086840721191
618.736677,0.7007808960038515
618.857206,0.6877017760950631
618.977734,0.6723273023260176
619.098263,0.6537044114200743
619.218791,0.6369080387508388
619.33932,0.6190557164055539
619.459849,0.5912833114761684
619.580377,0.5574513745443765
619.700906,0.5337220933115426
619.821434,0.5280839561798034
619.941963,0.530073289457903
620.062491,0.530073289457903
620.18302,0.5278991591365095
620.303548,0.5284431753906954
620.424077,0.5315276818787179
620.544605,0.5320754374367392
620.665134,0.5342667675833758
620.785663,0.5438727363650313
620.906191,0.5555425917635446
621.02672,0.5651410121210714
621.147248,0.5731315542785903
621.267777,0.5806425173802667
621.388305,0.5900665215784197
621.508834,0.6014932292939003
621.629362,0.6127244222495216
621.749891,0.6228808689929465
621.87042,0.630829284871618
621.990948,0.6390899932588247
622.111477,0.6490211332625243
622.232005,0.6557209248437998
622.352534,0.6606837469444323
622.473062,0.6647727673189006
622.593591,0.6661369493006878
622.714119,0.6663634743705297
622.834648,0.6684257220381024
622.955176,0.6723273023260176
623.075705,0.6762516560175303
623.196234,0.6790367698120763
623.316762,0.6811382385278756
623.437291,0.683239378396919
623.557819,0.6853469997531253
623.678348,0.6881695723355037
623.798876,0.6900577425756299
623.919405,0.690534046724041
624.039933,0.6919510934965054
624.160462,0.6926641702943158
624.28099,0.6921933187661787
624.401519,0.6924287045078678
624.522048,0.6928997161527427
624.642576,0.6902993050564995
624.763105,0.6877017760950631
624.883633,0.6874679972358488
625.004162,0.6858200523673386
625.12469,0.684176057824226
625.245219,0.683239378396919
625.365747,0.6820720374208465
625.486276,0.6818333539797881
625.606804,0.6816015700449367
625.727333,0.6802057180634645
625.847862,0.6776461702854758
625.96839,0.6755622309949272
626.088919,0.6764883855223832
626.209447,0.6764883855223832
626.329976,0.675096253836148
626.450504,0.6741720052232526
626.571033,0.6739428257042026
626.691561,0.6734779655496634
626.81209,0.672555932473731
626.932618,0.6718702751672806
627.053147,0.6730201562059074
627.173676,0.6753258255874385
627.294204,0.6757919612053881
627.414733,0.6771787557045539
627.535261,0.6788059365542176
627.65579,0.6804370273279527
627.776318,0.683471719281286
627.896847,0.6846483022097014
628.017375,0.6862865686004912
628.137904,0.6891130107573608
628.258432,0.6907688682173189
628.378961,0.6926641702943158
628.49949,0.6971881235336044
628.620018,0.7007808960038515
628.740547,0.7027036686544829
628.861075,0.7053578614951675
628.981604,0.7082628479638302
629.102132,0.7129599722824879
629.222661,0.7176882474329708
629.343189,0.720795367208405
629.463718,0.7241331461373284
629.584246,0.7285857155054595
629.704775,0.7331169793443547
629.825304,0.7379567945984242
629.945832,0.742568616336983
630.066361,0.7452243239147724
630.186889,0.7497540946606068
630.307418,0.7552926416485074
630.427946,0.7605678147419447
630.548475,0.7656118200697453
630.669003,0.7692340495973723
630.789532,0.7724870763455131
630.91006,0.7769727500113086
631.030589,0.7811875633790697
631.151118,0.7845695935783661
631.271646,0.7890938635523173
631.392175,0.7939776235969014
631.512703,0.797135979951735
631.633232,0.8014040717475103
631.75376,0.8072757269376923
631.874289,0.8108517829125248
631.994817,0.8121258200691677
632.115346,0.8149161943882565
632.235875,0.8189764091504738
632.356403,0.8240368740609101
632.476932,0.8288799063685938
632.59746,0.8314949946753873
632.717989,0.8350029677048939
632.838517,0.838617983337074
632.959046,0.8402884947314696
633.079574,0.8428552870088251
633.200103,0.8460896125377914
633.320631,0.8490561145318597
633.44116,0.8523483280192677
633.561689,0.8546869649074484
633.682217,0.8566807073436353
633.802746,0.8583528645463633
633.923274,0.8590570025524186
634.043803,0.8606821555730798
634.164331,0.8636307277295545
634.28486,0.8666847313435164
634.405388,0.8684111511768913
634.525917,0.8681072604579574
634.646445,0.8703411654556966
634.766974,0.8747037687023388
634.887503,0.8758766574123323
635.008031,0.8758503815067505
635.12856,0.8787894003928379
635.249088,0.883530028221263
635.369617,0.8847412938874555
635.490145,0.8840426242761175
635.610674,0.8856796168823051
635.731202,0.8857681892725391
635.851731,0.8860428199767734
635.972259,0.8890871649161642
636.092788,0.8915266042537325
636.213317,0.8916157613719395
636.333845,0.8902704375473782
636.454374,0.8908849361269155
636.574902,0.8922579558824083
636.695431,0.8926238566488516
636.815959,0.8922936469144594
636.936488,0.8922936469144594
637.057016,0.8919813987846497
637.177545,0.8916157613719395
637.298073,0.8909473002551636
637.418602,0.8895762973559588
637.539131,0.8891760780782398
637.659659,0.8888382553589519
637.780188,0.8885094460379447
637.900716,0.8888115906112644
638.021245,0.888536101721159
638.141773,0.8865036820569173
638.262302,0.8867430703670404
638.38283,0.8874704978892652
638.503359,0.8861048451450273
638.623887,0.8864061720150417
638.744416,0.8848297724406982
638.864945,0.8820469439134913
638.985473,0.8796686293344325
639.106002,0.8772879546201666
639.22653,0.8752462531917483
639.347059,0.8735411859788502
639.467587,0.8725197404534087
639.588116,0.8698626094296668
639.708644,0.8694190926052611
639.829173,0.8698104192388224
639.949701,0.8668580856246353
640.07023,0.8644861455119428
640.190759,0.8621551811370274
640.311287,0.8595038283583869
640.431816,0.8590570025524186
640.552344,0.8584387041247253
640.672873,0.8545673171079028
640.793401,0.8524932395521624
640.91393,0.851206946156359
641.034458,0.847020823183541
641.154987,0.8449059158612491
641.275516,0.844618696679884
641.396044,0.8398852530397467
641.516573,0.8352368012710228
641.637101,0.8354372821600723
641.75763,0.834577224765042
641.878158,0.8295349802147249
641.998687,0.8255627532810079
642.119215,0.8236743775913948
642.239744,0.8192794864877092
642.360272,0.8160333946820302
642.480801,0.8141342502348906
642.60133,0.8122395256431818
642.721858,0.8073564585468992
642.842387,0.8011316406790221
642.962915,0.7991313130287246
643.083444,0.7946527914826594
643.203972,0.7867458640957193
643.324501,0.7835189743950315
643.445029,0.7793928966411953
643.565558,0.7719542441110956
643.686086,0.7676357056281938
643.806615,0.7646630497720124
643.927144,0.7611612890623392
644.047672,0.7559424727076293
644.168201,0.7506543396131418
644.288729,0.7479568423988165
644.409258,0.7440254780831248
644.529786,0.7388428742934298
644.650315,0.7353563995110923
644.770843,0.7327651676358342
644.891372,0.7302341812871932
645.0119,0.7255465834257695
645.132429,0.7215598153836009
645.252958,0.7190171995924411
645.373486,0.7159965002159413
645.494015,0.7132309485541861
645.614543,0.7089927345242835
645.735072,0.7053578614951675
645.8556,0.7029426285227011
645.976129,0.6974252077976467
646.096657,0.6919510934965054
646.217186,0.6893542425242224
646.337714,0.6867602697409249
646.458243,0.683471719281286
646.578772,0.6795054668651344
646.6993,0.6769485540641108
646.819829,0.6737137240929442
646.940357,0.6688804061041502
647.060886,0.6652249665309848
647.181414,0.6631792256921872
647.301943,0.6615895039796473
647.422471,0.6586519715441458
647.543,0.6534821897000246
647.663528,0.6503529912737462
647.784057,0.6492418379655069
647.904586,0.6472452494292885
648.025114,0.6445905306382299
648.145643,0.642601820038801
648.266171,0.640190173931377
648.3867,0.6384384538073093
648.507228,0.6375643919946457
648.627757,0.63625236120283
648.748285,0.6332119998712515
648.868814,0.6325601272833978
648.989342,0.6329904144510072
649.109871,0.6327752342927936
649.2304,0.6329904144510072
649.350928,0.6327752342927936
649.471457,0.6334273285550097
649.591985,0.6342957187065604
649.712514,0.6347271864776971
649.833042,0.6351652993679318
649.953571,0.6369080387508388
650.074099,0.6377812007433225
650.194628,0.6379980832195069
650.315157,0.6399661465775749
650.435685,0.6404078755976997
650.556214,0.641285835652586
650.676742,0.6434827878574192
650.797271,0.6450290012621803
650.917799,0.6470252234510184
651.038328,0.6474653502291101
651.158856,0.6474653502291101
651.279385,0.6488005035863853
651.399913,0.6490211332625243
651.520442,0.6485734631445251
651.640971,0.6485734631445251
651.761499,0.6490211332625243
651.882028,0.6483529856503539
652.002556,0.6467988042484824
652.123085,0.6448097286802025
652.243613,0.6421649993370453
652.364142,0.6382150394482704
652.48467,0.6332119998712515
652.605199,0.6284555357961469
652.725727,0.6250210186320031
652.846256,0.6192662311346078
652.966785,0.610211292892573
653.087313,0.5994396360957209
653.207842,0.5904738079759567
653.32837,0.5802478146825746
653.448899,0.567082774010568
653.569427,0.554022488554536
653.689956,0.5397873571674243
653.810484,0.5239390071524291
653.931013,0.5069869577909671
654.051541,0.4899166521493986
654.17207,0.47439261426555923
654.292599,0.45732087545234074
654.413127,0.4416180105901711
654.533656,0.43056369938893735
654.654184,0.4236871287613419
654.774713,0.41921137974730416
654.895241,0.4140742389904426
655.01577,0.41577958620063626
655.136298,0.42747904899717737
655.256827,0.44191841296260354
655.377355,0.4565395250003493
655.497884,0.4700247152604868
655.618413,0.4895787262572555
655.738941,0.5159218388866226
655.85947,0.5377561899867694
655.979998,0.5545934256999013
656.100527,0.5676614935368421
656.221055,0.5778678902590787
656.341584,0.5884519522793628
656.462112,0.5977994196155705
656.582641,0.6066701778083333
656.703169,0.6154571216752324
656.823698,0.6201152072871398
656.944227,0.6235227668086352
657.064755,0.6291031784767404
657.185284,0.6334273285550097
657.305812,0.6358198566654206
657.426341,0.6390899932588247
657.546869,0.641285835652586
657.667398,0.6419467003502015
657.787926,0.6428267700397684
657.908455,0.6423833725581638
658.028983,0.6421649993370453
658.149512,0.6437080462510887
658.270041,0.6445905306382299
658.390569,0.6410678355305849
658.511098,0.6395311175245433
658.631626,0.6419467003502015
658.752155,0.6386555597875291
658.872683,0.6342957187065604
658.993212,0.6353812922864323
659.11374,0.6347271864776971
659.234269,0.6323450933979535
659.354798,0.6316941132640747
659.475326,0.630394162799435
659.595855,0.6282418972345897
659.716383,0.6267359245712895
659.836912,0.6265228705781665
659.95744,0.625877884246454
660.077969,0.6237348005930509
660.198497,0.6237348005930509
660.319026,0.6226691254959231
660.439554,0.6207542550037224
660.560083,0.6226691254959231
660.680612,0.6216052711460289
660.80114,0.6199044039552593
660.921669,0.6237348005930509
661.042197,0.6239531459814724
661.162726,0.6218166528710756
661.283254,0.6239531459814724
661.403783,0.6260907189069397
661.524311,0.6275951412169658
661.64484,0.6280220510458848
661.765368,0.6280220510458848
661.885897,0.6299656404828314
662.006426,0.6334273285550097
662.126954,0.6366915268267763
662.247483,0.6393137139052946
662.368011,0.6404078755976997
662.48854,0.6437080462510887
662.609068,0.6470252234510184
662.729597,0.6490211332625243
662.850125,0.6528094495652788
662.970654,0.6566264443848616
663.091182,0.6606837469444323
663.211711,0.6652249665309848
663.33224,0.6686530254229811
663.452768,0.6707156515549527
663.573297,0.6748667601259853
663.693825,0.6802057180634645
663.814354,0.6851140213817768
663.934882,0.6898231628239717
664.055411,0.694564672620091
664.175939,0.7007808960038515
664.296468,0.7058376679566927
664.416996,0.7101777415964388
664.537525,0.7159463822150767
664.658054,0.7220506429205111
664.778582,0.7290594501676237
664.899111,0.73341761893279
665.019639,0.7371233743916278
665.140168,0.7436163765834043
665.260696,0.7494467584900163
665.381225,0.7532787001037003
665.501753,0.757364981295416
665.622282,0.7614810439475708
665.74281,0.7664467919306163
665.863339,0.772433004142718
665.983868,0.7769727500113086
666.104396,0.7826340980032847
666.224925,0.7878480796763312
666.345453,0.7909583242685877
666.465982,0.7946289522565052
666.58651,0.7980372527322985
666.707039,0.8023422632464575
666.827567,0.8048977727501646
666.948096,0.8055902825712712
667.068624,0.8079945221510904
667.189153,0.812938352087535
667.309682,0.8149976900824121
667.43021,0.8146636095206733
667.550739,0.8222917663556695
667.671267,0.8303898414222911
667.791796,0.8362062381251665
667.912324,0.8411460262628286
668.032853,0.8403725277825252
668.153381,0.8434033210371447
668.27391,0.8499225935978821
668.394438,0.8524079944905313
668.514967,0.8543622455613668
668.635496,0.8573234588758386
668.756024,0.8596757463152812
668.876553,0.8619741475581797
668.997081,0.8659397028827177
669.11761,0.8693930104237176
669.238138,0.8701062050621041
669.358667,0.8736547537147703
669.479195,0.8765075156873952
669.599724,0.8755438875128009
669.720253,0.8790618673371541
669.840781,0.8825939825831818
669.96131,0.8813504019980821
670.081838,0.8851926270275061
670.202367,0.8904574139711006
670.322895,0.889941098416982
670.443424,0.890858209979726
670.563952,0.8925970783348288
670.684481,0.8929631181699847
670.805009,0.8952878431100538
670.925538,0.8974121916568983
671.046067,0.8991908280653429
671.166595,0.9012613471540915
671.287124,0.9023435099384874
671.407652,0.904692655630375
671.528181,0.9092283556659704
671.648709,0.9107562323686965
671.769238,0.9114732796446641
671.889766,0.9125357647928797
672.010295,0.9115361734707715
672.130823,0.9141944353587793
672.251352,0.9180852754764799
672.371881,0.9196280354385677
672.492409,0.9209827247134298
672.612938,0.9241748441229526
672.733466,0.9267114822450763
672.853995,0.9281722028451265
672.974523,0.929636155528514
673.095052,0.9303373655127258
673.21558,0.9331456322644726
673.336109,0.9353860006187144
673.456637,0.9364754238447475
673.577166,0.9396892908574758
673.697695,0.9409135631424804
673.818223,0.9398180371092401
673.938752,0.9408806317440733
674.05928,0.9412674131618568
674.179809,0.9433338776490525
674.300337,0.944885994033996
674.420866,0.9452422832100366
674.541394,0.9470247982735476
674.661923,0.9492652639395321
674.782451,0.9518050924245248
674.90298,0.9536982093319578
675.023509,0.9544500196952919
675.144037,0.9548089603793171
675.264566,0.9559219610151467
675.385094,0.9560204260479934
675.505623,0.9538288749370258
675.626151,0.9540578213394801
675.74668,0.9569702258286044
675.867208,0.9585121888393352
675.987737,0.9582170125446555
676.108265,0.95710133973064
676.228794,0.9591689946189872
676.349323,0.9604186459964934
676.469851,0.9590049907436383
676.59038,0.959596879401801
676.710908,0.965398798807343
676.831437,0.9678424143994516
676.951965,0.9674679318521258
677.072494,0.9703591677393579
677.193022,0.9701757871866632
677.313551,0.9682741683902568
677.434079,0.9682170418995698
677.554608,0.9693156228027289
677.675137,0.9686751168865824
677.795665,0.967551137672064
677.916194,0.9692623119095377
678.036722,0.9715699603938495
678.157251,0.9698576217104565
678.277779,0.9672028819522928
678.398308,0.9681647595909423
678.518836,0.9718323197000683
678.639365,0.9745826021542725
678.759894,0.9739386159151482
678.880422,0.973885050764328
679.000951,0.9753372210881945
679.121479,0.9764712216658364
679.242008,0.9765542252472803
679.362536,0.9754513422190179
679.483065,0.976443880854403
679.603593,0.9790936325634142
679.724122,0.9799360152600595
679.84465,0.9788557417156099
679.965179,0.979123984936483
680.085708,0.9810174810036054
680.206236,0.9814845564797074
680.326765,0.9803721838271586
680.447293,0.9806379006919848
680.567822,0.9828910491730058
680.68835,0.9840899239276539
680.808879,0.9837357153164155
680.929407,0.9852065148888056
681.049936,0.9856420724195097
681.170464,0.9849090274441744
681.290993,0.9859693599142709
681.411522,0.9871423747023075
681.53205,0.9882614408441035
681.652579,0.9876123663217972
681.773107,0.9864358337338717
681.893636,0.9886172790098341
682.014164,0.9883464349827117
682.134693,0.9871996306204458
682.255221,0.9875550864656824
682.37575,0.9871719894177671
682.496278,0.9904444472294309
682.616807,0.99292077659287
682.737336,0.9896103491957742
682.857864,0.9890276403247065
682.978393,0.9912997679796058
683.098921,0.9910280899483778
683.21945,0.9913540926953748
683.339978,0.9928629902852701
683.460507,0.99292077659287
683.581035,0.9925364913434596
683.701564,0.9936318630798708
683.822092,0.9925943579076989
683.942621,0.9917684661480145
684.06315,0.9943435582503024
684.183678,0.9955874639702738
684.304207,0.9955874639702738
684.424735,0.9978446261612914
684.545264,0.9976022791358347
684.665792,0.9952874391246486
684.786321,0.9952295150812975
684.906849,0.9941323821062304
685.027378,0.9940438088569816
685.147906,0.9970427812110811
685.268435,0.9971872631775444
685.388964,0.9956727894720816
685.509492,0.9959729304798062
685.630021,0.9974868632290776
685.750549,0.9997473719158498
685.871078,1.0
685.991606,0.9991580346519074
686.112135,0.9938940177420309
686.232663,0.9936318630798708
686.353192,0.9977858548436429
686.47372,0.9979878271395701
686.594249,0.996443838174309
686.714778,0.997129128854733
686.835306,0.9982880670317896
686.955835,0.9987032415188557
687.076363,0.9968590431584856
687.196892,0.9974574378006396
687.31742,0.9998053489469749
687.437949,0.9991484527723002
687.558477,0.9998350136117513
687.679006,0.9991580346519074
687.799535,0.9964746287646209
687.920063,0.9963585462323086
688.040592,0.9974864642344121
688.16112,0.9979304444892766
688.281649,0.996830334031456
688.402177,0.9960002205119731
688.522706,0.9989725282109841
688.643234,0.9995061719732176
688.763763,0.9987327036990455
688.884291,0.9998350436068022
689.00482,1.0
689.125349,1.0
689.245877,0.999158374365697
689.366406,0.9979304444892766
689.486934,0.9979304444892766
689.607463,0.9986741796773794
689.727991,0.9999896240538305
689.84852,0.999148792482832
689.969048,0.9975732493318975
690.089577,1.0
690.210105,1.0
690.330634,1.0
690.451163,1.0
690.571691,1.0
690.69222,1.0
690.812748,1.0
690.933277,1.0
691.053805,1.0
691.174334,1.0
691.294862,1.0
691.415391,1.0
691.535919,1.0
691.656448,1.0
691.776977,1.0
691.897505,1.0
692.018034,1.0
692.138562,1.0
692.259091,1.0
692.379619,1.0
692.500148,1.0
692.620676,1.0
692.741205,1.0
692.861733,1.0
692.982262,1.0
693.102791,1.0
693.223319,1.0
693.343848,1.0
693.464376,1.0
693.584905,1.0
693.705433,1.0
693.825962,1.0
693.94649,1.0
694.067019,1.0
694.187547,1.0
694.308076,1.0
694.428605,1.0
694.549133,1.0
694.669662,1.0
694.79019,1.0
694.910719,1.0
695.031247,1.0
695.151776,1.0
695.272304,1.0
695.392833,1.0
695.513361,1.0
695.63389,1.0
695.754419,1.0
695.874947,1.0
695.995476,1.0
696.116004,1.0
696.236533,1.0
696.357061,1.0
696.47759,1.0
696.598118,1.0
696.718647,1.0
696.839176,1.0
696.959704,1.0
697.080233,1.0
697.200761,1.0
697.32129,1.0
697.441818,1.0
697.562347,1.0
697.682875,1.0
697.803404,1.0
697.923932,1.0
698.044461,1.0
698.16499,1.0
698.285518,1.0
698.406047,1.0
698.526575,1.0
698.647104,1.0
698.767632,1.0
698.888161,1.0
699.008689,1.0
699.129218,1.0
699.249746,1.0
699.370275,1.0
699.490804,1.0
699.611332,1.0
699.731861,1.0
699.852389,1.0
699.972918,1.0
700.093446,1.0
700.213975,1.0
700.334503,1.0
700.455032,1.0
700.57556,1.0
700.696089,1.0
700.816618,1.0
700.937146,1.0
701.057675,1.0
701.178203,1.0
701.298732,1.0
701.41926,1.0
701.539789,1.0
701.660317,1.0
701.780846,1.0
701.901374,1.0
702.021903,1.0
702.142432,1.0
702.26296,1.0
702.383489,1.0
702.504017,1.0
702.624546,1.0
702.745074,1.0
702.865603,1.0
702.986131,1.0
703.10666,1.0
703.227188,1.0
703.347717,1.0
703.468246,1.0
703.588774,1.0
703.709303,1.0
703.829831,1.0
703.95036,1.0
704.070888,1.0
704.191417,1.0
704.311945,1.0
704.432474,1.0
704.553002,1.0
704.673531,1.0
704.79406,1.0
704.914588,1.0
705.035117,1.0
705.155645,1.0
705.276174,1.0
705.396702,1.0
705.517231,1.0
705.637759,1.0
705.758288,1.0
705.878817,1.0
705.999345,1.0
706.119874,1.0
706.240402,1.0
706.360931,1.0
706.481459,1.0
706.601988,1.0
706.722516,1.0
706.843045,1.0
706.963573,1.0
707.084102,1.0
707.204631,1.0
707.325159,1.0
707.445688,1.0
707.566216,1.0
707.686745,1.0
707.807273,1.0
707.927802,1.0
708.04833,1.0
708.168859,0.998756274068982
708.289387,0.9959217387868173
708.409916,0.9919655501218825
708.530445,0.9895895675966486
708.650973,0.9903766041084491
708.771502,0.9955568003486057
708.89203,1.0
709.012559,0.9955977185739638
709.133087,0.991174079137867
709.253616,0.9880351548848814
709.374144,0.986445698141531
709.494673,0.9927371032395094
709.615201,0.9912047068901086
709.73573,0.9887972237290866
709.856259,0.9963551586190104
709.976787,1.0
710.097316,0.9940199520918515
710.217844,0.988814033424772
710.338373,0.9947659456471062
710.458901,1.0
710.57943,0.9987665613115843
710.699958,0.995945641195376
710.820487,0.9935638016283811
710.941015,0.988058868013155
711.061544,0.9809939368665921
711.182073,0.9809733362102255
711.302601,0.9833314830128491
711.42313,0.9833314830128491
711.543658,0.9817731553612693
711.664187,0.9887932685481021
711.784715,0.9987600693500346
711.905244,0.990888959371744
712.025772,0.9771129740510451
712.146301,0.9739785482170072
712.266829,0.9876390322156758
712.387358,1.0
712.507887,0.99640288517415
712.628415,0.9912114471050323
712.748944,0.9943469390241477
712.869472,0.9995647247597661
712.990001,0.99640288517415
713.110529,0.9888614976375084
713.231058,0.9872608388949812
713.351586,0.9943537006063224
713.472115,0.9959763167935266
713.592643,0.9904376131863225
713.713172,0.9849326655444891
713.833701,0.9817869002816586
713.954229,0.9849060727215241
714.074758,0.9841578284750849
714.195286,0.9802280797080484
714.315815,0.9802310203966985
714.436343,0.9817869002816586
714.556872,0.9818006453944781
714.6774,0.9779037782842342
714.797929,0.9732454184282063
714.918457,0.9670703842337663
715.038986,0.9654982400047539
715.159515,0.9716690655840884
715.280043,0.9747931347330377
715.400572,0.9716991877920134
715.5211,0.9686024689771465
715.641629,0.9693621510692928
715.762157,0.967846285776852
715.882686,0.9647377270730783
716.003214,0.9662922058332876
716.123743,0.9662922058332876
716.244272,0.9662922058332876
716.3648,0.9640115530034418
716.485329,0.9586435140047747
716.605857,0.9609124280716577
716.726386,0.9647714934844346
716.846914,0.962460743140034
716.967443,0.9555950916023351
717.087971,0.9465059708557899
717.2085,0.9419773964214333
717.329028,0.9382742456005577
717.449557,0.9359951351568966
717.570086,0.9397212408365114
717.690614,0.9397531919018649
717.811143,0.9345211686146082
717.931671,0.925663964041863
718.0522,0.9212037870937856
718.172728,0.9197540331100663
718.293257,0.9096021253245524
718.413785,0.8959326824714061
718.534314,0.8909116630759016
718.654842,0.8972865627442954
718.775371,0.904475555446088
718.8959,0.9016579894017346
719.016428,0.8888382553589519
719.136957,0.8782535023241266
719.257485,0.8754563375016232
719.378014,0.8761482212663528
719.498542,0.8733926965991886
719.619071,0.8712642162215573
719.739599,0.8726680814179105
719.860128,0.8712642162215573
719.980656,0.8643997012196784
720.101185,0.8494042989117382
720.221714,0.838617983337074
720.342242,0.8339515265126426
720.462771,0.828656139003828
720.583299,0.8306140769499092
720.703828,0.8352618587509213
720.824356,0.8280265995934628
720.944885,0.8129952597639266
721.065413,0.8033056518799268
721.185942,0.8032735202964875
721.30647,0.8052278484978967
721.426999,0.798228804658266
721.547528,0.790610379159447
721.668056,0.791852612352619
721.788585,0.7944064872964212
721.909113,0.7887388511974894
722.029642,0.7818596736495677
722.15017,0.7799854603883444
722.270699,0.7799854603883444
722.391227,0.7781390836678804
722.511756,0.7701345801430424
722.632284,0.7627842904909472
722.752813,0.759162065004111
722.873342,0.7561239206739641
722.99387,0.7531280594282493
723.114399,0.7501365667709818
723.234927,0.7542887701576353
723.355456,0.7615571958594977
723.475984,0.7664237988717559
723.596513,0.7670525241289566
723.717041,0.7597848331974779
723.83757,0.7567214945819114
723.958098,0.759162065004111
724.078627,0.7555570403401564
724.199156,0.7513452593799457
724.319684,0.7555041531984041
724.440213,0.759162065004111
724.560741,0.7555570403401564
724.68127,0.7549301881763085
724.801798,0.7633565932955404
724.922327,0.768288473364964
725.042855,0.7640362830806626
725.163384,0.7621819288656292
725.283913,0.7658185631702267
725.404441,0.7713523545681266
725.52497,0.7738091593048355
725.645498,0.7762815518925862
725.766027,0.7849698261217145
725.886555,0.7906340978266
726.007084,0.7887704013825368
726.127612,0.7875015027737836
726.248141,0.78936220108072
726.368669,0.7906340978266
726.489198,0.7906340978266
726.609727,0.7944064872964212
726.730255,0.7969685989715631
726.850784,0.7938109058019273
726.971312,0.7925338985103001
727.091841,0.7869110980761401
727.212369,0.7769416717228781
727.332898,0.7658951488557642
727.453426,0.7525860023894119
727.573955,0.7459848405226988
727.694483,0.7412776703932334
727.815012,0.7255465834257695
727.935541,0.7000594632825996
728.056069,0.6764883855223832
728.176598,0.6577502361728985
728.297126,0.6397485950735899
728.417655,0.6260907189069397
728.538183,0.6137730773561535
728.658712,0.5984154702293766
728.77924,0.585640007412361
728.899769,0.574118188814412
729.020297,0.562823049237916
729.140826,0.5555425917635446
729.261355,0.5585953220077226
729.381883,0.574508721949023
729.502412,0.6000573770028532
729.62294,0.6390899932588247
729.743469,0.6865268109394582
729.863997,0.7306140018062389
729.984526,0.7676050008140691
730.105054,0.7925101228499815
730.225583,0.8065253095098306
730.346111,0.813019649987571
730.46664,0.816898848689982
730.587169,0.8208293889135962
730.707697,0.8188863267000928
730.828226,0.8162864042488382
730.948754,0.8149732405184549
731.069283,0.8136865995124947
731.189811,0.8123776181000674
731.31034,0.807881410835966
731.430868,0.8014922310440749
731.551397,0.7944938768163593
731.671925,0.7831977974613001
731.792454,0.7720391637484423
731.912983,0.7707663494887913
732.033511,0.7732522172333417
732.15404,0.7701884914505261
732.274568,0.7646936369057419
732.395097,0.7580165953332051
732.515625,0.753203375999958
732.636154,0.7537986417660167
732.756682,0.7520142543193826
732.877211,0.7466266634298406
732.997739,0.7412999090569234
733.118268,0.7319376106541593
733.238797,0.7243793932666549
733.359325,0.7249301308593139
733.479854,0.7295626747807655
733.600382,0.7330656629518952
733.720911,0.7324940946753992
733.841439,0.7307382167445166
733.961968,0.7313157280226642
734.082496,0.730183066683535
734.203025,0.7284108759153282
734.323554,0.7307382167445166
734.444082,0.7324940946753992
734.564611,0.7319156528552083
734.685139,0.7330656629518952
734.805668,0.7371749748338295
734.926196,0.7383627824718844
735.046725,0.7348565271352943
735.167253,0.7319156528552083
735.287782,0.7371454884245683
735.40831,0.7507519310205955
735.528839,0.7568198747707807
735.649368,0.7544170101486525
735.769896,0.7579938551764492
735.890425,0.7634634706998455
736.010953,0.76712923321676
736.131482,0.7701884914505261
736.25201,0.7720391637484423
736.372539,0.7781935553102225
736.493067,0.7887940648495285
736.613596,0.7932395676561641
736.734124,0.7938664745102154
736.854653,0.8039887519604305
736.975182,0.812434486523706
737.09571,0.8098550483369698
737.216239,0.8098226547829116
737.336767,0.8176016838756671
737.457296,0.8293939712541897
737.577824,0.8440361107944194
737.698353,0.8515304662608252
737.818881,0.8494892435887924
737.93941,0.852842833442229
738.059938,0.8610609390477854
738.180467,0.8686195948654158
738.300996,0.8790618673371541
738.421524,0.8868051445545372
738.542053,0.8868317491079402
738.662581,0.8868051445545372
738.78311,0.8917673489359507
738.903638,0.897466038003772
739.024167,0.9046293293609262
739.144695,0.9162316988048707
739.265224,0.9184939143394706
739.385752,0.9104748521683744
739.506281,0.9082632677046663
739.62681,0.9104438965496492
739.747338,0.9162316988048707
739.867867,0.9243328915339661
739.988395,0.9265521015772604
740.108924,0.9250939306283298
740.229452,0.9272825123773633
740.349981,0.934680985398387
740.470509,0.9406877709834691
740.591038,0.94592215679693
740.711566,0.9504696957425944
740.832095,0.9482254391383333
740.952624,0.9452092003090783
741.073152,0.9474463180899825
741.193681,0.9497210206390805
741.314209,0.951967865011989
741.434738,0.9557910086769276
741.555266,0.9565769918809005
741.675795,0.9542858684093195
741.796323,0.9520011844703515
741.916852,0.9550056712856829
742.03738,0.9611430747308868
742.157909,0.9634496980646694
742.278438,0.9642091956294845
742.398966,0.9619334591418043
742.519495,0.9550706138793535
742.640023,0.9520011844703515
742.760552,0.9520011844703515
742.88108,0.9557585123350735
743.001609,0.968011801642923
743.122137,0.9781316564113454
743.242666,0.9781619789626912
