nu,[0]E-C10F18-HITRAN(x-sec)-X=0.01-T=300.0K-P=0.0atm-L=15cm
2666.908832,0.9999885490655624
2667.028434,0.9999885840651623
2667.148036,0.9999885420656426
2667.267638,0.9999884770663895
2667.38724,0.9999883940673494
2667.506842,0.9999885230658605
2667.626444,0.9999883110683161
2667.746046,0.9999882410691368
2667.865648,0.9999883120683044
2667.98525,0.9999884230670132
2668.104852,0.9999886580643202
2668.224454,0.9999886980638674
2668.344056,0.9999885880651166
2668.463658,0.9999889470610842
2668.58326,0.9999887520632585
2668.702862,0.9999886310646269
2668.822464,0.9999885880651166
2668.942066,0.9999887620631461
2669.061668,0.9999887100637318
2669.18127,0.9999885060660557
2669.300872,0.9999886310646269
2669.420474,0.9999882190693957
2669.540076,0.9999886310646269
2669.659678,0.9999884450667588
2669.77928,0.9999883200682109
2669.898882,0.999988216069431
2670.018484,0.9999888120625854
2670.138086,0.999988482066332
2670.257688,0.9999889710608192
2670.37729,0.9999885780652308
2670.496892,0.9999886880639804
2670.616494,0.9999889470610842
2670.736096,0.9999884790663665
2670.855698,0.9999888320623619
2670.9753,0.9999884450667588
2671.094902,0.999988647064445
2671.214504,0.9999886230647178
2671.334106,0.9999887200636189
2671.453708,0.9999884930662053
2671.57331,0.9999886090648772
2671.692912,0.999988294068515
2671.812514,0.9999888110625966
2671.932116,0.9999887630631349
2672.051718,0.9999882320692426
2672.17132,0.9999883940673494
2672.290922,0.9999882130694664
2672.410524,0.9999885810651965
2672.530126,0.9999890420600387
2672.649728,0.9999890690597432
2672.76933,0.999988413067129
2672.888932,0.9999887000638448
2673.008534,0.999988587065128
2673.128136,0.999988620064752
2673.247738,0.9999885880651166
2673.36734,0.9999890180603019
2673.486942,0.9999886940639126
2673.606544,0.9999883840674655
2673.726146,0.9999888620620273
2673.845748,0.9999883440679309
2673.96535,0.9999885630654022
2674.084952,0.9999887490632923
2674.204554,0.9999884830663204
2674.324156,0.9999883810675003
2674.443758,0.9999890190602909
2674.56336,0.9999886660642295
2674.682962,0.9999893520566897
2674.802564,0.9999884560666317
2674.922166,0.9999891470588936
2675.041768,0.9999882970684798
2675.16137,0.9999884520666779
2675.280972,0.9999884340668859
2675.400574,0.9999888170625295
2675.520176,0.9999891230591543
2675.639778,0.9999893220570096
2675.75938,0.9999888980616269
2675.878982,0.9999890970594375
2675.998584,0.9999888560620941
2676.118186,0.9999884770663895
2676.237788,0.9999885260658261
2676.35739,0.9999888630620162
2676.476992,0.9999889690608412
2676.596594,0.9999885850651509
2676.716196,0.99998869606389
2676.835798,0.9999891950583738
2676.9554,0.999989320057031
2677.075002,0.9999891360590131
2677.194604,0.9999890060604338
2677.314206,0.9999892660576092
2677.433808,0.9999890570598744
2677.55341,0.9999887490632923
2677.673012,0.9999891060593394
2677.792614,0.9999889100614938
2677.912216,0.9999884980661478
2678.031818,0.9999889910605988
2678.15142,0.9999889280612944
2678.271022,0.9999890900595139
2678.390624,0.9999892260580393
2678.510226,0.9999893020572234
2678.629828,0.9999890850595684
2678.74943,0.9999891930583954
2678.869032,0.999988864062005
2678.988634,0.9999890850595684
2679.108236,0.9999890150603349
2679.227838,0.9999890360601045
2679.34744,0.999989347056743
2679.467042,0.9999896860531892
2679.586644,0.9999890300601703
2679.706246,0.9999885560654823
2679.825848,0.9999894490556616
2679.94545,0.999989066059776
2680.065052,0.9999892740575234
2680.184654,0.999989017060313
2680.304256,0.9999888400622726
2680.423858,0.9999890940594702
2680.54346,0.9999893360568602
2680.663062,0.9999890410600496
2680.782664,0.9999891700586442
2680.902266,0.9999892440578455
2681.021868,0.9999889850606649
2681.14147,0.999989420055968
2681.261072,0.9999890730596994
2681.380674,0.999989049059962
2681.500276,0.9999888930616825
2681.619878,0.9999885420656426
2681.73948,0.9999890590598525
2681.859082,0.9999895040550828
2681.978684,0.9999895530545697
2682.098286,0.9999892720575447
2682.217888,0.9999892370579209
2682.33749,0.9999890830595902
2682.457092,0.9999888820618047
2682.576694,0.9999891240591434
2682.696296,0.9999891730586118
2682.815898,0.9999891860584711
2682.9355,0.9999893510567004
2683.055102,0.9999896180538927
2683.174704,0.9999892830574268
2683.294306,0.9999892750575126
2683.413908,0.9999890450600057
2683.53351,0.9999895710543818
2683.653112,0.9999889350612169
2683.772714,0.9999892950572983
2683.892316,0.9999895480546219
2684.011918,0.9999891000594048
2684.13152,0.9999891630587201
2684.251122,0.9999895210549046
2684.370724,0.9999894210559575
2684.490326,0.9999889770607531
2684.609928,0.9999892280580178
2684.72953,0.9999891810585252
2684.849132,0.9999893190570417
2684.968734,0.9999892390578994
2685.088336,0.9999893280569456
2685.207938,0.9999891240591434
2685.32754,0.9999891730586118
2685.447142,0.9999891760585793
2685.566744,0.9999888820618047
2685.686346,0.9999893790564026
2685.805948,0.9999888680619605
2685.92555,0.9999891410589588
2686.045152,0.9999891190591979
2686.164754,0.9999889670608633
2686.284356,0.9999889980605218
2686.403958,0.9999894530556194
2686.52356,0.9999891060593394
2686.643162,0.9999895160549569
2686.762764,0.9999894480556721
2686.882366,0.9999892480578025
2687.001968,0.9999890260602141
2687.12157,0.9999896450536129
2687.241172,0.9999892100582118
2687.360774,0.9999892320579747
2687.480376,0.9999896830532201
2687.599978,0.9999895090550304
2687.71958,0.9999893270569563
2687.839182,0.9999895800542881
2687.958784,0.9999893510567004
2688.078386,0.9999890540599072
2688.197988,0.9999892380579101
2688.31759,0.9999891690586551
2688.437192,0.999989427055894
2688.556794,0.9999894740553982
2688.676396,0.999989250057781
2688.795998,0.9999893280569456
2688.9156,0.9999892340579531
2689.035202,0.9999891230591543
2689.154804,0.9999890160603239
2689.274406,0.9999892720575447
2689.394008,0.9999895410546952
2689.51361,0.999989024060236
2689.633212,0.9999890320601483
2689.752814,0.999989220058104
2689.872416,0.9999893320569029
2689.992018,0.9999888050626637
2690.11162,0.9999899560504408
2690.231222,0.9999892130581794
2690.350824,0.9999889100614938
2690.470426,0.9999889590609516
2690.590028,0.9999892080582334
2690.70963,0.9999891160592305
2690.829232,0.9999892430578563
2690.948834,0.99998998305017
2691.068436,0.999989191058417
2691.188038,0.9999891740586009
2691.30764,0.9999888990616159
2691.427242,0.9999891730586118
2691.546844,0.9999895890541943
2691.666446,0.9999892000583198
2691.786048,0.9999892470578133
2691.90565,0.9999889610609295
2692.025252,0.9999889980605218
2692.144854,0.9999893150570844
2692.264456,0.9999893830563601
2692.384058,0.9999892150581579
2692.50366,0.9999895340547684
2692.623262,0.9999894050561268
2692.742864,0.9999890090604008
2692.862466,0.999989364056562
2692.982068,0.9999891370590022
2693.10167,0.9999893320569029
2693.221272,0.9999897180528596
2693.340874,0.9999894160560103
2693.460476,0.999989180058536
2693.580078,0.9999897510525209
2693.69968,0.9999892080582334
2693.819282,0.9999894050561268
2693.938884,0.9999892540577381
2694.058486,0.9999892280580178
2694.178088,0.9999892350579423
2694.29769,0.9999893590566152
2694.417292,0.9999888940616714
2694.536894,0.9999893580566259
2694.656496,0.9999895360547475
2694.776098,0.9999897460525721
2694.8957,0.9999892380579101
2695.015302,0.9999892040582766
2695.134904,0.9999892710575555
2695.254506,0.9999892140581687
2695.374108,0.9999893650565514
2695.49371,0.9999891490588719
2695.613312,0.9999893270569563
2695.732914,0.9999892180581256
2695.852516,0.9999892080582334
2695.972118,0.9999890250602251
2696.09172,0.999989441055746
2696.211322,0.9999890980594266
2696.330924,0.9999893090571486
2696.450526,0.9999893340568816
2696.570128,0.9999890940594702
2696.68973,0.9999889560609847
2696.809332,0.9999892450578348
2696.928934,0.9999895840542463
2697.048536,0.9999891390589805
2697.168138,0.9999892770574912
2697.28774,0.9999891520588393
2697.407342,0.9999893960562222
2697.526944,0.9999894020561586
2697.646546,0.9999894420557355
2697.766148,0.9999893170570631
2697.88575,0.9999892350579423
2698.005352,0.9999891240591434
2698.124954,0.9999892240580609
2698.244556,0.9999892020582982
2698.364158,0.9999893650565514
2698.48376,0.9999893710564877
2698.603362,0.999989280057459
2698.722964,0.9999892390578994
2698.842566,0.9999893150570844
2698.962168,0.9999896540535197
2699.08177,0.9999895670544235
2699.201372,0.9999892240580609
2699.320974,0.9999894310558517
2699.440576,0.9999890400600606
2699.560178,0.9999893890562964
2699.67978,0.9999895110550093
2699.799382,0.9999892000583198
2699.918984,0.9999890580598635
2700.038586,0.9999894750553876
2700.158188,0.9999892540577381
2700.27779,0.9999892680575877
2700.397392,0.9999895980541006
2700.516994,0.9999891000594048
2700.636596,0.9999892580576951
2700.756198,0.9999896010540694
2700.8758,0.9999891120592741
2700.995402,0.9999893750564451
2701.115004,0.9999892420578671
2701.234606,0.9999887700630562
2701.354208,0.9999889300612722
2701.47381,0.9999891630587201
2701.593412,0.9999889150614384
2701.713014,0.9999887860628767
2701.832616,0.9999894240559257
2701.952218,0.999989287057384
2702.07182,0.9999893860563283
2702.191422,0.9999889930605768
2702.311024,0.9999891370590022
2702.430626,0.9999891280591
2702.550228,0.9999890030604668
2702.66983,0.999989143058937
2702.789432,0.9999892480578025
2702.909034,0.9999889950605548
2703.028636,0.9999893520566897
2703.148238,0.9999891150592414
2703.26784,0.999989585054236
2703.387442,0.9999892760575019
2703.507044,0.9999892860573947
2703.626646,0.9999893330568922
2703.746248,0.9999891860584711
2703.86585,0.999989196058363
2703.985452,0.9999893710564877
2704.105054,0.9999896650534059
2704.224656,0.9999893420567962
2704.344258,0.9999893860563283
2704.46386,0.999989229058007
2704.583462,0.9999891100592958
2704.703064,0.9999893190570417
2704.822666,0.9999895800542881
2704.942268,0.999989522054894
2705.06187,0.9999893190570417
2705.181472,0.9999888540621165
2705.301074,0.9999892550577273
2705.420676,0.9999890820596011
2705.540278,0.9999896790532613
2705.65988,0.9999897040530036
2705.779482,0.9999895860542255
2705.899084,0.9999893110571272
2706.018686,0.9999893380568389
2706.138288,0.9999894310558517
2706.25789,0.999989201058309
2706.377492,0.9999890750596776
2706.497094,0.999988920061383
2706.616696,0.9999891760585793
2706.736298,0.9999893180570524
2706.8559,0.9999893080571592
2706.975502,0.9999894780553561
2707.095104,0.9999892440578455
2707.214706,0.9999893360568602
2707.334308,0.9999895280548312
2707.45391,0.9999889960605438
2707.573512,0.999989102059383
2707.693114,0.9999890930594811
2707.812716,0.9999895330547789
2707.932318,0.9999891130592632
2708.05192,0.9999891130592632
2708.171522,0.9999891560587959
2708.291124,0.9999891870584603
2708.410726,0.9999894880552509
2708.530328,0.9999890130603568
2708.64993,0.999989150058861
2708.769532,0.9999895670544235
2708.889134,0.9999894370557882
2709.008736,0.999989557054528
2709.128338,0.9999892590576843
2709.24794,0.999989103059372
2709.367542,0.999989150058861
2709.487144,0.9999888700619383
2709.606746,0.9999890020604778
2709.726348,0.9999892080582334
2709.84595,0.999989403056148
2709.965552,0.9999891470588936
2710.085154,0.999989220058104
2710.204756,0.9999888160625406
2710.324358,0.9999890820596011
2710.44396,0.9999892050582658
2710.563562,0.9999889930605768
2710.683164,0.9999888770618603
2710.802766,0.999988950061051
2710.922368,0.9999890650597869
2711.04197,0.9999890560598853
2711.161572,0.9999892120581902
2711.281174,0.9999889700608302
2711.400776,0.999989092059492
2711.520378,0.9999889890606208
2711.63998,0.9999893370568496
2711.759582,0.999989364056562
2711.879184,0.9999885950650368
2711.998786,0.9999893390568283
2712.118388,0.999988909061505
2712.23799,0.9999893270569563
2712.357592,0.9999893370568496
2712.477194,0.9999893300569243
2712.596796,0.9999892910573411
2712.716398,0.9999892040582766
2712.836,0.9999893500567111
2712.955602,0.9999891700586442
2713.075204,0.9999895030550933
2713.194806,0.9999890530599181
2713.314408,0.9999895110550093
2713.43401,0.9999885840651623
2713.553612,0.9999886250646951
2713.673214,0.9999888850617714
2713.792816,0.9999886230647178
2713.912418,0.999989191058417
2714.03202,0.9999888060626526
2714.151622,0.999989427055894
2714.271224,0.9999891240591434
2714.390826,0.9999889580609627
2714.510428,0.9999888530621276
2714.63003,0.9999891390589805
2714.749632,0.9999889160614273
2714.869234,0.999989320057031
2714.988836,0.9999890080604118
2715.108438,0.9999891150592414
2715.22804,0.9999894380557778
2715.347642,0.9999888830617936
2715.467244,0.9999896440536232
2715.586846,0.9999890350601154
2715.706448,0.9999891520588393
2715.82605,0.9999889260613165
2715.945652,0.9999890270602031
2716.065254,0.9999890000604997
2716.184856,0.9999888810618158
2716.304458,0.9999891570587851
2716.42406,0.9999891060593394
2716.543662,0.9999889320612501
2716.663264,0.9999889680608522
2716.782866,0.9999890340601264
2716.902468,0.9999891320590565
2717.02207,0.9999891720586226
2717.141672,0.9999894710554297
2717.261274,0.9999888760618715
2717.380876,0.9999892250580501
2717.500478,0.9999893260569669
2717.62008,0.9999890190602909
2717.739682,0.9999891250591326
2717.859284,0.9999887540632361
2717.978886,0.999989294057309
2718.098488,0.9999894650554929
2718.21809,0.9999889230613498
2718.337692,0.9999889970605328
2718.457294,0.9999888190625071
2718.576896,0.9999886690641956
2718.696498,0.9999889070615271
2718.8161,0.9999892180581256
2718.935702,0.9999890330601373
2719.055304,0.9999890420600387
2719.174906,0.999989220058104
2719.294508,0.9999888730619049
2719.41411,0.9999891730586118
2719.533712,0.9999894590555561
2719.653314,0.9999891320590565
2719.772916,0.9999887660631012
2719.892518,0.9999890150603349
2720.01212,0.9999886900639579
2720.131722,0.999989024060236
2720.251324,0.9999890260602141
2720.370926,0.999988981060709
2720.490528,0.9999895970541111
2720.61013,0.9999886910639465
2720.729732,0.9999886290646496
2720.849334,0.9999888580620718
2720.968936,0.9999895170549464
2721.088538,0.9999889720608082
2721.20814,0.9999888740618937
2721.327742,0.9999893340568816
2721.447344,0.9999891060593394
2721.566946,0.9999893080571592
2721.686548,0.9999884300669322
2721.80615,0.999988771063045
2721.925752,0.9999890290601812
2722.045354,0.9999888210624848
2722.164956,0.9999889710608192
2722.284558,0.9999892430578563
2722.40416,0.9999891540588176
2722.523762,0.9999888380622949
2722.643364,0.9999891860584711
2722.762966,0.9999889590609516
2722.882568,0.9999890740596885
2723.00217,0.999989021060269
2723.121772,0.9999891120592741
2723.241374,0.9999889850606649
2723.360976,0.9999892680575877
2723.480578,0.9999887850628879
2723.60018,0.9999889030615715
2723.719782,0.9999890050604447
2723.839384,0.999988706063777
2723.958986,0.9999888680619605
2724.078588,0.9999884830663204
2724.19819,0.9999887740630113
2724.317792,0.9999890770596558
2724.437394,0.9999892830574268
2724.556996,0.9999889210613719
2724.676598,0.9999887770629776
2724.7962,0.9999885510655395
2724.915802,0.9999890760596667
2725.035404,0.9999889160614273
2725.155006,0.9999888230624624
2725.274608,0.9999888190625071
2725.39421,0.9999887640631236
2725.513812,0.9999888020626974
2725.633414,0.9999888930616825
2725.753016,0.999988981060709
2725.872618,0.9999890100603899
2725.99222,0.9999891000594048
2726.111822,0.9999888820618047
2726.231424,0.9999890720597103
2726.351026,0.9999892280580178
2726.470628,0.9999891590587634
2726.59023,0.999989050059951
2726.709832,0.9999889920605878
2726.829434,0.9999886980638674
2726.949036,0.9999885190659065
2727.068638,0.9999891080593176
2727.18824,0.9999890560598853
2727.307842,0.9999890710597213
2727.427444,0.9999887770629776
2727.547046,0.9999885940650481
2727.666648,0.9999888290623954
2727.78625,0.9999885740652765
2727.905852,0.9999890900595139
2728.025454,0.9999884740664241
2728.145056,0.999988857062083
2728.264658,0.999988888061738
2728.38426,0.9999885620654136
2728.503862,0.9999891370590022
2728.623464,0.9999887440633485
2728.743066,0.9999886310646269
2728.862668,0.9999884390668281
2728.98227,0.9999887880628542
2729.101872,0.9999890470599839
2729.221474,0.9999890960594484
2729.341076,0.9999887640631236
2729.460678,0.9999887120637092
2729.58028,0.9999889590609516
2729.699882,0.9999889240613387
2729.819484,0.9999887680630787
2729.939086,0.9999885470655854
2730.058688,0.999989081059612
2730.17829,0.9999886180647747
2730.297892,0.9999882550689723
2730.417494,0.9999888540621165
2730.537096,0.999988857062083
2730.656698,0.9999891130592632
2730.7763,0.9999887700630562
2730.895902,0.999988837062306
2731.015504,0.999988656064343
2731.135106,0.9999885400656655
2731.254708,0.9999890470599839
2731.37431,0.9999886150648089
2731.493912,0.9999889310612612
2731.613514,0.9999888780618492
2731.733116,0.9999890540599072
2731.852718,0.999988738063416
2731.97232,0.9999885710653108
2732.091922,0.9999889020615825
2732.211524,0.999989092059492
2732.331126,0.9999883820674887
2732.450728,0.9999890100603899
2732.57033,0.9999885750652651
2732.689932,0.9999891040593611
2732.809534,0.9999888320623619
2732.929136,0.99998872706354
2733.048738,0.9999887070637656
2733.16834,0.999988820062496
2733.287942,0.9999886850640144
2733.407544,0.9999886720641615
2733.527146,0.9999884450667588
2733.646748,0.9999887200636189
2733.76635,0.9999889060615382
2733.885952,0.9999886220647292
2734.005554,0.9999886920639351
2734.125156,0.9999885950650368
2734.244758,0.9999887620631461
2734.36436,0.9999890100603899
2734.483962,0.9999885380656884
2734.603564,0.9999885090660213
2734.723166,0.9999883400679775
2734.842768,0.9999889850606649
2734.96237,0.9999887470633148
2735.081972,0.9999884290669437
2735.201574,0.9999887240635739
2735.321176,0.9999885040660788
2735.440778,0.9999889060615382
2735.56038,0.9999886940639126
2735.679982,0.9999888250624401
2735.799584,0.9999888330623508
2735.919186,0.9999887820629215
2736.038788,0.9999888590620607
2736.15839,0.9999889190613941
2736.277992,0.9999886710641729
2736.397594,0.9999884040672333
2736.517196,0.9999885060660557
2736.636798,0.9999884120671406
2736.7564,0.9999884190670595
2736.876002,0.9999885950650368
2736.995604,0.9999883650676864
2737.115206,0.9999890110603789
2737.234808,0.9999889110614827
2737.35441,0.9999885310657687
2737.474012,0.999988441066805
2737.593614,0.9999886630642636
2737.713216,0.9999888710619271
2737.832818,0.9999887600631686
2737.95242,0.9999886770641049
2738.072022,0.9999888030626861
2738.191624,0.9999884190670595
2738.311226,0.9999882810686672
2738.430828,0.9999888170625295
2738.55043,0.9999887690630674
2738.670032,0.9999890250602251
2738.789634,0.9999885830651737
2738.909236,0.9999886060649114
2739.028838,0.9999890290601812
2739.14844,0.9999887330634724
2739.268042,0.999988857062083
2739.387644,0.9999890180603019
2739.507246,0.9999882750687376
2739.626848,0.9999888940616714
2739.74645,0.999988789062843
2739.866052,0.9999887360634386
2739.985654,0.9999884680664932
2740.105256,0.999988620064752
2740.224858,0.999988789062843
2740.34446,0.9999884380668397
2740.464062,0.9999889590609516
2740.583664,0.9999887730630225
2740.703266,0.9999885360657114
2740.822868,0.9999888360623173
2740.94247,0.9999885640653908
2741.062072,0.999988699063856
2741.181674,0.9999891670586767
2741.301276,0.9999889990605108
2741.420878,0.9999883690676398
2741.54048,0.9999886290646496
2741.660082,0.9999880610712696
2741.779684,0.999988559065448
2741.899286,0.9999883660676747
2742.018888,0.9999884900662398
2742.13849,0.9999887290635174
2742.258092,0.9999886080648885
2742.377694,0.9999887110637206
2742.497296,0.9999887360634386
2742.616898,0.9999886210647406
2742.7365,0.999988814062563
2742.856102,0.9999886570643316
2742.975704,0.9999885010661133
2743.095306,0.9999882220693603
2743.214908,0.9999884700664702
2743.33451,0.9999887610631574
2743.454112,0.9999885930650596
2743.573714,0.9999883920673726
2743.693316,0.9999884070671986
2743.812918,0.9999883350680359
2743.93252,0.9999885130659754
2744.052122,0.9999886220647292
2744.171724,0.9999886950639013
2744.291326,0.9999886660642295
2744.410928,0.9999887010638334
2744.53053,0.9999888070626414
2744.650132,0.9999884870662743
2744.769734,0.9999887150636754
2744.889336,0.9999888390622838
2745.008938,0.9999880710711503
2745.12854,0.9999885610654251
2745.248142,0.9999882440691015
2745.367744,0.9999882420691251
2745.487346,0.9999878650736288
2745.606948,0.9999884240670016
2745.72655,0.999988857062083
2745.846152,0.9999887390634048
2745.965754,0.9999886160647975
2746.085356,0.9999882800686789
2746.204958,0.9999882780687024
2746.32456,0.9999883250681525
2746.444162,0.9999887330634724
2746.563764,0.9999888460622056
2746.683366,0.9999888210624848
2746.802968,0.999988238069172
2746.92257,0.9999882400691485
2747.042172,0.9999884890662513
2747.161774,0.9999884400668165
2747.281376,0.999988522065872
2747.400978,0.9999882170694193
2747.52058,0.999988580065208
2747.640182,0.9999882440691015
2747.759784,0.9999881740699269
2747.879386,0.9999882590689253
2747.998988,0.9999884380668397
2748.11859,0.9999885100660098
2748.238192,0.9999887300635062
2748.357794,0.9999884870662743
2748.477396,0.9999885860651394
2748.596998,0.999988398067303
2748.7166,0.9999883040683979
2748.836202,0.9999880660712099
2748.955804,0.9999890760596667
2749.075406,0.9999886090648772
2749.195008,0.9999886330646041
2749.31461,0.9999882770687141
2749.434212,0.9999883030684097
2749.553814,0.9999881660700215
2749.673416,0.9999883760675584
2749.793018,0.9999883190682226
2749.91262,0.9999885660653679
2750.032222,0.9999884640665394
2750.151824,0.9999884520666779
2750.271426,0.9999881580701162
2750.391028,0.9999884050672218
2750.51063,0.9999883800675119
2750.630232,0.999988254068984
2750.749834,0.9999886590643089
2750.869436,0.9999887070637656
2750.989038,0.9999880560713292
2751.10864,0.999988393067361
2751.228242,0.9999880250717
2751.347844,0.9999881140706383
2751.467446,0.9999883220681876
2751.587048,0.9999882090695136
2751.70665,0.9999880320716162
2751.826252,0.9999881420703058
2751.945854,0.999988699063856
2752.065456,0.9999888290623954
2752.185058,0.9999886760641162
2752.30466,0.9999883280681175
2752.424262,0.9999885710653108
2752.543864,0.9999883940673494
2752.663466,0.99998826206889
2752.783068,0.9999887560632136
2752.90267,0.9999887430633598
2753.022272,0.9999878040743709
2753.141874,0.9999884200670479
2753.261476,0.999987857073726
2753.381078,0.999988350067861
2753.50068,0.9999884900662398
2753.620282,0.9999885470655854
2753.739884,0.9999884950661823
2753.859486,0.9999881530701754
2753.979088,0.9999882800686789
2754.09869,0.9999885160659409
2754.218292,0.9999882150694428
2754.337894,0.9999886380645473
2754.457496,0.9999882610689018
2754.577098,0.9999888070626414
2754.6967,0.9999879550725407
2754.816302,0.9999883200682109
2754.935904,0.9999885110659983
2755.055506,0.9999882490690427
2755.175108,0.9999885940650481
2755.29471,0.9999881290704601
2755.414312,0.9999883740675817
2755.533914,0.9999884550666432
2755.653516,0.9999883970673146
2755.773118,0.9999884750664125
2755.89272,0.9999880890709357
2756.012322,0.9999886070649
2756.131924,0.999987831074042
2756.251526,0.9999880320716162
2756.371128,0.9999876680760388
2756.49073,0.9999883050683862
2756.610332,0.9999883720676049
2756.729934,0.9999882800686789
2756.849536,0.9999882890685735
2756.969138,0.999988238069172
2757.08874,0.9999879990720117
2757.208342,0.9999880480714248
2757.327944,0.9999881460702584
2757.447546,0.9999885290657917
2757.567148,0.9999881840698086
2757.68675,0.9999881680699978
2757.806352,0.999988206069549
2757.925954,0.9999880310716281
2758.045556,0.9999884460667472
2758.165158,0.9999880570713173
2758.28476,0.9999881510701991
2758.404362,0.9999882760687259
2758.523964,0.9999880360715684
2758.643566,0.9999877570749452
2758.763168,0.9999883050683862
2758.88277,0.9999878760734954
2759.002372,0.9999877960744685
2759.121974,0.9999881530701754
2759.241576,0.9999883200682109
2759.361178,0.9999882670688314
2759.48078,0.9999885520655281
2759.600382,0.999988539065677
2759.719984,0.9999884900662398
2759.839586,0.9999879580725046
2759.959188,0.9999878260741029
2760.07879,0.9999877410751412
2760.198392,0.999988068071186
2760.317994,0.9999885730652879
2760.437596,0.9999879160730112
2760.557198,0.9999880800710429
2760.6768,0.9999879620724564
2760.796402,0.9999879850721798
2760.916004,0.9999881080707096
2761.035606,0.9999886400645246
2761.155208,0.9999879010731926
2761.27481,0.9999880930708881
2761.394412,0.9999879750723
2761.514014,0.9999878410739204
2761.633616,0.9999881650700333
2761.753218,0.9999881550701517
2761.87282,0.9999885140659639
2761.992422,0.9999882660688431
2762.112024,0.9999876080767806
2762.231626,0.9999880990708166
2762.351228,0.9999875830770907
2762.47083,0.9999879840721918
2762.590432,0.9999880010719877
2762.710034,0.9999884460667472
2762.829636,0.9999882300692662
2762.949238,0.9999879640724324
2763.06884,0.9999880540713532
2763.188442,0.9999882670688314
2763.308044,0.9999883330680592
2763.427646,0.9999884060672102
2763.547248,0.9999880150718198
2763.66685,0.9999882200693839
2763.786452,0.9999880240717121
2763.906054,0.9999879870721557
2764.025656,0.9999880820710191
2764.145258,0.9999878560737381
2764.26486,0.9999883200682109
2764.384462,0.9999882000696197
2764.504064,0.9999876450763227
2764.623666,0.999988023071724
2764.743268,0.9999880990708166
2764.86287,0.9999881040707571
2764.982472,0.9999882880685852
2765.102074,0.9999877950744807
2765.221676,0.999988136070377
2765.341278,0.999987932072818
2765.46088,0.9999883000684447
2765.580482,0.9999883000684447
2765.700084,0.9999885300657801
2765.819686,0.9999878770734832
2765.939288,0.9999880580713054
2766.05889,0.9999879790722519
2766.178492,0.9999880890709357
2766.298094,0.9999882780687024
2766.417696,0.99998762507657
2766.537298,0.9999880890709357
2766.6569,0.9999881400703295
2766.776502,0.9999882480690545
2766.896104,0.9999882140694546
2767.015706,0.9999880660712099
2767.135308,0.9999882780687024
2767.25491,0.9999880430714846
2767.374512,0.9999883920673726
2767.494114,0.9999882000696197
2767.613716,0.9999881150706263
2767.733318,0.9999878520737866
2767.85292,0.9999878420739082
2767.972522,0.999988367067663
2768.092124,0.999988136070377
2768.211726,0.9999878800734469
2768.331328,0.9999877530749942
2768.45093,0.9999880940708762
2768.570532,0.9999880860709714
2768.690134,0.999987871073556
2768.809736,0.9999881930697023
2768.929338,0.9999885070660443
2769.04894,0.999987948072625
2769.168542,0.9999884260669785
2769.288144,0.9999879160730112
2769.407746,0.9999878480738352
2769.527348,0.9999881560701399
2769.64695,0.9999882690688079
2769.766552,0.9999881770698914
2769.886154,0.9999882860686087
2770.005756,0.9999879530725648
2770.125358,0.9999877360752025
2770.24496,0.9999879920720958
2770.364562,0.9999876890757801
2770.484164,0.9999881600700925
2770.603766,0.9999882000696197
2770.723368,0.999987948072625
2770.84297,0.9999879430726853
2770.962572,0.9999883810675003
2771.082174,0.9999878160742246
2771.201776,0.9999877630748718
2771.321378,0.9999880340715923
2771.44098,0.9999876700760142
2771.560582,0.9999879790722519
2771.680184,0.9999879770722759
2771.799786,0.9999879380727457
2771.919388,0.9999881380703532
2772.03899,0.9999876540762116
2772.158592,0.9999883150682694
2772.278194,0.9999879230729267
2772.397796,0.9999880780710667
2772.517398,0.9999877220753743
2772.637,0.9999880190717719
2772.756602,0.9999884710664587
2772.876204,0.9999880640712338
2772.995806,0.9999875580774014
2773.115408,0.999988250069031
2773.23501,0.9999877400751535
2773.354612,0.9999880200717599
2773.474214,0.9999877140754726
2773.593816,0.9999878290740664
2773.713418,0.9999881000708047
2773.83302,0.9999880010719877
2773.952622,0.9999881400703295
2774.072224,0.9999875550774386
2774.191826,0.9999873700797581
2774.311428,0.9999875750771899
2774.43103,0.9999875730772149
2774.550632,0.999987709075534
2774.670234,0.999988559065448
2774.789836,0.9999880590712935
2774.909438,0.9999879880721437
2775.02904,0.9999881660700215
2775.148642,0.9999879660724083
2775.268244,0.9999876350764463
2775.387846,0.999987599076892
2775.507448,0.9999884350668744
2775.62705,0.9999877370751903
2775.746652,0.9999875710772397
2775.866254,0.9999879150730233
2775.985856,0.9999881290704601
2776.105458,0.9999879600724805
2776.22506,0.9999880840709953
2776.344662,0.9999879300728421
2776.464264,0.9999877190754112
2776.583866,0.9999874110792412
2776.703468,0.9999877180754234
2776.82307,0.9999879600724805
2776.942672,0.9999881800698559
2777.062274,0.9999874610786129
2777.181876,0.9999877100755218
2777.301478,0.9999876460763103
2777.42108,0.9999877770747005
2777.540682,0.9999881920697141
2777.660284,0.999988081071031
2777.779886,0.9999881250705075
2777.899488,0.999987933072806
2778.01909,0.9999875620773516
2778.138692,0.9999876670760511
2778.258294,0.9999876080767806
2778.377896,0.9999881790698677
2778.497498,0.9999881520701873
2778.6171,0.9999879840721918
2778.736702,0.9999875230778374
2778.856304,0.9999874200791279
