nu,[0]2-(Perfluorononyl)ethanol-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1404.173787,0.8646071820446741
1404.234052,0.8662948109530796
1404.294317,0.859649956429742
1404.354582,0.8558244548339009
1404.414847,0.8622758913119016
1404.475111,0.8683156312039567
1404.535376,0.8653164506943545
1404.595641,0.8606477289753934
1404.655906,0.8662948109530796
1404.716171,0.8763848132245717
1404.776436,0.8755438875128009
1404.836701,0.8601486980255526
1404.896966,0.8429395767519429
1404.957231,0.834577224765042
1405.017496,0.8373275055656603
1405.077761,0.8499820902617929
1405.138026,0.8658271380382163
1405.198291,0.8760518502625159
1405.258556,0.8751849880983282
1405.318821,0.8718394404073642
1405.379086,0.8741703621089814
1405.439351,0.8804518829106803
1405.499616,0.8806279908974741
1405.559881,0.8758766574123323
1405.620146,0.8775599560441413
1405.680411,0.8821351530182643
1405.740676,0.8804518829106803
1405.800941,0.8703150556123826
1405.861206,0.870793860552258
1405.921471,0.8836537310842124
1405.981736,0.8943125110136224
1406.042001,0.8888115906112644
1406.102266,0.8836537310842124
1406.162531,0.8855290641447804
1406.222796,0.8886249597741597
1406.283061,0.8845289814554335
1406.343326,0.8816236629759647
1406.403591,0.890306049077106
1406.463856,0.8998114838383251
1406.524121,0.8913394033236249
1406.584386,0.8736547537147703
1406.64465,0.8723103608422582
1406.704915,0.8886249597741597
1406.76518,0.9013785187452099
1406.825445,0.8971968385743043
1406.88571,0.8882340507981404
1406.945975,0.8873817552766808
1407.00624,0.8906711493976789
1407.066505,0.8891138379312049
1407.12677,0.8877456563909751
1407.187035,0.8908225763640039
1407.2473,0.894616628964489
1407.307565,0.8948313627224608
1407.36783,0.8956908133009462
1407.428095,0.9008558707868972
1407.48836,0.9041319200298826
1407.548625,0.9039511117273096
1407.60889,0.905715536149888
1407.669155,0.9113484163586831
1407.72942,0.9113484163586831
1407.789685,0.9027767387898643
1407.84995,0.8980855032609311
1407.910215,0.9008558707868972
1407.97048,0.9057472367484104
1408.030745,0.9024337488013493
1408.09101,0.8970353576770776
1408.151275,0.9001804821861911
1408.21154,0.9064295212655642
1408.271805,0.904168086029999
1408.33207,0.896882874627699
1408.392335,0.8950103468928257
1408.4526,0.8991278869103444
1408.512865,0.901009029303036
1408.57313,0.8980585610999676
1408.633395,0.8999644647935904
1408.69366,0.9065845339669089
1408.753924,0.9127237665239405
1408.814189,0.9148208730774237
1408.874454,0.9157297413828208
1408.934719,0.9158863445577872
1408.994984,0.9127237665239405
1409.055249,0.9072992041227353
1409.115514,0.9027767387898643
1409.175779,0.903264369877355
1409.236044,0.9083259400323083
1409.296309,0.9139430664538643
1409.356574,0.9153845763380186
1409.416839,0.908512165937518
1409.477104,0.9024066761949764
1409.537369,0.9076413204075573
1409.597634,0.9201634147354563
1409.657899,0.9263936747137735
1409.718164,0.9210462747138848
1409.778429,0.9141002781811153
1409.838694,0.9162005474566871
1409.898959,0.919595849020593
1409.959224,0.9146635374185089
1410.019489,0.9100697809941802
1410.079754,0.9165771832750507
1410.140019,0.9272509853079056
1410.200284,0.9270924389455183
1410.260549,0.9158863445577872
1410.320814,0.9118479721566348
1410.381079,0.9194386115745953
1410.441344,0.9281722028451265
1410.501609,0.9255056890369104
1410.561874,0.9181798431300046
1410.622139,0.9183368653081934
1410.682404,0.9240482408418306
1410.742669,0.9290311593388911
1410.802934,0.9254418313474825
1410.863199,0.919595849020593
1410.923463,0.9183368653081934
1410.983728,0.923699940313808
1411.043993,0.9277908024529066
1411.104258,0.9290311593388911
1411.164523,0.9299550754214952
1411.224788,0.9328256181981557
1411.285053,0.9339129933163784
1411.345318,0.9296045484365496
1411.405583,0.9254742223784194
1411.465848,0.9308473301065634
1411.526113,0.940622865766527
1411.586378,0.9413323628541036
1411.646643,0.9308473301065634
1411.706908,0.9254742223784194
1411.767173,0.932282871642932
1411.827438,0.9422355335912301
1411.887703,0.9434952015349297
1411.947968,0.9385951902709635
1412.008233,0.932858267666155
1412.068498,0.9271239606243079
1412.128763,0.9240796590161251
1412.189028,0.930655595305924
1412.249293,0.9427520201680348
1412.309558,0.9478680255244777
1412.369823,0.9375351767264043
1412.430088,0.9281406455267072
1412.490353,0.9304322647637876
1412.550618,0.938755703772013
1412.610883,0.9369887530163612
1412.671148,0.9294446702041407
1412.731413,0.9329860780036334
1412.791678,0.9431075046842592
1412.851943,0.9462135456928099
1412.912208,0.9396573419647208
1412.972473,0.9347772624980685
1413.032738,0.939077752206556
1413.093002,0.942203498127694
1413.153267,0.9416873120586207
1413.213532,0.9387885607966396
1413.273797,0.9425908233553064
1413.334062,0.9504041155961293
1413.394327,0.9561189012232608
1413.454592,0.9548423792777577
1413.514857,0.9451449282687314
1413.575122,0.9333696140929604
1413.635387,0.9297319129839577
1413.695652,0.9363799082228949
1413.755917,0.9438179320776318
1413.816182,0.9476737324949611
1413.876447,0.9502416103869537
1413.936712,0.9559219610151467
1413.996977,0.957593416272099
1414.057242,0.9517070615486819
1414.117507,0.9420414530622911
1414.177772,0.9360587849901572
1414.238037,0.9378239820345703
1414.298302,0.9418483543577068
1414.358567,0.9475107466301581
1414.418832,0.9544500196952919
1414.479097,0.9553657762992877
1414.539362,0.9513159903170285
1414.599627,0.9453065618707445
1414.659892,0.9453065618707445
1414.720157,0.9480310728465355
1414.780422,0.9478357985594713
1414.840687,0.9472843186209384
1414.900952,0.9465703354501795
1414.961217,0.9481932000214708
1415.021482,0.9483875995527463
1415.081747,0.9494931149439045
1415.142012,0.9483875995527463
1415.202277,0.9431075046842592
1415.262541,0.9376636278443164
1415.322806,0.9425908233553064
1415.383071,0.9559544629143504
1415.443336,0.9646393288433118
1415.503601,0.9614718418784225
1415.563866,0.9571999262457507
1415.624131,0.9588736160592778
1415.684396,0.960155527336393
1415.744661,0.9521963647184599
1415.804926,0.9414293250809466
1415.865191,0.9420094241973808
1415.925456,0.9511533291906069
1415.985721,0.9548423792777577
1416.045986,0.9504696957425944
1416.106251,0.9466025193887087
1416.166516,0.9489729352591665
1416.226781,0.9517070615486819
1416.287046,0.9524249192714416
1416.347311,0.9515119815974425
1416.407576,0.9487452090829386
1416.467841,0.943624469232175
1416.528106,0.9463763084198623
1416.588371,0.9566429979705242
1416.648636,0.9666662332865891
1416.708901,0.9648042962728574
1416.769166,0.956085437647334
1416.829431,0.9535017677350146
1416.889696,0.9555291578157563
1416.949961,0.9577571787475742
1417.010226,0.954645702006081
1417.070491,0.9518707692417262
1417.130756,0.954645702006081
1417.191021,0.9565119468570085
1417.251286,0.9563474409500626
1417.311551,0.9559544629143504
1417.371815,0.9533711469405636
1417.43208,0.9455013150813819
1417.492345,0.9390138970905044
1417.55261,0.9450154522828662
1417.612875,0.9541226994771629
1417.67314,0.9557260170980763
1417.733405,0.9520335530608864
1417.79367,0.9526201863940885
1417.853935,0.9570362590523065
1417.9142,0.9609124280716577
1417.974465,0.9618343850979135
1418.03473,0.9629555751229333
1418.094995,0.9662922058332876
1418.15526,0.964440633607882
1418.215525,0.9574296817976131
1418.27579,0.9526201863940885
1418.336055,0.9561189012232608
1418.39632,0.9616362676213841
1418.456585,0.9634834193942216
1418.51685,0.9614718418784225
1418.577115,0.9601881731792985
1418.63738,0.9605175742117467
1418.697645,0.9568065979105733
1418.75791,0.9481932000214708
1418.818175,0.9358669126068254
1418.87844,0.9274735522513444
1418.938705,0.9316128011774197
1418.99897,0.9490374676128392
1419.059235,0.9617026228130777
1419.1195,0.9557910086769276
1419.179765,0.9348408295131724
1419.24003,0.9140691993000011
1419.300295,0.9077965403442733
1419.36056,0.8972237548832042
1419.420825,0.8644861455119428
1419.48109,0.8414068219522135
1419.541354,0.8825939825831818
1419.601619,0.9324749416970268
1419.661884,0.9532405440399357
1419.722149,0.9559544629143504
1419.782414,0.9564784695247253
1419.842679,0.9627572267050464
1419.902944,0.9698343454068523
1419.963209,0.9707716580336258
1420.023474,0.9737818244200399
1420.083739,0.9767788585509268
1420.144004,0.9763706503095186
1420.204269,0.9705552000898421
1420.264534,0.9640443299534489
1420.324799,0.9637137194512173
1420.385064,0.9672164228874265
1420.445329,0.969256496353113
1420.505594,0.9703853677905859
1420.565859,0.9705784936941664
1420.626124,0.9690665406960902
1420.686389,0.9662593524567998
1420.746654,0.9683438866402078
1420.806919,0.9738051954642774
1420.867184,0.9762466591105372
1420.927449,0.9711571308931649
1420.987714,0.9676004840384069
1421.047979,0.9720957219480996
1421.108244,0.9788616148676796
1421.168509,0.9781111158622372
1421.228774,0.9693030217815393
1421.289039,0.9637137194512173
1421.349304,0.9648371001765937
1421.409569,0.9681512053791878
1421.469834,0.9705784936941664
1421.530099,0.9737818244200399
1421.590364,0.9739756262857455
1421.650629,0.9709638898522385
1421.710893,0.9694484281400106
1421.771158,0.9718789687709827
1421.831423,0.9746995590838065
1421.891688,0.9743389869569025
1421.951953,0.9728416053765624
1422.012218,0.971709876541867
1422.072483,0.9718789687709827
1422.132748,0.9705552000898421
1422.193013,0.9729885155504132
1422.253278,0.9809066322913222
1422.313543,0.9835576752650539
1422.373808,0.977508784951833
1422.434073,0.9685123931361233
1422.494338,0.9662922058332876
1422.554603,0.9677698289403605
1422.614868,0.965168096064504
1422.675133,0.9597936169269858
1422.735398,0.961274760352384
1422.795663,0.9691101496716161
1422.855928,0.9730352201200604
1422.916193,0.9702165354254321
1422.976458,0.9676004840384069
1423.036723,0.9709638898522385
1423.096988,0.9735890347056163
1423.157253,0.9709638898522385
1423.217518,0.9690897985721603
1423.277783,0.9662922058332876
1423.338048,0.965168096064504
1423.398313,0.9688979377868876
1423.458578,0.9771667167425284
1423.518843,0.981901776069094
1423.579108,0.9707949568330031
1423.639373,0.9518707692417262
1423.699638,0.9460195917968964
1423.759903,0.9572324715965109
1423.820167,0.9711804389440019
1423.880432,0.9736124011228451
1423.940697,0.9679856656771159
1424.000962,0.9603523793961436
1424.061227,0.9511856689535723
1424.121492,0.9479012014859469
1424.181757,0.9539271243709033
1424.242022,0.9618343850979135
1424.302287,0.9575608586494285
1424.362552,0.948550736249223
1424.422817,0.9505999190110014
1424.483082,0.965002101427929
1424.543347,0.9737818244200399
1424.603612,0.9691101496716161
1424.663877,0.9633514312071617
1424.724142,0.9662922058332876
1424.784407,0.9692797587881735
1424.844672,0.9631202546059738
1424.904937,0.958118321275051
1424.965202,0.9653659758061778
1425.025467,0.9743156031018229
1425.085732,0.9726256585111577
1425.145997,0.9653659758061778
1425.206262,0.9664748523197393
1425.266527,0.9720723919307341
1425.326792,0.9675772619054568
1425.387057,0.956085437647334
1425.447322,0.9540902598568574
1425.507587,0.9637137194512173
1425.567852,0.9713465249990143
1425.628117,0.9679856656771159
1425.688382,0.9605502323644552
1425.748647,0.9544500196952919
1425.808912,0.952228739945236
1425.869177,0.9535017677350146
1425.929442,0.9571999262457507
1425.989706,0.9611094353119645
1426.049971,0.960155527336393
1426.110236,0.9579544970494835
1426.170501,0.9582821735169565
1426.230766,0.9610767581466788
1426.291031,0.9623943356398426
1426.351296,0.9585121888393352
1426.411561,0.9579544970494835
1426.471826,0.9598262504647282
1426.532091,0.9622297802783325
1426.592356,0.9625926092944697
1426.652621,0.9631202546059738
1426.712886,0.965002101427929
1426.773151,0.9653659758061778
1426.833416,0.9603523793961436
1426.893681,0.9559219610151467
1426.953946,0.9526201863940885
1427.014211,0.9520659227519722
1427.074476,0.9505999190110014
1427.134741,0.9494931149439045
1427.195006,0.9524249192714416
1427.255271,0.9568391298879428
1427.315536,0.9587096626893443
1427.375801,0.9545149245033696
1427.436066,0.9484530405548041
1427.496331,0.9442059209739723
1427.556596,0.944756553519691
1427.616861,0.948615239892387
1427.677126,0.9506322399577007
1427.737391,0.9489729352591665
1427.797656,0.9463763084198623
1427.857921,0.9456630096307508
1427.918186,0.9462135456928099
1427.978451,0.9456630096307508
1428.038716,0.942203498127694
1428.098981,0.9367966900091237
1428.159245,0.9348090454653007
1428.21951,0.9351615349155277
1428.279775,0.9356741438786891
1428.34004,0.9380171936749852
1428.400305,0.9400436205070712
1428.46057,0.94078466681393
1428.520835,0.9393031579146885
1428.5811,0.9360587849901572
1428.641365,0.9376636278443164
1428.70163,0.9420094241973808
1428.761895,0.9434631232434115
1428.82216,0.9400107195561235
1428.882425,0.9338812408144013
1428.94269,0.9328256181981557
1429.002955,0.9333696140929604
1429.06322,0.9301141113365755
1429.123485,0.9250939306283298
1429.18375,0.9231311163663375
1429.244015,0.9258222661141556
1429.30428,0.9274410912450864
1429.364545,0.9267114822450763
1429.42481,0.9245871180336795
1429.485075,0.9222776148889883
1429.54534,0.9199738805947075
1429.605605,0.917676818417329
1429.66587,0.917833754570937
1429.726135,0.917833754570937
1429.7864,0.9097576805875789
1429.846665,0.8896919497918605
1429.90693,0.8762971791250274
1429.967195,0.8828941155569743
1430.02746,0.9017842303569115
1430.087725,0.9159184011408336
1430.14799,0.9212360297905777
1430.208255,0.9190920485492667
1430.26852,0.9116920594843094
1430.328784,0.9024066761949764
1430.389049,0.8983909042472654
1430.449314,0.9043218076705933
1430.509579,0.9120358321878179
1430.569844,0.9097576805875789
1430.630109,0.9006757176286562
1430.690374,0.8970353576770776
1430.750639,0.904475555446088
1430.810904,0.9118479721566348
1430.871169,0.9101007238927604
1430.931434,0.9043489377317724
1430.991699,0.9019104889870594
1431.051964,0.9027767387898643
1431.112229,0.9022171906896499
1431.172494,0.9003335258765078
1431.232759,0.9019104889870594
1431.293024,0.9068021403667844
1431.353289,0.908014437660588
1431.413554,0.9022442576113723
1431.473819,0.8944645570640428
1431.534084,0.8935705395902171
1431.594349,0.8994426367487717
1431.654614,0.9011982610678295
1431.714879,0.8961835787463374
1431.775144,0.8898165153842195
1431.835409,0.88893603294471
1431.895674,0.8904574139711006
1431.955939,0.8910096687490532
1432.016204,0.8888115906112644
1432.076469,0.8870800967647398
1432.136734,0.8873817552766808
1432.196999,0.8882340507981404
1432.257264,0.8922311885452439
1432.317529,0.8961835787463374
1432.377794,0.8961477321201249
1432.438058,0.8906444296639949
1432.498323,0.8862289085075804
1432.558588,0.8853785369990457
1432.618853,0.8857150447755335
1432.679118,0.8843432498718267
1432.739383,0.8816236629759647
1432.799648,0.8812975225603613
1432.859913,0.8816236629759647
1432.920178,0.8826204607998305
1432.980443,0.8855290641447804
1433.040708,0.8865657394866461
1433.100973,0.8797566005958557
1433.161238,0.8679336563668536
1433.221503,0.865619364458914
1433.281768,0.8780427467752463
1433.342033,0.8906711493976789
1433.402298,0.8901547099129563
1433.462563,0.8818088233863524
1433.522828,0.8785785162438537
1433.583093,0.8806015724540258
1433.643358,0.8814473558746674
1433.703623,0.8828323151319254
1433.763888,0.8901814149548273
1433.824153,0.8941247251045201
1433.884418,0.8882340507981404
1433.944683,0.8805399325013775
1434.004948,0.8821086893606306
1434.065213,0.8858922054999706
1434.125478,0.8796070546855169
1434.185743,0.8721620806850855
1434.246008,0.8797566005958557
1434.306273,0.8953236553400181
1434.366538,0.8998384785877594
1434.426803,0.8889627014257235
1434.487068,0.8822939516372545
1434.547333,0.8879321025549792
1434.607597,0.8915533504530512
1434.667862,0.8851926270275061
1434.728127,0.8782183728866271
1434.788392,0.8814120986855809
1434.848657,0.8853519760413521
1434.908922,0.8838039649880167
1434.969187,0.8827705190327548
1435.029452,0.8880830638437596
1435.089717,0.8935705395902171
1435.149982,0.8927488327369044
1435.210247,0.8927488327369044
1435.270512,0.8989480793143213
1435.330777,0.901567828110934
1435.391042,0.8965510893481485
1435.451307,0.8925345987261573
1435.511572,0.8947955701838074
1435.571837,0.8974121916568983
1435.632102,0.8951714632553041
1435.692367,0.8936062831266668
1435.752632,0.899289744496734
1435.812897,0.9015407814817923
1435.873162,0.8940979017651192
1435.933427,0.8884205995357399
1435.993692,0.8971968385743043
1436.053957,0.9077965403442733
1436.114222,0.9043489377317724
1436.174487,0.8896652594337242
1436.234752,0.8812622713644874
1436.295017,0.8814473558746674
1436.355282,0.8733926965991886
1436.415547,0.8518796653329102
1436.475812,0.8431081815272088
1436.536077,0.8581468845774571
1436.596342,0.8690887761141792
1436.656607,0.8574434925622433
1436.716872,0.8274885571864529
1436.777136,0.807412975477067
1436.837401,0.8226289751029447
1436.897666,0.8452185888910612
1436.957931,0.8614485036658558
1437.018196,0.878306199115154
1437.078461,0.8959058048940977
1437.138726,0.9071440692232423
1437.198991,0.9116920594843094
1437.259256,0.9161061836601181
1437.319521,0.9230360387579326
1437.379786,0.9265521015772604
1437.440051,0.9240482408418306
1437.500316,0.9201321297112037
1437.560581,0.9183680892924185
1437.620846,0.9217410054856062
1437.681111,0.9281722028451265
1437.741376,0.9317721205878425
1437.801641,0.932858267666155
1437.861906,0.9339129933163784
1437.922171,0.9398499914657228
1437.982436,0.944756553519691
1438.042701,0.9411384683591744
1438.102966,0.9337215607752545
1438.163231,0.9319314672442138
1438.223496,0.9360587849901572
1438.283761,0.9387885607966396
1438.344026,0.9367966900091237
1438.404291,0.9364117456810082
1438.464556,0.9405908851327648
1438.524821,0.9425908233553064
1438.585086,0.9393031579146885
1438.645351,0.9369568959403319
1438.705616,0.9429132445477753
1438.765881,0.949851141331972
1438.826146,0.9480310728465355
1438.886411,0.9416873120586207
1438.946675,0.9396573419647208
1439.00694,0.9449181207039434
1439.067205,0.9480310728465355
1439.12747,0.949851141331972
1439.187735,0.953535140880912
1439.248,0.9579544970494835
1439.308265,0.9572324715965109
1439.36853,0.9548423792777577
1439.428795,0.9542858684093195
1439.48906,0.9559544629143504
1439.549325,0.9555616463594242
1439.60959,0.9544500196952919
1439.669855,0.9570362590523065
1439.73012,0.9587096626893443
1439.790385,0.9540902598568574
1439.85065,0.9504041155961293
1439.910915,0.9515119815974425
1439.97118,0.9537306356223189
1440.031445,0.9502416103869537
1440.09171,0.9480310728465355
1440.151975,0.9527840511581139
1440.21224,0.9588736160592778
1440.272505,0.9548089603793171
1440.33277,0.949851141331972
1440.393035,0.9599913547783722
1440.4533,0.9747229521539402
1440.513565,0.9706017878575438
1440.57383,0.9517070615486819
1440.634095,0.9470891981494011
1440.69436,0.9623943356398426
1440.754625,0.9739756262857455
1440.81489,0.96612698399296
1440.875155,0.9561189012232608
1440.93542,0.959629506250354
1440.995685,0.9642419792994551
1441.055949,0.9566095160515322
1441.116214,0.9492652639395321
1441.176479,0.9540578213394801
1441.236744,0.9627572267050464
1441.297009,0.9608797576045043
1441.357274,0.9582821735169565
1441.417539,0.9690897985721603
1441.477804,0.979251279328481
1441.538069,0.9734186715317553
1441.598334,0.957593416272099
1441.658599,0.9533063199067158
1441.718864,0.9614391523915231
1441.779129,0.9670278340729704
1441.839394,0.9653659758061778
1441.899659,0.9638794924670335
1441.959924,0.9666662332865891
1442.020189,0.9642419792994551
1442.080454,0.9595632940987683
1442.140719,0.9601228826034272
1442.200984,0.9653331539209756
1442.261249,0.9656971531295434
1442.321514,0.9562824115351032
1442.381779,0.9517070615486819
1442.442044,0.9579544970494835
1442.502309,0.9664516572016262
1442.562574,0.9698110696618726
1442.622839,0.964605567057637
1442.683104,0.9577571787475742
1442.743369,0.95333873287261
1442.803634,0.9558894602209888
1442.863899,0.9623616147886884
1442.924164,0.9660941362339194
1442.984429,0.9640443299534489
1443.044694,0.9633177144971153
1443.104959,0.9657299873909291
1443.165224,0.9672164228874265
1443.225488,0.9670278340729704
1443.285753,0.9675772619054568
1443.346018,0.9683206466658093
1443.406283,0.9675772619054568
1443.466548,0.9648042962728574
1443.526813,0.96612698399296
1443.587078,0.9715398421919118
1443.647343,0.9704086573188861
1443.707608,0.9621970650219656
1443.767873,0.9540578213394801
1443.828138,0.9542534232413646
1443.888403,0.9568391298879428
1443.948668,0.9574296817976131
1444.008933,0.959629506250354
1444.069198,0.9633177144971153
1444.129463,0.9605175742117467
1444.189728,0.9513159903170285
1444.249993,0.9459864816906138
1444.310258,0.9531423653201905
1444.370523,0.9638794924670335
1444.430788,0.966498047994542
1444.491053,0.9655648616817357
1444.551318,0.9634834193942216
1444.611583,0.958118321275051
1444.671848,0.9540902598568574
1444.732113,0.9572324715965109
1444.792378,0.9642419792994551
1444.852643,0.9625598817021258
1444.912908,0.9505999190110014
1444.973173,0.9458568904198269
1445.033438,0.9531757258867832
1445.093703,0.958118321275051
1445.153968,0.9507624854961906
1445.214233,0.9476737324949611
1445.274498,0.9572324715965109
1445.334763,0.9620315813587847
1445.395027,0.9523925373746818
1445.455292,0.9456308576350103
1445.515557,0.9570037203726595
1445.575822,0.971709876541867
1445.636087,0.9724554639133799
1445.696352,0.9614718418784225
1445.756617,0.9616362676213841
1445.816882,0.9685356377124923
1445.877147,0.96612698399296
1445.937412,0.9594318429320873
1445.997677,0.9599913547783722
1446.057942,0.9670278340729704
1446.118207,0.9656971531295434
1446.178472,0.9588410149105545
1446.238737,0.958118321275051
1446.299002,0.9608797576045043
1446.359267,0.9575608586494285
1446.419532,0.9555291578157563
1446.479797,0.9629555751229333
1446.540062,0.9700496725319592
1446.600327,0.9637137194512173
1446.660592,0.9527840511581139
1446.720857,0.9564459498095996
1446.781122,0.9677698289403605
1446.841387,0.9692797587881735
1446.901652,0.961274760352384
1446.961917,0.9618343850979135
1447.022182,0.9705784936941664
1447.082447,0.9718789687709827
1447.142712,0.9619988728410666
1447.202977,0.9583157139799843
1447.263242,0.9635161783873807
1447.323507,0.9633177144971153
1447.383772,0.9555291578157563
1447.444037,0.9546132446039917
1447.504302,0.9655310675029785
1447.564566,0.9705784936941664
1447.624831,0.9633177144971153
1447.685096,0.957593416272099
1447.745361,0.9603523793961436
1447.805626,0.9596621342082386
1447.865891,0.9384666115377407
1447.926156,0.9172676258130484
1447.986421,0.9259491124533891
1448.046686,0.9517727316015195
1448.106951,0.9691334085943142
1448.167216,0.9741694667218601
1448.227481,0.9756649894564824
1448.287746,0.9790564277122734
1448.348011,0.9800026531747605
1448.408276,0.9777463484493722
1448.468541,0.9766079372067342
1448.528806,0.9807349886499279
1448.589071,0.9837534227186573
1448.649336,0.9835812809325272
1448.709601,0.979251279328481
1448.769866,0.9771667167425284
1448.830131,0.9814875009377936
1448.890396,0.9856548858497384
1448.950661,0.9835812809325272
1449.010926,0.9797880560929534
1449.071191,0.9814639455204373
1449.131456,0.9900132025830001
1449.191721,0.9944389203700792
1449.251986,0.9879541393238642
1449.312251,0.9829981901364422
1449.372516,0.9860235897203722
1449.432781,0.9925195191145706
1449.493046,0.9925195191145706
1449.553311,0.9924956989319551
1449.613576,0.9982429454309156
1449.67384,1.0
1449.734105,1.0
1449.79437,0.9992319650899142
1449.854635,0.9955738245154478
1449.9149,0.9953999129599217
1449.975165,0.9935025999832309
1450.03543,1.0
1450.095695,1.0
1450.15596,1.0
1450.216225,1.0
1450.27649,1.0
1450.336755,1.0
1450.39702,1.0
1450.457285,1.0
1450.51755,1.0
1450.577815,1.0
1450.63808,1.0
1450.698345,1.0
1450.75861,1.0
1450.818875,1.0
1450.87914,1.0
1450.939405,1.0
1450.99967,1.0
1451.059935,1.0
1451.1202,1.0
1451.180465,1.0
1451.24073,1.0
1451.300995,1.0
1451.36126,1.0
1451.421525,1.0
1451.48179,1.0
1451.542055,1.0
1451.60232,1.0
1451.662585,1.0
1451.72285,1.0
1451.783115,1.0
1451.843379,1.0
1451.903644,1.0
1451.963909,1.0
1452.024174,1.0
1452.084439,1.0
1452.144704,1.0
1452.204969,1.0
1452.265234,1.0
1452.325499,1.0
1452.385764,1.0
1452.446029,1.0
1452.506294,1.0
1452.566559,1.0
1452.626824,1.0
1452.687089,1.0
1452.747354,1.0
1452.807619,1.0
1452.867884,1.0
1452.928149,1.0
1452.988414,1.0
1453.048679,1.0
1453.108944,1.0
1453.169209,1.0
1453.229474,1.0
1453.289739,1.0
1453.350004,1.0
1453.410269,1.0
1453.470534,1.0
1453.530799,1.0
1453.591064,1.0
1453.651329,1.0
1453.711594,1.0
1453.771859,1.0
1453.832124,1.0
1453.892389,1.0
1453.952654,1.0
1454.012918,1.0
1454.073183,1.0
1454.133448,1.0
1454.193713,1.0
1454.253978,1.0
1454.314243,1.0
1454.374508,1.0
1454.434773,1.0
1454.495038,1.0
1454.555303,1.0
1454.615568,1.0
1454.675833,1.0
1454.736098,1.0
1454.796363,1.0
1454.856628,1.0
1454.916893,1.0
1454.977158,1.0
1455.037423,1.0
1455.097688,1.0
1455.157953,1.0
1455.218218,1.0
1455.278483,1.0
1455.338748,1.0
1455.399013,1.0
1455.459278,1.0
1455.519543,1.0
1455.579808,1.0
1455.640073,1.0
1455.700338,1.0
1455.760603,1.0
1455.820868,1.0
1455.881133,1.0
1455.941398,1.0
1456.001663,1.0
1456.061928,1.0
1456.122193,1.0
1456.182457,1.0
1456.242722,1.0
1456.302987,1.0
1456.363252,1.0
1456.423517,1.0
1456.483782,1.0
1456.544047,1.0
1456.604312,1.0
1456.664577,1.0
1456.724842,1.0
1456.785107,1.0
1456.845372,1.0
1456.905637,1.0
1456.965902,1.0
1457.026167,1.0
1457.086432,1.0
1457.146697,1.0
1457.206962,1.0
1457.267227,1.0
1457.327492,1.0
1457.387757,1.0
1457.448022,1.0
1457.508287,1.0
1457.568552,1.0
1457.628817,1.0
1457.689082,1.0
1457.749347,1.0
1457.809612,1.0
1457.869877,1.0
1457.930142,1.0
1457.990407,1.0
1458.050672,1.0
1458.110937,1.0
1458.171202,1.0
1458.231467,1.0
1458.291731,1.0
1458.351996,1.0
1458.412261,1.0
1458.472526,1.0
1458.532791,1.0
1458.593056,1.0
1458.653321,1.0
1458.713586,1.0
1458.773851,1.0
1458.834116,1.0
1458.894381,1.0
1458.954646,1.0
1459.014911,1.0
1459.075176,1.0
1459.135441,1.0
1459.195706,1.0
1459.255971,1.0
1459.316236,1.0
1459.376501,1.0
1459.436766,1.0
1459.497031,1.0
1459.557296,1.0
1459.617561,1.0
1459.677826,1.0
1459.738091,1.0
1459.798356,1.0
1459.858621,1.0
1459.918886,1.0
1459.979151,1.0
1460.039416,1.0
1460.099681,1.0
1460.159946,1.0
1460.220211,1.0
1460.280476,1.0
1460.340741,1.0
1460.401006,1.0
1460.46127,1.0
1460.521535,1.0
1460.5818,1.0
1460.642065,1.0
1460.70233,1.0
1460.762595,1.0
1460.82286,1.0
1460.883125,1.0
1460.94339,1.0
1461.003655,1.0
1461.06392,1.0
1461.124185,1.0
1461.18445,1.0
1461.244715,1.0
1461.30498,1.0
1461.365245,1.0
1461.42551,1.0
1461.485775,1.0
1461.54604,1.0
1461.606305,1.0
1461.66657,1.0
1461.726835,1.0
1461.7871,1.0
1461.847365,1.0
1461.90763,1.0
1461.967895,1.0
1462.02816,1.0
1462.088425,1.0
1462.14869,1.0
1462.208955,1.0
1462.26922,1.0
1462.329485,1.0
1462.38975,1.0
1462.450015,1.0
1462.51028,1.0
1462.570545,1.0
1462.630809,1.0
1462.691074,1.0
1462.751339,1.0
1462.811604,1.0
1462.871869,1.0
1462.932134,1.0
1462.992399,1.0
1463.052664,1.0
1463.112929,1.0
1463.173194,1.0
1463.233459,1.0
1463.293724,1.0
1463.353989,1.0
1463.414254,1.0
1463.474519,1.0
1463.534784,1.0
1463.595049,1.0
1463.655314,1.0
1463.715579,1.0
1463.775844,1.0
1463.836109,1.0
1463.896374,1.0
1463.956639,1.0
1464.016904,1.0
1464.077169,1.0
1464.137434,1.0
1464.197699,1.0
1464.257964,1.0
1464.318229,1.0
1464.378494,1.0
1464.438759,1.0
1464.499024,1.0
1464.559289,1.0
1464.619554,1.0
1464.679819,1.0
1464.740083,1.0
1464.800348,1.0
1464.860613,1.0
1464.920878,1.0
1464.981143,1.0
1465.041408,1.0
1465.101673,1.0
1465.161938,1.0
1465.222203,1.0
1465.282468,1.0
1465.342733,1.0
1465.402998,1.0
1465.463263,1.0
1465.523528,1.0
1465.583793,1.0
1465.644058,1.0
1465.704323,1.0
