nu,[0]4-Ethyltoluene-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
630.090602,1.000235447713463
630.208604,1.0012101316190902
630.326607,1.0002296363623937
630.444609,1.0005859516026097
630.562611,0.999999703030044
630.680614,1.0024857844517063
630.798616,0.9987427909502934
630.916618,1.0003822130247915
631.034621,0.9996995351486074
631.152623,1.0007592480830174
631.270625,0.9997012446362741
631.388628,1.0015109403218339
631.50663,1.0027040493642552
631.624632,1.0010639656102522
631.742635,0.9985000260870781
631.860637,1.0008662549823093
631.97864,1.001804025299213
632.096642,1.0005733643105128
632.214644,0.9997191794374776
632.332647,1.0010048044781132
632.450649,1.0004668689493992
632.568651,0.9990779753262105
632.686654,0.998741093088992
632.804656,0.9993292650433263
632.922658,1.0024303485206436
633.040661,0.9988713374192766
633.158663,1.001809635417463
633.276666,1.002315777279679
633.394668,0.999730876220303
633.51267,0.999134115094876
633.630673,1.0012278531952554
633.748675,1.000607864674897
633.866677,0.9999517821625173
633.98468,1.0008070054538176
634.102682,1.0007194486791375
634.220684,1.0005189446051852
634.338687,1.0008824591381498
634.456689,1.0011271347394473
634.574691,0.9999637586567334
634.692694,1.0015409861007278
634.810696,0.9988061132505354
634.928699,1.0009129665004342
635.046701,1.0011580700458587
635.164703,1.0013747440955032
635.282706,0.9995808078855759
635.400708,1.0008998245994607
635.51871,1.0009251476853587
635.636713,1.0013009454963753
635.754715,1.0002724771151472
635.872717,1.0002427794661655
635.99072,1.0018712486046273
636.108722,0.9988837235006541
636.226725,1.002655920724982
636.344727,1.00179400730905
636.462729,1.0027640128592976
636.580732,0.9993284555869495
636.698734,1.0011855021527962
636.816736,1.0008986335293781
636.934739,1.0015703316815312
637.052741,0.9997349751252983
637.170743,1.00115286403743
637.288746,1.0008317857420514
637.406748,0.9998159969306416
637.52475,1.0006166700628498
637.642753,1.001802021693166
637.760755,1.0009681683727143
637.878758,0.9990788345336388
637.99676,1.0007135744732145
638.114762,1.000348050555544
638.232765,1.003359530615686
638.350767,0.9984028767609312
638.468769,1.001835482439482
638.586772,1.0014729837764766
638.704774,1.0005680512800543
638.822776,0.9997516508437585
638.940779,1.0010428433834182
639.058781,1.0003284939423223
639.176784,1.001499823612094
639.294786,0.9995063918645996
639.412788,0.9994989755546865
639.530791,1.0012889299571226
639.648793,0.99931166700992
639.766795,1.0001413899946232
639.884798,0.9995843863912737
640.0028,1.0028628902655417
640.120802,0.9994956072488145
640.238805,1.0011328411803786
640.356807,1.001193311430169
640.474809,1.002540621923907
640.592812,0.9996578285540066
640.710814,1.0015283667638049
640.828817,1.0008768341945355
640.946819,1.0027498739863956
641.064821,0.99908918504398
641.182824,1.00092941163557
641.300826,1.0001863373586493
641.418828,1.0008001999893192
641.536831,1.0004728317497074
641.654833,1.0009462173814754
641.772835,1.0020897805539908
641.890838,0.999846391798948
642.00884,1.001363829170279
642.126843,0.9993602547243278
642.244845,1.0030680970048236
642.362847,0.9986448190880995
642.48085,1.0015076353411838
642.598852,1.0001045454644961
642.716854,1.0008947900860048
642.834857,1.0001528616821564
642.952859,1.001693732747744
643.070861,1.0025759119748998
643.188864,1.0006330002601593
643.306866,1.0007339291943262
643.424868,1.0020022017344206
643.542871,1.0024180187031855
643.660873,1.0006662418405676
643.778876,1.001506834135396
643.896878,1.0015175503158529
644.01488,1.0019895765862172
644.132883,0.9998340437722585
644.250885,1.0013254776700578
644.368887,1.0001010751077446
644.48689,1.0036534576657183
644.604892,0.9999154475747578
644.722894,1.0019616214670064
644.840897,1.0003371268144758
644.958899,1.0032095395779683
645.076902,1.0001904481329436
645.194904,1.0024844812210336
645.312906,1.0019882740006145
645.430909,0.9994875713364366
645.548911,1.002663942004433
645.666913,0.9999896490535715
645.784916,1.0029235653058042
645.902918,0.9995462729652577
646.02092,1.0015513020260116
646.138923,1.0006803813544602
646.256925,1.0013190692075078
646.374927,0.9999887580631911
646.49293,1.001443641047925
646.610932,1.001961421074702
646.728935,1.0012936360261526
646.846937,0.9995076312532939
646.964939,1.0020161296618235
647.082942,1.0020841688669324
647.200944,1.0001492111308736
647.318946,1.0003048064440467
647.436949,1.0015689294840484
647.554951,0.9999485693226027
647.672953,1.0012517828269047
647.790956,0.9999345101445543
647.908958,1.0006697541852405
648.026961,1.0022350941071492
648.144963,1.0004966132715603
648.262965,1.002741350648691
648.380968,0.9999949820125902
648.49897,1.0019496981946545
648.616972,0.9998055988983434
648.734975,1.001431323366894
648.852977,1.000506358156031
648.970979,1.0015602158722663
649.088982,1.0004099740163848
649.206984,1.001151162079008
649.324986,1.0045001956034392
649.442989,1.0003823130630176
649.560991,1.0010239238524683
649.678994,1.0006090954233275
649.796996,1.0018091345127706
649.914998,1.0002738374866411
650.033001,1.0016762032608044
650.151003,1.0010583596677414
650.269005,1.0014177039935082
650.387008,0.9995277415491436
650.50501,1.0028619876893465
650.623012,1.0035721650280438
650.741015,1.0023475511934326
650.859017,0.9997613984698738
650.97702,1.0028848532033316
651.095022,1.004008010677342
651.213024,0.9998528708245589
651.331027,1.0018991010124851
651.449029,1.0000606568395518
651.567031,1.0024770628633204
651.685034,1.000521125738862
651.803036,1.00216133231869
651.921038,0.9990211893479657
652.039041,1.0014965186681293
652.157043,1.0020993004521255
652.275046,1.0017119637395815
652.393048,0.9995533297868553
652.51105,1.001283623139857
652.629053,0.9984497029539169
652.747055,0.9982220823713759
652.865057,1.0030669936305237
652.98306,1.000510290153745
653.101062,1.0010453459936548
653.219064,1.000194358885241
653.337067,1.00347693054853
653.455069,1.0005351931647835
653.573071,1.0005663403101497
653.691074,1.0029627803838574
653.809076,1.0043697195026364
