nu,[0]HFC-245cb-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
986.053993,0.9508604190756895
986.174523,0.9626253379995705
986.295053,0.9648699051956819
986.415582,0.9625261926958273
986.536112,0.9629218722676074
986.656642,0.9719489465759049
986.777171,0.9620315813587847
986.897701,0.9506645620033309
987.018231,0.9578558328175826
987.13876,0.9625261926958273
987.25929,0.9625261926958273
987.37982,0.9623288950500243
987.500349,0.957363621428678
987.620879,0.9503718024055263
987.741408,0.9506645620033309
987.861938,0.9583157139799843
987.982468,0.974913041662735
988.102997,0.9772908247962494
988.223527,0.9769898655723118
988.344057,0.9696743359410042
988.464586,0.9658623014625086
988.585116,0.9872638006819405
988.705646,0.9870604452853251
988.826175,0.9820598749816621
988.946705,0.9759723723384234
989.067235,0.9458568904198269
989.187764,0.9530775538429639
989.308294,0.9595632940987683
989.428824,0.9482576793513445
989.549353,0.9557910086769276
989.669883,0.9704688245208039
989.790413,0.9846529843840791
989.910942,0.9819548001966404
990.031472,0.9751041433462541
990.152002,0.9822543420885168
990.272531,0.9818546459149755
990.393061,0.9725284008082729
990.513591,0.9772810519368658
990.63412,0.9772771428204763
990.75465,0.9773778075503313
990.87518,0.979258134111428
990.995709,0.9677040228294256
991.116239,0.9748964682819008
991.236769,0.9772771428204763
991.357298,0.977678886278801
991.477828,0.9870436654003846
991.598358,0.9819479265370968
991.718887,0.9744929446791815
991.839417,0.9677998302700758
991.959946,0.9776720425505501
992.080476,0.9870436654003846
992.201006,0.981840900046154
992.321535,0.9722191859445849
992.442065,0.9701525032471792
992.562595,0.9772703019044198
992.683124,0.9774716403237572
992.803654,0.9822445195942084
992.924184,0.9818369726904085
993.044713,0.9721161361726092
993.165243,0.9675908080819464
993.285773,0.9720160133669964
993.406302,0.9647377270730783
993.526832,0.9609450996496257
993.647362,0.9829441267227421
993.767891,0.999541435173004
993.888421,0.9919553329293349
994.008951,0.9847337292392924
994.12948,0.9849366052830307
994.25001,0.9896439965196481
994.37054,0.9869291749757712
994.491069,0.9797439666224498
994.611599,0.979338436570781
994.732129,0.9703494641961983
994.852658,0.9828399401672945
994.973188,0.9971045997798721
995.093718,0.9923631103636914
995.214247,0.9936387191633795
995.334777,0.9665869699053027
995.455307,0.9484207936996248
995.575836,0.9603523793961436
995.696366,0.967581132222245
995.816896,0.972105442953924
995.937425,0.967581132222245
996.057955,0.9727015262713258
996.178484,0.9822278215793089
996.299014,0.9820225574154511
996.419544,0.9777629702785811
996.540073,0.9899389543771488
996.660603,0.9941562415697134
996.781133,0.9795333443123356
996.901662,0.97487307104743
997.022192,0.9776524893052321
997.142722,0.9870199766366813
997.263251,0.9821197824611956
997.383781,0.9803388517395573
997.504311,0.9942549661860974
997.62484,0.9818134088858307
997.74537,0.9727988012876226
997.8659,0.9848184199816566
997.986429,0.9870130675210268
998.106959,0.9822209460086223
998.227489,0.9822179993502043
998.348018,0.9818104634500222
998.468548,0.9726986081711241
998.589078,0.9823181906958097
998.709607,0.984714034761653
998.830137,0.9846096606058963
998.950667,0.9822140704860646
999.071196,0.98191159513595
999.191726,0.974863322365463
999.312256,0.9778529286098665
999.432785,0.9922373859224198
999.553315,0.9920335020893942
999.673845,0.9868008825222145
999.794374,0.9771364250438331
999.914904,0.974759992329881
1000.035434,0.9750641648959407
1000.155963,0.982416427426634
1000.276493,0.9871078253238106
1000.397022,0.9848085718466976
1000.517552,0.9874158510148207
1000.638082,0.9925399652272585
1000.758611,0.9997151505773026
1000.879141,0.996867217436154
1000.999671,0.9870002364345513
1001.1202,0.9826109651378624
1001.24073,0.9921286426641622
1001.36126,0.9890919292106938
1001.481789,0.9743497047447067
1001.602319,0.9649036762333535
1001.722849,0.9653003331516985
1001.843378,0.975050514093188
1001.963908,0.9829205363467864
1002.084438,1.0
1002.204967,1.0
1002.325497,1.0
1002.446027,1.0
1002.566556,1.0
1002.687086,1.0
1002.807616,1.0
1002.928145,1.0
1003.048675,1.0
1003.169205,1.0
1003.289734,1.0
1003.410264,1.0
1003.530794,1.0
1003.651323,1.0
1003.771853,1.0
1003.892383,1.0
1004.012912,1.0
1004.133442,1.0
1004.253972,1.0
1004.374501,1.0
1004.495031,1.0
1004.61556,1.0
1004.73609,1.0
1004.85662,1.0
1004.977149,1.0
1005.097679,1.0
1005.218209,1.0
1005.338738,1.0
1005.459268,1.0
1005.579798,1.0
1005.700327,1.0
1005.820857,1.0
1005.941387,1.0
1006.061916,1.0
1006.182446,1.0
1006.302976,1.0
1006.423505,1.0
1006.544035,1.0
1006.664565,1.0
1006.785094,1.0
1006.905624,1.0
1007.026154,1.0
1007.146683,1.0
1007.267213,1.0
1007.387743,1.0
1007.508272,1.0
1007.628802,1.0
1007.749332,1.0
1007.869861,1.0
1007.990391,1.0
1008.110921,1.0
1008.23145,1.0
1008.35198,1.0
1008.47251,1.0
1008.593039,1.0
1008.713569,1.0
1008.834099,1.0
1008.954628,1.0
1009.075158,1.0
1009.195687,1.0
1009.316217,1.0
1009.436747,1.0
1009.557276,1.0
1009.677806,1.0
1009.798336,1.0
1009.918865,1.0
1010.039395,1.0
1010.159925,1.0
1010.280454,1.0
1010.400984,1.0
1010.521514,1.0
1010.642043,1.0
1010.762573,1.0
1010.883103,1.0
1011.003632,1.0
1011.124162,1.0
1011.244692,1.0
1011.365221,1.0
1011.485751,1.0
1011.606281,1.0
1011.72681,1.0
1011.84734,1.0
1011.96787,1.0
1012.088399,1.0
1012.208929,1.0
1012.329459,1.0
1012.449988,1.0
1012.570518,1.0
1012.691048,1.0
1012.811577,1.0
1012.932107,1.0
1013.052637,1.0
1013.173166,1.0
1013.293696,1.0
1013.414225,1.0
1013.534755,1.0
1013.655285,1.0
1013.775814,1.0
1013.896344,1.0
1014.016874,1.0
1014.137403,1.0
1014.257933,1.0
1014.378463,1.0
1014.498992,1.0
1014.619522,1.0
1014.740052,1.0
1014.860581,1.0
1014.981111,1.0
1015.101641,1.0
1015.22217,1.0
1015.3427,1.0
1015.46323,1.0
1015.583759,1.0
1015.704289,1.0
1015.824819,1.0
1015.945348,1.0
1016.065878,1.0
1016.186408,1.0
1016.306937,1.0
1016.427467,1.0
1016.547997,1.0
1016.668526,1.0
1016.789056,1.0
1016.909586,1.0
1017.030115,1.0
1017.150645,1.0
1017.271175,1.0
1017.391704,1.0
1017.512234,1.0
1017.632763,1.0
1017.753293,1.0
1017.873823,1.0
1017.994352,1.0
1018.114882,1.0
1018.235412,1.0
1018.355941,1.0
1018.476471,1.0
1018.597001,1.0
1018.71753,1.0
1018.83806,1.0
1018.95859,1.0
1019.079119,1.0
1019.199649,1.0
1019.320179,1.0
1019.440708,1.0
1019.561238,1.0
1019.681768,1.0
1019.802297,1.0
1019.922827,1.0
1020.043357,1.0
1020.163886,1.0
1020.284416,1.0
1020.404946,1.0
1020.525475,1.0
1020.646005,1.0
1020.766535,1.0
1020.887064,1.0
1021.007594,1.0
1021.128124,1.0
1021.248653,1.0
1021.369183,1.0
1021.489713,1.0
1021.610242,1.0
1021.730772,1.0
1021.851301,1.0
1021.971831,1.0
1022.092361,1.0
1022.21289,1.0
1022.33342,1.0
1022.45395,1.0
1022.574479,1.0
1022.695009,1.0
1022.815539,1.0
1022.936068,1.0
1023.056598,1.0
1023.177128,1.0
1023.297657,1.0
1023.418187,1.0
1023.538717,1.0
1023.659246,1.0
1023.779776,1.0
1023.900306,1.0
1024.020835,1.0
1024.141365,1.0
1024.261895,1.0
1024.382424,1.0
1024.502954,1.0
1024.623484,1.0
1024.744013,1.0
1024.864543,1.0
1024.985073,1.0
1025.105602,1.0
1025.226132,1.0
1025.346662,1.0
1025.467191,1.0
1025.587721,1.0
1025.708251,1.0
1025.82878,1.0
1025.94931,1.0
1026.069839,1.0
1026.190369,1.0
1026.310899,1.0
1026.431428,1.0
1026.551958,1.0
1026.672488,1.0
1026.793017,1.0
1026.913547,1.0
1027.034077,1.0
1027.154606,1.0
1027.275136,1.0
1027.395666,1.0
1027.516195,1.0
1027.636725,1.0
1027.757255,1.0
1027.877784,1.0
1027.998314,1.0
1028.118844,1.0
1028.239373,1.0
1028.359903,1.0
1028.480433,1.0
1028.600962,1.0
1028.721492,1.0
1028.842022,1.0
1028.962551,1.0
1029.083081,1.0
1029.203611,1.0
1029.32414,1.0
1029.44467,1.0
1029.5652,1.0
1029.685729,1.0
1029.806259,1.0
1029.926789,1.0
1030.047318,1.0
1030.167848,1.0
1030.288377,1.0
1030.408907,1.0
1030.529437,1.0
1030.649966,1.0
1030.770496,1.0
1030.891026,1.0
1031.011555,1.0
1031.132085,1.0
1031.252615,1.0
1031.373144,1.0
1031.493674,1.0
1031.614204,1.0
1031.734733,1.0
1031.855263,1.0
1031.975793,1.0
1032.096322,1.0
1032.216852,1.0
1032.337382,1.0
1032.457911,1.0
1032.578441,1.0
1032.698971,1.0
1032.8195,1.0
1032.94003,1.0
1033.06056,1.0
1033.181089,1.0
1033.301619,1.0
1033.422149,1.0
1033.542678,1.0
1033.663208,1.0
1033.783738,1.0
1033.904267,1.0
1034.024797,1.0
1034.145327,1.0
1034.265856,1.0
1034.386386,1.0
1034.506915,1.0
1034.627445,1.0
1034.747975,1.0
1034.868504,1.0
1034.989034,1.0
1035.109564,1.0
1035.230093,1.0
1035.350623,1.0
1035.471153,1.0
1035.591682,1.0
1035.712212,1.0
1035.832742,1.0
1035.953271,1.0
1036.073801,1.0
1036.194331,1.0
1036.31486,1.0
1036.43539,1.0
1036.55592,1.0
1036.676449,1.0
1036.796979,1.0
1036.917509,1.0
1037.038038,1.0
1037.158568,1.0
1037.279098,1.0
1037.399627,1.0
1037.520157,1.0
1037.640687,1.0
1037.761216,1.0
1037.881746,1.0
1038.002276,1.0
1038.122805,1.0
1038.243335,1.0
1038.363865,1.0
1038.484394,1.0
1038.604924,1.0
1038.725453,1.0
1038.845983,1.0
1038.966513,1.0
1039.087042,1.0
1039.207572,1.0
1039.328102,1.0
1039.448631,1.0
1039.569161,1.0
1039.689691,1.0
1039.81022,1.0
1039.93075,1.0
1040.05128,1.0
1040.171809,1.0
1040.292339,1.0
1040.412869,1.0
1040.533398,1.0
1040.653928,1.0
1040.774458,1.0
1040.894987,1.0
1041.015517,1.0
1041.136047,1.0
1041.256576,1.0
1041.377106,1.0
1041.497636,1.0
1041.618165,1.0
1041.738695,1.0
1041.859225,1.0
1041.979754,1.0
1042.100284,1.0
1042.220814,1.0
1042.341343,1.0
1042.461873,1.0
1042.582403,1.0
1042.702932,1.0
1042.823462,1.0
1042.943991,1.0
1043.064521,1.0
1043.185051,1.0
1043.30558,1.0
1043.42611,1.0
1043.54664,1.0
1043.667169,1.0
1043.787699,1.0
1043.908229,1.0
1044.028758,1.0
1044.149288,1.0
1044.269818,1.0
1044.390347,1.0
1044.510877,1.0
1044.631407,1.0
1044.751936,1.0
1044.872466,1.0
1044.992996,1.0
1045.113525,1.0
1045.234055,1.0
1045.354585,1.0
1045.475114,1.0
1045.595644,1.0
1045.716174,1.0
1045.836703,1.0
1045.957233,1.0
1046.077763,1.0
1046.198292,1.0
1046.318822,1.0
1046.439352,1.0
1046.559881,1.0
1046.680411,1.0
1046.800941,1.0
1046.92147,1.0
1047.042,1.0
1047.162529,1.0
1047.283059,1.0
1047.403589,1.0
1047.524118,1.0
1047.644648,1.0
1047.765178,1.0
1047.885707,1.0
1048.006237,1.0
1048.126767,1.0
1048.247296,1.0
1048.367826,1.0
1048.488356,1.0
1048.608885,1.0
1048.729415,1.0
1048.849945,1.0
1048.970474,1.0
1049.091004,1.0
1049.211534,1.0
1049.332063,1.0
1049.452593,1.0
1049.573123,1.0
1049.693652,1.0
1049.814182,1.0
1049.934712,1.0
1050.055241,1.0
1050.175771,1.0
1050.296301,1.0
1050.41683,1.0
1050.53736,1.0
1050.65789,1.0
1050.778419,1.0
1050.898949,1.0
1051.019479,1.0
1051.140008,1.0
1051.260538,1.0
1051.381067,1.0
1051.501597,1.0
1051.622127,1.0
1051.742656,1.0
1051.863186,1.0
1051.983716,1.0
1052.104245,1.0
1052.224775,1.0
1052.345305,1.0
1052.465834,1.0
1052.586364,1.0
1052.706894,1.0
1052.827423,1.0
1052.947953,1.0
1053.068483,1.0
1053.189012,1.0
1053.309542,1.0
1053.430072,1.0
1053.550601,1.0
1053.671131,1.0
1053.791661,1.0
1053.91219,1.0
1054.03272,1.0
1054.15325,1.0
1054.273779,1.0
1054.394309,1.0
1054.514839,1.0
1054.635368,1.0
1054.755898,1.0
1054.876428,1.0
1054.996957,1.0
1055.117487,1.0
1055.238017,1.0
1055.358546,1.0
1055.479076,1.0
1055.599605,1.0
1055.720135,1.0
1055.840665,1.0
1055.961194,1.0
1056.081724,1.0
1056.202254,1.0
1056.322783,1.0
1056.443313,1.0
1056.563843,1.0
1056.684372,1.0
1056.804902,1.0
1056.925432,1.0
1057.045961,1.0
1057.166491,1.0
1057.287021,1.0
1057.40755,1.0
1057.52808,1.0
1057.64861,1.0
1057.769139,1.0
1057.889669,1.0
1058.010199,1.0
1058.130728,1.0
1058.251258,1.0
1058.371788,1.0
1058.492317,1.0
1058.612847,1.0
1058.733377,1.0
1058.853906,1.0
1058.974436,1.0
1059.094966,1.0
1059.215495,1.0
1059.336025,1.0
1059.456555,1.0
1059.577084,1.0
1059.697614,1.0
1059.818143,1.0
1059.938673,1.0
1060.059203,1.0
1060.179732,1.0
1060.300262,1.0
1060.420792,1.0
1060.541321,1.0
1060.661851,1.0
1060.782381,1.0
1060.90291,1.0
1061.02344,1.0
1061.14397,1.0
1061.264499,1.0
1061.385029,1.0
1061.505559,1.0
1061.626088,1.0
1061.746618,1.0
1061.867148,1.0
1061.987677,1.0
1062.108207,1.0
1062.228737,1.0
1062.349266,1.0
1062.469796,1.0
1062.590326,1.0
1062.710855,1.0
1062.831385,1.0
1062.951915,1.0
1063.072444,1.0
1063.192974,1.0
1063.313504,1.0
1063.434033,1.0
1063.554563,1.0
1063.675093,1.0
1063.795622,1.0
1063.916152,1.0
1064.036681,1.0
1064.157211,1.0
1064.277741,1.0
1064.39827,1.0
1064.5188,1.0
1064.63933,1.0
1064.759859,1.0
1064.880389,1.0
1065.000919,1.0
1065.121448,1.0
1065.241978,1.0
1065.362508,1.0
1065.483037,1.0
1065.603567,1.0
1065.724097,1.0
1065.844626,1.0
1065.965156,1.0
1066.085686,1.0
1066.206215,1.0
1066.326745,1.0
1066.447275,1.0
1066.567804,1.0
1066.688334,1.0
1066.808864,1.0
1066.929393,1.0
1067.049923,1.0
1067.170453,1.0
1067.290982,1.0
1067.411512,1.0
1067.532042,1.0
1067.652571,1.0
1067.773101,1.0
1067.893631,1.0
1068.01416,1.0
1068.13469,1.0
1068.255219,1.0
1068.375749,1.0
1068.496279,1.0
1068.616808,1.0
1068.737338,1.0
1068.857868,1.0
1068.978397,1.0
1069.098927,1.0
1069.219457,1.0
1069.339986,1.0
1069.460516,1.0
1069.581046,1.0
1069.701575,1.0
1069.822105,1.0
1069.942635,1.0
1070.063164,1.0
1070.183694,1.0
1070.304224,1.0
1070.424753,1.0
1070.545283,1.0
1070.665813,1.0
1070.786342,1.0
1070.906872,1.0
1071.027402,1.0
1071.147931,1.0
1071.268461,1.0
1071.388991,1.0
1071.50952,1.0
1071.63005,1.0
1071.75058,1.0
1071.871109,1.0
1071.991639,1.0
1072.112169,1.0
1072.232698,1.0
1072.353228,1.0
1072.473758,1.0
1072.594287,1.0
1072.714817,1.0
1072.835346,1.0
1072.955876,1.0
1073.076406,1.0
1073.196935,1.0
1073.317465,1.0
1073.437995,1.0
1073.558524,1.0
1073.679054,1.0
1073.799584,1.0
1073.920113,1.0
1074.040643,1.0
1074.161173,1.0
1074.281702,1.0
1074.402232,1.0
1074.522762,1.0
1074.643291,1.0
1074.763821,1.0
1074.884351,1.0
1075.00488,1.0
1075.12541,1.0
1075.24594,1.0
1075.366469,1.0
1075.486999,1.0
1075.607529,1.0
1075.728058,1.0
1075.848588,1.0
1075.969118,1.0
1076.089647,1.0
1076.210177,1.0
1076.330707,1.0
1076.451236,1.0
1076.571766,1.0
1076.692296,1.0
1076.812825,1.0
1076.933355,1.0
1077.053884,1.0
1077.174414,1.0
1077.294944,1.0
1077.415473,1.0
1077.536003,1.0
1077.656533,1.0
1077.777062,1.0
1077.897592,1.0
1078.018122,1.0
1078.138651,1.0
1078.259181,1.0
1078.379711,1.0
1078.50024,1.0
1078.62077,1.0
1078.7413,1.0
1078.861829,1.0
1078.982359,1.0
1079.102889,1.0
1079.223418,1.0
1079.343948,1.0
1079.464478,1.0
1079.585007,1.0
1079.705537,1.0
1079.826067,1.0
1079.946596,1.0
1080.067126,1.0
1080.187656,1.0
1080.308185,1.0
1080.428715,1.0
1080.549245,1.0
1080.669774,1.0
1080.790304,1.0
1080.910834,1.0
1081.031363,1.0
1081.151893,1.0
1081.272422,1.0
1081.392952,1.0
1081.513482,1.0
1081.634011,1.0
1081.754541,1.0
1081.875071,1.0
1081.9956,1.0
1082.11613,1.0
1082.23666,1.0
1082.357189,1.0
1082.477719,1.0
1082.598249,1.0
1082.718778,1.0
1082.839308,1.0
1082.959838,1.0
1083.080367,1.0
1083.200897,1.0
1083.321427,1.0
1083.441956,1.0
1083.562486,1.0
1083.683016,1.0
1083.803545,1.0
1083.924075,1.0
1084.044605,1.0
1084.165134,1.0
1084.285664,1.0
1084.406194,1.0
1084.526723,1.0
1084.647253,1.0
1084.767783,1.0
1084.888312,1.0
1085.008842,0.9986478150270508
1085.129372,0.9684697795283315
1085.249901,0.948615239892387
1085.370431,0.9727618356355255
1085.49096,0.9910722907868608
1085.61149,0.9739386159151482
1085.73202,0.9643085142914576
1085.852549,0.9590049907436383
1085.973079,0.9457604179371844
1086.093609,0.9606155520010986
1086.214138,0.9820363058274936
1086.334668,0.9865976224769184
1086.455198,0.9808320862200547
1086.575727,0.959859844971395
1086.696257,0.9649364835160661
1086.816787,0.9744763784399353
1086.937316,0.9772810519368658
1087.057846,0.9863786221146682
1087.178376,0.9761900384463239
1087.298905,0.9632522111196696
1087.419435,0.9895390998156405
1087.539965,0.9936931720571853
1087.660494,0.9786678194543149
1087.781024,0.9638794924670335
1087.901554,0.9505666485960717
1088.022083,0.9648371001765937
1088.142613,0.9713465249990143
1088.263143,0.959859844971395
1088.383672,0.9645071823075048
1088.504202,0.9637474500216796
1088.624732,0.947738176499842
1088.745261,0.9529793919103444
1088.865791,0.9670742525230398
1088.986321,0.9693156228027289
1089.10685,0.96579565926289
1089.22738,0.9395925078449281
1089.34791,0.9240796590161251
1089.468439,0.9312299869898402
1089.588969,0.9407517399268155
1089.709498,0.9499157334056882
1089.830028,0.9503718024055263
1089.950558,0.9599577556689428
1090.071087,0.9664216976646282
1090.191617,0.9541226994771629
1090.312147,0.9412674131618568
1090.432676,0.9629218722676074
1090.553206,0.9818006453944781
1090.673736,0.9815817282607228
1090.794265,0.9759596847800524
1090.914795,0.957494789229603
1091.035325,0.9644078431837797
1091.155854,0.9623943356398426
1091.276384,0.96995364236795
1091.396914,0.9817967181997509
1091.517443,0.9814708157921018
1091.637973,0.9734790253603396
1091.758503,0.9547440355774796
1091.879032,0.9544166145291963
1091.999562,0.9469916529856539
1092.120092,0.9352578615143586
1092.240621,0.9283634260142227
1092.361151,0.9265205993413479
1092.481681,0.9354496090294179
1092.60221,0.9331773597553338
1092.72274,0.9343286770811823
1092.84327,0.9585447788077821
1092.963799,0.9354496090294179
1093.084329,0.9339129933163784
1093.204859,0.9498188469421744
1093.325388,0.9479334306746906
1093.445918,0.9569702258286044
1093.566448,0.9515766866121368
1093.686977,0.9356423314986108
1093.807507,0.9385632785769962
1093.928036,0.9523268245567211
1094.048566,0.9515766866121368
1094.169096,0.9354496090294179
1094.289625,0.9340091913088017
1094.410155,0.952523024090438
1094.530685,0.9570687988382875
1094.651214,0.954645702006081
1094.771744,0.9506968851479294
1094.892274,0.9167339313749714
1095.012803,0.9175511053047506
1095.133333,0.9355459653014107
1095.253863,0.9345211686146082
1095.374392,0.9113803141114631
1095.494922,0.8967304174982355
1095.615452,0.9128168690962764
1095.735981,0.9274095587840391
1095.856511,0.9045660075241612
1095.977041,0.8929006129394214
1096.09757,0.9240482408418306
1096.2181,0.9299550754214952
1096.33863,0.9118798873941737
1096.459159,0.9075796028961887
1096.579689,0.9098823259278302
1096.700219,0.9136305513682628
1096.820748,0.9477059539496275
1096.941278,0.9505020122616274
1097.061808,0.9118798873941737
1097.182337,0.9073618099276952
1097.302867,0.9045660075241612
1097.423397,0.8913750576128389
1097.543926,0.8899055014849887
1097.664456,0.9051577871839379
1097.784986,0.9045660075241612
1097.905515,0.8916781766597451
1098.026045,0.8966138501210044
1098.146574,0.9098823259278302
1098.267104,0.9121918036503021
1098.387634,0.9141002781811153
1098.508163,0.9066470904579267
1098.628693,0.8891138379312049
1098.749223,0.8873551342233403
1098.869752,0.8962104646569865
1098.990282,0.9010721021426108
1099.110812,0.912066841933275
1099.231341,0.9118798873941737
1099.351871,0.9076721807370738
1099.472401,0.912066841933275
1099.59293,0.911661062481239
1099.71346,0.9022442576113723
1099.83399,0.888722713896113
1099.954519,0.8774107835316366
1100.075049,0.8658790892250187
1100.195579,0.8922579558824083
1100.316108,0.9084185940034638
1100.436638,0.8797214110356277
1100.557168,0.8698974046299434
1100.677697,0.8862554957736426
1100.798227,0.8706371317633728
1100.918757,0.8563552305193579
1101.039286,0.8652904915902221
1101.159816,0.8784906627849756
1101.280346,0.8886871656985259
1101.400875,0.8778847133042658
1101.521405,0.8765338113072981
1101.641935,0.8937313967640548
1101.762464,0.8932399796479293
1101.882994,0.8822586605850148
1102.003524,0.8775862832377285
1102.124053,0.8691235403605041
1102.244583,0.868732522752902
1102.365112,0.859649956429742
1102.485642,0.8451678772970908
1102.606172,0.845455283231612
1102.726701,0.8524079944905313
1102.847231,0.8692104570603028
1102.967761,0.8708199847599357
1103.08829,0.8600282856368929
1103.20882,0.8540974343131069
1103.32935,0.860527246727291
1103.449879,0.8642268385662759
1103.570409,0.8539864088634568
1103.690939,0.8577608053537377
1103.811468,0.8497526260764813
1103.931998,0.8562695992779394
1104.052528,0.8621206956194969
1104.173057,0.8533973614860567
1104.293587,0.8445004583392258
1104.414117,0.8305559359994796
1104.534646,0.8371014576569985
1104.655176,0.847020823183541
1104.775706,0.8409778138793752
1104.896235,0.8426530260122334
1105.016765,0.8340349258351905
1105.137295,0.8239791934985691
1105.257824,0.8248035848190286
1105.378354,0.8431081815272088
1105.498884,0.8445004583392258
1105.619413,0.8303566264929373
1105.739943,0.8326682295540934
1105.860473,0.8389367187266307
1105.981002,0.842358149059606
1106.101532,0.8278030625904259
1106.222062,0.8200663724395614
1106.342591,0.8257031108791235
1106.463121,0.8177079790036046
1106.58365,0.8178224661345772
1106.70418,0.8194187758396715
1106.82471,0.8111599651409466
1106.945239,0.8034984683734316
1107.065769,0.8067753711133245
1107.186299,0.792724129472745
1107.306828,0.7831664701759515
1107.427358,0.7830098525442016
1107.547888,0.7786761849142319
1107.668417,0.7668147746995422
1107.788947,0.7536705068886898
1107.909477,0.7489597763833282
1108.030006,0.7655582291180455
1108.150536,0.7669221362831357
1108.271066,0.7559197947736187
1108.391595,0.7584336191316705
1108.512125,0.7728579591469102
1108.632655,0.763097096170831
1108.753184,0.754341572219597
1108.873714,0.7625249879161159
1108.994244,0.7401295800040328
1109.114773,0.7300078437751212
1109.235303,0.7428508460314368
1109.355833,0.7491620228249927
1109.476362,0.728862630687904
1109.596892,0.7164118986399645
1109.717422,0.7130312718446349
1109.837951,0.7149161613617235
1109.958481,0.7181548964382991
1110.079011,0.7127176070963283
1110.19954,0.7070456829273355
1110.32007,0.698381335130006
1110.4406,0.6928997161527427
1110.561129,0.6827749335487541
1110.681659,0.6804370273279527
1110.802188,0.7012575890704081
1110.922718,0.6820720374208465
1111.043248,0.6663634743705297
1111.163777,0.6804370273279527
1111.284307,0.6656841301511228
1111.404837,0.6647727673189006
1111.525366,0.6804370273279527
1111.645896,0.6668234238321612
1111.766426,0.6516940993027796
1111.886955,0.6386555597875291
1112.007485,0.6263036259435133
1112.128015,0.6263036259435133
1112.248544,0.6260907189069397
1112.369074,0.6192662311346078
1112.489604,0.6010843529316989
1112.610133,0.5957524801143698
1112.730663,0.606251719770271
1112.851193,0.6085416024705395
1112.971722,0.5980027059749625
1113.092252,0.5886520599595156
1113.212782,0.5752963382920984
1113.333311,0.5618614442303198
1113.453841,0.567082774010568
1113.574371,0.5591709715980372
1113.6949,0.5403436245738423
1113.81543,0.5348173458531199
1113.93596,0.5269972229496052
1114.056489,0.5248357093165062
1114.177019,0.5342667675833758
1114.297549,0.5168099880388201
1114.418078,0.49786814803266893
1114.538608,0.485405817888615
1114.659138,0.47569423243119824
1114.779667,0.4663354752001478
1114.900197,0.46157071877340977
1115.020726,0.4554451439229442
1115.141256,0.4422234418904258
1115.261786,0.4375518788438638
1115.382315,0.4299742309988195
1115.502845,0.4257257156739011
1115.623375,0.4241237513259858
1115.743904,0.41110772261822565
1115.864434,0.391586046884964
1115.984964,0.3925269820680588
1116.105493,0.39104994131689713
1116.226023,0.38035129225608805
1116.346553,0.36943517269795
1116.467082,0.36943517269795
1116.587612,0.36880397837758666
1116.708142,0.35515534275282057
1116.828671,0.34676776091606154
1116.949201,0.3301857183320765
1117.069731,0.32624716827492173
1117.19026,0.32837468179704044
1117.31079,0.32245231956072123
1117.43132,0.3144909434240988
1117.551849,0.30863374387650755
1117.672379,0.29478765364156123
1117.792909,0.28204179776572064
1117.913438,0.27848251621154657
1118.033968,0.27469332099268307
1118.154498,0.26453016204198176
1118.275027,0.25810210926829724
1118.395557,0.2554573016841538
1118.516087,0.2512014681145792
1118.636616,0.2402680749592907
1118.757146,0.2348049757061403
1118.877676,0.22871010372112216
1118.998205,0.2176210568652329
1119.118735,0.21326921311462368
1119.239264,0.20850338559696122
1119.359794,0.2055224510832342
1119.480324,0.20671794488016232
1119.600853,0.1998876140751445
1119.721383,0.1902150509067079
1119.841913,0.18551862456628607
1119.962442,0.18317743604882025
1120.082972,0.18037811363994002
1120.203502,0.17604775245108517
1120.324031,0.16744505690574615
1120.444561,0.16220407732143996
1120.565091,0.1608151034050149
1120.68562,0.156468588751513
1120.80615,0.15407743165145815
1120.92668,0.1504235947175196
1121.047209,0.14373269344192907
1121.167739,0.13765565028968216
1121.288269,0.13192786276271715
1121.408798,0.1283621131747624
1121.529328,0.12605965899519883
1121.649858,0.123328962725587
1121.770387,0.12210181904292476
1121.890917,0.1152328978354317
1122.011447,0.11051544434089858
1122.131976,0.10894631946876378
1122.252506,0.10327086347493948
1122.373036,0.09739309150071584
1122.493565,0.09173053198606096
1122.614095,0.08803683258237255
1122.734625,0.08417140697716509
1122.855154,0.0821260513855459
1122.975684,0.08562311476373265
1123.096214,0.08689976073949708
1123.216743,0.08710857063692005
1123.337273,0.0868389521924539
1123.457802,0.08582885703113022
1123.578332,0.08638856167128771
1123.698862,0.08533249051472727
1123.819391,0.08440741717678729
1123.939921,0.08251295233206236
1124.060451,0.08117077584353663
1124.18098,0.0818145645900147
1124.30151,0.08320065987471063
1124.42204,0.08248820215907433
1124.542569,0.08025870895953036
1124.663099,0.07911126497496551
1124.783629,0.07914291581070063
1124.904158,0.07987439025929681
1125.024688,0.07886639979067495
1125.145218,0.07825363476263258
1125.265747,0.07705005526151357
1125.386277,0.07581948206730818
1125.506807,0.07689610914841899
1125.627336,0.07652789225203407
1125.747866,0.0763673523042484
1125.868396,0.07671177977019476
1125.988925,0.07613098007835012
1126.109455,0.07545642059798922
1126.229985,0.07324099308077024
1126.350514,0.0719992195217881
1126.471044,0.07158283273750646
1126.591574,0.0699552169165826
1126.712103,0.06820755112185178
1126.832633,0.06665668082143364
1126.953163,0.06514758789269899
