nu,[0]Trichloromethanol-HITRAN(x-sec)-X=0.01-T=295.0K-P=0.9211atm-L=15cm
1631.964938,1.0
1632.447055,0.9902318216327853
1632.929172,0.99192478117558
1633.411288,0.9970453735256823
1633.893405,0.9794138485337203
1634.375521,0.9756679164558413
1634.857638,0.9596275869932608
1635.339755,0.9192400342816149
1635.821871,0.9310372423322936
1636.303988,0.9625675822119815
1636.786105,0.9592313426299258
1637.268221,0.9608153808173913
1637.750338,0.9632955584444776
1638.232455,0.9604522612373665
1638.714571,0.9668779563745108
1639.196688,0.9581441908189627
1639.678804,0.9607164219296372
1640.160921,0.9680611715037276
1640.643038,0.9573865984313152
1641.125154,0.9517441788478649
1641.607271,0.9543975263877879
1642.089388,0.9519402583442023
1642.571504,0.956269023675057
1643.053621,0.9534788839671953
1643.535738,0.9437952807190793
1644.017854,0.944768835434719
1644.499971,0.9438924966395273
1644.982087,0.9361065252055567
1645.464204,0.9114377328799244
1645.946321,0.8943393407913975
1646.428437,0.9185765825117731
1646.910554,0.9238329626825939
1647.392671,0.9153305702412102
1647.874787,0.9201882594830567
1648.356904,0.9242460083257368
1648.839021,0.9311331441071105
1649.321137,0.9332473506819424
1649.803254,0.9393623358777234
1650.28537,0.9388129696165336
1650.767487,0.9356563662388435
1651.249604,0.9311648031722112
1651.73172,0.9173144076548917
1652.213837,0.88635298924022
1652.695954,0.8751237272933146
1653.17807,0.8687412101215662
1653.660187,0.8972327271656143
1654.142304,0.9163379878465772
1654.62442,0.9187658287794669
1655.106537,0.9419811643385548
1655.588653,0.9521040061505451
1656.07077,0.9535446762799977
1656.552887,0.9566965714784548
1657.035003,0.9609470215417469
1657.51712,0.9564000415058169
1657.999237,0.949000455873336
1658.481353,0.9558741661119785
1658.96347,0.9632618436899436
1659.445587,0.9642564430376224
1659.927703,0.9678549964326219
1660.40982,0.9704901750697985
1660.891936,0.96943970314342
1661.374053,0.969926484046182
1661.85617,0.9694464892450934
1662.338286,0.9620046448516196
1662.820403,0.9615420318847837
1663.30252,0.971424235829406
1663.784636,0.9817152324538456
1664.266753,0.9885174337069268
1664.74887,0.9894658766315454
1665.230986,0.9900616154122904
1665.713103,0.990490503967038
1666.195219,0.9945533868772349
1666.677336,1.0
1667.159453,1.0
1667.641569,1.0
1668.123686,1.0
1668.605803,1.0
1669.087919,0.9837121059425615
1669.570036,0.9894530136587587
1670.052153,1.0
1670.534269,1.0
1671.016386,1.0
1671.498502,1.0
1671.980619,1.0
1672.462736,1.0
1672.944852,1.0
1673.426969,1.0
1673.909086,1.0
1674.391202,1.0
1674.873319,0.9970989162998513
1675.355436,0.9892215087406943
1675.837552,1.0
1676.319669,1.0
1676.801785,1.0
1677.283902,1.0
1677.766019,1.0
1678.248135,1.0
1678.730252,1.0
1679.212369,1.0
1679.694485,1.0
1680.176602,1.0
1680.658719,1.0
1681.140835,1.0
1681.622952,1.0
1682.105068,1.0
1682.587185,1.0
1683.069302,1.0
1683.551418,1.0
1684.033535,1.0
1684.515652,1.0
1684.997768,1.0
1685.479885,1.0
1685.962002,1.0
1686.444118,1.0
1686.926235,1.0
1687.408351,1.0
1687.890468,1.0
1688.372585,1.0
1688.854701,1.0
1689.336818,1.0
1689.818935,1.0
1690.301051,1.0
1690.783168,1.0
1691.265285,1.0
1691.747401,1.0
1692.229518,1.0
1692.711634,1.0
1693.193751,1.0
1693.675868,1.0
1694.157984,1.0
1694.640101,1.0
1695.122218,1.0
1695.604334,1.0
1696.086451,1.0
1696.568568,1.0
1697.050684,1.0
1697.532801,1.0
1698.014917,1.0
1698.497034,1.0
1698.979151,1.0
1699.461267,1.0
1699.943384,1.0
1700.425501,1.0
1700.907617,1.0
1701.389734,1.0
1701.871851,1.0
1702.353967,1.0
1702.836084,1.0
1703.3182,1.0
1703.800317,1.0
1704.282434,1.0
1704.76455,1.0
1705.246667,1.0
1705.728784,1.0
1706.2109,1.0
1706.693017,1.0
1707.175134,1.0
1707.65725,1.0
1708.139367,1.0
1708.621483,1.0
1709.1036,1.0
1709.585717,1.0
1710.067833,1.0
1710.54995,1.0
1711.032067,1.0
1711.514183,1.0
1711.9963,1.0
1712.478417,1.0
1712.960533,1.0
1713.44265,1.0
1713.924766,1.0
1714.406883,1.0
1714.889,1.0
1715.371116,1.0
1715.853233,1.0
1716.33535,1.0
1716.817466,1.0
1717.299583,1.0
1717.7817,1.0
1718.263816,1.0
1718.745933,1.0
1719.228049,1.0
1719.710166,1.0
1720.192283,1.0
1720.674399,1.0
1721.156516,1.0
1721.638633,1.0
1722.120749,1.0
1722.602866,1.0
1723.084983,1.0
1723.567099,1.0
1724.049216,1.0
1724.531332,1.0
1725.013449,1.0
1725.495566,1.0
1725.977682,1.0
1726.459799,1.0
1726.941916,1.0
1727.424032,1.0
1727.906149,1.0
1728.388266,1.0
1728.870382,1.0
1729.352499,1.0
1729.834615,1.0
1730.316732,1.0
1730.798849,1.0
1731.280965,1.0
1731.763082,1.0
1732.245199,1.0
1732.727315,1.0
1733.209432,0.9845436939685427
1733.691549,0.9935318093890465
1734.173665,0.9769361326073753
1734.655782,0.95906636902713
1735.137898,0.9853060257720244
1735.620015,1.0
1736.102132,1.0
1736.584248,1.0
1737.066365,0.9931290139126414
1737.548482,0.9916861527813762
1738.030598,0.9972561711981746
1738.512715,1.0
1738.994832,0.9973833294661697
1739.476948,0.9675791970619158
1739.959065,0.9620383156034241
1740.441181,0.9797302503029315
1740.923298,0.9888031565302274
1741.405415,0.9864269558513187
1741.887531,0.9879373442462543
1742.369648,0.9916179271210545
1742.851765,0.9817898456467775
1743.333881,0.9854715710897715
1743.815998,1.0
1744.298115,1.0
1744.780231,1.0
1745.262348,1.0
1745.744464,1.0
1746.226581,1.0
1746.708698,1.0
1747.190814,1.0
1747.672931,1.0
1748.155048,1.0
1748.637164,1.0
1749.119281,1.0
1749.601398,1.0
1750.083514,1.0
1750.565631,1.0
1751.047747,1.0
1751.529864,1.0
1752.011981,1.0
1752.494097,1.0
1752.976214,1.0
1753.458331,1.0
1753.940447,1.0
1754.422564,1.0
1754.904681,1.0
1755.386797,1.0
1755.868914,1.0
1756.35103,1.0
1756.833147,1.0
1757.315264,1.0
1757.79738,1.0
1758.279497,1.0
1758.761614,1.0
1759.24373,1.0
1759.725847,1.0
1760.207964,1.0
1760.69008,1.0
1761.172197,1.0
1761.654313,1.0
1762.13643,1.0
1762.618547,1.0
1763.100663,1.0
1763.58278,1.0
1764.064897,1.0
1764.547013,1.0
1765.02913,1.0
1765.511247,1.0
1765.993363,1.0
1766.47548,1.0
1766.957596,1.0
1767.439713,1.0
1767.92183,1.0
1768.403946,1.0
1768.886063,1.0
1769.36818,1.0
1769.850296,1.0
1770.332413,1.0
1770.81453,1.0
1771.296646,1.0
1771.778763,1.0
1772.260879,1.0
1772.742996,1.0
1773.225113,1.0
1773.707229,1.0
1774.189346,1.0
1774.671463,1.0
1775.153579,1.0
1775.635696,1.0
1776.117813,1.0
1776.599929,1.0
1777.082046,1.0
1777.564162,1.0
1778.046279,1.0
1778.528396,1.0
1779.010512,1.0
1779.492629,1.0
1779.974746,1.0
1780.456862,1.0
1780.938979,1.0
1781.421096,1.0
1781.903212,1.0
1782.385329,1.0
1782.867445,1.0
1783.349562,1.0
1783.831679,1.0
1784.313795,1.0
1784.795912,1.0
1785.278029,1.0
1785.760145,1.0
1786.242262,1.0
1786.724378,1.0
1787.206495,1.0
1787.688612,1.0
1788.170728,1.0
1788.652845,1.0
1789.134962,1.0
1789.617078,1.0
1790.099195,1.0
1790.581312,1.0
1791.063428,1.0
1791.545545,1.0
1792.027661,1.0
1792.509778,1.0
1792.991895,1.0
1793.474011,1.0
1793.956128,1.0
1794.438245,1.0
1794.920361,1.0
1795.402478,1.0
1795.884595,1.0
1796.366711,1.0
1796.848828,1.0
1797.330944,1.0
1797.813061,1.0
1798.295178,1.0
1798.777294,1.0
1799.259411,1.0
1799.741528,1.0
1800.223644,1.0
1800.705761,1.0
1801.187878,1.0
1801.669994,1.0
1802.152111,1.0
1802.634227,1.0
1803.116344,1.0
1803.598461,1.0
1804.080577,1.0
1804.562694,1.0
1805.044811,1.0
1805.526927,1.0
1806.009044,1.0
1806.491161,1.0
1806.973277,1.0
1807.455394,1.0
1807.93751,1.0
1808.419627,1.0
1808.901744,1.0
1809.38386,1.0
1809.865977,1.0
1810.348094,1.0
1810.83021,1.0
1811.312327,1.0
1811.794444,1.0
1812.27656,1.0
1812.758677,1.0
1813.240793,1.0
1813.72291,1.0
1814.205027,1.0
1814.687143,1.0
1815.16926,1.0
1815.651377,1.0
1816.133493,1.0
1816.61561,1.0
1817.097727,1.0
1817.579843,1.0
1818.06196,1.0
1818.544076,1.0
1819.026193,1.0
1819.50831,1.0
1819.990426,1.0
1820.472543,1.0
1820.95466,1.0
1821.436776,1.0
1821.918893,1.0
1822.40101,1.0
1822.883126,1.0
1823.365243,1.0
1823.847359,1.0
1824.329476,1.0
1824.811593,1.0
1825.293709,1.0
1825.775826,1.0
1826.257943,1.0
1826.740059,1.0
1827.222176,1.0
1827.704293,1.0
1828.186409,1.0
1828.668526,0.9833226330693268
1829.150642,0.9585725770094394
1829.632759,0.9259630017942456
1830.114876,0.9098413821444055
1830.596992,0.9316128011774197
1831.079109,0.9313566428804761
1831.561226,0.9320610147215018
1832.043342,0.9432121954275079
1832.525459,0.9428557285941123
1833.007576,0.9293108398076511
1833.489692,0.9264724215228163
1833.971809,0.932862931969154
1834.453925,0.9539051842993547
1834.936042,0.9783165407654282
1835.418159,1.0
1835.900275,1.0
1836.382392,1.0
1836.864509,1.0
1837.346625,1.0
1837.828742,1.0
1838.310859,1.0
1838.792975,1.0
1839.275092,1.0
1839.757208,1.0
1840.239325,1.0
1840.721442,1.0
1841.203558,1.0
1841.685675,1.0
1842.167792,1.0
1842.649908,1.0
1843.132025,1.0
1843.614142,1.0
1844.096258,0.9747629166142443
1844.578375,0.9848144807158553
1845.060491,0.9948303090859244
1845.542608,0.994519174829177
1846.024725,0.9928934716469584
1846.506841,0.9922998988468694
1846.988958,0.9927467328361143
1847.471075,0.9852715406646153
1847.953191,0.9856548858497384
1848.435308,0.9927774091841061
1848.917425,0.9859121753497643
1849.399541,0.9781052472131481
1849.881658,0.9803163042052648
1850.363774,0.9730352201200604
1850.845891,0.9748262782630556
1851.328008,0.9717584632503518
1851.810124,0.965482792156497
1852.292241,0.9623356313758668
1852.774358,0.9643885552197964
1853.256474,0.9675588781121272
1853.738591,0.9632290933440172
1854.220708,0.9577159960743219
1854.702824,0.9542009407463682
1855.184941,0.9571568532182201
1855.667057,0.9692371114170358
1856.149174,0.969143099976857
1856.631291,0.9562355548449363
1857.113407,0.9515148361376692
1857.595524,0.9560720525449028
1858.077641,0.9559735821948008
1858.559757,0.9429198449635885
1859.041874,0.9387481937564229
1859.523991,0.949000455873336
1860.006107,0.9478263202488774
1860.488224,0.9437952807190793
1860.97034,0.9516461542457972
1861.452457,0.9514168351566842
1861.934574,0.9447367138403845
1862.41669,0.9421102245984951
1862.898807,0.9366861545214247
1863.380924,0.9353345558034257
1863.86304,0.9443796708479296
1864.345157,0.9388777499463329
1864.827274,0.9320610147215018
1865.30939,0.9326381390911793
1865.791507,0.9301736405446154
1866.273623,0.9298853314062718
1866.75574,0.9310046565990656
1867.237857,0.9319333311090122
1867.719973,0.9287032692156562
1868.20209,0.9237378127877413
1868.684207,0.9176621357056962
1869.166323,0.9100606803418737
1869.64844,0.9193347208814221
1870.130557,0.9272046239176847
1870.612673,0.9268542068028508
1871.09479,0.9285444745339525
1871.576906,0.9285119760460706
1872.059023,0.9227536329403664
1872.54114,0.9214857185859546
1873.023256,0.9257713472897998
1873.505373,0.9273641168289957
1873.98749,0.9238643735373065
1874.469606,0.9243726387028601
1874.951723,0.9293108398076511
1875.43384,0.9288314391103272
1875.915956,0.9228809817285765
1876.398073,0.9170942786135962
1876.880189,0.917693336748725
1877.362306,0.9165267729162682
1877.844423,0.9184819739961966
1878.326539,0.9169677283353175
1878.808656,0.9118452366168216
1879.290773,0.9096539741233727
1879.772889,0.9073119064005088
1880.255006,0.9051315379887247
1880.737123,0.9066887971833351
1881.219239,0.9130998861910794
1881.701356,0.915991677543942
1882.183472,0.910529482298392
1882.665589,0.9033637344229913
1883.147706,0.9038607211357418
1883.629822,0.9068755943149989
1884.111939,0.9046021908881245
1884.594056,0.9076240753862977
1885.076172,0.9080916221680843
1885.558289,0.9093729344682314
1886.040406,0.9088729168717176
1886.522522,0.9081542826517757
1887.004639,0.9049143324853104
1887.486755,0.9013424643255533
1887.968872,0.9091538019975479
1888.450989,0.9149535317215391
1888.933105,0.9076867036081482
1889.415222,0.8958789281231044
1889.897339,0.9007567820910888
1890.379455,0.9088411068763051
1890.861572,0.9106551440374098
1891.343689,0.9098413821444055
1891.825805,0.9143562620950815
1892.307922,0.9117823214660927
1892.790038,0.9020908891242692
1893.272155,0.899019998037377
1893.754272,0.9016850395471668
1894.236388,0.9096849028842788
1894.718505,0.9097476733081326
1895.200622,0.9032372723527236
1895.682738,0.9066887971833351
1896.164855,0.9079672221374439
1896.646972,0.9030205214185114
1897.129088,0.9053497009769642
1897.611205,0.9106861068386717
1898.093321,0.9097786052548651
1898.575438,0.9094347739302931
1899.057555,0.9125348522575711
1899.539671,0.9065636827624174
1900.021788,0.9062835978597898
1900.503905,0.9068130220577588
1900.986021,0.9034540753134029
1901.468138,0.9104047483037909
1901.950255,0.9124098435461041
1902.432371,0.9093411069725095
1902.914488,0.9071558621727962
1903.396604,0.9056611948479742
1903.878721,0.9040415113583886
1904.360838,0.9047288440603641
1904.842954,0.9063769498779158
1905.325071,0.9093729344682314
1905.807188,0.9103109814437917
1906.289304,0.9104357025914531
1906.771421,0.9096849028842788
1907.253538,0.9084667414648424
1907.735654,0.9075614514856455
1908.217771,0.9084358541207205
1908.699887,0.9066262378146525
1909.182004,0.9049451000956613
1909.664121,0.9061277304859364
1910.146237,0.9069690073119001
1910.628354,0.9088411068763051
1911.110471,0.9092474496619256
1911.592587,0.9042313800112847
1912.074704,0.9023705806498443
1912.556821,0.9054121722615661
1913.038937,0.9114696337588373
1913.521054,0.9149846406704669
1914.00317,0.9120650178014152
1914.485287,0.9089347223314267
1914.967404,0.9107799123385764
1915.44952,0.9129738871009222
1915.931637,0.9167155968796894
1916.413754,0.9140728555841109
1916.89587,0.9106551440374098
1917.377987,0.9030476124405173
1917.860104,0.8938475893979917
1918.34222,0.9026503588932329
1918.824337,0.9120960285392
1919.306453,0.9127228538006302
1919.78857,0.9038878373641173
1920.270687,0.9007567820910888
1920.752803,0.9072493040387735
1921.23492,0.9089665356034372
1921.717037,0.9051315379887247
1922.199153,0.9037341894922045
1922.68127,0.9000094641418044
1923.163387,0.8974211658236857
1923.645503,0.9060652098295203
1924.12762,0.9150788889421586
1924.609736,0.9111561421284761
1925.091853,0.9051939942195611
1925.57397,0.906221066448896
1926.056086,0.9102481721530177
1926.538203,0.9160228217904276
1927.02032,0.9137274013396656
1927.502436,0.9081860686079195
1927.984553,0.9099351006331857
1928.46667,0.9126918217511489
1928.948786,0.9127547996595626
1929.430903,0.9107179814102128
1929.913019,0.9088411068763051
1930.395136,0.9079045745604827
1930.877253,0.9096539741233727
1931.359369,0.9140417776353491
1931.841486,0.9137904507055361
1932.323603,0.9115316158012984
1932.805719,0.9099041633657007
1933.287836,0.9072493040387735
1933.769953,0.904294678423304
1934.252069,0.9051315379887247
1934.734186,0.9071558621727962
1935.216302,0.9056294972608656
1935.698419,0.9039782306674435
1936.180536,0.9024878964506906
1936.662652,0.9030837350674626
1937.144769,0.904294678423304
1937.626886,0.9070941776714653
1938.109002,0.9115006242532204
1938.591119,0.9140107007432197
1939.073236,0.9103109814437917
1939.555352,0.9066570636307741
1940.037469,0.9051007640395932
1940.519585,0.9080607475778015
1941.001702,0.9118762398819191
1941.483819,0.9085294278326583
1941.965935,0.8993347101080899
1942.448052,0.8931685233078491
1942.930169,0.9009729896626615
1943.412285,0.9074053643398693
1943.894402,0.9077175654807197
1944.376519,0.9099351006331857
1944.858635,0.9131309321149876
1945.340752,0.9130368844725165
1945.822868,0.9052872340027321
1946.304985,0.9014686611041273
1946.787102,0.9075932166923354
1947.269218,0.9145126303850075
1947.751335,0.9108737275009452
1948.233452,0.9054121722615661
1948.715568,0.9025510728145891
1949.197685,0.9062527847412886
1949.679802,0.913853504421963
1950.161918,0.9139787109285187
1950.644035,0.9071876131836117
1951.126151,0.8985256729903055
1951.608268,0.9011622138583357
1952.090385,0.9076240753862977
1952.572501,0.9109684632947812
1953.054618,0.9091847137523127
1953.536735,0.9100606803418737
1954.018851,0.9125348522575711
1954.500968,0.9133820776522479
1954.983085,0.9078737063297105
1955.465201,0.9024608222199125
1955.947318,0.8996405358969646
1956.429434,0.9042585073595931
1956.911551,0.9065020385279173
1957.393668,0.9086539048907551
1957.875784,0.914167009937102
1958.357901,0.9120020874863078
1958.840018,0.9070941776714653
1959.322134,0.9060344041360858
1959.804251,0.9076240753862977
1960.286368,0.9113128744635166
1960.768484,0.9064703115117948
1961.250601,0.9019014699272648
1961.732717,0.8998924705162165
1962.214834,0.9009099237607174
1962.696951,0.9073436628729679
1963.179067,0.9057227819031601
1963.661184,0.9054429567987572
1964.143301,0.901441617449951
1964.625417,0.8977622506687148
1965.107534,0.9025510728145891
1965.589651,0.9049451000956613
1966.071767,0.9026774388101965
1966.553884,0.8948313627224608
1967.036,0.89701741714933
1967.518117,0.9010360599793732
1968.000234,0.9038878373641173
1968.48235,0.9109365799565275
1968.964467,0.9129118069873471
1969.446584,0.9160228217904276
1969.9287,0.9133820776522479
1970.410817,0.9109365799565275
1970.892934,0.9183561505848595
1971.37505,0.9198404940527793
1971.857167,0.9098104480632949
1972.339283,0.9017120905041155
1972.8214,0.9005676430271464
1973.303517,0.904851895550468
1973.785633,0.9046021908881245
1974.26775,0.9042313800112847
1974.749867,0.9089347223314267
1975.231983,0.9059410873983543
1975.7141,0.9039149544059918
1976.196217,0.9079980935478076
1976.678333,0.9109684632947812
1977.16045,0.9077175654807197
1977.642566,0.9057852789312341
1978.124683,0.9038245674299753
1978.6068,0.9006306849686005
1979.088916,0.904511735191896
1979.571033,0.9066570636307741
1980.05315,0.9064077672181035
1980.535266,0.9065636827624174
1981.017383,0.9038607211357418
1981.4995,0.9032011435844097
1981.981616,0.9086230111831849
1982.463733,0.911751321394167
1982.945849,0.9090292564582385
1983.427966,0.9052247713385726
1983.910083,0.9044484215864346
1984.392199,0.9038607211357418
1984.874316,0.9019014699272648
1985.356433,0.9054121722615661
1985.838549,0.9065954130465909
1986.320666,0.9036980408476025
1986.802783,0.9019375467075927
1987.284899,0.905878579619867
1987.767016,0.9078737063297105
1988.249132,0.9036709303130371
1988.731249,0.9008198372727407
1989.213366,0.9010630914666429
1989.695482,0.9031108279859065
1990.177599,0.9060344041360858
1990.659716,0.9086857083339834
1991.141832,0.9110304112564921
1991.623949,0.9115006242532204
1992.106065,0.9072184580868203
1992.588182,0.9001714804263781
1993.070299,0.8978520313827426
1993.552415,0.9036980408476025
1994.034532,0.9134761608514477
1994.516649,0.9138215201090369
1994.998765,0.9028038224982816
1995.480882,0.8991188956764316
1995.962999,0.9053189196104171
1996.445115,0.9039511117273096
1996.927232,0.8989660584556984
1997.409348,0.9026503588932329
1997.891465,0.9079363517766903
1998.373582,0.9065636827624174
1998.855698,0.9043218076705933
1999.337815,0.9061277304859364
1999.819932,0.9080916221680843
2000.302048,0.9115006242532204
2000.784165,0.9123779097604244
2001.266282,0.9102481721530177
2001.748398,0.9080607475778015
2002.230515,0.9074679774701369
2002.712631,0.9067821909391408
2003.194748,0.9039782306674435
2003.676865,0.9044122443731202
2004.158981,0.9088102068039756
2004.641098,0.9096230464140265
2005.123215,0.9064077672181035
2005.605331,0.9100288287754674
2006.087448,0.913570253741716
2006.569565,0.9113748458459833
2007.051681,0.9064394920451373
2007.533798,0.9075614514856455
2008.015914,0.9105613513879783
2008.498031,0.9064394920451373
2008.980148,0.9060344041360858
2009.462264,0.9047921772960857
2009.944381,0.9003245225862656
2010.426498,0.9020548062103673
2010.908614,0.9043218076705933
2011.390731,0.9049143324853104
2011.872848,0.9046021908881245
2012.354964,0.904882661037927
2012.837081,0.904104796479137
2013.319197,0.9068130220577588
2013.801314,0.909060163978383
2014.283431,0.9060652098295203
2014.765547,0.9068447610689603
2015.247664,0.9094347739302931
2015.729781,0.9093101899004656
2016.211897,0.9085603183583406
2016.694014,0.9036980408476025
2017.176131,0.9023074169199551
2017.658247,0.9081234059310728
2018.140364,0.9121270403313678
2018.62248,0.9099669489190496
2019.104597,0.911751321394167
2019.586714,0.9132569528788522
2020.06883,0.9124718895250046
2020.550947,0.9067513608687631
2021.033064,0.8999554651939405
2021.51518,0.906221066448896
2021.997297,0.9095912101645396
2022.479414,0.9085294278326583
2022.96153,0.9074053643398693
2023.443647,0.9133820776522479
2023.925763,0.9179136095812273
2024.40788,0.9107179814102128
2024.889997,0.9065020385279173
2025.372113,0.9021179522568878
2025.85423,0.9010360599793732
2026.336347,0.9047921772960857
2026.818463,0.9078110652051173
2027.30058,0.9035444252383552
2027.782697,0.900720752540401
2028.264813,0.9039782306674435
2028.74693,0.9116574158442823
2029.229046,0.9079363517766903
2029.711163,0.9081234059310728
2030.19328,0.9084040594222367
2030.675396,0.8985616147360552
2031.157513,0.8968918435012896
2031.63963,0.9055670109813561
2032.121746,0.9111871219639627
2032.603863,0.9124718895250046
2033.08598,0.9094975270946536
2033.568096,0.9080607475778015
2034.050213,0.9054121722615661
2034.532329,0.9073119064005088
2035.014446,0.9095293600651757
2035.496563,0.9064703115117948
2035.978679,0.9088729168717176
2036.460796,0.906221066448896
2036.942913,0.901838339033977
2037.425029,0.9040415113583886
2037.907146,0.9108427583206892
2038.389263,0.9130998861910794
2038.871379,0.9115316158012984
2039.353496,0.9101234766952665
2039.835612,0.9088102068039756
2040.317729,0.9067821909391408
2040.799846,0.9053804833900955
2041.281962,0.899019998037377
2041.764079,0.8976635022524038
2042.246196,0.9052564547600261
2042.728312,0.910185367195935
2043.210429,0.9091847137523127
2043.692546,0.9046655152578138
2044.174662,0.9078737063297105
2044.656779,0.9126918217511489
2045.138895,0.9117823214660927
2045.621012,0.8988402120169708
2046.103129,0.8915800974547677
2046.585245,0.8952609848776361
2047.067362,0.9027045195395696
2047.549479,0.9071876131836117
2048.031595,0.9089665356034372
2048.513712,0.9064077672181035
2048.995829,0.9097786052548651
2049.477945,0.9071558621727962
2049.960062,0.9036709303130371
2050.442178,0.8956281171384064
2050.924295,0.8901992187611638
2051.406412,0.9009729896626615
2051.888528,0.904104796479137
2052.370645,0.9073436628729679
2052.852762,0.9090292564582385
2053.334878,0.9036709303130371
2053.816995,0.904755986332818
2054.299112,0.9124718895250046
2054.781228,0.9049758687521288
2055.263345,0.8885449871266031
2055.745461,0.8951714632553041
2056.227578,0.9078737063297105
2056.709695,0.9064703115117948
2057.191811,0.9069690073119001
2057.673928,0.9068447610689603
2058.156045,0.9090292564582385
2058.638161,0.9073745130819562
2059.120278,0.8924631988142937
2059.602395,0.8722405788047095
2060.084511,0.8826734196162271
2060.566628,0.9077175654807197
2061.048744,0.9079045745604827
2061.530861,0.9031469531415242
2062.012978,0.9004145595402969
2062.495094,0.9006667109165135
2062.977211,0.9005676430271464
2063.459328,0.9017752125596971
2063.941444,0.8769897274170931
2064.423561,0.8591772789519274
2064.905678,0.891883286227073
2065.387794,0.9086230111831849
2065.869911,0.9116574158442823
2066.352027,0.9122839396752617
2066.834144,0.9137274013396656
2067.316261,0.9099978883212797
2067.798377,0.9094038536736269
2068.280494,0.8944019467364355
2068.762611,0.853994948770245
2069.244727,0.8733490280560814
2069.726844,0.9060035994900272
2070.208961,0.9103419325433266
2070.691077,0.9060969226668357
2071.173194,0.9052564547600261
2071.65531,0.9079672221374439
2072.137427,0.9058477802717518
2072.619544,0.8803374316053979
2073.10166,0.8287804467475262
2073.583777,0.8539351712160698
2074.065894,0.904168086029999
2074.54801,0.9094975270946536
2075.030127,0.9084040594222367
2075.512244,0.9064077672181035
2075.99436,0.9088411068763051
2076.476477,0.9088729168717176
2076.958593,0.8865391429134121
2077.44071,0.8199433717089809
2077.922827,0.8374866129064366
2078.404943,0.8973852696949801
2078.88706,0.9063461335854999
2079.369177,0.9060344041360858
2079.851293,0.9039149544059918
2080.33341,0.904511735191896
2080.815527,0.9021540376966821
2081.297643,0.8729910283495331
2081.77976,0.7981090793171923
2082.261876,0.8258517508162748
2082.743993,0.8986245162506141
2083.22611,0.9050699911367581
2083.708226,0.9024608222199125
2084.190343,0.8999554651939405
2084.67246,0.9017752125596971
2085.154576,0.8994606257813964
2085.636693,0.8654289491451855
2086.11881,0.7732444847498319
2086.600926,0.8055822267087248
2087.083043,0.8895229243793228
2087.565159,0.9021179522568878
2088.047276,0.9036980408476025
2088.529393,0.9000454652403873
2089.011509,0.8948940031102394
2089.493626,0.8875681250134264
2089.975743,0.8383496685150673
2090.457859,0.7471195996787728
2090.939976,0.8123694943645051
2091.422093,0.9033637344229913
2091.904209,0.9098413821444055
2092.386326,0.9080607475778015
2092.868442,0.9025871755795521
2093.350559,0.8976635022524038
2093.832676,0.8892472150099254
2094.314792,0.8209278943504739
2094.796909,0.7316448941571
2095.279026,0.8159762743436376
2095.761142,0.8876657628771619
2096.243259,0.8945271717745267
2096.725376,0.9003515327270933
2097.207492,0.904168086029999
2097.689609,0.9009459608784054
2098.171725,0.8809186460899393
2098.653842,0.7800478617211956
2099.135959,0.7296064498544915
2099.618075,0.8445089033860343
2100.100192,0.8933561083934884
2100.582309,0.897789183940232
2101.064425,0.8971699230728816
2101.546542,0.8980944841608681
2102.028659,0.8928648976292148
2102.510775,0.8565265186937082
2102.992892,0.7335789885589633
2103.475008,0.7461937455233804
2103.957125,0.8703237588064546
2104.439242,0.8986245162506141
2104.921358,0.8961208480914237
2105.403475,0.8901369069967877
2105.885592,0.8951088034459951
2106.367708,0.8894962390918727
2106.849825,0.8074937208118141
2107.331942,0.6932323878513164
2107.814058,0.7960844546176007
2108.296175,0.8870800967647398
2108.778291,0.8952609848776361
2109.260408,0.8989930278419909
2109.742525,0.9005046054984738
2110.224641,0.8902615348875161
2110.706758,0.8637689197010542
2111.188875,0.7503316276351558
2111.670991,0.7208314078777747
2112.153108,0.851675238745402
2112.635225,0.8998924705162165
2113.117341,0.9052247713385726
2113.599458,0.9052872340027321
2114.081574,0.904168086029999
2114.563691,0.8921330485123047
2115.045808,0.8176589179967093
2115.527924,0.6944257735759345
2116.010041,0.7898991499193695
2116.492158,0.8892205379936323
2116.974274,0.9006306849686005
2117.456391,0.89847176306724
2117.938508,0.8964614387218198
2118.420624,0.8932310472927947
2118.902741,0.8597961093449809
2119.384857,0.7258078272168638
2119.866974,0.7290302883728569
2120.349091,0.8612503932935788
2120.831207,0.8905375587448187
2121.313324,0.9009729896626615
2121.795441,0.9094038536736269
2122.277557,0.9064077672181035
2122.759674,0.8764198693182179
2123.241791,0.7700575705355726
2123.723907,0.6984930850833846
2124.206024,0.8253398814266764
2124.68814,0.8939369786263184
2125.170257,0.9036076755618574
2125.652374,0.8980675417304818
2126.13449,0.9003245225862656
2126.616607,0.8860516804492754
2127.098724,0.8130603019863619
2127.58084,0.7016223378431867
2128.062957,0.7892753760140673
2128.545074,0.883671404335566
2129.02719,0.900720752540401
2129.509307,0.9001354742872887
2129.991423,0.9019375467075927
2130.47354,0.8971699230728816
2130.955657,0.850772941294466
2131.437773,0.742917705616216
2131.91989,0.7850561775518295
2132.402007,0.8794311508655481
2132.884123,0.8968290632695782
2133.36624,0.9004505768430198
2133.848357,0.9000454652403873
2134.330473,0.8945808450150142
2134.81259,0.8660263011828488
