nu,[0]3-3-3-Trifluoropropan-1-ol-HITRAN(x-sec)-X=0.01-T=298.0K-P=0.0atm-L=15cm
3976.498499,1.0
3976.980616,1.0
3977.462732,1.0
3977.944849,1.0
3978.426966,1.0
3978.909082,1.0
3979.391199,1.0
3979.873316,1.0
3980.355432,1.0
3980.837549,1.0
3981.319666,1.0
3981.801783,1.0
3982.283899,1.0
3982.766016,1.0
3983.248133,1.0
3983.730249,1.0
3984.212366,1.0
3984.694483,1.0
3985.176599,1.0
3985.658716,1.0
3986.140833,1.0
3986.622949,1.0
3987.105066,1.0
3987.587183,1.0
3988.069299,1.0
3988.551416,1.0
3989.033533,1.0
3989.51565,1.0
3989.997766,1.0
3990.479883,1.0
3990.962,1.0
3991.444116,1.0
3991.926233,1.0
3992.40835,1.0
3992.890466,1.0
3993.372583,1.0
3993.8547,1.0
3994.336816,1.0
3994.818933,1.0
3995.30105,1.0
3995.783166,1.0
3996.265283,1.0
3996.7474,1.0
3997.229517,1.0
3997.711633,1.0
3998.19375,1.0
3998.675867,1.0
3999.157983,1.0
3999.6401,1.0
