nu,[0]PFC-51-14-HITRAN(x-sec)-X=0.01-T=297.0K-P=0.0atm-L=15cm
737.665625,0.9998780774331604
737.72589,0.9998786073686818
737.786155,0.9998792972851589
737.84642,0.999879827221327
737.906685,0.9998805571338673
737.96695,0.9998812870469403
738.027215,0.999881776988891
738.08748,0.9998824669075551
738.147745,0.999882996845403
738.20801,0.9998834867881915
738.268275,0.9998836867649089
738.32854,0.9998836467695622
738.388805,0.9998834867881915
738.44907,0.9998839767312201
738.509335,0.9998846666514021
738.5696,0.9998849066237508
738.629865,0.9998846666514021
738.69013,0.9998844166802666
738.750395,0.9998846666514021
738.81066,0.9998851965904159
738.870925,0.9998861664795269
738.93119,0.9998873863413942
738.991455,0.9998881162594526
739.05172,0.999888326235979
739.111985,0.9998880762639287
739.17225,0.9998875563222642
739.232515,0.9998871063729652
739.29278,0.9998871063729652
739.353045,0.9998875863188914
739.41331,0.9998878762863335
739.473575,0.9998883662315129
739.53384,0.9998890961502866
739.594105,0.999889786074001
739.65437,0.9998903160157281
739.714635,0.9998910459359253
739.7749,0.9998920158307102
739.835165,0.9998929557296468
739.89543,0.9998934456773151
739.955695,0.9998934056815781
740.01596,0.9998931957039849
740.076225,0.9998929557296468
740.13649,0.9998929157339294
740.196755,0.9998924257865207
740.25702,0.9998914558913381
740.317285,0.999890236024506
740.37755,0.9998890161591621
740.437815,0.9998877962953066
740.49808,0.999886616428403
740.558345,0.9998858865114395
740.61861,0.9998856365399991
740.678875,0.9998858865114395
740.73914,0.9998858865114395
740.799405,0.999886126484081
740.85967,0.9998863764556439
740.919935,0.9998868963966949
740.9802,0.9998878362908192
741.040465,0.9998886062047496
741.10073,0.9998896160927518
741.160995,0.999891285909805
