nu,[0]Halon-1201-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1075.420124,0.8511473637555363
1075.540653,0.8482414117817983
1075.661181,0.8444413453761198
1075.781709,0.8427035867105999
1075.902237,0.8406583030210089
1076.022765,0.8381317259350165
1076.143294,0.838903161929022
1076.263822,0.8389954463523844
1076.38435,0.8340349258351905
1076.504878,0.8278030625904259
1076.625407,0.8236990881933798
1076.745935,0.8220122346781865
1076.866463,0.8204026685882612
1076.986991,0.8143866709756568
1077.107519,0.8055338932251414
1077.228048,0.797135979951735
1077.348576,0.7934855100412376
1077.469104,0.7977659661876955
1077.589632,0.8022058766548944
1077.710161,0.8014601719960184
1077.830689,0.7994590240432338
1077.951217,0.7947640506614279
1078.071745,0.7865334713867195
1078.192273,0.7806018923606206
1078.312802,0.7763824750541957
1078.43333,0.7706122116331928
1078.553858,0.7637765549007078
1078.674386,0.7569561146094571
1078.794915,0.7520443354911749
1078.915443,0.7454031992166896
1079.035971,0.7379789336343461
1079.156499,0.7321425818797749
1079.277027,0.7214083037316507
1079.397556,0.7113007093390631
1079.518084,0.7097162760569489
1079.638612,0.7051110294417734
1079.75914,0.6921933187661787
1079.879669,0.682536004137098
1080.000197,0.6748667601259853
1080.120725,0.6654511814739664
1080.241253,0.6575266391062551
1080.361781,0.6481325831057886
1080.48231,0.6386555597875291
1080.602838,0.632123811341883
1080.723366,0.6263036259435133
1080.843894,0.6182081907617044
1080.964423,0.6070828538231863
1081.084951,0.596778056122695
1081.205479,0.590875466713874
1081.326007,0.5838331727866065
1081.446535,0.5719578380624858
1081.567064,0.5589808857841134
1081.687592,0.5515625658678298
1081.80812,0.54592154720437
1081.928648,0.5344537936796876
1082.049176,0.5221449748821237
1082.169705,0.5123998508708991
1082.290233,0.5024947936490468
1082.410761,0.4936245850468185
1082.531289,0.48607127959630836
1082.651818,0.4797836528095129
1082.772346,0.4753708703087269
1082.892874,0.4676149865322163
1083.013402,0.4535771058292931
1083.13393,0.4407092138703575
1083.254459,0.4308565822734168
1083.374987,0.42165830361897194
1083.495515,0.41280085235642283
1083.616043,0.4064842890762871
1083.736572,0.3991731485333936
1083.8571,0.38824837593553124
1083.977628,0.37788324754536
1084.098156,0.3689293930495211
1084.218684,0.3604507310407583
1084.339213,0.35200848449343414
1084.459741,0.34263141549362935
1084.580269,0.3332374433510153
1084.700797,0.32491229324873516
1084.821326,0.3176516299519686
1084.941854,0.30946818096812734
1085.062382,0.3001718905228985
1085.18291,0.2917669242710291
1085.303438,0.2838810405144686
1085.423967,0.27507816096719784
1085.544495,0.2657232301611371
1085.665023,0.25872229825964005
1085.785551,0.25223350837065794
1085.90608,0.24492579300755302
1086.026608,0.2384728050744837
1086.147136,0.23091629348419634
1086.267664,0.22221719934038334
1086.388192,0.21457413126866148
1086.508721,0.20715250869671584
1086.629249,0.1992091502294135
1086.749777,0.1922420545863455
1086.870305,0.186859178867458
1086.990834,0.1807392308640716
1087.111362,0.17346143169719042
1087.23189,0.16675993762669233
1087.352418,0.16115316996781692
1087.472946,0.15620281811967893
1087.593475,0.1512532038221986
1087.714003,0.14461214246442028
1087.834531,0.13788986392035424
1087.955059,0.13229777841869295
1088.075588,0.12561922140411333
1088.196116,0.1193732667092194
1088.316644,0.11480732391071016
1088.437172,0.11063707821604016
1088.5577,0.10665030225343683
1088.678229,0.102386542081408
1088.798757,0.0982342840309585
1088.919285,0.09418446745577669
1089.039813,0.08940309300766235
1089.160341,0.08500884237169956
1089.28087,0.08158580422313302
1089.401398,0.07841029864381777
1089.521926,0.07491508551454962
1089.642454,0.07165445137359377
1089.762983,0.06910003788121862
1089.883511,0.06625131269817704
1090.004039,0.06314636457086946
1090.124567,0.06019295259791465
1090.245095,0.05721724156811975
1090.365624,0.0543886383931595
1090.486152,0.05182409932354632
1090.60668,0.04947934347688997
1090.727208,0.04729266828708799
1090.847737,0.04509427412806263
1090.968265,0.042834989444006474
1091.088793,0.0407173902060835
1091.209321,0.038797479337174534
1091.329849,0.03679107464664511
1091.450378,0.03514053399934013
1091.570906,0.034016825810421536
1091.691434,0.03253626388030311
1091.811962,0.030798170195636118
1091.932491,0.029357712218062333
1092.053019,0.028079935411146985
1092.173547,0.026673092320081224
1092.294075,0.025423025496106925
1092.414603,0.024651932105580015
1092.535132,0.023904226372710363
1092.65566,0.023019812979106692
1092.776188,0.02201788943323399
1092.896716,0.020985994338952086
1093.017245,0.020418784356921765
1093.137773,0.01993456737829107
1093.258301,0.019264331533513528
1093.378829,0.018424020569739668
1093.499357,0.01792605567908441
1093.619886,0.017323349593539535
1093.740414,0.016399572689659532
1093.860942,0.015739213586174285
1093.98147,0.015260309065829869
1094.101999,0.014596113271353742
1094.222527,0.014153405676514326
1094.343055,0.013770867072444333
1094.463583,0.013306535146977556
1094.584111,0.012902941117454218
1094.70464,0.01251158830165539
1094.825168,0.012006585356623911
1094.945696,0.01164241947036039
1095.066224,0.011366327755920096
1095.186753,0.010984171467251214
1095.307281,0.010760212235006924
1095.427809,0.010651015918156224
1095.548337,0.010326932402703702
1095.668865,0.009944854472659605
1095.789394,0.009643221940575883
1095.909922,0.00941453977660817
1096.03045,0.009318999554352558
1096.150978,0.009192199821872693
1096.271506,0.00903544593286874
1096.392035,0.009067125400362443
1096.512563,0.00897421332733351
1096.633091,0.008761396227794684
1096.753619,0.008731658064146143
1096.874148,0.008553625934722801
1096.994676,0.008153565196159852
1097.115204,0.007933190431271404
1097.235732,0.007987319958016032
1097.35626,0.008322438318145447
1097.476789,0.008350782766684512
1097.597317,0.00823715715541184
1097.717845,0.008553625934722801
1097.838373,0.00882205890733188
1097.958902,0.008912504396017939
1098.07943,0.00897421332733351
1098.199958,0.008943752814236462
1098.320486,0.008852104956956815
1098.441014,0.008671617003375912
1098.561543,0.00861285004187059
1098.682071,0.008671617003375912
1098.802599,0.008642183570754091
1098.923127,0.008642183570754091
1099.043656,0.00852459299051829
1099.164184,0.008350782766684512
1099.284712,0.008153565196159852
1099.40524,0.007960209184590308
1099.525768,0.007933190431271404
1099.646297,0.00801452306494942
1099.766825,0.007987319958016032
1099.887353,0.007745060450838464
1100.007881,0.00751014879865185
1100.12841,0.007357022350835449
1100.248938,0.007232286797099398
1100.369466,0.0071096660878784065
1100.489994,0.006917505854304815
1100.610522,0.00650359615795309
1100.731051,0.006031255988292245
1100.851579,0.005690256231270891
1100.972107,0.005536459842948399
1101.092635,0.005555315843450668
1101.213164,0.005848324903639864
1101.333692,0.006547971316373657
1101.45422,0.007718771961062805
1101.574748,0.009098006094154728
1101.695276,0.009979722446674055
1101.815805,0.010047815814375383
1101.936333,0.00967606469621992
1102.056861,0.009098006094154728
1102.177389,0.008553625934722801
1102.297918,0.008266037716956248
1102.418446,0.008495658590703678
1102.538974,0.009254919786861646
1102.659502,0.011327747864530618
1102.78003,0.0166257929057263
1102.900559,0.0283678164497131
1103.021087,0.04784924211383194
1103.141615,0.06617847632156054
1103.262143,0.07435532410236535
1103.382672,0.07438507218122543
1103.5032,0.07020048915182027
1103.623728,0.06481618100034585
1103.744256,0.05969541871322925
1103.864784,0.053831310583165
1103.985313,0.04714628802203503
1104.105841,0.04073368041999151
1104.226369,0.0350212590660305
1104.346897,0.02966165929420984
1104.467425,0.024316503567584285
1104.587954,0.01959658426748301
1104.708482,0.015846604955401217
1104.82901,0.013080927835933029
1104.949538,0.010760212235006924
1105.070067,0.00882205890733188
1105.190595,0.00753572676246565
1105.311123,0.00648152147923514
1105.431651,0.005498389762851314
1105.552179,0.004713144366305114
1105.672708,0.004040042771743089
1105.793236,0.0034627230180422413
1105.913764,0.0030193913730751547
1106.034292,0.0026600775565921095
1106.154821,0.0023192764893048726
1106.275349,0.00202922770337892
1106.395877,0.0018249549083615864
1106.516405,0.00165227855709754
1106.636933,0.0015011857247118306
1106.757462,0.0013732157869207739
1106.87799,0.0012562803842270285
1106.998518,0.0011491876241699619
1107.119046,0.0010694615301799141
1107.239575,0.001033400973578162
1107.360103,0.0010054701861117123
1107.480631,0.0009420991821724385
1107.601159,0.0008737642111492698
1107.721687,0.0008385804803258535
1107.842216,0.0008242802307576169
1107.962744,0.0008103048687002275
1108.083272,0.0007910890638592911
1108.2038,0.0007697074887740851
1108.324329,0.0007489038154372537
1108.444857,0.0007438285449685676
1108.565385,0.0007566573870823161
1108.685913,0.0007697074887740851
1108.806441,0.000767094927183724
1108.92697,0.0007724061849481805
1109.047498,0.0007830609682987527
1109.168026,0.0007857279068172998
1109.288554,0.0007857279068172998
1109.409083,0.0008159153060437015
1109.529611,0.0008677559902918951
1109.650139,0.0008918612382369482
1109.770667,0.0009166361018170336
1109.891195,0.0009716644783279015
1110.011724,0.0010088946029542703
1110.132252,0.0010585026117348533
1110.25278,0.0011413996574221573
1110.373308,0.00120148138024376
1110.493837,0.001260559007070495
1110.614365,0.0013592801783195662
1110.734893,0.001465586170728731
1110.855421,0.0015588607702227042
1110.975949,0.0016807754746739315
1111.096478,0.0018124060627985876
1111.217006,0.0018948795584761262
1111.337534,0.0019743816860504667
1111.458062,0.0021143665814832135
1111.57859,0.0023192764893048726
1111.699119,0.002561659470083341
1111.819647,0.002819487917670575
1111.940175,0.0030819277035515113
1112.060703,0.0033346084926965274
1112.181232,0.0036329873780465067
1112.30176,0.00399864390137639
1112.422288,0.004356004677960669
1112.542816,0.004745777517331736
1112.663344,0.005187517603423718
1112.783873,0.005690256231270891
1112.904401,0.006241716838926444
1113.024929,0.0067995421496549555
1113.145457,0.007357022350835449
1113.265986,0.007960209184590308
1113.386514,0.008671617003375912
1113.507042,0.009479724730536718
1113.62757,0.010291880454612976
1113.748098,0.011059118363881916
1113.868627,0.01196583228589042
1113.989155,0.01277072291659587
1114.109683,0.013490089152500353
1114.230211,0.014446544904057047
1114.35074,0.015156890984163921
1114.471268,0.015739213586174285
1114.591796,0.01685513366567099
1114.712324,0.01798710799852262
1114.832852,0.019066927295757662
1114.953381,0.020630184678502504
1115.073909,0.021940961522591857
1115.194437,0.022629520686665423
1115.314965,0.023820707823126144
1115.435494,0.025423025496106925
1115.556022,0.02631016269969967
1115.67655,0.026763935179318268
1115.797078,0.027886850764902344
1115.917606,0.028759129911840247
1116.038135,0.029357712218062333
1116.158663,0.030589453080752404
1116.279191,0.031653707394025295
1116.399719,0.031653707394025295
1116.520248,0.032202860338138066
1116.640776,0.03310734890311644
1116.761304,0.032938931253761496
1116.881832,0.032624230494269074
1117.00236,0.03333657954679678
1117.122889,0.033678352738282256
1117.243417,0.03333657954679678
1117.363945,0.03406448271860789
1117.484473,0.03467625916855138
1117.605002,0.033530493515071
1117.72553,0.032882982640425724
1117.846058,0.033416683423911776
1117.966586,0.03270262268045048
1118.087114,0.03154626754013758
1118.207643,0.032202860338138066
1118.328171,0.03231253640695012
1118.448699,0.03069363422881752
1118.569227,0.030173235176167015
1118.689755,0.030485625547105547
1118.810284,0.02895825409664494
1118.930812,0.027601090394287858
1119.05134,0.0283678164497131
1119.171868,0.028661514909679428
1119.292397,0.027601090394287858
1119.412925,0.0277921964757768
1119.533453,0.0283678164497131
1119.653981,0.02685508742994402
1119.774509,0.024991987637082
1119.895038,0.024651932105580015
1120.015566,0.023904226372710363
1120.136094,0.022397632895793447
1120.256622,0.02278392580977939
1120.377151,0.023904226372710363
1120.497679,0.02309821354867806
1120.618207,0.02216812129080274
1120.738735,0.02278392580977939
1120.859263,0.022397632895793447
1120.979792,0.020700446684133258
1121.10032,0.020072591528910527
1121.220848,0.020072591528910527
1121.341376,0.019131865180410334
1121.461905,0.018807491584207928
1121.582433,0.01959658426748301
1121.702961,0.019264331533513528
1121.823489,0.018299162229343226
1121.944017,0.018361485270054344
1122.064546,0.01874365469702602
1122.185074,0.017865210585049477
1122.305602,0.01685513366567099
1122.42613,0.0166257929057263
1122.546659,0.01623152402725501
1122.667187,0.01557793171374334
1122.787715,0.01595632462714856
1122.908243,0.016912538653313134
1123.028771,0.016739233558580632
1123.1493,0.016010668463050683
1123.269828,0.016286805133574302
1123.390356,0.01651146980295789
1123.510884,0.015418302518698877
1123.631413,0.014596113271353742
1123.751941,0.014847853049154954
1123.872469,0.014950657502682445
1123.992997,0.014546570756232792
1124.113525,0.015052668417730094
1124.234054,0.015739213586174285
1124.354582,0.015313813726096408
1124.47511,0.014546570756232792
1124.595638,0.014645824517706655
1124.716167,0.014797456072197731
1124.836695,0.014153405676514326
1124.957223,0.01391204871893762
1125.077751,0.01474723015399749
1125.198279,0.015418302518698877
1125.318808,0.015260309065829869
1125.439336,0.015470813966137082
1125.559864,0.01651146980295789
1125.680392,0.016970139150090456
1125.800921,0.016796243815196184
1125.921449,0.017682143330846833
1126.041977,0.01893581834347666
1126.162505,0.01893581834347666
1126.283033,0.01893581834347666
1126.403562,0.020278379697987372
1126.52409,0.022092877665062443
1126.644618,0.023176881133855264
1126.765146,0.024067329032599977
1126.885674,0.025773717701912172
1127.006203,0.027886850764902344
1127.126731,0.02966165929420984
1127.247259,0.03143919236145395
1127.367787,0.03477001157710343
1127.488316,0.0387315796529038
1127.608844,0.04098291526399243
1127.729372,0.04391936236444413
1127.8499,0.050302525217769914
1127.970428,0.05653473788144693
1128.090957,0.060024648066942785
1128.211485,0.06572998926672913
1128.332013,0.07535839098426658
1128.452541,0.083910879641545
1128.57307,0.09085413232809207
1128.693598,0.10151994473009104
1128.814126,0.11594956116261561
1128.934654,0.1298208312890396
1129.055182,0.14288716730545328
1129.175711,0.1585793785480634
1129.296239,0.17755053612955374
1129.416767,0.19630219419471834
1129.537295,0.21369617836378035
1129.657824,0.23200415453447004
1129.778352,0.2511261189770806
1129.89888,0.2697660977694513
1130.019408,0.2839662176025474
1130.139936,0.2899635655294032
1130.260465,0.2934640894531121
1130.380993,0.29834641535047546
1130.501521,0.30059242547541
1130.622049,0.29691778401496954
1130.742578,0.2830023719288485
1130.863106,0.25986318448104045
1130.983634,0.23993193500721696
1131.104162,0.23059323686571728
1131.22469,0.22784265452428615
1131.345219,0.22366631566204778
1131.465747,0.21694747617844096
1131.586275,0.20827415797111257
1131.706803,0.1941547029144447
1131.827332,0.17847620356692823
1131.94786,0.16562981681631492
1132.068388,0.1541236618151314
1132.188916,0.14264446547603968
1132.309444,0.13134865535730741
1132.429973,0.12044043061816447
1132.550501,0.11044915496309607
1132.671029,0.10292033876879719
1132.791557,0.09736387795551653
1132.912086,0.0907905566895319
1133.032614,0.08336722770676949
1133.153142,0.07811290491491986
1133.27367,0.07525296305365994
1133.394198,0.07153274228829277
1133.514727,0.06598023839815936
1133.635255,0.06258685543506474
1133.755783,0.06264947359436127
1133.876311,0.06070677333952344
1133.996839,0.05560956834476926
1134.117368,0.0527706560177395
1134.237896,0.053557469786771325
1134.358424,0.053793641851351055
1134.478952,0.0506457480242419
1134.599481,0.047567762765960746
1134.720009,0.04750596485171246
1134.840537,0.04864043977199839
1134.961065,0.04794503636037472
1135.081593,0.04509427412806263
1135.202122,0.043217922373923134
1135.32265,0.044280981749037725
1135.443178,0.04606047831668044
1135.563706,0.04515745032486091
1135.684235,0.042281738503940264
1135.804763,0.04190710064265674
1135.925291,0.044954698332525654
1136.045819,0.0466025508536485
1136.166347,0.04387546495444281
1136.286876,0.041110159427863446
1136.407404,0.04265972552383786
1136.527932,0.046583913561014066
1136.64846,0.04750596485171246
1136.768989,0.04472601301426654
1136.889517,0.043339102129056555
1137.010045,0.046747242918120525
1137.130573,0.051767124156377374
1137.251101,0.052000601144311626
1137.37163,0.04842204953958072
1137.492158,0.047099165299301256
1137.612686,0.050317618239175264
1137.733214,0.05444305423493889
1137.853743,0.0541986109008813
1137.974271,0.051047434004154395
1138.094799,0.051643032028519706
1138.215327,0.05786746323135113
1138.335855,0.06278117572774895
1138.456384,0.06131688655472636
1138.576912,0.05898925324837895
1138.69744,0.06167355784361361
1138.817968,0.06744114414876433
1138.938497,0.06891371942204766
1139.059025,0.06525843298374878
1139.179553,0.06373636501100312
1139.300081,0.0689826676098179
1139.420609,0.07673479675650112
1139.541138,0.07873244080842749
1139.661666,0.0755621335686394
1139.782194,0.07572098078032947
1139.902722,0.08220821851364823
1140.023251,0.08794883975353733
1140.143779,0.0868389521924539
1140.264307,0.08345898211291843
1140.384835,0.0844580768234676
1140.505363,0.09116356211055382
1140.625892,0.09806742761624297
1140.74642,0.09870694206608834
1140.866948,0.09601028095184383
1140.987476,0.09915212421397382
1141.108005,0.1096896789991448
1141.228533,0.11758427128960293
1141.349061,0.11495667048603507
1141.469589,0.10976648865468726
1141.590117,0.11393809550082835
1141.710646,0.12670420545248662
1141.831174,0.13402887730129895
1141.951702,0.12894104430213948
1142.07223,0.1242077142373198
1142.192758,0.13233747370621393
1142.313287,0.149090764616262
1142.433815,0.15766228030831053
1142.554343,0.15172281627727152
1142.674871,0.14561341667088482
1142.7954,0.15255959078733114
1142.915928,0.16619391661974017
1143.036456,0.17052045820237158
1143.156984,0.1644415649751093
1143.277512,0.16309865758735254
1143.398041,0.17573115152299076
1143.518569,0.19164702698642558
1143.639097,0.19396064525653073
1143.759625,0.18652313487582092
1143.880154,0.1874205981118626
1144.000682,0.2012716078999675
1144.12121,0.21457413126866148
1144.241738,0.21369617836378035
1144.362266,0.2045383071530228
1144.482795,0.20587213639837768
1144.603323,0.22359922583132694
1144.723851,0.24166567892761512
1144.844379,0.24200424782103958
1144.964908,0.23344704864225005
1145.085436,0.23593474887597377
1145.205964,0.2509503922053422
1145.326492,0.2634478087181198
1145.44702,0.2629214396452128
1145.567549,0.25774101913739134
1145.688077,0.2633687862294703
1145.808605,0.27828764666249783
1145.929133,0.28788332570757835
1146.049662,0.28653344877244785
1146.17019,0.28204179776572064
1146.290718,0.2893842179390506
1146.411246,0.3073709360516377
1146.531774,0.3175245947087303
1146.652303,0.3156882825125808
1146.772831,0.3121410843349565
1146.893359,0.31905237650630647
1147.013887,0.33450615466055506
1147.134416,0.3424943903342908
1147.254944,0.33796937301037827
1147.375472,0.3319735439959479
1147.496,0.33888312332532816
1147.616528,0.35600873924158355
1147.737057,0.3670342907523005
1147.857585,0.3681738624771993
1147.978113,0.36740150862138576
1148.098641,0.3724844451578181
1148.21917,0.3842814700431253
1148.339698,0.3938756612791432
1148.460226,0.39454976485422505
1148.580754,0.39279791914822904
1148.701282,0.39848716083645436
1148.821811,0.41054489066615746
1148.942339,0.41792219506124234
1149.062867,0.41592097529472843
1149.183395,0.4156382451706647
1149.303923,0.4254320662507876
1149.424452,0.43935391771911636
1149.54498,0.4454144864959399
1149.665508,0.4420731114778014
1149.786036,0.4417681862421859
1149.906565,0.4514051525792612
1150.027093,0.46362928538560094
1150.147621,0.47050909012743874
1150.268149,0.47050909012743874
1150.388677,0.4677786804222623
1150.509206,0.47050909012743874
1150.629734,0.4820921503046734
1150.750262,0.4912608645062329
1150.87079,0.4921016392420619
1150.991319,0.491934353124971
1151.111847,0.4965058564987558
1151.232375,0.5066423238484896
1151.352903,0.5171615383442439
1151.473431,0.5205392424568066
1151.59396,0.5191149171492515
1151.714488,0.5233996278031127
1151.835016,0.5349992146666562
1151.955544,0.5410844026566315
1152.076073,0.5425690068989047
1152.196601,0.5500533530031902
1152.317129,0.557640940236063
1152.437657,0.5618614442303198
1152.558185,0.563594645237948
1152.678714,0.5616648271348381
1152.799242,0.5630144416095164
1152.91977,0.5701989180485595
1153.040298,0.5784576162162518
1153.160827,0.5876463250853746
1153.281355,0.5912833114761684
1153.401883,0.5884519522793628
1153.522411,0.5931072715321002
1153.642939,0.6029385467313784
1153.763468,0.608334733495418
1153.883996,0.610211292892573
1154.004524,0.6141967269218211
1154.125052,0.6188390848175513
1154.245581,0.6207542550037224
1154.366109,0.6222458544190621
1154.486637,0.6265228705781665
1154.607165,0.6327752342927936
1154.727693,0.6369080387508388
1154.848222,0.6384384538073093
1154.96875,0.6379980832195069
1155.089278,0.6347271864776971
1155.209806,0.6336427304629677
1155.330335,0.6393137139052946
1155.450863,0.6501319088428561
1155.571391,0.6600035930244796
1155.691919,0.6656841301511228
1155.812447,0.6654511814739664
1155.932976,0.6654511814739664
1156.053504,0.672555932473731
1156.174032,0.6813698649032276
1156.29456,0.6888787521599214
1156.415088,0.6924287045078678
1156.535617,0.6917158701149575
1156.656145,0.6933779819396093
1156.776673,0.6971881235336044
1156.897201,0.6967141967629655
1157.01773,0.6931422734984555
1157.138258,0.6957603518463574
1157.258786,0.7007808960038515
1157.379314,0.7041456887408056
1157.499842,0.7077743151619343
1157.620371,0.7094750135400416
1157.740899,0.7160681034460648
1157.861427,0.7268900869627005
1157.981955,0.7399075744325323
1158.102484,0.751578212516224
1158.223012,0.7521421076098387
1158.34354,0.7534067683682121
1158.464068,0.7642731710441549
1158.584596,0.7724870763455131
1158.705125,0.7751645109203855
1158.825653,0.7752652888572292
1158.946181,0.7759090261610059
1159.066709,0.7820708042628032
1159.187238,0.7853467020812472
1159.307766,0.7871786933381028
1159.428294,0.7926686407258107
1159.548822,0.7966976757074776
1159.66935,0.7983086315300089
1159.789879,0.8014040717475103
1159.910407,0.8042943257415168
1160.030935,0.8019812904529665
1160.151463,0.8052842164201458
1160.271992,0.8130765633550148
1160.39252,0.8124101138547022
1160.513048,0.8110707424521189
1160.633576,0.8115412999312188
1160.754104,0.8099360378912136
1160.874633,0.8122151588229166
1160.995161,0.8167599876892242
1161.115689,0.8191975626353213
1161.236217,0.8236167224029186
1161.356746,0.8278030625904259
1161.477274,0.8270666456188824
1161.597802,0.8261573725006017
1161.71833,0.8309796275590036
1161.838858,0.8356963078644517
1161.959387,0.833693041606654
1162.079915,0.8319191652769813
1162.200443,0.837612245320568
1162.320971,0.8427962892036818
1162.4415,0.8419875930023307
1162.562028,0.8451678772970908
1162.682556,0.8495147286483741
1162.803084,0.8507389110574235
1162.923612,0.8557645492187835
1163.044141,0.859735925723778
1163.164669,0.8576750335618634
1163.285197,0.8575292411988599
1163.405725,0.8609748372590418
1163.526254,0.860234717196242
1163.646782,0.8592632009758522
1163.76731,0.8622414009660607
1163.887838,0.8648493059514117
1164.008366,0.8673957042822847
1164.128895,0.8725197404534087
1164.249423,0.8782535023241266
1164.369951,0.8805047116085
1164.490479,0.8809274553204463
1164.611007,0.8822321932222097
1164.731536,0.8818705521644714
1164.852064,0.8843167199722809
1164.972592,0.8914017992656901
1165.09312,0.8950461480227192
1165.213649,0.8920795221352014
1165.334177,0.8879942599776425
1165.454705,0.8918030203433315
1165.575233,0.8964255809814305
1165.695761,0.8994426367487717
1165.81629,0.9044122443731202
1165.936818,0.9058396276784161
1166.057346,0.9062437222587536
1166.177874,0.9093529284837397
1166.298403,0.909945109974344
1166.418931,0.9076413204075573
1166.539459,0.908917452735764
1166.659987,0.911661062481239
1166.780515,0.917425409413689
1166.901044,0.9222139799289923
1167.021572,0.920415574055343
1167.1421,0.9203207761333921
1167.262628,0.9221826251867085
1167.383157,0.9253150545010002
1167.503685,0.92861783244504
1167.624213,0.9277592581018802
1167.744741,0.9267745007684745
1167.865269,0.9290311593388911
1167.985798,0.9340727060932889
1168.106326,0.9365400428783238
1168.226854,0.9328899853864537
1168.347382,0.9344893954350224
1168.467911,0.9406877709834691
1168.588439,0.9389810321792456
1168.708967,0.9355777744049827
1168.829495,0.9396244545332855
1168.950023,0.9440123785989438
1169.070552,0.9462788366799759
1169.19108,0.9528164463665688
1169.311608,0.9563149256898329
1169.432136,0.9516747040586697
1169.552665,0.947770400145642
1169.673193,0.9491352235063455
1169.793721,0.9528812400878832
1169.914249,0.9544166145291963
1170.034777,0.9548089603793171
1170.155306,0.958118321275051
1170.275834,0.9601228826034272
1170.396362,0.9633514312071617
1170.51689,0.9663521178073012
1170.637419,0.9677098290709812
1170.757947,0.9697043963113516
1170.878475,0.9701699661494032
1170.999003,0.9711367368075549
1171.119531,0.968379716026853
1171.24006,0.9676769274961228
1171.360588,0.9744023210493904
1171.481116,0.9793648790655405
1171.601644,0.9766216098135632
1171.722172,0.9707415645786777
1171.842701,0.9715359560403154
1171.963229,0.9745426450867096
1172.083757,0.978757861035554
1172.204285,0.985196662872917
1172.324814,0.9862799891841854
1172.445342,0.9843192435946329
1172.56587,0.9828369916518968
1172.686398,0.9827996445558134
1172.806926,0.9804829721433531
1172.927455,0.9788616148676796
1173.047983,0.9836757092679842
1173.168511,0.9881774421916251
1173.289039,0.987771384713412
1173.409568,0.9857731715330393
1173.530096,0.981965601758851
1173.650624,0.9793687965328917
1173.771152,0.9827288855287608
1173.89168,0.9829077584628704
1174.012209,0.9803790464564647
1174.132737,0.9836757092679842
1174.253265,0.9896004531417625
1174.373793,0.993580891072738
1174.494322,0.9946399167858897
1174.61485,0.9941290020618774
1174.735378,0.9941290020618774
1174.855906,0.9926997770261647
1174.976434,0.9887932685481021
1175.096963,0.9853040551619435
1175.217491,0.985706141236431
1175.338019,0.9900746843118684
1175.458547,0.9931419246737421
1175.579076,0.9902883654841121
1175.699604,0.9886508925687477
1175.820132,0.991129972872717
1175.94066,0.9921524540373214
1176.061188,0.9931078604899298
1176.181717,0.9931758907083817
1176.302245,0.9907294390910123
1176.422773,0.9896707172682826
1176.543301,0.9887596501484875
1176.66383,0.9848686470018538
1176.784358,0.9818644645105276
1176.904886,0.9841844010951825
1177.025414,0.9933664994501326
1177.145942,0.9986033761880536
1177.266471,0.9947148159915433
1177.386999,0.9940608071514481
1177.507527,0.9961128745073763
1177.628055,0.9970670096450389
1177.748584,0.9990132771314785
1177.869112,1.0
1177.98964,0.9986037756294839
1178.110168,0.9956694041903523
1178.230696,0.9969549456112715
1178.351225,1.0
1178.471753,1.0
1178.592281,0.9952601686224242
1178.712809,0.9897122843113096
1178.833337,0.9943878075231836
1178.953866,0.9986037756294839
1179.074394,0.9942413449863661
1179.194922,0.9949772563743664
1179.31545,0.9995287710632476
1179.435979,1.0
1179.556507,1.0
1179.677035,0.9976480701313424
1179.797563,0.9946466803603199
1179.918091,0.9969556434799777
1180.03862,1.0
1180.159148,1.0
1180.279676,1.0
1180.400204,0.9966947743242968
1180.520733,0.994098283950311
1180.641261,0.9974708038198582
1180.761789,1.0
1180.882317,1.0
1181.002845,1.0
1181.123374,1.0
1181.243902,1.0
1181.36443,1.0
1181.484958,1.0
1181.605487,1.0
1181.726015,1.0
1181.846543,1.0
1181.967071,1.0
1182.087599,1.0
1182.208128,1.0
1182.328656,1.0
1182.449184,1.0
1182.569712,1.0
1182.690241,1.0
1182.810769,1.0
1182.931297,1.0
1183.051825,1.0
1183.172353,1.0
1183.292882,1.0
1183.41341,1.0
1183.533938,1.0
1183.654466,1.0
1183.774995,1.0
1183.895523,1.0
1184.016051,1.0
1184.136579,1.0
1184.257107,1.0
1184.377636,1.0
1184.498164,1.0
1184.618692,1.0
1184.73922,1.0
1184.859749,1.0
1184.980277,1.0
1185.100805,1.0
1185.221333,1.0
1185.341861,1.0
1185.46239,1.0
1185.582918,1.0
1185.703446,1.0
1185.823974,1.0
1185.944503,1.0
1186.065031,1.0
1186.185559,1.0
1186.306087,1.0
1186.426615,1.0
1186.547144,1.0
1186.667672,1.0
1186.7882,1.0
1186.908728,1.0
1187.029256,1.0
1187.149785,1.0
1187.270313,1.0
1187.390841,1.0
1187.511369,1.0
1187.631898,1.0
1187.752426,1.0
1187.872954,1.0
1187.993482,1.0
1188.11401,1.0
1188.234539,1.0
1188.355067,1.0
1188.475595,1.0
1188.596123,1.0
1188.716652,1.0
1188.83718,1.0
1188.957708,1.0
1189.078236,1.0
1189.198764,1.0
1189.319293,1.0
1189.439821,1.0
1189.560349,1.0
1189.680877,1.0
1189.801406,1.0
1189.921934,1.0
1190.042462,1.0
1190.16299,1.0
1190.283518,1.0
1190.404047,1.0
1190.524575,1.0
1190.645103,1.0
1190.765631,1.0
1190.88616,1.0
1191.006688,1.0
1191.127216,1.0
