nu,[0]3-3-Dimethyl-2-pentanol-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
1028.663573,0.7146516913119961
1028.798176,0.7154597041644609
1028.932779,0.7154453951134687
1029.067381,0.7158891087954667
1029.201984,0.7154310863486545
1029.336587,0.7153452397691905
1029.471189,0.7155670311694098
1029.605792,0.7161182299677138
1029.740395,0.7153881617712238
1029.874997,0.7155813426531475
1030.0096,0.7161110688212199
1030.144203,0.714866118981932
1030.278806,0.7160967467430647
1030.413408,0.7152093370847982
1030.548011,0.715395315688611
1030.682614,0.7154954780440087
1030.817216,0.7165551953488858
1030.951819,0.7154954780440087
1031.086422,0.7155097880966697
1031.221024,0.7165838581299515
1031.355627,0.7157244732342591
1031.49023,0.7152665561204958
1031.624832,0.7162256557589418
1031.759435,0.7156529043654388
1031.894038,0.7149519080634518
1032.028641,0.714565938254325
1032.163243,0.7149090122358556
1032.297846,0.7150448578531055
1032.432449,0.7142087445910552
1032.567051,0.7153523932573556
1032.701654,0.7143230271325492
1032.836257,0.7136376060812469
1032.970859,0.7143230271325492
1033.105462,0.713566245888708
1033.240065,0.7138088996611138
1033.374667,0.7124040803301527
1033.50927,0.7125608264692684
1033.643873,0.7123898323910259
1033.778476,0.7120194859765955
1033.913078,0.7123185969696173
1034.047681,0.7118059121684756
1034.182284,0.7113149354955111
1034.316886,0.7111584634222612
1034.451489,0.7109522573691915
1034.586092,0.7098014471202373
1034.720694,0.7092054642525045
1034.855297,0.7092905740146984
1034.9899,0.7086028957357892
1035.124502,0.7078450961324401
1035.259105,0.7080008391846968
1035.393708,0.7069396340287626
1035.528311,0.7066569147227819
1035.662913,0.7062683602819504
1035.797516,0.7059929693261674
1035.932119,0.705689457609053
1036.066721,0.704061196327803
1036.201324,0.7037796281666583
1036.335927,0.7048360897570145
1036.470529,0.7027388047163099
1036.605132,0.7033434200356887
1036.739735,0.7022611047654934
1036.874337,0.7011033293700019
1037.00894,0.7002765153575506
1037.143543,0.6998984681211979
1037.278146,0.6996045724869905
1037.412748,0.698590880960848
1037.547351,0.6986607435420149
1037.681954,0.6979205555228167
1037.816556,0.696567902143118
1037.951159,0.6971462935011059
1038.085762,0.6960595931299165
1038.220364,0.6953916965621588
1038.354967,0.695217870367198
1038.48957,0.6946688651352273
1038.624172,0.6932878486607472
1038.758775,0.6934681269365593
1038.893378,0.6928512148701766
1039.027981,0.6922210070526914
1039.162583,0.6914599825851272
1039.297186,0.6917850451606636
1039.431789,0.6911834539015169
1039.566391,0.6897748768926014
1039.700994,0.6913217044168879
1039.835597,0.6907205160888878
1039.970199,0.6898231628239717
1040.104802,0.6895541842447027
1040.239405,0.6896714184206469
1040.374007,0.6901267518002911
1040.50861,0.6893818172454141
1040.643213,0.689030322157485
1040.777816,0.6891888173578306
1040.912418,0.6887341028106811
1041.047021,0.6890647745348952
1041.181624,0.6884930880547401
1041.316226,0.6879287551306554
1041.450829,0.6879149966931377
1041.585432,0.6881695723355037
1041.720034,0.6889338646645651
1041.854637,0.6879700320942599
1041.98924,0.6881076398609968
1042.123842,0.6879149966931377
1042.258445,0.6871037357351384
1042.393048,0.6874061279002596
1042.527651,0.6869045045416945
1042.662253,0.687110606806851
1042.796856,0.686650396887829
1042.931459,0.687096864732136
1043.066061,0.6871518346800832
1043.200664,0.6868426859181656
1043.335267,0.6872755331428533
1043.469869,0.6876880221970807
1043.604472,0.6862453926416663
1043.739075,0.6867327998795362
1043.873677,0.686849554379367
1044.00828,0.6864238396408577
1044.142883,0.6866160652262833
1044.277486,0.6876880221970807
1044.412088,0.6874061279002596
1044.546691,0.686506215444064
1044.681294,0.6872068090258021
1044.815896,0.6871724495443451
1044.950499,0.6874061279002596
1045.085102,0.6871587062327877
1045.219704,0.6881695723355037
1045.354307,0.6876742685741734
1045.48891,0.6879149966931377
1045.623512,0.6878806018031824
1045.758115,0.6879149966931377
1045.892718,0.6879149966931377
1046.027321,0.6882383927336998
1046.161923,0.689030322157485
1046.296526,0.6886790062863467
1046.431129,0.6887616527257882
1046.565731,0.6884586642609393
1046.700334,0.6883760541779321
1046.834937,0.6884242421882852
1046.969539,0.6892646322974852
1047.104142,0.6884242421882852
1047.238745,0.6890716652170938
1047.373347,0.6889200861250576
1047.50795,0.6893680297469447
1047.642553,0.6896783151693148
1047.777156,0.6891888173578306
1047.911758,0.6898024684395043
1048.046361,0.6897886725280952
1048.180964,0.6877980610835084
1048.315566,0.6889614225703061
1048.450169,0.6892715249782715
1048.584772,0.6890441029017352
1048.719374,0.6887272155040897
1048.853977,0.6892094933324895
1048.98858,0.6883554032060729
1049.123182,0.6884311264651285
1049.257785,0.6895679754662993
1049.392388,0.6884242421882852
1049.526991,0.6885275135697735
1049.661593,0.6892163854618834
1049.796196,0.6893611361011155
1049.930799,0.6887547651436989
1050.065401,0.6889338646645651
1050.200004,0.6893473490162648
1050.334607,0.6892370622635977
1050.469209,0.6884242421882852
1050.603812,0.6887203282663709
1050.738415,0.689030322157485
1050.873017,0.6878943595527955
1051.00762,0.688369170451809
1051.142223,0.6884311264651285
1051.276826,0.6888098677289844
1051.411428,0.6889338646645651
1051.546031,0.6890096515578809
1051.680634,0.6884586642609393
1051.815236,0.6886032557620104
1051.949839,0.6889338646645651
1052.084442,0.6892094933324895
1052.219044,0.688651459677031
1052.353647,0.6889614225703061
1052.48825,0.6887685403767536
1052.622852,0.6884586642609393
1052.757455,0.6885963697638828
1052.892058,0.6894438644010463
1053.026661,0.6889338646645651
1053.161263,0.6883003369764951
1053.295866,0.6894438644010463
1053.430469,0.6897059028536715
1053.565071,0.690043941558789
1053.699674,0.6902924020979638
1053.834277,0.6905547630561861
1053.968879,0.6904857110325392
1054.103482,0.690900126771448
1054.238085,0.6914530680198742
1054.372687,0.6915291320408009
1054.50729,0.6918542271242202
1054.641893,0.6935305418766138
1054.776496,0.693280915816925
1054.911098,0.6929482208305172
1055.045701,0.6930383099548915
1055.180304,0.6933502473750267
1055.314906,0.6942799594745
1055.449509,0.6946063477506896
1055.584112,0.6956907792898586
1055.718714,0.6953638814506022
1055.853317,0.6955655662191008
1055.98792,0.6962893307002637
1056.122522,0.6971184082070754
1056.257125,0.6963241460371749
1056.391728,0.6970626409651383
1056.526331,0.6970835531580486
1056.660933,0.6968605221079092
1056.795536,0.6968047754960348
1056.930139,0.6971184082070754
1057.064741,0.6974810040460908
1057.199344,0.6967141967629655
1057.333947,0.6976484195761218
1057.468549,0.6973345484136207
1057.603152,0.696749033343711
1057.737755,0.6967002626183721
1057.872357,0.6972439008145486
1058.00696,0.6967908395398849
1058.141563,0.6970905240284344
1058.276166,0.6965470054195061
1058.410768,0.6967281311862445
1058.545371,0.6957116503263012
1058.679974,0.6962545171040758
1058.814576,0.6962684423336697
1058.949179,0.6954681938560546
1059.083782,0.6951831103426874
1059.218384,0.6957464367784717
1059.352987,0.6952317748636498
1059.48759,0.6954542846312702
1059.622192,0.6950440876233542
1059.756795,0.6946966524455752
1059.891398,0.6941341759908118
1060.026001,0.6938565778437463
1060.160603,0.6932670503372639
1060.295206,0.6925256513126168
1060.429809,0.6931006862096768
1060.564411,0.6933779819396093
1060.699014,0.693114548362022
1060.833617,0.6923179247777612
1060.968219,0.6922694642191661
1061.102822,0.692345618048614
1061.237425,0.6911074279030943
1061.372027,0.6920341326099722
1061.50663,0.6923317712747212
1061.641233,0.6910590520763148
1061.775836,0.69164670198641
1061.910438,0.691231838436729
1062.045041,0.6910314102670716
1062.179644,0.6898576548444063
1062.314246,0.6902647909541065
1062.448849,0.6907826837328379
1062.583452,0.6896990058291282
1062.718054,0.6903959537244564
1062.852657,0.6896093507860744
1062.98726,0.6891888173578306
1063.121862,0.6892439546686823
1063.256465,0.6894300756616462
1063.391068,0.6889338646645651
1063.525671,0.6886858931108436
1063.660273,0.6886101418289983
1063.794876,0.6879356344526033
1063.929479,0.6874061279002596
1064.064081,0.6875917526130012
1064.198684,0.687571125169836
1064.333287,0.6869594591002108
1064.467889,0.6861424635526446
1064.602492,0.6863071575063813
1064.737095,0.6861356021623162
1064.871697,0.6863071575063813
1065.0063,0.6856966158675307
1065.140903,0.6859915288140931
1065.275506,0.6854909377360328
1065.410108,0.6854498095136276
1065.544711,0.6848811222096098
1065.679314,0.6843129067202243
1065.813916,0.6844840063334648
1065.948519,0.684600378505896
1066.083122,0.6838819253623729
1066.217724,0.6836562815602784
1066.352327,0.6836152634139415
1066.48693,0.6833897075957719
1066.621532,0.6827066594691601
1066.756135,0.6826520451210055
1066.890738,0.6826861785765909
1067.025341,0.6823995105860807
1067.159943,0.682249399206609
1067.294546,0.6820993208480083
1067.429149,0.6823517442921795
1067.563751,0.6812131678551511
1067.698354,0.6817992631643665
1067.832957,0.6818674464997929
1067.967559,0.6809407370777969
1068.102162,0.6807296781651245
1068.236765,0.6814311909506996
1068.371367,0.680266939333006
1068.50597,0.6805254898914475
1068.640573,0.6810701281096005
1068.775176,0.6799880870565024
1068.909778,0.6790028188223675
1069.044381,0.6800696905230593
1069.178984,0.680239729199639
1069.313586,0.6798181112825953
1069.448189,0.6790843040496419
1069.582792,0.6795870124137932
1069.717394,0.6786973362926216
1069.851997,0.6790978858715407
1069.9866,0.6795326476274205
1070.121202,0.6788330893347319
1070.255805,0.6782088500866277
1070.390408,0.678982449043351
1070.525011,0.6787652094198506
1070.659613,0.6785819675520727
1070.794216,0.6772329321720401
1070.928819,0.6788330893347319
1071.063421,0.6780800026460057
1071.198024,0.6773277514197366
1071.332627,0.677835937779365
1071.467229,0.6773954875816302
1071.601832,0.6777071611853508
1071.736435,0.6767658026270678
1071.871037,0.6768605564720499
1072.00564,0.6769756325478394
1072.140243,0.6767184306789213
1072.274845,0.6764951504400629
1072.409448,0.6760352901079966
1072.544051,0.675582498165863
1072.678654,0.675704113960626
1072.813256,0.675582498165863
1072.947859,0.6742461682227173
1073.082462,0.6752988130946684
1073.217064,0.6743338259222132
1073.351667,0.6739360863096426
1073.48627,0.6741652635369088
1073.620872,0.6740843685590802
1073.755475,0.6737271985021697
1073.890078,0.6721121920087596
1074.02468,0.6725626580666837
1074.159283,0.6726097391005653
1074.293886,0.6724685058853608
1074.428489,0.6725962870403043
1074.563091,0.6723878145062342
1074.697694,0.6728115522927607
1074.832297,0.6718501193613642
1074.966899,0.6726770034376361
1075.101502,0.6723810906617084
1075.236105,0.6721995722733148
1075.370707,0.672555932473731
1075.50531,0.6715545703343992
1075.639913,0.6709772816736161
1075.774515,0.6707290660021278
1075.909118,0.6708699338965994
1076.043721,0.6704541234521412
1076.178324,0.6695429255992321
1076.312926,0.6694558906762968
1076.447529,0.6696232755712059
1076.582132,0.6675706844546881
1076.716734,0.6684791982348848
1076.851337,0.6683321489872834
1076.98594,0.6671369045035493
1077.120542,0.6664301140498952
1077.255145,0.6666767388148617
1077.389748,0.6661702569808379
1077.52435,0.665185054230374
1077.658953,0.6649323319300445
1077.793556,0.664327518739727
1077.928159,0.6630001914719577
1078.062761,0.6628742334019736
1078.197364,0.6618343373875071
1078.331967,0.6617086008087567
1078.466569,0.6612191175752914
1078.601172,0.6602214301513267
1078.735775,0.6595879217110862
1078.870377,0.6580199690611931
1079.00498,0.6585861096401415
1079.139583,0.657368851648122
1079.274185,0.6569417007336371
1079.408788,0.6561472819960114
1079.543391,0.6551179390089581
1079.677994,0.6544566039209975
1079.812596,0.6529008492860491
1079.947199,0.6518309694344939
1080.081802,0.6520852330907636
1080.216404,0.6503920136238814
1080.351007,0.6498849056510746
1080.48561,0.6487486016222047
1080.620212,0.6473876590486467
1080.754815,0.6462040229899046
1080.889418,0.6451451169325043
1081.02402,0.644429403147346
1081.158623,0.6431225383754885
1081.293226,0.6422035303929257
1081.427829,0.6406769033973341
1081.562431,0.6396462434867235
1081.697034,0.6382278038767032
1081.831637,0.6371182530870844
1081.966239,0.6348541446103828
1082.100842,0.6334336628599667
1082.235445,0.6324146551840554
1082.370047,0.630205072915496
1082.50465,0.6282167680612871
1082.639253,0.6272061528282723
1082.773855,0.6254837053587657
1082.908458,0.6230116877109196
1083.043061,0.6223143052277736
1083.177664,0.6201276097153093
1083.312266,0.6176582302406604
1083.446869,0.6158080322345958
1083.581472,0.6141230277366301
1083.716074,0.6115613511147162
1083.850677,0.6096074826479967
1083.98528,0.6076477034916261
1084.119882,0.6054822687909552
1084.254485,0.6026672854237209
1084.389088,0.6002734365469587
1084.52369,0.5977157335549852
1084.658293,0.5961875382017349
1084.792896,0.5927930079653897
1084.927499,0.5908341068788152
1085.062101,0.5879402217159522
1085.196704,0.5843004262012814
1085.331307,0.5822473043154883
1085.465909,0.5796388742268436
1085.600512,0.576494200020074
1085.735115,0.5735730355238514
1085.869717,0.5709806259139082
1086.00432,0.5677409717092795
1086.138923,0.5643221514709383
1086.273525,0.5623392294878834
1086.408128,0.5585115389933045
1086.542731,0.5549373802387244
1086.677334,0.5518218612034184
1086.811936,0.5484221181276407
1086.946539,0.5451795985396232
1087.081142,0.5424605039481817
1087.215744,0.5390699171857362
1087.350347,0.5353417237552602
1087.48495,0.5321446117398383
1087.619552,0.5285753026997686
1087.754155,0.5251402023223455
1087.888758,0.5213884133082416
1088.02336,0.5188139177955556
1088.157963,0.5148189466669806
1088.292566,0.5107678996926582
1088.427169,0.5068957083512607
1088.561771,0.503289362967477
1088.696374,0.5007942203988318
1088.830977,0.4958161927855448
1088.965579,0.4927122237588863
1089.100182,0.48857611789312316
1089.234785,0.4854592154653956
1089.369387,0.4818222542784434
1089.50399,0.4783990797246752
1089.638593,0.4744685231563911
1089.773195,0.4704149977189678
1089.907798,0.46670402578386877
1090.042401,0.4632122067422962
1090.177004,0.4591446394195071
1090.311606,0.4561060183998375
1090.446209,0.45232243576642944
1090.580812,0.4490055637011779
1090.715414,0.44488475850767506
1090.850017,0.44086348909180106
1090.98462,0.43745125348408964
1091.119222,0.43429120092852036
1091.253825,0.4304560719180845
1091.388428,0.42745767557906744
1091.52303,0.42292094866044877
1091.657633,0.42022709981186557
1091.792236,0.41664114134600727
1091.926839,0.4131890675902122
1092.061441,0.40976149830284986
1092.196044,0.4065818570133495
1092.330647,0.40308009092273983
1092.465249,0.39986431576763115
1092.599852,0.3960558667605578
1092.734455,0.39318304979218655
1092.869057,0.3897187320188124
1093.00366,0.3874184127883383
1093.138263,0.3840010469368807
1093.272865,0.3808384536269394
1093.407468,0.378155421454442
1093.542071,0.37485724705749834
1093.676674,0.3721047047243017
1093.811276,0.3686638594900779
1093.945879,0.3663742232679005
1094.080482,0.3629464413839004
1094.215084,0.3599104602485921
1094.349687,0.3577216889804542
1094.48429,0.35494231346234684
1094.618892,0.3519732854049686
1094.753495,0.34976282397152897
1094.888098,0.3471494153245103
1095.0227,0.34452108009296534
1095.157303,0.3419126444947898
1095.291906,0.3390187036889233
1095.426509,0.33702438237023924
1095.561111,0.3343723789556155
1095.695714,0.33200674301027056
1095.830317,0.33008667747344844
1095.964919,0.3269984003476697
1096.099522,0.3251723270829994
1096.234125,0.3231948134363518
1096.368727,0.3211008598705607
1096.50333,0.3186060157046644
1096.637933,0.31647849056736405
1096.772535,0.31493153908989463
1096.907138,0.3125783878940906
1097.041741,0.31073960514861376
1097.176344,0.3086954767983693
1097.310946,0.3063276494612982
1097.445549,0.3052268525465445
1097.580152,0.30315835082569936
1097.714754,0.30143526368958673
1097.849357,0.29948228852099756
1097.98396,0.2981674611928811
1098.118562,0.29671001429404525
1098.253165,0.2952301669240142
1098.387768,0.2941986675167317
1098.52237,0.29238027860864507
1098.656973,0.2912130934208326
1098.791576,0.2899345706226198
1098.926179,0.28892157340467317
1099.060781,0.2881425373284478
1099.195384,0.28673409240366654
1099.329987,0.28607536182169774
1099.464589,0.28513286909599556
1099.599192,0.2845631732435546
1099.733795,0.2839946156441861
1099.868397,0.28382426998360805
1100.003,0.28339885272134513
1100.137603,0.2824086905314431
1100.272205,0.28280433958790396
1100.406808,0.2821828539257048
1100.541411,0.28184443759140454
1100.676014,0.28257818658949446
1100.810616,0.28260644582109146
1100.945219,0.28269124047339966
1101.079822,0.28288919361724835
1101.214424,0.28373913547342805
1101.349027,0.2842787523044823
1101.48363,0.28436404872399684
1101.618232,0.28521842178898665
1101.752835,0.286447501630532
1101.887438,0.28696357145697193
1102.02204,0.288257817397856
1102.156643,0.28909497836500186
1102.291246,0.29002156404216706
1102.425849,0.2906603138502196
1102.560451,0.2921756840300758
1102.695054,0.2931121437554204
1102.829657,0.29431637052277015
1102.964259,0.29549599367834195
1103.098862,0.29703657488516566
1103.233465,0.29843593270201196
1103.368067,0.2996919995132463
1103.50267,0.301314713695717
1103.637273,0.30252238628544964
1103.771875,0.30413001137607204
1103.906478,0.30534896770896747
1104.041081,0.3070944266570831
1104.175684,0.3086954767983693
1104.310286,0.31021179658425474
1104.444889,0.31210987178717636
1104.579492,0.3133608114858032
1104.714094,0.3155304778257838
1104.848697,0.31660510728524643
1104.9833,0.3186378778993181
1105.117902,0.3206516331987858
1105.252505,0.3220334038994694
1105.387108,0.32436041158254014
1105.52171,0.32588849369700357
1105.656313,0.3286046245448707
1105.790916,0.3305821790229142
1105.925519,0.33230568358205864
1106.060121,0.3345396069486076
1106.194724,0.33695698423380344
1106.329327,0.3389848035135914
1106.463929,0.34116126349905357
1106.598532,0.34369522092815236
1106.733135,0.3463865260966457
1106.867737,0.3484710926993376
1107.00234,0.35119979532813644
1107.136943,0.35451663814246503
1107.271545,0.3567928206412085
1107.406148,0.3594788267282021
1107.540751,0.3621850535939837
1107.675354,0.36527674763465323
1107.809956,0.36815913581723536
1107.944559,0.3713092520940772
1108.079162,0.3747635444590468
1108.213764,0.37767924567714717
1108.348367,0.38160470874714647
1108.48297,0.38501229890376715
1108.617572,0.3886484777798223
1108.752175,0.39204839114975715
1108.886778,0.39584601276739523
1109.02138,0.3997083990902101
1109.155983,0.40287860125389335
1109.290586,0.40755474979538087
1109.425189,0.4116219285832727
1109.559791,0.41523942392013063
1109.694394,0.41997083944833746
1109.828997,0.4244886546380601
1109.963599,0.4286348019938955
1110.098202,0.4332588168946304
1110.232805,0.4381210661779674
1110.367407,0.4427632837260935
1110.50201,0.4470387495922177
1110.636613,0.4515631720344555
1110.771215,0.4564710492074121
1110.905818,0.46113243480842103
1111.040421,0.4661443168454562
1111.175024,0.47116826416778035
1111.309626,0.4755563011048022
1111.444229,0.48061920308333034
1111.578832,0.48477520031559423
1111.713434,0.4894318746682181
1111.848037,0.49403446352844677
1111.98264,0.4997136722948397
1112.117242,0.503979341922408
1112.251845,0.5080578296444092
1112.386448,0.5133435345192134
1112.52105,0.518025919670797
1112.655653,0.5236142656482635
1112.790256,0.5278147020277966
1112.924858,0.5333592856566736
1113.059461,0.538003614737493
1113.194064,0.5426286927723264
1113.328667,0.5475508198255288
1113.463269,0.5531091051969149
1113.597872,0.5572563007031995
1113.732475,0.5625698358430459
1113.867077,0.5678431742821428
1114.00168,0.5720493586380266
1114.136283,0.5770709825633005
1114.270885,0.5816769814611026
1114.405488,0.586548453287525
1114.540091,0.5914666377168252
1114.674693,0.5969750253793553
1114.809296,0.6019384990130546
1114.943899,0.6063547913234657
1115.078502,0.6119528756539181
1115.213104,0.6164488057325836
1115.347707,0.6214312460347606
1115.48231,0.6260155925283437
1115.616912,0.6312457696244834
1115.751515,0.6366978937738793
1115.886118,0.6410614248842829
1116.02072,0.6457324661922942
1116.155323,0.6513162263189423
1116.289926,0.6554783529801697
1116.424528,0.6601488097882032
1116.559131,0.6655443511610987
1116.693734,0.6700251700928483
1116.828337,0.6754609042599731
1116.962939,0.6796821612557947
1117.097542,0.6848057894295456
1117.232145,0.6885068580542006
1117.366747,0.6936900722465347
1117.50135,0.6981648704698715
1117.635953,0.7024788394551039
1117.770555,0.7074771123665222
1117.905158,0.7126035814014917
1118.039761,0.7171501830467627
1118.174363,0.720795367208405
1118.308966,0.7261926073230097
1118.443569,0.7300005437331837
1118.578172,0.7344598117334399
1118.712774,0.7384587758730415
1118.847377,0.7436981788838725
1118.98198,0.7473437691824208
1119.116582,0.7510673130572156
1119.251185,0.7547490266713964
1119.385788,0.7590861525932945
1119.52039,0.7627308974593907
1119.654993,0.7675052186499445
1119.789596,0.7715220707542274
1119.924198,0.774459432074979
1120.058801,0.7790578297401861
1120.193404,0.7820942667388664
1120.328007,0.7855116422067913
1120.462609,0.7892990546305252
1120.597212,0.7931602476654641
1120.731815,0.7964587022525759
1120.866417,0.7995389739430664
1121.00102,0.8028960704496103
1121.135623,0.8062188881159689
1121.270225,0.8091993313490482
1121.404828,0.813019649987571
1121.539431,0.8148917472691334
1121.674033,0.8185342812748025
1121.808636,0.8212645437955779
1121.943239,0.8239709537478329
1122.077842,0.8275382079893933
1122.212444,0.8296594197944923
1122.347047,0.8328597652726542
1122.48165,0.8342601456684752
1122.616252,0.8363651324048887
1122.750855,0.8404481647136365
1122.885458,0.8423413020650953
1123.02006,0.845100266571372
1123.154663,0.8470631752834938
1123.289266,0.8497611236452298
1123.423868,0.8515985914230961
1123.558471,0.8533205591796785
1123.693074,0.8552255873435926
1123.827677,0.8575635430545403
1123.962279,0.8598305018772007
1124.096882,0.861793151992392
1124.231485,0.8633803111306748
1124.366087,0.8645380162367797
1124.50069,0.8672048982167795
1124.635293,0.868576164971429
1124.769895,0.8703498689108684
1124.904498,0.8708461097513515
1125.039101,0.8733664952113135
1125.173703,0.8742577835161898
1125.308306,0.8759992887283619
1125.442909,0.8783501155230108
1125.577512,0.8783676827009924
1125.712114,0.8803110218785977
1125.846717,0.8819058276920638
1125.98132,0.8831501919797724
1126.115922,0.8837155890103904
1126.250525,0.88582133695831
1126.385128,0.886991393190316
1126.51973,0.8880653023600981
1126.654333,0.8894962390918727
1126.788936,0.8896652594337242
1126.923538,0.8914017992656901
1127.058141,0.8920973639040611
1127.192744,0.8935526683581383
1127.327347,0.8945450624968688
1127.461949,0.8958162187929879
1127.596552,0.8960581218275021
1127.731155,0.8965779862842811
1127.865757,0.8973942435925465
1128.00036,0.8989301005325234
1128.134963,0.8993706842159714
1128.269565,0.9003785436782373
1128.404168,0.901279372561288
1128.538771,0.9012252974212048
1128.673373,0.9031108279859065
1128.807976,0.9040053504211578
1128.942579,0.9027947945051966
1129.077182,0.9045931449114456
1129.211784,0.9054311861168284
1129.346387,0.9056521382813087
1129.48099,0.9060987348624933
1129.615592,0.9073872164140624
1129.750195,0.9084367625570288
1129.884798,0.9086121077724714
1130.0194,0.9092310833551289
1130.154003,0.9094429588800907
1130.288606,0.9104193148962961
1130.423208,0.9100670507889326
1130.557811,0.911105118813183
1130.692414,0.9118953894840267
1130.827017,0.9116674441310121
1130.961619,0.9119555765658846
1131.096222,0.9128323871149537
1131.230825,0.912953801896344
1131.365427,0.9137118681058757
1131.50003,0.9139951626933809
1131.634633,0.9145245191264791
1131.769235,0.9144166115998915
1131.903838,0.9153598612881122
1132.038441,0.9156116198651841
1132.173043,0.9151713165774588
1132.307646,0.9158002552876578
1132.442249,0.9163746420991712
1132.576852,0.9165093590730148
1132.711454,0.9167165135957447
1132.846057,0.9165038600333575
1132.98066,0.9172089225635205
1133.115262,0.9182891130327673
1133.249865,0.9175758795190442
1133.384468,0.9182367720450567
1133.51907,0.9184332957415599
1133.653673,0.9194027541679679
1133.788276,0.9187226478002751
1133.922878,0.9194910210691115
1134.057481,0.9196188392041946
1134.192084,0.918737347480237
1134.326687,0.9198432535784008
1134.461289,0.9198984458293664
1134.595892,0.9195305600330991
1134.730495,0.9202655585433684
1134.865097,0.9207967049916621
1134.9997,0.9206549132173402
1135.134303,0.9214414883329971
1135.268905,0.9211743090442498
1135.403508,0.9209569375581597
1135.538111,0.9213253940195625
1135.672713,0.9208197251970383
1135.807316,0.9209523327849838
1135.941919,0.9213659332287554
1136.076522,0.9209514118331115
1136.211124,0.9208537961571794
1136.345727,0.9209652262078966
1136.48033,0.9216359330002263
1136.614932,0.9212433997082957
1136.749535,0.921703214879094
1136.884138,0.9218811207669316
1137.01874,0.9220415420381909
1137.153343,0.921508756016886
1137.287946,0.9221420500438599
1137.422548,0.9222914491569685
1137.557151,0.9218110604640786
1137.691754,0.9222923714488788
1137.826357,0.9212655098152089
1137.960959,0.9222462579831525
1138.095562,0.9215668128972876
1138.230165,0.9218562303126936
1138.364767,0.9223993635693898
1138.49937,0.9221438943298043
1138.633973,0.9215769501879844
1138.768575,0.923001887056309
1138.903178,0.9215069130012169
1139.037781,0.9215769501879844
1139.172383,0.9212397147420668
1139.306986,0.922454709191556
1139.441589,0.9220830348411637
1139.576192,0.9222573250046503
1139.710794,0.922316351362274
1139.845397,0.921337371327537
1139.98,0.9221651038832828
1140.114602,0.9216875460576265
1140.249205,0.9217612840107898
1140.383808,0.92213006227513
1140.51841,0.9212784076226308
1140.653013,0.9215575972752368
1140.787616,0.9218414807310056
1140.922218,0.9214783467296934
1141.056821,0.9210168017046646
1141.191424,0.9209937765724373
1141.326027,0.9215824796662739
1141.460629,0.9209744359062071
1141.595232,0.9209753568811034
1141.729835,0.9210600905116237
1141.864437,0.9210766697424656
1141.99904,0.9211024602502837
1142.133643,0.9208722134172745
1142.268245,0.9199646809019001
1142.402848,0.9207773684638915
1142.537451,0.9204321416847843
1142.672053,0.9200318407749115
1142.806656,0.9207386966265303
1142.941259,0.9202904060488889
1143.075862,0.9196050450250632
1143.210464,0.9194229812510567
1143.345067,0.9198165785108373
1143.47967,0.9199150041504158
1143.614272,0.919912244409543
1143.748875,0.9200428812232434
1143.883478,0.9193623013367533
1144.01808,0.9195673419911347
1144.152683,0.9194910210691115
1144.287286,0.9189918729756428
1144.421888,0.9195333186289171
1144.556491,0.9195305600330991
1144.691094,0.918555455493337
1144.825697,0.9187548036556723
1144.960299,0.9182615647726022
1145.094902,0.9192832395785426
1145.229505,0.918419519345447
1145.364107,0.91848932188138
1145.49871,0.9177667551523618
1145.633313,0.917681406812892
1145.767915,0.917352018316619
1145.902518,0.9175933136263785
1146.037121,0.9175171565419104
1146.171723,0.9166926792762387
1146.306326,0.9168054394103957
1146.440929,0.9177126085111494
1146.575532,0.9170227480495926
1146.710134,0.9166239299034267
1146.844737,0.9167009295474783
1146.97934,0.9163480676198822
1147.113942,0.9171960817284907
1147.248545,0.9162207040904533
1147.383148,0.9161025192427122
1147.51775,0.9160823652089841
1147.652353,0.9161190092364682
1147.786956,0.9160319820644468
1147.921558,0.9160915260784405
1148.056161,0.9151822986991502
1148.190764,0.9147412871235051
1148.325367,0.9152427027241753
1148.459969,0.9151438618497844
1148.594572,0.9151822986991502
1148.729175,0.9148519775158808
1148.863777,0.9148904021058472
1148.99838,0.9135318845968166
1149.132983,0.9141002781811153
1149.267585,0.9139586036180595
1149.402188,0.914106676905458
1149.536791,0.9137082132657129
1149.671393,0.9144595901906257
1149.805996,0.9131482817675189
1149.940599,0.9132185968923127
1150.075202,0.9129464982951433
1150.209804,0.912565878969999
1150.344407,0.9118899181281039
1150.47901,0.9121033253366155
1150.613612,0.9118388537225055
1150.748215,0.9114277071200044
1150.882818,0.9105659042061173
1151.01742,0.9114732796446641
1151.152023,0.9109010541226675
1151.286626,0.9107589646414921
1151.421228,0.9107671615090597
1151.555831,0.9096075829536773
1151.690434,0.909458419541807
1151.825037,0.909752222057871
1151.959639,0.9095775663987157
1152.094242,0.9099241814774932
1152.228845,0.9097376661387657
1152.363447,0.9092674533258577
1152.49805,0.9079545106853143
1152.632653,0.9079299962444722
1152.767255,0.9078619040482432
1152.901858,0.9077166577636081
1153.036461,0.90707966428073
1153.171063,0.907007100810165
1153.305666,0.9074344017761247
1153.440269,0.9064277084083345
1153.574871,0.9059537706623605
1153.709474,0.9063443208950454
1153.844077,0.9051215815965671
1153.97868,0.905610479241113
1154.113282,0.9052483074885961
1154.247885,0.9045840990252261
1154.382488,0.90384264410209
