nu,[0]Trimethylamine-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
1687.745755,0.9934594829060389
1687.863757,0.9934562044951547
1687.98176,0.9934740868677765
1688.099762,0.9934670332268002
1688.217764,0.9934380244129607
1688.335767,0.9934587874846443
1688.453769,0.993447859498086
1688.571771,0.9933584532140743
1688.689774,0.9934423955498847
1688.807776,0.993497731832418
1688.925779,0.993516012358864
1689.043781,0.99348749885848
1689.161783,0.9935411486319492
1689.279786,0.9935644971232857
1689.397788,0.99348014707819
1689.51579,0.9935251527482234
1689.633793,0.993473292088825
1689.751795,0.9935842692535105
1689.869797,0.9935495937676043
1689.9878,0.9935843686119424
1690.105802,0.9935773141879685
1690.223804,0.9934897838823551
1690.341807,0.9935026993334958
1690.459809,0.9935730418147031
1690.577812,0.9935328029213527
1690.695814,0.9935075675086495
1690.813816,0.9934538202031251
1690.931819,0.9934137848208893
1691.049821,0.993370373587035
1691.167823,0.9934636554446294
1691.285826,0.993381797412018
1691.403828,0.9934022612878219
1691.52183,0.993384380208049
1691.639833,0.9933646120555766
1691.757835,0.9933019327261096
1691.875838,0.9933684861851182
1691.99384,0.993501507130972
1692.111842,0.9935251527482234
1692.229845,0.9935630067776577
1692.347847,0.9935375718902522
1692.465849,0.9936096059754183
1692.583852,0.9936641566401884
1692.701854,0.9936986373846612
1692.819856,0.9937023140764215
1692.937859,0.9937418642155642
1693.055861,0.9936723047196799
1693.173863,0.9936899922441225
1693.291866,0.9936475625873332
1693.409868,0.9936091091707395
1693.527871,0.9935569460618017
1693.645873,0.9935427382990587
1693.763875,0.9935595293132197
1693.881878,0.9935720482421581
1693.99988,0.9936012596897825
1694.117882,0.9935335977479129
1694.235885,0.993576221253524
1694.353887,0.9935764199687881
1694.471889,0.9935806923565796
1694.589892,0.9935085610167138
1694.707894,0.9935446260320548
1694.825897,0.9935812885051739
1694.943899,0.9935328029213527
1695.061901,0.9934731927415007
1695.179904,0.9934717025328292
1695.297906,0.9934785575112264
1695.415908,0.9935717501705883
1695.533911,0.9934592842141622
1695.651913,0.9935264443317615
1695.769915,0.9934824320851561
1695.887918,0.993513826626041
1696.00592,0.9934660397602637
1696.123922,0.9934213347943438
1696.241925,0.9934128907488853
1696.359927,0.9933994797653845
1696.47793,0.9933850755773586
1696.595932,0.9934724973105091
1696.713934,0.9934942545964417
1696.831937,0.9934783588155347
1696.949939,0.993496440286206
1697.067941,0.9934944532953125
1697.185944,0.9935505873176949
1697.303946,0.9934115993129667
1697.421948,0.9934549130029283
1697.539951,0.993304713975415
1697.657953,0.9933082898788218
1697.775956,0.9932930923782479
1697.893958,0.9933024293772
1698.01196,0.9932633933587883
1698.129963,0.9932077721661682
1698.247965,0.9931438116451915
1698.365967,0.993141726045377
1698.48397,0.9931197778557598
1698.601972,0.9930906798725562
1698.719974,0.993091871582087
1698.837977,0.993213930073445
1698.955979,0.9931089529091772
1699.073981,0.9930793587033364
1699.191984,0.993260016268992
1699.309986,0.9931707262071778
1699.427989,0.993298456175429
1699.545991,0.9933700755759676
1699.663993,0.9933046146449485
1699.781996,0.9933965989110705
1699.899998,0.9933549764655724
1700.018,0.9933009394246735
1700.136003,0.9933940160832709
1700.254005,0.99334236093748
1700.372007,0.9932710415163626
1700.49001,0.9933752411137909
1700.608012,0.9934021619476008
1700.726015,0.9933616319662106
1700.844017,0.993342658940233
1700.962019,0.993292198414867
1701.080022,0.9933353082317545
1701.198024,0.9933745457513655
1701.316026,0.9933286529074847
1701.434029,0.9934212354522153
1701.552031,0.9933567645061392
1701.670033,0.993370373587035
1701.788036,0.993413983503666
1701.906038,0.9933884530923572
1702.02404,0.9934268979693955
1702.142043,0.9933508043834326
1702.260045,0.9933882544146865
1702.378048,0.9933822941030409
1702.49605,0.9933821947648165
1702.614052,0.9933717643065315
1702.732055,0.9934010692058237
1702.850057,0.9934172617752208
1702.968059,0.9933860689629308
1703.086062,0.9933967975904101
1703.204064,0.9933980890070864
1703.322066,0.9933368975695192
1703.440069,0.9934061355641958
1703.558071,0.993421036767988
1703.676074,0.9934312690573629
1703.794076,0.9934057382018211
1703.912078,0.9934222288739474
1704.030081,0.9934160696752219
1704.148083,0.9933960028732899
1704.266085,0.9933520957403177
1704.384088,0.9933228916180056
1704.50209,0.993341268261484
1704.620092,0.9933291495719353
1704.738095,0.9933129584387554
1704.856097,0.9933858702857369
1704.974099,0.9934247124326241
1705.092102,0.9934354414774551
1705.210104,0.9935156149525385
1705.328107,0.9936196414831179
1705.446109,0.9936183497784236
1705.564111,0.9936251064061745
1705.682114,0.9936613743844449
1705.800116,0.9935495937676043
1705.918118,0.9937026121871604
1706.036121,0.9936772730936244
1706.154123,0.9937256663551904
1706.272125,0.9937362992767065
1706.390128,0.9936489536948946
1706.50813,0.9937144373186049
1706.626133,0.9937688943618792
1706.744135,0.9937737638413918
1706.862137,0.9937148348044592
1706.98014,0.993789962485761
1707.098142,0.9937890680751973
1707.216144,0.9937571679581116
1707.334147,0.9937549816947471
1707.452149,0.9937819128196661
1707.570151,0.9938084471509702
1707.688154,0.9937991053954732
1707.806156,0.9938138137310745
1707.924158,0.993843727977075
1708.042161,0.9938844764052591
1708.160163,0.9938882531734453
1708.278166,0.9938754320976755
1708.396168,0.9938726492503616
1708.51417,0.9938190809582454
1708.632173,0.9938095403408632
1708.750175,0.993850088597288
1708.868177,0.9938443242834906
1708.98618,0.9938359760262294
1709.104182,0.993825441420717
1709.222184,0.9938192797220815
1709.340187,0.9938222611843929
1709.458189,0.9937737638413918
1709.576192,0.9937784345890581
1709.694194,0.9937897637277884
1709.812196,0.9937642236590519
1709.930199,0.9937560748258282
1710.048201,0.9937592548503557
1710.166203,0.9937664099427489
1710.284206,0.9937873786352176
1710.402208,0.9938183852851322
1710.52021,0.9938051675885058
1710.638213,0.9938122236302446
1710.756215,0.9937629317664008
1710.874217,0.9937992047753887
1710.99222,0.9937904593808665
1711.110222,0.9937073819711464
1711.228225,0.9937557766990505
1711.346227,0.993736597397641
1711.464229,0.9936824402288791
1711.582232,0.9937059907817855
1711.700234,0.9935848654042508
1711.818236,0.9935999680089845
1711.936239,0.9936715097821541
1712.054241,0.9936969480984136
1712.172243,0.9937893662119625
1712.290246,0.9938198760138282
1712.408248,0.9939674692239409
1712.526251,0.9939893367488056
1712.644253,0.9940031532966113
1712.762255,0.994016671831422
1712.880258,0.9940357571347395
1712.99826,0.9940750223226286
1713.116262,0.994098085130674
1713.234265,0.9941312885612116
1713.352267,0.9941242302541198
1713.470269,0.9941936225471544
1713.588272,0.9941583293000128
1713.706274,0.9942064477276075
1713.824276,0.9942459185070721
1713.942279,0.994276840035965
1714.060281,0.9942253378295698
1714.178284,0.9942978194986223
1714.296286,0.9943250636321195
1714.414288,0.9942536736554815
1714.532291,0.9942146996753692
1714.650293,0.9942879759989346
1714.768295,0.9942314026226281
1714.886298,0.9942475093018144
1715.0043,0.9942282210872302
1715.122302,0.9941675750154678
1715.240305,0.9941114061342653
1715.358307,0.994192628354029
1715.47631,0.9941955115168318
1715.594312,0.9942544690587386
1715.712314,0.9942279228188086
1715.830317,0.9942417426829836
1715.948319,0.9942270280140807
1716.066321,0.9942554633137047
1716.184324,0.9942513868746619
1716.302326,0.9942404501695582
1716.420328,0.9941747330477768
1716.538331,0.9942138048825422
1716.656333,0.9942573524008796
1716.774335,0.9942135066184454
1716.892338,0.9942205655594016
1717.01034,0.9941909382279974
1717.128343,0.9942356778268511
1717.246345,0.9941885521726089
1717.364347,0.994275547476913
1717.48235,0.9941947161607407
1717.600352,0.9941995877267852
1717.718354,0.9941743353779632
1717.836357,0.9942041610554074
1717.954359,0.9941311891480877
1718.072361,0.9942037633738225
1718.190364,0.9941058391259786
1718.308366,0.9940787004070156
1718.426369,0.9940448029012875
1718.544371,0.9940713442518504
1718.662373,0.9940998745088377
1718.780376,0.9941070320537013
1718.898378,0.9940878459731289
1719.01638,0.9940801915261847
1719.134383,0.9940812850149967
1719.252385,0.9941167743503526
1719.370387,0.9940461945649858
1719.48839,0.9941127978912081
1719.606392,0.9941693645187134
1719.724394,0.9942357772504238
1719.842397,0.9942306072378242
1719.960399,0.9942417426829836
1720.078402,0.9942380639953412
1720.196404,0.9942530771034562
1720.314406,0.9942607328816246
1720.432409,0.9943347086320149
1720.550411,0.9943952654597072
1720.668413,0.9943322227983505
1720.786416,0.9942700789764404
1720.904418,0.994283998854985
1721.02242,0.9943727923806546
1721.140423,0.9944873507247708
1721.258425,0.9945204677049445
1721.376428,0.9945145006000397
1721.49443,0.9945596525833091
1721.612432,0.9945440381193374
1721.730435,0.9945603487753096
1721.848437,0.9945257386773915
1721.966439,0.9944656711368334
1722.084442,0.9945256392248225
1722.202444,0.9944223133787777
1722.320446,0.9944602015906834
1722.438449,0.9946010271254412
1722.556451,0.9947128265639008
1722.674453,0.9946958171199977
1722.792456,0.9947950927163162
1722.910458,0.994869705146201
1723.028461,0.9948203608325749
1723.146463,0.9947905166694145
1723.264465,0.9948312044336054
1723.382468,0.9948762713079233
1723.50047,0.9948798528689468
1723.618472,0.9948894037613786
1723.736475,0.994917758513439
1723.854477,0.9948598559848735
1723.972479,0.9948209577249704
1724.090482,0.9948596570129222
1724.208484,0.9948906971184441
1724.326487,0.9949247229621242
1724.444489,0.9948766692585114
1724.562491,0.9949019394468406
1724.680494,0.9949437262058132
1724.798496,0.9949237280378986
1724.916498,0.9949524817491281
1725.034501,0.9949538746835777
1725.152503,0.9949260163651047
1725.270505,0.9949055211002695
1725.388508,0.9949281057119329
1725.50651,0.9948954726052515
1725.624512,0.9948866180749479
1725.742515,0.9948584631820501
1725.860517,0.994918156480622
1725.97852,0.9948705010422835
1726.096522,0.9948666210548954
1726.214524,0.9948197639405374
1726.332527,0.9948258323596061
1726.450529,0.9947265536956243
1726.568531,0.9947580870271772
1726.686534,0.994771018966366
1726.804536,0.9947742022387198
1726.922538,0.9947007906115171
1727.040541,0.994668065493837
1727.158543,0.9946875611789778
1727.276546,0.9946604065792196
1727.394548,0.9946659766930928
1727.51255,0.9945895892793969
1727.630553,0.9945610449677974
1727.748555,0.9945312085839965
1727.866557,0.9945859093047246
1727.98456,0.9945512983173155
1728.102562,0.9944984890454733
1728.220564,0.9945535857879322
1728.338567,0.994504953306661
1728.456569,0.9944796932016516
1728.574571,0.9945174841480168
1728.692574,0.9945247441521501
1728.810576,0.9946093818091586
1728.928579,0.9947391868030764
1729.046581,0.9947195906341192
1729.164583,0.9947260563324718
1729.282586,0.9946473766132399
1729.400588,0.9945457288456394
1729.51859,0.994508235178422
1729.636593,0.9945782510227074
1729.754595,0.9946540407729881
1729.872597,0.9947988729448509
1729.9906,0.9948650292695751
1730.108602,0.9949617348502352
1730.226605,0.9950303895785008
1730.344607,0.9950505889004316
1730.462609,0.9950483002867091
1730.580612,0.9950698930691061
1730.698614,0.9950742713862679
1730.816616,0.9951412421382727
1730.934619,0.9951712958575942
1731.052621,0.9950920833751425
1731.170623,0.995144625624248
1731.288626,0.9951605480656371
1731.406628,0.995211402068952
1731.52463,0.9952298136501969
1731.642633,0.9952140891433652
1731.760635,0.995191697078271
1731.878638,0.9952792778011093
1731.99664,0.9952926146327884
1732.114642,0.9953861765359044
1732.232645,0.9953905562447165
1732.350647,0.995395931368233
1732.468649,0.9954213142881138
1732.586652,0.9954314676373015
1732.704654,0.9953939405783611
1732.822656,0.9953662690114496
1732.940659,0.9953417833024074
1733.058661,0.9953176963227051
1733.176664,0.9952124968020963
1733.294666,0.9951587567782628
1733.412668,0.9951129805283128
1733.530671,0.9950963622803007
1733.648673,0.9950472057341808
1733.766675,0.9949892956720062
1733.884678,0.9950741718788457
1734.00268,0.9950934765050344
1734.120682,0.9951163639181984
1734.238685,0.9950985514947058
1734.356687,0.995005912131991
1734.474689,0.9949856142184229
1734.592692,0.9952850504376611
1734.710694,0.995340588892984
1734.828697,0.9954982633297504
1734.946699,0.9955154855986782
1735.064701,0.9955164811146616
1735.182704,0.9955085170146691
1735.300706,0.995541269783659
1735.418708,0.995522852440529
1735.536711,0.995464616057092
1735.654713,0.9954744712055739
1735.772715,0.9954667065349807
1735.890718,0.9955121008517812
1736.00872,0.9955054309430498
1736.126723,0.9955282282784469
1736.244725,0.9954552587336806
1736.362727,0.9954552587336806
1736.48073,0.9954520732819493
1736.598732,0.9954792494945035
1736.716734,0.9954226083366635
1736.834737,0.9953136155285158
1736.952739,0.9952978896976248
1737.070741,0.9953512390942637
1737.188744,0.9952856476088705
1737.306746,0.9952912212241033
1737.424748,0.9951750775157037
1737.542751,0.9950968598286063
1737.660753,0.9950011361150752
1737.778756,0.9949266133208936
1737.896758,0.9949141768159554
1738.01476,0.9948193660127114
1738.132763,0.9948093183878552
1738.250765,0.994882340071688
1738.368767,0.9949606403929289
1738.48677,0.9949891961730816
1738.604772,0.9949585509777779
1738.722774,0.9950039221221567
1738.840777,0.9950761620291797
1738.958779,0.9950874064533415
1739.076782,0.9950196433083233
1739.194784,0.9950243199116369
1739.312786,0.995007305141243
1739.430789,0.9950559621881195
1739.548791,0.9949274092625027
1739.666793,0.9949460145790151
1739.784796,0.9949698935699117
1739.902798,0.9950095936606767
1740.0208,0.9950559621881195
1740.138803,0.9950887995766857
1740.256805,0.9951692060000673
1740.374807,0.9950707886324129
1740.49281,0.9950736743418842
1740.610812,0.9951420382515849
1740.728815,0.9952632539337292
1740.846817,0.9953373042744603
1740.964819,0.995474073015865
1741.082822,0.9955405729050141
1741.200824,0.9956114579172813
1741.318826,0.995591944123942
1741.436829,0.9956291799589579
1741.554831,0.9956545688267536
1741.672833,0.9956409284525974
1741.790836,0.9956337598637196
1741.908838,0.9955405729050141
1742.026841,0.9955236488591295
1742.144843,0.9954498832897971
1742.262845,0.995389063160002
1742.380848,0.9952827612846776
1742.49885,0.9952816664742424
1742.616852,0.9953135159971592
1742.734855,0.9953208813444293
1742.852857,0.9953759241110862
1742.970859,0.9954455033199465
1743.088862,0.9955399755808495
1743.206864,0.9956666163199236
1743.324866,0.99578909084576
1743.442869,0.9958853883067519
1743.560871,0.9958584997642645
1743.678874,0.9958470474573682
1743.796876,0.9958121934206564
1743.914878,0.9958995299796715
1744.032881,0.9958826994198334
1744.150883,0.9958165750039469
1744.268885,0.9957735566571096
1744.386888,0.9957790334267325
1744.50489,0.9957932731687243
1744.622892,0.9957772410260854
1744.740895,0.9958318111141004
1744.858897,0.9957146086074351
1744.9769,0.9958142846284583
1745.094902,0.9958472466267976
1745.212904,0.9959150661335209
1745.330907,0.9958998287495753
1745.448909,0.9959018205512246
1745.566911,0.9959626720114535
1745.684914,0.995996236519059
1745.802916,0.9960159574397786
1745.920918,0.9959508201261754
1746.038921,0.9959567958490233
1746.156923,0.9959121779840169
1746.274925,0.9958867825472715
1746.392928,0.9958427653242707
1746.51093,0.9958286244574035
1746.628933,0.9958251390633174
1746.746935,0.9957944681213691
1746.864937,0.9957941693830735
1746.98294,0.9956848371857226
1747.100942,0.9956670145866499
1747.218944,0.9956170333570569
1747.336947,0.9955995106514701
1747.454949,0.9956303747146908
1747.572951,0.9955239475162689
1747.690954,0.9954601364763987
1747.808956,0.9954198211572622
1747.926959,0.9953704495585586
1748.044961,0.9953750282731576
1748.162963,0.9954545619152433
1748.280966,0.9955697426711352
1748.398968,0.9956868285573884
1748.51697,0.9956883220887515
1748.634973,0.9956343572441547
1748.752975,0.995514888289566
1748.870977,0.9955073224051655
1748.98898,0.9955564021259652
1749.106982,0.9955825856036523
1749.224984,0.9956502875213125
1749.342987,0.9956668154532669
1749.460989,0.9957686773786363
1749.578992,0.9957737558118409
1749.696994,0.99574796560555
1749.814996,0.995720682485073
1749.932999,0.9956317685981911
1750.051001,0.995626392201157
1750.169003,0.9956464044927631
1750.287006,0.9956687072220134
1750.405008,0.9955913467689547
1750.52301,0.9955812913471324
1750.641013,0.9956023978942374
1750.759015,0.995619721526676
1750.877018,0.995622111016875
1750.99502,0.9956313703455634
1751.113022,0.9956951923618762
1751.231025,0.9956623349626784
1751.349027,0.9956224097035532
1751.467029,0.995607774161702
1751.585032,0.9955856719144515
1751.703034,0.9955996102114262
1751.821036,0.995602597014737
1751.939039,0.9955697426711352
1752.057041,0.9956164359870161
1752.175044,0.9956277860790818
1752.293046,0.9956299764626205
1752.411048,0.99563545244255
1752.529051,0.9956348550614578
1752.647053,0.9956179294127901
1752.765055,0.995652975780718
1752.883058,0.9956654215207009
1753.00106,0.9956343572441547
1753.119062,0.9956435171223768
1753.237065,0.9956276865163082
1753.355067,0.9956183276600415
1753.473069,0.99568274624976
1753.591072,0.9956687072220134
1753.709074,0.9955836807450988
1753.827077,0.9956368463331592
1753.945079,0.9956945949449401
1754.063081,0.995671395531152
1754.181084,0.9956373441517068
1754.299086,0.9956823479767413
1754.417088,0.995632664667186
1754.535091,0.9956860320082442
1754.653093,0.995656062309727
1754.771095,0.9956640275900865
1754.889098,0.9956272882653132
1755.0071,0.9956127522130179
1755.125103,0.9956371450242579
1755.243105,0.9956595471120435
1755.361107,0.9955795988603756
1755.47911,0.9955805944404723
1755.597112,0.9956125530904875
1755.715114,0.9956757764949306
1755.833117,0.9956579540580426
1755.951119,0.9955562030147047
1756.069121,0.9955905502961959
1756.187124,0.9956116570395929
1756.305126,0.9955811917890082
1756.423128,0.9956488936118857
1756.541131,0.9955769107990876
1756.659133,0.9955450528476719
1756.777136,0.995622608828055
1756.895138,0.9956108605505858
1757.01314,0.9955602848035047
1757.131143,0.9955438581943253
1757.249145,0.995655763612953
1757.367147,0.9956496901313192
1757.48515,0.9956128517742981
1757.603152,0.9955959264996832
1757.721154,0.9956372445879773
1757.839157,0.995577607703169
1757.957159,0.9955873644115324
1758.075162,0.995541269783659
1758.193164,0.9955435595312127
1758.311166,0.9955992119716617
1758.429169,0.9955897538240742
1758.547171,0.9955866675006212
1758.665173,0.9955910480915955
1758.783176,0.9956051855848543
1758.901178,0.995575118762261
1759.01918,0.995582087812484
1759.137183,0.9956075750401671
1759.255185,0.9956639280236887
1759.373187,0.9955690457725592
1759.49119,0.9956117566007635
1759.609192,0.9956116570395929
1759.727195,0.9955655612869968
1759.845197,0.9956092675744833
1759.963199,0.9956546683922155
1760.081202,0.9955513248012615
1760.199204,0.9955732271713323
1760.317206,0.9956301755886358
1760.435209,0.9955752183197778
1760.553211,0.9955893555882523
1760.671213,0.995631868161373
1760.789216,0.9956400323761652
1760.907218,0.9955947317852882
1761.025221,0.9955978181337406
1761.143223,0.9956396341202318
1761.261225,0.9956466036220639
1761.379228,0.995618128536396
1761.49723,0.9956389371727319
1761.615232,0.9956480970930894
1761.733235,0.9956098649402231
1761.851237,0.9956191241550223
1761.969239,0.9956715946654511
1762.087242,0.9956117566007635
1762.205244,0.9957042532293536
1762.323246,0.9957539401112672
1762.441249,0.9956942962366063
1762.559251,0.9956431188650495
1762.677254,0.9957121193240251
1762.795256,0.9957658892302431
1762.913258,0.9957274534087349
1763.031261,0.9956613393008412
1763.149263,0.9956858328710577
1763.267265,0.9957368132907883
1763.385268,0.9956774691451893
1763.50327,0.9957275529814852
1763.621272,0.9956994738604086
1763.739275,0.9957125176089525
1763.857277,0.9957183923301368
1763.97528,0.995719786336862
1764.093282,0.9957434847497867
1764.211284,0.995730540168625
1764.329287,0.9957602133808506
1764.447289,0.9957619061746522
1764.565291,0.9957674824569405
1764.683294,0.9957650926178503
1764.801296,0.9957871988482847
1764.919298,0.9957562303479632
1765.037301,0.995799048786458
1765.155303,0.9958502341730188
1765.273305,0.9958247407333414
1765.391308,0.9957972563497833
1765.50931,0.9958627819650203
1765.627313,0.9959458403845242
1765.745315,0.9958792138364853
1765.863317,0.9959163608239484
1765.98132,0.9959074972077802
1766.099322,0.9958881767897431
1766.217324,0.9959428525514847
1766.335327,0.9959610784724531
1766.453329,0.9959611780685659
1766.571331,0.9959386696002882
1766.689334,0.9960020133139835
1766.807336,0.9959658590971032
1766.925339,0.9959127755315029
1767.043341,0.9960140650112572
1767.161343,0.9960110769735443
1767.279346,0.9960032085171167
1767.397348,0.9960127701938144
1767.51535,0.9960081885456092
1767.633353,0.9959576922105429
1767.751355,0.9959918541452596
1767.869357,0.9959766155864664
1767.98736,0.9959588873604907
1768.105362,0.9960018141136008
1768.223364,0.9959748228301718
1768.341367,0.9960021129141898
1768.459369,0.996009483357096
1768.577372,0.995988866174179
1768.695374,0.9960092841552193
1768.813376,0.9960177502701155
1768.931379,0.9960174514648352
1769.049381,0.9960635681404308
1769.167383,0.9960463363897571
1769.285386,0.9960234275874724
1769.403388,0.9960511174236463
1769.52139,0.996050220978044
1769.639393,0.9960656598761203
1769.757395,0.9961413637429813
1769.875398,0.9961130737299712
1769.9934,0.996123831809261
1770.111402,0.9961222380124051
1770.229405,0.9961534171264055
1770.347407,0.9961034114800179
1770.465409,0.9961189508144436
1770.583412,0.9961663672050034
1770.701414,0.996119747709923
1770.819416,0.9961456471600548
1770.937419,0.9961381760957176
1771.055421,0.9960558984804844
1771.173423,0.9960954426846014
1771.291426,0.9961673633718687
1771.409428,0.9960879719967963
1771.527431,0.9961863903502162
1771.645433,0.9961630798614158
1771.763435,0.9961369807306235
1771.881438,0.996162083698834
1771.99944,0.9961516240518684
1772.117442,0.9961464440768913
1772.235445,0.9961628806288197
1772.353447,0.9961465436915407
1772.471449,0.996120843442248
1772.589452,0.9960860794314474
1772.707454,0.9961175562488886
1772.825457,0.9961288124408716
1772.943459,0.9961507275158102
1773.061461,0.9961421606563912
1773.179464,0.9961104838393463
1773.297466,0.9961566048224406
1773.415468,0.9961387737788026
1773.533471,0.9961772254775835
1773.651473,0.996148336756933
1773.769475,0.9961697541764098
1773.887478,0.9961553098196961
1774.00548,0.9961198473219027
1774.123482,0.9961611871533621
1774.241485,0.9960645642044971
1774.359487,0.9960645642044971
1774.47749,0.9960473324365915
1774.595492,0.996051515844173
1774.713494,0.9960638669595462
1774.831497,0.9959934477335011
1774.949499,0.9960159574397786
1775.067501,0.9959855794163439
1775.185504,0.9959461391683211
1775.303506,0.9959562978707499
1775.421508,0.9959399643214002
1775.539511,0.9960013161128182
1775.657513,0.9959757192079157
1775.775516,0.9959977305145343
1775.893518,0.9960133678016557
1776.01152,0.9960324914419039
1776.129523,0.9960283081142248
1776.247525,0.9960952434655327
1776.365527,0.9960942473707873
1776.48353,0.9960874739529348
1776.601532,0.9960314954099104
1776.719534,0.9959910573520949
1776.837537,0.9959955393219375
1776.955539,0.9960124713900281
1777.073541,0.9959625724151913
1777.191544,0.9959506209360313
1777.309546,0.9958925587073612
1777.427549,0.9958470474573682
1777.545551,0.995764993041346
1777.663553,0.9957846098049334
1777.781556,0.9956311712193092
1777.899558,0.9956595471120435
1778.01756,0.9958024345089795
1778.135563,0.9959266188152934
1778.253565,0.996010778170266
1778.371567,0.9960765170509844
1778.48957,0.9960640661723394
1778.607572,0.9961662675883717
1778.725575,0.996301755413727
1778.843577,0.996334633914148
1778.961579,0.996343999503725
1779.079582,0.9963554575256027
1779.197584,0.9964637672503627
1779.315586,0.9964702442859001
1779.433589,0.9965394017205889
1779.551591,0.996555047512015
1779.669593,0.9965679031550466
1779.787596,0.9965845459779965
1779.905598,0.9966165368553732
1780.0236,0.9965830511022986
1780.141603,0.9967114192660129
1780.259605,0.9967110205815249
1780.377608,0.9967343438922882
1780.49561,0.9967369354049513
1780.613612,0.9968000308499122
1780.731615,0.9968067094324922
1780.849617,0.9968144845551486
1780.967619,0.9968025228531043
1781.085622,0.9968348197780521
1781.203624,0.9968328261104062
1781.321626,0.996849672727521
1781.439629,0.9968307327636694
1781.557631,0.9968896472008802
1781.675634,0.9968434922787095
1781.793636,0.9968539591903296
1781.911638,0.9968435919630637
1782.029641,0.9968670180627305
1782.147643,0.996829735933435
1782.265645,0.9968692111725826
1782.383648,0.996918158652502
1782.50165,0.9968276425931876
1782.619652,0.9968384083898628
1782.737655,0.9968354178791234
1782.855657,0.9968581459857505
1782.973659,0.9968110953916627
1783.091662,0.9968225587851741
1783.209664,0.9968687127381016
1783.327667,0.9968251505271962
1783.445669,0.9968581459857505
1783.563671,0.9968423957514712
1783.681674,0.9968338229437308
1783.799676,0.9968504702075782
1783.917678,0.9967591628864463
1784.035681,0.9968128896532492
1784.153683,0.9968061113486458
1784.271685,0.9967730179351029
1784.389688,0.9967995324500214
1784.50769,0.9967482982707832
1784.625693,0.9967579667761686
1784.743695,0.9967837831418285
1784.861697,0.9967798956926548
1784.9797,0.9967558735866362
1785.097702,0.9967344435657276
1785.215704,0.9967344435657276
1785.333707,0.996730157616835
1785.451709,0.9967554748843664
1785.569711,0.9967540794276785
1785.687714,0.9967063360507369
1785.805716,0.9967461054269391
1785.923718,0.9967042429696289
1786.041721,0.996681020031316
1786.159723,0.9967497933943519
1786.277726,0.9967278651401089
1786.395728,0.9967139110476758
1786.51373,0.996681119699423
1786.631733,0.9966963690372115
1786.749735,0.996711120252632
1786.867737,0.9967088278196917
1786.98574,0.9967427164959418
1787.103742,0.996729459905969
1787.221744,0.9967584651552766
1787.339747,0.9967266690673884
1787.457749,0.9967479992463385
1787.575752,0.9967447099833683
1787.693754,0.9967988346905928
1787.811756,0.996766538931543
1787.929759,0.9967642463711399
1788.047761,0.9968247517972157
1788.165763,0.996782985715121
1788.283766,0.9967959439781638
1788.401768,0.996811593797335
1788.51977,0.9968386077575644
1788.637773,0.9968654230767775
1788.755775,0.996850171152482
1788.873777,0.9968625321712424
1788.99178,0.9969203518748636
1789.109782,0.9968874540460688
1789.227785,0.9969209500272541
1789.345787,0.9969672082325175
1789.463789,0.9969910360335353
1789.581792,0.9969919333258715
1789.699794,0.9970188524714781
1789.817796,0.9970871506020567
1789.935799,0.9970657134587689
1790.053801,0.997045971753086
1790.171803,0.9970696020226341
1790.289806,0.9971020073112828
1790.407808,0.9971636301194599
1790.525811,0.9971829752815317
1790.643813,0.9972606588610422
1790.761815,0.9972254561811154
1790.879818,0.9972228633982999
1790.99782,0.9972409132954785
1791.115822,0.9972443039203478
1791.233825,0.9972909760458905
1791.351827,0.9973751509564001
1791.469829,0.9974073666940573
1791.587832,0.9974181387517865
1791.705834,0.9974358929526683
1791.823836,0.9974526500164288
1791.941839,0.997505915410113
1792.059841,0.9975610790124948
1792.177844,0.9975838236643844
1792.295846,0.9976277183183009
1792.413848,0.9976402885067437
1792.531851,0.9976556522854875
1792.649853,0.9976818909741798
1792.767855,0.9977314769963637
1792.885858,0.9978063096633284
1793.00386,0.9978160882130779
1793.121862,0.9978129949879989
1793.239865,0.9978856384182229
1793.357867,0.9979030017793921
1793.47587,0.9979357335346483
1793.593872,0.99800828609973
1793.711874,0.998076053163022
1793.829877,0.9980381269936036
1793.947879,0.9980919226984297
1794.065881,0.9981238621509846
1794.183884,0.9981376363553242
1794.301886,0.9981528081627021
1794.419888,0.9982208845055958
1794.537891,0.9982367563438401
1794.655893,0.9982612134439689
1794.773895,0.9982896642939747
1794.891898,0.9983224087319694
1795.0099,0.9983709283800516
1795.127903,0.9984007801170914
1795.245905,0.9984276374593062
1795.363907,0.9984420149208031
1795.48191,0.9984477060565079
1795.599912,0.9984746645085089
1795.717914,0.9985169008801106
1795.835917,0.9985390682013664
1795.953919,0.9985609364464165
1796.071921,0.9985559436542162
1796.189924,0.9986400256044723
1796.307926,0.9986447192236226
1796.425929,0.9985699235352863
1796.543931,0.9986719825966008
1796.661933,0.9986593994088944
1796.779936,0.9986624952578311
1796.897938,0.9987022428161135
1797.01594,0.9987241146347268
1797.133943,0.9987812432879477
1797.251945,0.9987538770568007
1797.369947,0.998765862175236
1797.48795,0.9987995211519418
1797.605952,0.9987947269257464
1797.723954,0.9988588516055953
1797.841957,0.9988496621464321
1797.959959,0.9988971086322292
1798.077962,0.9989183853672395
1798.195964,0.9988940120559922
