nu,[0]Naphthalene-PNNL(x-sec)-X=0.01-T=323.15K-P=1.0atm-L=15cm
2302.420048,0.9844954525094637
2302.538051,0.9843861795789949
2302.656053,0.9846618463008171
2302.774055,0.9837524389657265
2302.892058,0.9832311883166982
2303.01006,0.9846273837392949
2303.128063,0.9867890409826736
2303.246065,0.9864545761927654
2303.364067,0.9871492847231155
2303.48207,0.9875708874734735
2303.600072,0.9883266682516799
2303.718074,0.987828677115189
2303.836077,0.988028238663004
2303.954079,0.9877002677339546
2304.072081,0.9874158510148207
2304.190084,0.988629142488363
2304.308086,0.9881962177413939
2304.426089,0.98877250410749
2304.544091,0.9896677482605842
2304.662093,0.9888624864995005
2304.780096,0.9875007724295765
2304.898098,0.9879284528501674
2305.0161,0.987537310634109
2305.134103,0.9875165725683361
2305.252105,0.988675609150018
2305.370107,0.9881270464271762
2305.48811,0.9886054156736662
2305.606112,0.9876439704231824
2305.724114,0.9883523650791118
2305.842117,0.9871966690259963
2305.960119,0.9886261766053843
2306.078122,0.9878474460383584
2306.196124,0.988545112582573
2306.314126,0.9887042811584253
2306.432129,0.9875323729599
2306.550131,0.988161631479036
2306.668133,0.9883138200885059
2306.786136,0.9882416758129375
2306.904138,0.9881566906832306
2307.02214,0.9885263304038653
2307.140143,0.9895212882721482
2307.258145,0.9880519516252864
2307.376148,0.9880964149635271
2307.49415,0.988235746380671
2307.612152,0.9885391813296913
2307.730155,0.9886390288292195
2307.848157,0.9882802179898619
2307.966159,0.9885203992636763
2308.084162,0.988090486402823
2308.202164,0.9893768287098651
2308.320166,0.9888664419573574
2308.438169,0.9884729514232689
2308.556171,0.9900897335614439
2308.674173,0.9890711584982735
2308.792176,0.9889969809430793
2308.910178,0.9897291095631572
2309.028181,0.9905711331756252
2309.146183,0.9891868865937795
2309.264185,0.9895984739428354
2309.382188,0.9903535286024041
2309.50019,0.9909912243891353
2309.618192,0.9914674109441843
2309.736195,0.9911097540275033
2309.854197,0.9913260377715305
2309.972199,0.9906399802617893
2310.090202,0.9917040032927804
2310.208204,0.9919177385346352
2310.326207,0.9919556305159793
2310.444209,0.9927996476471416
2310.562211,0.991988861586219
2310.680214,0.9924155085192178
2310.798216,0.992387522796478
2310.916218,0.9938402495301143
2311.034221,0.9929367627460614
2311.152223,0.9928826491671001
2311.270225,0.9939480870472678
2311.388228,0.993139143880246
2311.50623,0.9934760738179372
2311.624232,0.9941546509209994
2311.742235,0.9943153192942432
2311.860237,0.9947206848262707
2311.97824,0.9948183711938429
2312.096242,0.9950831275866933
2312.214244,0.994672939379299
2312.332247,0.9944966989498042
2312.450249,0.9952851499661711
2312.568251,0.9947956895935508
2312.686254,0.9958375869553547
2312.804256,0.9955081188113419
2312.922258,0.9952755952745941
2313.040261,0.9957309384609206
2313.158263,0.99546600970853
2313.276266,0.9964120521228615
2313.394268,0.9954465983106024
2313.51227,0.9968261473528451
2313.630273,0.9956825471132308
2313.748275,0.9974905539372994
2313.866277,0.9966352734223892
2313.98428,0.9970753850430966
2314.102282,0.9962676824763425
2314.220284,0.996998513494346
2314.338287,0.9975283595457054
2314.456289,0.9972015230573656
2314.574291,0.9976218323321264
2314.692294,0.996605175491613
2314.810296,0.9978696723757368
2314.928299,0.9971793854292824
2315.046301,0.9974648190129898
2315.164303,0.9979129808593052
2315.282306,0.9968058123068574
2315.400308,0.9979928170911806
2315.51831,0.9982140966266599
2315.636313,0.9976474715426799
2315.754315,0.9981794591984698
2315.872317,0.9977821630428098
2315.99032,0.9989690318132541
2316.108322,0.9977285835792759
2316.226325,0.9984760623740176
2316.344327,0.9994809247661871
2316.462329,0.9988462660633541
2316.580332,0.9980719610595928
2316.698334,0.9994407164573793
2316.816336,0.9983140228589568
2316.934339,0.9982870687442217
2317.052341,0.9983133240393853
2317.170343,0.9980282464650551
2317.288346,0.997905197168411
2317.406348,0.9982116010945378
2317.52435,0.9987367985115251
2317.642353,0.9991929358516037
2317.760355,0.9988070121764419
2317.878358,0.9976560513478282
2317.99636,0.9988310837154961
2318.114362,0.9987096332400549
2318.232365,0.9987115307901607
2318.350367,0.9989361662727486
2318.468369,0.9998217258927176
2318.586372,0.9985431622199388
2318.704374,0.9986850652852642
2318.822376,0.9991793968790497
2318.940379,0.9995528000237309
2319.058381,0.9985728193922636
2319.176384,0.9984894420428971
2319.294386,0.9987690582311086
2319.412388,0.9985074150146102
2319.530391,0.9979668696152549
2319.648393,0.9990346962057519
2319.766395,0.9986229490060399
2319.884398,0.9991750604498773
2320.0024,0.9986040752106615
2320.120402,1.0003016554888693
2320.238405,0.9985581404797088
2320.356407,0.9985725198204627
2320.474409,0.9997143408083586
2320.592412,0.9990995456525487
2320.710414,0.9983035406167486
2320.828417,0.9985361724422676
2320.946419,0.9995653744770483
2321.064421,0.9983187149458905
2321.182424,0.9978490166873057
2321.300426,0.9984689732191414
2321.418428,0.9983032411257313
2321.536431,0.9975847214902296
2321.654433,0.9994006996522341
2321.772435,0.9989525489602131
2321.890438,0.9983689316401916
2322.00844,0.9981723721494686
2322.126443,0.9981951307390006
2322.244445,0.998727310557007
2322.362447,0.9992732042440775
2322.48045,0.998072859324762
2322.598452,0.9992800492889709
2322.716454,0.9994931884723717
2322.834457,0.9984739655764884
2322.952459,0.9977740810400213
2323.070461,0.9972182761836789
2323.188464,0.998796524757873
2323.306466,0.9982303676490434
2323.424468,0.99913839139804
2323.542471,0.9978988105955862
2323.660473,0.99835225901825
2323.778476,0.9987554750642824
2323.896478,0.9991370925189754
2324.01448,0.9971122775148497
2324.132483,0.9980968133608331
2324.250485,0.9990021381955382
2324.368487,0.9985306805084219
2324.48649,1.0000845645753822
2324.604492,0.9989445573717879
2324.722494,0.9987736525793435
2324.840497,0.998420149280106
2324.958499,0.996837511235699
2325.076502,0.99861146490816
2325.194504,0.9989487529477395
2325.312506,0.9979246565094837
2325.430509,0.9988022179142896
2325.548511,0.9992367314377554
2325.666513,0.9989826178844718
2325.784516,0.9990195809251456
2325.902518,0.9981255589629926
2326.02052,0.9990904638789554
2326.138523,0.9988073118185904
2326.256525,0.999173371845452
2326.374527,0.9991813852480279
2326.49253,0.9995281113744764
2326.610532,0.9987770484155352
2326.728535,0.9988919143807694
2326.846537,0.9982345602253919
2326.964539,0.9987850386638835
2327.082542,0.9991621212166262
2327.200544,0.9976520607316041
2327.318546,0.9999155815634367
2327.436549,0.999309108775327
2327.554551,0.9985671275434148
2327.672553,0.9984989277376535
2327.790556,0.998017467818198
2327.908558,0.9998066187005744
2328.026561,0.9971651258660269
2328.144563,0.9980500037179811
2328.262565,1.0000417288706251
2328.380568,0.9984055724523376
2328.49857,0.9979309434546235
2328.616572,0.9986295399392533
2328.734575,0.9969491632893557
2328.852577,0.998401578838035
2328.970579,0.9982933579725659
2329.088582,0.9988133046804399
2329.206584,0.9987188214109463
2329.324586,0.9982961531978816
2329.442589,0.9996646362469992
2329.560591,0.999626939604341
2329.678594,0.9989327698955571
2329.796596,0.9996260199479796
2329.914598,0.9989334691487408
2330.032601,0.9993199413447785
2330.150603,0.9982272731397002
2330.268605,0.9985028218910652
2330.386608,0.9989192843941909
2330.50461,0.9996245804875473
2330.622612,0.998421347385004
2330.740615,0.9993335621684047
2330.858617,0.9987906318757609
2330.97662,0.9995274117050433
2331.094622,0.9987897329645967
2331.212624,0.9991756399715804
2331.330627,0.9998392829163745
2331.448629,0.9998798772153196
2331.566631,0.998747684801959
2331.684634,0.9997117315573342
2331.802636,0.999624290596461
2331.920638,0.9999808661830538
2332.038641,0.999629338711875
2332.156643,0.9995684631388274
2332.274645,0.9983972857204763
2332.392648,0.9979737556104119
2332.51065,0.9989514501130137
2332.628653,0.998747285302965
2332.746655,0.9991489723296308
2332.864657,0.9991574751235647
2332.98266,0.9994476426055434
2333.100662,0.9988228933341903
2333.218664,1.0001004150412527
2333.336667,0.9986779746464726
2333.454669,0.9993949731026317
2333.572671,0.9997191794374776
2333.690674,0.9992128000046174
2333.808676,0.9993626931663242
2333.926679,0.9987437896935837
2334.044681,0.998177562659299
2334.162683,0.9980422189583128
2334.280686,0.9994649232046744
2334.398688,0.9998728480844902
2334.51669,0.999596861282259
2334.634693,0.9992912812598483
2334.752695,0.9987637647691276
2334.870697,0.9991067891505122
2334.9887,0.9998437022157716
2335.106702,0.9997654575093915
2335.224704,0.9997970905888998
2335.342707,0.9995293907712778
2335.460709,1.0002634446954604
2335.578712,0.9994614450727936
2335.696714,0.9993206808418088
2335.814716,0.999228647645297
2335.932719,0.9978748613115244
2336.050721,0.9995743606101575
2336.168723,1.000468929913272
2336.286726,0.9997010846840878
2336.404728,0.9998814170315161
2336.52273,1.0003700984695454
2336.640733,1.000559626532531
2336.758735,0.9999779492431216
2336.876738,0.9998351335919602
2336.99474,0.9993335721617405
2337.112742,1.0006797809464114
2337.230745,0.9995928629028106
2337.348747,0.9999722093861663
2337.466749,0.9999013038707835
2337.584752,0.9998457618959196
2337.702754,0.9996189926017606
2337.820756,1.0002799191700613
2337.938759,1.000336896736963
2338.056761,0.9996883485733981
2338.174763,1.001218641941378
2338.292766,1.0009202932101646
2338.410768,1.000137989519678
2338.528771,1.0006219233141573
2338.646773,1.000348310646071
2338.764775,0.999416970028065
2338.882778,1.0006465589291726
2339.00078,1.0014223105255415
2339.118782,1.0009494204144957
2339.236785,1.0007693457947733
2339.354787,0.9989439580052333
2339.472789,1.0005355333468071
2339.590792,1.0009289612174361
2339.708794,1.0013719402501453
2339.826797,1.0002578232306976
2339.944799,1.0012581908588205
2340.062801,1.0009325645681826
2340.180804,1.0011366454924033
2340.298806,1.0007161062817607
2340.416808,1.0001497312085985
2340.534811,1.0016078912732072
2340.652813,1.0014112949407117
2340.770815,1.0013242760802055
2340.888818,1.0010135132577955
2341.00682,1.0000311764859766
2341.124822,1.0004852276848852
2341.242825,1.000518974620754
2341.360827,1.0016163048148308
2341.47883,1.0007621002509388
2341.596832,1.001166579925621
2341.714834,1.0004259907082822
2341.832837,1.0010887923044491
2341.950839,0.9998169867489686
2342.068841,1.0015329738048884
2342.186844,1.0008375205246138
2342.304846,1.001093096995511
2342.422848,1.0018355826230352
2342.540851,1.0004471899596306
2342.658853,1.0010361364188358
2342.776856,1.0009461473152426
2342.894858,1.0010128125485813
2343.01286,1.000294583381165
2343.130863,1.0008927983073543
2343.248865,1.0009215343520976
2343.366867,1.0003998099026825
2343.48487,1.0006762985868332
2343.602872,1.0014460445155478
2343.720874,1.0015314715065542
2343.838877,1.0013608250832977
2343.956879,1.0007828162408237
2344.074881,1.000621783227098
2344.192884,1.0015606164964326
2344.310886,1.0008248099688153
2344.428889,1.0006114368513503
2344.546891,1.0012233476800534
2344.664893,1.0006999048191512
2344.782896,1.0009426039721527
2344.900898,1.001025925902318
2345.0189,1.002109121073391
2345.136903,1.0011022069841442
2345.254905,1.0007471289619045
2345.372907,1.0004162766190743
2345.49091,1.0005886732000995
2345.608912,1.000329444254843
2345.726915,1.0008932987538786
2345.844917,1.000651181926954
2345.962919,1.0006424362738424
2346.080922,1.0004060424129126
2346.198924,1.000401610623961
2346.316926,1.0009978074789845
2346.434929,1.0009894391722935
2346.552931,1.0013554177494421
2346.670933,1.0011912089264228
2346.788936,1.0013635287611755
2346.906938,1.001898299493525
2347.02494,1.0013043499253775
2347.142943,1.0006998547841572
2347.260945,1.000149601189142
2347.378948,1.00074499737279
2347.49695,1.0011469572529574
2347.614952,1.0004517420047008
2347.732955,1.0006915690236626
2347.850957,1.0010300301170278
2347.968959,1.0004803553336907
2348.086962,1.0003177004561035
2348.204964,1.0006266362545153
2348.322966,1.0002996148755734
2348.440969,1.0007995794933875
2348.558971,0.9999900313496873
2348.676974,1.0006390240889527
2348.794976,1.0006566354907565
2348.912978,1.0009284407345118
2349.030981,1.0005482202178044
2349.148983,1.001095900060107
2349.266985,1.0013337887060132
2349.384988,1.0004584250446587
2349.50299,1.0013766467093246
2349.620992,1.0001421801066335
2349.738995,1.0004987643415912
2349.856997,1.0013552174783786
2349.974999,1.0017381087630262
2350.093002,1.0007875499547396
2350.211004,1.0008427549185341
2350.329007,0.9989501514769726
2350.447009,1.0013610253554828
2350.565011,1.000795486231478
2350.683014,1.0000140420985892
2350.801016,1.0006309289519926
2350.919018,1.0016597759057755
2351.037021,1.000437945870303
2351.155023,1.0006117570470614
2351.273025,0.9998053489469749
2351.391028,1.0003094978845903
2351.50903,0.999991058539975
2351.627033,1.0004633573168522
2351.745035,0.9998483914937313
2351.863037,1.0004495109998035
2351.98104,1.0009925822840673
2352.099042,1.0012382660190753
2352.217044,1.000978258182704
2352.335047,1.000549640997286
2352.453049,1.0007921135563724
2352.571051,1.0000906111049381
2352.689054,1.0000392177689965
2352.807056,0.9997592689803629
2352.925059,1.0001481409717903
2353.043061,1.0000455750385104
2353.161063,1.0005281994482265
2353.279066,1.0011037086385808
2353.397068,1.0001209173099086
2353.51507,1.00137374272126
2353.633073,1.0003536525203127
2353.751075,1.0000690993872527
2353.869077,1.0008124598668606
2353.98708,0.9999411567313331
2354.105082,1.0005739446432325
2354.223084,0.9992410481497592
2354.341087,0.9995699524969471
2354.459089,0.9993283656473925
2354.577092,1.0007330385415254
2354.695094,1.0007131942021286
2354.813096,1.0004038515260787
2354.931099,1.0004805154105603
2355.049101,0.9996584283488836
2355.167103,0.9992054957857464
2355.285106,0.9998355135293832
2355.403108,1.000900084833449
2355.52111,0.9993246781325267
2355.639113,0.9990166138413964
2355.757115,1.0002020404074143
2355.875118,1.0008210869074472
2355.99312,0.9995353479841992
2356.111122,1.0008217874824532
2356.229125,1.00012109733169
2356.347127,1.000308127461517
2356.465129,1.0002798691560668
2356.583132,0.9992006996108774
2356.701134,0.9994021687723423
2356.819136,0.9998259651458226
2356.937139,0.9993791328178426
2357.055141,0.9998824969040296
2357.173143,0.9997243080100229
2357.291146,0.9982760876468617
2357.409148,0.9988413717286416
2357.527151,0.9990100203535036
2357.645153,0.9990936509826186
2357.763155,0.9996417141996924
2357.881158,0.999567053748288
2357.99916,1.0000888189441688
2358.117162,1.0005259182465323
2358.235165,1.0001014251431821
2358.353167,0.9993519400815974
2358.471169,1.000529099924011
2358.589172,1.0007723380995908
2358.707174,0.9984373222543608
2358.825177,0.999771106200184
2358.943179,0.9999830111443122
2359.061181,0.9993574465259576
2359.179184,1.001003002671087
2359.297186,0.9997245479438855
2359.415188,0.9992760821550499
2359.533191,0.9994577670614433
2359.651193,0.9995710920073425
2359.769195,1.000065269129937
2359.887198,0.9998289846247966
2360.0052,0.998426639032168
2360.123202,0.9988310837154961
2360.241205,0.9976938632287049
2360.359207,0.9989836168675893
2360.47721,0.9985894956975941
2360.595212,1.000086062703182
2360.713214,1.0000335065613324
2360.831217,0.9986269435058248
2360.949219,0.9999070373212976
2361.067221,0.9988515599625931
2361.185224,0.9985123077129308
2361.303226,0.9982467387613156
2361.421228,0.997809901772509
2361.539231,0.9987718547883868
2361.657233,0.9993625132810556
2361.775236,0.9987021429458942
2361.893238,0.998324305546348
2362.01124,0.9979479084248641
2362.129243,0.9993577863075471
2362.247245,0.9982929586553025
2362.365247,0.9990791642297085
2362.48325,0.9980671703256775
2362.601252,0.9992367813995932
2362.719254,0.9978803496383545
2362.837257,0.9978220751275678
2362.955259,0.9980565908697433
2363.073261,0.9986080696349512
2363.191264,0.9991036319780469
2363.309266,0.9976555525199272
2363.427269,0.9974813770664168
2363.545271,0.9987951264437172
2363.663273,0.9980799456672197
2363.781276,0.9987561741933597
2363.899278,0.997444570682685
2364.01728,0.9975254667176573
2364.135283,0.9964579877772731
2364.253285,0.9979750529771375
2364.371287,0.997567962207687
2364.48929,0.9968842640113199
2364.607292,0.9976009822537147
2364.725295,0.9964580874230768
2364.843297,0.996957836784806
2364.961299,0.9969121771614946
2365.079302,0.997451153838576
2365.197304,0.9971520630884394
2365.315306,0.9962065135185446
2365.433309,0.9959931489355116
2365.551311,0.9965710921774391
2365.669313,0.9966646745966204
2365.787316,0.9969274300344894
2365.905318,0.9962947813258485
2366.02332,0.9964588845898656
2366.141323,0.995802135768294
2366.259325,0.9959267184079603
2366.377328,0.9958408732248141
2366.49533,0.9956988764409035
2366.613332,0.9951965735295341
2366.731335,0.9957054480751744
2366.849337,0.9950859138233513
2366.967339,0.9955893555882523
2367.085342,0.995504037236422
2367.203344,0.9958733381664568
2367.321346,0.9955559043478885
2367.439349,0.9956402315041915
2367.557351,0.9945976454876977
2367.675354,0.9949230315915328
2367.793356,0.9938776186260312
2367.911358,0.9932636913378511
2368.029361,0.9945241474374825
2368.147363,0.9948273245994739
2368.265365,0.9943309301673011
2368.383368,0.9949551681244554
2368.50137,0.9946546375655916
2368.619372,0.9937187102998722
2368.737375,0.9944723340791508
2368.855377,0.993971047513271
2368.973379,0.9930275213137797
2369.091382,0.9932338938740751
2369.209384,0.9928237729717009
2369.327387,0.9932825635272717
2369.445389,0.9934116986541316
2369.563391,0.9946419060677125
2369.681394,0.9927097040735702
2369.799396,0.993497731832418
2369.917398,0.9924692988974856
2370.035401,0.9935388634899353
2370.153403,0.9930983267002313
2370.271405,0.9920000711236887
2370.389408,0.9928704367856216
2370.50741,0.9934363355697547
2370.625413,0.9933230902826038
2370.743415,0.9931154081383505
2370.861417,0.9930004120324912
2370.97942,0.9933651087380068
2371.097422,0.9927564618017679
2371.215424,0.9935608209414473
2371.333427,0.9922496897422889
2371.451429,0.9926343602663646
2371.569431,0.9924778341701577
2371.687434,0.9921039389685221
2371.805436,0.9927570574558237
2371.923438,0.9929528484519117
2372.041441,0.9928515724265347
2372.159443,0.9925504862066511
2372.277446,0.9941015644800608
2372.395448,0.9929113438902978
2372.51345,0.9936685287720963
2372.631453,0.9930314934318092
2372.749455,0.9936530276639564
2372.867457,0.9940707478092228
2372.98546,0.9932994494743818
2373.103462,0.9938083477701304
2373.221464,0.9940006682918343
2373.339467,0.992592273461736
2373.457469,0.9925178318328223
2373.575472,0.9923861334549187
2373.693474,0.9923794844900986
2373.811476,0.9920905456557512
2373.929479,0.9926701950135836
2374.047481,0.9934840216583191
2374.165483,0.9931037887560489
2374.283486,0.992942323207502
2374.401488,0.9936175548840617
2374.51949,0.9934276927112318
2374.637493,0.992448854240509
2374.755495,0.9918866919952999
2374.873497,0.9917809625094149
2374.9915,0.9910647586660729
2375.109502,0.9910599024606532
2375.227505,0.990788389246388
2375.345507,0.9931775791088311
2375.463509,0.9923291721256642
2375.581512,0.9920907440738801
2375.699514,0.9913797690988835
2375.817516,0.99143568449466
2375.935519,0.991764201552779
2376.053521,0.9909854766567023
2376.171523,0.9916409329238299
2376.289526,0.9913650967868762
2376.407528,0.9906013460559311
2376.525531,0.9920175304785823
2376.643533,0.9937423610866206
2376.761535,0.9946021211871727
2376.879538,0.9942046581576123
2376.99754,0.9937078788249616
2377.115542,0.9950517829618547
2377.233545,0.9933830888091941
2377.351547,0.9943369956044747
2377.469549,0.9943073648035068
2377.587552,0.9939782041305769
2377.705554,0.9925296428652965
2377.823556,0.9927883297956703
2377.941559,0.992815532568583
2378.059561,0.9934684240816203
2378.177564,0.9949799428165853
2378.295566,0.992586218667335
2378.413568,0.993462165250264
2378.531571,0.9933056079500598
2378.649573,0.9922280589348291
2378.767575,0.9939536531721405
2378.885578,0.9926003134917131
2379.00358,0.9926407131465995
2379.121582,0.9923372100245118
2379.239585,0.9922607037749728
2379.357587,0.9927746294112519
2379.47559,0.992555845993748
2379.593592,0.9923534844882065
2379.711594,0.9928745075627575
2379.829597,0.9920094951691285
2379.947599,0.9922393703991762
2380.065601,0.9922422478975227
2380.183604,0.9922179382602435
2380.301606,0.9928927766217716
2380.419608,0.9918755829265604
2380.537611,0.9919329149921343
2380.655613,0.9916028546431134
2380.773615,0.9918122041017865
2380.891618,0.9920800295517026
2381.00962,0.9917426805031095
2381.127623,0.9913903769191647
2381.245625,0.9911220438646501
2381.363627,0.9932109504361243
2381.48163,0.9921924385869024
2381.599632,0.9917557715928932
2381.717634,0.9923945687729031
2381.835637,0.9919244835981904
2381.953639,0.9924786281527427
2382.071641,0.9930558230014342
2382.189644,0.9921411435638152
2382.307646,0.9930694279594031
2382.425649,0.9920601881495262
2382.543651,0.9922226016955124
2382.661653,0.9937243745126639
2382.779656,0.9931627808731496
2382.897658,0.9931752948030261
2383.01566,0.9929592033704775
2383.133663,0.9936812478106662
2383.251665,0.9932546526793858
2383.369667,0.9948218530642353
2383.48767,0.9942699795494374
2383.605672,0.9926206620067112
2383.723674,0.9939976862943024
2383.841677,0.9941891486859191
2383.959679,0.9953066483575922
2384.077682,0.9943367967370955
2384.195684,0.9951952797748295
2384.313686,0.9939600144958769
2384.431689,0.9954193234474761
2384.549691,0.9955605834716349
2384.667693,0.9954394311208965
2384.785696,0.9960505197931551
2384.903698,0.9949166641045066
2385.0217,0.9957203837689129
2385.139703,0.9951149707562641
2385.257705,0.9960991282445576
2385.375708,0.9971109812697314
2385.49371,0.996499839891648
2385.611712,0.9962664869558407
2385.729715,0.9967344435657276
2385.847717,0.9966796246788647
2385.965719,0.995937773255889
2386.083722,0.9970527516887456
2386.201724,0.9969371999711762
2386.319726,0.9966336788072274
2386.437729,0.9970623234411061
2386.555731,0.997183473873144
2386.673733,0.9968353181955866
2386.791736,0.9974422765628107
2386.909738,0.9971097847372719
2387.027741,0.9969165635847242
2387.145743,0.9974255196733227
2387.263745,0.99683222801089
2387.381748,0.997475392196109
2387.49975,0.9966540103416561
2387.617752,0.9979917192996857
2387.735755,0.9968238546553428
2387.853757,0.996459582111329
2387.971759,0.9971155679907947
2388.089762,0.9977252910803827
2388.207764,0.9975080101747349
2388.325767,0.9975649695082894
2388.443769,0.9974422765628107
2388.561771,0.996995522503292
2388.679774,0.9978344481980124
2388.797776,0.997439683216263
2388.915778,0.9986120640752186
2389.033781,0.9982140966266599
2389.151783,0.9973423378537121
2389.269785,0.9977915422392245
2389.387788,0.9985012242878283
2389.50579,0.9973907101301162
2389.623792,0.9983248047086255
2389.741795,0.9973171054117561
2389.859797,0.9978210773059917
2389.9778,0.9973594922894509
2390.095802,0.9977903448900922
2390.213804,0.9973134153452927
2390.331807,0.998336085842657
2390.449809,0.9982396512346311
2390.567811,0.9972602599568585
2390.685814,0.9978003228434309
2390.803816,0.9977695910667591
2390.921818,0.9975511034515825
2391.039821,0.9977636044671725
2391.157823,0.997738361367306
2391.275826,0.9983925932642607
2391.393828,0.9978706702459081
2391.51183,0.9977580170066324
2391.629833,0.9984027769206485
2391.747835,0.9970188524714781
2391.865837,0.9981177736139956
2391.98384,0.9978328516641725
2392.101842,0.9983913951938675
2392.219844,0.9973809357490514
2392.337847,0.9973335612797559
2392.455849,0.9970570390247956
2392.573851,0.9965736832656472
2392.691854,0.9983647384994844
2392.809856,0.9973883163952844
2392.927859,0.9977350688361462
2393.045861,0.9972012238969536
2393.163863,0.997349319274512
2393.281866,0.9974110571081413
2393.399868,0.9973597914973434
2393.51787,0.9981591963611166
2393.635873,0.9976063693135641
2393.753875,0.996730755655109
2393.871877,0.9979761507502996
2393.98988,0.9987091338853631
2394.107882,0.997135809642277
2394.225885,0.9974776863921494
2394.343887,0.9983114272458716
2394.461889,0.998041620133161
2394.579892,0.9971933460384025
2394.697894,0.9974165428840412
2394.815896,0.9984732666449571
2394.933899,0.9983611443928951
2395.051901,0.9980374283671593
2395.169903,0.9995391962026968
2395.287906,0.9979195671067135
2395.405908,0.9970434791412723
2395.52391,0.9977394588801072
2395.641913,0.9979142781470236
2395.759915,0.9973056363309912
2395.877918,0.9970362007504407
2395.99592,0.9983491641310441
2396.113922,0.9968637284069988
2396.231925,0.9980562914528109
2396.349927,0.99762642140311
2396.467929,0.9981502129687747
2396.585932,0.9979147771042873
2396.703934,0.998746286556179
2396.821936,0.9983647384994844
2396.939939,0.9975217758802585
2397.057941,0.9978084050587788
2397.175944,0.9986645924512731
2397.293946,0.9971884598029781
2397.411948,0.9984585891958169
2397.529951,0.998932270429297
2397.647953,0.9968562519570725
2397.765955,0.9984585891958169
2397.883958,0.9983813114916988
2398.00196,0.9990372837089658
2398.119962,0.9977088287488944
2398.237965,0.9973726575216394
2398.355967,0.9991389908812547
2398.473969,0.9982646075378645
2398.591972,0.9979079913068748
2398.709974,0.9972843939471695
2398.827977,0.9976673249249041
2398.945979,0.999713131154738
2399.063981,0.9992169767228508
2399.181984,0.9974609289077813
2399.299986,0.9984060716552486
2399.417988,0.9984999262370805
2399.535991,0.9988026174352567
2399.653993,0.9985070156117241
2399.771995,0.9983056370563852
2399.889998,0.9979906215093982
2400.008,0.997902502828016
2400.126003,0.9980691664620143
2400.244005,0.9990558959469338
2400.362007,0.9987042402225965
2400.48001,0.9982276724306893
2400.598012,0.9980449136759418
2400.716014,0.9985096117333395
2400.834017,0.9985192973235484
2400.952019,0.9988179991140038
2401.070021,0.9972096004224157
2401.188024,0.9980418197415051
2401.306026,0.9980243541624838
2401.424028,0.9982211839719061
2401.542031,0.9978309557835554
2401.660033,0.9983842068017004
2401.778036,0.9980357317049732
2401.896038,0.9981444237143283
2402.01404,0.9985265865410244
2402.132043,0.9984100652875225
2402.250045,0.9982895644650133
2402.368047,0.9982292695962429
2402.48605,0.9983959878048485
2402.604052,0.9990103200565547
2402.722054,0.9982564218016443
2402.840057,0.9984618841145979
2402.958059,0.9973899122178672
2403.076062,0.9981139807736622
2403.194064,0.9978290599065405
2403.312066,0.9973800381066132
2403.430069,0.9976836868031999
2403.548071,0.9970409865356902
2403.666073,0.9986399257404748
2403.784076,0.9968223594206823
2403.902078,0.9978440274546954
2404.02008,0.9979414217845409
2404.138083,0.9976420842608792
2404.256085,0.9981543053930373
2404.374087,0.9984892423450287
2404.49209,0.998009483710392
2404.610092,0.9979524989958012
2404.728095,0.9971795848651794
2404.846097,0.9977713870536393
2404.964099,0.9973267794345975
2405.082102,0.9965607278919748
2405.200104,0.9977214997314802
2405.318106,0.9973836286812134
2405.436109,0.9971596414729167
2405.554111,0.9980520996251897
2405.672113,0.9975652687778251
2405.790116,0.9974294096404349
2405.908118,0.9971087876279856
2406.026121,0.9976170437588239
2406.144123,0.9973409415754164
2406.262125,0.9981386344934595
2406.380128,0.9972114951224565
2406.49813,0.9979218623243573
2406.616132,0.9972366251687709
2406.734135,0.997278509986603
2406.852137,0.9962829254884931
2406.970139,0.9970640184484968
2407.088142,0.9977315767695164
2407.206144,0.9978078063739154
2407.324146,0.9965785664886591
2407.442149,0.9973470253737157
2407.560151,0.9976442790758788
2407.678154,0.9968090020905603
2407.796156,0.9966337784706003
2407.914158,0.9966663689280074
2408.032161,0.9972187747929416
2408.150163,0.9971183599182938
2408.268165,0.9964174327624707
2408.386168,0.9961680606892671
2408.50417,0.9966707542696784
2408.622172,0.9974467650631543
2408.740175,0.9969322152976381
2408.858177,0.9967280644857018
2408.97618,0.9965708928632406
2409.094182,0.9963205856948499
2409.212184,0.9962125903968115
2409.330187,0.9966419509010908
2409.448189,0.9966137463329767
2409.566191,0.9964324787793025
2409.684194,0.9961915705329145
2409.802196,0.9965638172350197
2409.920198,0.9962813314370875
2410.038201,0.9966096602249933
2410.156203,0.99550095117869
2410.274205,0.996561525140876
2410.392208,0.9968161791412128
2410.51021,0.9964705432270182
2410.628213,0.9966020860203576
2410.746215,0.9969066941595984
2410.864217,0.9957460736862127
2410.98222,0.9955740236302327
2411.100222,0.9949679036321145
2411.218224,0.9956598458099524
2411.336227,0.9965634186095726
2411.454229,0.9960692457189504
2411.572231,0.9955053313925116
2411.690234,0.9960223319623046
2411.808236,0.9958582010067595
2411.926239,0.9948574683240843
2412.044241,0.9955486368163133
2412.162243,0.9950727787759803
2412.280246,0.9961385745510678
2412.398248,0.9957375103068016
2412.51625,0.9952574814235966
2412.634253,0.9960801029329004
2412.752255,0.9961472409943654
2412.870257,0.9943962598554699
2412.98826,0.9961614860017631
