nu,[0]Methylfluoride-PNNL(x-sec)-X=0.01-T=278.2K-P=1.0atm-L=15cm
633.394668,0.9998967453311303
633.51267,1.000163323335804
633.630673,1.0001205872700605
633.748675,0.9999059434235972
633.866677,1.000464848008365
633.98468,1.000236818036965
634.102682,1.0004855678499205
634.220684,1.0001130263870008
634.338687,1.0002275658891893
634.456689,1.000114606566831
634.574691,0.9999906351438506
634.692694,1.000055304529239
634.810696,1.000334485927947
634.928699,0.9998757977137427
635.046701,1.0000447380007145
635.164703,0.9999651506072542
635.282706,1.000187307539867
635.400708,1.0001425801635855
635.51871,0.9999886460644564
635.636713,1.000339387578937
635.754715,1.0001241577069302
635.872717,1.0003338957307744
635.99072,1.000062646962239
636.108722,1.0002621443538275
636.226725,1.0002005501074844
636.344727,1.0003277637027883
636.462729,0.9999877080755464
636.580732,1.0004763934393281
636.698734,1.0001445304435184
636.816736,1.0004455692364955
636.934739,1.000210812217773
637.052741,1.000596117607521
637.170743,1.0001255378792202
637.288746,1.000176615594698
637.406748,1.000173204998254
637.52475,1.000205391089862
637.642753,1.0003233622703112
637.760755,1.0003569236821048
637.878758,1.0002730472706218
637.99676,1.0002767182794414
638.114762,1.0004244000322216
638.232765,1.0001203572423518
638.350767,1.000429542226853
638.468769,1.0002105221566797
638.586772,1.0002016803347447
638.704774,1.0001694443540732
638.822776,1.0004709608672613
638.940779,1.0001408099127853
639.058781,1.000434554391415
639.176784,1.0000556665493248
639.294786,1.0001999199813365
639.412788,1.0003694082144157
639.530791,1.000260483920046
639.648793,1.0001448504898192
639.766795,1.0003738698719258
639.884798,1.000448330470077
640.0028,0.9999361570380486
640.120802,1.00030162547982
640.238805,1.0003619454864663
640.356807,1.000216863511492
640.474809,1.000099253925345
640.592812,1.0003384272535858
640.710814,1.0002194840831076
640.828817,1.0001252978491197
640.946819,0.9999988983006068
641.064821,1.000337136817847
641.182824,1.000246300326946
641.300826,1.000244549897452
641.418828,1.0004184575289345
641.536831,1.000303526054714
641.654833,1.0001947289572224
641.772835,1.0000720055922783
641.890838,1.0003339757574892
642.00884,1.000190508144372
642.126843,1.0002988746541324
642.244845,0.9997749553263523
642.362847,1.000184477013792
642.48085,1.0000949405065647
642.598852,1.0000762879097747
642.716854,1.0002184538575696
642.834857,1.0007512520485693
642.952859,1.0002796090833346
643.070861,1.0001461206745859
643.188864,1.0000894620014862
643.306866,1.0001887078030778
643.424868,1.0002684060144502
643.542871,1.0000003233500523
643.660873,1.000032720535305
643.778876,1.00004765513547
643.896878,1.00018636736424
644.01488,1.0000758738782771
644.132883,1.000383943687517
644.250885,1.0001157867027628
644.368887,1.0005240172490935
644.48689,1.000044610995041
644.604892,1.0003829933232218
644.722894,1.0002753579040298
644.840897,0.9998626094389477
644.958899,1.0001193171177212
645.076902,1.0000504412721183
645.194904,1.0003358363804145
645.312906,0.9999932446228177
645.430909,1.0002896419381284
645.548911,0.9998579600886236
645.666913,1.0001785859445715
645.784916,1.000124257719351
645.902918,1.0006092855390738
646.02092,1.0000367726760984
646.138923,1.0001902580967763
646.256925,1.00002820239768
646.374927,1.0003805623955018
646.49293,1.000088588923767
646.610932,1.000289311842601
646.728935,1.0001562322029796
646.846937,1.0000587927282247
646.964939,1.0001088159200229
647.082942,1.0000150181127707
647.200944,1.0000708555101332
647.318946,1.0002537921997925
647.436949,1.0003699384103426
647.554951,1.0001323587586477
647.672953,0.9999863770927926
647.790956,1.000110686125257
647.908958,1.0000053219141614
648.026961,1.0000077680301709
648.144963,1.0003000550075007
648.262965,0.9999209651234204
648.380968,1.0000313934927654
648.49897,0.9999650546106044
648.616972,0.9999910913396823
648.734975,0.9998564703013729
648.852977,1.0004098439630966
648.970979,1.0003048064440467
649.088982,1.0000208812180096
649.206984,1.00024087900669
649.324986,0.999882996845403
649.442989,0.9999385178901024
649.560991,1.0000278803886509
649.678994,1.000051059303482
649.796996,1.0000592157531836
649.914998,0.9999239288935534
650.033001,1.0000187571759136
650.151003,1.0001528016729866
650.269005,0.9999908771416135
650.387008,1.0003175904211625
650.50501,1.0001506513467746
650.623012,1.0001901980853627
650.741015,0.999952976105658
650.859017,0.9999932115230418
650.97702,1.0000592367544272
651.095022,1.0001187570510603
651.213024,1.0002512115483375
651.331027,1.0000030402046214
651.449029,1.0000988848887884
651.567031,0.9999719553932573
651.685034,1.0000919852303818
651.803036,0.9998152570670776
651.921038,1.0000576596622544
652.039041,1.0001512814418834
652.157043,1.0000601748104312
652.275046,1.0000099830498304
652.393048,0.9998384430517295
652.51105,1.000079943195287
652.629053,1.0000645540835251
652.747055,1.0000163131330577
652.865057,0.9998341437556679
652.98306,1.000013753094573
653.101062,0.9999045045599798
653.219064,1.0002624844430144
653.337067,0.9997400337970709
653.455069,1.0004318232088096
653.573071,1.0002439597533417
653.691074,0.9999166464740982
653.809076,0.9998804971410356
653.927079,1.0000456470417944
654.045081,0.999866178954835
654.163083,1.0000790531245336
654.281086,0.9998397928345387
654.399088,1.0002377482576383
654.51709,1.0000002380600284
654.635093,0.9997732157194436
654.753095,0.9998775974917984
654.871097,0.999796090792309
654.9891,1.0001824666450134
655.107102,0.9999392948426327
655.225105,1.000210812217773
655.343107,1.000128948313119
655.461109,1.000234947595864
655.579112,0.9997359848581331
655.697114,0.9999691814749005
655.815116,1.0000057187163518
655.933119,1.000014333102718
656.051121,0.9995941223906113
656.169123,1.0001016051614549
656.287126,0.9998902260256037
656.405128,0.9999650596104296
656.52313,1.0000736367110494
656.641133,0.9999625177024789
656.759135,0.9999003609642985
656.877138,0.999729566573713
656.99514,0.9998242254501567
657.113142,0.9998743678923743
657.231145,0.9999849591131152
657.349147,0.999655469364315
657.467149,0.9998731880413163
657.585152,1.0000220592433016
657.703154,1.0001302584828995
657.821156,0.9998586899852008
657.939159,0.9999464624331866
658.057161,0.9999548210206008
658.175164,0.9998682286826028
658.293166,0.999863879265268
658.411168,0.9997237681590423
658.529171,0.9999465114305646
658.647173,0.9998260551301634
658.765175,0.9998550005134419
658.883178,0.999897245279628
659.00118,0.9998021295789346
659.119182,0.9998295045360038
659.237185,0.9999723933810697
659.355187,0.9997991601710192
659.473189,0.9996820005725395
659.591192,0.9999141226876676
659.709194,0.999882936852425
659.827197,0.9996647462101153
659.945199,0.9998055789022317
660.063201,0.9997902120085789
660.181204,0.9997887123243856
660.299206,0.9997624182270203
660.417208,0.999770316381322
660.535211,0.9998742179112303
660.653213,0.999741603390156
660.771215,0.9999754313018154
660.889218,0.9997371545499196
