nu,[0]Isobutane-PNNL(x-sec)-X=0.01-T=278.11K-P=1.0atm-L=15cm
1128.149314,0.9984669762831919
1128.390368,0.9984012793176064
1128.631422,0.9983621427545387
1128.872476,0.9980947173597259
1129.11353,0.9982405496507215
1129.354584,0.9981548044703148
1129.595638,0.9981849492005929
1129.836692,0.9981344423199983
1130.077746,0.9980678689729413
1130.3188,0.9981921361581002
1130.559854,0.9980702643387013
1130.800908,0.9981761652116896
1131.041962,0.9980244539649242
1131.283016,0.9980166694045431
1131.52407,0.9979148768957701
1131.765124,0.9980193640531883
1132.006178,0.9978329514474626
1132.247232,0.9978718676914309
1132.488286,0.99791936752282
1132.72934,0.997700847110191
1132.970394,0.9975219753846336
1133.211448,0.9973715604123196
1133.452502,0.9974841700181828
1133.693556,0.9975470135004428
1133.93461,0.9974751927010506
1134.175664,0.997409062288022
1134.416718,0.9974015817481068
1134.657772,0.9972716287886242
1134.898826,0.997353208944442
1135.13988,0.9971960384640716
1135.380934,0.9972139881543106
1135.621988,0.9969831598354617
1135.863042,0.9971307242626156
1136.104096,0.9970163599274626
1136.34515,0.9967910596900048
1136.586204,0.9968843636997513
1136.827258,0.9965222613902864
1137.068312,0.9965997938381957
1137.309366,0.9965291374176123
1137.55042,0.9961716469007408
1137.791474,0.9963928215558311
1138.032528,0.9963240728230024
1138.273582,0.9962830251167906
1138.514636,0.9962097013844884
1138.75569,0.9959943441280074
1138.996744,0.9961341915509824
1139.237798,0.9960295033489117
1139.478852,0.9959191493936627
1139.719906,0.9958851891296941
1139.96096,0.99560966581827
1140.202014,0.9955789019549004
1140.443068,0.9954792494945035
1140.684122,0.9952928136913312
1140.925176,0.9952065255450293
1141.16623,0.9950369568007438
1141.407284,0.9950247179214444
1141.648338,0.9949332793515341
1141.889392,0.994653543446092
1142.130446,0.9947171038382512
1142.3715,0.9946678665602439
1142.612554,0.9945109203542819
1142.853608,0.9943369956044747
1143.094662,0.9944381248192611
1143.335716,0.9939439124740689
1143.57677,0.9938939183526341
1143.817824,0.9940286001030534
1144.058878,0.9939319852186829
1144.299932,0.9934037513923315
1144.540986,0.9933023300469621
1144.78204,0.9930942550054389
1145.023094,0.9930004120324912
1145.264148,0.9930234499092887
1145.505202,0.9927319410199943
1145.746256,0.99279458438185
1145.98731,0.9925305361423772
1146.228364,0.9921473940727088
1146.469418,0.9920218953653192
1146.710472,0.9919640621746733
1146.951526,0.9916567001400125
1147.19258,0.9915583326744656
1147.433634,0.9914392536695488
1147.674688,0.9912281987200391
1147.915742,0.9908786541801536
1148.156796,0.9907664930649394
1148.39785,0.9904221624800726
1148.638904,0.9899052970248783
1148.879958,0.9900250828127123
1149.121012,0.9896736862848879
1149.362066,0.9894728029169237
1149.60312,0.9892393148881065
1149.844174,0.988986102036123
1150.085228,0.9886667111095768
1150.326282,0.9882416758129375
1150.567336,0.9878553488495379
1150.80839,0.987803981706955
1151.049444,0.9872213492512235
1151.290498,0.9872134515120206
1151.531552,0.9867732524843262
1151.772606,0.9861330444134543
1152.01366,0.9861527672715704
1152.254714,0.9856529145419379
1152.495768,0.9852774523115942
1152.736822,0.984913952001623
1152.977876,0.9843162906413315
1153.21893,0.9842355800146798
1153.459984,0.9834140863267128
1153.701038,0.9829146388412608
1153.942092,0.9827013695051922
1154.183146,0.9819989891568933
1154.4242,0.9815768203643512
1154.665254,0.9811715128393057
1154.906308,0.9804506167391395
1155.147362,0.9799379751340498
1155.388416,0.9793394159097072
1155.62947,0.9786433530646597
1155.870524,0.9779869036381659
1156.111578,0.9773651017214212
1156.352632,0.9764887983060158
1156.593686,0.975833794100839
1156.83474,0.9748691715629448
1157.075794,0.9743799100537337
1157.316848,0.9734420338602189
1157.557902,0.9721773814183929
1157.798956,0.9716340861273614
1158.04001,0.9704610608012626
1158.281064,0.9694203145432437
1158.522118,0.9683555068365686
1158.763172,0.967412787751632
1159.004226,0.9663173297572488
1159.24528,0.9650001714256561
1159.486334,0.9634381367376608
1159.727388,0.9623115732858097
1159.968442,0.9608797576045043
1160.209496,0.9595181956837666
1160.45055,0.9577284464631982
1160.691604,0.9561619275419008
1160.932658,0.9550639284084556
1161.173712,0.9527354604105795
1161.414766,0.9510724845935697
1161.65582,0.9499613304552121
1161.896874,0.948622828844662
1162.137928,0.9470693094850716
1162.378982,0.9462069222211722
1162.620036,0.945838919309635
1162.86109,0.9446583039471913
1163.102144,0.9430084835949655
1163.343198,0.9413229495775416
1163.584252,0.9402711385918119
1163.825306,0.9392843720393896
1164.06636,0.9380547151131559
1164.307414,0.936688027895607
1164.548468,0.9350839197292045
1164.789522,0.9336356623430516
1165.030576,0.9326213517557621
1165.27163,0.9307952041156189
1165.512684,0.9295227468356104
1165.753738,0.9285073334977968
1165.994792,0.9273455697321307
1166.235846,0.9260417119945343
1166.4769,0.9248210681679861
1166.717954,0.9243282698810626
1166.959008,0.9231541949327275
1167.200062,0.9220655154299366
1167.441116,0.9208252501319643
1167.68217,0.9201560534575836
1167.923224,0.9203723155399455
1168.164278,0.9197016086242911
1168.405332,0.9191499531723017
1168.646386,0.9187796103702602
1168.88744,0.9188604665335918
1169.128494,0.9190194431453825
1169.369548,0.9189201944050512
1169.610602,0.9196124018948508
1169.851656,0.9200364409456158
1170.09271,0.9204385847323266
1170.333764,0.9213318433198932
1170.574818,0.9216571308704599
1170.815872,0.9220645933648822
1171.056926,0.9226576715526192
1171.29798,0.9222785371670643
1171.539034,0.9214156883325254
1171.780088,0.9203364217195735
1172.021142,0.9190801004302985
1172.262196,0.9170988640964529
1172.50325,0.915500837561645
1172.744304,0.9128679882722693
1172.985358,0.9095502794810295
1173.226412,0.9057472367484104
1173.467466,0.9026684120809421
1173.70852,0.8974032175798522
1173.949574,0.8902259251383203
1174.190628,0.8854936436906284
1174.431682,0.8860339595928756
1174.672736,0.8888382553589519
1174.91379,0.8898699059768442
1175.154844,0.8911522417015851
1175.395898,0.8916157613719395
1175.636952,0.892052760150969
1175.878006,0.8932578446261714
1176.11906,0.894437723529836
1176.360114,0.8951983188020328
1176.601168,0.8956012486979209
1176.842222,0.8960133200414647
1177.083276,0.8959774802254642
1177.32433,0.8958789281231044
1177.565384,0.8955654253644444
1177.806438,0.8956997702538639
1178.047492,0.8951714632553041
1178.288546,0.8944466679517933
1178.5296,0.894258853872692
1178.770654,0.8936420280928864
1179.011708,0.8932757099617167
1179.252762,0.8931417286540717
1179.493816,0.892838112084071
1179.73487,0.8932131828504938
1179.975924,0.8931953187654783
1180.216978,0.8938207743725372
1180.458032,0.8943572277570824
1180.699086,0.8958162187929879
1180.94014,0.8965959180233235
1181.181194,0.8982022619655063
1181.422248,0.8991188956764316
1181.663302,0.9009729896626615
1181.904356,0.9023254632487562
1182.14541,0.9044936451380933
1182.386464,0.906301723713005
1182.627518,0.9090310745185695
1182.868572,0.9114304414072272
1183.109626,0.9135994884575886
1183.35068,0.9163471512722727
1183.591734,0.9191949926234647
1183.832788,0.922207524453727
1184.073842,0.9249450024945352
1184.314896,0.9278177087763175
1184.55595,0.9306341904733885
1184.797004,0.9336646054972009
1185.038058,0.9364847886458099
1185.279112,0.9393228834881225
1185.520166,0.9419406600193374
1185.76122,0.9447971789249323
1186.002274,0.9479580772642924
1186.243328,0.9500876837144682
1186.484382,0.9532014619788178
1186.725436,0.954730669254546
1186.96649,0.9574478731343844
1187.207544,0.959709158804908
1187.448598,0.9617468621512242
1187.689652,0.9640424018667171
1187.930706,0.9663511514556666
1188.17176,0.9684978655591833
1188.412814,0.9701612346589997
1188.653868,0.9717380565368947
1188.894922,0.97289705892848
1189.135976,0.9739006330497981
1189.37703,0.9759840840771618
1189.618084,0.9775126949947929
1189.859138,0.9790231403596195
1190.100192,0.980517289647931
1190.341246,0.9817005068358011
1190.5823,0.9827495230520502
1190.823354,0.9838754157064833
1191.064408,0.984580122759148
1191.305462,0.98576627114499
1191.546516,0.9863677720095005
1191.78757,0.9870811737723244
1192.028624,0.9879393201229186
1192.269678,0.9886597904668213
1192.510732,0.9892323902371386
1192.751786,0.9899755827960824
1192.99284,0.9903603620653268
1193.233894,0.9909078855316122
1193.474948,0.9915003282086513
1193.716002,0.9917376226283365
1193.957056,0.9924002254380666
1194.19811,0.9926272133246997
1194.439164,0.992712086579719
1194.680218,0.9931827436456703
1194.921272,0.9936933707958396
1195.162326,0.9938211679805068
1195.40338,0.9941695633526062
1195.644434,0.9945436403018018
1195.885488,0.9946152500218225
1196.126542,0.9945988390055884
1196.367596,0.9952065255450293
1196.60865,0.9951919956358249
1196.849704,0.9952020471257409
1197.090758,0.9954233051327332
1197.331812,0.9956126526517477
1197.572866,0.9956881229511069
1197.81392,0.9957569273775684
1198.054974,0.9958810064206834
1198.296028,0.996027511291897
1198.537082,0.9961054036888332
1198.778136,0.9961264217345905
1199.01919,0.9961348888451604
1199.260244,0.9960555000582048
1199.501298,0.9962139850954144
1199.742352,0.9962003370573078
1199.983406,0.9962417798533336
1200.22446,0.9964901738900812
1200.465514,0.9963675134995773
1200.706568,0.9964331762822819
1200.947622,0.9963442984069696
1201.188676,0.9967445106344462
1201.42973,0.9964684506410747
1201.670784,0.9968131886971611
1201.911838,0.9966445421735317
1202.152892,0.9967602593221285
1202.393946,0.9967637479891414
1202.635,0.9967663395782552
1202.876054,0.9969164638930729
1203.117108,0.9968399036485969
1203.358162,0.9966574986367968
1203.599216,0.9967602593221285
1203.84027,0.996698362431943
1204.081324,0.9969434806953203
1204.322378,0.9967800950486538
1204.563432,0.9968835661925793
1204.804486,0.9969056972534027
1205.04554,0.9969389944597512
1205.286594,0.9967238782366221
1205.527648,0.9966855051059975
1205.768702,0.996711219923749
1206.009756,0.9968160794595998
1206.25081,0.9967390285547134
1206.491864,0.9967400252942403
1206.732918,0.9968874540460688
1206.973972,0.9967766063244264
1207.215026,0.9969100836481207
1207.45608,0.9967982366114715
1207.697134,0.9967808924730489
1207.938188,0.9967194926612062
1208.179242,0.996667863928682
1208.420296,0.9966733456170083
1208.66135,0.9968950304195098
1208.902404,0.9966229152216198
1209.143458,0.9965624220466522
1209.384512,0.9964459307085665
1209.625566,0.9966573989710519
1209.86662,0.9967641466947202
1210.107674,0.9966687609301632
1210.348728,0.9965438861579865
1210.589782,0.9964423435096729
1210.830836,0.9966847077579124
1211.07189,0.9964545001804191
1211.312944,0.9965115986591353
1211.553998,0.9964601799872577
1211.795052,0.9965727863497359
1212.036106,0.996513890638448
1212.27716,0.996627699023094
1212.518214,0.9964351691506272
1212.759268,0.9965310308247721
1213.000322,0.9964760238300776
1213.241376,0.9964672548796514
1213.48243,0.9964335748556321
1213.723484,0.9965064168122951
1213.964538,0.9964320802063907
1214.205592,0.9963583469606192
1214.446646,0.9961855934014228
1214.6877,0.9961781220374899
1214.928754,0.9963272610651366
1215.169808,0.9962643947984149
1215.410862,0.9958876788457791
1215.651916,0.9940438088569816
1215.89297,0.993149770525938
1216.134024,0.9944226117055165
1216.375078,0.9951195482956579
1216.616132,0.9952686283698113
1216.857186,0.9960942473707873
1217.09824,0.9960396629016595
1217.339294,0.9964725361700977
1217.580348,0.996150030210545
1217.821402,0.9959183526586619
1218.062456,0.9961237321968828
1218.30351,0.9958278277948226
1218.544564,0.9954038945675368
1218.785618,0.9956341581173032
1219.026672,0.995954305960146
1219.267726,0.9959205436814478
1219.50878,0.995332128533935
1219.749834,0.9960717358951774
1219.990888,0.9962402854917846
1220.231942,0.9963641258557904
1220.472996,0.996363627673852
1220.71405,0.9965867384664093
1220.955104,0.9963271614324154
1221.196158,0.9964948574049047
1221.437212,0.996595907106579
1221.678266,0.9967009538510542
1221.91932,0.996513292730293
1222.160374,0.9965891302774519
1222.401428,0.9964672548796514
1222.642482,0.9963506750308846
1222.883536,0.9963265636362979
1223.12459,0.9964418452886257
1223.365644,0.9963084306578504
1223.606698,0.9961679610724661
1223.847752,0.9960479300651702
1224.088806,0.9960657594826913
1224.32986,0.9959890653719723
1224.570914,0.9955354956610392
1224.811968,0.994800763064505
1225.053022,0.9944350420658524
1225.294076,0.9947758933563011
1225.53513,0.9948726897597934
1225.776184,0.9950424295190562
1226.017238,0.9951007407139273
1226.258292,0.9952089140435568
1226.499346,0.9951268126948755
1226.7404,0.9950566587275369
1226.981454,0.9951157668485591
1227.222508,0.9954817381957382
1227.463562,0.9961859918757398
1227.704616,0.9962772466920023
1227.94567,0.9961905743418421
1228.186724,0.9964044794200417
1228.427778,0.9961171578019458
1228.668832,0.9962683798639642
1228.909886,0.9964499165002608
1229.15094,0.9963647236744453
1229.391994,0.9964208205875014
1229.633048,0.9965025304448479
1229.874102,0.9964734329957838
1230.115156,0.9963240728230024
1230.35621,0.9963047443234766
1230.597264,0.9966259050948503
1230.838318,0.9964569913197836
1231.079372,0.9963317445478992
1231.320426,0.9963797688953638
1231.56148,0.9961936625374093
1231.802534,0.9962289284172654
1232.043588,0.9965721884062434
1232.284642,0.9963856475533424
1232.525696,0.9962507460697002
1232.76675,0.9963633287648086
1233.007804,0.9963540626289387
1233.248858,0.9963739899094634
1233.489912,0.9966003917982514
1233.730966,0.9964404502710187
1233.97202,0.9964061733090965
1234.213074,0.9964282937716802
1234.454128,0.9963574502385105
1234.695182,0.99630564099815
1234.936236,0.9964767213635385
1235.17729,0.9964364645171891
1235.418344,0.9963199879026778
1235.659398,0.996221755594803
1235.900452,0.9960283081142248
1236.141506,0.9959413586383263
1236.38256,0.996039264485874
1236.623614,0.9962508456947797
1236.864668,0.995834798614015
1237.105722,0.9959807986970364
1237.346776,0.9955532163505756
1237.58783,0.995834798614015
1237.828884,0.9958632798965358
1238.069938,0.9960096825590126
1238.310992,0.9958255373934526
1238.552046,0.9957913811633027
1238.7931,0.9962272348295267
1239.034154,0.9960424518166201
1239.275208,0.9961585971376425
1239.516262,0.9960857806056684
1239.757316,0.9960865774746117
1239.99837,0.9961079935662496
1240.239424,0.9961789189803063
1240.480478,0.9961991416176206
1240.721532,0.9964228134311355
1240.962586,0.9966551066616705
1241.20364,0.9967374337735436
1241.444694,0.9967917574439908
1241.685748,0.9968443894382563
1241.926802,0.9970143658967369
1242.167856,0.9969494623741495
1242.40891,0.9970153629116012
1242.649964,0.9970032990986962
1242.891018,0.9970816666378093
1243.132072,0.9972135892687951
1243.373126,0.9970734906016647
1243.61418,0.997101409050258
1243.855234,0.9970086829310477
1244.096288,0.9968492739877317
1244.337342,0.9968713046001242
1244.578396,0.9967864744616763
1244.81945,0.9968745942808573
1245.060504,0.996856052585842
1245.301558,0.9969907369362694
1245.542612,0.9969131740741701
1245.783666,0.9969151679025121
1246.02472,0.9967734166443897
1246.265774,0.9972479937310984
1246.506828,0.9969121771614946
1246.747882,0.9969423840580948
1246.988936,0.9970384939363396
1247.22999,0.9968372121844905
1247.471044,0.9969077907575652
1247.712098,0.9969825616457452
1247.953152,0.9968099989000608
1248.194206,0.9969203518748636
1248.43526,0.9968806752344294
1248.676314,0.9967464044508155
1248.917368,0.9967420187762844
1249.158422,0.9966977644131049
1249.399476,0.9968911425364725
1249.64053,0.9969257352592988
1249.881584,0.9967194926612062
1250.122638,0.9967470024988376
1250.363692,0.9967747124506736
1250.604746,0.9968961270046464
1250.8458,0.9968188705485298
1251.086854,0.9968116934784994
1251.327908,0.9968428941727936
1251.568962,0.9970820654705558
1251.810016,0.9971462796232455
1252.05107,0.9970122721687669
1252.292124,0.9970925348872075
1252.533178,0.9970051934067641
1252.774232,0.9970997139793034
1253.015286,0.9970587340232028
1253.25634,0.9972037169031296
1253.497394,0.9972026199796443
1253.738448,0.9972160823058845
1253.979502,0.9971726046325162
1254.220556,0.9971001128192688
1254.46161,0.9971647270000563
1254.702664,0.9970247349000608
1254.943718,0.9969920330250699
1255.184772,0.9970818660541626
1255.425826,0.9972236611769097
1255.66688,0.9969914348300295
1255.907934,0.9967933523120787
1256.148988,0.9968453862831441
1256.390042,0.9968500714674698
1256.631096,0.996964815514089
1256.87215,0.9970222423413393
1257.113204,0.9969372996649012
1257.354258,0.9971701117041208
1257.595312,0.9970305176602933
1257.836366,0.9970122721687669
1258.07742,0.9972304423208617
1258.318474,0.9972090020968349
1258.559528,0.9971203541570078
1258.800582,0.9971258383340372
1259.041636,0.9970865523499458
1259.28269,0.9970355028253445
1259.523744,0.997139598765553
1259.764798,0.9971554534112175
1260.005852,0.9969678064130219
1260.246906,0.9970191515771788
1260.48796,0.9970895436140897
1260.729014,0.9972280489706721
1260.970068,0.9971751972846588
1261.211122,0.9972282484163019
1261.452176,0.9971159668371017
1261.69323,0.9971817786626793
1261.934284,0.997007486521346
1262.175338,0.9969812655692575
1262.416392,0.9970199491928191
1262.657446,0.9969657127828268
1262.8985,0.9969026068505313
1263.139554,0.9969839574223086
1263.380608,0.9969352060987702
1263.621662,0.9969052984912036
1263.862716,0.9968035196561256
1264.10377,0.9967881690001232
1264.344824,0.9967757092258844
1264.585878,0.996774513095751
1264.826932,0.9966828140587667
1265.067986,0.9968328261104062
1265.30904,0.996706535392024
1265.550094,0.9966496250736582
1265.791148,0.99680192477177
1266.032202,0.9967419191020875
1266.273256,0.9965738825804038
1266.51431,0.9964951563534068
1266.755364,0.9965716901202738
1266.996418,0.9966818173764509
1267.237472,0.9965122962174985
1267.478526,0.9965822538361767
1267.71958,0.9963218809124532
1267.960634,0.9962186673121475
1268.201688,0.9961533175110687
1268.442742,0.9961140698435429
1268.683796,0.996102714207874
1268.92485,0.996183401795528
1269.165904,0.996036674787153
1269.406958,0.9960665563356176
1269.648012,0.9958617861027362
1269.889066,0.9959064017101358
1270.13012,0.9958741348654461
1270.371174,0.9958260353063458
1270.612228,0.9956447118953141
1270.853282,0.9955480394873105
1271.094336,0.9954446074193967
1271.33539,0.9954698920335384
1271.576444,0.9956888199330369
1271.817498,0.9956280847674623
1272.058552,0.9955013493791501
1272.299606,0.9954143463633015
1272.54066,0.995314710374095
1272.781714,0.9952944061611071
1273.022768,0.9955248434882249
1273.263822,0.9952582776299003
1273.504876,0.995073873356639
1273.74593,0.9953039610332696
1273.986984,0.9949987481152142
1274.228038,0.9951742813759601
1274.469092,0.9951323854206302
1274.710146,0.9951766697971015
1274.9512,0.9950712861679316
1275.192254,0.9950881030147698
1275.433308,0.995070689125339
1275.674362,0.9949398459328475
1275.915416,0.9951330820135438
1276.15647,0.9950197428102926
1276.397524,0.9949182559724427
1276.638578,0.9950386483650082
1276.879632,0.9950415339812726
1277.120686,0.9951407445677761
1277.36174,0.9951841336501144
1277.602794,0.9952861452518188
1277.843848,0.9952778844110957
1278.084902,0.9953014727764773
1278.325956,0.9951751770332163
1278.56701,0.9952744009445963
1278.808064,0.9953491488588563
1279.049118,0.9953170991322664
1279.290172,0.9954249973537903
1279.531226,0.995466905628342
1279.77228,0.995464616057092
1280.013334,0.9953955332099401
1280.254388,0.9956651228211193
1280.495442,0.995608769769974
1280.736496,0.9955063268983408
1280.97755,0.9956678111205801
1281.218604,0.9955098111765824
1281.459658,0.9954685979235199
1281.700712,0.9955650635043406
1281.941766,0.9954598378384026
1282.18282,0.9954718829753134
1282.423874,0.9955306175490618
1282.664928,0.9952080183559373
1282.905982,0.9952011514443015
1283.147036,0.9951900052538241
1283.38809,0.9951978672859206
1283.629144,0.9952430502947419
1283.870198,0.9952875386533975
1284.111252,0.9951107912821638
1284.352306,0.9950806398819839
1284.59336,0.9950303895785008
1284.834414,0.9950644201997446
1285.075468,0.9949182559724427
1285.316522,0.9948168789674052
1285.557576,0.9948232458158045
1285.79863,0.9947549038063919
1286.039684,0.9947470452736931
1286.280738,0.9944501575933695
1286.521792,0.9945369768817343
1286.762846,0.9944481686950433
1287.0039,0.9942856891392197
1287.244954,0.9941550485829393
1287.486008,0.9942696812684882
1287.727062,0.9942747520567933
1287.968116,0.9941277096950147
1288.20917,0.9941078273396451
1288.450224,0.9940613041819759
1288.691278,0.9939107153017881
1288.932332,0.993861915483712
1289.173386,0.9938982914954958
1289.41444,0.9938549584746532
1289.655494,0.9936877067597686
1289.896548,0.9936524314723186
1290.137602,0.9935254508058139
1290.378656,0.9937576648368199
1290.61971,0.9936999291937295
1290.860764,0.9937403736038859
1291.101818,0.9938825880265478
1291.342872,0.9938204723059327
1291.583926,0.9938479021294981
1291.82498,0.99386370443677
1292.066034,0.9939011738047204
1292.307088,0.9939165793923074
1292.548142,0.9939221453407366
1292.789196,0.9939695565578179
1293.03025,0.9938611203944977
1293.271304,0.9940215425250472
1293.512358,0.9940009664920795
1293.753412,0.9941888504292193
1293.994466,0.9940432124308752
1294.23552,0.9940882436083468
1294.476574,0.9943078619573136
1294.717628,0.9942449242616507
1294.958682,0.9943171090634287
1295.199736,0.9941633995204213
1295.44079,0.9943990441688955
1295.681844,0.9943919839607457
1295.922898,0.9943909895692589
1296.163952,0.9944266888465827
1296.405006,0.994337592206851
1296.64606,0.9944027234521656
1296.887114,0.9944245011102737
1297.128168,0.9943943705043711
1297.369222,0.9944988868449486
1297.610276,0.9944997818943495
1297.85133,0.994290859438246
1298.092384,0.9944740246835557
1298.333438,0.994452047050464
1298.574492,0.9942640139474569
1298.815546,0.9942123135629533
1299.0566,0.9937388829944435
1299.297654,0.994143814694362
1299.538708,0.9941440135231447
1299.779762,0.9941570368950248
1300.020816,0.9942737577825383
1300.26187,0.9940653798416782
1300.502924,0.9941171719971419
1300.743978,0.9939832734323446
1300.985032,0.993863505664049
1301.226086,0.9938862653989267
1301.46714,0.9938623130285578
1301.708194,0.9936774718290989
1301.949248,0.993637526797632
1302.190302,0.9934990233803088
1302.431356,0.9937155304050871
1302.67241,0.9934002744852862
1302.913464,0.9931777777443668
1303.154518,0.9929953477433038
1303.395572,0.9928557424118959
1303.636626,0.9928962517525712
1303.87768,0.9926138129477726
1304.118734,0.9925364913434596
1304.359788,0.9924041950469076
1304.600842,0.9920994745108418
1304.841896,0.9919989799242106
1305.08295,0.9918644739822419
1305.324004,0.9914824813633656
1305.565058,0.9914426245687418
1305.806112,0.9909367213706407
1306.047166,0.9910332433078441
1306.28822,0.9908007741786592
1306.529274,0.9904643553628963
1306.770328,0.9900845851082154
1307.011382,0.9898597624285189
1307.252436,0.9896152972598903
1307.49349,0.9891888649695311
1307.734544,0.9889544549872133
1307.975598,0.988693405471149
1308.216652,0.9880371309571673
1308.457706,0.9876775508890415
1308.69876,0.98737339304608
1308.939814,0.986644980299376
1309.180868,0.9865068596708036
1309.421922,0.9860797946668121
1309.662976,0.9856972699210809
1309.90403,0.9853326293938676
1310.145084,0.9848223592632152
1310.386138,0.9844787162290298
1310.627192,0.9838331099731877
1310.868246,0.9830738839112556
1311.1093,0.9823407842740209
1311.350354,0.9814855379647547
1311.591408,0.9809262506201507
1311.832462,0.980607501388255
1312.073516,0.9801094792858739
1312.31457,0.9797449463669062
1312.555624,0.9794510669671103
1312.796678,0.9787275200121501
1313.037732,0.9786462889991228
1313.278786,0.9775342005106425
1313.51984,0.9770631425600824
1313.760894,0.9762417778894447
1314.001948,0.9757840278463902
1314.243002,0.9748818449445519
1314.484056,0.9739152416688582
1314.72511,0.9731782668110922
1314.966164,0.9721977973577693
1315.207218,0.9715884203984665
1315.448272,0.9703562566662213
1315.689326,0.9702145949943017
1315.93038,0.9686509003113687
1316.171434,0.9682857877499935
1316.412488,0.9668798901323573
1316.653542,0.9662815766774838
1316.894596,0.9650821999263891
1317.13565,0.9640761439412653
1317.376704,0.9630451341558502
1317.617758,0.9615083785026054
1317.858812,0.9610296665392835
1318.099866,0.9589234787837325
1318.34092,0.9582936729720353
1318.581974,0.9563264015377961
1318.823028,0.9557384416170578
1319.064082,0.9536753208495967
1319.305136,0.9527821455919172
1319.54619,0.9508879944276833
1319.787244,0.9494076644088913
1320.028298,0.9484141547773052
1320.269352,0.945698945507894
1320.510406,0.9453453202343223
1320.75146,0.9421978449236648
1320.992514,0.9419114603114747
1321.233568,0.938755703772013
1321.474622,0.9381898047183503
1321.715676,0.9353149139839937
1321.95673,0.9342492625187971
1322.197784,0.9321635470722971
1322.438838,0.9301280631528839
1322.679892,0.9289531239990368
1322.920946,0.9260731979480002
1323.162,0.9252262285194834
1323.403054,0.9225718683790743
1323.644108,0.9217336315870579
1323.885162,0.9194873431123831
1324.126216,0.9179631782544868
1324.36727,0.916656012302412
1324.608324,0.9145135448980951
1324.849378,0.9138708678034986
1325.090432,0.9121580531779545
1325.331486,0.9115197659673171
1325.57254,0.9101890079446853
1325.813594,0.9096885416311679
1326.054648,0.9094084007042628
1326.295702,0.9081134166285487
1326.536756,0.9092047160360396
1326.77781,0.9080589314581224
1327.018864,0.9093711157241813
1327.259918,0.9093638407843553
1327.500972,0.9103018783794927
1327.742026,0.9115936020586818
1327.98308,0.9114131243933526
1328.224134,0.9136296377381682
1328.465188,0.9139229599275749
1328.706242,0.9155118236376121
1328.947296,0.9159990055066741
1329.18835,0.9164763653299791
1329.429404,0.9172639567498834
1329.670458,0.9168586156679781
1329.911512,0.9172887232110614
1330.152566,0.9163865550469525
1330.39362,0.9163673111313584
1330.634674,0.9151264742815917
1330.875728,0.913875437169261
1331.116782,0.9123003609339667
1331.357836,0.9077012267115905
1331.59889,0.9055271669094489
1331.839944,0.9014235887978891
1332.080998,0.8986424889206652
1332.322052,0.895269937532248
1332.563106,0.8905553696741022
1332.80416,0.8884028313014322
1333.045214,0.8841310329589056
1333.286268,0.8823910093100088
1333.527322,0.8803990573824874
1333.768376,0.878921228689772
1334.00943,0.878886072543752
1334.250484,0.8781568997521098
1334.491538,0.8792464897139659
1334.732592,0.8792816602769611
1334.973646,0.8807248653044675
1335.2147,0.8817030126763156
1335.455754,0.8826822463945571
1335.696808,0.884077986688332
1335.937862,0.8852103310570864
1336.178916,0.8869825233207335
1336.41997,0.8884117153741655
1336.661024,0.8899677970504121
1336.902078,0.8918386931775971
1337.143132,0.8936062831266668
1337.384186,0.8956012486979209
1337.62524,0.8979508005383987
1337.866294,0.8997934877886095
1338.107348,0.9024427731839592
1338.348402,0.9044484215864346
1338.589456,0.9076050154808444
1338.83051,0.9099651289869717
1339.071564,0.9136406013596027
1339.312618,0.9163178286325967
1339.553672,0.9187309163413138
1339.794726,0.9209145745133894
1340.03578,0.9236934744368565
1340.276834,0.9257306142466526
1340.517888,0.9282269666206098
1340.758942,0.930032264896074
1340.999996,0.9322791425189036
1341.24105,0.9341156744260332
1341.482104,0.9359586320584405
1341.723158,0.9376270596759144
1341.964212,0.9393679720686473
1342.205266,0.9407865483851452
1342.44632,0.9426398393525258
1342.687374,0.943616920266617
1342.928428,0.9450135622538517
1343.169482,0.9460385123779376
1343.410536,0.9473619991199222
1343.65159,0.9482444038367625
1343.892644,0.9491152918759347
1344.133698,0.9498330943317337
1344.374752,0.9506407956863611
1344.615806,0.9512532055335882
1344.85686,0.9517184821019437
1345.097914,0.9523553947900092
1345.338968,0.9524125378279706
1345.580022,0.9526954463615431
1345.821076,0.9529088740445363
1346.06213,0.9530804130799143
1346.303184,0.9529260265586412
1346.544238,0.9529793919103444
1346.785292,0.9526001815802255
1347.026346,0.952370632598228
1347.2674,0.9518326951724431
1347.508454,0.951542430468033
1347.749508,0.9507434704366319
1347.990562,0.9501627436063083
1348.231616,0.9493526003612284
1348.47267,0.9485659131824182
1348.713724,0.9476699418076124
1348.954778,0.9466223982503432
1349.195832,0.9453131790398377
1349.436886,0.9439812267044592
1349.67794,0.9425455800816326
1349.918994,0.941161055953465
1350.160048,0.9396564023078487
1350.401102,0.9379027625577969
1350.642156,0.9359782873960941
1350.88321,0.9339568882585874
1351.124264,0.9320684712394457
1351.365318,0.9297319129839577
1351.606372,0.927775957918824
1351.847426,0.9252965483849719
1352.08848,0.9227158008169797
1352.329534,0.9201643348993311
1352.570588,0.9172988134425129
1352.811642,0.9148675301316954
1353.052696,0.9117385569650188
1353.29375,0.9087993011469281
1353.534804,0.9052609810536156
