nu,[0]Dichloromethanol-HITRAN(x-sec)-X=0.01-T=295.0K-P=0.9211atm-L=15cm
1797.330944,0.8621982899737962
1797.813061,0.8757277710362728
1798.295178,0.8851926270275061
1798.777294,0.8997664943888788
1799.259411,0.9144815374841567
1799.741528,0.9265993569394424
1800.223644,0.9289912118579166
1800.705761,0.9400078995281949
1801.187878,0.9542992285049977
1801.669994,0.963791783424041
1802.152111,0.9724369874350927
1802.634227,0.9791376927682267
1803.116344,0.9856785418508696
1803.598461,0.9955143905322463
1804.080577,0.9968576475568021
1804.562694,0.9989038012652773
1805.044811,1.0
1805.526927,1.0
1806.009044,1.0
1806.491161,1.0
1806.973277,1.0
1807.455394,1.0
1807.93751,1.0
1808.419627,1.0
1808.901744,1.0
1809.38386,1.0
1809.865977,1.0
1810.348094,1.0
1810.83021,1.0
1811.312327,1.0
1811.794444,1.0
1812.27656,1.0
1812.758677,1.0
1813.240793,1.0
1813.72291,0.9976336043392027
1814.205027,0.9919860840212952
1814.687143,0.991498642659526
1815.16926,0.9916929954394376
1815.651377,0.9882051115473756
1816.133493,0.9842936516269963
1816.61561,0.9792424661066266
1817.097727,0.9756240123874497
1817.579843,0.9739658865781813
1818.06196,0.9717652655834027
1818.544076,0.9674166574105223
1819.026193,0.9655494127675405
1819.50831,0.9666788000293055
1819.990426,0.9669843187995382
1820.472543,0.9673460385721503
1820.95466,0.9694804204660098
1821.436776,0.971063904283548
1821.918893,0.9706939994073696
1822.40101,0.9731821595319449
1822.883126,0.9767886263883515
1823.365243,0.9762984015546327
1823.847359,0.9804614017552411
1824.329476,0.9894836871776191
1824.811593,1.0
1825.293709,1.0
1825.775826,1.0
1826.257943,1.0
1826.740059,1.0
1827.222176,1.0
1827.704293,1.0
1828.186409,1.0
1828.668526,1.0
1829.150642,1.0
1829.632759,0.9904836696061391
1830.114876,0.9771237223528753
1830.596992,0.9592313426299258
1831.079109,0.9450617591745376
1831.561226,0.9367180023920891
1832.043342,0.9336001848619591
1832.525459,0.9345632230134128
1833.007576,0.9356245544631946
1833.489692,0.9390711786852979
1833.971809,0.9433093512870777
1834.453925,0.9483809608627849
1834.936042,0.954233384129888
1835.418159,0.9601881731792985
1835.900275,0.9648525376936964
1836.382392,0.9715952215412132
1836.864509,0.9814256691729556
1837.346625,0.9874316497948269
1837.828742,0.9903474874643051
1838.310859,0.9977865532939857
1838.792975,1.0
1839.275092,1.0
1839.757208,1.0
1840.239325,1.0
1840.721442,1.0
1841.203558,1.0
1841.685675,1.0
1842.167792,1.0
1842.649908,1.0
1843.132025,1.0
1843.614142,1.0
1844.096258,1.0
1844.578375,1.0
1845.060491,1.0
1845.542608,1.0
1846.024725,1.0
1846.506841,1.0
1846.988958,1.0
1847.471075,1.0
1847.953191,1.0
1848.435308,1.0
1848.917425,1.0
1849.399541,1.0
1849.881658,1.0
1850.363774,1.0
1850.845891,1.0
1851.328008,1.0
1851.810124,1.0
1852.292241,1.0
1852.774358,1.0
1853.256474,1.0
1853.738591,1.0
1854.220708,1.0
1854.702824,1.0
1855.184941,1.0
1855.667057,1.0
1856.149174,1.0
1856.631291,1.0
1857.113407,1.0
1857.595524,1.0
1858.077641,1.0
1858.559757,1.0
1859.041874,1.0
1859.523991,1.0
1860.006107,1.0
1860.488224,1.0
1860.97034,1.0
1861.452457,1.0
1861.934574,1.0
1862.41669,1.0
1862.898807,1.0
1863.380924,1.0
1863.86304,1.0
1864.345157,1.0
1864.827274,1.0
1865.30939,1.0
1865.791507,1.0
1866.273623,1.0
1866.75574,1.0
1867.237857,1.0
1867.719973,1.0
1868.20209,1.0
1868.684207,1.0
1869.166323,1.0
1869.64844,1.0
1870.130557,1.0
1870.612673,1.0
1871.09479,1.0
1871.576906,1.0
1872.059023,1.0
1872.54114,1.0
1873.023256,1.0
1873.505373,1.0
1873.98749,1.0
1874.469606,1.0
1874.951723,1.0
1875.43384,1.0
1875.915956,1.0
1876.398073,1.0
1876.880189,1.0
1877.362306,1.0
1877.844423,1.0
1878.326539,1.0
1878.808656,1.0
1879.290773,1.0
1879.772889,1.0
1880.255006,1.0
1880.737123,1.0
1881.219239,1.0
1881.701356,1.0
1882.183472,1.0
1882.665589,1.0
1883.147706,1.0
1883.629822,1.0
1884.111939,1.0
1884.594056,1.0
1885.076172,1.0
1885.558289,1.0
1886.040406,1.0
1886.522522,1.0
1887.004639,1.0
1887.486755,1.0
1887.968872,1.0
1888.450989,1.0
1888.933105,1.0
1889.415222,1.0
1889.897339,1.0
1890.379455,1.0
1890.861572,1.0
1891.343689,1.0
1891.825805,1.0
1892.307922,1.0
1892.790038,1.0
1893.272155,1.0
1893.754272,1.0
1894.236388,1.0
1894.718505,1.0
1895.200622,1.0
1895.682738,1.0
1896.164855,1.0
1896.646972,1.0
1897.129088,1.0
1897.611205,1.0
1898.093321,1.0
1898.575438,1.0
1899.057555,1.0
1899.539671,1.0
1900.021788,1.0
1900.503905,1.0
1900.986021,1.0
1901.468138,1.0
1901.950255,1.0
1902.432371,1.0
1902.914488,1.0
1903.396604,1.0
1903.878721,1.0
1904.360838,1.0
1904.842954,1.0
1905.325071,1.0
1905.807188,1.0
1906.289304,1.0
1906.771421,1.0
1907.253538,1.0
1907.735654,1.0
1908.217771,1.0
1908.699887,1.0
1909.182004,1.0
1909.664121,1.0
1910.146237,1.0
1910.628354,1.0
1911.110471,1.0
1911.592587,1.0
1912.074704,1.0
1912.556821,1.0
1913.038937,1.0
1913.521054,1.0
1914.00317,1.0
1914.485287,1.0
1914.967404,1.0
1915.44952,1.0
1915.931637,1.0
1916.413754,1.0
1916.89587,1.0
1917.377987,1.0
1917.860104,1.0
1918.34222,1.0
1918.824337,1.0
1919.306453,1.0
1919.78857,1.0
1920.270687,1.0
1920.752803,1.0
1921.23492,1.0
1921.717037,1.0
1922.199153,1.0
1922.68127,1.0
1923.163387,1.0
1923.645503,1.0
1924.12762,1.0
1924.609736,1.0
1925.091853,1.0
1925.57397,1.0
1926.056086,1.0
1926.538203,1.0
1927.02032,1.0
1927.502436,1.0
1927.984553,1.0
1928.46667,1.0
1928.948786,1.0
1929.430903,1.0
1929.913019,1.0
1930.395136,1.0
1930.877253,1.0
1931.359369,1.0
1931.841486,1.0
1932.323603,1.0
1932.805719,1.0
1933.287836,1.0
1933.769953,1.0
1934.252069,1.0
1934.734186,1.0
1935.216302,1.0
1935.698419,1.0
1936.180536,1.0
1936.662652,1.0
1937.144769,1.0
1937.626886,1.0
1938.109002,1.0
1938.591119,1.0
1939.073236,1.0
1939.555352,1.0
1940.037469,1.0
1940.519585,1.0
1941.001702,1.0
1941.483819,1.0
1941.965935,1.0
1942.448052,1.0
1942.930169,1.0
1943.412285,1.0
1943.894402,1.0
1944.376519,1.0
1944.858635,1.0
1945.340752,1.0
1945.822868,1.0
1946.304985,1.0
1946.787102,1.0
1947.269218,1.0
1947.751335,1.0
1948.233452,1.0
1948.715568,1.0
1949.197685,1.0
1949.679802,1.0
1950.161918,1.0
1950.644035,1.0
1951.126151,1.0
1951.608268,1.0
1952.090385,1.0
1952.572501,1.0
1953.054618,1.0
1953.536735,1.0
1954.018851,1.0
1954.500968,1.0
1954.983085,1.0
1955.465201,1.0
1955.947318,1.0
1956.429434,1.0
1956.911551,1.0
1957.393668,1.0
1957.875784,1.0
1958.357901,1.0
1958.840018,1.0
1959.322134,1.0
1959.804251,1.0
1960.286368,1.0
1960.768484,1.0
1961.250601,1.0
1961.732717,1.0
1962.214834,1.0
1962.696951,1.0
1963.179067,1.0
1963.661184,1.0
1964.143301,1.0
1964.625417,1.0
1965.107534,1.0
1965.589651,1.0
1966.071767,1.0
1966.553884,1.0
1967.036,1.0
1967.518117,1.0
1968.000234,1.0
1968.48235,1.0
1968.964467,1.0
1969.446584,1.0
1969.9287,1.0
1970.410817,1.0
1970.892934,1.0
1971.37505,1.0
1971.857167,1.0
1972.339283,1.0
1972.8214,1.0
1973.303517,1.0
1973.785633,1.0
1974.26775,1.0
1974.749867,1.0
1975.231983,1.0
1975.7141,1.0
1976.196217,1.0
1976.678333,1.0
1977.16045,1.0
1977.642566,1.0
1978.124683,1.0
1978.6068,1.0
1979.088916,1.0
1979.571033,1.0
1980.05315,1.0
1980.535266,1.0
1981.017383,1.0
1981.4995,1.0
1981.981616,1.0
1982.463733,1.0
1982.945849,1.0
1983.427966,1.0
1983.910083,1.0
1984.392199,1.0
1984.874316,1.0
1985.356433,1.0
1985.838549,1.0
1986.320666,1.0
1986.802783,1.0
1987.284899,1.0
1987.767016,1.0
1988.249132,1.0
1988.731249,1.0
1989.213366,1.0
1989.695482,1.0
1990.177599,1.0
1990.659716,1.0
1991.141832,1.0
1991.623949,1.0
1992.106065,1.0
1992.588182,1.0
1993.070299,1.0
1993.552415,1.0
1994.034532,1.0
1994.516649,1.0
1994.998765,1.0
1995.480882,1.0
1995.962999,1.0
1996.445115,1.0
1996.927232,1.0
1997.409348,1.0
1997.891465,1.0
1998.373582,1.0
1998.855698,1.0
1999.337815,1.0
1999.819932,1.0
2000.302048,1.0
2000.784165,1.0
2001.266282,1.0
2001.748398,1.0
2002.230515,1.0
2002.712631,1.0
2003.194748,1.0
2003.676865,1.0
2004.158981,1.0
2004.641098,1.0
2005.123215,1.0
2005.605331,1.0
2006.087448,1.0
2006.569565,1.0
2007.051681,1.0
2007.533798,1.0
2008.015914,1.0
2008.498031,1.0
2008.980148,1.0
2009.462264,1.0
2009.944381,1.0
2010.426498,1.0
2010.908614,1.0
2011.390731,1.0
2011.872848,1.0
2012.354964,1.0
2012.837081,1.0
2013.319197,1.0
2013.801314,1.0
2014.283431,1.0
2014.765547,1.0
2015.247664,1.0
2015.729781,1.0
2016.211897,1.0
2016.694014,1.0
2017.176131,1.0
2017.658247,1.0
2018.140364,1.0
2018.62248,1.0
2019.104597,1.0
2019.586714,1.0
2020.06883,1.0
2020.550947,1.0
2021.033064,1.0
2021.51518,1.0
2021.997297,1.0
2022.479414,1.0
2022.96153,1.0
2023.443647,1.0
2023.925763,1.0
2024.40788,1.0
2024.889997,1.0
2025.372113,1.0
2025.85423,1.0
2026.336347,1.0
2026.818463,1.0
2027.30058,1.0
2027.782697,1.0
2028.264813,1.0
2028.74693,1.0
2029.229046,1.0
2029.711163,1.0
2030.19328,1.0
2030.675396,1.0
2031.157513,1.0
2031.63963,1.0
2032.121746,1.0
2032.603863,1.0
2033.08598,1.0
2033.568096,1.0
2034.050213,1.0
2034.532329,1.0
2035.014446,1.0
2035.496563,1.0
2035.978679,1.0
2036.460796,1.0
2036.942913,1.0
2037.425029,1.0
2037.907146,1.0
2038.389263,1.0
2038.871379,1.0
2039.353496,1.0
2039.835612,1.0
2040.317729,1.0
2040.799846,1.0
2041.281962,1.0
2041.764079,1.0
2042.246196,1.0
2042.728312,1.0
2043.210429,1.0
2043.692546,1.0
2044.174662,1.0
2044.656779,1.0
2045.138895,1.0
2045.621012,1.0
2046.103129,1.0
2046.585245,1.0
2047.067362,1.0
2047.549479,1.0
2048.031595,1.0
2048.513712,1.0
2048.995829,1.0
2049.477945,1.0
2049.960062,1.0
2050.442178,1.0
2050.924295,1.0
2051.406412,1.0
2051.888528,1.0
2052.370645,1.0
2052.852762,1.0
2053.334878,1.0
2053.816995,1.0
2054.299112,1.0
2054.781228,1.0
2055.263345,1.0
2055.745461,1.0
2056.227578,1.0
2056.709695,1.0
2057.191811,1.0
2057.673928,1.0
2058.156045,1.0
2058.638161,1.0
2059.120278,1.0
2059.602395,1.0
2060.084511,1.0
2060.566628,1.0
2061.048744,1.0
2061.530861,1.0
2062.012978,1.0
2062.495094,1.0
2062.977211,1.0
2063.459328,1.0
2063.941444,1.0
2064.423561,1.0
2064.905678,1.0
2065.387794,1.0
2065.869911,1.0
2066.352027,1.0
2066.834144,1.0
2067.316261,1.0
2067.798377,1.0
2068.280494,1.0
2068.762611,1.0
2069.244727,1.0
2069.726844,1.0
2070.208961,1.0
2070.691077,1.0
2071.173194,1.0
2071.65531,1.0
2072.137427,1.0
2072.619544,1.0
2073.10166,1.0
2073.583777,1.0
2074.065894,1.0
2074.54801,1.0
2075.030127,1.0
2075.512244,1.0
2075.99436,1.0
2076.476477,1.0
2076.958593,1.0
2077.44071,1.0
2077.922827,1.0
2078.404943,1.0
2078.88706,1.0
2079.369177,1.0
2079.851293,1.0
2080.33341,1.0
2080.815527,1.0
2081.297643,1.0
2081.77976,1.0
2082.261876,1.0
2082.743993,1.0
2083.22611,1.0
2083.708226,1.0
2084.190343,1.0
2084.67246,1.0
2085.154576,1.0
2085.636693,1.0
2086.11881,1.0
2086.600926,1.0
2087.083043,1.0
2087.565159,1.0
2088.047276,1.0
2088.529393,1.0
2089.011509,1.0
2089.493626,1.0
2089.975743,1.0
2090.457859,1.0
2090.939976,1.0
2091.422093,1.0
2091.904209,1.0
2092.386326,1.0
2092.868442,1.0
2093.350559,1.0
2093.832676,1.0
2094.314792,1.0
2094.796909,1.0
2095.279026,1.0
2095.761142,1.0
2096.243259,1.0
2096.725376,1.0
2097.207492,1.0
2097.689609,1.0
2098.171725,1.0
2098.653842,1.0
2099.135959,1.0
2099.618075,1.0
2100.100192,1.0
2100.582309,1.0
2101.064425,1.0
2101.546542,1.0
2102.028659,1.0
2102.510775,1.0
2102.992892,1.0
2103.475008,1.0
2103.957125,1.0
2104.439242,1.0
2104.921358,1.0
2105.403475,1.0
2105.885592,1.0
2106.367708,1.0
2106.849825,1.0
2107.331942,1.0
2107.814058,1.0
2108.296175,1.0
2108.778291,1.0
2109.260408,1.0
2109.742525,1.0
2110.224641,1.0
2110.706758,1.0
2111.188875,1.0
2111.670991,1.0
2112.153108,1.0
2112.635225,1.0
2113.117341,1.0
2113.599458,1.0
2114.081574,1.0
2114.563691,1.0
2115.045808,1.0
2115.527924,1.0
2116.010041,1.0
2116.492158,1.0
2116.974274,1.0
2117.456391,1.0
2117.938508,1.0
2118.420624,1.0
2118.902741,1.0
2119.384857,1.0
2119.866974,1.0
2120.349091,1.0
2120.831207,1.0
2121.313324,1.0
2121.795441,1.0
2122.277557,1.0
2122.759674,1.0
2123.241791,1.0
2123.723907,1.0
2124.206024,1.0
2124.68814,1.0
2125.170257,1.0
2125.652374,1.0
2126.13449,1.0
2126.616607,1.0
2127.098724,1.0
2127.58084,1.0
2128.062957,1.0
2128.545074,1.0
2129.02719,1.0
2129.509307,1.0
2129.991423,1.0
2130.47354,1.0
2130.955657,1.0
2131.437773,1.0
2131.91989,1.0
2132.402007,1.0
2132.884123,1.0
2133.36624,1.0
2133.848357,1.0
2134.330473,1.0
2134.81259,1.0
2135.294706,1.0
2135.776823,1.0
2136.25894,1.0
2136.741056,1.0
2137.223173,1.0
2137.70529,1.0
2138.187406,1.0
2138.669523,1.0
2139.15164,1.0
2139.633756,1.0
2140.115873,1.0
2140.597989,1.0
2141.080106,1.0
2141.562223,1.0
2142.044339,1.0
2142.526456,1.0
2143.008573,1.0
2143.490689,1.0
2143.972806,1.0
2144.454923,1.0
2144.937039,1.0
2145.419156,1.0
2145.901272,1.0
2146.383389,1.0
2146.865506,1.0
2147.347622,1.0
2147.829739,1.0
2148.311856,1.0
2148.793972,1.0
2149.276089,1.0
2149.758206,1.0
2150.240322,1.0
2150.722439,1.0
2151.204555,1.0
2151.686672,1.0
2152.168789,1.0
2152.650905,1.0
2153.133022,1.0
2153.615139,1.0
2154.097255,1.0
2154.579372,1.0
2155.061489,1.0
2155.543605,1.0
2156.025722,1.0
2156.507838,1.0
2156.989955,1.0
2157.472072,1.0
2157.954188,1.0
2158.436305,1.0
2158.918422,1.0
2159.400538,1.0
2159.882655,1.0
2160.364772,1.0
2160.846888,1.0
2161.329005,1.0
2161.811121,1.0
2162.293238,1.0
2162.775355,1.0
2163.257471,1.0
2163.739588,1.0
2164.221705,1.0
2164.703821,1.0
2165.185938,1.0
2165.668055,1.0
2166.150171,1.0
2166.632288,1.0
2167.114404,1.0
2167.596521,1.0
2168.078638,1.0
2168.560754,1.0
2169.042871,1.0
2169.524988,1.0
2170.007104,1.0
2170.489221,1.0
2170.971338,1.0
2171.453454,1.0
2171.935571,1.0
2172.417687,1.0
2172.899804,1.0
2173.381921,1.0
2173.864037,1.0
2174.346154,1.0
2174.828271,1.0
2175.310387,1.0
2175.792504,1.0
2176.274621,1.0
2176.756737,1.0
2177.238854,1.0
2177.72097,1.0
2178.203087,1.0
2178.685204,1.0
2179.16732,1.0
2179.649437,1.0
2180.131554,1.0
2180.61367,1.0
2181.095787,1.0
2181.577904,1.0
2182.06002,1.0
2182.542137,1.0
2183.024253,1.0
2183.50637,1.0
2183.988487,1.0
2184.470603,1.0
2184.95272,1.0
2185.434837,1.0
2185.916953,1.0
2186.39907,1.0
2186.881187,1.0
2187.363303,1.0
2187.84542,1.0
2188.327536,1.0
2188.809653,1.0
2189.29177,1.0
2189.773886,1.0
2190.256003,1.0
2190.73812,1.0
2191.220236,1.0
2191.702353,1.0
2192.18447,1.0
2192.666586,1.0
2193.148703,1.0
2193.630819,1.0
2194.112936,1.0
2194.595053,1.0
2195.077169,1.0
2195.559286,1.0
2196.041403,1.0
2196.523519,1.0
2197.005636,1.0
2197.487752,1.0
2197.969869,1.0
2198.451986,1.0
2198.934102,1.0
2199.416219,0.9987298073784044
2199.898336,0.9980929207908515
2200.380452,1.0
2200.862569,1.0
2201.344686,1.0
2201.826802,1.0
2202.308919,1.0
2202.791035,1.0
2203.273152,1.0
2203.755269,1.0
2204.237385,1.0
2204.719502,1.0
2205.201619,1.0
2205.683735,1.0
2206.165852,1.0
2206.647969,1.0
2207.130085,1.0
2207.612202,1.0
2208.094318,1.0
2208.576435,1.0
2209.058552,1.0
2209.540668,1.0
2210.022785,1.0
2210.504902,1.0
2210.987018,1.0
2211.469135,1.0
2211.951252,1.0
2212.433368,1.0
2212.915485,1.0
2213.397601,1.0
2213.879718,1.0
2214.361835,1.0
2214.843951,1.0
2215.326068,1.0
2215.808185,1.0
2216.290301,1.0
2216.772418,1.0
2217.254535,1.0
2217.736651,1.0
2218.218768,1.0
2218.700884,1.0
2219.183001,1.0
2219.665118,1.0
2220.147234,1.0
2220.629351,1.0
2221.111468,1.0
2221.593584,1.0
2222.075701,1.0
2222.557818,1.0
2223.039934,1.0
2223.522051,1.0
2224.004167,1.0
2224.486284,1.0
2224.968401,1.0
2225.450517,1.0
2225.932634,1.0
2226.414751,1.0
2226.896867,1.0
2227.378984,1.0
2227.861101,1.0
2228.343217,1.0
2228.825334,1.0
2229.30745,1.0
2229.789567,1.0
2230.271684,1.0
2230.7538,1.0
2231.235917,1.0
2231.718034,1.0
2232.20015,1.0
2232.682267,1.0
2233.164384,1.0
2233.6465,1.0
2234.128617,1.0
2234.610733,1.0
2235.09285,1.0
2235.574967,1.0
2236.057083,1.0
2236.5392,1.0
2237.021317,1.0
2237.503433,1.0
2237.98555,1.0
2238.467667,1.0
2238.949783,1.0
2239.4319,1.0
2239.914016,1.0
2240.396133,1.0
2240.87825,1.0
2241.360366,1.0
2241.842483,1.0
2242.3246,1.0
2242.806716,1.0
2243.288833,1.0
2243.77095,1.0
2244.253066,1.0
2244.735183,1.0
2245.217299,1.0
2245.699416,1.0
2246.181533,1.0
2246.663649,1.0
2247.145766,1.0
2247.627883,1.0
2248.109999,1.0
2248.592116,1.0
2249.074233,1.0
2249.556349,1.0
2250.038466,1.0
2250.520582,1.0
2251.002699,1.0
2251.484816,1.0
2251.966932,1.0
2252.449049,1.0
2252.931166,1.0
2253.413282,1.0
2253.895399,1.0
2254.377516,1.0
2254.859632,1.0
2255.341749,1.0
2255.823865,1.0
2256.305982,1.0
2256.788099,1.0
2257.270215,1.0
2257.752332,1.0
2258.234449,1.0
2258.716565,1.0
2259.198682,1.0
2259.680799,1.0
2260.162915,1.0
2260.645032,1.0
2261.127148,1.0
2261.609265,1.0
2262.091382,1.0
2262.573498,1.0
2263.055615,1.0
2263.537732,1.0
2264.019848,1.0
2264.501965,1.0
2264.984082,1.0
2265.466198,1.0
2265.948315,1.0
2266.430431,1.0
2266.912548,1.0
2267.394665,1.0
2267.876781,1.0
2268.358898,1.0
2268.841015,1.0
2269.323131,1.0
2269.805248,1.0
2270.287365,1.0
2270.769481,1.0
2271.251598,1.0
2271.733714,1.0
2272.215831,1.0
2272.697948,1.0
2273.180064,1.0
2273.662181,1.0
2274.144298,1.0
2274.626414,1.0
2275.108531,1.0
2275.590648,1.0
2276.072764,1.0
2276.554881,1.0
2277.036997,1.0
2277.519114,1.0
2278.001231,1.0
2278.483347,1.0
2278.965464,1.0
2279.447581,1.0
2279.929697,1.0
2280.411814,1.0
2280.893931,1.0
2281.376047,1.0
2281.858164,1.0
2282.34028,1.0
2282.822397,1.0
2283.304514,1.0
2283.78663,1.0
2284.268747,1.0
2284.750864,1.0
2285.23298,1.0
2285.715097,1.0
2286.197214,1.0
2286.67933,1.0
2287.161447,1.0
2287.643563,1.0
2288.12568,1.0
2288.607797,1.0
2289.089913,1.0
2289.57203,1.0
2290.054147,1.0
2290.536263,1.0
2291.01838,1.0
2291.500497,1.0
2291.982613,1.0
2292.46473,1.0
2292.946846,1.0
2293.428963,1.0
2293.91108,1.0
2294.393196,1.0
2294.875313,1.0
2295.35743,1.0
2295.839546,1.0
2296.321663,1.0
2296.80378,1.0
2297.285896,1.0
2297.768013,1.0
2298.250129,1.0
2298.732246,1.0
2299.214363,1.0
2299.696479,1.0
2300.178596,1.0
2300.660713,1.0
2301.142829,1.0
2301.624946,1.0
2302.107063,1.0
2302.589179,1.0
2303.071296,1.0
2303.553412,1.0
2304.035529,1.0
2304.517646,1.0
2304.999762,1.0
2305.481879,1.0
2305.963996,1.0
2306.446112,1.0
2306.928229,1.0
2307.410346,1.0
2307.892462,1.0
2308.374579,1.0
2308.856695,1.0
2309.338812,1.0
2309.820929,1.0
2310.303045,1.0
2310.785162,1.0
2311.267279,1.0
2311.749395,1.0
2312.231512,1.0
2312.713629,1.0
2313.195745,1.0
2313.677862,1.0
2314.159978,1.0
2314.642095,1.0
2315.124212,1.0
2315.606328,1.0
2316.088445,1.0
2316.570562,1.0
2317.052678,1.0
2317.534795,1.0
2318.016912,1.0
2318.499028,1.0
2318.981145,1.0
2319.463261,1.0
2319.945378,1.0
2320.427495,1.0
2320.909611,1.0
2321.391728,0.9998983351682192
2321.873845,1.0
2322.355961,1.0
2322.838078,0.9920713984929906
2323.320195,1.0
2323.802311,1.0
2324.284428,1.0
2324.766544,1.0
2325.248661,1.0
2325.730778,1.0
2326.212894,1.0
2326.695011,1.0
2327.177128,1.0
2327.659244,0.987179886825272
2328.141361,1.0
2328.623478,1.0
2329.105594,0.9838980451012816
2329.587711,0.9885381927910043
2330.069827,1.0
2330.551944,0.977637824627878
2331.034061,0.99086507923558
2331.516177,0.9857090983592904
2331.998294,0.9916759384666064
2332.480411,1.0
2332.962527,0.9933986850461186
2333.444644,0.983955112842846
2333.926761,0.9925249779869376
2334.408877,1.0
2334.890994,0.9862001037404656
2335.37311,0.9994904098851699
2335.855227,0.9926785334782432
2336.337344,0.9797772784836134
2336.81946,0.9710910944535286
2337.301577,1.0
2337.783694,1.0
2338.26581,0.9828163522917861
2338.747927,0.9866913537032165
2339.230044,0.994850802801376
2339.71216,0.9958908656914504
2340.194277,0.9767778817725566
2340.676393,0.984526956868011
2341.15851,1.0
2341.640627,0.971197920349235
2342.122743,0.9654499662996064
2342.60486,0.9802084753424984
2343.086977,0.9702466126042242
2343.569093,0.9636925179826064
2344.05121,0.9824075857185749
2344.533327,0.9701166082686202
2345.015443,0.9808585690438991
2345.49756,0.9747755886145282
2345.979676,0.9697664593787125
2346.461793,1.0
2346.94391,0.9936957556627913
2347.426026,0.9909059037178231
2347.908143,1.0
2348.39026,1.0
2348.872376,1.0
2349.354493,1.0
2349.83661,0.9704503857883066
2350.318726,0.9907594586478108
2350.800843,1.0
2351.282959,0.980124181038326
2351.765076,0.9902487547417129
2352.247193,0.9884769053229824
2352.729309,0.990616403310826
2353.211426,0.9682848194646899
2353.693543,0.9716982160933114
2354.175659,0.9960654606630083
2354.657776,0.9754298825255465
2355.139893,0.9586387207991877
2355.622009,0.9729719748862449
2356.104126,0.9635605011510022
2356.586242,0.9404601520858886
2357.068359,0.9594289646408759
2357.550476,0.9480547739196189
2358.032592,0.933953152438506
2358.514709,0.9732862955941948
2358.996826,0.9543316752303581
2359.478942,0.9285444745339525
2359.961059,0.9404921282746517
2360.443176,0.9391679079981765
2360.925292,0.9354636408787919
2361.407409,0.9748223789657411
2361.889525,0.9486085996089488
2362.371642,0.9468496148908295
2362.853759,0.9596928438878856
2363.335875,0.9394262146884181
2363.817992,0.9531518967915009
2364.300109,0.972012125310719
2364.782225,0.9532167133242199
2365.264342,0.9745952718104531
2365.746459,0.9649191148156816
2366.228575,0.9749169413227009
2366.710692,0.9922828314353894
2367.192808,0.9766811855488032
2367.674925,0.9828664772039274
2368.157042,0.9940442064745847
2368.639158,0.9858648527011001
2369.121275,1.0
2369.603392,0.9984964314934545
2370.085508,1.0
2370.567625,1.0
2371.049742,1.0
2371.531858,1.0
2372.013975,1.0
2372.496091,1.0
2372.978208,1.0
2373.460325,1.0
2373.942441,1.0
2374.424558,1.0
2374.906675,1.0
2375.388791,1.0
2375.870908,1.0
2376.353025,1.0
2376.835141,1.0
2377.317258,1.0
2377.799374,1.0
2378.281491,1.0
2378.763608,1.0
2379.245724,1.0
2379.727841,1.0
2380.209958,1.0
2380.692074,1.0
2381.174191,1.0
2381.656308,1.0
2382.138424,1.0
2382.620541,1.0
2383.102657,1.0
2383.584774,1.0
2384.066891,1.0
2384.549007,1.0
2385.031124,1.0
2385.513241,1.0
2385.995357,1.0
2386.477474,1.0
2386.959591,1.0
2387.441707,1.0
2387.923824,1.0
2388.40594,1.0
2388.888057,1.0
2389.370174,1.0
2389.85229,1.0
2390.334407,1.0
2390.816524,1.0
2391.29864,1.0
2391.780757,1.0
2392.262874,1.0
2392.74499,1.0
2393.227107,1.0
2393.709223,1.0
2394.19134,1.0
2394.673457,1.0
2395.155573,1.0
2395.63769,1.0
2396.119807,1.0
2396.601923,1.0
2397.08404,1.0
2397.566157,1.0
2398.048273,1.0
2398.53039,1.0
2399.012506,1.0
2399.494623,1.0
2399.97674,1.0
2400.458856,1.0
2400.940973,1.0
2401.42309,1.0
2401.905206,1.0
2402.387323,1.0
2402.869439,1.0
2403.351556,1.0
2403.833673,1.0
2404.315789,1.0
2404.797906,1.0
2405.280023,1.0
2405.762139,1.0
2406.244256,1.0
2406.726373,1.0
2407.208489,1.0
2407.690606,1.0
2408.172722,1.0
2408.654839,1.0
2409.136956,1.0
2409.619072,1.0
2410.101189,1.0
2410.583306,1.0
2411.065422,1.0
2411.547539,1.0
2412.029656,1.0
2412.511772,1.0
2412.993889,1.0
2413.476005,1.0
2413.958122,1.0
2414.440239,1.0
2414.922355,1.0
2415.404472,1.0
2415.886589,1.0
2416.368705,1.0
2416.850822,1.0
2417.332939,1.0
2417.815055,1.0
2418.297172,1.0
2418.779288,1.0
2419.261405,1.0
2419.743522,1.0
2420.225638,1.0
2420.707755,1.0
2421.189872,1.0
2421.671988,1.0
2422.154105,1.0
2422.636222,1.0
2423.118338,1.0
2423.600455,1.0
2424.082571,1.0
2424.564688,1.0
2425.046805,1.0
2425.528921,1.0
2426.011038,1.0
2426.493155,1.0
2426.975271,1.0
2427.457388,1.0
2427.939505,1.0
2428.421621,1.0
2428.903738,1.0
2429.385854,1.0
2429.867971,1.0
2430.350088,1.0
2430.832204,1.0
2431.314321,1.0
2431.796438,1.0
2432.278554,1.0
2432.760671,1.0
2433.242788,1.0
2433.724904,1.0
2434.207021,1.0
2434.689137,1.0
2435.171254,1.0
2435.653371,1.0
2436.135487,1.0
2436.617604,1.0
2437.099721,1.0
