nu,[0]Silane-PNNL(x-sec)-X=0.01-T=278.2K-P=1.0atm-L=15cm
668.795376,0.9999629116877885
668.913378,0.9999652016054782
669.031381,0.9999339391821119
669.149383,1.0000382337308904
669.267385,1.0002480807669452
669.385388,1.0000690953869762
669.50339,1.0000165011361422
669.621392,0.9999714274082043
669.739395,1.0001591226586675
669.857397,1.0000771499759062
669.9754,0.9999037906284185
670.093402,1.0001091659581696
670.211404,1.0001026152645862
670.329407,1.0002502213001283
670.447409,0.9999291415105813
670.565411,1.0000816383322273
670.683414,0.9998544105991656
670.801416,1.0001399197878604
670.919418,1.000009602546104
671.037421,0.9999161855126304
671.155423,0.9999555019900658
671.273425,1.0000510473028692
671.391428,0.9999785872292567
671.50943,1.0001409999395572
671.627433,0.9999442795524418
671.745435,1.0001200172014881
671.863437,0.9998956954400989
671.98144,1.0000762189045131
672.099442,0.9999857521015023
672.217444,1.000027198369869
672.335447,1.0001835368408254
672.453449,1.0000913351708027
672.571451,0.9999955527098893
672.689454,1.0000561665772831
672.807456,1.0000018438016998
672.925459,0.999979775204524
673.043461,0.999860369749211
673.161463,1.0000396917876981
673.279466,1.0000531454121673
673.397468,1.0001468907873954
673.51547,1.0001792360608637
673.633473,1.0000340155785166
673.751475,1.0001896579828016
673.869477,0.9999612397511979
673.98748,1.0000582376957488
674.105482,1.0000157781244734
674.223484,0.9999914179368261
674.341487,1.0000401448057812
674.459489,0.9999356260720902
674.577492,0.9999828871464266
674.695494,0.999951870158278
674.813496,1.0000380477237962
674.931499,1.0000828554323218
675.049501,1.0000809642774302
675.167503,1.00003696368314
675.285506,1.0001431002378625
675.403508,0.9999242138719137
675.52151,1.0001341890025388
675.639513,1.0001056055758764
675.757515,1.0000426599099081
675.875518,0.9999050335096027
675.99352,1.0000005355101433
676.111522,1.0003158898827043
676.229525,1.0002548324642773
676.347527,1.0000233102716802
676.465529,1.000160332851938
676.583532,0.9999514581781923
676.701534,1.0002741075606139
676.819536,0.9999466104252741
676.937539,1.0000547254973855
677.055541,1.0000462000671901
677.173543,1.0000972117247535
677.291546,0.9999343521549141
677.409548,1.0000837485067104
677.527551,0.9998563903128584
677.645553,1.0001484710207311
677.763555,1.0000006352402018
677.881558,1.0001063956596168
677.99956,1.000072676640819
678.117562,0.9998275848651981
678.235565,1.0000861247085198
678.353567,0.9999357860618032
678.471569,1.0000363206595793
678.589572,1.0001132264096262
678.707574,0.9998502112194597
678.825577,1.0001893779297366
678.943579,1.0002727471887525
679.061581,1.0000597477848279
679.179584,1.0000118810705794
679.297586,1.000085401646513
679.415588,1.0001943888910725
679.533591,0.9998439721736077
679.651593,1.0002103421188018
679.769595,1.0001223074789498
679.887598,1.00008881794408
680.0056,0.9998758877025685
680.123602,0.999882416913433
680.241605,1.0001552520503523
680.359607,1.000056954621853
680.47761,1.000080511240856
680.595612,1.0000480051522105
680.713614,0.9999554579920247
680.831617,1.0001117762464993
680.949619,0.999865369063558
681.067621,0.9999633676709802
681.185624,1.0000444869895169
681.303626,1.0002460602678627
681.421628,0.9998724481354309
681.539631,1.000021187224446
681.657633,1.0000252553189102
681.775636,0.999876437634458
681.893638,1.0000543034743803
682.01164,1.0004213987635233
682.129643,0.9999570719214363
682.247645,1.0000648191006671
682.365647,0.9999926220272174
682.48365,0.9999379669241308
682.601652,1.0001765255788067
682.719654,1.0002690061756738
682.837657,0.9999580358805183
682.955659,0.9999922867297474
683.073661,1.0000251943173715
683.191664,1.000014667107561
683.309666,1.0001022652287321
683.427669,1.000111816250971
683.545671,1.0000288134150985
683.663673,0.9999077342567455
683.781676,1.0001683241649226
683.899678,1.0000063646202542
684.01768,1.000191088255035
684.135683,0.9999778422454867
684.253685,1.0000141180996593
684.371687,1.0000240962903109
684.48969,1.000086376730255
