nu,[0]i-HFE-7100-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
923.606698,0.8395493661203932
923.847752,0.82752165739074
924.088806,0.8350029677048939
924.32986,0.8286727122923403
924.570914,0.8075179459868144
924.811968,0.8119309332597037
925.053022,0.8064930491426618
925.294076,0.8175199277951517
925.53513,0.8065898341155412
925.776184,0.7906973510845228
926.017238,0.7871078504436804
926.258292,0.7837383904246727
926.499346,0.7957422118895751
926.7404,0.7949309686378409
926.981454,0.7839029927693032
927.222508,0.7821255511352198
927.463562,0.7838089300540467
927.704616,0.7802194911293169
927.94567,0.7679735396567061
928.186724,0.7800400612815805
928.427778,0.776700857132834
928.668832,0.7826106193325264
928.909886,0.78890450374915
929.15094,0.7855037871296446
929.391994,0.7948991720350316
929.633048,0.7927003481055831
929.874102,0.8017086631634781
930.115156,0.7944938768163593
930.35621,0.8066462973801204
930.597264,0.8017888380384713
930.838318,0.816645649294822
931.079372,0.8039967918881498
931.320426,0.8048253352103554
931.56148,0.8100413364203956
931.802534,0.8148021141068481
932.043588,0.8126294942004568
932.284642,0.8170459037173016
932.525696,0.8244654846645207
932.76675,0.8259013034078866
933.007804,0.8226947880534359
933.248858,0.832177100196064
933.489912,0.8451171687457247
933.730966,0.8349111224300291
933.97202,0.8521267462608596
934.213074,0.8710638484949982
934.454128,0.859443665196137
934.695182,0.8655241515656287
934.936236,0.859443665196137
935.17729,0.8677600869930961
935.418344,0.868810712198422
935.659398,0.8743801881740082
935.900452,0.8711335363903564
936.141506,0.8728688181604771
936.38256,0.8753337821934447
936.623614,0.8660263011828488
936.864668,0.8617155940988703
937.105722,0.8579409540378118
937.346776,0.8571091548002453
937.58783,0.8483856250795843
937.828884,0.8456751301841176
938.069938,0.8396585146324884
938.310992,0.8258022011977293
938.552046,0.828018319368868
938.7931,0.8187635029630983
939.034154,0.8068802587291166
939.275208,0.8029843938750592
939.516262,0.7901519580944945
939.757316,0.7666614270798754
939.99837,0.761343989694913
940.239424,0.7449560914429049
940.480478,0.7443157046100713
940.721532,0.7214010896846836
940.962586,0.7041245646870058
941.20364,0.6927403675438201
941.444694,0.6842992205989515
941.685748,0.666050357125892
941.926802,0.6588034789202813
942.167856,0.6376153991862656
942.40891,0.6366087623080992
942.649964,0.61531558281484
942.891018,0.6051735515634563
943.132072,0.5945324385000587
943.373126,0.5627161230168736
943.61418,0.5615412744641606
943.855234,0.5736131870416248
944.096288,0.5578863562373279
944.337342,0.5475234429689646
944.578396,0.5345874238311804
944.81945,0.5305877100023064
945.060504,0.5140164552162569
945.301558,0.5124203472748593
945.542612,0.4974550889130495
945.783666,0.48681553786648124
946.02472,0.48370019307044115
946.265774,0.47032092412709675
946.506828,0.4553813860659491
946.747882,0.45022852130278923
946.988936,0.4326613320866542
947.22999,0.41761722318712496
947.471044,0.404299232774935
947.712098,0.39475498408432474
947.953152,0.3869924868364922
948.194206,0.37738477072567994
948.43526,0.38369013202639984
948.676314,0.38208583372525123
948.917368,0.3876703166165258
949.158422,0.39102647902429394
949.399476,0.39571540513462666
949.64053,0.409765595938321
949.881584,0.41326758097158933
950.122638,0.4250408487374869
950.363692,0.43318083732596113
950.604746,0.4527432912991818
950.8458,0.45321438925060603
951.086854,0.45784709697849446
951.327908,0.4575999262882187
951.568962,0.4613307643931934
951.810016,0.46485023525147307
952.05107,0.4739468947291516
952.292124,0.4783081925340841
952.533178,0.49025971386349476
952.774232,0.4828930878684351
953.015286,0.49479091479529974
953.25634,0.4966051676008347
953.497394,0.50740285759197
953.738448,0.5179792994359688
953.979502,0.5247202581605493
954.220556,0.5363759309710446
954.46161,0.5618726815715774
954.702664,0.5716147662914718
954.943718,0.5947940903321804
955.184772,0.6062092836351691
955.425826,0.6291598003107476
955.66688,0.6480807345731091
955.907934,0.6647328821494285
956.148988,0.6808998818592411
956.390042,0.6968326482445059
956.631096,0.7112793706378651
956.87215,0.7070527534195171
957.113204,0.7458282001540033
957.354258,0.7482336376344649
957.595312,0.763707818103969
957.836366,0.7765532979885413
958.07742,0.7699112734958298
958.318474,0.782008241101022
958.559528,0.7875172529613405
958.800582,0.7977500110279239
959.041636,0.7947481555393664
959.28269,0.7977500110279239
959.523744,0.8007712125431294
959.764798,0.8025027477470219
960.005852,0.8133693236115069
960.246906,0.8124913589282736
960.48796,0.8024947227596695
960.729014,0.8068157108903663
960.970068,0.8116062258322146
961.211122,0.8007391823352361
961.452176,0.8055097275708312
961.69323,0.793874413214654
961.934284,0.7900492450164369
962.175338,0.7909029591236916
962.416392,0.7874857529012274
962.657446,0.7811641281036993
962.8985,0.7790734110525935
963.139554,0.7819847812056892
963.380608,0.7719388051806032
963.621662,0.7723712119741063
963.862716,0.7607884113931882
964.10377,0.7665770989610282
964.344824,0.7559122356134669
964.585878,0.753858948069578
964.826932,0.7398039946228676
965.067986,0.7413814565319486
965.30904,0.7401887927389109
965.550094,0.7314766351819677
965.791148,0.7116350992479256
966.032202,0.7089431067698585
966.273256,0.7092338330384466
966.51431,0.6920202920657259
966.755364,0.6835263992059963
966.996418,0.679838506131855
967.237472,0.6714941331427836
967.478526,0.6721726848281764
967.71958,0.6563835375409766
967.960634,0.6574806138524203
968.201688,0.6345494877444671
968.442742,0.626660720772659
968.683796,0.6259529940990646
968.92485,0.6137362520762816
969.165904,0.6008800189904405
969.406958,0.5918867281440585
969.648012,0.5802826305959226
969.889066,0.5691393337798373
970.13012,0.5557037224779804
970.371174,0.5407111831943203
970.612228,0.5240595269833235
970.853282,0.5186634835734114
971.094336,0.5063029871819885
971.33539,0.4878291679951299
971.576444,0.47643213021451536
971.817498,0.4519064904896896
972.058552,0.43875680252138816
972.299606,0.4326440259794952
972.54066,0.41732916669404463
972.781714,0.38847751006525466
973.022768,0.3789769097113981
973.263822,0.36534981029020225
973.504876,0.34318006456062766
973.74593,0.3285717657253846
973.986984,0.31033590612314144
974.228038,0.2908056803457401
974.469092,0.27315933755755034
974.710146,0.2598112170410614
974.9512,0.2430228031307625
975.192254,0.22427103071228882
975.433308,0.20869112311320853
975.674362,0.19185795470508735
975.915416,0.17860118064629965
976.15647,0.16155655691632473
976.397524,0.1463433069593563
976.638578,0.13345379045174266
976.879632,0.12040430390825649
977.120686,0.10844631728589828
977.36174,0.09707222402129173
977.602794,0.08697800572912644
977.843848,0.07645140261097672
978.084902,0.06765053608543932
978.325956,0.05975514398960355
978.56701,0.05213597862174487
978.808064,0.04672854776023413
979.049118,0.04043336372709122
979.290172,0.03529902273454171
979.531226,0.030782774959668035
979.77228,0.027820002572984018
980.013334,0.023560115920167747
980.254388,0.020648760202445073
980.495442,0.01762388843130559
980.736496,0.015459988185825944
980.97755,0.013597082925753243
981.218604,0.012017396147571068
981.459658,0.01034657222619284
981.700712,0.009098915940255688
981.941766,0.008417856967894134
982.18282,0.007078452277832105
982.423874,0.006660238395169316
982.664928,0.005540890782962446
982.905982,0.005253819200985387
983.147036,0.004684013270946185
983.38809,0.00425227986948255
983.629144,0.0038510863563674352
983.870198,0.0035649687176753553
984.111252,0.0032170194009016224
984.352306,0.003124440661918965
984.59336,0.002887107913172758
984.834414,0.00252175548236442
985.075468,0.002439407736703868
985.316522,0.002343054169512711
985.557576,0.0022048407387855198
985.79863,0.0021249648880773183
986.039684,0.0020284161746141416
986.280738,0.0019653203872599372
986.521792,0.0018926070667736755
986.762846,0.0019198657831409063
987.0039,0.0018782777733527942
987.244954,0.0019974178651355695
987.486008,0.002072292078484331
987.727062,0.0021850862008998854
987.968116,0.0023463367426150472
988.20917,0.0025915477367365524
988.450224,0.0028575233238540315
988.691278,0.003182144304001736
988.932332,0.003611977040132735
989.173386,0.004103151262025285
989.41444,0.0046578561050507495
989.655494,0.005342294695788782
989.896548,0.005927812624740336
990.137602,0.006819289441622745
990.378656,0.0073651195280523725
990.61971,0.008313288669224981
990.860764,0.00945227335255507
991.101818,0.010483003999387931
991.342872,0.011842032504825383
991.583926,0.0138122417045789
991.82498,0.01586880573926136
992.066034,0.018494165037987193
992.307088,0.02135648154786771
992.548142,0.025217930744686035
992.789196,0.029543249634232462
993.03025,0.034424044181367894
993.271304,0.04006308268530613
993.512358,0.048485039138350346
993.753412,0.055481813312182444
993.994466,0.06451871127265606
994.23552,0.07613859355702553
994.476574,0.08579453235371091
994.717628,0.10031901707923915
994.958682,0.11483028767179186
995.199736,0.13199384318783022
995.44079,0.14600710413480741
995.681844,0.1635559737724764
995.922898,0.18139106469209232
996.163952,0.1984535919285017
996.405006,0.21751227353489916
996.64606,0.23424211946210938
996.887114,0.2524101336381488
997.128168,0.26965821290875414
997.369222,0.28567513653821597
997.610276,0.30541004360989576
997.85133,0.3192119425827545
998.092384,0.33793557776286776
998.333438,0.35151601742252925
998.574492,0.3732898811170414
998.815546,0.3797394193654024
999.0566,0.3923856977872108
999.297654,0.4036811279195805
999.538708,0.41168779336088773
999.779762,0.4291022686511139
1000.020816,0.4374600025966502
1000.26187,0.45310109981506286
1000.502924,0.45883711554309864
1000.743978,0.46560390293857995
1000.985032,0.45918137245996277
1001.226086,0.4751950156218359
1001.46714,0.479697299524036
1001.708194,0.4801148177687234
1001.949248,0.47897829296448335
1002.190302,0.4839856603889307
1002.431356,0.48374372804686205
1002.67241,0.48141769352415453
1002.913464,0.47867184493081694
1003.154518,0.47659414467968664
1003.395572,0.4771139155210344
1003.636626,0.47951025405345915
1003.87768,0.4706549705556764
1004.118734,0.46622823037447947
1004.359788,0.46875267267833026
1004.600842,0.4508457570869454
1004.841896,0.45270707328461773
1005.08295,0.4395033234486756
1005.324004,0.4295831324254505
1005.565058,0.41824830153838255
1005.806112,0.4049547283400813
1006.047166,0.39175446509244416
1006.28822,0.39210328176677167
1006.529274,0.3761038413191654
1006.770328,0.36556908595249676
1007.011382,0.3484710926993376
1007.252436,0.3388153534778738
1007.49349,0.32138998072931496
1007.734544,0.31452239409094834
1007.975598,0.2895579005693927
1008.216652,0.27870539136268957
1008.457706,0.266015686535831
1008.69876,0.2579472944518257
1008.939814,0.2383774350277349
1009.180868,0.22829879582258594
1009.421922,0.20942282176981158
1009.662976,0.1998876140751445
1009.90403,0.18139106469209232
1010.145084,0.16843590286278604
1010.386138,0.1571900022386985
1010.627192,0.14648972346236577
1010.868246,0.13543005109976072
1011.1093,0.12412079926114436
1011.350354,0.11520985356036893
1011.591408,0.10471635134444991
1011.832462,0.0972373871510114
1012.073516,0.08744021292661465
1012.31457,0.08096000594594403
1012.555624,0.07375547863094695
1012.796678,0.0692937891124256
1013.037732,0.06197030253878176
1013.278786,0.05691479238612379
1013.51984,0.052209020108926224
1013.760894,0.04844626661811563
1014.001948,0.044743906998030436
1014.243002,0.04069703659980605
1014.484056,0.037451818953930176
1014.72511,0.03364469121910867
1014.966164,0.031254247251091584
1015.207218,0.02848436325484485
1015.448272,0.026555988531135933
1015.689326,0.0247433132051543
1015.93038,0.02318383524125938
1016.171434,0.021540939320729337
1016.412488,0.020603382863374868
1016.653542,0.019940548645649796
1016.894596,0.019582871458538844
1017.13565,0.018590585171264645
1017.376704,0.018435078299068576
1017.617758,0.01829733240461304
1017.858812,0.01829733240461304
1018.099866,0.017920678668972526
1018.34092,0.017555289122026196
1018.581974,0.01739800038096032
1018.823028,0.016796243815196184
1019.064082,0.016547835023599803
1019.305136,0.01659921290674672
1019.54619,0.016105410621519118
1019.787244,0.015895805652441822
1020.028298,0.016053955679345935
1020.269352,0.015616925264657208
1020.510406,0.01733548018346616
1020.75146,0.01832113440468698
1020.992514,0.019183591014850492
1021.233568,0.020537557415100348
1021.474622,0.02318847247201525
1021.715676,0.025765986746302916
1021.95673,0.029109229213053044
1022.197784,0.03245502481175004
1022.438838,0.03462082151583056
1022.679892,0.03881688292733643
1022.920946,0.04191967465885765
1023.162,0.04714628802203503
1023.403054,0.05016689158748025
1023.644108,0.05327436608441096
1023.885162,0.05786746323135113
1024.126216,0.06365992724482217
1024.36727,0.07049595124231882
1024.608324,0.07478783806015654
1024.849378,0.08457640093857476
1025.090432,0.08874395194919957
1025.331486,0.10131710774522808
1025.57254,0.11527900021442695
1025.813594,0.12530556558374092
1026.054648,0.14217451458541863
1026.295702,0.15367735065983243
1026.536756,0.16669324699065804
1026.77781,0.1858528588110825
1027.018864,0.20410922739942952
1027.259918,0.22355451045784708
1027.500972,0.24198004860623837
1027.742026,0.26785754186626304
1027.98308,0.28195719791700274
1028.224134,0.3130476073025094
1028.465188,0.32588849369700357
1028.706242,0.35098913865426146
1028.947296,0.36193161277110475
1029.18835,0.38464286445372814
1029.429404,0.38855521333733595
1029.670458,0.43257048274643056
1029.911512,0.43856379199370876
1030.152566,0.4464356544610768
1030.39362,0.4572248481517152
1030.634674,0.47141804953506455
1030.875728,0.4871271995318106
1031.116782,0.48998034545415314
1031.357836,0.4904215262666478
1031.59889,0.501455705253715
1031.839944,0.5053621388859918
1032.080998,0.5262125817902391
1032.322052,0.5212528699421826
1032.563106,0.5247045167889263
1032.80416,0.5263915244865824
1033.045214,0.5283269306794965
1033.286268,0.5181709872368163
1033.527322,0.5231013750253818
1033.768376,0.534272110277765
1034.00943,0.5103543452060854
1034.250484,0.5297818293075898
1034.491538,0.519587526728602
1034.732592,0.5108802809920803
1034.973646,0.5104206955836432
1035.2147,0.5020979795242809
1035.455754,0.488581003678731
1035.696808,0.46725038905422267
1035.937862,0.4742882593698802
1036.178916,0.46336972566928875
1036.41997,0.4568500774532169
1036.661024,0.4378626509888994
1036.902078,0.44089875958172914
1037.143132,0.4255852493659443
1037.384186,0.40247189928569393
1037.62524,0.38847751006525466
1037.866294,0.38092224730370383
1038.107348,0.3617506921986315
1038.348402,0.3499727446358135
1038.589456,0.33561184836212554
1038.83051,0.3161305556270406
1039.071564,0.2989736011372969
1039.312618,0.29095111954268227
1039.553672,0.2664150094829721
1039.794726,0.26313186095423013
1040.03578,0.24058062657126783
1040.276834,0.22731921860094012
1040.517888,0.20921350362455757
1040.758942,0.20008760166634962
1040.999996,0.18286629894900427
1041.24105,0.17245826738206296
1041.482104,0.16158887145905454
1041.723158,0.1511322496472617
1041.964212,0.13977797613068818
1042.205266,0.12891525867192805
1042.44632,0.11928973466215034
1042.687374,0.11173782499660807
1042.928428,0.10481063848350812
1043.169482,0.09845063735722298
1043.410536,0.09118179664636872
1043.65159,0.08405364945689495
1043.892644,0.08085482631978409
1044.133698,0.07405849685621775
1044.374752,0.06978752570592735
1044.615806,0.06763024396858339
1044.85686,0.06172291643069087
1045.097914,0.05866570293449205
1045.338968,0.056112313419182394
1045.580022,0.053799021484513376
1045.821076,0.05143172906427963
1046.06213,0.04969753225148129
1046.303184,0.04830114560861627
1046.544238,0.04609273193895288
1046.785292,0.045593049378039235
1047.026346,0.0436653673602747
1047.2674,0.04263840099265301
1047.508454,0.0420708574533823
1047.749508,0.041673076757518336
1047.990562,0.041036227699410475
1048.231616,0.040823393164750574
1048.47267,0.04024779738375149
1048.713724,0.04218882092604405
1048.954778,0.04212558513335621
1049.195832,0.04231134608233649
1049.436886,0.04285212686704019
1049.67794,0.04523880693442798
1049.918994,0.04689707369684891
1050.160048,0.048470495808217426
1050.401102,0.05049908811462469
1050.642156,0.05552621652174786
1050.88321,0.055437445610979456
1051.124264,0.05893029347992811
1051.365318,0.06339311624570412
1051.606372,0.06851517674042386
1051.847426,0.07192725628987921
1052.08848,0.07964309007491506
1052.329534,0.08360934356543137
1052.570588,0.08973449717141684
1052.811642,0.09606790440572242
1053.052696,0.10814309231057016
1053.29375,0.11586842487081696
1053.534804,0.12511774813366863
1053.775858,0.1346064423486151
1054.016912,0.14703273939916908
1054.257966,0.16380149182564036
1054.49902,0.17485468874827595
1054.740074,0.19305116916682907
1054.981128,0.2059133149433746
1055.222182,0.23579323048641057
1055.463236,0.25423404480124123
1055.70429,0.2746109253563487
1055.945344,0.29558465577509496
1056.186398,0.3284403633013313
1056.427452,0.35405606594966904
1056.668506,0.3729652601510653
1056.90956,0.40047257168498557
1057.150614,0.4313782342737819
1057.391668,0.46905746096103196
1057.632722,0.47851390928280496
1057.873776,0.5150764205034092
1058.11483,0.5296599934985041
1058.355884,0.5476548643652138
1058.596938,0.5874406848607333
1058.837992,0.6088581263929116
1059.079046,0.6333133218967768
1059.3201,0.6334336628599667
1059.561154,0.6425054369947042
1059.802208,0.6800288875657289
1060.043262,0.6870487696349529
1060.284316,0.6980741149359478
1060.52537,0.7086737595684953
1060.766424,0.7408256289009657
1061.007478,0.7379789336343461
1061.248532,0.7422271133251825
1061.489586,0.7465744013925931
1061.73064,0.7503391309889489
1061.971694,0.7880923504410432
1062.212748,0.7886599812559325
1062.453802,0.7898675545852837
1062.694856,0.7751800143656379
1062.93591,0.8001308517515641
1063.176964,0.792565600500276
1063.418018,0.8208704314090958
1063.659072,0.8173482666353673
1063.900126,0.8297589848986544
1064.14118,0.8305061041382905
1064.382234,0.8406919300256653
1064.623288,0.8225713930900815
1064.864342,0.8178633582801791
1065.105396,0.8631213358855647
1065.34645,0.8428047172087136
1065.587504,0.8581125593885823
1065.828558,0.8360055727088296
1066.069612,0.8393982608343752
1066.310666,0.8662081858033139
1066.55172,0.853994948770245
1066.792774,0.8551913790042701
1067.033828,0.8754475829820209
1067.274882,0.8706980784957069
1067.515936,0.8799237702305813
1067.75699,0.8716999572558487
1067.998044,0.8795894627203434
1068.239098,0.882805830559742
1068.480152,0.8616897430188155
1068.721206,0.8553966495667134
1068.96226,0.887071226008126
1069.203314,0.879782993689768
1069.444368,0.8767705073888842
1069.685422,0.8659483623230436
1069.926476,0.879132195099614
1070.16753,0.9036257478960913
1070.408584,0.886610068881846
1070.649638,0.8693756227373866
1070.890692,0.8878610708280817
1071.131746,0.8937045852243269
1071.3728,0.8764461623086904
1071.613854,0.9057680691744276
1071.854908,0.8725546419410519
1072.095962,0.8846970579286693
1072.337016,0.8784203863430479
1072.57807,0.8981304086587197
1072.819124,0.8934722522367659
1073.060178,0.8948313627224608
1073.301232,0.9047288440603641
1073.542286,0.8866455339938988
1073.78334,0.8751937399919686
1074.024394,0.8665200768872298
1074.265448,0.9042856355217344
1074.506502,0.893829712624972
1074.747556,0.8821880827153205
1074.98861,0.8661475533524682
1075.229664,0.8625863665149573
1075.470718,0.8812005851645341
1075.711772,0.8764987506560635
1075.952826,0.8930792109212121
1076.19388,0.860733798051673
1076.434934,0.8848120760222141
1076.675988,0.8936509645578495
1076.917042,0.8402296765954971
1077.158096,0.8768406518352158
1077.39915,0.8678555458528064
1077.640204,0.8667107322754687
1077.881258,0.8872841486520632
1078.122312,0.8792992460860242
1078.363366,0.8641144963796626
1078.60442,0.8502371231418907
1078.845474,0.85964135997316
1079.086528,0.8575635430545403
1079.327582,0.8480378582703691
1079.568636,0.8544391416237382
1079.80969,0.8581554660892103
1080.050744,0.8474868127716818
1080.291798,0.8590827746490747
1080.532852,0.8478513104625609
1080.773906,0.8393143252051432
1081.01496,0.8496761517815292
1081.256014,0.85352538069148
1081.497068,0.8394989946695846
1081.738122,0.857212014070254
1081.979176,0.8177079790036046
1082.22023,0.8068641212853169
1082.461284,0.8319191652769813
1082.702338,0.8304894941823078
1082.943392,0.8196482452211209
1083.184446,0.835520830065614
1083.4255,0.828341309492402
1083.666554,0.7879662657520168
1083.907608,0.8068479841642631
1084.148662,0.7939220471084494
1084.389716,0.7882815153040247
1084.63077,0.7906736305198004
1084.871824,0.7887940648495285
1085.112878,0.766362487420337
1085.353932,0.7867694668256814
1085.594986,0.7741342274112674
1085.83604,0.7558593236089157
1086.077094,0.7400703720059839
1086.318148,0.7456715926763317
1086.559202,0.7283817400630125
1086.800256,0.7333956167342567
1087.04131,0.7205431329734481
1087.282364,0.6921310241707885
1087.523418,0.700689800408713
1087.764472,0.7025069391706726
1088.005526,0.6880044314558414
1088.24658,0.6733769514310792
1088.487634,0.6468828935587214
1088.728688,0.6496704790145507
1088.969742,0.6432125818337561
1089.210796,0.64108065701551
1089.45185,0.6140616185043691
1089.692904,0.6128898801793444
1089.933958,0.6116469756974532
1090.175012,0.5727591398161216
1090.416066,0.5709692064155852
1090.65712,0.5661648436410215
1090.898174,0.5439380050094355
1091.139228,0.5571838620927199
1091.380282,0.5383588143261904
1091.621336,0.5492343837907948
1091.86239,0.5298507054222502
1092.103444,0.5182849973946659
1092.344498,0.5077480088732683
1092.585552,0.5065612675613498
1092.826606,0.4850079482667852
1093.06766,0.4756609350003517
1093.308714,0.4755943471307113
1093.549768,0.4699636160190397
1093.790822,0.45361792960586017
1094.031876,0.4527342365239039
1094.27293,0.4474725875567184
1094.513984,0.4252279078609207
1094.755038,0.4297678928930471
1094.996092,0.4158585918273113
1095.237146,0.4208663306959783
1095.4782,0.4095648599806373
1095.719254,0.4074528738429567
1095.960308,0.3918053964833748
1096.201362,0.3841969374186454
1096.442416,0.39056143427076256
1096.68347,0.3813720008579328
1096.924524,0.37736967563675466
1097.165578,0.39563626996738027
1097.406632,0.38061382521119824
1097.647686,0.39738487876641265
1097.88874,0.38265556596261346
1098.129794,0.37891627825649005
1098.370848,0.38500074870805384
1098.611902,0.40263292024745356
1098.852956,0.3886951183955369
1099.09401,0.3918328238210743
1099.335064,0.3927743519801022
1099.576118,0.3899409350179017
1099.817172,0.39507091442687964
1100.058226,0.39699166241064593
1100.29928,0.39910130383287457
1100.540334,0.3889167377685433
1100.781388,0.3933796904731562
1101.022442,0.3971703488601665
1101.263496,0.40161956265526494
1101.50455,0.3925505343935456
1101.745604,0.39699166241064593
1101.986658,0.40093338005645196
1102.227712,0.4067282528315405
1102.468766,0.39771086800432237
1102.70982,0.4040648072099111
1102.950874,0.405887196142173
1103.191928,0.40905731429761827
1103.432982,0.41443878469733986
1103.674036,0.41078718362104366
1103.91509,0.4158793852767345
1104.156144,0.412330527520829
1104.397198,0.41322625627976123
1104.638252,0.4090736769174404
1104.879306,0.4125903775973467
1105.12036,0.41142028324540925
1105.361414,0.4136479620945703
1105.602468,0.4077218815024557
1105.843522,0.41451753554752624
1106.084576,0.4008892798102037
1106.32563,0.4037618722193252
1106.566684,0.4062282846240388
1106.807738,0.4075669766212763
1107.048792,0.39795752519831395
1107.289846,0.40715961336023243
1107.5309,0.396119240769025
1107.771954,0.40548151182199793
1108.013008,0.40119407146901925
1108.254062,0.4015593242388608
1108.495116,0.4105489961355914
1108.73617,0.40400420203433146
1108.977224,0.3966028011546208
1109.218278,0.4193623230121707
1109.459332,0.41123929814042426
1109.700386,0.4086525479488656
1109.94144,0.4114614273309038
1110.182494,0.41182367275156323
1110.423548,0.4052504532182174
1110.664602,0.40056469096978475
1110.905656,0.414998654884027
1111.14671,0.4148492822569549
1111.387764,0.4169495698950919
1111.628818,0.4152601864103846
1111.869872,0.40358829193670626
1112.110926,0.424424986115123
1112.35198,0.42691087977829456
1112.593034,0.43393956748653784
1112.834088,0.4308565822734168
1113.075142,0.4371320305995753
1113.316196,0.44586458238746407
1113.55725,0.4467080632865429
1113.798304,0.4734921240350711
1114.039358,0.47659414467968664
1114.280412,0.48438753524204664
1114.521466,0.4969877008362827
1114.76252,0.5114732459712279
1115.003574,0.5101043328349676
1115.244628,0.5061511190671901
1115.485682,0.5246520489606825
1115.726736,0.5298930951742514
1115.96779,0.5361667851440531
1116.208844,0.5313151133225119
1116.449898,0.5524899697796483
1116.690952,0.5528492049988032
1116.932006,0.562896220990378
1117.17306,0.5608902642447093
1117.414114,0.5647737898233687
1117.655168,0.5771806364667785
1117.896222,0.606415429834473
1118.137276,0.5828065301130654
1118.37833,0.5930776169098952
1118.619384,0.6142151531000201
1118.860438,0.6232921060597859
1119.101492,0.6123875164748653
1119.342546,0.6190247643935404
1119.5836,0.6606639267293287
1119.824654,0.6476596189730334
1120.065708,0.6499368985232138
1120.306762,0.656646143473678
1120.547816,0.6868083446424087
1120.78887,0.6474394521330663
1121.029924,0.664952280199225
1121.270978,0.6877017760950631
1121.512032,0.6737339358078411
1121.753086,0.6949676369785782
1121.99414,0.6865748694982539
1122.235194,0.6969999081504704
1122.476248,0.684716770463278
1122.717302,0.6924079319583223
1122.958356,0.6951135955074529
1123.19941,0.7005636875951331
1123.440464,0.7097588603110271
1123.681518,0.7075832418928927
1123.922572,0.7124681995827056
1124.163626,0.6921863968676005
1124.40468,0.7142515984013321
1124.645734,0.7000384618137248
1124.886788,0.7043780951630407
1125.127842,0.6985978669045873
1125.368896,0.6926503171494418
1125.60995,0.6858269106021533
1125.851004,0.6877017760950631
1126.092058,0.684196583413843
1126.333112,0.6912041897161696
1126.574166,0.6732490219639916
1126.81522,0.6774158097510887
1127.056274,0.665244923579335
1127.297328,0.6590802344960305
1127.538382,0.6497549416667759
1127.779436,0.6528225058848328
1128.02049,0.6403630486153706
1128.261544,0.6137669396560684
1128.502598,0.6159065694025165
1128.743652,0.6243963100197363
1128.984706,0.6312962713060937
1129.22576,0.6007178032854188
1129.466814,0.6112800975864743
1129.707868,0.5991939162209381
1129.948922,0.5896654127362086
1130.189976,0.5696290041349605
1130.43103,0.5821774388309834
1130.672084,0.559204522862861
1130.913138,0.5468722775920737
1131.154192,0.5577747901230636
1131.395246,0.536268666511654
1131.6363,0.5286228766178058
1131.877354,0.5248672004037883
1132.118408,0.5125484683761484
1132.359462,0.5078698830197105
1132.600516,0.5136464965695963
1132.84157,0.5038483243265338
1133.082624,0.5080781523640466
1133.323678,0.4947265961571784
1133.564732,0.4823621975150057
1133.805786,0.47258861720186346
1134.04684,0.4784851993095558
1134.287894,0.48155732490084757
1134.528948,0.4747342999399124
1134.770002,0.4720973805273211
1135.011056,0.45570482165610343
1135.25211,0.45560002159959107
1135.493164,0.4484895040940697
1135.734218,0.44210405767870925
1135.975272,0.44290499064878425
1136.216326,0.4460920313190293
1136.45738,0.44002664371738326
1136.698434,0.43363591607968877
1136.939488,0.4377050488046387
1137.180542,0.43074888159099467
1137.421596,0.4323456045687959
1137.66265,0.4345735819730212
1137.903704,0.4420996366602376
1138.144758,0.46597653509391923
1138.385812,0.45443517718131177
1138.626866,0.4606208617813395
1138.86792,0.4675729030772123
1139.108974,0.46456211743137077
1139.350028,0.47139447922185057
1139.591082,0.47413651140785074
1139.832136,0.49779347341120067
1140.07319,0.48031170520317457
1140.314244,0.4971318481698784
1140.555298,0.4857505783948128
1140.796352,0.5009494906728045
1141.037406,0.49381219803334614
1141.27846,0.5064447718673291
1141.519514,0.49482555137160145
1141.760568,0.5215344225043014
1142.001622,0.5095995794396174
1142.242676,0.5386280610394225
1142.48373,0.5305717926097684
1142.724784,0.5395283214095393
1142.965838,0.5511435375686932
1143.206892,0.561973827757144
1143.447946,0.5500093504950737
1143.689,0.5871529094358886
1143.930054,0.5648867558775622
1144.171108,0.5819213371044093
1144.412162,0.6059971475118839
1144.653216,0.5905564800959868
1144.89427,0.6072467883238802
1145.135324,0.5997694185774427
1145.376378,0.6120569164859995
1145.617432,0.6312520821137421
1145.858486,0.6199044039552593
1146.09954,0.624827292145384
1146.340594,0.6418568341029365
1146.581648,0.6398893552475575
1146.822702,0.6358262148957784
1147.063756,0.6483205688114991
1147.30481,0.6320795642237562
1147.545864,0.6477049567331646
1147.786918,0.6463332767194446
1148.027972,0.6438689933802043
1148.269026,0.6527506993586168
1148.51008,0.6662635273455885
1148.751134,0.6402541961498277
1148.992188,0.6684992529116505
1149.233242,0.6422035303929257
1149.474296,0.6505676431764825
1149.71535,0.6627217898599704
1149.956404,0.6436243696441734
1150.197458,0.641362794570307
1150.438512,0.6307094386932399
1150.679566,0.6439655809730997
1150.92062,0.6403758560044164
1151.161674,0.6375898950803837
1151.402728,0.6311384669646317
1151.643782,0.6189876240218991
1151.884836,0.6389749674126748
1152.12589,0.6230926844949989
1152.366944,0.6279718112914182
1152.607998,0.6200656000548725
1152.849052,0.5998533921740582
1153.090106,0.6066459114865507
