nu,[0]Propylenimine-PNNL(x-sec)-X=0.01-T=278.15K-P=1.0atm-L=15cm
673.567471,1.0001511814267603
673.689474,1.0002614041601146
673.811476,0.9998357634882927
673.933479,0.9997407336153394
674.055481,0.999970425437336
674.177484,1.0000886829320987
674.299486,1.0002922526975009
674.421488,1.0005117709100702
674.543491,1.000460365935886
674.665493,0.9997387641280342
674.787496,1.0002640948669108
674.909498,1.0003536525203127
675.031501,1.0001750853256468
675.153503,0.9999970128044616
675.275506,1.0000720585960958
675.397508,1.0003581841326228
675.51951,1.0000229712638355
675.641513,1.000271576870323
675.763515,1.000367397473926
675.885518,1.0001169268354095
676.00752,1.0005118609561336
676.129523,1.0000231692684034
676.251525,0.9998049990151641
676.373527,1.0003212315838186
676.49553,1.0004157163861163
676.617532,1.0000027834038736
676.739535,1.0003365066056493
676.861537,0.9996440133782791
676.98354,1.0002968740583835
677.105542,0.999775085297105
677.227545,0.9997788144651281
677.349547,1.0003357463501932
677.471549,0.9999963925065071
677.593552,0.9998111678310387
677.715554,1.0001578024494968
677.837557,1.0002303265210808
677.959559,0.9999538470650795
678.081562,1.0008455572821713
678.203564,0.9998835667788737
678.325567,1.0000790251223204
678.447569,1.0000755428532175
678.569571,1.0004874687743053
678.691574,0.9999660895749715
678.813576,1.000780894739661
678.935579,1.0002718969572788
679.057581,1.000045199021445
679.179584,1.0001357192090186
679.301586,1.000183566846332
679.423588,1.0001423601322421
679.545591,0.9996682250494853
679.667593,0.9998234655840341
679.789596,1.000022225246977
679.911598,1.0003256630166901
680.033601,0.9999086051767614
680.155603,1.000173665078034
680.277606,0.9996249903337093
680.399608,1.0002331571769103
680.52161,1.0000056491159561
680.643613,0.9998819969629061
680.765615,1.0002278159461122
680.887618,1.0001433102679353
681.00962,1.0000515603291882
681.131623,1.0002584834010786
681.253625,1.0000115580667939
681.375628,0.9998930857157395
681.49763,1.0003512916884785
681.619632,1.0000453610287803
681.741635,0.9999362700308407
681.863637,0.9997232283083533
681.98564,0.9999626226985487
682.107642,0.999774675389404
682.229645,0.9998015796879145
682.351647,1.0002825098984072
682.473649,1.000212792637142
682.595652,0.9997611785223903
682.717654,0.9996814507475905
682.839657,0.9997759451040481
682.961659,1.0000285114064424
683.083662,0.9999581638751551
683.205664,0.9996737832202682
683.327667,0.9998209160374476
683.449669,1.0006960721458553
683.571671,0.9998842067045612
683.693674,1.0000776690160817
683.815676,0.9998285047069992
683.937679,0.9999314173518974
684.059681,1.0002461402875507
684.181684,0.9994873914286899
684.303686,0.9996980156064689
684.425689,1.0000247583064819
684.547691,0.9998833867998479
684.669693,0.9996010296098614
684.791696,0.9997170500378932
684.913698,0.9997343452924624
685.035701,1.0001429102106913
685.157703,0.9997773947802194
685.279706,0.9998094081649319
685.401708,0.9997921516034716
685.52371,0.9997693266091987
685.645713,0.9999983470013663
685.767715,0.9995674035968181
685.889718,0.9999188362939518
686.01172,0.9995991403657009
686.133723,0.9996641464114475
686.255725,0.9998349736183516
686.377728,1.0000307984742633
686.49973,0.9998579000971477
686.621732,0.9992977866672644
686.743735,0.9998011997633864
686.865737,0.9994666322911543
686.98774,0.9998211959873432
687.109742,1.0000264323493284
687.231745,0.9997225185051132
687.353747,0.9998175466466379
687.47575,0.9991681461823824
687.597752,0.9995537995770307
687.719754,0.9999641546424601
687.841757,0.9997406736308972
687.963759,0.9990913230971238
688.085762,0.9996602777186868
688.207764,0.9998233855981601
688.329767,0.9993863283735028
688.451769,0.9996973658029699
688.573771,0.9994421356642043
688.695774,0.9998287146710073
688.817776,0.9995846962624815
688.939779,0.9996089664735459
689.061781,0.9997553399341564
689.183784,0.9999371349760884
689.305786,0.9995863755661818
689.427789,0.9992298567126922
689.549791,1.0000104940550623
689.671793,0.9991850422585902
689.793796,0.9994483921915565
689.915798,0.9998876063166433
690.037801,0.9995631954269072
690.159803,0.9989379643594661
690.281806,0.9997839833349603
690.403808,0.9993914252567746
690.525811,0.9994080152921307
690.647813,0.9992724048258339
690.769815,0.9989967036386884
690.891818,0.9992463541338122
691.01382,0.9995868853553633
691.135823,0.9992160774279765
691.257825,0.9994748279511413
691.379828,0.9990522893616594
691.50183,0.999120496989695
691.623832,0.9994168001271945
691.745835,0.9991577049298104
691.867837,0.9994563578269853
691.98984,0.9989525489602131
692.111842,0.9995144978943075
692.233845,0.9994137619047402
692.355847,0.9990569549467447
692.47785,0.9990584335521323
692.599852,0.9990979171216164
692.721854,0.9992679380881675
692.843857,0.9994166702030189
692.965859,0.999510199991207
693.087862,0.9994853724661984
693.209864,0.9993731765359607
693.331867,0.998864545117276
693.453869,0.999224590785223
693.575872,0.9993819011018745
693.697874,0.9990392218431763
693.819876,0.9993671603275468
693.941879,0.9995784688692221
694.063881,0.9992839964529612
694.185884,0.9990948598866676
694.307886,0.9989713294446696
694.429889,0.9993357507113024
694.551891,0.9999859950980695
694.673893,0.9989917086676576
694.795896,0.9990067635861458
694.917898,0.9994255550567102
695.039901,0.9992621823214207
695.161903,0.9991779680535338
695.283906,0.9992098323470084
695.405908,0.9992974069341777
695.527911,0.9990960787831402
695.649913,0.9990227178515547
695.771915,0.9994257649360987
695.893918,0.9994569275172716
696.01592,0.9991040615927009
696.137923,0.998851959503297
696.259925,0.998877630328525
696.381928,0.9989680328447218
696.50393,0.9986750784845455
696.625933,0.9983751215467564
696.747935,0.998921482019034
696.869937,0.9989843161563658
696.99194,0.9986852650222973
697.113942,0.9987636648927563
697.235945,0.9991346146620586
697.357947,0.9993246981190205
697.47995,0.9989372651031359
697.601952,0.9990253552750112
697.723954,0.998675378087114
697.845957,0.9985130066717909
697.967959,0.9991986512515428
698.089962,0.9988328816130649
698.211964,0.9986568028978313
698.333967,0.9990039663711239
698.455969,0.9987179225644114
698.577972,0.9986542063935193
698.699974,0.9982514305320135
698.821976,0.9987568733229263
698.943979,0.9981380356104584
699.065981,0.9987774479264344
699.187984,0.9981218659052565
699.309986,0.9986384277817096
699.431989,0.9979704623024523
699.553991,0.9977172095382552
