nu,[0]HFC-227ca-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
626.14958,0.8367248467448634
626.270108,0.840145657828846
626.390636,0.8412974461749393
626.511164,0.844559575440384
626.631692,0.8482414117817983
626.75222,0.8494042989117382
626.872749,0.8524335671139535
626.993277,0.8558586884967629
627.113805,0.8584129513498951
627.234333,0.8612676184736958
627.354861,0.8624483637368316
627.475389,0.8646936470860586
627.595917,0.8689758019167663
627.716445,0.8705239562928085
627.836974,0.8702541356907119
627.957502,0.8721620806850855
628.07803,0.8750974739752975
628.198558,0.8765951708216476
628.319086,0.878306199115154
628.439614,0.8809274553204463
628.560142,0.881024362670338
628.680671,0.8815355050176386
628.801199,0.8852545926801706
628.921727,0.8871067095668328
629.042255,0.8871421945449103
629.162783,0.8879942599776425
629.283311,0.8888738096002463
629.403839,0.8909116630759016
629.524367,0.8929899074653672
629.644896,0.8930524189467661
629.765424,0.8921687345479612
629.885952,0.8924096526287665
630.00648,0.8938475893979917
630.127008,0.8956549863849572
630.247536,0.8951356571129014
630.368064,0.894249911328866
630.488593,0.8936688377558721
630.609121,0.8947418840601962
630.729649,0.8942767392286224
630.850177,0.8919189622720383
630.970705,0.8944019467364355
631.091233,0.8974121916568983
631.211761,0.8969187506602
631.332289,0.8965779862842811
631.452818,0.896882874627699
631.573346,0.8965779862842811
631.693874,0.8983010696486454
631.814402,0.8986964090875893
631.93493,0.8943393407913975
632.055458,0.8936062831266668
632.175986,0.8965152280218059
632.296515,0.8951714632553041
632.417043,0.8944913914032678
632.537571,0.8968290632695782
632.658099,0.8960581218275021
632.778627,0.8945540079922212
632.899155,0.8956549863849572
633.019683,0.895440054981025
633.140211,0.8930881417579755
633.26074,0.8918922051045296
633.381268,0.8924096526287665
633.501796,0.8910363994400741
633.622324,0.8886605054834601
633.742852,0.8874704978892652
633.86338,0.8865657394866461
633.983908,0.8865302775663098
634.104437,0.8868317491079402
634.224965,0.8876835163699538
634.345493,0.8874704978892652
634.466021,0.8865657394866461
634.586549,0.8859807991501293
634.707077,0.8831060355740928
634.827605,0.8818970086778821
634.948134,0.8821351530182643
635.068662,0.8804518829106803
635.18919,0.8778320418016284
635.309718,0.8774634297580195
635.430246,0.8791849446137896
635.550774,0.8806632167216217
635.671302,0.880416665539716
635.79183,0.8798445806548449
635.912359,0.8792728675043222
636.032887,0.879782993689768
636.153415,0.8798445806548449
636.273943,0.8769897274170931
636.394471,0.8760255691012274
636.514999,0.8768669574493531
636.635527,0.8757890741258284
636.756056,0.8759992887283619
636.876584,0.8755176215901663
636.997112,0.874590064603334
637.11764,0.8754300742054495
637.238168,0.8748874757823345
637.358696,0.8734451017331228
637.479224,0.8747999914090479
637.599752,0.8776740462541299
637.720281,0.8789124395214309
637.840809,0.8803286282750986
637.961337,0.8809626931234105
638.081865,0.8812358338929106
638.202393,0.881024362670338
638.322921,0.8795454843466759
638.443449,0.879782993689768
638.563978,0.8803902534359334
638.684506,0.8784291705908325
638.805034,0.8769283402847486
638.925562,0.8777354855877194
639.04609,0.8783676827009924
639.166618,0.8783676827009924
639.287146,0.8769546485295789
639.407674,0.8760255691012274
639.528203,0.8774371062499813
639.648731,0.8763848132245717
639.769259,0.8751587329425146
639.889787,0.8774371062499813
640.010315,0.8766828347218517
640.130843,0.8743452136659761
640.251371,0.8742840116431152
640.3719,0.8734451017331228
640.492428,0.8731219868254257
640.612956,0.8725808189729637
640.733484,0.8703150556123826
640.854012,0.8694190926052611
640.97454,0.8693930104237176
641.095068,0.8666240655356504
641.215596,0.861500192126714
641.336125,0.8593835062451611
641.456653,0.8593835062451611
641.577181,0.8574434925622433
641.697709,0.8546271389138391
641.818237,0.8531328493055023
641.938765,0.852842833442229
642.059293,0.8538924755249102
642.179822,0.8553282205719444
642.30035,0.8570320184475012
642.420878,0.8603809695292615
642.541406,0.866034961489162
642.661934,0.8701323086398077
642.782462,0.8721969678660518
642.90299,0.8775862832377285
643.023518,0.881509059349175
643.144047,0.8821086893606306
643.264575,0.8849802062885278
643.385103,0.8868051445545372
643.505631,0.888536101721159
643.626159,0.8909116630759016
643.746687,0.8909740290751015
643.867215,0.8909740290751015
643.987744,0.8923828807407679
644.108272,0.8959058048940977
644.2288,0.894616628964489
644.349328,0.8927488327369044
644.469856,0.8955922927302138
644.590384,0.8971609514185093
644.710912,0.8994696204326273
644.831441,0.9002074880057419
644.951969,0.8989750481612314
645.072497,0.901009029303036
645.193025,0.8990739408555276
645.313553,0.897466038003772
645.434081,0.9020908891242692
645.554609,0.9060570552793273
645.675137,0.9061811935991814
645.795666,0.9032372723527236
645.916194,0.9048473713023009
646.036722,0.9075796028961887
646.15725,0.9067713096181377
646.277778,0.9070197989984635
646.398306,0.9076104611272742
646.518834,0.9087929395740856
646.639363,0.9097267493522728
646.759891,0.9103191742794925
646.880419,0.9115361734707715
647.000947,0.9130359714360885
647.121475,0.9142566026940492
647.242003,0.9128488182458016
647.362531,0.9133172298268596
647.483059,0.9168907062811089
647.603588,0.9173621092443204
647.724116,0.917299730741785
647.844644,0.9196905722712059
647.965172,0.9200999256502381
648.0857,0.9209201000174131
648.206228,0.9245233237234642
648.326756,0.9253150545010002
648.447285,0.9237636778086079
648.567813,0.9278863698271945
648.688341,0.930177361246619
648.808869,0.9266160358779773
648.929397,0.9282046894407381
649.049925,0.9322511745641495
649.170453,0.9320591506013366
649.290981,0.932634408546084
649.41151,0.9344566888785503
649.532038,0.9354178042833946
649.652566,0.9357387076220403
649.773094,0.9390458241057618
649.893622,0.9415903232604874
650.01415,0.9422675701439905
650.134678,0.9447244323429345
650.255207,0.9439151503312899
650.375735,0.9425908233553064
650.496263,0.94592215679693
650.616791,0.9479012014859469
650.737319,0.9491674946525511
650.857847,0.9498188469421744
650.978375,0.9497856038642887
651.098903,0.952228739945236
651.219432,0.9535675616268515
651.33996,0.9541885362147681
651.460488,0.9567080519061949
651.581016,0.9586109206793881
651.701544,0.9602208201321817
651.822072,0.9584134671681381
651.9426,0.9595306695013902
652.063129,0.9642757283593357
652.183657,0.9641436316333828
652.304185,0.962856395806518
652.424713,0.9643413013383202
652.545241,0.9675046963320568
652.665769,0.9685695370530473
652.786297,0.9673257245186386
652.906825,0.9685288579867574
653.027354,0.969511444335844
653.147882,0.9732522311699798
653.26841,0.9753342950809203
653.388938,0.9715864772235688
653.509466,0.9723251636115308
653.629994,0.97557523240634
653.750522,0.9759792041689411
653.871051,0.9766079372067342
653.991579,0.9781854551318993
654.112107,0.9782656696279695
654.232635,0.9772937566731216
654.353163,0.978529837019762
654.473691,0.9782852351370165
654.594219,0.978529837019762
654.714748,0.9833010002093616
654.835276,0.981944980697736
654.955804,0.9795431396947556
655.076332,0.9848893294606059
655.19686,0.9870199766366813
655.317388,0.987344759632868
655.437916,0.9870811737723244
655.558444,0.9860571150923508
655.678973,0.9885905867036486
655.799501,0.9874296749335021
655.920029,0.9870199766366813
656.040557,0.988963355617361
656.161085,0.9899429141408859
656.281613,0.9916088042780901
656.402141,0.9878622638611824
656.52267,0.9866686600630591
656.643198,0.9915001299086055
656.763726,0.9916733601125183
656.884254,0.9922476060201283
657.004782,0.9942174834804256
657.12531,0.9942822091453977
657.245838,0.993951864057175
657.366366,0.9932949796369163
657.486895,0.9951442275664774
657.607423,0.9984696721476672
657.727951,0.9988863206017115
657.848479,0.9989078967792583
657.969007,0.996017351863095
658.089535,0.9955397764728743
658.210063,0.9987997209118661
658.330592,0.9976487684852359
658.45112,0.9949875046928859
658.571648,0.9958467487032987
658.692176,0.9984905403818874
658.812704,0.9976273192672933
658.933232,0.9969020087091467
659.05376,0.9975630741366479
659.174288,0.9975415270069564
659.294817,0.9999280335897064
659.415345,1.0
659.535873,0.9960820950950984
659.656401,0.9977650013371966
659.776929,1.0
659.897457,0.9976928655353405
660.017985,0.9997979904066862
660.138514,1.0
660.259042,1.0
660.37957,1.0
660.500098,1.0
660.620626,1.0
660.741154,1.0
660.861682,1.0
660.98221,1.0
661.102739,1.0
661.223267,1.0
661.343795,1.0
661.464323,1.0
661.584851,1.0
661.705379,1.0
661.825907,1.0
661.946436,1.0
662.066964,1.0
662.187492,1.0
662.30802,1.0
662.428548,1.0
662.549076,1.0
662.669604,1.0
662.790132,1.0
662.910661,1.0
663.031189,1.0
663.151717,1.0
663.272245,1.0
663.392773,1.0
663.513301,1.0
663.633829,1.0
663.754358,1.0
663.874886,1.0
663.995414,1.0
664.115942,1.0
664.23647,1.0
664.356998,1.0
664.477526,1.0
664.598055,1.0
664.718583,1.0
664.839111,1.0
664.959639,1.0
665.080167,1.0
665.200695,1.0
665.321223,1.0
665.441751,1.0
665.56228,1.0
665.682808,1.0
665.803336,1.0
665.923864,1.0
666.044392,1.0
666.16492,1.0
666.285448,1.0
666.405977,1.0
666.526505,1.0
666.647033,1.0
666.767561,1.0
666.888089,1.0
667.008617,1.0
667.129145,1.0
667.249673,1.0
667.370202,1.0
667.49073,1.0
667.611258,1.0
667.731786,1.0
667.852314,1.0
667.972842,1.0
668.09337,1.0
668.213899,1.0
668.334427,1.0
668.454955,1.0
668.575483,1.0
668.696011,1.0
668.816539,1.0
668.937067,1.0
669.057595,1.0
669.178124,1.0
669.298652,1.0
669.41918,1.0
669.539708,1.0
669.660236,1.0
669.780764,1.0
669.901292,1.0
670.021821,1.0
670.142349,1.0
670.262877,1.0
670.383405,1.0
670.503933,1.0
670.624461,1.0
670.744989,1.0
670.865517,1.0
670.986046,1.0
671.106574,1.0
671.227102,1.0
671.34763,1.0
671.468158,1.0
671.588686,1.0
671.709214,1.0
671.829743,1.0
671.950271,1.0
672.070799,1.0
672.191327,1.0
672.311855,1.0
672.432383,1.0
672.552911,1.0
672.673439,1.0
672.793968,1.0
672.914496,1.0
673.035024,1.0
673.155552,1.0
673.27608,1.0
673.396608,1.0
673.517136,1.0
673.637665,1.0
673.758193,1.0
673.878721,1.0
673.999249,1.0
674.119777,1.0
674.240305,1.0
674.360833,1.0
674.481362,1.0
674.60189,1.0
674.722418,1.0
674.842946,1.0
674.963474,1.0
675.084002,1.0
675.20453,1.0
675.325058,1.0
675.445587,1.0
675.566115,1.0
675.686643,1.0
675.807171,1.0
675.927699,1.0
676.048227,1.0
676.168755,1.0
676.289284,1.0
676.409812,1.0
676.53034,1.0
676.650868,1.0
676.771396,1.0
676.891924,1.0
677.012452,1.0
677.13298,1.0
677.253509,1.0
677.374037,1.0
677.494565,1.0
677.615093,1.0
677.735621,1.0
677.856149,1.0
677.976677,1.0
678.097206,1.0
678.217734,1.0
678.338262,1.0
678.45879,1.0
678.579318,1.0
678.699846,1.0
678.820374,1.0
678.940902,1.0
679.061431,1.0
679.181959,1.0
679.302487,1.0
679.423015,1.0
679.543543,1.0
679.664071,1.0
679.784599,1.0
679.905128,1.0
680.025656,1.0
680.146184,1.0
680.266712,1.0
680.38724,1.0
680.507768,1.0
680.628296,1.0
680.748824,1.0
680.869353,1.0
680.989881,1.0
681.110409,1.0
681.230937,1.0
681.351465,1.0
681.471993,1.0
681.592521,1.0
681.71305,1.0
681.833578,1.0
681.954106,1.0
682.074634,1.0
682.195162,1.0
682.31569,1.0
682.436218,1.0
682.556746,1.0
682.677275,1.0
682.797803,1.0
682.918331,1.0
683.038859,1.0
683.159387,1.0
683.279915,1.0
683.400443,1.0
683.520972,1.0
683.6415,1.0
683.762028,1.0
683.882556,1.0
684.003084,1.0
684.123612,1.0
684.24414,1.0
684.364669,1.0
684.485197,1.0
684.605725,1.0
684.726253,1.0
684.846781,1.0
684.967309,1.0
685.087837,1.0
685.208365,1.0
685.328894,1.0
685.449422,1.0
685.56995,1.0
685.690478,1.0
685.811006,1.0
685.931534,1.0
686.052062,1.0
686.172591,0.9956284830187759
686.293119,0.9974670134380055
686.413647,0.9991932855691924
686.534175,0.9976341031561295
686.654703,0.9965937145979951
686.775231,0.9977971298875065
686.895759,0.9998320341078503
687.016287,0.9951613441943941
687.136816,0.9919825128778207
687.257344,0.9970409865356902
687.377872,0.9985551448097808
687.4984,0.9975873152138773
687.618928,0.9978935217459054
687.739456,0.998531179773887
687.859984,0.9991932855691924
687.980513,0.9989102941610875
688.101041,0.997917471477823
688.221569,0.9972561711981746
688.342097,0.9969263334149194
688.462625,0.9975148930037508
688.583153,0.998248435782214
688.703681,0.9944320587652012
688.824209,0.995768279071245
688.944738,0.9999192652592246
689.065266,0.9986506112448476
689.185794,0.9959831890538217
689.306322,0.9946160457143408
689.42685,0.9952022461661701
689.547378,0.9962186673121475
689.667906,0.9959353830081014
689.788435,0.9943333165643972
689.908963,0.9926623529500191
690.029491,0.9938599277618688
690.150019,0.9943094528511653
690.270547,0.9904580164113066
690.391075,0.9921660466190507
690.511603,0.9936046379398085
690.632131,0.991700532334843
690.75266,0.9916292316298593
690.873188,0.9894272882148357
690.993716,0.9880450352858322
691.114244,0.9883503883763584
691.234772,0.9867841070498036
691.3553,0.9857564135315667
691.475828,0.9851257312667585
691.596357,0.9844511512108874
691.716885,0.9841233835538779
691.837413,0.9800565548029664
691.957941,0.9788723824046646
692.078469,0.9823761491788192
692.198997,0.9797106558938702
692.319525,0.9776221825478209
692.440054,0.9776221825478209
692.560582,0.9754279316677323
692.68111,0.9737652702697354
692.801638,0.9709609769649382
692.922166,0.9677001520210758
693.042694,0.9675840349699958
693.163222,0.9663985038222115
693.28375,0.965398798807343
693.404279,0.9638794924670335
693.524807,0.9600566364100475
693.645335,0.9605175742117467
693.765863,0.9609124280716577
693.886391,0.9572324715965109
694.006919,0.9531099590306796
694.127447,0.950827139543417
694.247976,0.9480633064509806
694.368504,0.9443031791925448
694.489032,0.941493344451686
694.60956,0.9383699544546775
694.730088,0.9364435842216134
694.850616,0.9331139058523276
694.971144,0.927917918500093
695.091672,0.9229732744413081
695.212201,0.919595849020593
695.332729,0.9162316988048707
695.453257,0.9125987319329917
695.573785,0.9098513904546547
695.694313,0.9071749126459311
695.814841,0.9024337488013493
695.935369,0.8962104646569865
696.055898,0.8917049274063041
696.176426,0.888722713896113
696.296954,0.8863795802287601
696.417482,0.8823204208528399
696.53801,0.8782183728866271
696.658538,0.8733315612501888
696.779066,0.8664507580538691
696.899594,0.862594992421752
697.020123,0.858121140557082
697.140651,0.8527234438030169
697.261179,0.8501010960846428
697.381707,0.8453961034331029
697.502235,0.841440478898226
697.622763,0.8389367187266307
697.743291,0.8340349258351905
697.86382,0.8300992558332378
697.984348,0.8244325067046977
698.104876,0.820492917845424
698.225404,0.8193941936451311
698.345932,0.8133286561620211
698.46646,0.8089080720195875
698.586988,0.8067511682152364
698.707516,0.802807756739204
698.828045,0.7992991482265397
698.948573,0.7961242598354538
699.069101,0.7932395676561641
699.189629,0.789583253442909
699.310157,0.78739126028055
699.430685,0.78739126028055
699.551213,0.7848599380384028
699.671742,0.7814844710620408
699.79227,0.7796345458928529
699.912798,0.7790734110525935
700.033326,0.7783025100346187
700.153854,0.7789955076067254
700.274382,0.7800634628344406
700.39491,0.7796111572073081
700.515438,0.7792915821502165
700.635967,0.7797982863396355
700.756495,0.7805706689093994
700.877023,0.781351629993771
700.997551,0.7823680476410881
701.118079,0.7854016782745372
701.238607,0.7878008102096489
701.359135,0.789875453300323
701.479664,0.7947640506614279
701.600192,0.7970243887261098
701.72072,0.7990753757946387
701.841248,0.8053164284330386
701.961776,0.8092155154975161
702.082304,0.8106004578172245
702.202832,0.8129627406039235
702.323361,0.8149161943882565
702.443889,0.8183542235399992
702.564417,0.8229416335148199
702.684945,0.8260169376845743
702.805473,0.828482139485226
702.926001,0.8328097951858553
703.046529,0.8364655022428472
703.167057,0.8368671020601692
703.287586,0.8376457504804795
703.408114,0.8401120526746403
703.528642,0.8389367187266307
703.64917,0.8353537426089034
703.769698,0.8320106814184572
703.890226,0.8268681734415478
704.010754,0.8198695801261981
704.131283,0.8110139694872243
704.251811,0.7976303575005086
704.372339,0.779743702370053
704.492867,0.7571378058790437
704.613395,0.7280904456297579
704.733923,0.6938496393126606
704.854451,0.6546006002128715
704.974979,0.6175717641411949
705.095508,0.5804451324816917
705.216036,0.5396038606621609
705.336564,0.5037022294972532
705.457092,0.4742313481934948
705.57762,0.4534183816206097
705.698148,0.4466365957139753
705.818676,0.45732087545234074
705.939205,0.4943013141819442
706.059733,0.556115095421831
706.180261,0.6252335619086475
706.300789,0.6877017760950631
706.421317,0.7382077425673249
706.541845,0.7774002025624911
706.662373,0.8069448117319006
706.782901,0.8289047731387845
706.90343,0.8449312634189364
707.023958,0.8555934134230898
707.144486,0.8595554001352262
707.265014,0.8585588939563946
707.385542,0.8560641192327044
707.50607,0.8519052221062199
707.626598,0.8460050078068446
707.747127,0.842012853009019
707.867655,0.8381317259350165
707.988183,0.8347775473367327
708.108711,0.8314949946753873
708.229239,0.8271245423104363
708.349767,0.8229910114941553
708.470295,0.8179042524704393
708.590823,0.8119634111465874
708.711352,0.8078571747571839
708.83188,0.8039083571050443
708.952408,0.7985880884531531
709.072936,0.7958297483472998
709.193464,0.7907685170485407
709.313992,0.7831977974613001
709.43452,0.7803833544274981
709.555049,0.7781702098537467
709.675577,0.7720854874879655
709.796105,0.7691032909237429
709.916633,0.7678660308869437
710.037161,0.7638834911037535
710.157689,0.762235283468039
710.278217,0.7598076270843804
710.398745,0.7555570403401564
710.519274,0.7541831771214983
710.639802,0.7527139528853021
710.76033,0.7521721938958648
710.880858,0.7531280594282493
711.001386,0.7543642028062206
711.121914,0.7572892485839852
711.242442,0.7581757955336611
711.362971,0.757705872231707
711.483499,0.7578877434647177
711.604027,0.7610090720267376
711.724555,0.7660789857510345
711.845083,0.7680042592126795
711.965611,0.7687649599140169
712.086139,0.7719542441110956
712.206668,0.7743665025190148
712.327196,0.7741574517864537
712.447724,0.7800088603031531
712.568252,0.7886363218113882
712.68878,0.7909583242685877
712.809308,0.7955273904945582
712.929836,0.7998748508413338
713.050364,0.800250880381249
713.170893,0.8058078213139741
713.291421,0.8146391699789827
713.411949,0.8176262122941078
713.532477,0.820492917845424
713.653005,0.8266945493562922
713.773533,0.8309297702770834
713.894061,0.8334096341545049
714.01459,0.8398852530397467
714.135118,0.8477410969562339
714.255646,0.8540120288400205
714.376174,0.860527246727291
714.496702,0.8649357952063975
714.61723,0.8686195948654158
714.737758,0.8735411859788502
714.858286,0.8776213873911365
714.978815,0.8847412938874555
715.099343,0.8913394033236249
715.219871,0.8926863425057965
715.340399,0.8975288628252753
715.460927,0.904104796479137
715.581455,0.9063987031857516
715.701983,0.9075796028961887
715.822512,0.9122547470562764
715.94304,0.9160118295825195
716.063568,0.9184314588768053
716.184096,0.923826495874489
716.304624,0.9261713669098458
716.425152,0.9279494682456647
716.54568,0.9327621882127621
716.666208,0.9368285416380586
716.786737,0.9405589055863257
716.907265,0.9449502484662162
717.027793,0.9469594558168074
717.148321,0.9475439100866473
717.268849,0.9509250797826257
717.389377,0.9532081344124052
717.509905,0.9548089603793171
717.630434,0.9581844337200721
717.750962,0.9619988728410666
717.87149,0.9637474500216796
717.992018,0.9640771080178913
718.112546,0.9649692919142453
718.233074,0.9659617904031517
718.353602,0.9663260266523526
718.47413,0.9672599486057777
718.594659,0.9681938049694085
718.715187,0.9709871932652347
718.835715,0.9739386159151482
718.956243,0.9734215917921503
719.076771,0.9736649776120582
719.197299,0.9743360639443261
719.317827,0.9740691324340923
719.438356,0.9734215917921503
719.558884,0.9733953097639808
719.679412,0.9727783727272963
719.79994,0.9712173445018829
719.920468,0.9689938634309695
720.040996,0.9667194013915293
720.161524,0.9669379046661839
720.282052,0.9654654136226455
720.402581,0.9622952141281171
720.523109,0.9609450996496257
720.643637,0.9620652530533835
720.764165,0.967322822545818
720.884693,0.9741051736587509
721.005221,0.9787382860740834
721.125749,0.9814168363816806
721.246278,0.9833688503191779
721.366806,0.9846972947653524
721.487334,0.984427524666778
721.607862,0.9843999610819794
721.72839,0.9862770303486561
721.848918,0.9879669828111579
721.969446,0.9873921533187698
722.089975,0.987666686495736
722.210503,0.9892778959737134
722.331031,0.9896608206105932
722.451559,0.988728999074427
722.572087,0.9864930486714455
722.692615,0.9869597702544198
722.813143,0.9902103338353994
722.933671,0.9903426347735056
723.0542,0.9893590200872264
723.174728,0.9877743480320111
723.295256,0.9873378482437406
723.415784,0.9892511858311106
723.536312,0.9896608206105932
723.65684,0.9902612319546289
723.777368,0.9912726067380739
723.897897,0.9909737830970698
724.018425,0.9909466307874014
724.138953,0.9912997679796058
724.259481,0.9906717803155439
724.380009,0.9899864725873869
724.500537,0.9909466307874014
724.621065,0.989741976125214
724.741593,0.9883770741971015
724.862122,0.99084139784318
724.98265,0.9910280899483778
725.103178,0.984956304212125
725.223706,0.9908822213497296
725.344234,0.9907701589077454
725.464762,0.9850006282430978
725.58529,0.9875175600854025
725.705819,0.990675148605323
725.826347,0.9914050496053206
725.946875,0.9913778854791117
726.067403,0.9867061541845253
726.187931,0.982827163331122
726.308459,0.9794353958754078
726.428987,0.9816121577659538
726.549515,0.9923325460505851
726.670044,0.9939382470099143
726.790572,0.9876765632119844
726.9111,0.9850784463665044
727.031628,0.9833010002093616
727.152156,0.9827966961613023
727.272684,0.9847238819512365
727.393212,0.9877842258248803
727.513741,0.9855849068371273
727.634269,0.9763306199334842
727.754797,0.9715495576389109
727.875325,0.9707745703529683
727.995853,0.9704824111794536
728.116381,0.9779575644711465
728.236909,0.9862632225668859
728.357437,0.9867732524843262
728.477966,0.985587863596283
728.598494,0.9852675995863348
728.719022,0.9820156832816087
728.83955,0.9767153699885217
728.960078,0.9747765633906041
729.080606,0.9754513422190179
729.201134,0.9733446945238807
729.321663,0.9702631069368398
729.442191,0.9699740116083161
729.562719,0.9685821285388734
729.683247,0.9635489384943645
729.803775,0.9604839566849593
729.924303,0.9587096626893443
730.044831,0.9580196401701239
730.165359,0.9635816997152109
730.285888,0.9656633543206664
730.406416,0.9592677941135196
730.526944,0.9563809136962655
730.647472,0.9559544629143504
730.768,0.9517070615486819
730.888528,0.9488106747609052
731.009056,0.9485829875225241
731.129585,0.9466678372159857
731.250113,0.9444004474292299
731.370641,0.9431716381750916
731.491169,0.9391425508069843
731.611697,0.9347454806114387
731.732225,0.9340409481611696
731.852753,0.9302415456988831
731.973282,0.920289485758943
732.09381,0.9137557273281577
732.214338,0.9137557273281577
732.334866,0.9114732796446641
732.455394,0.9020006845456608
732.575922,0.8920170787541957
732.69645,0.8900567982801044
732.816978,0.891312663542624
732.937507,0.886166874655195
733.058035,0.8795454843466759
733.178563,0.8734800402359576
733.299091,0.8633371431943258
733.419619,0.8542426432193475
733.540147,0.8503306543695596
733.660675,0.845945789528962
733.781204,0.834577224765042
733.901732,0.8253068684916823
734.02226,0.8250015614356289
734.142788,0.8173482666353673
734.263316,0.8011636865855631
734.383844,0.7912352081339316
734.504372,0.7845146756289663
734.6249,0.776436823729631
734.745429,0.7706584497530206
734.865957,0.7662935179001441
734.986485,0.7548018609524416
735.107013,0.738030593967791
735.227541,0.7283089055307935
735.348069,0.7223034048762953
735.468597,0.7131311032107257
735.589126,0.7027036686544829
735.709654,0.6917158701149575
735.830182,0.6808998818592411
735.95071,0.6677375979891242
736.071238,0.6534821897000246
736.191766,0.6441459165815792
736.312294,0.6371246243014712
736.432822,0.6293171099237076
736.553351,0.6228808689929465
736.673879,0.6163008757715132
736.794407,0.6095830988363702
736.914935,0.6002614311982817
737.035463,0.5870413609805346
737.155991,0.5752963382920984
737.276519,0.5666916218595117
737.397048,0.5603240510636115
737.517576,0.5542164303633668
737.638104,0.5466699722781557
737.758632,0.5403436245738423
737.87916,0.5328048803403256
737.999688,0.5244789423486874
738.120216,0.5194680353394909
738.240744,0.5131023197479011
738.361273,0.5050842661316167
738.481801,0.5018068471327118
738.602329,0.5018068471327118
738.722857,0.5016312454682993
738.843385,0.499573772053545
738.963913,0.4976989016358557
739.084441,0.4944694052026203
739.20497,0.48857611789312316
739.325498,0.4849061072913259
739.446026,0.48242008445185425
739.566554,0.48308145290149773
739.687082,0.48907961054875776
739.80761,0.4912608645062329
739.928138,0.49328410156344665
740.048666,0.49718653568093496
740.169195,0.49718653568093496
740.289723,0.4956575569869349
740.410251,0.4909220114274797
740.530779,0.48975010880164127
740.651307,0.49838121640999744
740.771835,0.5052560239792809
740.892363,0.5099513244875168
741.012892,0.5152155099131704
741.13342,0.5192914462293253
741.253948,0.5271764324693
741.374476,0.5349992146666562
741.495004,0.5408950562532551
741.615532,0.5476110537285135
741.73606,0.5519377559627949
741.856589,0.5563042067013702
741.977117,0.5616648271348381
742.097645,0.5622436399442119
742.218173,0.5597472144128882
742.338701,0.560514593631374
742.459229,0.5612830248798651
742.579757,0.5545934256999013
742.700285,0.5462983630584606
742.820814,0.5390483548202989
742.941342,0.5253765685918125
743.06187,0.5055997149172622
743.182398,0.4879072269065555
743.302926,0.47260752112462745
743.423454,0.44847604961076515
743.543982,0.41096386009271985
743.664511,0.3685495914061041
743.785039,0.3271292258711691
743.905567,0.28641885831255876
744.026095,0.24743682056620803
744.146623,0.2112950037353648
744.267151,0.18292116706849537
744.387679,0.16682665494431695
744.508207,0.16460608878828067
744.628736,0.18017980680369194
744.749264,0.2176210568652329
744.869792,0.271796949677769
744.99032,0.3255627680932522
745.110848,0.3707045110110413
745.231376,0.4206517435916861
745.351904,0.4740653962649086
745.472433,0.5116983437173278
745.592961,0.5370199684334027
745.713489,0.5555425917635446
745.834017,0.5653331927340454
745.954545,0.5749052697604298
746.075073,0.5818398738197776
746.195601,0.5804451324816917
746.316129,0.57608503440904
746.436658,0.5751007707854392
746.557186,0.5749052697604298
746.677714,0.5690255172951091
746.798242,0.5622436399442119
746.91877,0.5544048959870308
747.039298,0.5429380792939887
747.159826,0.5361024489900822
747.280355,0.5346355388644692
747.400883,0.528807927006551
747.521411,0.5176944891512868
747.641939,0.5083780069223378
747.762467,0.5033547948376421
747.882995,0.49633707320233256
748.003523,0.48857611789312316
748.124051,0.4825889610330902
748.24458,0.4765083654540062
748.365108,0.47260752112462745
748.485636,0.4685792662716028
748.606164,0.46220350401704835
748.726692,0.45857565291116825
748.84722,0.45763195940420487
748.967748,0.45700543288847834
749.088277,0.4560695313778658
749.208805,0.4537313482650033
749.329333,0.45264369873068017
749.449861,0.45171672961625686
749.570389,0.4506339093692279
749.690917,0.45311016192768
749.811445,0.45810356315663
749.931974,0.4620417610973045
750.052502,0.4618846936015188
750.17303,0.4610955456892208
750.293558,0.4650594649304833
750.414086,0.46970520709919616
750.534614,0.4766751725714578
750.655142,0.48774136664724915
750.77567,0.4934518466730309
750.896199,0.49803745198304067
751.016727,0.5050842661316167
751.137255,0.5129278946131399
751.257783,0.5246572955074048
751.378311,0.532623757473642
751.498839,0.5366549189857469
751.619367,0.5434975936160716
751.739896,0.5519377559627949
751.860424,0.5624348352831587
751.980952,0.570392818641929
752.10148,0.579453419461436
752.222008,0.5935107216342304
752.342536,0.6027335824713883
752.463064,0.6123079112721739
752.583592,0.6275951412169658
752.704121,0.6377812007433225
752.824649,0.6465789300357722
752.945177,0.6557209248437998
753.065705,0.6638626521988805
753.186233,0.6778766091557609
753.306761,0.6910037695634786
753.427289,0.6995835846646348
753.547818,0.7087446304879391
753.668346,0.7179825599443603
753.788874,0.7281632583148945
753.909402,0.7394711577192074
754.02993,0.756411302362883
754.150458,0.7718230230437034
754.270986,0.7751645109203855
754.391514,0.7833544526857926
754.512043,0.7966976757074776
754.632571,0.8038520854895764
754.753099,0.8121583057516797
754.873627,0.8209689417713684
754.994155,0.8296760131488211
755.114683,0.8367834195341592
755.235211,0.8411207922605527
755.35574,0.8536619556780982
755.476268,0.8686456538441445
755.596796,0.8748874757823345
755.717324,0.8731831075037023
755.837852,0.8685587936218436
755.95838,0.872493565253825
756.078908,0.8834416796359438
756.199436,0.8899677970504121
756.319965,0.8969456586263372
