nu,[0]CFC-113a-HITRAN(x-sec)-X=0.01-T=295.0K-P=0.0036atm-L=15cm
1012.322208,1.0
1012.44141,1.0
1012.560612,1.0
1012.679814,1.0
1012.799016,1.0
1012.918218,1.0
1013.03742,1.0
1013.156622,1.0
1013.275824,1.0
1013.395026,1.0
1013.514228,1.0
1013.63343,1.0
1013.752632,1.0
1013.871834,1.0
1013.991036,1.0
1014.110238,1.0
1014.22944,1.0
1014.348642,1.0
1014.467844,1.0
1014.587046,1.0
1014.706248,1.0
1014.82545,1.0
1014.944652,1.0
1015.063854,1.0
1015.183056,1.0
1015.302258,1.0
1015.42146,1.0
1015.540662,1.0
1015.659864,1.0
1015.779066,1.0
1015.898268,1.0
1016.01747,1.0
1016.136672,1.0
1016.255874,1.0
1016.375076,1.0
1016.494278,1.0
1016.61348,1.0
1016.732682,1.0
1016.851884,1.0
1016.971086,1.0
1017.090288,1.0
1017.20949,1.0
1017.328692,1.0
1017.447894,1.0
1017.567096,1.0
1017.686298,1.0
1017.8055,1.0
1017.924702,1.0
1018.043904,1.0
1018.163106,1.0
1018.282308,1.0
1018.40151,1.0
1018.520712,1.0
1018.639914,1.0
1018.759116,1.0
1018.878318,1.0
1018.99752,1.0
1019.116722,1.0
1019.235924,1.0
1019.355126,1.0
1019.474328,1.0
1019.59353,1.0
1019.712732,1.0
1019.831934,1.0
1019.951136,1.0
1020.070338,1.0
1020.18954,1.0
1020.308742,1.0
1020.427944,1.0
1020.547146,1.0
1020.666348,1.0
1020.78555,1.0
1020.904752,1.0
1021.023954,1.0
1021.143156,1.0
1021.262358,1.0
1021.38156,1.0
1021.500762,1.0
1021.619964,1.0
1021.739166,1.0
1021.858368,1.0
1021.97757,1.0
1022.096772,1.0
1022.215974,1.0
1022.335176,1.0
1022.454378,1.0
1022.57358,1.0
1022.692782,1.0
1022.811984,1.0
1022.931186,1.0
1023.050388,1.0
1023.16959,1.0
1023.288792,1.0
1023.407994,1.0
1023.527196,1.0
1023.646398,1.0
1023.7656,1.0
1023.884802,1.0
1024.004004,1.0
1024.123206,1.0
1024.242408,1.0
1024.36161,1.0
1024.480812,1.0
1024.600014,1.0
1024.719216,1.0
1024.838418,1.0
1024.95762,1.0
1025.076822,1.0
1025.196024,1.0
1025.315226,1.0
1025.434428,1.0
1025.55363,1.0
1025.672832,1.0
1025.792034,1.0
1025.911236,1.0
1026.030438,1.0
1026.14964,1.0
1026.268842,1.0
1026.388044,1.0
1026.507246,1.0
1026.626448,1.0
1026.74565,1.0
1026.864852,1.0
1026.984054,1.0
1027.103256,1.0
1027.222458,1.0
1027.34166,1.0
1027.460862,1.0
1027.580064,1.0
1027.699266,1.0
1027.818468,1.0
1027.93767,1.0
1028.056872,1.0
1028.176074,1.0
1028.295276,1.0
1028.414478,1.0
1028.53368,1.0
1028.652882,1.0
1028.772084,1.0
1028.891286,1.0
1029.010488,1.0
1029.12969,1.0
1029.248892,1.0
1029.368094,1.0
1029.487296,1.0
1029.606498,1.0
1029.7257,1.0
1029.844902,1.0
1029.964104,1.0
1030.083306,1.0
1030.202508,1.0
1030.32171,1.0
1030.440912,1.0
1030.560114,1.0
1030.679316,1.0
1030.798518,1.0
1030.91772,1.0
1031.036922,1.0
1031.156124,1.0
1031.275326,1.0
1031.394528,1.0
1031.51373,1.0
1031.632932,1.0
1031.752134,1.0
1031.871336,1.0
1031.990538,1.0
1032.10974,1.0
1032.228942,1.0
1032.348144,1.0
1032.467346,1.0
1032.586548,1.0
1032.70575,1.0
1032.824952,1.0
1032.944154,1.0
1033.063356,1.0
1033.182558,1.0
1033.30176,1.0
1033.420962,1.0
1033.540164,1.0
1033.659366,1.0
1033.778568,1.0
1033.89777,1.0
1034.016972,1.0
1034.136174,1.0
1034.255376,1.0
1034.374578,1.0
1034.49378,1.0
1034.612982,1.0
1034.732184,1.0
1034.851386,1.0
1034.970588,1.0
1035.08979,1.0
1035.208992,1.0
1035.328194,1.0
1035.447396,1.0
1035.566598,1.0
1035.6858,1.0
1035.805002,1.0
1035.924204,1.0
1036.043406,1.0
1036.162608,1.0
1036.28181,1.0
1036.401012,1.0
1036.520214,1.0
1036.639416,1.0
1036.758618,1.0
1036.87782,1.0
1036.997022,1.0
1037.116224,1.0
1037.235426,1.0
1037.354628,1.0
1037.47383,1.0
1037.593032,1.0
1037.712234,1.0
1037.831436,1.0
1037.950638,1.0
1038.06984,1.0
1038.189042,1.0
1038.308244,1.0
1038.427446,1.0
1038.546648,1.0
1038.66585,1.0
1038.785052,1.0
1038.904254,1.0
1039.023456,1.0
1039.142658,1.0
1039.26186,1.0
1039.381062,1.0
1039.500264,1.0
1039.619466,1.0
1039.738668,1.0
1039.85787,1.0
1039.977072,1.0
1040.096274,1.0
1040.215476,1.0
1040.334678,1.0
1040.45388,1.0
1040.573082,1.0
1040.692284,1.0
1040.811486,1.0
1040.930688,1.0
1041.04989,1.0
1041.169092,1.0
1041.288294,1.0
1041.407496,1.0
1041.526698,1.0
1041.6459,1.0
1041.765102,1.0
1041.884304,1.0
1042.003506,1.0
1042.122708,1.0
1042.24191,1.0
1042.361112,1.0
1042.480314,1.0
1042.599516,1.0
1042.718718,1.0
1042.83792,1.0
1042.957122,1.0
1043.076324,1.0
1043.195526,1.0
1043.314728,1.0
1043.43393,1.0
1043.553132,1.0
1043.672334,1.0
1043.791536,1.0
1043.910738,1.0
1044.02994,1.0
1044.149142,1.0
1044.268344,1.0
1044.387546,1.0
1044.506748,1.0
1044.62595,1.0
1044.745152,1.0
1044.864354,1.0
1044.983556,1.0
1045.102758,1.0
1045.22196,1.0
1045.341162,1.0
1045.460364,1.0
1045.579566,1.0
1045.698768,1.0
1045.81797,1.0
1045.937172,1.0
1046.056374,1.0
1046.175576,1.0
1046.294778,1.0
1046.41398,1.0
1046.533182,1.0
1046.652384,1.0
1046.771586,1.0
1046.890788,1.0
1047.00999,1.0
1047.129192,1.0
1047.248394,1.0
1047.367596,1.0
1047.486798,1.0
1047.606,1.0
1047.725202,1.0
1047.844404,1.0
1047.963606,1.0
1048.082808,1.0
1048.20201,1.0
1048.321212,1.0
1048.440414,1.0
1048.559616,1.0
1048.678818,1.0
1048.79802,1.0
1048.917222,1.0
1049.036424,1.0
1049.155626,1.0
1049.274828,1.0
1049.39403,1.0
1049.513232,1.0
1049.632434,1.0
1049.751636,1.0
1049.870838,1.0
1049.99004,1.0
1050.109242,1.0
1050.228444,1.0
1050.347646,1.0
1050.466848,1.0
1050.58605,1.0
1050.705252,1.0
1050.824454,1.0
1050.943656,1.0
1051.062858,1.0
1051.18206,1.0
1051.301262,1.0
1051.420464,1.0
1051.539666,1.0
1051.658868,1.0
1051.77807,1.0
1051.897272,1.0
1052.016474,1.0
1052.135676,1.0
1052.254878,1.0
1052.37408,1.0
1052.493282,1.0
1052.612484,1.0
1052.731686,1.0
1052.850888,1.0
1052.97009,1.0
1053.089292,1.0
1053.208494,1.0
1053.327696,1.0
1053.446898,1.0
1053.5661,1.0
1053.685302,1.0
1053.804504,1.0
1053.923706,1.0
1054.042908,1.0
1054.16211,1.0
1054.281312,1.0
1054.400514,1.0
1054.519716,1.0
1054.638918,1.0
1054.75812,1.0
1054.877322,1.0
1054.996524,1.0
1055.115726,1.0
1055.234928,1.0
1055.35413,1.0
1055.473332,1.0
1055.592534,1.0
1055.711736,1.0
1055.830938,1.0
1055.95014,1.0
1056.069342,1.0
1056.188544,1.0
1056.307746,1.0
1056.426948,1.0
1056.54615,1.0
1056.665352,1.0
1056.784554,1.0
1056.903756,1.0
1057.022958,1.0
1057.14216,1.0
1057.261362,1.0
1057.380564,1.0
1057.499766,1.0
1057.618968,1.0
1057.73817,1.0
1057.857372,1.0
1057.976574,1.0
1058.095776,1.0
1058.214978,1.0
1058.33418,1.0
1058.453382,1.0
1058.572584,1.0
1058.691786,1.0
1058.810988,1.0
1058.93019,1.0
1059.049392,1.0
1059.168594,1.0
1059.287796,1.0
1059.406998,1.0
1059.5262,1.0
1059.645402,1.0
1059.764604,1.0
1059.883806,1.0
1060.003008,1.0
1060.12221,1.0
1060.241412,1.0
1060.360614,1.0
1060.479816,1.0
1060.599018,1.0
1060.71822,1.0
1060.837422,1.0
1060.956624,1.0
1061.075826,1.0
1061.195028,1.0
1061.31423,1.0
1061.433432,1.0
1061.552634,1.0
1061.671836,1.0
1061.791038,1.0
1061.91024,1.0
1062.029442,1.0
1062.148644,1.0
1062.267846,1.0
1062.387048,1.0
1062.50625,1.0
1062.625452,1.0
1062.744654,1.0
1062.863856,1.0
1062.983058,1.0
1063.10226,1.0
1063.221462,1.0
1063.340664,1.0
1063.459866,1.0
1063.579068,1.0
1063.69827,1.0
1063.817472,1.0
1063.936674,1.0
1064.055876,1.0
1064.175078,1.0
1064.29428,1.0
1064.413482,1.0
1064.532684,1.0
1064.651886,1.0
1064.771088,1.0
1064.89029,1.0
1065.009492,1.0
1065.128694,1.0
1065.247896,1.0
1065.367098,1.0
1065.4863,1.0
1065.605502,1.0
1065.724704,1.0
1065.843906,1.0
1065.963108,1.0
1066.08231,1.0
1066.201512,1.0
1066.320714,1.0
1066.439916,1.0
1066.559118,1.0
1066.67832,1.0
1066.797522,1.0
1066.916724,1.0
1067.035926,1.0
1067.155128,1.0
1067.27433,1.0
1067.393532,1.0
1067.512734,1.0
1067.631936,1.0
1067.751138,1.0
1067.87034,1.0
1067.989542,1.0
1068.108744,1.0
1068.227946,1.0
1068.347148,1.0
1068.46635,1.0
1068.585552,1.0
1068.704754,1.0
1068.823956,1.0
1068.943158,1.0
1069.06236,1.0
1069.181562,1.0
1069.300764,1.0
1069.419966,1.0
1069.539168,1.0
1069.65837,1.0
1069.777572,1.0
1069.896774,1.0
1070.015976,1.0
1070.135178,1.0
1070.25438,1.0
1070.373582,1.0
1070.492784,1.0
1070.611986,1.0
1070.731188,1.0
1070.85039,1.0
1070.969592,1.0
1071.088794,1.0
1071.207996,1.0
1071.327198,1.0
1071.4464,1.0
1071.565602,1.0
1071.684804,1.0
1071.804006,1.0
1071.923208,1.0
1072.04241,1.0
1072.161612,1.0
1072.280814,1.0
1072.400016,1.0
1072.519218,1.0
1072.63842,1.0
1072.757622,1.0
1072.876824,1.0
1072.996026,1.0
1073.115228,1.0
1073.23443,1.0
1073.353632,1.0
1073.472834,1.0
1073.592036,1.0
1073.711238,1.0
1073.83044,1.0
1073.949642,1.0
1074.068844,1.0
1074.188046,1.0
1074.307248,1.0
1074.42645,1.0
1074.545652,1.0
1074.664854,1.0
1074.784056,1.0
1074.903258,1.0
1075.02246,1.0
1075.141662,1.0
1075.260864,1.0
1075.380066,1.0
1075.499268,1.0
1075.61847,1.0
1075.737672,1.0
1075.856874,1.0
1075.976076,1.0
1076.095278,1.0
1076.21448,1.0
1076.333682,1.0
1076.452884,1.0
1076.572086,1.0
1076.691288,1.0
1076.81049,1.0
1076.929692,1.0
1077.048894,1.0
1077.168096,1.0
1077.287298,1.0
1077.4065,1.0
1077.525702,1.0
1077.644904,1.0
1077.764106,1.0
1077.883308,1.0
1078.00251,1.0
1078.121712,1.0
1078.240914,1.0
1078.360116,1.0
1078.479318,1.0
1078.59852,1.0
1078.717722,1.0
1078.836924,1.0
1078.956126,1.0
1079.075328,1.0
1079.19453,1.0
1079.313732,1.0
1079.432934,1.0
1079.552136,1.0
1079.671338,1.0
1079.79054,1.0
1079.909742,1.0
1080.028944,1.0
1080.148146,1.0
1080.267348,1.0
1080.38655,1.0
1080.505752,1.0
1080.624954,1.0
1080.744156,1.0
1080.863358,1.0
1080.98256,1.0
1081.101762,1.0
1081.220964,1.0
1081.340166,1.0
1081.459368,1.0
1081.57857,1.0
1081.697772,1.0
1081.816974,1.0
1081.936176,1.0
1082.055378,1.0
1082.17458,1.0
1082.293782,1.0
1082.412984,1.0
1082.532186,1.0
1082.651388,1.0
1082.77059,1.0
1082.889792,1.0
1083.008994,1.0
1083.128196,1.0
1083.247398,1.0
1083.3666,1.0
1083.485802,1.0
1083.605004,1.0
1083.724206,1.0
1083.843408,1.0
1083.96261,1.0
1084.081812,1.0
1084.201014,1.0
1084.320216,1.0
1084.439418,1.0
1084.55862,1.0
1084.677822,1.0
1084.797024,1.0
1084.916226,1.0
1085.035428,1.0
1085.15463,1.0
1085.273832,1.0
1085.393034,1.0
1085.512236,1.0
1085.631438,1.0
1085.75064,1.0
1085.869842,1.0
1085.989044,1.0
1086.108246,1.0
1086.227448,1.0
1086.34665,1.0
1086.465852,1.0
1086.585054,1.0
1086.704256,1.0
1086.823458,1.0
1086.94266,1.0
1087.061862,1.0
1087.181064,1.0
1087.300266,1.0
1087.419468,1.0
1087.53867,1.0
1087.657872,1.0
1087.777074,1.0
1087.896276,1.0
1088.015478,1.0
1088.13468,1.0
1088.253882,1.0
1088.373084,1.0
1088.492286,1.0
1088.611488,1.0
1088.73069,1.0
1088.849892,1.0
1088.969094,1.0
1089.088296,1.0
1089.207498,1.0
1089.3267,1.0
1089.445902,1.0
1089.565104,1.0
1089.684306,1.0
1089.803508,1.0
1089.92271,1.0
1090.041912,1.0
1090.161114,1.0
1090.280316,1.0
1090.399518,1.0
1090.51872,1.0
1090.637922,1.0
1090.757124,1.0
1090.876326,1.0
1090.995528,1.0
1091.11473,1.0
1091.233932,1.0
1091.353134,1.0
1091.472336,1.0
1091.591538,1.0
1091.71074,1.0
1091.829942,1.0
1091.949144,1.0
1092.068346,1.0
1092.187548,1.0
1092.30675,1.0
1092.425952,1.0
1092.545154,1.0
1092.664356,1.0
1092.783558,1.0
1092.90276,1.0
1093.021962,1.0
1093.141164,1.0
1093.260366,1.0
1093.379568,1.0
1093.49877,1.0
1093.617972,1.0
1093.737174,1.0
1093.856376,1.0
1093.975578,1.0
1094.09478,1.0
1094.213982,1.0
1094.333184,1.0
1094.452386,1.0
1094.571588,1.0
1094.69079,1.0
1094.809992,1.0
1094.929194,1.0
1095.048396,1.0
1095.167598,1.0
1095.2868,1.0
1095.406002,1.0
1095.525204,1.0
1095.644406,1.0
1095.763608,1.0
1095.88281,1.0
1096.002012,1.0
1096.121214,1.0
1096.240416,1.0
1096.359618,1.0
1096.47882,1.0
1096.598022,1.0
1096.717224,1.0
1096.836426,1.0
1096.955628,1.0
1097.07483,1.0
1097.194032,1.0
1097.313234,1.0
1097.432436,1.0
1097.551638,1.0
1097.67084,1.0
1097.790042,1.0
1097.909244,1.0
1098.028446,1.0
1098.147648,1.0
1098.26685,1.0
1098.386052,1.0
1098.505254,1.0
1098.624456,1.0
1098.743658,1.0
1098.86286,1.0
1098.982062,1.0
1099.101264,1.0
1099.220466,1.0
1099.339668,1.0
1099.45887,1.0
1099.578072,1.0
1099.697274,1.0
1099.816476,1.0
1099.935678,1.0
1100.05488,1.0
1100.174082,1.0
1100.293284,1.0
1100.412486,1.0
1100.531688,1.0
1100.65089,1.0
1100.770092,1.0
1100.889294,1.0
1101.008496,1.0
1101.127698,1.0
1101.2469,1.0
1101.366102,1.0
1101.485304,1.0
1101.604506,1.0
1101.723708,1.0
1101.84291,1.0
1101.962112,1.0
1102.081314,1.0
1102.200516,1.0
1102.319718,1.0
1102.43892,1.0
1102.558122,1.0
1102.677324,1.0
1102.796526,1.0
1102.915728,1.0
1103.03493,1.0
1103.154132,1.0
1103.273334,1.0
1103.392536,1.0
1103.511738,1.0
1103.63094,1.0
1103.750142,1.0
1103.869344,1.0
1103.988546,1.0
1104.107748,1.0
1104.22695,1.0
1104.346152,1.0
1104.465354,1.0
1104.584556,1.0
1104.703758,1.0
1104.82296,1.0
1104.942162,1.0
1105.061364,1.0
1105.180566,1.0
1105.299768,1.0
1105.41897,1.0
1105.538172,1.0
1105.657374,1.0
1105.776576,1.0
1105.895778,1.0
1106.01498,1.0
1106.134182,1.0
1106.253384,1.0
1106.372586,1.0
1106.491788,1.0
1106.61099,1.0
1106.730192,1.0
1106.849394,1.0
1106.968596,1.0
1107.087798,1.0
1107.207,1.0
1107.326202,1.0
1107.445404,1.0
1107.564606,1.0
1107.683808,1.0
1107.80301,1.0
1107.922212,1.0
1108.041414,1.0
1108.160616,1.0
1108.279818,1.0
1108.39902,1.0
1108.518222,1.0
1108.637424,1.0
1108.756626,1.0
1108.875828,1.0
1108.99503,1.0
1109.114232,1.0
1109.233434,1.0
1109.352636,1.0
1109.471838,1.0
1109.59104,1.0
1109.710242,1.0
1109.829444,1.0
1109.948646,1.0
1110.067848,1.0
1110.18705,1.0
1110.306252,1.0
1110.425454,1.0
1110.544656,1.0
1110.663858,1.0
1110.78306,1.0
1110.902262,1.0
1111.021464,1.0
1111.140666,1.0
1111.259868,1.0
1111.37907,1.0
1111.498272,1.0
1111.617474,1.0
1111.736676,1.0
1111.855878,1.0
1111.97508,1.0
1112.094282,1.0
1112.213484,1.0
1112.332686,1.0
1112.451888,1.0
1112.57109,1.0
1112.690292,1.0
1112.809494,1.0
1112.928696,1.0
1113.047898,1.0
1113.1671,1.0
1113.286302,1.0
1113.405504,1.0
1113.524706,1.0
1113.643908,1.0
1113.76311,1.0
1113.882312,1.0
1114.001514,1.0
1114.120716,1.0
1114.239918,1.0
1114.35912,1.0
1114.478322,1.0
1114.597524,1.0
1114.716726,1.0
1114.835928,1.0
1114.95513,1.0
1115.074332,1.0
1115.193534,1.0
1115.312736,1.0
1115.431938,1.0
1115.55114,1.0
1115.670342,1.0
1115.789544,1.0
1115.908746,1.0
1116.027948,1.0
1116.14715,1.0
1116.266352,1.0
1116.385554,1.0
1116.504756,1.0
1116.623958,1.0
1116.74316,1.0
1116.862362,1.0
1116.981564,1.0
1117.100766,1.0
1117.219968,1.0
1117.33917,1.0
1117.458372,1.0
1117.577574,1.0
1117.696776,1.0
1117.815978,1.0
1117.93518,1.0
1118.054382,1.0
1118.173584,1.0
1118.292786,1.0
1118.411988,1.0
1118.53119,1.0
1118.650392,1.0
1118.769594,1.0
1118.888796,1.0
1119.007998,1.0
1119.1272,1.0
1119.246402,1.0
1119.365604,1.0
1119.484806,1.0
1119.604008,1.0
1119.72321,1.0
1119.842412,1.0
1119.961614,1.0
1120.080816,1.0
1120.200018,1.0
1120.31922,1.0
1120.438422,1.0
1120.557624,1.0
1120.676826,1.0
1120.796028,1.0
1120.91523,1.0
1121.034432,1.0
1121.153634,1.0
1121.272836,1.0
1121.392038,1.0
1121.51124,1.0
1121.630442,1.0
1121.749644,1.0
1121.868846,1.0
1121.988048,1.0
1122.10725,1.0
1122.226452,1.0
1122.345654,1.0
1122.464856,1.0
1122.584058,1.0
1122.70326,1.0
1122.822462,1.0
1122.941664,1.0
1123.060866,1.0
1123.180068,1.0
1123.29927,1.0
1123.418472,1.0
1123.537674,1.0
1123.656876,1.0
1123.776078,1.0
1123.89528,1.0
1124.014482,1.0
1124.133684,1.0
1124.252886,1.0
1124.372088,1.0
1124.49129,1.0
1124.610492,1.0
1124.729694,1.0
1124.848896,1.0
1124.968098,1.0
1125.0873,1.0
1125.206502,1.0
1125.325704,1.0
1125.444906,1.0
1125.564108,1.0
1125.68331,1.0
1125.802512,1.0
1125.921714,1.0
1126.040916,1.0
1126.160118,1.0
1126.27932,1.0
1126.398522,1.0
1126.517724,1.0
1126.636926,1.0
1126.756128,1.0
1126.87533,1.0
1126.994532,1.0
1127.113734,1.0
1127.232936,1.0
1127.352138,1.0
1127.47134,1.0
1127.590542,1.0
1127.709744,1.0
1127.828946,1.0
1127.948148,1.0
1128.06735,1.0
1128.186552,1.0
1128.305754,1.0
1128.424956,1.0
1128.544158,1.0
1128.66336,1.0
1128.782562,1.0
1128.901764,1.0
1129.020966,1.0
1129.140168,1.0
1129.25937,1.0
1129.378572,1.0
1129.497774,1.0
1129.616976,1.0
1129.736178,1.0
1129.85538,1.0
1129.974582,1.0
1130.093784,1.0
1130.212986,1.0
1130.332188,1.0
1130.45139,1.0
1130.570592,1.0
1130.689794,1.0
1130.808996,1.0
1130.928198,1.0
1131.0474,1.0
1131.166602,1.0
1131.285804,1.0
1131.405006,1.0
1131.524208,1.0
1131.64341,1.0
1131.762612,1.0
1131.881814,1.0
1132.001016,1.0
1132.120218,1.0
1132.23942,1.0
1132.358622,1.0
1132.477824,1.0
1132.597026,1.0
1132.716228,1.0
1132.83543,1.0
1132.954632,1.0
1133.073834,1.0
1133.193036,1.0
1133.312238,1.0
1133.43144,1.0
1133.550642,1.0
1133.669844,1.0
1133.789046,1.0
1133.908248,1.0
1134.02745,1.0
1134.146652,1.0
1134.265854,1.0
1134.385056,1.0
1134.504258,1.0
1134.62346,1.0
1134.742662,1.0
1134.861864,1.0
1134.981066,1.0
1135.100268,1.0
1135.21947,1.0
1135.338672,1.0
1135.457874,1.0
1135.577076,1.0
1135.696278,1.0
1135.81548,1.0
1135.934682,1.0
1136.053884,1.0
1136.173086,1.0
1136.292288,1.0
1136.41149,1.0
1136.530692,1.0
1136.649894,1.0
1136.769096,1.0
1136.888298,1.0
1137.0075,1.0
1137.126702,1.0
1137.245904,1.0
1137.365106,1.0
1137.484308,1.0
1137.60351,1.0
1137.722712,1.0
1137.841914,1.0
1137.961116,1.0
1138.080318,1.0
1138.19952,1.0
1138.318722,1.0
1138.437924,1.0
1138.557126,1.0
1138.676328,1.0
1138.79553,1.0
1138.914732,1.0
1139.033934,1.0
1139.153136,1.0
1139.272338,1.0
1139.39154,1.0
1139.510742,1.0
1139.629944,1.0
1139.749146,1.0
1139.868348,1.0
1139.98755,1.0
1140.106752,1.0
1140.225954,1.0
1140.345156,1.0
1140.464358,1.0
1140.58356,1.0
1140.702762,1.0
1140.821964,1.0
1140.941166,1.0
1141.060368,1.0
1141.17957,1.0
1141.298772,1.0
1141.417974,1.0
1141.537176,1.0
1141.656378,1.0
1141.77558,1.0
1141.894782,1.0
1142.013984,1.0
1142.133186,1.0
1142.252388,1.0
1142.37159,1.0
1142.490792,1.0
1142.609994,1.0
1142.729196,1.0
1142.848398,1.0
1142.9676,1.0
1143.086802,1.0
1143.206004,1.0
1143.325206,1.0
1143.444408,1.0
1143.56361,1.0
1143.682812,1.0
1143.802014,1.0
1143.921216,1.0
1144.040418,1.0
1144.15962,1.0
1144.278822,1.0
1144.398024,1.0
1144.517226,1.0
1144.636428,1.0
1144.75563,1.0
1144.874832,1.0
1144.994034,1.0
1145.113236,1.0
1145.232438,1.0
1145.35164,1.0
1145.470842,1.0
1145.590044,1.0
1145.709246,1.0
1145.828448,1.0
1145.94765,1.0
1146.066852,1.0
1146.186054,1.0
1146.305256,1.0
1146.424458,1.0
1146.54366,1.0
1146.662862,1.0
1146.782064,1.0
1146.901266,1.0
1147.020468,1.0
1147.13967,1.0
1147.258872,1.0
1147.378074,1.0
1147.497276,1.0
1147.616478,1.0
1147.73568,1.0
1147.854882,1.0
1147.974084,1.0
1148.093286,1.0
1148.212488,1.0
1148.33169,1.0
1148.450892,1.0
1148.570094,1.0
1148.689296,1.0
1148.808498,1.0
1148.9277,1.0
1149.046902,1.0
1149.166104,1.0
1149.285306,1.0
1149.404508,1.0
1149.52371,1.0
1149.642912,1.0
1149.762114,1.0
1149.881316,1.0
1150.000518,1.0
1150.11972,1.0
1150.238922,1.0
1150.358124,1.0
1150.477326,1.0
1150.596528,1.0
1150.71573,1.0
1150.834932,1.0
1150.954134,1.0
1151.073336,1.0
1151.192538,1.0
1151.31174,1.0
1151.430942,1.0
1151.550144,1.0
1151.669346,1.0
1151.788548,1.0
1151.90775,1.0
1152.026952,1.0
1152.146154,1.0
1152.265356,1.0
1152.384558,1.0
1152.50376,1.0
1152.622962,1.0
1152.742164,1.0
1152.861366,1.0
1152.980568,1.0
1153.09977,1.0
1153.218972,1.0
1153.338174,1.0
1153.457376,1.0
1153.576578,1.0
1153.69578,1.0
1153.814982,1.0
1153.934184,1.0
1154.053386,1.0
1154.172588,1.0
1154.29179,1.0
1154.410992,1.0
1154.530194,1.0
1154.649396,1.0
1154.768598,1.0
1154.8878,1.0
1155.007002,1.0
1155.126204,1.0
1155.245406,1.0
1155.364608,1.0
1155.48381,1.0
1155.603012,1.0
1155.722214,1.0
1155.841416,1.0
1155.960618,1.0
1156.07982,1.0
1156.199022,1.0
1156.318224,1.0
1156.437426,1.0
1156.556628,1.0
1156.67583,1.0
1156.795032,1.0
1156.914234,1.0
1157.033436,1.0
1157.152638,1.0
1157.27184,1.0
1157.391042,1.0
1157.510244,1.0
1157.629446,1.0
1157.748648,1.0
1157.86785,1.0
1157.987052,1.0
1158.106254,1.0
1158.225456,1.0
1158.344658,1.0
1158.46386,1.0
1158.583062,1.0
1158.702264,1.0
1158.821466,1.0
1158.940668,1.0
1159.05987,1.0
1159.179072,1.0
1159.298274,1.0
1159.417476,1.0
1159.536678,1.0
1159.65588,1.0
1159.775082,1.0
1159.894284,1.0
1160.013486,1.0
1160.132688,1.0
1160.25189,1.0
1160.371092,1.0
1160.490294,1.0
1160.609496,1.0
1160.728698,1.0
1160.8479,1.0
1160.967102,1.0
1161.086304,1.0
1161.205506,1.0
1161.324708,1.0
1161.44391,1.0
1161.563112,1.0
1161.682314,1.0
1161.801516,1.0
1161.920718,1.0
1162.03992,1.0
1162.159122,1.0
1162.278324,1.0
1162.397526,1.0
1162.516728,1.0
1162.63593,1.0
1162.755132,1.0
1162.874334,1.0
1162.993536,1.0
1163.112738,1.0
1163.23194,1.0
1163.351142,1.0
1163.470344,1.0
1163.589546,1.0
1163.708748,1.0
1163.82795,1.0
1163.947152,1.0
1164.066354,1.0
1164.185556,1.0
1164.304758,1.0
1164.42396,1.0
1164.543162,1.0
1164.662364,1.0
1164.781566,1.0
1164.900768,1.0
1165.01997,1.0
1165.139172,1.0
1165.258374,1.0
1165.377576,1.0
1165.496778,1.0
1165.61598,1.0
1165.735182,1.0
1165.854384,1.0
1165.973586,1.0
1166.092788,1.0
1166.21199,1.0
1166.331192,1.0
1166.450394,1.0
1166.569596,1.0
1166.688798,1.0
1166.808,1.0
1166.927202,1.0
1167.046404,1.0
1167.165606,1.0
1167.284808,1.0
1167.40401,1.0
1167.523212,1.0
1167.642414,1.0
1167.761616,1.0
1167.880818,1.0
1168.00002,1.0
1168.119222,1.0
1168.238424,1.0
1168.357626,1.0
1168.476828,1.0
1168.59603,1.0
1168.715232,1.0
1168.834434,1.0
1168.953636,1.0
1169.072838,1.0
1169.19204,1.0
1169.311242,1.0
1169.430444,1.0
1169.549646,1.0
1169.668848,1.0
1169.78805,1.0
1169.907252,1.0
1170.026454,1.0
1170.145656,1.0
1170.264858,1.0
1170.38406,1.0
1170.503262,1.0
1170.622464,1.0
1170.741666,1.0
1170.860868,1.0
1170.98007,1.0
1171.099272,1.0
1171.218474,1.0
1171.337676,1.0
1171.456878,1.0
1171.57608,1.0
1171.695282,1.0
1171.814484,1.0
1171.933686,1.0
1172.052888,1.0
1172.17209,1.0
1172.291292,1.0
1172.410494,1.0
1172.529696,1.0
1172.648898,1.0
1172.7681,1.0
1172.887302,1.0
1173.006504,1.0
1173.125706,1.0
1173.244908,1.0
1173.36411,1.0
1173.483312,1.0
1173.602514,1.0
1173.721716,1.0
1173.840918,1.0
1173.96012,1.0
1174.079322,1.0
1174.198524,1.0
1174.317726,1.0
1174.436928,1.0
1174.55613,1.0
1174.675332,1.0
1174.794534,1.0
1174.913736,1.0
1175.032938,1.0
1175.15214,1.0
1175.271342,1.0
1175.390544,1.0
1175.509746,1.0
1175.628948,1.0
1175.74815,1.0
1175.867352,1.0
1175.986554,1.0
1176.105756,1.0
1176.224958,1.0
1176.34416,1.0
1176.463362,1.0
1176.582564,1.0
1176.701766,1.0
1176.820968,1.0
1176.94017,1.0
1177.059372,1.0
1177.178574,1.0
1177.297776,1.0
1177.416978,1.0
1177.53618,1.0
1177.655382,1.0
1177.774584,1.0
1177.893786,1.0
1178.012988,1.0
1178.13219,1.0
1178.251392,1.0
1178.370594,1.0
1178.489796,1.0
