nu,[0]m-Cresol-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
2058.50845,0.9999871230829082
2058.749504,1.0000757538691794
2058.990558,0.9999993981501811
2059.231612,0.9998781074295031
2059.472666,0.9999607737693686
2059.71372,1.0004877989352245
2059.954774,1.000876523922765
2060.195828,1.0002114623550125
2060.436882,1.0003853042106055
2060.677936,0.9999765892740353
2060.91899,1.0003140693094414
2061.160044,0.999827204930788
2061.401098,1.0005764660927499
2061.642152,0.9994475626497352
2061.883206,0.9995975909882341
2062.12426,0.9997917616846085
2062.365314,0.9995666539215465
2062.606368,1.0004604459727184
2062.847422,0.9991346246534047
2063.088476,0.9997004148845854
2063.32953,1.0005612474404388
2063.570584,0.9989875129112923
2063.811638,0.999354478438749
2064.052692,1.0000627779704543
2064.293746,1.0003887255341963
2064.5348,0.9984897415897747
2064.775854,0.9998455119345103
2065.016908,1.0001369093712327
2065.257962,0.9996350166226441
2065.499016,0.9987460868069417
2065.74007,0.999217776096752
2065.981124,1.0001277681616563
2066.222178,0.9991641295345082
2066.463232,0.9991992707548987
2066.704286,0.9998271649377006
2066.94534,0.9990738591334315
2067.186394,0.9991103060125998
2067.427448,0.999172342697409
2067.668502,0.998152907977988
2067.909556,0.9983149213419816
2068.15061,0.9987288086490964
2068.391664,0.9976366970081697
2068.632718,0.9988448676795606
2068.873772,0.9996574886704027
2069.114826,0.9977396584280189
2069.35588,0.9972904774005271
2069.596934,0.9982494340311489
2069.837988,0.9978820460363907
2070.079042,0.9970653146325633
2070.320096,0.9976755058305101
2070.56115,0.9985081139700452
2070.802204,0.9970741885533524
2071.043258,0.9972527805329566
2071.284312,0.9976352005542466
2071.525366,0.9969862504880477
2071.76642,0.9968237549729624
2072.007474,0.9968740958436848
2072.248528,0.9968576475568021
2072.489582,0.9968854602731545
2072.730636,0.9963500772206589
2072.97169,0.9966596912857058
2073.212744,0.9962537348264215
2073.453798,0.9979134798159204
2073.694852,0.9962080078294356
2073.935906,0.9962892020906949
2074.17696,0.9957960613937927
2074.418014,0.9963639265829851
2074.659068,0.9961138706207489
2074.900122,0.9958153800247739
2075.141176,0.9960909602651947
2075.38223,0.9957969576106512
2075.623284,0.9957894891614759
2075.864338,0.9960941477613675
2076.105392,0.9949012430157267
2076.346446,0.9954040936483356
2076.5875,0.9958649728655505
2076.828554,0.9954244996414161
2077.069608,0.9955551079034837
2077.310662,0.9956082719657136
2077.551716,0.9957141107502553
2077.79277,0.9949695950789884
2078.033824,0.994793401566096
2078.274878,0.9951925927512015
2078.515932,0.9948162820774569
2078.756986,0.9948487136168839
2078.99804,0.9945588569359054
2079.239094,0.9948789574774821
2079.480148,0.9940079245231981
2079.721202,0.9943653346126784
2079.962256,0.9943719968827389
2080.20331,0.9939213502033384
2080.444364,0.993634744616452
2080.685418,0.9933142497464407
2080.926472,0.994624599449115
2081.167526,0.9936244108688435
2081.40858,0.9927811817454287
2081.649634,0.9939779059371604
2081.890688,0.9932715381520075
2082.131742,0.9937292437740287
2082.372796,0.9931992306160563
2082.61385,0.9927432582286299
2082.854904,0.9923894083345627
2083.095958,0.9927778062951491
2083.337012,0.992062569096835
2083.578066,0.9928319141600181
2083.81912,0.9913933510947567
2084.060174,0.9920652476693876
2084.301228,0.9926750591094562
2084.542282,0.9924208675774332
2084.783336,0.9911545532008391
2085.02439,0.9921319166940852
2085.265444,0.9913218742109153
2085.506498,0.9920764580700249
2085.747552,0.9922233954739113
2085.988606,0.9918491002020422
2086.22966,0.9908177170167586
2086.470714,0.9917440689438342
2086.711768,0.9926785334782432
2086.952822,0.991890659550003
2087.193876,0.9914879345320093
2087.43493,0.992656496259414
2087.675984,0.9930177896917558
2087.917038,0.9930336781034979
2088.158092,0.9927514980318684
2088.399146,0.9930087532709854
2088.6402,0.9944216172834021
2088.881254,0.9941150843532727
2089.122308,0.9930525459226256
2089.363362,0.9937654161768358
2089.604416,0.9941085232153678
2089.84547,0.9936689262395872
2090.086524,0.9932806762921939
2090.327578,0.9939472918891162
2090.568632,0.9936956562932208
2090.809686,0.9934897838823551
2091.05074,0.9937248713749753
2091.291794,0.9943707041999832
2091.532848,0.995465014243018
2091.773902,0.9938023849379323
2092.014956,0.9940801915261847
2092.25601,0.9939089262641106
2092.497064,0.9952318041118147
2092.738118,0.9951167619648236
2092.979172,0.9942982172178296
2093.220226,0.9939026646575992
2093.46128,0.9942718686641933
2093.702334,0.9937565717039898
2093.943388,0.9946065969067884
2094.184442,0.9943107454542943
2094.425496,0.9940370493820636
2094.66655,0.9951503974798149
2094.907604,0.9944927209709643
2095.148658,0.9945783504805374
2095.389712,0.99398744817086
2095.630766,0.9943315267660382
2095.87182,0.9946412098186219
2096.112874,0.9958653712116194
2096.353928,0.9947099419008865
2096.594982,0.995043026544693
2096.836036,0.9958150812802047
2097.07709,0.9956653219541638
2097.318144,0.9957094309049324
2097.559198,0.996318891951294
2097.800252,0.9959947425258248
2098.041306,0.9965626213591566
2098.28236,0.9954377388753021
2098.523414,0.996630489584558
2098.764468,0.9961875857746019
2099.005522,0.9964529058544943
2099.246576,0.9973899122178672
2099.48763,0.9972537777862358
2099.728684,0.9975048181542095
2099.969738,0.9964955549515491
2100.210792,0.9970689040741569
2100.451846,0.997469108120933
2100.6929,0.9975854197997791
2100.933954,0.9974926486696621
2101.175008,0.9971728040670571
2101.416062,0.9970667105249809
2101.657116,0.9977027427436014
2101.89817,0.99739539787747
2102.139224,0.9978946194293831
2102.380278,0.998068966848201
2102.621332,0.9981555031789224
2102.862386,0.9979634765336665
2103.10344,0.998264807190806
2103.344494,0.9976241268649795
2103.585548,0.9983647384994844
2103.826602,0.9984404174148572
2104.067656,0.9982362572255867
2104.30871,0.9988330813796612
2104.549764,0.99849293676206
2104.790818,0.9983221092352916
2105.031872,0.998568924965862
2105.272926,0.9982539261637093
2105.51398,0.9986346329628942
2105.755034,0.9983497631407223
2105.996088,0.9987124296309429
2106.237142,0.9992594943097656
2106.478196,0.99870803530592
2106.71925,0.9995012444199362
2106.960304,0.9988218945117964
2107.201358,0.9994197384169061
2107.442412,0.9991108655145278
2107.683466,0.998986513924279
2107.92452,0.9991685758247776
2108.165574,0.9992972770255232
2108.406628,0.999080582923129
2108.647682,0.999413092297744
2108.888736,0.9992215931159472
2109.12979,0.9990618803096737
2109.370844,0.9994253052003526
2109.611898,0.999098906229044
2109.852952,0.9997654175187739
2110.094006,0.9993579661919648
2110.33506,0.9982225814825418
2110.576114,0.9991726224657042
2110.817168,0.9989221812643161
2111.058222,0.9990764567288422
2111.299276,0.9998685386418017
2111.54033,0.9992368313614335
2111.781384,0.9987215179554043
2112.022438,0.9987205192343858
2112.263492,0.9987656624220835
2112.504546,0.9994661225633018
2112.7456,0.9985194970274278
2112.986654,0.9987675600786449
2113.227708,0.9997138309541748
2113.468762,0.9990502413065654
2113.709816,0.9989433586390383
2113.95087,0.9989233799716528
2114.191924,0.9994418558204454
2114.432978,0.998864345344387
2114.674032,0.9988757324628303
2114.915086,0.9989407613896822
2115.15614,0.9991056002141405
2115.397194,0.9997101620111477
2115.638248,0.9990746084391068
2115.879302,0.998942659378932
2116.120356,0.9988784294309488
2116.36141,0.9995623857810467
2116.602464,0.9990689736742053
2116.843518,0.9989233799716528
2117.084572,0.998546856836474
2117.325626,0.9988570536612805
2117.56668,0.9988263892204348
2117.807734,0.9984108640158943
2118.048788,0.9988737347133632
2118.289842,0.9987653627924298
2118.530896,0.9989215819111871
2118.77195,0.9989997006332948
2119.013004,0.9995210147500787
2119.254058,0.999393953720279
2119.495112,0.9990568350599174
2119.736166,0.9982535268622187
2119.97722,0.9990051352064483
2120.218274,0.9985649306981508
2120.459328,0.9985470565458654
2120.700382,0.9984479057460691
2120.941436,0.9985738179655822
2121.18249,0.9981175739904607
2121.423544,0.9984164551323879
2121.664598,0.9985380696627976
2121.905652,0.9983092309631476
2122.146706,0.9984050732496762
2122.38776,0.9983232073902158
2122.628814,0.9990654869295715
2122.869868,0.9987808437755303
2123.110922,0.9979651730730187
2123.351976,0.99790220345731
2123.59303,0.9985114090522582
2123.834084,0.9994591063357484
2124.075138,0.998982018495081
2124.316192,0.9984001810768031
2124.557246,0.9992016288679602
2124.7983,0.9986627948566246
2125.039354,0.9991895386013971
2125.280408,0.9988689401309435
2125.521462,0.9994823340352845
2125.762516,0.9995305202401275
2126.00357,0.9990006596734677
2126.244624,0.9987040404817685
2126.485678,0.9989760246209517
2126.726732,0.99883467951387
2126.967786,0.9988209955724958
2127.20884,0.9989506509521733
2127.449894,0.9986904581991777
2127.690948,0.9999235799201631
2127.932002,0.9996240107016988
2128.173056,0.9993375894907753
2128.41411,0.9995912935432478
2128.655164,0.999130728035967
2128.896218,0.9989728279027876
2129.137272,0.999322849370039
2129.378326,0.9994950475314311
2129.61938,0.9990535681494082
2129.860434,0.9994403466643826
2130.101488,0.9987342017992247
2130.342542,0.9987087344017894
2130.583596,0.9989178859081717
2130.82465,0.9993474629949346
2131.065704,0.9983166184787905
2131.306758,0.9994664823711708
2131.547812,0.9993506309314134
2131.788866,0.9985354734671914
2132.02992,0.9996285789938663
2132.270974,0.9989095949241262
2132.512028,0.9985873986618551
2132.753082,0.9985387686396909
2132.994136,0.9996197823010766
2133.23519,0.9993146449631248
2133.476244,0.9992445854693307
2133.717298,0.9985253883098396
2133.958352,0.999194154867729
2134.199406,0.999024006591692
2134.44046,0.999561256276189
2134.681514,0.9994974163375008
2134.922568,0.9993104978159536
2135.163622,0.999202927830922
2135.404676,0.999757779340162
2135.64573,0.999634826692009
2135.886784,0.9998996250379036
2136.127838,0.9989179857999653
2136.368892,1.0000892229801333
2136.609946,1.000127198088991
2136.851,0.999555328895514
2137.092054,0.9994412761443372
2137.333108,1.0002496811651547
2137.574162,0.9994365787813781
2137.815216,1.0004610362445556
2138.05627,0.9996203620807185
2138.297324,1.0000554095350516
2138.538378,0.9998036692753997
2138.779432,0.9997921116117863
2139.020486,0.9994563478324217
2139.26154,0.999201768756198
2139.502594,0.9995154674238407
2139.743648,0.9996291187934446
2139.984702,0.9994156707868485
2140.225756,0.998617556456675
2140.46681,0.9992637111937293
2140.707864,0.9994931484926449
2140.948918,0.9984708703119928
2141.189972,0.9994294228410924
2141.431026,1.0001484110118246
2141.67208,0.9997847031796875
2141.913134,0.9998370032854081
2142.154188,0.999059962112705
2142.395242,0.9991892088689038
2142.636296,0.9997439127959272
2142.87735,0.9994969765587344
2143.118404,0.9996294686636975
2143.359458,0.999046305056369
2143.600512,0.9989242790030993
2143.841566,0.9992842862453621
2144.08262,0.9992645205976631
2144.323674,0.999382640644755
2144.564728,1.0000048927119694
2144.805782,0.9987651630393771
2145.046836,0.9991660079648375
2145.28789,0.9990714513683323
2145.528944,0.9987253131043834
2145.769998,0.9994524999328898
2146.011052,0.9990450762301696
2146.252106,0.9993203110932253
2146.49316,0.999283037140785
2146.734214,0.9991122742618412
2146.975268,0.9992278382704202
2147.216322,0.9992260796309724
2147.457376,0.9987099328529898
2147.69843,0.998896309514862
2147.939484,0.9988381754413661
2148.180538,0.9993269765819296
2148.421592,1.0002297363853623
2148.662646,0.9993926844907637
2148.9037,0.9989338687222084
2149.144754,0.9984931364606673
2149.385808,0.9984788581109064
2149.626862,0.9994820641750908
2149.867916,0.9989790215535209
2150.10897,0.9986358313251728
2150.350024,0.9982103034202998
2150.591078,0.999090144170058
2150.832132,0.9989789216556237
2151.073186,0.9991480331300382
2151.31424,0.9990290416853737
2151.555294,0.9989418602251241
2151.796348,0.9989890113936856
2152.037402,0.9986728814017897
2152.278456,0.9991073886147656
2152.51951,0.998133444186055
2152.760564,0.9983554537505904
2153.001618,0.9992857651872002
2153.242672,0.9985277847736472
2153.483726,0.9993332423817161
2153.72478,0.9983783163522572
2153.965834,0.9981424274274772
2154.206888,0.9987110314345201
2154.447942,0.9986751783520583
2154.688996,0.9986526085480674
2154.93005,0.998602976746783
2155.171104,0.9983072343466822
2155.412158,0.9983561525996527
2155.653212,0.9984985283381622
2155.894266,0.9979423199322247
2156.13532,0.9987721544199882
2156.376374,0.9985806082906314
2156.617428,0.9979919188980495
2156.858482,0.9988480639882512
2157.099536,0.9979094881699844
2157.34059,0.9984712697004208
2157.581644,0.9990252653627333
2157.822698,0.9983697303356565
2158.063752,0.9986675884495445
2158.304806,0.9983393803571762
2158.54586,0.998683067917131
2158.786914,0.9984209480165449
2159.027968,0.9982356582840122
2159.269022,0.9989767239044136
2159.510076,0.9984890426472002
2159.75113,0.9985423633857285
2159.992184,0.9985888965440766
2160.233238,0.9981978258694919
2160.474292,0.9980938190748845
2160.715346,0.9983294968462342
2160.9564,0.9987922299420504
2161.197454,0.9986284414473636
2161.438508,0.9986654912498109
2161.679562,0.999013696717143
2161.920616,0.9986501119196668
2162.16167,0.9986378285988328
2162.402724,0.9989090954694536
2162.643778,0.9992999351598154
2162.884832,0.9988808267420562
2163.125886,0.9985583401913568
2163.36694,0.9986789733249465
2163.607994,0.9989524490649633
2163.849048,0.9989727280055098
2164.090102,0.9995197953351845
2164.331156,0.9993022735243996
2164.57221,0.9986013789832984
2164.813264,0.9989113929630153
2165.054318,0.9989369654220013
2165.295372,0.9987940277696823
2165.536426,0.9988074116993266
2165.77748,0.9988826247291626
2166.018534,0.9995403556688369
2166.259588,0.9986712835264577
2166.500642,0.9987916306668922
2166.741696,0.9988336806796898
2166.98275,0.9983306948423492
2167.223804,0.9987507809245809
2167.464858,0.9982990482609236
2167.705912,0.9991780879548972
2167.946966,0.9990217088391192
2168.18802,0.998884722384877
2168.429074,0.999203677233399
2168.670128,0.9987139277007109
2168.911182,0.9999758232922613
2169.152236,0.9988822251761926
2169.39329,0.9997697165193121
2169.634344,0.9992179259794296
2169.875398,0.9995703123421947
2170.116452,0.9988133046804399
2170.357506,0.9991893187797228
2170.59856,0.9988164010064837
2170.839614,0.9998740479326277
2171.080668,0.9994054268287232
2171.321722,0.999128749759084
2171.562776,0.9988435691820766
2171.80383,0.9993697886666347
2172.044884,1.0002199941951744
2172.285938,1.0000728546537714
2172.526992,0.9994812046208852
2172.768046,0.9993885370197291
2173.0091,1.000269866407389
2173.250154,0.9998025394978917
2173.491208,0.9999420166810976
2173.732262,0.9994639037509726
2173.973316,1.000125697899319
2174.21437,0.9992859250729355
2174.455424,0.9991905577752463
2174.696478,0.9989255776055062
2174.937532,1.000097980799805
2175.178586,0.9994369785560896
2175.41964,0.9995017041906143
2175.660694,0.99929848617596
2175.901748,0.9993277860371085
2176.142802,0.9997112716900434
2176.383856,1.0000315394973596
2176.62491,1.0003440491713447
2176.865964,0.9991667773229598
2177.107018,0.9996141744498279
2177.348072,0.9998610296572729
2177.589126,1.0005663202988229
2177.83018,0.9990373136800849
2178.071234,1.000125027815326
2178.312288,0.9997895421493612
2178.553342,0.9995113194432579
2178.794396,0.9993559275037933
2179.03545,0.9991611320466158
2179.276504,0.9983908959982948
2179.517558,0.9998289846247966
2179.758612,0.9991281402907325
2179.999666,0.9994760173268942
2180.24072,0.9995686630525401
2180.481774,0.9994560280064415
2180.722828,0.9994139917699318
2180.963882,0.9987497821742993
2181.204936,0.9991493320233256
2181.44599,0.9988267887510703
2181.687044,0.999474787972149
2181.928098,0.9991912672007942
2182.169152,0.9996155639144961
2182.410206,0.9986103664361528
2182.65126,0.9981356400820477
2182.892314,0.998834579630407
2183.133368,0.9983358861754598
2183.374422,0.9992014390196687
2183.615476,0.9990649574250038
2183.85653,0.9992256799406205
2184.097584,0.9979165733525028
2184.338638,0.998624946253935
2184.579692,0.9979172718943486
2184.820746,0.9981019036675615
2185.0618,0.9970017038946938
2185.302854,0.9985858009232954
2185.543908,0.9978889314462631
2185.784962,0.9985341753719197
2186.026016,0.9983406781992142
2186.26707,0.9976550536922757
2186.508124,0.9972801056334955
2186.749178,0.9973918072605007
2186.990232,0.998113781150886
2187.231286,0.9972594621489697
2187.47234,0.9980170686112907
2187.713394,0.9975395319258975
2187.954448,0.9978701713106978
2188.195502,0.9980187652417495
2188.436556,0.997188559521829
2188.67761,0.99791188315563
2188.918664,0.9975716532159755
2189.159718,0.9973514137102816
2189.400772,0.9979969088701188
2189.641826,0.9974467650631543
2189.88288,0.9967467034747818
2190.123934,0.9960388660702479
2190.364988,0.9966515187097448
2190.606042,0.997211594843611
2190.847096,0.9970548455017226
2191.08815,0.9964596817572922
2191.329204,0.9967459060777379
2191.570258,0.9960444439035159
2191.811312,0.9965123958687331
2192.052366,0.9965536523359251
2192.29342,0.9969978155956308
2192.534474,0.9965814565706925
2192.775528,0.9955156847017952
2193.016582,0.9960167542528633
2193.257636,0.9960651618434149
2193.49869,0.9963889356314046
2193.739744,0.9958393794646245
2193.980798,0.9965094063360298
2194.221852,0.9962436727145135
2194.462906,0.9958965422855631
2194.70396,0.9958532217282027
2194.945014,0.995369852336468
2195.186068,0.9955260381187538
2195.427122,0.9955637692705993
2195.668176,0.9958423669872443
2195.90923,0.9949596454327859
2196.150284,0.9956815514311815
2196.391338,0.9947686315187854
2196.632392,0.9946565274111984
2196.873446,0.9943151204311992
2197.1145,0.9954442092416333
2197.355554,0.9951974692068533
2197.596608,0.9940023580944067
2197.837662,0.993717617209892
2198.078716,0.9941217449466508
2198.31977,0.9939371536784439
2198.560824,0.9939586229528308
2198.801878,0.9933865656560894
2199.042932,0.9938873586744199
2199.283986,0.9924761469592738
2199.52504,0.9927529871602322
2199.766094,0.9927820752488944
2200.007148,0.9930518507860867
2200.248202,0.9921813260938204
2200.489256,0.9918100221173376
2200.73031,0.9914280504692805
2200.971364,0.9918610024626581
2201.212418,0.9904323638808833
2201.453472,0.9921580101066211
2201.694526,0.9912695337977561
2201.93558,0.9909412796900431
2202.176634,0.9908550715488186
2202.417688,0.9907183429834329
2202.658742,0.990424044283969
2202.899796,0.9897736483752032
2203.14085,0.9894698345029677
2203.381904,0.9890414868085963
2203.622958,0.9891562222755944
2203.864012,0.989431245931904
2204.105066,0.9891225915357629
2204.34612,0.9896420172336343
2204.587174,0.9886370515531391
2204.828228,0.9888575421994288
2205.069282,0.9887497626014239
2205.310336,0.9888446871349383
2205.55139,0.987922525297233
2205.792444,0.9880292266917367
2206.033498,0.9871690279062411
2206.274552,0.9878138597961624
2206.515606,0.9867130611517789
2206.75666,0.9875531113574846
2206.997714,0.9880420711551725
2207.238768,0.9879195615341028
2207.479822,0.9872361576825253
2207.720876,0.987302304720991
2207.96193,0.9862109520012721
2208.202984,0.9878187988778091
2208.444038,0.9881329752072411
2208.685092,0.9874405367196661
2208.926146,0.98718186118702
2209.1672,0.9873111904817193
2209.408254,0.9875017599308427
2209.649308,0.9863657992759293
2209.890362,0.9867179947294187
2210.131416,0.9875224976855469
2210.37247,0.9864969946515321
2210.613524,0.9872065410420466
2210.854578,0.987514597537166
2211.095632,0.9874671979740829
2211.336686,0.9879264769952376
2211.57774,0.9868650266642405
2211.818794,0.9867791731416031
2212.059848,0.9880341668502205
2212.300902,0.9869972754382834
2212.541956,0.9871917330549912
2212.78301,0.9868087769608523
2213.024064,0.9870989413933604
2213.265118,0.9868028561259532
2213.506172,0.9864999541469552
2213.747226,0.9862612500424133
2213.98828,0.9870614323462639
2214.229334,0.9868847641621481
2214.470388,0.9869459529143578
2214.711442,0.9878197866971019
2214.952496,0.9872144387259656
2215.19355,0.9876459457130985
2215.434604,0.9872104898761085
2215.675658,0.98773681331995
2215.916712,0.9880756651566865
2216.157766,0.9877160710646646
2216.39882,0.9877229851013613
2216.639874,0.9872055538359992
2216.880928,0.9872736733693107
2217.121982,0.986790027772208
2217.363036,0.9869962884415016
2217.60409,0.9868403553469666
2217.845144,0.9871650792380268
2218.086198,0.9868295001627614
2218.327252,0.9867022073678022
2218.568306,0.9874533735300826
2218.80936,0.9869420051384418
2219.050414,0.9877792869160985
2219.291468,0.9878938759594168
2219.532522,0.9875402732504848
2219.773576,0.9882564995492525
2220.01463,0.9883839928608361
2220.255684,0.9886518812201346
2220.496738,0.9892709710526788
2220.737792,0.9903034179816662
2220.978846,0.9902368718279536
2221.2199,0.9903406540902168
2221.460954,0.9917353416344277
2221.702008,0.9917719373437206
2221.943062,0.9918023852095694
2222.184116,0.9913730277393743
2222.42517,0.9932230676836347
2222.666224,0.9926939201147582
2222.907278,0.9938315037743998
2223.148332,0.9943360012679763
2223.389386,0.9947174022534271
2223.63044,0.9946737351179687
2223.871494,0.9953228719881827
2224.112548,0.9958262344715728
2224.353602,0.9961922678672579
2224.594656,0.9950776546445422
2224.83571,0.9962692765059096
2225.076764,0.9965178767019827
2225.317818,0.9965966047239581
2225.558872,0.9972680386172229
2225.799926,0.9970568396134077
2226.04098,0.9972189742367166
2226.282034,0.9969735888430681
2226.523088,0.9978033162488895
2226.764142,0.9971049986217918
2227.005196,0.9987591704663766
2227.24625,0.9973889148284537
2227.487304,0.9974823745482926
2227.728358,0.9970976200721027
2227.969412,0.9970828631365272
2228.210466,0.9979298457311895
2228.45152,0.9977945356183413
2228.692574,0.9982738914418847
2228.933628,0.9981327454928886
2229.174682,0.9973597914973434
2229.415736,0.9971330176659188
2229.65679,0.9973688675127419
2229.897844,0.9976557520510577
2230.138898,0.9975317511478935
2230.379952,0.9972298439827757
2230.621006,0.9978661798379954
2230.86206,0.9973713609380275
2231.103114,0.9983313936740802
2231.344168,0.9980815425964104
2231.585222,0.9974729982580405
2231.826276,0.9974089625471206
2232.06733,0.9971773910725059
2232.308384,0.9975645704823813
2232.549438,0.9973462274964144
2232.790492,0.9973635814717521
2233.031546,0.9984617842684145
2233.2726,0.9981993231673537
2233.513654,0.9980512013787043
2233.754708,0.9980887288093874
2233.995762,0.9982022179495883
2234.236816,0.9985969851468973
2234.47787,0.9979116835732733
2234.718924,0.9975780376949864
2234.959978,0.9976636335626309
2235.201032,0.9986416234297916
2235.442086,0.9978036155899292
2235.68314,0.9979219621165485
2235.924194,0.9986497124597019
2236.165248,0.9995346882910873
2236.406302,0.9975738478760267
2236.647356,0.9980242543600534
2236.88841,0.9984412161675107
2237.129464,0.9985957868312342
2237.370518,0.9981395328186348
2237.611572,0.9981091898380527
2237.852626,0.9984776599369956
2238.09368,0.9977488376751009
2238.334734,0.997934136838752
2238.575788,0.9985036206936423
2238.816842,0.9993452544394819
2239.057896,0.998693354405706
2239.29895,0.9993238886663428
2239.540004,0.9988920142699658
2239.781058,0.9983863034107361
2240.022112,0.9982016190284373
2240.263166,0.9990180524263561
2240.50422,0.9987815429223657
2240.745274,0.9983308945085081
2240.986328,0.9984493035741157
2241.227382,0.9981729710530716
2241.468436,0.9979192677308882
2241.70949,0.9980933200280997
2241.950544,0.9983672344144505
2242.191598,0.9978292594723724
2242.432652,0.9988137042058417
2242.673706,0.9987098329820016
2242.91476,0.9980552933970185
2243.155814,0.9981185721085338
2243.396868,0.998078947587773
2243.637922,0.9985519494384301
2243.878976,0.9981738694091498
2244.12003,0.9983118265705224
2244.361084,0.9979772485246692
2244.602138,0.9986935541443968
2244.843192,0.998619254107964
2245.084246,0.9981663831332027
2245.3253,0.9987694577388119
2245.566354,0.9980865330165993
2245.807408,0.9988531581263675
2246.048462,0.9989494522121113
2246.289516,0.9987230160388049
2246.53057,0.9990963485391179
2246.771624,0.9990418193485298
2247.012678,0.9989067979811762
2247.253732,0.9987349009134106
2247.494786,0.9983362855098942
2247.73584,0.9991011242310778
2247.976894,0.9988887179317577
2248.217948,0.9986930547977446
2248.459002,0.9982259754450886
2248.700056,0.99861216393643
2248.94111,0.9986730811363859
2249.182164,0.998844667910607
2249.423218,0.9993079695635924
2249.664272,0.9996330273509404
2249.905326,0.9985167011767504
2250.14638,0.9998076684980752
2250.387434,0.9993747355593322
2250.628488,0.9983611443928951
2250.869542,0.9987919303044264
2251.110596,0.9989790215535209
2251.35165,0.9992885931699172
2251.592704,0.998857453204182
2251.833758,0.9998706683640572
2252.074812,0.9993006146840023
2252.315866,0.999006633715275
2252.55692,0.9994358292042251
2252.797974,0.9990933712364355
2253.039028,0.9987750508634359
2253.280082,0.9998176166338687
2253.521136,0.9992299266587845
2253.76219,0.9990395515261739
2254.003244,0.9988528584704651
2254.244298,0.9988859210472631
2254.485352,0.9986720824638041
2254.726406,0.9997591590068494
2254.96746,0.9993176628979097
2255.208514,0.9993399779104685
2255.449568,0.9997212288638961
2255.690622,0.9991518998404085
2255.931676,0.9986897591161016
2256.17273,0.9993022235592871
2256.413784,0.9993987508227699
2256.654838,0.9994599458817504
2256.895892,0.9993679698152745
2257.136946,0.9986031764673983
2257.378,0.9988804271898055
2257.619054,0.9998460518512325
2257.860108,1.0002781286706086
2258.101162,0.999780764035717
2258.342216,1.0001426901792754
2258.58327,0.9998296145172554
2258.824324,1.0001809263652008
2259.065378,0.9986013789832984
2259.306432,0.9999006919313728
2259.547486,1.0003373168785479
2259.78854,0.9993089089135252
2260.029594,0.9996707042297576
2260.270648,0.9996756726055039
2260.511702,0.9990421790036494
2260.752756,0.9993824407682469
2260.99381,0.9991914270714097
2261.234864,0.9993885070380735
2261.475918,0.9994316715598236
2261.716972,0.9996919674517701
2261.958026,0.9998628594046313
2262.19908,0.9993120367553052
2262.440134,0.9990929316354488
2262.681188,0.9997544201596669
2262.922242,0.9988458665249277
2263.163296,0.9995834967615657
2263.40435,0.9996184827962044
2263.645404,0.9985884971085978
2263.886458,0.9992053858731479
2264.127512,0.999651630694683
2264.368566,0.9988769311144284
2264.60962,0.9987987221126445
2264.850674,0.9995827070909151
2265.091728,1.0004279815579844
2265.332782,0.9987971240359677
2265.573836,0.999887826291941
2265.81489,0.9994826038955511
2266.055944,0.999381561312086
2266.296998,0.999794571103406
2266.538052,0.9998058288536577
2266.779106,0.998717423205575
2267.02016,0.9990921423523446
2267.261214,0.9994617149274202
2267.502268,0.9987298073784044
2267.743322,0.9989085960150308
2267.984376,0.9986571024949171
2268.22543,0.9990887054812863
2268.466484,0.9990188016901764
2268.707538,0.998645318410634
2268.948592,0.9992318851513601
2269.189646,0.9995116492820477
2269.4307,0.9989484532631586
2269.671754,0.9993083193214429
2269.912808,0.9988588516055953
2270.153862,0.9991287797329469
2270.394916,0.9985124075641666
2270.63597,0.9996465724702289
2270.877024,0.9986202527277175
2271.118078,0.9996028089012777
2271.359132,0.997831454699158
2271.600186,0.9989715292389555
2271.84124,0.9982304674720852
2272.082294,0.9990298109380319
2272.323348,0.9999898060519586
2272.564402,0.9993884170931119
2272.805456,0.9995361975896061
2273.04651,0.9997587790984412
2273.287564,0.9994832635542874
2273.528618,0.9987419919563802
2273.769672,0.9986963504902633
2274.010726,0.998902602581435
2274.25178,0.9993883271481584
2274.492834,0.9989380642532676
2274.733888,0.9985909935829611
2274.974942,0.9985024224900164
2275.215996,0.9994488119599693
2275.45705,0.9986306384323514
2275.698104,0.9997156704293161
2275.939158,0.998875233025089
2276.180212,0.9982481363077281
2276.421266,0.9998395528730173
2276.66232,0.9983468679306072
2276.903374,0.9989710297533158
2277.144428,0.9983032411257313
2277.385482,0.9989550463447073
2277.626536,0.9990238667283409
2277.86759,0.9991380217169036
2278.108644,0.9987197202582899
2278.349698,0.9992549576819596
2278.590752,0.9986169572863209
2278.831806,0.9989034017038367
2279.07286,0.9997370045893577
2279.313914,0.9986919562359885
2279.554968,0.9990357052313046
2279.796022,0.99896563532432
2280.037076,0.9984022777193848
2280.27813,0.9989639370841835
2280.519184,0.9993266667906149
2280.760238,0.9991708938985625
2281.001292,0.9989971032374497
2281.242346,0.9988696393394463
2281.4834,0.9989941062506356
2281.724454,0.9992373909342157
2281.965508,0.9988429698761149
2282.206562,0.9987847390284168
2282.447616,0.9984339275732361
2282.68867,0.9986006799625777
2282.929724,0.999038172852544
2283.170778,0.9989831173759057
2283.411832,0.9989978025356668
2283.652886,0.998740294096437
2283.89394,0.9985569422106592
