nu,[0]C-56-PNNL(x-sec)-X=0.01-T=323.15K-P=1.0atm-L=15cm
1379.136692,0.9871216449301021
1379.255894,0.988963355617361
1379.375096,0.9875333604927667
1379.494298,0.9872243109197137
1379.6135,0.9885678493816347
1379.732702,0.9894886346084236
1379.851904,0.9866222877257946
1379.971106,0.9887121908243133
1380.090308,0.989856792853686
1380.20951,0.987663723500121
1380.328712,0.9893778180871885
1380.447914,0.9897607814014099
1380.567116,0.9932331986105927
1380.686318,0.9877901525480154
1380.80552,0.9877624948109542
1380.924722,0.9903565987031014
1381.043924,0.9928933723576162
1381.163126,0.993053538975668
1381.282328,0.9875382981719134
1381.40153,0.9911621851202815
1381.520732,0.9910210536739179
1381.639934,0.9844600113111187
1381.759136,0.9890286293528413
1381.878338,0.992099871350711
1381.99754,0.9928802662516016
1382.116742,0.9878138597961624
1382.235944,0.9908432804436244
1382.355146,0.9876745878608334
1382.474348,0.9900643875886946
1382.59355,0.9918493977568169
1382.712752,0.9864812108258886
1382.831954,0.9892224979626977
1382.951156,0.9952412588588637
1383.070358,0.9897647404524536
1383.18956,0.9908556660620399
1383.308762,0.9885915752947296
1383.427964,0.9897825563781246
1383.547166,0.9890583006567892
1383.666368,0.9913255421086355
1383.78557,0.9912119427108796
1383.904772,0.9926046809427008
1384.023974,0.9906886218789621
1384.143176,0.991384032041056
1384.262378,0.9887260328918791
1384.38158,0.9906221489026273
1384.500782,0.9927440524235541
1384.619984,0.9927931944704047
1384.739186,0.9902158790287954
1384.858388,0.9903901723608677
1384.97759,0.9921084034462926
1385.096792,0.9899864725873869
1385.215994,0.992395858886681
1385.335196,0.9942101262982694
1385.454398,0.9926062691114608
1385.5736,0.9901927082483253
1385.692802,0.9866005822742255
1385.812004,0.9937308337420907
1385.931206,0.9903454077367652
1386.050408,0.9910879498527615
1386.16961,0.9920532437525147
1386.288812,0.9928331055590299
1386.408014,0.9941343703729829
1386.527216,0.990698033465575
1386.646418,0.9891868865937795
1386.76562,0.9927778062951491
1386.884822,0.9905137807673825
1387.004024,0.9933188190024989
1387.123226,0.9912997679796058
1387.242428,0.9903584803824266
1387.36163,0.9894233305135983
1387.480832,0.9902020161035296
1387.600034,0.9934484555669805
1387.719236,0.9903057947127214
1387.838438,0.9958225499213217
1387.95764,0.9915546639154219
1388.076842,0.9953928456456287
1388.196044,0.9911324507007465
1388.315246,0.9914621561808314
1388.434448,0.9916578901287667
1388.55365,0.9916691950931523
1388.672852,0.9928097742551932
1388.792054,0.9889920359705371
1388.911256,0.9879926702866467
1389.030458,0.993330838232925
1389.14966,0.989697438738387
1389.268862,0.9875550864656824
1389.388064,0.9879412960035348
1389.507266,0.9913225681364701
1389.626468,0.9901852818308625
1389.74567,0.9905895579700522
1389.864872,0.9911847838757272
1389.984074,0.9899617232349405
1390.103276,0.9906908013963277
1390.222478,0.989126548034042
1390.34168,0.9891245697829242
1390.460882,0.9870782125332449
1390.580084,0.9875234852085383
1390.699286,0.9882762648768961
1390.818488,0.9882644056328732
1390.93769,0.9893293397618309
1391.056892,0.9885352271808743
1391.176094,0.9859802056368814
1391.295296,0.9865877565500233
1391.414498,0.9882228993994736
1391.5337,0.9874365869654187
1391.652902,0.9892996603268318
1391.772104,0.9857337413947861
1391.891306,0.9871749509381776
1392.010508,0.9882545230382299
1392.12971,0.9863598810988882
1392.248912,0.9886825299035046
1392.368114,0.9903247097340383
1392.487316,0.9873437722886022
1392.606518,0.9835812809325272
1392.72572,0.9835832480970562
1392.844922,0.9842247534828457
1392.964124,0.9838458998867516
1393.083326,0.9837790006401596
1393.202528,0.9792933880388229
1393.32173,0.9874148635994634
1393.440932,0.9823682902010618
1393.560134,0.9814855379647547
1393.679336,0.9842277061615351
1393.798538,0.983580297351738
1393.91774,0.9849612290059581
1394.036942,0.9874286875043209
1394.156144,0.98179769999696
1394.275346,0.9783987228064499
1394.394548,0.9823840082194488
1394.51375,0.9813373448373847
1394.632952,0.98055455001288
1394.752154,0.9799418948937899
1394.871356,0.9818556277701124
1394.990558,0.9819341793623557
1395.10976,0.9805967147650663
1395.228962,0.9825431673203194
1395.348164,0.9814531494764148
1395.467366,0.9810106139052733
1395.586568,0.983035544777401
1395.70577,0.9803378714011957
1395.824972,0.9828468200709554
1395.944174,0.981184268151882
1396.063376,0.9794559642346883
1396.182578,0.9813314568309797
1396.30178,0.9804506167391395
1396.420982,0.9838213040467038
1396.540184,0.9807065477476522
1396.659386,0.981260803509638
1396.778588,0.9837858871172667
1396.89779,0.9811410969938558
1397.016992,0.9770621654974283
1397.136194,0.9816681112536056
1397.255396,0.9811018521348784
1397.374598,0.9813393075140371
1397.4938,0.9824645670109882
1397.613002,0.9804888550588347
1397.732204,0.9821747827090059
1397.851406,0.9795157128708214
1397.970608,0.9797371084386871
1398.08981,0.9803947326466971
1398.209012,0.9836225922138572
1398.328214,0.9801604463039277
1398.447416,0.9841499552439501
1398.566618,0.9810351394771893
1398.68582,0.9804310079228935
1398.805022,0.9793257052538593
1398.924224,0.9774853250225144
1399.043426,0.9838183525872188
1399.162628,0.9802535659694407
1399.28183,0.9795646898808801
1399.401032,0.9813579531380127
1399.520234,0.9836294775961014
1399.639436,0.9772517339450797
1399.758638,0.9807987384960377
1399.87784,0.9814197806366062
1399.997042,0.9849809284275317
1400.116244,0.9815591521405991
1400.235446,0.9804584603754479
1400.354648,0.9802614080293367
1400.47385,0.9835970183589211
1400.593052,0.9807702957450433
1400.712254,0.9820638032290185
1400.831456,0.9818359908539267
1400.950658,0.9808723011599904
1401.06986,0.9848607680841935
1401.189062,0.984394054699932
1401.308264,0.9832095574684955
1401.427466,0.9836599705825457
1401.546668,0.9870239247244841
1401.66587,0.9869173318967301
1401.785072,0.9831564655858859
1401.904274,0.9849651688587538
1402.023476,0.9852075000958131
1402.142678,0.9860107714970244
1402.26188,0.9847061570808857
1402.381082,0.9865325091825973
1402.500284,0.9891928217329045
1402.619486,0.9851365677094028
1402.738688,0.9870515617812933
1402.85789,0.9862720989758328
1402.977092,0.9866479402387567
1403.096294,0.9837298129198307
1403.215496,0.9820412160212981
1403.334698,0.9855080342124654
1403.4539,0.9891611680690703
1403.573102,0.9916414287444204
1403.692304,0.9885935524798574
1403.811506,0.9877378010572572
1403.930708,0.9911461284229423
1404.04991,0.9920257642582555
1404.169112,0.9855425275972935
1404.288314,0.9883968419362622
1404.407516,0.9904765381493913
1404.526718,0.9900687438815838
1404.64592,0.9893422011268465
1404.765122,0.9926298934217939
1404.884324,0.9917783838822646
1405.003526,0.9886093701032377
1405.122728,0.990817320689751
1405.24193,0.9922879913195286
1405.361132,0.9925125715022535
1405.480334,0.9912575395089627
1405.599536,0.9923089288170353
1405.718738,0.9918713178707237
1405.83794,0.9955357943217327
1405.957142,0.9959329927660505
1406.076344,0.9927288635557472
1406.195546,0.992008205557623
1406.314748,0.9902114230673656
1406.43395,0.9953062502350125
1406.553152,0.993870860281203
1406.672354,0.9947038741887475
1406.791556,0.9944744224732451
1406.910758,0.9934341500122206
1407.02996,0.9918494969417617
1407.149162,0.992832212009637
1407.268364,0.9933654067475841
1407.387566,0.9937959252434242
1407.506768,0.9927860463851377
1407.62597,0.9919745770494611
1407.745172,0.9967893651466437
1407.864374,0.9946691596293109
1407.983576,0.9934073276522738
1408.102778,0.9925053261869269
1408.22198,0.9934105065608085
1408.341182,0.9945115170610132
1408.460384,0.9938583375872566
1408.579586,0.9961900762466794
1408.698788,0.9981697769046748
1408.81799,0.9918312470789172
1408.937192,0.9939703517337812
1409.056394,0.9975713539445245
1409.175596,0.9937130461193664
1409.294798,0.9973020460371629
1409.414,0.9928338005424471
1409.533202,0.9983989829973047
1409.652404,0.9992473134107727
1409.771606,0.9948628405689183
1409.890808,0.9970579363765346
1410.01001,0.9973580959871391
1410.129212,0.9923343322507755
1410.248414,0.9947135228631231
1410.367616,0.9999250648077818
1410.486818,0.9939753215979645
1410.60602,0.9982228809493612
1410.725222,0.9968181727755647
1410.844424,0.9967910596900048
1410.963626,0.9949662121881161
1411.082828,0.9952040375318255
1411.20203,0.994078302775615
1411.321232,0.9942201678712549
1411.440434,0.994274652629323
1411.559636,0.995013474205659
1411.678838,0.9964150413635018
1411.79804,0.9956998721402778
1411.917242,0.9940803903422428
1412.036444,0.9950922823935792
1412.155646,0.9967172998807343
1412.274848,0.9954086725176977
1412.39405,0.9975875147313603
1412.513252,0.9967990340503797
1412.632454,0.9928970460698903
1412.751656,0.9986527084133332
1412.870858,0.9933200109857968
1412.99006,1.0001392596957313
1413.109262,0.9941186631740182
1413.228464,0.9955358938753172
1413.347666,0.993132589183527
1413.466868,0.997525566470209
1413.58607,0.9976156470959402
1413.705272,0.995141341652402
1413.824474,0.9933247789332926
1413.943676,0.9936362350696867
1414.062878,0.9932199886968973
1414.18208,0.9966452398249555
1414.301282,0.9969592325267544
1414.420484,0.9966923822597089
1414.539686,1.0003101480859753
1414.658888,0.9924577863203914
1414.77809,0.9959020197316086
1414.897292,0.9943123363527597
1415.016494,0.9967492950195798
1415.135696,0.9973906103910501
1415.254898,0.9980698651106754
1415.3741,0.9973502168893033
1415.493302,0.9958846911872241
1415.612504,0.9946532450500738
1415.731706,0.9959945433268962
1415.850908,0.9959360801631135
1415.97011,0.9961640760249938
1416.089312,0.9965109011012604
1416.208514,0.9973375506219797
1416.327716,0.9972132901047632
1416.446918,0.9986822689709963
1416.56612,0.9952479269976363
1416.685322,0.9983114272458716
1416.804524,0.9979411224021594
1416.923726,0.993789962485761
1417.042928,0.9986491132700541
1417.16213,0.9975743466630753
1417.281332,0.996566408304313
1417.400534,0.9953531302634145
1417.519736,0.9948474203143968
1417.638938,0.9953819959227422
1417.75814,0.9983930924606821
1417.877342,0.9975074116701084
1417.996544,0.999089444807202
1418.115746,0.9964523079829302
1418.234948,0.9985218934770964
1418.35415,0.9963428038916429
1418.473352,0.9975026236460236
1418.592554,0.9974337983394924
1418.711756,0.9934767692514322
1418.830958,1.001216138897902
1418.95016,0.9991704442717614
1419.069362,0.9941252243788471
1419.188564,0.9937972171789667
1419.307766,0.9949963601210843
1419.426968,0.9988515599625931
1419.54617,0.9977417536835016
1419.665372,0.9967290612142647
1419.784574,0.9935541641062474
1419.903776,0.9957656900770852
1420.022978,0.9976051721866391
1420.14218,0.9988392741639635
1420.261382,0.9984490040393694
1420.380584,1.0029634824580493
1420.499786,1.000363215946944
1420.618988,0.9997945111157335
1420.73819,0.998038825620537
1420.857392,0.9953612921925465
1420.976594,0.9965605285798492
1421.095796,1.0018581241772357
1421.214998,0.9999817121672244
1421.3342,0.9976024786563105
1421.453402,1.0024323533833455
1421.572604,0.9986992467138792
1421.691806,0.9989819185968841
1421.811008,0.9973193992437365
1421.93021,0.998844667910607
1422.049412,0.9976415854399617
1422.168614,1.0001991298237116
1422.287816,0.9985788108471543
1422.407018,0.9990406504702849
1422.52622,0.998528184184841
1422.645422,0.9963909284112686
1422.764624,0.9974964391489289
1422.883826,1.000632760108268
1423.003028,0.9973792402029019
1423.12223,0.9970268286542026
1423.241432,0.9981699765386501
1423.360634,0.9958186662209502
1423.479836,0.9962997628122088
1423.599038,0.9998479915544547
1423.71824,0.999184093033251
1423.837442,0.9957553341677592
1423.956644,0.9995817474919769
1424.075846,0.9975190825750996
1424.195048,0.9988227934519059
1424.31425,0.997116166260315
1424.433452,0.9985961862696288
1424.552654,0.9989412608601878
1424.671856,0.9989211823426343
1424.791058,0.9952428512461517
1424.91026,0.9988721365166662
1425.029462,0.9960691461120308
1425.148664,0.9983416765403916
1425.267866,0.9965667072742803
1425.387068,0.997491052682701
1425.50627,0.9973277767618756
1425.625472,0.996730157616835
1425.744674,0.9972565701007229
1425.863876,0.9975822275315434
1425.983078,0.9953011741860802
1426.10228,1.0010140137646772
1426.221482,0.998640325196525
1426.340684,0.9981039996837601
1426.459886,1.0014628689504204
1426.579088,0.9950343697080193
1426.69829,0.9974194353962098
1426.817492,0.9968173753213454
1426.936694,0.9968549560447872
1427.055896,1.0020122218065382
1427.175098,0.9960803021489409
1427.2943,0.9975915050894
1427.413502,0.9999206921450342
1427.532704,0.9982811788678913
1427.651906,0.9959954397223885
1427.771108,0.9990339968817092
1427.89031,0.9968506695776922
1428.009512,1.000030795474171
1428.128714,0.9989791214514281
1428.247916,0.995907098844861
1428.367118,0.9950183497836278
1428.48632,0.9969521541413319
1428.605522,0.997442176818588
1428.724724,1.000621052773463
1428.843926,0.9984232443873662
1428.963128,0.9981883430351897
1429.08233,0.9998774875052687
1429.201532,0.9985488539321848
1429.320734,0.999119777623196
1429.439936,0.9999360450452053
1429.559138,1.00063946437022
1429.67834,0.9975563904864415
1429.797542,0.9995198253207789
1429.916744,0.9976481698961543
1430.035946,0.9988372764874127
1430.155148,1.0033729757234782
1430.27435,1.00040736294976
1430.393552,0.9997028241654885
1430.512754,0.9961944594926581
1430.631956,0.9964473257338459
1430.751158,0.9986147603314316
1430.87036,0.997048464371131
1430.989562,1.0000511663089509
1431.108764,0.999117589553279
1431.227966,0.9991194778873077
1431.347168,1.0007095416056357
1431.46637,0.9954538650972938
1431.585572,0.9973093263686722
1431.704774,0.9986179559037776
1431.823976,0.9979584867287583
1431.943178,0.9961243298713014
1432.06238,1.0007447371791245
1432.181582,0.9984047737281991
1432.300784,0.99642719770116
1432.419986,1.0004080832433206
1432.539188,1.000480585444199
1432.65839,0.9964870847753303
1432.777592,0.9974880602140317
1432.896794,1.000414005676704
1433.015996,1.0011521632306706
1433.135198,1.0012463760818757
1433.2544,1.0005456588176393
1433.373602,0.998528983007708
1433.492804,1.000572163623196
1433.612006,1.0021414897207523
1433.731208,0.9966462364706935
1433.85041,1.0017027480319074
1433.969612,0.998068966848201
1434.088814,0.9990078525041116
1434.208016,0.9992174863236389
1434.327218,0.9989532482272422
1434.44642,0.9997471819638671
1434.565622,1.0008416740089425
1434.684824,0.9971570488612193
1434.804026,0.9975058156595265
1434.923228,0.9967541791030914
1435.04243,0.9989163875324666
1435.161632,1.000028912417956
1435.280834,1.0027943970692057
1435.400036,0.9989351673370818
1435.519238,1.0006722858829213
1435.63844,1.0006883468019983
1435.757642,1.000468089519724
1435.876844,0.9967285628498587
1435.996046,0.9975090076832438
1436.115248,0.9993687193415329
1436.23445,1.0037166898253433
1436.353652,0.9986755778222096
1436.472854,0.9959890653719723
1436.592056,0.9952407612383587
1436.711258,0.9990518497787487
1436.83046,0.9999493152845136
1436.949662,0.9989647362556529
1437.068864,0.9977750788146013
1437.188066,0.9991330460219449
1437.307268,0.9979486069886445
1437.42647,1.0000448140041174
1437.545672,1.0005155728620232
1437.664874,0.9974747937110533
1437.784076,0.9996853994971197
1437.903278,0.9970290221156385
1438.02248,0.9969087876658543
1438.141682,0.9986442199013879
1438.260884,0.9985909935829611
1438.380086,1.00107107318964
1438.499288,0.999016673782395
1438.61849,0.9977629060328937
1438.737692,0.9995610763551791
1438.856894,0.9979769491315396
1438.976096,0.9981772632060751
1439.095298,0.9979445154077436
1439.2145,0.9985054180017772
1439.333702,0.9989213821268907
1439.452904,1.0007817654194182
1439.572106,0.9945586580241539
1439.691308,0.9973969937113832
1439.81051,0.9953292420749477
1439.929712,0.997472599268921
1440.048914,0.9975728503026776
1440.168116,0.9969862504880477
1440.287318,0.9970288227098539
1440.40652,0.9971089870497631
1440.525722,0.9943258590924885
1440.644924,0.9969349070182533
1440.764126,0.9965609272041404
1440.883328,0.9993667106124259
1441.00253,0.9948861206317633
1441.121732,0.9974501563879208
1441.240934,0.9978258668586576
1441.360136,0.9957097296178065
1441.479338,0.9923100203574573
1441.59854,0.9987319047132022
1441.717742,0.9963336375800123
1441.836944,0.9935303190924502
1441.956146,0.995961775645452
1442.075348,0.9951745799282893
1442.19455,0.9967478995715435
1442.313752,0.9966958706891516
1442.432954,0.9947174022534271
1442.552156,0.9958062185654204
1442.671358,0.9940119005628482
1442.79056,0.9939830746357099
1442.909762,0.9950386483650082
1443.028964,0.9935262456264925
1443.148166,0.9940060359099356
1443.267368,0.9942216592026253
1443.38657,0.9950344692114613
1443.505772,0.9935283320337991
1443.624974,0.9963341357469555
1443.744176,0.9949689980974105
1443.863378,0.997053250215246
1443.98258,0.9937402742298534
1444.101782,0.9943410723945141
1444.220984,0.9945706922567229
1444.340186,0.9937000285637274
1444.459388,0.9923288744269572
1444.57859,0.9930698251872537
1444.697792,0.9928124548452025
1444.816994,0.9936750870060284
1444.936196,0.9940660756876876
1445.055398,0.9941032544541569
1445.1746,0.9957643955825295
1445.293802,0.9947144181056965
1445.413004,0.9961924671057314
1445.532206,0.9906869377097365
1445.651408,0.9928186103015044
1445.77061,0.99350925647295
1445.889812,0.9931857231983705
1446.009014,0.9954310694647941
1446.128216,0.9931671507989992
1446.247418,0.9894559820222522
1446.36662,0.9925328189652355
1446.485822,0.9922327224176652
1446.605024,0.993660877553882
1446.724226,0.9925287495890199
1446.843428,0.993776248278907
1446.96263,0.9951115873711153
1447.081832,0.9911959843270673
1447.201034,0.9953971258440674
1447.320236,0.9911355232161061
1447.439438,0.9943364984361012
1447.55864,0.9955645657219333
1447.677842,0.9975270627596808
1447.797044,0.992547310050177
1447.916246,0.9940404291137771
1448.035448,0.9897053563495674
1448.15465,0.9936859181235062
1448.273852,0.9910454330917039
1448.393054,0.989315489248028
1448.512256,0.9923419732545516
1448.631458,0.993709766871725
1448.75066,0.9923353245856039
1448.869862,0.9933927246718894
1448.989064,0.9959994237121154
1449.108266,0.99083822715578
1449.227468,0.9927347206733207
1449.34667,0.9926680111415568
1449.465872,0.9920609817979943
1449.585074,0.9949817337820943
1449.704276,0.9951493028149798
1449.823478,0.9893609988072453
1449.94268,0.9931781750155574
1450.061882,0.9911424611890515
1450.181084,0.9930988232495189
1450.300286,0.992953146337811
1450.419488,0.9955551079034837
1450.53869,0.9925256727546653
1450.657892,0.994503759901433
1450.777094,0.9916164396952794
1450.896296,0.9952988849960122
1451.015498,0.9927350184937815
1451.1347,0.9928833441851977
1451.253902,0.9918755829265604
1451.373104,0.9935588338217926
1451.492306,0.9954625255835933
1451.611508,0.9977318760890344
1451.73071,0.995980997893216
1451.849912,0.9936469663989745
1451.969114,0.9949774553698376
1452.088316,0.9945601498632598
1452.207518,0.9941647913501549
1452.32672,0.995217671920535
1452.445922,0.9935879455221078
1452.565124,0.9965235568700683
1452.684326,0.9977228965425575
1452.803528,0.9936625667788097
1452.92273,0.9925369876118293
1453.041932,0.9935057791966375
1453.161134,0.9922562386118524
1453.280336,0.9940777063288123
1453.399538,0.9934361368825075
1453.51874,0.9969620240165136
1453.637942,0.9950361607714968
1453.757144,0.9934029566696483
1453.876346,0.9960470336224366
1453.995548,0.9944507542636432
1454.11475,0.9933084885404997
1454.233952,0.9961760300656302
1454.353154,0.9955289251484506
1454.472356,0.9964404502710187
1454.591558,0.996360240043277
1454.71076,0.9946639873631287
1454.829962,0.9933114684704352
1454.949164,0.996267981356692
1455.068366,0.9962126900180756
1455.187568,0.9983228080610127
1455.30677,0.9930476799770721
1455.425972,0.9942391576578131
1455.545174,0.9940544451826406
1455.664376,0.9963153052097391
1455.783578,0.9958271307155871
1455.90278,0.9933818967502028
1456.021982,0.9979074923530039
1456.141184,0.9967013525315154
1456.260386,0.9957471690074962
1456.379588,0.9926651324084986
1456.49879,0.9946342473545219
1456.617992,0.9961630798614158
1456.737194,0.9960401609216155
1456.856396,0.9955686475450205
1456.975598,0.9939479876524641
1457.0948,0.9957215786340904
1457.214002,0.9980607827162278
1457.333204,0.9940343654856536
1457.452406,0.9943519107712723
1457.571608,0.9980248531747856
1457.69081,0.9960508186083559
1457.810012,0.998009483710392
1457.929214,0.9963642254922079
1458.048416,0.9963726946241184
1458.167618,0.9911358205568076
1458.28682,0.9897954236349945
1458.406022,0.992642202108786
1458.525224,0.9916308182378991
1458.644426,0.9927035492924847
1458.763628,0.9974287114400925
1458.88283,0.9951835365398133
1459.002032,0.9907965137444902
1459.121234,0.9927963714137101
1459.240436,0.9984827521860464
1459.359638,0.9959678510308133
1459.47884,0.9996002799093704
1459.598042,0.9951563684001126
1459.717244,0.9943613571592949
1459.836446,0.990342139602312
1459.955648,0.9916301240965694
1460.07485,0.9946200241864805
1460.194052,0.9951614437105334
1460.313254,0.9940563338878807
1460.432456,0.9919163498507733
1460.551658,0.9948501064060579
1460.67086,0.9926618566189668
1460.790062,0.9938233543894814
1460.909264,0.9948971639289925
1461.028466,0.9931705275730525
1461.147668,0.9939189647949604
1461.26687,0.9917396061055652
1461.386072,0.9942064477276075
1461.505274,0.9932859406937289
1461.624476,0.990914722819611
1461.743678,0.994566415611941
1461.86288,0.996123831809261
1461.982082,0.9951565674314061
1462.101284,0.9923678737180532
1462.220486,0.9911289817432397
1462.339688,0.9897390069037394
1462.45889,0.9940109065514446
1462.578092,0.9929934610539354
1462.697294,0.9931184868008878
1462.816496,0.9926130188570399
1462.935698,0.9927375996081851
1463.0549,0.994784348987331
1463.174102,0.9898013624253527
1463.293304,0.9913281195583957
1463.412506,0.9946802005182596
1463.531708,0.9926284044780704
1463.65091,0.9892066705293501
1463.770112,0.9928272478609874
1463.889314,0.9950983524750154
1464.008516,0.9898864890029117
1464.127718,0.9868127242038547
1464.24692,0.9926633456128684
1464.366122,0.9929035992120198
1464.485324,0.9911392895382503
1464.604526,0.9922499874172405
1464.723728,0.9884423092367312
1464.84293,0.9918832203979532
1464.962132,0.9889415986628648
1465.081334,0.9868837772778773
1465.200536,0.9910577221312661
1465.319738,0.9890672022215522
1465.43894,0.9923412786154135
1465.558142,0.9923915915936625
1465.677344,0.9867426629876388
1465.796546,0.9905239831118664
1465.915748,0.9900947830319613
1466.03495,0.9881221058042956
1466.154152,0.9858973867780486
1466.273354,0.9912150154726649
1466.392556,0.990412060225537
1466.511758,0.9873102031710226
1466.63096,0.989897377814179
1466.750162,0.9907547030138228
1466.869364,0.9857554277756461
1466.988566,0.9910033145558227
1467.107768,0.9864190644672374
1467.22697,0.9901751819924971
1467.346172,0.9878049695114306
1467.465374,0.9903595697773542
1467.584576,0.9902999519257689
1467.703778,0.9885520324225805
1467.82298,0.9905151674876462
1467.942182,0.9841804643654516
1468.061384,0.9895301940038184
1468.180586,0.9926209597929545
1468.299788,0.9868571317756067
1468.41899,0.9839610165912342
1468.538192,0.9922374851461634
1468.657394,0.9915046908196932
1468.776596,0.989570765573484
1468.895798,0.9902189487027784
1469.015,0.9910269007153834
1469.134202,0.9866262342228386
1469.253404,0.992412134312225
1469.372606,0.9883543417858187
1469.491808,0.9864733190077694
1469.61101,0.9899557834824203
1469.730212,0.9897004078351569
1469.849414,0.9869883925027778
1469.968616,0.9882377228541402
1470.087818,0.9871739637637202
1470.20702,0.9887863470194477
1470.326222,0.9871946946346327
1470.445424,0.988856553342381
1470.564626,0.9894460875119045
1470.683828,0.9895193092315507
1470.80303,0.9888990750883857
1470.922232,0.9917505153012329
1471.041434,0.9933796119744678
1471.160636,0.9925912808699587
1471.279838,0.9908753842859902
1471.39904,0.9896687379288274
1471.518242,0.9906283898418243
1471.637444,0.9882604525831568
1471.756646,0.9931123294853572
1471.875848,0.9913147367191161
1471.99505,0.9884205637451292
1472.114252,0.9921236820333504
1472.233454,0.9901074563262929
1472.352656,0.9899815226673988
1472.471858,0.9879343804386672
1472.59106,0.9917638048471777
1472.710262,0.9892838316588962
1472.829464,0.9900829019658515
1472.948666,0.9890108269977347
1473.067868,0.9908703308344167
1473.18707,0.9923936756181931
1473.306272,0.9903013383466721
1473.425474,0.9908302013986444
1473.544676,0.9941725458657701
1473.663878,0.9920033447293248
1473.78308,0.9897865155162684
1473.902282,0.9931397397639111
1474.021484,0.9883998071312358
1474.140686,0.9944326554246155
1474.259888,0.9942861862821886
1474.37909,0.9906893153612402
1474.498292,0.9932365756092089
1474.617494,0.9914094117971357
1474.736696,0.9914054461674198
1474.855898,0.9936524314723186
1474.9751,0.9940694555180907
1475.094302,0.9944353403964098
1475.213504,0.9966364693854349
1475.332706,0.9962439715876602
1475.451908,0.9913530022064725
1475.57111,0.9941511713858104
1475.690312,0.9931640719856039
1475.809514,0.9945210644174042
1475.928716,0.9940713442518504
1476.047918,0.9904937725910943
1476.16712,0.993897993326053
1476.286322,0.9952139896219612
1476.405524,0.9957899870563449
1476.524726,0.993821664891215
1476.643928,0.9967704263286252
1476.76313,0.994869904120162
1476.882332,0.9952488227211737
1477.001534,0.9961125756735588
1477.120736,0.9976865800900868
1477.239938,0.9958984344907911
1477.35914,0.99718865924069
1477.478342,0.9968600400180272
1477.597544,0.9974352944913121
1477.716746,0.9985291827135245
1477.835948,0.9969018093287649
1477.95515,0.9947820609859596
1478.074352,0.9965686007528229
1478.193554,0.9960788080296082
1478.312756,0.9965516592306135
1478.431958,0.9969994107934119
1478.55116,0.9961766277714275
1478.670362,0.9923330422169822
1478.789564,0.9961453483164054
1478.908766,0.9968423957514712
1479.027968,0.9963337372133809
1479.14717,1.0006153592558706
1479.266372,0.9973677704075911
1479.385574,0.9922335162041608
1479.504776,0.9980731587466647
1479.623978,0.9931504657310207
1479.74318,0.9953814982318687
1479.862382,1.0014499501627374
1479.981584,0.9960640661723394
1480.100786,0.9998900260475785
1480.219988,0.9979726578398845
1480.33919,0.9967932526327484
1480.458392,0.9945891914436408
1480.577594,0.9979108852442458
1480.696796,0.9966484290948256
1480.815998,0.9990492122853468
1480.9352,0.9962076093463121
1481.054402,0.9956671141533563
1481.173604,0.9961356857533903
1481.292806,0.996621121301987
1481.412008,0.9968500714674698
1481.53121,0.9976253240146501
1481.650412,0.9992119007135022
1481.769614,0.9979084902609952
1481.888816,0.9984917385712548
1482.008018,0.9967547771557782
1482.12722,0.9943537006063224
1482.246422,0.9962798370162111
1482.365624,0.997756121268201
1482.484826,0.9981971271312584
1482.604028,0.9982214834383061
1482.72323,0.997879451546444
1482.842432,0.9970617252038916
1482.961634,0.9977693915128608
1483.080836,0.9970544466798642
1483.200038,1.0002792089715709
1483.31924,0.9977444475898734
1483.438442,0.9972098995853408
1483.557644,0.9994233463286741
1483.676846,0.9952318041118147
1483.796048,0.9967110205815249
1483.91525,0.994663092165943
1484.034452,0.9962131881245451
1484.153654,0.9964042801391657
1484.272856,0.9959891649708837
1484.392058,0.9952411593347428
1484.51126,0.9992057655712666
1484.630462,0.9998374932056598
1484.749664,1.0005027163195155
1484.868866,1.0002811795235536
1484.988068,0.9964536033717726
1485.10727,0.9984211477007545
1485.226472,0.999038622419823
1485.345674,0.9991694650852058
1485.464876,0.9958661679042351
1485.584078,1.0012773150729015
1485.70328,0.9966702559344258
1485.822482,0.9960247224187699
1485.941684,0.9999163345001532
1486.060886,0.9981945318221017
1486.180088,0.9978829441306364
1486.29929,0.9997125013356638
1486.418492,0.9966175334724083
1486.537694,0.9998613396142401
1486.656896,0.9966099592079362
1486.776098,0.9958387819611761
1486.8953,0.9951172595233289
1487.014502,1.0011116173891186
1487.133704,0.9982009202875485
1487.252906,0.9962190657996941
1487.372108,0.997488858204799
1487.49131,0.9968012270106669
1487.610512,0.9987702567546977
1487.729714,0.997993016689764
1487.848916,0.9953722412269803
1487.968118,0.9963440991381298
1488.08732,0.9991672669148006
1488.206522,0.9967920564815629
1488.325724,0.9987842396361721
1488.444926,0.9979328395252174
1488.564128,0.9961605894568292
1488.68333,0.9945441375737463
1488.802532,0.9987382966178464
1488.921734,0.9946748292596792
1489.040936,0.9966963690372115
1489.160138,0.9949894946698852
1489.27934,0.9975493078612123
1489.398542,0.9965110007523554
1489.517744,0.9966996581406563
1489.636946,0.9976973551633371
1489.756148,0.9947084498370927
1489.87535,0.9956251974502032
1489.994552,0.9963869428555261
1490.113754,0.9965102035438738
1490.232956,0.9968594419021827
1490.352158,0.9938877562294429
1490.47136,0.9988765315637359
1490.590562,0.9984518995456797
1490.709764,0.9974865639830636
