nu,[0]Ethane-PNNL(x-sec)-X=0.01-T=278.24K-P=1.0atm-L=15cm
694.865568,1.0002048809852429
694.98657,0.9999176533906682
695.107572,0.9998758077125007
695.228574,1.0001998999773383
695.349576,0.9998990150993183
695.470578,0.9999586928531636
695.59158,0.9999038676210134
695.712582,0.9998200761882308
695.833584,1.0002249853053984
695.954586,1.0000199771995415
696.075588,0.9999599568017503
696.19659,0.9999003699634018
696.317592,1.0000371746909618
696.438594,1.0001235176276742
696.559596,1.000034026578891
696.680598,1.0001371894096065
696.8016,0.9998411826128166
696.922602,1.000150981396544
697.043604,1.0000910801475449
697.164606,0.9999138907076179
697.285608,0.999774245486386
697.40661,0.9999867320880195
697.527612,0.9999390578570478
697.648614,0.9999451865023147
697.769616,0.999803999210665
697.890618,0.9997504311474885
698.01162,1.000017938160887
698.132622,0.9998614695962227
698.253624,0.9999229039720515
698.374626,1.0000512063109983
698.495628,1.0000410408421523
698.61663,0.9996747629010558
698.737632,0.9999046475463342
698.858634,0.9998208860428205
698.979636,1.0000095696457887
699.100638,0.999994642214353
699.22164,0.9999547690229514
699.342642,1.0000111920626307
699.463644,1.0000426509095242
699.584646,1.0000718985845793
699.705648,1.0001652236479237
699.82665,1.0000667922305018
699.947652,0.9998593598907475
700.068654,1.0000246083027793
700.189656,1.0000149141112142
700.310658,1.0000545794894062
700.43166,1.0000522583654208
700.552662,0.9999248038273739
700.673664,1.0000161821309292
700.794666,0.9999835031360748
700.915668,0.9999553859952343
701.03667,0.9997655374906312
701.157672,0.9998021395769559
701.278674,1.000094953507799
701.399676,0.9997749353308535
701.520678,1.000019523190575
701.64168,0.9998464817851274
701.762682,1.0001491211174487
701.883684,0.9998076984923057
702.004686,0.999802389527522
702.125688,0.9999620427203958
702.24669,0.9999147136370886
702.367692,0.9998347536546816
702.488694,0.9999278446033258
702.609696,0.9999119858734705
702.730698,1.000192238475448
702.8517,1.000012769081524
702.972702,1.0002158933016052
703.093704,0.9998658789950263
703.214706,0.9998224157699465
703.335708,1.0002346075160398
703.45671,0.9998510810895219
703.577712,1.0000539914574862
703.698714,0.9998593698893412
703.819716,0.9997000549925008
703.940718,1.0001694043472962
704.06172,0.9998856365399991
704.182722,1.0001880876862712
704.303724,1.000202170433688
704.424726,0.999990874341639
704.545728,0.999880707115962
704.66673,0.9999725373771048
704.787732,0.9997291466873832
704.908734,1.0003552330803323
705.029736,0.9998901060387838
705.150738,0.9996595879533331
705.27174,0.9996341669332411
705.392742,0.9999593198274607
705.513744,0.9994933284014278
705.634746,0.9999842641238103
705.755748,1.00018976800367
705.87675,1.0001962192484788
705.997752,0.9996203021034986
706.118754,1.0001856772358844
706.239756,0.9999460204569479
706.360758,0.9998749578184254
706.48176,0.9999266086932738
706.602762,1.000190718184401
706.723764,0.999962210714033
706.844766,0.999980317193709
706.965768,0.9999797942041398
707.08677,0.9997878825000988
707.207772,0.9995701324195547
707.328774,0.9997691266553533
707.449776,0.9998864664454219
707.570778,1.000144550446409
707.69178,0.999775285252142
707.812782,0.9998561403487921
707.933784,1.0002482408066509
708.054786,0.9999949276128646
708.175788,0.9998908859533706
708.29679,0.9999115309136204
708.417792,0.9997658474179959
708.538794,0.9996882586014507
708.659796,0.9998781674221914
708.780798,0.9999234689286519
708.9018,1.0001147765863285
709.022802,0.999686389186155
709.143804,0.9999284975564215
709.264806,0.9998736179868796
709.385808,0.9999141996810579
709.50681,0.9999431346168972
709.627812,0.9997661373501338
709.748814,0.9998914458924236
709.869816,1.000000586420172
709.990818,0.9998228656901348
710.11182,0.9998157569748312
710.232822,0.999974477325709
710.353824,0.9999391808495596
710.474826,0.9998776274881267
710.595828,0.999825985142342
710.71683,1.0000635440188357
710.837832,0.9997642877844904
710.958834,1.0000134810908692
711.079836,1.0001180669693561
711.200838,0.9999944499154018
711.32184,0.9999718893951105
711.442842,0.999829254578659
711.563844,0.9998636992897859
711.684846,1.00006731926584
711.805848,0.9999607757692902
711.92685,0.9998514810300343
712.047852,0.999739413958442
712.168854,0.9999091891235573
712.289856,1.0002783387290377
712.410858,0.999779224374526
712.53186,0.9999546160298836
712.652862,0.9997859929027865
712.773864,0.9999264287065004
712.894866,0.9998118776972199
713.015868,1.0001165467910496
713.13687,0.9998759976889222
713.257872,0.9999335792059586
713.378874,0.999873877954054
713.499876,1.0000217392362938
713.620878,0.9999934831212349
713.74188,0.9998513510493503
713.862882,1.000209151869203
713.983884,0.9998975852447491
714.104886,0.999693047119678
714.225888,1.0000220012420238
714.34689,0.9998291645940302
714.467892,0.9999927802260626
714.588894,0.9999201841854516
714.709896,1.0000539814569465
714.830898,0.9999113009339948
714.9519,0.9997399838100705
715.072902,0.9999546150299289
715.193904,0.9999167184680994
715.314906,1.0000826474151094
715.435908,1.000145260549292
715.55691,0.9999273686377851
715.677912,1.0001145065553751
715.798914,0.9999337181967358
715.919916,0.9998430823128683
716.040918,0.9998445220879435
716.16192,0.9996885085235466
716.282922,1.000021187224446
716.403924,1.00007908912738
716.524926,0.9996327274610771
