nu,[0]HFC-134-HITRAN(x-sec)-X=0.01-T=203.0K-P=0.0atm-L=15cm
626.18044,0.9999993756601949
626.299442,0.9999973813034287
626.418444,0.9999979455021105
626.537446,0.9999988275006874
626.656448,0.9999987966007241
626.77545,0.9999971297041194
626.894452,0.9999983735013227
627.013454,0.999999137460372
627.132456,0.9999994779401363
627.251458,0.9999963898065167
627.37046,0.999999594800082
627.489462,0.9999967481052874
627.608464,1.0
627.727466,1.0
627.846468,1.0
627.96547,0.9999951239118882
628.084472,0.9999983645013374
628.203474,0.9999995261201123
628.322476,0.9999988795006277
628.441478,1.0
628.56048,0.9999990053104947
628.679482,1.0
628.798484,0.9999996392400651
628.917486,1.0
629.036488,0.9999974845031638
629.15549,0.9999969833045502
629.274492,0.999999820740016
629.393494,1.0
629.512496,1.0
629.631498,1.0
629.7505,1.0
629.869502,1.0
629.988504,0.999998217301589
630.107506,0.9999972513037777
630.226508,0.9999994608701454
630.34551,0.9999974025033735
630.464512,0.9999992987802458
630.583514,1.0
630.702516,1.0
630.821518,0.9999986792008723
630.94052,0.9999978556022993
631.059522,0.9999989764005239
631.178524,1.0
631.297526,1.0
631.416528,0.999995300011045
631.53553,1.0
631.654532,0.999998513401105
631.773534,0.999999595010082
631.892536,0.9999988203006959
632.011538,0.9999981572016979
632.13054,0.9999967450052976
632.249542,0.9999978098023985
632.368544,0.9999988853006213
632.487546,0.9999978779022517
632.606548,0.9999993609202042
632.72555,0.9999973831034241
632.844552,0.9999981737016677
632.963554,1.0
633.082556,1.0
633.201558,0.9999977767024715
633.32056,1.0
633.439562,0.9999995245101131
633.558564,0.9999993735801962
633.677566,0.9999996639300565
633.796568,0.9999997970500206
633.91557,0.9999950155124226
634.034572,0.999999314400235
634.153574,0.9999995578200978
634.272576,0.9999995194201154
634.391578,1.0
634.51058,0.999996874304885
634.629582,0.9999991312803773
634.748584,1.0
634.867586,1.0
634.986588,1.0
635.10559,0.9999983760013187
635.224592,0.9999969449046668
635.343594,0.999999767690027
635.462596,0.999998401901277
635.581598,0.9999992950602484
635.7006,0.9999998933700057
635.819602,0.999999571170092
635.938604,1.0
636.057606,0.9999999671930005
636.176608,1.0
636.29561,0.9999992768502615
636.414612,0.9999995195201155
