nu,[0]2-Ethyltoluene-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
660.771215,1.0000638600389655
660.889218,1.0000777060189563
661.00722,1.000009913349137
661.125223,1.0003746401601021
661.243225,1.0008319558834695
661.361227,1.0000868647725258
661.47923,1.0000833714752082
661.597232,1.0007151355876085
661.715234,1.000805974623133
661.833237,1.0002673657358487
661.951239,0.9998594398794995
662.069241,1.0017204783274603
662.187244,0.9996273694440174
662.305246,1.0006612985615428
662.423248,1.000964244585185
662.541251,1.0003986294316034
662.659253,1.001005905584004
662.777256,1.000505987968747
662.895258,1.0002129626733312
663.01326,1.00011707685296
663.131263,0.9993653914492384
663.249265,1.0000940814253798
663.367267,1.0008751327053635
663.48527,1.001872450850847
663.603272,0.9997614984460187
663.721274,1.000194979005936
663.839277,1.000158182509534
663.957279,1.0004605860371907
664.075282,1.0016654853827702
664.193284,0.9997010846840878
664.311286,1.0001959992053349
664.429289,1.0005853012219525
664.547291,1.0012083294424754
664.665293,1.000312108695787
664.783296,0.9996359962654404
664.901298,0.9995795883977342
665.0193,1.0000142901021025
665.137303,0.9994524799438399
665.255305,0.9992881035186266
665.373307,1.0006631998198163
665.49131,1.0003293042087305
665.609312,0.999993494021164
665.727315,1.0001895379600498
665.845317,1.0006199420847106
665.963319,1.0005403459342967
666.081322,0.9998152570670776
666.199324,1.0001480409569812
666.317326,1.0005751753499412
666.435329,1.0011662795756922
666.553331,0.9998741879150043
666.671333,0.99975505000515
666.789336,0.9998416525382829
666.907338,0.9997404136983559
667.025341,0.9998159469398431
667.143343,1.0002845504768088
667.261345,0.9996590281441207
667.379348,1.0018671409409288
667.49735,0.9991221555310965
667.615352,1.0009964160929992
667.733355,0.9985269859517389
667.851357,1.0008074958493705
667.969359,0.9993949731026317
668.087362,1.0004976737985325
668.205364,0.9982121002004631
668.323366,1.0010828858979983
668.441369,1.0012265515998924
668.559371,1.000723271434733
668.677374,1.0008358791524261
668.795376,1.0000354696290323
668.913378,0.9999278496029651
669.031381,1.0004750427971087
669.149383,1.0012908324078968
669.267385,1.0009954150970837
669.385388,1.000022564254569
669.50339,1.0001286582757662
669.621392,0.9998526408584251
669.739395,1.0005230067203463
669.857397,0.9996253302062639
669.9754,0.9997806140686137
670.093402,1.0002056911515245
670.211404,0.9990843994182452
670.329407,0.9996287889158899
670.447409,1.000062206934771
670.565411,0.9999234399308717
670.683414,1.001178193525307
670.801416,1.0007452375516181
670.919418,1.0001653936760262
671.037421,0.9995440939567577
671.155423,0.9994495915303466
671.273425,0.9991729621844535
671.391428,1.0004310728852237
671.50943,1.0002210044178788
671.627433,1.000456093979244
671.745435,1.0001602528391145
671.863437,0.9997149206428444
671.98144,0.9997376444212454
672.099442,0.999679391405923
672.217444,1.0002294263141922
672.335447,0.9998193363216482
672.453449,1.000718407931452
672.571451,0.9993835001141955
672.689454,0.9999286965422124
672.807456,0.9995116992576315
672.925459,1.0000639980477877
673.043461,1.0008014309743223
673.161463,1.0005819092435309
673.279466,1.0005523825070581
673.397468,1.000777071763945
673.51547,1.0006790604572287
673.633473,0.9997827635992447
673.751475,1.0024999196009197
673.869477,0.9997177598372506
673.98748,0.9995229438274987
674.105482,0.9999287695370099
674.223484,0.9995173165291659
674.341487,1.00049820406244
674.459489,1.0014058873343195
674.577492,0.9993290851640748
674.695494,0.9999919487324116
674.813496,1.0003387473619338
674.931499,1.0013992780772736
675.049501,1.0009003050314917
675.167503,0.9991998103226505
675.285506,0.9994849826669792
675.403508,1.0006151591328187
675.52151,1.0016172062699107
675.639513,1.000711653104996
675.757515,1.0003028758576333
675.875518,0.9988554554912733
675.99352,0.9990418892814595
676.111522,0.9994614250835648
676.229525,1.0002062612689309
676.347527,1.0003888655886277
676.465529,0.9998459118727951
676.583532,0.9994973663626312
676.701534,1.0007849178869446
676.819536,1.0008819887235045
676.937539,0.9997237281700924
677.055541,0.9998070586155834
677.173543,0.9997554299121412
677.291546,0.9995631254574859
677.409548,0.9992924304454827
677.527551,0.9998662289481451
677.645553,0.9996416942068583
677.763555,1.0001389896581676
677.881558,0.9987517796758612
677.99956,0.999657898530057
678.117562,0.9990130673387123
678.235565,0.999629498652582
678.353567,0.999162081250142
678.471569,0.9997745154254688
678.589572,0.9999677795190909
678.707574,0.9997914517492104
678.825577,1.0002321569442532
678.943579,0.9975122994684006
679.061581,1.0019351700293602
679.179584,0.998159595624875
679.297586,0.9988280872267398
679.415588,0.999617353227957
679.533591,0.9980117791348442
679.651593,0.9982614130962315
679.769595,1.0002556726786893
679.887598,0.9980829399115481
680.0056,0.9992313755432286
680.123602,0.9999855101049795
680.241605,0.9999947351138596
680.359607,0.9993029330641178
680.47761,1.0005456588176393
680.595612,1.0003288640639334
680.713614,1.000285700804703
680.831617,0.9993047318110161
680.949619,0.9993848292951346
681.067621,0.9987734528246329
681.185624,0.9990760870706216
681.303626,0.9994946677233852
681.421628,0.9976686218932694
681.539631,0.9996859693179598
681.657633,0.9994903399208437
681.775636,1.000754954835052
681.893638,0.9988324820799922
682.01164,0.9993747855280702
682.129643,0.9996015194144859
682.247645,0.9986223498324502
682.365647,1.0000210662218898
682.48365,1.0001461906848168
682.601652,0.9986593994088944
682.719654,0.9986612968635559
682.837657,0.9991875102486926
682.955659,0.9990182822005346
683.073661,0.9993200512699781
683.191664,0.9980371289559756
683.309666,0.9995263522065484
683.427669,0.9991273210059933
683.545671,0.9991633302035242
683.663673,0.9988442683728197
683.781676,0.9987585712110542
683.899678,0.9984891424961094
684.01768,0.9993686293983522
684.135683,0.9981911379664631
684.253685,0.9987534775553298
684.371687,1.0000788661097681
684.48969,0.9978764579125797
684.607692,0.9977682939671337
684.725695,0.9993012142645511
684.843697,0.996946770614235
684.961699,0.999739883836077
685.079702,0.9982929586553025
685.197704,0.9977489374499896
685.315706,0.998938164147079
685.433709,0.9991407693502412
685.551711,0.9980767518165038
685.669713,0.9993229692887882
685.787716,0.9982839740591054
685.905718,0.9987749509859358
686.02372,0.9988970087425233
686.141723,0.9992788501536312
686.259725,0.998652009356682
686.377728,0.9984386202237234
686.49573,0.9991201672799853
686.613732,0.9981364385908791
686.731735,0.9982089059268533
686.849737,0.997088745942774
686.967739,0.9972111959590528
687.085742,0.9980398236598617
687.203744,0.9989144895931333
687.321746,0.997004495503373
687.439749,0.9988817257352048
687.557751,0.997770588836849
687.675754,0.9988868200449966
687.793756,0.9981353406414005
687.911758,0.9979067938180037
688.029761,0.9967398259462552
688.147763,0.9964223152198532
688.265765,0.9980650743868206
688.383768,0.9978174851565792
688.50177,0.9968060116680397
688.619772,0.9978018195450377
688.737775,0.9971983320175976
688.855777,0.9980797460512505
688.973779,0.9976078657242403
689.091782,0.9974064690278311
689.209784,0.9977794690346065
689.327787,0.997267141076392
689.445789,0.9970701005575597
689.563791,0.9977457446584983
689.681794,0.9973802375826408
689.799796,0.9981961289346304
689.917798,0.9967740147086191
690.035801,0.9969033046826005
690.153803,0.9976355996084066
690.271805,0.997090540704132
690.389808,0.9971761944603545
690.50781,0.9982234798832694
690.625813,0.9971715077432544
690.743815,0.9967313536937419
690.861817,0.9969854528993664
690.97982,0.9966153409162465
691.097822,0.995962472818939
691.215824,0.9967323504255939
691.333827,0.997955892040066
691.451829,0.9962942831785824
691.569831,0.9967200906930812
691.687834,0.9968544576174339
691.805836,0.9970645169806306
691.923838,0.9957262585365078
692.041841,0.9967217851186756
692.159843,0.9969112799409389
692.277846,0.9967489959948361
692.395848,0.9960482288795941
