nu,[0]Diethylamine-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
2478.936579,0.9970845581788353
2479.064781,0.9970127706750276
2479.192984,0.9968928372528554
2479.321186,0.9970130697789036
2479.449389,0.997025233412553
2479.577592,0.9969752836996097
2479.705794,0.996887055291167
2479.833997,0.9968972235909892
2479.962199,0.9968327264271286
2480.090402,0.9969003139771724
2480.218604,0.996887254668598
2480.346807,0.9968886503117315
2480.47501,0.9968697096073128
2480.603212,0.996745108681332
2480.731415,0.9966468344586148
2480.859617,0.9968085036861839
2480.98782,0.9966948739937792
2481.116022,0.9967577674245951
2481.244225,0.9966960700283456
2481.372427,0.9965673052144841
2481.50063,0.9966413529160996
2481.628833,0.9967664392548942
2481.757035,0.996618829076044
2481.885238,0.9966635782660813
2482.01344,0.9965960067661747
2482.141643,0.9966197260333938
2482.269845,0.9966054744732105
2482.398048,0.9966949736632716
2482.526251,0.9966161382088382
2482.654453,0.9965877350536461
2482.782656,0.9965012349924004
2482.910858,0.9963407115739517
2483.039061,0.9964190270316385
2483.167263,0.9964787143189742
2483.295466,0.9964543008895391
2483.423668,0.996318891951294
2483.551871,0.9964506140154465
2483.680074,0.9964312830610454
2483.808276,0.9962694757597849
2483.936479,0.9962545318297282
2484.064681,0.9963951132619562
2484.192884,0.9964352687941491
2484.321086,0.9962766489258337
2484.449289,0.996169056857826
2484.577492,0.9962646936777781
2484.705694,0.9961695549424789
2484.833897,0.996246860699367
2484.962099,0.9961243298713014
2485.090302,0.9961227360736487
2485.218504,0.9963010580027424
2485.346707,0.9962141843382313
2485.474909,0.9961118783949999
2485.603112,0.9961615856179167
2485.731315,0.9960504201881081
2485.859517,0.9959501229608453
2485.98772,0.9960680504365726
2486.115922,0.9959472347096767
2486.244125,0.9960215351447578
2486.372327,0.9959368769122964
2486.50053,0.9960067941351214
2486.628733,0.9960265152648838
2486.756935,0.9959437489004553
2486.885138,0.9959157632743112
2487.01334,0.9959299053785583
2487.141543,0.9959131738966929
2487.269745,0.9957923769551817
2487.397948,0.9959173567408072
2487.526151,0.9959798027167357
2487.654353,0.9958450557652649
2487.782556,0.9957905845305164
2487.910758,0.9957555333188459
2488.038961,0.9957508532788374
2488.167163,0.9957963601326559
2488.295366,0.9957026601038229
2488.423568,0.9958096043123194
2488.551771,0.9956312707824313
2488.679974,0.995631071656197
2488.808176,0.995712716751476
2488.936379,0.9955327081655538
2489.064581,0.9954936840482714
2489.192784,0.9955793997444757
2489.320986,0.9956068781151085
2489.449189,0.9956842397749996
2489.577392,0.9955960260592809
2489.705594,0.9954688965641441
2489.833797,0.9954354493711356
2489.961999,0.9954028991641399
2490.090202,0.9955594883555955
2490.218404,0.9953956327494984
2490.346607,0.995348452114696
2490.474809,0.9953914520966203
2490.603012,0.9952799744968476
2490.731215,0.9953123216216566
2490.859417,0.9953035629117648
2490.98762,0.9953478549058039
2491.115822,0.9952240413340174
2491.244025,0.9952622586709728
2491.372227,0.9952338941007978
2491.50043,0.9953539265462373
2491.628633,0.9952670359412799
2491.756835,0.9951507955400536
2491.885038,0.9952364817122863
2492.01324,0.9952407612383587
2492.141443,0.9949785498456405
2492.269645,0.9951612446782646
2492.397848,0.9951710968233549
2492.526051,0.995107805954268
2492.654253,0.9949295981052108
2492.782456,0.9949906886579952
2492.910658,0.9949472085149489
2493.038861,0.994973475467976
2493.167063,0.9951090995952565
2493.295266,0.9949922806443706
2493.423468,0.994827623047716
2493.551671,0.9948134965957668
2493.679874,0.9948983578063055
2493.808076,0.9948043443536985
2493.936279,0.9947756944011423
2494.064481,0.99460729313165
2494.192684,0.994713224449111
2494.320886,0.9948043443536985
2494.449089,0.9947430662934699
2494.577292,0.9947325220728517
2494.705494,0.9946304677515632
2494.833697,0.9946994975013298
2494.961899,0.9946961155287876
2495.090102,0.9945652221329584
2495.218304,0.9944889419058048
2495.346507,0.9947123292076119
2495.474709,0.9945662166986777
2495.602912,0.9947212816588606
2495.731115,0.9944536381750121
2495.859317,0.9945971481889992
2495.98752,0.9944299704600705
2496.115722,0.994589390361499
2496.243925,0.9943663289785102
2496.372127,0.9945124121217813
2496.50033,0.9944848645095017
2496.628533,0.9944463786899507
2496.756735,0.9943897963007874
2496.884938,0.9943374927730968
2497.01314,0.9943487288502488
2497.141343,0.9944999807943258
2497.269545,0.9943712013854595
2497.397748,0.9943979503305486
2497.525951,0.994305575051861
2497.654153,0.994369908703738
2497.782356,0.9942395553535558
2497.910558,0.994471240160185
2498.038761,0.9943315267660382
2498.166963,0.9942184776984062
2498.295166,0.9943392825821946
2498.423368,0.9942079390383975
2498.551571,0.9941860667043353
2498.679774,0.9941849731002634
2498.807976,0.9941579316367607
2498.936179,0.994197201650638
2499.064381,0.9939644873260061
2499.192584,0.9940258168268697
2499.320786,0.9940995762789201
2499.448989,0.9940836708129437
2499.577192,0.9942091320886403
2499.705394,0.9940023580944067
2499.833597,0.9939313888596706
2499.961799,0.9938507842925934
2500.090002,0.9942339876276354
2500.218204,0.9939534543814297
2500.346407,0.9940013640925456
2500.474609,0.9940343654856536
2500.602812,0.9937996022951502
2500.731015,0.9939532555907586
2500.859217,0.9939659782738552
2500.98742,0.9938511818329867
2501.115622,0.9938923281236369
2501.243825,0.993829118581653
2501.372027,0.9937670062027737
2501.50023,0.9936639579073769
2501.628433,0.9937140398329094
2501.756635,0.9936397128025954
2501.884838,0.9936042404980329
2502.01304,0.9938617167113489
2502.141243,0.993560324161161
2502.269445,0.9937415660930498
2502.397648,0.9937141392043184
2502.525851,0.9935962916959041
2502.654053,0.9935550583053975
2502.782256,0.9935477060251695
2502.910458,0.9933806053545764
2503.038661,0.9933266662521656
2503.166863,0.9934474621190217
2503.295066,0.9934750803423601
2503.423268,0.9935658881145554
2503.551471,0.9934741862151901
2503.679674,0.9934684240816203
2503.807876,0.9935676765347635
2503.936079,0.9934440844033926
2504.064281,0.9932806762921939
2504.192484,0.9934213347943438
2504.320686,0.9933199116538007
2504.448889,0.9932660751735708
2504.577092,0.9934110032661859
2504.705294,0.9934273946829687
2504.833497,0.9932361783146582
2504.961699,0.9932586257059426
2505.089902,0.9932240609071991
2505.218104,0.9932819675579123
2505.346307,0.9932322053778907
2505.474509,0.993186815703267
2505.602712,0.9931617877108653
2505.730915,0.9932413431562139
2505.859117,0.9932611088556108
2505.98732,0.9930423175340788
2506.115522,0.9930837282621277
2506.243725,0.9933116671327488
2506.371927,0.9931599007052613
2506.50013,0.9932317087619122
2506.628333,0.9932889205560207
2506.756535,0.9931863191099832
2506.884738,0.9931332843765828
2507.01294,0.9932669691134408
2507.141143,0.9931511609365901
2507.269345,0.9932208825952894
2507.397548,0.9932528648226201
2507.525751,0.9930259324710167
2507.653953,0.993103590135311
2507.782156,0.993053241059651
2507.910358,0.9931118329293167
2508.038561,0.9930546313351617
2508.166763,0.9930044833425267
2508.294966,0.993115606761452
2508.423168,0.992998823233103
2508.551371,0.9929105495615403
2508.679574,0.9929849213468912
2508.807776,0.9929811480113594
2508.935979,0.992967444966068
2509.064181,0.9930477792818451
2509.192384,0.9930566174464105
2509.320586,0.9929426210902437
2509.448789,0.9929142233373702
2509.576992,0.9929222659751519
2509.705194,0.9930281171304712
2509.833397,0.9929603949222364
2509.961599,0.9930094483773559
2510.089802,0.9929398408547969
2510.218004,0.993059398008832
2510.346207,0.9931021004810431
2510.474409,0.9928677560390613
2510.602612,0.9931041859976438
2510.730815,0.9928654724458486
2510.859017,0.9928841384921908
2510.98722,0.9930451973609754
2511.115422,0.9927991512474419
2511.243625,0.9929415288539611
2511.371827,0.9930485737203862
2511.50003,0.9929150176690666
2511.628233,0.9929492738280916
2511.756435,0.993076876008043
2511.884638,0.992983332572288
2512.01284,0.9927610284919955
2512.141043,0.9928963510422013
2512.269245,0.9929349754614969
2512.397448,0.9929018119871497
2512.525651,0.9929138261717604
2512.653853,0.9928804648276747
2512.782056,0.9928623945676547
2512.910258,0.9928022289295811
2513.038461,0.9928761954508551
2513.166663,0.9929856164365793
2513.294866,0.9929337839402413
2513.423068,0.9929184928777101
2513.551271,0.9929179964185878
2513.679474,0.992865671018963
2513.807676,0.9928765926014127
2513.935879,0.9929354719291088
2514.064081,0.9927557668724879
2514.192284,0.9929515576140477
2514.320486,0.9929257412091645
2514.448689,0.99296962949685
2514.576892,0.9929623808450122
2514.705094,0.9928697417765592
2514.833297,0.9929104502704904
2514.961499,0.9929337839402413
2515.089702,0.9928893015031348
2515.217904,0.9928653731593063
2515.346107,0.9929266348427337
2515.474309,0.9928406511193053
2515.602512,0.9927925987946667
2515.730715,0.9927221130224269
2515.858917,0.9928937695150446
2515.98712,0.9928198016845516
2516.115322,0.9928782804930548
2516.243525,0.992609643978513
2516.371727,0.99264885283382
2516.49993,0.9928584231260194
2516.628133,0.9927377981557248
2516.756335,0.9928248650784519
2516.884538,0.9927562632504954
2517.01274,0.9926519300500335
2517.140943,0.992637735228927
2517.269145,0.992846012473297
2517.397348,0.9927215173893378
2517.525551,0.9925947549455214
2517.653753,0.9925929682765705
2517.781956,0.9927003726462097
2517.910158,0.9926766473908214
2518.038361,0.9926416065236434
2518.166563,0.9926681104083629
2518.294766,0.9927742323014797
2518.422968,0.9924969891772024
2518.551171,0.992683496883319
2518.679374,0.9927538806383227
2518.807576,0.992678930549736
2518.935779,0.9925388734338974
2519.063981,0.9926358492190217
2519.192184,0.9925541586502441
2519.320386,0.9926882617755398
2519.448589,0.9925982290332434
2519.576792,0.9925082044565463
2519.704994,0.9926869712816383
2519.833197,0.9925600147370556
2519.961399,0.9927320402931934
2520.089602,0.9925914793882348
2520.217804,0.9924476633025985
2520.346007,0.9924330744291764
2520.474209,0.9925989238522469
2520.602412,0.9926387278671586
2520.730615,0.9925829431382179
2520.858817,0.9925372853729703
2520.98702,0.9925310324077693
2521.115222,0.9925052269363992
2521.243425,0.9925382779107519
2521.371627,0.9926919347289034
2521.49983,0.9925414540383231
2521.628033,0.9925644812671716
2521.756235,0.992555845993748
2521.884438,0.9924447852085481
2522.01264,0.992618378981814
2522.140843,0.9927099026155308
2522.269045,0.9924207683353514
2522.397248,0.9925444316671516
2522.525451,0.9923725378580204
2522.653653,0.9925611065536722
2522.781856,0.9924893469798083
2522.910058,0.9924689019098454
2523.038261,0.992474955988612
2523.166463,0.9923253020494395
2523.294666,0.9923917900720007
2523.422868,0.9925948542050019
2523.551071,0.992444983697525
2523.679274,0.9923897060514298
2523.807476,0.9924333721591434
2523.935679,0.9924007216383034
2524.063881,0.992428906219017
2524.192084,0.9926284044780704
2524.320286,0.9925021501749647
2524.448489,0.9922138701750363
2524.576692,0.9924110426594777
2524.704894,0.9922953342778332
2524.833097,0.9922954335073716
2524.961299,0.99239496573081
2525.089502,0.9923416755520044
2525.217704,0.9923462403342109
2525.345907,0.9923952634493444
2525.474109,0.9924344638364532
2525.602312,0.9923636065453706
2525.730515,0.9922854113741051
2525.858717,0.9923285767283395
2525.98692,0.9923513013129421
2526.115122,0.992318058101175
2526.243325,0.992182913585212
2526.371527,0.9923618202924865
2526.49973,0.9922463160990789
2526.627933,0.9922211133627261
2526.756135,0.9922557424838571
2526.884338,0.9923368130897072
2527.01254,0.9921243765201709
2527.140743,0.9923061503559244
2527.268945,0.9923200427392759
2527.397148,0.9920707040432548
2527.525351,0.9921810284394672
2527.653553,0.9921387624279281
2527.781756,0.9921791432973041
2527.909958,0.9922345084381731
2528.038161,0.9921721980676093
2528.166363,0.9920372718238646
2528.294566,0.992195415168683
2528.422768,0.9920406447563228
2528.550971,0.9919885639896051
2528.679174,0.9919461077876356
2528.807376,0.991993523944825
2528.935579,0.9920515572634337
2529.063781,0.9921135624234038
2529.191984,0.9919533490206529
2529.320186,0.9919281537255694
2529.448389,0.9919465045661581
2529.576592,0.9918540594599414
2529.704794,0.9918519765686036
2529.832997,0.9918845098469778
2529.961199,0.9917718381665318
2530.089402,0.9919547377563137
2530.217604,0.9918191468115146
2530.345807,0.991585105110874
2530.474009,0.9918606057183365
2530.602212,0.9917799707289483
2530.730415,0.9917155071259407
2530.858617,0.9917138212110116
2530.98682,0.9916440070154868
2531.115022,0.991458983507008
2531.243225,0.991705590020455
2531.371427,0.9916326031749784
2531.49963,0.9914981469103287
2531.627833,0.9914963622152704
2531.756035,0.9915713221737046
2531.884238,0.991531461807752
2532.01244,0.9915073678859724
2532.140643,0.9914536296429525
2532.268845,0.9913880967239199
2532.397048,0.9913998943124664
2532.525251,0.9913166202189051
2532.653453,0.9913121593041512
2532.781656,0.9913465584329004
2532.909858,0.9912929280348046
2533.038061,0.991325343843547
2533.166263,0.991063668495438
2533.294466,0.9911374063753892
2533.422668,0.9912888637421314
2533.550871,0.991247924357463
2533.679074,0.9912316680248059
2533.807276,0.9911374063753892
2533.935479,0.9910866614392642
2534.063681,0.9909840892780062
2534.191884,0.9912004447190327
2534.320086,0.9910324504815667
2534.448289,0.9909649634696477
2534.576492,0.9910172878010691
2534.704694,0.9910592087189642
2534.832897,0.9909450452740606
2534.961099,0.9911614913069948
2535.089302,0.9910662452643259
2535.217504,0.9910282881540156
2535.345707,0.9908411996749202
2535.473909,0.9909518828184625
2535.602112,0.9909695219189641
2535.730315,0.9908781587409504
2535.858517,0.9908908420625554
2535.98672,0.9909118491710817
2536.114922,0.9908844012930145
2536.243125,0.9907580715855396
2536.371327,0.990698033465575
2536.49953,0.9909998460502917
2536.627733,0.9907054637286894
2536.755935,0.9907045720941733
2536.884138,0.9906501839061347
2537.01234,0.9905792558922203
2537.140543,0.9905094225163352
2537.268745,0.9904212711005275
2537.396948,0.9905804445880405
2537.525151,0.9903275816798609
2537.653353,0.9904690105563062
2537.781556,0.9903654129160531
2537.909758,0.9904976355243401
2538.037961,0.9904018590338528
2538.166163,0.9903103501298546
2538.294366,0.9902654900870813
2538.422568,0.9902888606284187
2538.550771,0.9901640920925623
2538.678974,0.9902710355893531
2538.807176,0.9901722114714069
2538.935379,0.9900609223694022
2539.063581,0.9902102348143709
2539.191784,0.9899270751809717
2539.319986,0.9901097335760614
2539.448189,0.9899646931245649
2539.576392,0.9900676548065646
2539.704594,0.9900566651165891
2539.832797,0.9899290550371019
2539.960999,0.9899429141408859
2540.089202,0.9899805326863711
2540.217404,0.9897736483752032
2540.345607,0.9898231382948597
2540.473809,0.989867681338294
2540.602012,0.9899250953288011
2540.730215,0.9896301416006814
2540.858417,0.9897350479556297
2540.98662,0.9895796717504519
2541.114822,0.9894826976944268
2541.243025,0.9895677968656403
2541.371227,0.989489624097553
2541.49943,0.9893708924667016
2541.627633,0.9893273611051301
2541.755835,0.9894777502933068
2541.884038,0.9892828423755592
2542.01224,0.9892135950002794
2542.140443,0.9891680922214813
2542.268645,0.9891829298541466
2542.396848,0.9891582005900174
2542.525051,0.9888624864995005
2542.653253,0.9889603887317445
2542.781456,0.989055333486338
2542.909658,0.9890672022215522
2543.037861,0.9888338099032047
2543.166063,0.9887507513516808
2543.294266,0.9888446871349383
2543.422468,0.9888100781765489
2543.550671,0.988705269863201
2543.678874,0.9886489152689399
2543.807076,0.9885866323492105
2543.935279,0.9885975068619761
2544.063481,0.9884650436712885
2544.191684,0.9884581244402002
2544.319886,0.9883513767272409
2544.448089,0.988298007193888
2544.576292,0.9882653938977729
2544.704494,0.9882881242632308
2544.832697,0.9882693469672547
2544.960899,0.9880796174672518
2545.089102,0.9880697367204809
2545.217304,0.988186335828626
2545.345507,0.988019346448871
2545.473709,0.987874118279475
2545.601912,0.9878227501609071
2545.730115,0.98786720318485
2545.858317,0.9878326284378001
2545.98652,0.9877743480320111
2546.114722,0.9876548345666097
2546.242925,0.9878187988778091
2546.371127,0.9876518716065504
2546.49933,0.9876340940328602
2546.627533,0.9875402732504848
2546.755735,0.987506697451986
2546.883938,0.9875461985099001
2547.01214,0.987512622509946
2547.140343,0.987246030093464
2547.268545,0.9874780601730025
2547.396748,0.9873556204849586
2547.52495,0.9871009155932174
2547.653153,0.9871532333281515
2547.781356,0.987004184443393
2547.909558,0.9870495876801438
2548.037761,0.9870555099954369
2548.165963,0.9870486006310497
2548.294166,0.9869143711491756
2548.422368,0.9870584711664087
2548.550571,0.9868028561259532
2548.678774,0.9867377292866581
2548.806976,0.9866321539980032
2548.935179,0.9866430070113886
2549.063381,0.9865709847007231
2549.191584,0.9864427388088756
2549.319786,0.986601568875301
2549.447989,0.9864595084779771
2549.576192,0.9863944042988791
2549.704394,0.9861310721493377
2549.832597,0.9861429057932052
2549.960799,0.9862158830683597
2550.089002,0.985968373945404
2550.217204,0.9859733037995984
2550.345407,0.9860807807470997
2550.473609,0.9860028834424047
2550.601812,0.9858806266649347
2550.730015,0.9857357128642403
2550.858217,0.985736698600446
2550.98642,0.9857524705137987
2551.114622,0.9856745991445877
2551.242825,0.9855169038246865
2551.371027,0.9854439782720822
2551.49923,0.985394707304953
2551.627433,0.9854469346084515
2551.755635,0.9853139082517605
2551.883838,0.985199618467339
2552.01204,0.9852203078765648
2552.140243,0.9851198205301032
2552.268445,0.9850735209865861
2552.396648,0.9850508645561533
2552.52485,0.9849484245932099
2552.653053,0.9848647075351448
2552.781256,0.984756378375529
2552.909458,0.9848095566557619
2553.037661,0.9846451071917128
2553.165863,0.9845633850393322
2553.294066,0.9845112045627199
2553.422268,0.984558462234714
2553.550471,0.9844747783220407
2553.678674,0.9842847930239955
2553.806876,0.9841696384398863
2553.935079,0.9842483751603882
2554.063281,0.9840751626895046
2554.191484,0.9840298962731564
2554.319686,0.9840535132740699
2554.447889,0.9837750655320272
2554.576092,0.983715057083306
2554.704294,0.9837475202158286
2554.832497,0.9838055630317675
2554.960699,0.9836766929441854
2555.088902,0.9836235758369412
2555.217104,0.9835763630384172
2555.345307,0.983360983399843
2555.473509,0.983213490314591
2555.601712,0.9831525329678887
2555.729915,0.9831240219578443
2555.858117,0.9828949807450656
2555.98632,0.9828782716724205
2556.114522,0.9827190582890418
2556.242725,0.9828379744893798
2556.370927,0.9826718889063182
2556.49913,0.9825156564967878
2556.627333,0.9824036560960913
2556.755535,0.9822975622304048
2556.883738,0.9823506077309809
2557.01194,0.9822592533725054
2557.140143,0.9821846045059419
2557.268345,0.9821354965034269
2557.396548,0.9821629966823298
2557.52475,0.9820687135603106
2557.652953,0.9820372878642905
2557.781156,0.9819469445896613
2557.909358,0.981880174467639
2558.037561,0.9817918092284323
2558.165763,0.9818340271839087
2558.293966,0.9817603923932091
2558.422168,0.9817279948348228
2558.550371,0.9816484780877128
2558.678574,0.9814610011330173
2558.806776,0.9815297058077321
2558.934979,0.9813844501604556
2559.063181,0.9813707108743286
2559.191384,0.9812853353363723
2559.319586,0.9811342290302146
2559.447789,0.9811136254277436
2559.575992,0.9810979277353187
2559.704194,0.9809154604907397
2559.832397,0.9809252696943905
2559.960599,0.9809066322913222
2560.088802,0.9807879497692523
2560.217004,0.9807457767941378
2560.345207,0.9808311053884589
2560.473409,0.9806967407312098
2560.601612,0.9806153462796456
2560.729815,0.9806025983630056
2560.858017,0.9804947380096138
2560.98622,0.9804202232411222
2561.114422,0.9801731884725536
2561.242625,0.9801222207919242
2561.370827,0.9801604463039277
2561.49903,0.9801731884725536
2561.627233,0.9799899132230792
2561.755435,0.9799859932712661
2561.883638,0.9798654624068939
2562.01184,0.9797851167331942
2562.140043,0.9797567033768045
2562.268245,0.9796215062805528
2562.396448,0.979711635605016
2562.52465,0.9794295192806624
2562.652853,0.9793462713096125
2562.781056,0.9794001368358228
2562.909258,0.9793335398908398
2563.037461,0.9792493208278809
2563.165663,0.9792307152675385
2563.293866,0.9790241193832493
2563.422068,0.9788400801490353
2563.550271,0.9788625937297839
2563.678474,0.9788479109009995
2563.806676,0.9787245838339943
2563.934879,0.9786580328250536
2564.063081,0.9785337511469384
2564.191284,0.9784202478151258
2564.319486,0.9784085068425981
2564.447689,0.9784525362160594
2564.575892,0.9783771982713189
2564.704094,0.9781678479521719
2564.832297,0.9782265397837864
2564.960499,0.9781443722055312
2565.088702,0.9782011062243897
2565.216904,0.9778861761746446
2565.345107,0.9780866633899978
2565.473309,0.9778900877271725
2565.601512,0.9779976615532744
2565.729715,0.977646623407894
2565.857917,0.9777062616708704
2565.98612,0.977516605053393
2566.114322,0.9773807396881522
2566.242525,0.9775097624611068
2566.370727,0.977300597753362
2566.49893,0.9772145990847566
2566.627133,0.9772282801849113
2566.755335,0.9772927793798535
2566.883538,0.9770895236210743
2567.01174,0.9770084285561055
2567.139943,0.9769664180969089
2567.268145,0.9769664180969089
2567.396348,0.9769967045253071
2567.52455,0.9765718033815375
2567.652753,0.9766860689669395
2567.780956,0.9764917277768049
2567.909158,0.9764321635981364
2568.037361,0.9762739943996845
2568.165563,0.9763501467411504
2568.293766,0.97625446911505
2568.421968,0.976052405354264
2568.550171,0.9760553335158723
2568.678374,0.9760758308930978
2568.806576,0.9757840278463902
2568.934779,0.9758015921169694
2569.062981,0.9757674396589168
2569.191184,0.9758142776201225
2569.319386,0.9756923084586514
2569.447589,0.9756727948076194
2569.575792,0.9755079200376073
2569.703994,0.9752679746037766
2569.832197,0.9752777273322861
2569.960399,0.9751480240200124
2570.088602,0.9750612397078338
2570.216804,0.9749257156146571
2570.345007,0.9749169413227009
2570.473209,0.9748389510870461
2570.601412,0.9746771412517535
2570.729615,0.9746245101071797
2570.857817,0.9744451956947519
2570.98602,0.9744130395338735
2571.114222,0.9742337640284515
2571.242425,0.9741217335874621
2571.370627,0.9740087420200035
2571.49883,0.9737789030789487
2571.627033,0.9736075330730096
2571.755235,0.9735870875294941
2571.883438,0.973540356470847
2572.01164,0.9732950552102734
2572.139843,0.9732405522132797
2572.268045,0.9730585732455796
2572.396248,0.9731315553753687
2572.52445,0.9730264628424871
2572.652653,0.9730683038799651
2572.780856,0.9731461524581771
2572.909058,0.9731179316289599
2573.037261,0.9729525156413402
2573.165463,0.973122797230782
2573.293666,0.9732512579182353
2573.421868,0.9731987037692825
2573.550071,0.9732025965718832
2573.678274,0.9734459276361419
2573.806476,0.9732191411566535
2573.934679,0.9731987037692825
2574.062881,0.9731519913526085
2574.191084,0.9731043080732822
2574.319286,0.9731763204565049
2574.447489,0.9733262011503724
2574.575692,0.9733291211333559
2574.703894,0.9732249804890184
2574.832097,0.9732376324960026
2574.960299,0.9732979750998187
2575.088502,0.9733057615147652
2575.216704,0.9733777888060942
2575.344907,0.9732171947203176
2575.473109,0.9733797355636186
2575.601312,0.9733592948038005
2575.729515,0.9733320411250992
2575.857717,0.9732220608184564
2575.98592,0.9733982299542905
2576.114122,0.9731889718309046
2576.242325,0.973249311417666
2576.370527,0.9733018682995056
2576.49873,0.9735208858584243
2576.626933,0.973249311417666
2576.755135,0.9733184145719096
2576.883338,0.9732979750998187
2577.01154,0.9733086814364296
2577.139743,0.9733855758595529
2577.267945,0.9732629370034047
2577.396148,0.973175347280671
2577.52435,0.9732892154574613
2577.652553,0.9734313260567394
2577.780756,0.9732736429545944
2577.908958,0.9732317930877259
2578.037161,0.973214275073113
2578.165363,0.9731860522683684
2578.293566,0.9730147865949906
2578.421768,0.9731889718309046
2578.549971,0.9730887385289096
2578.678174,0.9731607497599435
2578.806376,0.9731140391650183
2578.934579,0.9731159853950428
2579.062781,0.9729067879477143
2579.190984,0.973085819267073
2579.319186,0.972984623604135
2579.447389,0.9730595463046394
2579.575592,0.9730809538501403
2579.703794,0.9729710019147565
2579.831997,0.9729184628992192
2579.960199,0.9729388944014702
2580.088402,0.9729320838530463
2580.216604,0.9728542523996377
2580.344807,0.9730556540742387
2580.473009,0.9729281921324944
2580.601212,0.9727375168936202
2580.729415,0.9728688453228703
2580.857617,0.9729204087380909
2580.98582,0.9727696177613391
2581.114022,0.9728474424437058
2581.242225,0.9727881005596626
2581.370427,0.9728095021332913
2581.49863,0.9726042609820441
2581.626833,0.9727958828955964
2581.755035,0.9724574088262526
2581.883238,0.9726246858859855
2582.01144,0.9725507692187271
2582.139643,0.9725955075830857
2582.267845,0.9725478515707959
2582.396048,0.972506032912286
2582.52425,0.9725245107024498
2582.652453,0.9724826930475756
2582.780656,0.9723873944133663
2582.908858,0.9725371536032676
2583.037061,0.9724515740993039
2583.165263,0.972410731990882
2583.293466,0.972440877190822
2583.421668,0.9724175388898301
2583.549871,0.9723533614501422
2583.678074,0.9723922563624933
2583.806276,0.9723630850323745
2583.934479,0.9722434917280545
2584.062681,0.9723893391900998
2584.190884,0.9722415472430155
2584.319086,0.972218213725885
2584.447289,0.9722502974563166
2584.575492,0.972143355805495
2584.703694,0.972189047616967
2584.831897,0.971911041306146
2584.960099,0.9721404393798022
2585.088302,0.9720189294194105
2585.216504,0.9719761615274166
2585.344707,0.9719800494398385
2585.472909,0.9720014332361471
2585.601112,0.9720762802280785
2585.729315,0.9719946292499284
2585.857517,0.9719742175770375
2585.98572,0.9719382551962953
2586.113922,0.9719499185253375
2586.242125,0.9719061817630884
2586.370327,0.9717895600187214
2586.49853,0.9716476890997878
2586.626733,0.9719197885448803
2586.754935,0.9718119114356422
2586.883138,0.9719081255773957
2587.01134,0.9718984065447351
2587.139543,0.9718216296033473
2587.267745,0.971854672100473
2587.395948,0.9717380565368947
2587.52415,0.97178275751561
2587.652353,0.9719090974860073
2587.780556,0.9718264887236431
2587.908758,0.9718702218996247
2588.036961,0.971854672100473
2588.165163,0.97193436745105
2588.293366,0.9718313478682346
2588.421568,0.9719722736305463
2588.549771,0.9719392271350364
2588.677974,0.97203934203126
2588.806176,0.971992685262614
2588.934379,0.9720053212496561
2589.062581,0.9718779968924999
2589.190784,0.971895490853889
2589.318986,0.9720762802280785
2589.447189,0.9719897692889321
2589.575392,0.9719936572557851
2589.703594,0.9717604067692218
2589.831797,0.9721511329834501
2589.959999,0.9720714198588283
2590.088202,0.9719265920072122
2590.216404,0.9719100693955907
2590.344607,0.9719946292499284
2590.472809,0.9721686318613333
2590.601012,0.9720937777586
2590.729215,0.9718274605506177
2590.857417,0.9720529506773088
2590.98562,0.971937283258526
2591.113822,0.9719936572557851
2591.242025,0.9719168727898883
2591.370227,0.9720587830125098
2591.49843,0.9719440868433213
2591.626633,0.9718682781611246
2591.754835,0.9719654698484441
2591.883038,0.9719936572557851
2592.01124,0.9719781054816836
2592.139443,0.9719421429570916
2592.267645,0.9718264887236431
2592.395848,0.9716904425386769
2592.52405,0.9718964627498659
2592.652253,0.9718420380718571
2592.780456,0.9719032660489166
2592.908658,0.9719489465759049
2593.036861,0.9718196859620317
2593.165063,0.9718187141428316
2593.293266,0.9718332915328739
2593.421468,0.9716214549663444
2593.549671,0.9717089048324764
2593.677874,0.9718381507114795
2593.806076,0.9716807256828359
2593.934279,0.9716350577619334
2594.062481,0.9717468022187591
2594.190684,0.9716438025168045
2594.318886,0.9716408875897694
2594.447089,0.9715534438449138
2594.575292,0.9715485860898391
2594.703494,0.971636029397477
2594.831697,0.9714494931878818
2594.959899,0.9714766941545028
2595.088102,0.9714456073976806
2595.216304,0.9714572648149138
2595.344507,0.9712571652293268
2595.472709,0.9713232129621598
2595.600912,0.9712814469619779
2595.729115,0.9713377829196287
2595.857317,0.9713018440865332
2595.98552,0.9710794414303134
2596.113722,0.971285332095536
2596.241925,0.9710425411126495
2596.370127,0.9710716728258565
2596.49833,0.9710891522732819
2596.626533,0.9710396279893959
2596.754735,0.9709269939254511
2596.882938,0.9709308776411942
2597.01114,0.9709434998246477
2597.139343,0.9708939829688471
2597.267545,0.9709978741831057
2597.395748,0.9708473811761166
2597.52395,0.9708027232237233
2597.652153,0.9708629148584845
2597.780356,0.9708211686506956
2597.908558,0.9708745652833652
2598.036761,0.9706299357175338
2598.164963,0.970654201769251
2598.293166,0.9707066185113858
2598.421368,0.9706474072136196
2598.549571,0.9707250621123512
2598.677774,0.9706464365666977
2598.805976,0.9705387007916849
2598.934179,0.970440681332971
