nu,[0]Benzene-PNNL(x-sec)-X=0.01-T=278.15K-P=1.0atm-L=15cm
2392.559676,0.9959832886521456
2392.678878,0.9959577918063172
2392.79808,0.9958348981974998
2392.917282,0.9957921777967264
2393.036484,0.995886981724648
2393.155686,0.9957600142288279
2393.274888,0.9957346226722088
2393.39409,0.9957885929513389
2393.513292,0.9956608414702961
2393.632494,0.9957325316316967
2393.751696,0.9955841785370636
2393.870898,0.9956572570977187
2393.9901,0.9955247439357455
2394.109302,0.9956130508968885
2394.228504,0.9956219118924727
2394.347706,0.9954833309677935
2394.466908,0.9955917450055731
2394.58611,0.9956102631842487
2394.705312,0.9954141472804522
2394.824514,0.9954693942987168
2394.943716,0.9954849237423973
2395.062918,0.9954269882057759
2395.18212,0.995427784547685
2395.301322,0.9954938831470281
2395.420524,0.9953080417878754
2395.539726,0.9953640792080666
2395.658928,0.9954252959813343
2395.77813,0.995279377329042
2395.897332,0.9954710865981256
2396.016534,0.9953788107054516
2396.135736,0.9951538805123015
2396.254938,0.9953835885352098
2396.37414,0.9953121225592122
2396.493342,0.995427585462148
2396.612544,0.9953167010055064
2396.731746,0.9954628242223957
2396.850948,0.9953602968317521
2396.97015,0.9954647156035585
2397.089352,0.9953743315108816
2397.208554,0.9952998802953948
2397.327756,0.9953032643207407
2397.446958,0.9953242654411789
2397.56616,0.995216875746716
2397.685362,0.995389560854658
2397.804564,0.9952715146530188
2397.923766,0.9954218119988953
2398.042968,0.9953305360038034
2398.16217,0.9954089711403443
2398.281372,0.9953797065467844
2398.400574,0.9954741725632773
2398.519776,0.9955715346982847
2398.638978,0.9955057295947238
2398.75818,0.9956281843302759
2398.877382,0.9955885591170864
2398.996584,0.9955308166552053
2399.115786,0.9955425639881509
2399.234988,0.995398618940876
2399.35419,0.9955754174348415
2399.473392,0.9954754666805428
2399.592594,0.9954168349022782
2399.711796,0.995176172208891
2399.830998,0.9948526930196971
2399.9502,0.9949168630878593
2400.069402,0.9954469964893214
2400.188604,0.9956521792586559
2400.307806,0.9958988328502445
2400.427008,0.9958400765524341
2400.54621,0.9957802283622895
2400.665412,0.9958512300237509
2400.784614,0.9957843110695953
2400.903816,0.9959610784724531
2401.023018,0.9960183478809449
2401.14222,0.9960902630017666
2401.261422,0.9960175510665854
2401.380624,0.996068747684452
2401.499826,0.9960251208287385
2401.619028,0.9961350880721582
2401.73823,0.9961194488740435
2401.857432,0.9961705511125319
2401.976634,0.9961320000581716
2402.095836,0.9962437723388858
2402.215038,0.9962576202235639
2402.33424,0.996359542591353
2402.453442,0.9963671149526516
2402.572644,0.9961586967535072
2402.691846,0.9963429035259282
2402.811048,0.9964013905709432
2402.93025,0.9965022314941336
2403.049452,0.9965053206558395
2403.168654,0.9965755767574442
2403.287856,0.9965735836082839
2403.407058,0.9966160385472294
2403.52626,0.9966371670312076
2403.645462,0.9964721375811629
2403.764664,0.9964352687941491
2403.883866,0.9963670153159451
2404.003068,0.9963286559242784
2404.12227,0.9964139453075591
2404.241472,0.9963833558689884
2404.360674,0.9965115986591353
2404.479876,0.9964901738900812
2404.599078,0.9965345186894838
2404.71828,0.9965914224350875
2404.837482,0.996513292730293
2404.956684,0.9965572399355311
2405.075886,0.9965319277031035
2405.195088,0.9964846932091967
2405.31429,0.9964840953185602
2405.433492,0.9965517588857844
2405.552694,0.9964670555862204
2405.671896,0.9964295891293041
2405.791098,0.9963145081578137
2405.9103,0.9963270617997043
2406.029502,0.9963083310270122
2406.148704,0.9964041804987427
2406.267906,0.9962784422254157
2406.387108,0.996214682445448
2406.50631,0.9961857926385613
2406.625512,0.9961516240518684
2406.744714,0.9961012200549233
2406.863916,0.9959703409535533
2406.983118,0.9960274116891509
2407.10232,0.9959892645698052
2407.221522,0.9958719439447594
2407.340724,0.995687027694774
2407.459926,0.9958048244376904
2407.579128,0.9955234497544195
2407.69833,0.9954888061411705
2407.817532,0.9951598514534973
2407.936734,0.9951522882673663
2408.055936,0.9951399484554989
2408.175138,0.995237875044336
2408.29434,0.9951338781203278
2408.413542,0.9952371783780674
2408.532744,0.9953296402067241
2408.651946,0.9953849820732092
2408.771148,0.9953208813444293
2408.89035,0.9954079757318709
2409.009552,0.9953609935842037
2409.128754,0.9951808495478921
2409.247956,0.9944394175896637
2409.367158,0.9932311128230658
2409.48636,0.9918899652267843
2409.605562,0.9920191177079009
2409.724764,0.9925005621727948
2409.843966,0.9930463890159272
2409.963168,0.9937155304050871
2410.08237,0.994097091033086
2410.201572,0.9945048538561706
2410.320774,0.9948706005293385
2410.439976,0.9951590553259346
2410.559178,0.9954811409068745
2410.67838,0.9957950655982292
2410.797582,0.9959404622915069
2410.916784,0.9962658891961279
2411.035986,0.9964206213033572
2411.155188,0.9965655113949491
2411.27439,0.9967946481442789
2411.393592,0.9968874540460688
2411.512794,0.997101409050258
2411.631996,0.9972027196999114
2411.751198,0.9973395452990756
2411.8704,0.9975376366025874
2411.989602,0.9974535477242178
2412.108804,0.9975473127645917
2412.228006,0.9976673249249041
2412.347208,0.9976604410441114
2412.46641,0.9977956331929342
2412.585612,0.9977585158857656
2412.704814,0.9978156890867224
2412.824016,0.997755223288096
2412.943218,0.9979019040866939
2413.06242,0.9979034009406726
2413.181622,0.9978745619491108
2413.300824,0.9979428189035094
2413.420026,0.9979878271395701
2413.539228,0.9979429186977963
2413.65843,0.9979626781632046
2413.777632,0.9979858311659118
2413.896834,0.9980659726457918
2414.016036,0.9980039946733265
2414.135238,0.9980110805268433
2414.25444,0.9980019986673331
2414.373642,0.9980877307211576
2414.492844,0.9979993040655744
2414.612046,0.9979256544346391
2414.731248,0.9979485071937888
2414.85045,0.9979621791819903
2414.969652,0.9979091887971828
2415.088854,0.9978925238528826
2415.208056,0.997831055566656
2415.327258,0.9979091887971828
2415.44646,0.9977790699228987
2415.565662,0.9978469212065709
2415.684864,0.9978185827564165
2415.804066,0.9978916257500153
2415.923268,0.9978107000207497
2416.04247,0.9976863805527908
2416.161672,0.9978017197648607
2416.280874,0.9977701897286932
2416.400076,0.9976952600010912
2416.519278,0.9977943360594541
2416.63848,0.9976772018803116
2416.757682,0.9977430507486245
2416.876884,0.9976452767206567
2416.996086,0.997685781941142
2417.115288,0.9976126542534882
2417.23449,0.9977267876694418
2417.353692,0.9976324071795958
2417.472894,0.9976586452569338
2417.592096,0.9976816914378216
2417.711298,0.9975623758427404
2417.8305,0.9975971913771849
2417.949702,0.9976158466190896
2418.068904,0.9975759427833069
2418.188106,0.9975387338945911
2418.307308,0.9974830727861992
2418.42651,0.9975308533697215
2418.545712,0.9977301799462867
2418.664914,0.997550704431221
2418.784116,0.9975933007557253
2418.903318,0.997560779744216
2419.02252,0.9975562907308074
2419.141722,0.9974323021899171
2419.260924,0.9976053717076935
2419.380126,0.9974842697666048
2419.499328,0.9975066136644982
2419.61853,0.9975122994684006
2419.737732,0.9974456678723163
2419.856934,0.9974295093833808
2419.976136,0.9974770879057171
2420.095338,0.9974094612517266
2420.21454,0.9974516525642775
2420.333742,0.9974788833660913
2420.452944,0.9974695071086561
2420.572146,0.9974124534845987
2420.691348,0.9974214302370754
2420.81055,0.9973741535817477
2420.929752,0.9974468648078358
2421.048954,0.9973915080430035
2421.168156,0.997477187653431
2421.287358,0.9975315516415633
2421.40656,0.9974071672126039
2421.525762,0.9973334615464048
2421.644964,0.9974607294156155
2421.764166,0.9973547049753775
2421.883368,0.9974792823577244
2422.00257,0.9974150467603491
2422.121772,0.9974882597116637
2422.240974,0.9975187833194197
2422.360176,0.9974815765627122
2422.479378,0.9974114560726439
2422.59858,0.9974521512902285
2422.717782,0.9974298086122785
2422.836984,0.9975694585607525
2422.956186,0.9974810778220486
2423.075388,0.9976322076531343
2423.19459,0.997554295620221
2423.313792,0.9975403299578423
2423.432994,0.9975556921972125
2423.552196,0.9974788833660913
2423.671398,0.9975929017184847
2423.7906,0.9976617380035279
2423.909802,0.9976240271025718
2424.029004,0.9975948969062833
2424.148206,0.9977573185762649
2424.267408,0.9977479397015511
2424.38661,0.997709527145319
2424.505812,0.9976938632287049
2424.625014,0.9976141506735919
2424.744216,0.997833949280913
2424.863418,0.9979117833644466
2424.98262,0.9977757772574009
2425.101822,0.9978763581249389
2425.221024,0.9978515113129658
2425.340226,0.9978656809050303
2425.459428,0.9979205650267795
2425.57863,0.9979630773483557
2425.697832,0.9979413219904038
2425.817034,0.9979919188980495
2425.936236,0.9980600840739244
2426.055438,0.9979713604762727
2426.17464,0.998017467818198
2426.293842,0.9981025025288833
2426.413044,0.9980970129802157
2426.532246,0.9981462203759079
2426.651448,0.9981891415861835
2426.77065,0.9982585181423312
2426.889852,0.9983148215104944
2427.009054,0.9982944560958636
2427.128256,0.9982949552432164
2427.247458,0.9983589480007935
2427.36666,0.9983505618208524
2427.485862,0.9983862035721108
2427.605064,0.9984423144534526
2427.724266,0.9983849056708898
2427.843468,0.9984362239739103
2427.96267,0.9984416155440771
2428.081872,0.9985408655733069
2428.201074,0.9984244424959783
2428.320276,0.9984845494566179
2428.439478,0.9985043196464214
2428.55868,0.9985591390383486
2428.677882,0.9984625830381614
2428.797084,0.998624347079147
2428.916286,0.9986225495569401
2429.035488,0.9987260122123472
2429.15469,0.998597784024805
2429.273892,0.9985582403355279
2429.393094,0.9986665897824554
2429.512296,0.9987739522114842
2429.631498,0.9987853382994399
2429.7507,0.9988061132505354
2429.869902,0.9987766489047957
2429.989104,0.9986963504902633
2430.108306,0.9988102083639947
2430.227508,0.9989150889420069
2430.34671,0.9989113929630153
2430.465912,0.9989520494840636
2430.585114,0.9988156019536825
2430.704316,0.9989259771758171
2430.823518,0.9988713374192766
2430.94272,0.998941660436772
2431.061922,0.9989193842861243
2431.181124,0.9989633377060011
2431.300326,0.9989394627675365
2431.419528,0.9989780225749988
2431.53873,0.9989833171725492
2431.657932,0.9990089314331749
2431.777134,0.9989645364627255
2431.896336,0.9990439772811901
2432.015538,0.9990126977039459
2432.13474,0.9990349959162057
2432.253942,0.9990718909598677
2432.373144,0.9990631691003306
2432.492346,0.9990333475098223
2432.611548,0.9991005047885728
2432.73075,0.9991448158785513
2432.849952,0.9991178892886009
2432.969154,0.9990926618803937
2433.088356,0.99907231057015
2433.207558,0.9990448964020721
2433.32676,0.9992351126755616
2433.445962,0.9991761695348099
2433.565164,0.9992296069052592
2433.684366,0.999117599544455
2433.803568,0.9991472737778216
2433.92277,0.9991186686008584
2434.041972,0.9991737715148806
2434.161174,0.9992023083252989
2434.280376,0.9992180458855879
2434.399578,0.999348702186557
2434.51878,0.9992114310840192
2434.637982,0.999302453398825
2434.757184,0.9990767964148951
2434.876386,0.9991986212755837
2434.995588,0.9991886792987634
2435.11479,0.999186840793285
2435.233992,0.9993349612363712
2435.353194,0.9992713455976462
2435.472396,0.9991703543464254
2435.591598,0.9993866681649123
2435.7108,0.9992353824690785
2435.830002,0.9992612430154107
2435.949204,0.9993332723617138
2436.068406,0.999313046060972
2436.187608,0.9992391396011799
2436.30681,0.9993841497136817
2436.426012,0.9992986860356772
2436.545214,0.9993227394445316
2436.664416,0.9994555682567744
2436.783618,0.999332322995556
2436.90282,0.9993966121117316
2437.022022,0.9994225467903168
2437.141224,0.9994038277813195
2437.260426,0.9993589355696623
2437.379628,0.9994177595677831
2437.49883,0.9993635626122455
2437.618032,0.9993436055211723
2437.737234,0.9994086948898122
2437.856436,0.9994808248180995
2437.975638,0.9994059065434432
2438.09484,0.9993330025417667
2438.214042,0.999413332156915
2438.333244,0.9993857787111734
2438.452446,0.9994359091590946
2438.571648,0.9994085949489477
2438.69085,0.9994435648674802
2438.810052,0.9994539091619081
2438.929254,0.9993749754092974
2439.048456,0.9994875113671841
2439.167658,0.999422107044493
2439.28686,0.9995237134604618
2439.406062,0.9995707921360598
2439.525264,0.9994408863623155
2439.644466,0.9994164403372112
2439.763668,0.9994538491946754
2439.88287,0.9995478922315314
2440.002072,0.9994501912002814
2440.121274,0.9994053069000792
2440.240476,0.9994164503313756
2440.359678,0.9995030535188257
2440.47888,0.9994727590403888
2440.598082,0.9995288510255524
2440.717284,0.9995058421362352
2440.836486,0.9995607864825089
2440.955688,0.9994908196763219
2441.07489,0.9994484821419158
2441.194092,0.9994352395372599
2441.313294,0.9994370784997925
2441.432496,0.9994825339317713
2441.551698,0.9994593761897436
2441.6709,0.9994540690745464
2441.790102,0.9993617037977477
2441.909304,0.9994464832469504
2442.028506,0.9994657027876185
2442.147708,0.9993093586026355
2442.26691,0.9994752877096679
2442.386112,0.9993316234631747
2442.505314,0.9993643121351985
2442.624516,0.9994128824210167
2442.743718,0.9993748354968107
2442.86292,0.999414711348265
2442.982122,0.9994035879244296
2443.101324,0.9993983910392844
2443.220526,0.9994311318668666
2443.339728,0.9992689373566052
2443.45893,0.9993594152620664
2443.578132,0.9994134221041189
2443.697334,0.9993702483768432
2443.816536,0.9994653429800303
2443.935738,0.9994763271645076
2444.05494,0.9994525399109906
2444.174142,0.9994328209069068
2444.293344,0.9994279536809206
2444.412546,0.9993987208408078
2444.531748,0.9993990406484496
2444.65095,0.9995092904373389
2444.770152,0.9994673718967358
2444.889354,0.9993225695596804
2445.008556,0.9995476423445896
2445.127758,0.9994136919457793
2445.24696,0.9995172365677837
2445.366162,0.9995643849078174
2445.485364,0.9995458731468284
2445.604566,0.9995224440661518
2445.723768,0.9994228066402128
2445.84297,0.9994404765916362
2445.962172,0.9994794655251021
2446.081374,0.9993360105386314
2446.200576,0.9994500912552674
2446.319778,0.9994257649360987
2446.43898,0.9995720016174501
2446.558182,0.999532549289143
2446.677384,0.9996003798694034
2446.796586,0.9995542093941725
2446.915788,0.9994955172942138
2447.03499,0.9995453134012962
2447.154192,0.9994687111839116
2447.273394,0.999392324709462
2447.392596,0.9995364174875938
2447.511798,0.9994432050678616
2447.631,0.9995709820545284
2447.750202,0.999451980217725
2447.869404,0.9994791057125593
2447.988606,0.9994551784691789
2448.107808,0.9995422248110496
2448.22701,0.9995569181897505
2448.346212,0.9994451140062063
2448.465414,0.999573321053363
2448.584616,0.9995238833795075
2448.703818,0.9995811477431084
2448.82302,0.9995640550516248
2448.942222,0.9995278614924797
2449.061424,0.9995218443528652
2449.180626,0.9995303503199535
2449.299828,0.9995287410773849
2449.41903,0.9995710320330787
2449.538232,0.9995919932573981
2449.657434,0.9996460226647653
2449.776636,0.9995738708188409
2449.895838,0.9995978708755987
2450.01504,0.9995692827853033
2450.134242,0.9995537396038046
2450.253444,0.9994938581330323
2450.372646,0.9995769395153347
2450.491848,0.999660727565913
2450.61105,0.9995868153842838
2450.730252,0.9995514906104206
2450.849454,0.9995226039897556
2450.968656,0.999539855898784
2451.087858,0.9996542597819289
2451.20706,0.9996001999413512
2451.326262,0.9994565477237113
2451.445464,0.9996092163758187
2451.564666,0.9996269895856893
2451.683868,0.9996095262547239
2451.80307,0.9995858457855431
2451.922272,0.9996045682037696
2452.041474,0.9996079468729201
2452.160676,0.9996268996192642
2452.279878,0.999574130708081
2452.39908,0.9995210247452889
2452.518282,0.999558397535084
2452.637484,0.9994809747402346
2452.756686,0.9996090264500856
2452.875888,0.9996436535064991
2452.99509,0.9995247129846749
2453.114292,0.9995237734318864
2453.233494,0.9995085408056522
2453.352696,0.9995184359891872
2453.471898,0.9995360976359914
2453.5911,0.9996504211169416
2453.710302,0.9996105758452775
2453.829504,0.9996899880636342
2453.948706,0.9995475523853058
2454.067908,0.9995568782074745
2454.18711,0.9995432943218023
2454.306312,0.9996036385719534
2454.425514,0.9995056922103701
2454.544716,0.9995766696295975
2454.663918,0.9996055278246156
2454.78312,0.9995361775988824
2454.902322,0.9995616161183061
2455.021524,0.9995131985263048
2455.140726,0.9995812576970406
2455.259928,0.9994855123941603
2455.37913,0.9994834134767882
2455.498332,0.9995343684400382
2455.617534,0.9994738984399835
2455.736736,0.9995139181760668
2455.855938,0.9994465632026722
2455.97514,0.9995018641108998
2456.094342,0.9994802751037971
2456.213544,0.9995457032240445
2456.332746,0.9996626669096056
2456.451948,0.9995493215860393
2456.57115,0.9992626319895039
2456.690352,0.9993689092216076
2456.809554,0.9995426346234458
2456.928756,0.9994598159519659
2457.047958,0.9994108136384913
2457.16716,0.999443454928694
2457.286362,0.9994235362191279
2457.405564,0.9995209247931914
2457.524766,0.9994131422684
2457.643968,0.9994270641904377
2457.76317,0.9994817043616124
2457.882372,0.9993473430732462
2458.001574,0.9994488219544575
2458.120776,0.999317702870617
2458.239978,0.9993509107496293
2458.35918,0.9994022287364743
2458.478382,0.9994026284974458
2458.597584,0.9993555977163916
2458.716786,0.9993890067324519
2458.835988,0.9994600658169511
2458.95519,0.9993789929047738
2459.074392,0.9994551085073188
2459.193594,0.99946110525596
2459.312796,0.9994065861396907
2459.431998,0.9993684095372779
2459.5512,0.9993856387971741
2459.670402,0.9994192487013542
2459.789604,0.9993296447885192
2459.908806,0.9993629130261409
2460.028008,0.9993501512432257
2460.14721,0.9992794597139156
2460.266412,0.9994321312984982
2460.385614,0.9993634826631637
2460.504816,0.9993201112291831
2460.624018,0.9993472831124074
2460.74322,0.9994953573749439
2460.862422,0.999258345162008
2460.981624,0.9993123465420847
2461.100826,0.999387437692943
2461.220028,0.9993751453030577
2461.33923,0.99938240079295
2461.458432,0.999386678158779
2461.577634,0.9993944933931597
2461.696836,0.9994303523108878
2461.816038,0.9992862348516202
2461.93524,0.9992424370957815
2462.054442,0.9993508208080514
2462.173644,0.9993057211231904
2462.292846,0.9993909655368247
2462.412048,0.9992425570048812
2462.53125,0.9993675300934645
2462.650452,0.9992841263598892
2462.769654,0.9993112772784459
2462.888856,0.9993132958892648
2463.008058,0.9993422863884837
2463.12726,0.9993852390429986
2463.246462,0.9992129598786783
2463.365664,0.999339828009483
2463.484866,0.9993279958959655
2463.604068,0.9993401477982791
2463.72327,0.9992877737536068
2463.842472,0.9991958435072776
2463.961674,0.9993571766994834
2464.080876,0.9992754725968257
2464.200078,0.9993945533568311
2464.31928,0.9992751328432228
2464.438482,0.9993265168916261
2464.557684,0.999274323430693
2464.676886,0.9992133595639422
2464.796088,0.99930011503382
2464.91529,0.9992818479946783
2465.034492,0.9992696068670175
2465.153694,0.9993760147598124
2465.272896,0.9992779008391744
2465.392098,0.999301264229613
2465.5113,0.9992973669622822
2465.630502,0.9993022035732428
2465.749704,0.999285345487267
2465.868906,0.999267658293184
2465.988108,0.9992183656354138
2466.10731,0.9993063007206767
2466.226512,0.9992686575613419
2466.345714,0.9993459339944859
2466.464916,0.9992067447933968
2466.584118,0.9992329743147085
2466.70332,0.9991827041683269
2466.822522,0.9993291351305302
2466.941724,0.9991449257844871
2467.060926,0.9992755225606006
2467.180128,0.999123953952595
2467.29933,0.9991876801105838
2467.418532,0.9992592644801084
2467.537734,0.9992465839605001
2467.656936,0.9992767017064129
2467.776138,0.9991339752161098
2467.89534,0.9992209336299133
2468.014542,0.9992537385916549
2468.133744,0.9991548073766675
2468.252946,0.9992670787181103
2468.372148,0.9991554868021676
2468.49135,0.9991247732345732
2468.610552,0.9990773159349644
2468.729754,0.9991041115479053
2468.848956,0.9992180059168668
2468.968158,0.999125732394816
2469.08736,0.9990763867934926
2469.206562,0.999099385796634
2469.325764,0.9992453448955043
2469.444966,0.9990930415356774
2469.564168,0.9991701045538681
2469.68337,0.9990584735144704
2469.802572,0.9990390919680858
2469.921774,0.9991694051350397
2470.040976,0.9990491123804306
2470.160178,0.9992072344048216
2470.27938,0.9991151217358806
2470.398582,0.9991126739068309
2470.517784,0.9990658865558463
2470.636986,0.9990703224182301
2470.756188,0.9990696430506419
2470.87539,0.9990499515820375
2470.994592,0.9990413098373319
2471.113794,0.9989981022350525
2471.232996,0.9990179625147355
2471.352198,0.9989814191060497
2471.4714,0.9990891151077396
2471.590602,0.9989743263631533
2471.709804,0.9989235797563488
2471.829006,0.9990298608895237
2471.948208,0.9989574438396955
2472.06741,0.9989638371877948
2472.186612,0.9988120062239878
2472.305814,0.999019770738884
2472.425016,0.9988787290945226
2472.544218,0.9990041062316889
2472.66342,0.998795925480138
2472.782622,0.9988531581263675
2472.901824,0.9989293735299133
2473.021026,0.9987977233144218
2473.140228,0.9988075115800727
2473.25943,0.9987845392714889
2473.378632,0.9988676416021653
2473.497834,0.9988747335875973
2473.617036,0.9988127053926369
2473.736238,0.9988629469352823
2473.85544,0.9989001053280502
2473.974642,0.9986963504902633
2474.093844,0.9988138040872171
2474.213046,0.9987516798006882
2474.332248,0.9988888178206344
2474.45145,0.9987953262027625
2474.570652,0.998770955894122
2474.689854,0.9988245913345523
2474.809056,0.9988091096733698
2474.928258,0.9987721544199882
2475.04746,0.9987287087762206
2475.166662,0.998770955894122
2475.285864,0.9988647448902049
2475.405066,0.9987830410958037
2475.524268,0.9987875356296013
2475.64347,0.9988661433018267
2475.762672,0.998834479746954
2475.881874,0.9987910313920936
2476.001076,0.9988034164776702
2476.120278,0.9986735804730513
2476.23948,0.998831982663876
2476.358682,0.9987055385389527
2476.477884,0.9988185984049831
2476.597086,0.9987842396361721
2476.716288,0.9987076358227859
2476.83549,0.9987829412175045
2476.954692,0.9987797451172065
2477.073894,0.9989043007173029
2477.193096,0.9987723541744391
2477.312298,0.998782541704408
2477.4315,0.998721218338994
2477.550702,0.9988144033756793
2477.669904,0.9987072363398114
2477.789106,0.9988944116136769
2477.908308,0.9988844227195053
2478.02751,0.9987830410958037
2478.146712,0.998835578465486
2478.265914,0.9988900164879351
2478.385116,0.9989042008268777
2478.504318,0.9989452566332228
2478.62352,0.9987904321176545
2478.742722,0.9988871197110876
2478.861924,0.9987620668721708
2478.981126,0.9987875356296013
2479.100328,0.9989694314009469
2479.21953,0.9988086102689397
2479.338732,0.9989261769610325
2479.457934,0.9988948111715215
2479.577136,0.9989588423810959
2479.696338,0.9988925137160978
2479.81554,0.9988502614564092
2479.934742,0.9988818256233825
2480.053944,0.9989262768536552
2480.173146,0.9989624386394017
2480.292348,0.9988556552623843
2480.41155,0.9988927134946205
2480.530752,0.9989361662727486
2480.649954,0.9988965092941439
2480.769156,0.9988833239472447
2480.888358,0.9989456562114053
2481.00756,0.998834279980078
2481.126762,0.998893912166596
2481.245964,0.998896309514862
2481.365166,0.9988432695290508
2481.484368,0.9988787290945226
2481.60357,0.998894511503123
2481.722772,0.9989276753514218
2481.841974,0.9988871197110876
2481.961176,0.9989822182915047
2482.080378,0.9988308839492994
2482.19958,0.998877929991859
2482.318782,0.998834279980078
2482.437984,0.9989167870991015
2482.557186,0.9989706301649838
2482.676388,0.9988202963980436
2482.79559,0.9989518496936737
2482.914792,0.9989037013749021
2483.033994,0.9988888178206344
2483.153196,0.9989485531580089
2483.272398,0.9989244787879752
2483.3916,0.998892313937615
2483.510802,0.9987946270462787
2483.630004,0.9988452672175875
2483.749206,0.9988759322379968
2483.868408,0.9989531483319224
2483.98761,0.9989742264657256
2484.106812,0.9988582522904641
2484.226014,0.9986058726996146
2484.345216,0.9985347744926046
2484.464418,0.9985060171052077
2484.58362,0.9986292403504363
2484.702822,0.9986306384323514
2484.822024,0.9987027421673598
2484.941226,0.9986923557128509
2485.060428,0.9986942532301294
2485.17963,0.9987065372449907
2485.298832,0.9987295077595072
2485.418034,0.9987027421673598
2485.537236,0.9986993465838089
2485.656438,0.9986485140807659
2485.77564,0.9988049146839186
2485.894842,0.9986855646279218
2486.014044,0.9987721544199882
2486.133246,0.998859351035146
2486.252448,0.9987876355083599
2486.37165,0.9987435899448458
2486.490852,0.9988530582410567
2486.610054,0.9988098088399913
2486.729256,0.998802018153866
2486.848458,0.9988373763711454
2486.96766,0.998776249394216
2487.086862,0.9987758498837962
2487.206064,0.998825490277089
2487.325266,0.9988197969880203
2487.444468,0.9989350674435701
2487.56367,0.9988812262944669
2487.682872,0.998841072076275
2487.802074,0.998785837692234
2487.921276,0.9988426702232689
2488.040478,0.9988714373064153
2488.15968,0.9988989066486429
2488.278882,0.9989376646781218
2488.398084,0.9988671421684694
2488.517286,0.9988571535469909
2488.636488,0.9988232928634275
2488.75569,0.9987261120849534
2488.874892,0.9988191976963219
2488.994094,0.9987863370852776
2489.113296,0.9988188980506075
2489.232498,0.9988527585851843
2489.3517,0.9988518596181061
2489.470902,0.9989757249281892
2489.590104,0.9990013489841607
2489.709306,0.9989780225749988
2489.828508,0.9988183986412833
2489.94771,0.9989411609660667
2490.066912,0.9989139901360133
2490.186114,0.9988610490974861
2490.305316,0.9988650445496734
2490.424518,0.9987841397577532
2490.54372,0.9989502513719928
2490.662922,0.9988619480728348
2490.782124,0.9988545565217678
2490.901326,0.9987977233144218
2491.020528,0.9988810265182416
2491.13973,0.9988940120559922
2491.258932,0.9989749257479289
2491.378134,0.9989964039397222
2491.497336,0.9988486632972694
2491.616538,0.9989063984185369
2491.73574,0.9988876191547723
2491.854942,0.9988983073094787
2491.974144,0.9989044006077379
2492.093346,0.998894511503123
2492.212548,0.9989583429017995
2492.33175,0.9988155020721273
2492.450952,0.9989307720320152
2492.570154,0.9988105080071021
2492.689356,0.9989564448827511
2492.808558,0.9989159879659915
2492.92776,0.9989430589560756
2493.046962,0.9988650445496734
2493.166164,0.9989187849346736
2493.285366,0.9987618671197774
2493.404568,0.9989637372914161
2493.52377,0.9990033869489914
2493.642972,0.9988248909819746
2493.762174,0.9989855149382645
2493.881376,0.998907996670053
2494.000578,0.9989001053280502
2494.11978,0.9989940063512299
2494.238982,0.9989148891590091
2494.358184,0.9989114928541597
2494.477386,0.9989077968884736
2494.596588,0.9988862207130844
2494.71579,0.9990488126657419
2494.834992,0.9989883121016223
2494.954194,0.9988077113415951
2495.073396,0.99888272461743
2495.192598,0.998920083529938
2495.3118,0.9989208826663245
2495.431002,0.9990356852505907
2495.550204,0.9989481535786676
2495.669406,0.9989367656346282
2495.788608,0.9988866202676525
2495.90781,0.998919084610354
2496.027012,0.9990042460922736
2496.146214,0.9988927134946205
2496.265416,0.998941560542611
2496.384618,0.9990292514814945
2496.50382,0.9990281525499222
2496.623022,0.999102582919784
2496.742224,0.9990885456271063
2496.861426,0.9991062096687425
2496.980628,0.9991628206303558
2497.09983,0.9990598422255167
2497.219032,0.9991006846266799
2497.338234,0.9992091628766451
2497.457436,0.9991496317681702
2497.576638,0.9990867872328133
2497.69584,0.9991523294758179
2497.815042,0.9991363831318916
2497.934244,0.9991036919242666
2498.053446,0.9992348628668146
2498.172648,0.9992767916413201
2498.29185,0.9991823544544416
2498.411052,0.9991675466816745
2498.530254,0.999279849432981
2498.649456,0.9993239086528208
2498.768658,0.9993845494674216
2498.88786,0.999416830109699
2499.007062,0.999369498849438
2499.126264,0.9993667905617659
2499.245466,0.999303452701778
2499.364668,0.9994753076991738
2499.48387,0.9994440146171856
2499.603072,0.999431601599609
2499.722274,0.9994042075548463
2499.841476,0.9995386264655174
2499.960678,0.9994639037509726
2500.07988,0.9994539591346049
2500.199082,0.999500434824256
2500.318284,0.9995088906337026
2500.437486,0.9993277060908888
2500.556688,0.9994545987853434
2500.67589,0.9995398459033855
2500.795092,0.9995568082384955
2500.914294,0.999498036026091
2501.033496,0.9995739507847536
2501.152698,0.9995278415019228
2501.2719,0.9996298885081625
2501.391102,0.9995551589711226
2501.510304,0.9995798882716557
2501.629506,0.9996564090408979
2501.748708,0.999546073056023
2501.86791,0.9995768295618773
2501.987112,0.9995017341756659
2502.106314,0.9997084525082323
2502.225516,0.9995925630249967
2502.344718,0.9996654459756825
2502.46392,0.9995495614779053
2502.583122,0.9996444832110758
2502.702324,0.999665575932199
2502.821526,0.9997015845347551
2502.940728,0.9996442332999862
2503.05993,0.9997506910826344
2503.179132,0.9996701044275149
2503.298334,0.9996902979675785
2503.417536,0.9996487716951076
2503.536738,0.9997096021736137
2503.65594,0.9997032140496659
2503.775142,0.9996721237631654
2503.894344,0.9996672853617954
2504.013546,0.9996788215888324
