nu,[0]Menthol-HITRAN(x-sec)-X=0.01-T=323.1K-P=1.0atm-L=15cm
2247.129464,1.0
2247.370518,1.0
2247.611572,1.0
2247.852626,0.9999175344004745
2248.09368,1.0
2248.334734,1.0
2248.575788,1.0
2248.816842,1.0
2249.057896,1.0
2249.29895,1.0
2249.540004,0.9995788087259593
2249.781058,1.0
2250.022112,1.0
2250.263166,0.9999707194286843
2250.50422,0.9997881324471006
2250.745274,1.0
2250.986328,1.0
2251.227382,0.9994072157660383
2251.468436,1.0
2251.70949,1.0
2251.950544,0.9999995938700825
2252.191598,0.9997428730627986
2252.432652,1.0
2252.673706,1.0
2252.91476,0.9995393861151621
2253.155814,0.9996731234357891
2253.396868,1.0
2253.637922,0.9996723037041639
2253.878976,0.9980973124093645
2254.12003,1.0
2254.361084,1.0
2254.602138,1.0
2254.843192,0.9994573772729901
2255.084246,1.0
2255.3253,0.9999261417276565
2255.566354,0.9989506509521733
2255.807408,1.0
2256.048462,1.0
2256.289516,0.999926266718432
2256.53057,0.9995422248110496
2256.771624,1.0
2257.012678,0.9992235915611318
2257.253732,0.9995874351283015
2257.494786,0.9993694089061872
2257.73584,0.999915385580002
2257.976894,0.999082161471697
2258.217948,0.99948723151072
2258.459002,0.9999955447099248
2258.700056,0.9993253077072722
2258.94111,0.9985509508869799
2259.182164,0.9991620612669007
2259.423218,0.9999656925885128
2259.664272,0.9995479522044067
2259.905326,0.9983519595126172
2260.14638,1.0
2260.387434,0.9991300885925056
2260.628488,0.9983456699150846
2260.869542,0.9997385341881448
2261.110596,0.999850321202989
2261.35165,0.9988628470489926
2261.592704,0.9994545088344335
2261.833758,0.9977984270246185
2262.074812,0.9998251452888672
2262.315866,0.9993996802640404
2262.55692,0.9989278751369768
2262.797974,1.0
2263.039028,0.9989679329479235
2263.280082,0.9979727576371553
2263.521136,0.9991485227126944
2263.76219,0.9984457091630927
2264.003244,0.9984515001649997
2264.244298,0.9991855718268029
2264.485352,1.0
2264.726406,0.99839189438969
2264.96746,0.9973841273731524
2265.208514,0.9993910454881052
2265.449568,0.9988848222733543
2265.690622,0.9965786661465207
2265.931676,0.9985218934770964
2266.17273,0.999106269615117
2266.413784,0.998669286185888
2266.654838,0.9985349741995795
2266.895892,0.9991199874383714
2267.136946,1.0
2267.378,0.9974465655738213
2267.619054,0.997732374955097
2267.860108,0.9986307382954203
2268.101162,0.9998005598908233
2268.342216,0.9970967226846484
2268.58327,0.9995031434741046
2268.824324,0.9992081536759002
2269.065378,0.998192435615786
2269.306432,0.9970688043672715
2269.547486,0.9990223182425475
2269.78854,0.9990906037516301
2270.029594,0.997752130251698
2270.270648,0.9969358042600733
2270.511702,0.9996745029856513
2270.752756,0.9990587932132331
2270.99381,0.9973253831780837
2271.234864,0.9997122813989378
2271.475918,0.9998761276728103
2271.716972,0.9981929347121286
2271.958026,0.9985647309851846
2272.19908,0.9989702305768116
2272.440134,0.99864052492461
2272.681188,0.9972321376140546
2272.922242,0.9998620395174227
2273.163296,0.9985399668869323
2273.40435,0.999097317663046
2273.645404,0.9992037471776588
2273.886458,0.9993267767165543
2274.127512,0.9993217101426402
2274.368566,0.9985616354393166
2274.60962,0.9992373010028546
2274.850674,0.998683866863905
2275.091728,0.9990624397844833
2275.332782,0.9997668171913382
2275.573836,1.0
2275.81489,0.999631297987299
2276.055944,0.9979451141746325
2276.296998,0.998222681304805
2276.538052,0.9993208607195475
2276.779106,0.99930927865789
2277.02016,0.9975464149724143
2277.261214,0.9994946777183319
2277.502268,0.9990612309196625
2277.743322,0.9990328380029451
2277.984376,0.9985110096477745
2278.22543,0.9995302903481342
2278.466484,0.9996075270376705
2278.707538,0.9985958866908178
2278.948592,0.9992543181589914
2279.189646,0.9989716291361134
2279.4307,0.9993874077113203
2279.671754,0.999488930640458
2279.912808,1.0
2280.153862,0.9995295606912886
2280.394916,0.9991275208314776
2280.63597,0.999311187340435
2280.877024,1.0
2281.118078,0.9984183521254547
2281.359132,0.9993255275588642
2281.600186,0.9988905159330681
2281.84124,0.9997622482674237
2282.082294,0.9989291737440585
2282.323348,0.9998594798738779
2282.564402,1.0
2282.805456,0.9995268319793127
2283.04651,0.9985339756651046
2283.287564,1.0
2283.528618,0.9998104279710484
2283.769672,0.9991830638741651
2284.010726,0.9989075971069342
2284.25178,0.9992494218248283
2284.492834,1.0
2284.733888,0.9990386623813686
2284.974942,0.9990296510932749
2285.215996,0.9993539088068586
2285.45705,0.9989735271840119
2285.698104,0.9998553804584143
2285.939158,1.0
2286.180212,0.9987445886889351
2286.421266,0.9993241384973462
2286.66232,0.9999242018728232
2286.903374,0.9992459144655133
2287.144428,0.9981736697743958
2287.385482,0.9993073100205501
2287.626536,1.0
2287.86759,0.9978510123873348
2288.108644,0.9979433178750436
2288.349698,1.0
2288.590752,1.0
2288.831806,0.9978731649257021
2289.07286,0.9993795225757803
2289.313914,0.9992983262882149
2289.554968,0.9989991012336542
2289.796022,0.9973018465767737
2290.037076,0.9996914576089967
2290.27813,0.9993275861715712
2290.519184,0.9978015202045367
2290.760238,0.9983745225218633
2291.001292,0.9994052269476579
2291.242346,0.9986920561051891
2291.4834,0.9972435061252238
2291.724454,0.9985355733207438
2291.965508,0.999341596842544
2292.206562,0.9972991538654231
2292.447616,0.9985908937238668
2292.68867,0.999833973783878
2292.929724,0.998047308986609
2293.170778,0.9992115709736293
2293.411832,0.9993310838242437
2293.652886,0.9990901042064531
2293.89394,0.9975355417757501
2294.134994,0.9980652739998555
2294.376048,0.9993096883747782
2294.617102,0.9995384965255043
2294.858156,0.9979510020681753
2295.09921,0.9993896263538281
2295.340264,1.0
2295.581318,0.9985671275434148
2295.822372,0.9987519794262371
2296.063426,0.9992319351129556
2296.30448,0.9977085294362907
2296.545534,0.9986657908495031
2296.786588,0.999277131395487
2297.027642,0.9980788477798833
2297.268696,0.9985238905228805
2297.50975,0.9977356674773671
2297.750804,0.9991240238912743
2297.991858,0.9977530282290192
2298.232912,0.9976514621405472
2298.473966,0.9985645312722583
2298.71502,0.9997864328087201
2298.956074,0.9982442431475882
2299.197128,0.9988162012432235
2299.438182,0.9991229548291407
2299.679236,0.9991272210932662
2299.92029,0.9968293372016205
2300.161344,0.9975870159377277
2300.402398,0.9992293570978886
2300.643452,0.9966887941735914
2300.884506,0.9982473377095386
2301.12556,0.998793728131519
2301.366614,0.9981743684962092
2301.607668,0.9977297808542945
2301.848722,0.9991479232237607
2302.089776,0.9979947132793345
2302.33083,0.9992078639055776
2302.571884,0.9983847059939286
2302.812938,0.9998664189227467
2303.053992,0.9990568750221915
2303.295046,0.9987826415826672
2303.5361,0.9982391521149303
2303.777154,0.9990312195710584
2304.018208,0.9976723132739995
2304.259262,0.996838308706027
2304.500316,0.998889417154105
2304.74137,0.9994447342171351
2304.982424,0.9990738591334315
2305.223478,0.9976810928289863
2305.464532,0.9997185996005217
2305.705586,0.9983326915057356
2305.94664,0.9973589936098294
2306.187694,0.9996720137992379
2306.428748,0.9984609854993065
2306.669802,0.9986278422704784
2306.910856,0.9981986244280721
2307.15191,1.0
2307.392964,0.9974630235779314
2307.634018,0.9981060957043602
2307.875072,0.997780566592626
2308.116126,0.9998155770080112
2308.35718,0.9977839590523196
2308.598234,0.9985603373100344
2308.839288,0.9987477846767324
2309.080342,0.998493236309986
2309.321396,0.9982993477506831
2309.56245,0.9999286055487051
2309.803504,0.9993379892258911
2310.044558,0.9986762768953588
2310.285612,0.9991051106525164
2310.526666,0.9992966974332707
2310.76772,0.9977596134207367
2311.008774,0.9977587154374887
2311.249828,0.999235342499664
2311.490882,0.9993729366864271
2311.731936,0.9993097283471666
2311.97299,0.9991750404663763
2312.214044,1.0
2312.455098,0.9985800091424463
2312.696152,0.9984456093185268
2312.937206,0.9992199344094793
2313.17826,1.0
2313.419314,0.9986776750431251
2313.660368,0.9989261769610325
2313.901422,0.9989431588503865
2314.142476,1.0
2314.38353,0.998176065394078
2314.624584,0.9991502412496315
2314.865638,0.9994692508971613
2315.106692,0.9988735349386362
2315.347746,0.9992997852648364
2315.5888,0.9997267273457756
2315.829854,0.9992778009113893
2316.070908,0.9981656844169791
2316.311962,0.9988579526330335
2316.553016,0.9997380943032866
2316.79407,0.9991343349044056
2317.035124,0.9981164760617333
2317.276178,1.0
2317.517232,0.9993683695625424
2317.758286,0.9996244905213392
2317.99934,0.9987870362359583
2318.240394,0.9995213545872814
2318.481448,1.0
2318.722502,0.9989602409244541
2318.963556,0.9997951909762323
2319.20461,0.9989307720320152
2319.445664,0.9995386764424499
2319.686718,0.9994420257255754
2319.927772,1.0
2320.168826,0.9995092804422461
2320.40988,0.9988408723080806
2320.650934,0.9989740266709004
2320.891988,1.0
2321.133042,0.9984988278877657
2321.374096,0.999192686053401
2321.61515,0.9997477618174009
2321.856204,0.9998895960949598
2322.097258,0.9991887092744243
2322.338312,1.0
2322.579366,0.9999657305872097
2322.82042,1.0
2323.061474,0.9981505124138835
2323.302528,0.9998919758350303
2323.543582,1.0
2323.784636,0.9974875614701263
2324.02569,0.9999112499385198
2324.266744,1.0
2324.507798,0.9999840291275357
2324.748852,0.9977902451110627
2324.989906,0.9999776562496253
2325.23096,1.0
2325.472014,0.99929906576925
2325.713068,0.9992559669299765
2325.954122,1.0
2326.195176,0.9992172964723345
2326.43623,0.9984749640509532
2326.677284,0.9984343269468869
2326.918338,0.9995784988565766
2327.159392,0.9984181524418043
2327.400446,0.9978795513343941
2327.6415,1.0
2327.882554,0.9995717117416116
2328.123608,0.9990842795281245
2328.364662,0.9993818011636895
2328.605716,1.0
2328.84677,0.9983433737226843
2329.087824,0.9994977161867706
2329.328878,0.999968104508672
2329.569932,1.0
2329.810986,0.9975819282569199
2330.05204,0.9994069759083354
2330.293094,0.9998739979389266
2330.534148,0.9968042174188335
2330.775202,0.9995413851959334
2331.016256,0.9985842031872921
2331.25731,1.0
2331.498364,0.9975478115383728
2331.739418,0.9995710420287891
2331.980472,0.999518865782207
2332.221526,0.9991176594915128
2332.46258,0.9963419071835229
2332.703634,0.9995130785847282
2332.944688,0.9994657927395358
2333.185742,0.9990827009762099
2333.426796,0.9991517899337056
2333.66785,0.9996262098769415
2333.908904,0.9987999206718302
2334.149958,0.996926532800206
2334.391012,0.9982037152540383
2334.632066,0.9986983478849617
2334.87312,0.9983488646263399
2335.114174,0.9992226822680772
2335.355228,1.0
2335.596282,0.9983648383359632
2335.837336,0.9986152596389366
2336.07839,0.9993240185784568
2336.319444,0.9998146071873718
2336.560498,0.9984310321190445
2336.801552,0.9975545948865546
2337.042606,0.9993106477125395
2337.28366,0.9989990013337491
2337.524714,0.9975786362419886
2337.765768,0.99928326697591
2338.006822,0.9983558530928518
2338.247876,0.9971028049932078
2338.48893,0.9975196810867286
2338.729984,0.998941560542611
2338.971038,0.9977962318704937
2339.212092,0.9972645481851959
2339.453146,0.9972385199201587
2339.6942,0.9995384765347346
2339.935254,0.9988554554912733
2340.176308,0.9985445601813445
2340.417362,0.9996045282195877
2340.658416,0.9998149371262466
2340.89947,0.9981029017699642
2341.140524,0.9983024424834579
2341.381578,0.9989735271840119
2341.622632,0.9987837402441772
2341.863686,0.9993880872949886
2342.10474,0.9995727113138232
2342.345794,0.9987208188505865
2342.586848,0.9976831879614811
2342.827902,0.9976756055980657
2343.068956,0.9995463229425725
2343.31001,0.9976889745407523
2343.551064,0.9984543956785487
2343.792118,0.9998590199386229
2344.033172,0.9996294686636975
2344.274226,0.9976570490043783
2344.51528,0.9980561916471868
2344.756334,0.9991449357759364
2344.997388,0.9986014788434413
2345.238442,0.9978998084948957
2345.479496,0.9992595142949557
2345.72055,0.9989046003886379
2345.961604,0.9974366909017018
2346.202658,0.9994061563949511
2346.443712,0.9997718860219509
2346.684766,0.9988018183934824
2346.92582,0.9975123992196355
2347.166874,0.9985532475568081
2347.407928,0.9989359664855353
2347.648982,0.9987223169329383
2347.890036,0.9984820532483646
2348.13109,1.0
2348.372144,0.9988350790478217
2348.613198,0.998920083529938
2348.854252,0.9994721993358004
2349.095306,1.0
2349.33636,0.9982843733727749
2349.577414,0.9987373977537839
2349.818468,0.9995856458683939
2350.059522,0.9997379643373427
2350.300576,0.9979310432477229
2350.54163,0.9979659714454765
2350.782684,0.999713740979934
2351.023738,0.998753777181418
2351.264792,0.9994116031733459
2351.505846,0.9996642163879402
2351.7469,1.0
2351.987954,0.9984773603937425
2352.229008,0.9999447415268057
2352.470062,1.0
2352.711116,0.9993153145041613
2352.95217,0.997349319274512
2353.193224,0.9996018192949868
2353.434278,0.9999202311817014
2353.675332,0.9974133511562108
2353.916386,0.9991727923250644
2354.15744,0.9997994401148232
2354.398494,0.9975834246309346
2354.639548,0.9996837200270593
2354.880602,0.9995480021818056
2355.121656,0.9997633779994025
2355.36271,0.9982192873534582
2355.603764,0.9978100015535041
2355.844818,0.9998297844883043
2356.085872,0.9987522790518758
2356.326926,0.9997408535842347
2356.56798,0.999723218311121
2356.809034,0.9995270118941586
2357.050088,0.9976889745407523
2357.291142,0.997899509124998
2357.532196,0.998973826876115
2357.77325,0.9994293029095688
2358.014304,0.9977750788146013
2358.255358,1.0
2358.496412,0.9995624757416656
2358.737466,0.9977662984325414
2358.97852,0.9995029235834373
2359.219574,1.0
2359.460628,0.9996442732857563
2359.701682,0.9986578015551336
2359.942736,0.9995655643944875
2360.18379,0.9988628470489926
2360.424844,0.9989244787879752
2360.665898,0.999034226659555
2360.906952,0.9996115454680062
2361.148006,0.9994313517417398
2361.38906,0.9966673655948747
2361.630114,0.9986972493173832
2361.871168,0.99931570423721
2362.112222,0.9986429216647459
2362.353276,0.9975206786069085
2362.59433,0.9993902359816862
2362.835384,0.9982277722534615
2363.076438,0.9984467076093011
2363.317492,0.9988898167099517
2363.558546,1.0
2363.7996,0.9984660776633176
2364.040654,0.9985551448097808
2364.281708,0.9976499656644764
2364.522762,0.9983251042061119
2364.763816,0.9978002230634035
2365.00487,0.9989655354277615
2365.245924,0.9968919400497056
2365.486978,0.9986776750431251
2365.728032,0.9979537963348931
2365.969086,0.9988988067587573
2366.21014,0.9990885056635652
2366.451194,0.9986842663375316
2366.692248,0.9970458720484937
2366.933302,0.9990557860507913
2367.174356,0.9994243657410072
2367.41541,0.9988022179142896
2367.656464,0.9989990013337491
2367.897518,0.997242708330738
2368.138572,0.9974513533288266
2368.379626,0.9971680176490849
2368.62068,0.9996910177448521
2368.861734,0.9990663061636067
2369.102788,0.9953099328749513
2369.343842,0.997912781276729
2369.584896,0.9981823539230988
2369.82595,0.9959038123568575
2370.067004,0.9973426370564583
2370.308058,0.9975966925787139
2370.549112,0.9984521990812945
2370.790166,0.9976093621371612
2371.03122,0.9986075703310412
2371.272274,0.9991440865031019
2371.513328,0.9973797388926466
2371.754382,0.9972618555745509
2371.995436,0.9971170636652684
2372.23649,0.9985100111372641
2372.477544,0.9951922941934684
2372.718598,0.9965013346425289
2372.959652,0.9974634225632206
2373.200706,0.9964383577482703
2373.44176,0.9957518490301885
2373.682814,0.9961622829312706
2373.923868,0.9971868643027189
2374.164922,0.9959118792104084
2374.405976,0.9974776863921494
2374.64703,0.9984632819622141
2374.888084,0.9972302428747931
2375.129138,0.9955985150524572
2375.370192,0.9982074086146174
2375.611246,0.9967166021788687
2375.8523,0.9947750975359048
2376.093354,0.9951746794457522
2376.334408,0.9974520515450184
2376.575462,0.9959928501376117
2376.816516,0.9971258383340372
2377.05757,0.9971840721834078
2377.298624,0.9972180767400436
2377.539678,0.9971758953075411
2377.780732,0.9972535783355002
2378.021786,0.997012371869999
2378.26284,0.9969006130473115
2378.503894,0.9969855525979165
2378.744948,0.99612263646138
2378.986002,0.9976000844132348
2379.227056,0.9964046787009575
2379.46811,0.9972041157846961
2379.709164,0.9981786606552219
2379.950218,0.9973782428241603
2380.191272,0.9952674340481739
2380.432326,0.9971827758449565
2380.67338,0.9962385918847388
2380.914434,0.9955491345907562
2381.155488,0.9950404394361873
2381.396542,0.9987137279579453
2381.637596,0.997215882862688
2381.87865,0.9949776543653486
2382.119704,0.9971446841904745
2382.360758,0.9980097831132819
2382.601812,0.9967977382124777
2382.842866,0.9955841785370636
2383.08392,0.996962921282739
2383.324974,0.9967000568205994
2383.566028,0.9960233279851346
2383.807082,0.9964116535581204
2384.048136,0.9968195683219835
2384.28919,0.9968528626515776
2384.530244,0.9953232701174111
2384.771298,0.9972314395518026
2385.012352,0.9956837419330041
2385.253406,0.9960233279851346
2385.49446,0.9975897094263069
2385.735514,0.9972177775746655
2385.976568,0.9966596912857058
2386.217622,0.9968590431584856
2386.458676,0.9985720205343276
2386.69973,0.9976443788403118
2386.940784,0.9965676041847205
2387.181838,0.9982011199277525
2387.422892,0.996658993624166
2387.663946,0.9963010580027424
2387.905,0.9959857786134797
2388.146054,0.9980457121121922
2388.387108,0.9977602120766843
2388.628162,0.9972287470305506
2388.869216,0.9969827610422775
2389.11027,0.997349319274512
2389.351324,0.9976736102488498
2389.592378,0.9956403310682196
2389.833432,0.9978943200610422
2390.074486,0.9979607820359174
2390.31554,0.9968723014719272
2390.556594,0.9977412548127494
2390.797648,0.9995564284069806
2391.038702,0.9976048729051323
2391.279756,0.9979428189035094
2391.52081,0.9980685676206941
2391.761864,0.9985554443763692
2392.002918,0.9970086829310477
2392.243972,0.9959857786134797
2392.485026,0.9974906536863598
2392.72608,0.9982699981812999
2392.967134,0.9968013266907946
2393.208188,0.9972595618749208
2393.449242,0.9974130519322504
2393.690296,0.9967106218971964
2393.93135,0.9979146773128147
2394.172404,0.9992845760378471
2394.413458,0.9996978156668856
2394.654512,0.9970440773675393
2394.895566,0.9991411789980407
2395.13662,0.9989139901360133
2395.377674,0.9963069361963252
2395.618728,0.9971445844760111
2395.859782,0.9977940367211983
2396.100836,0.9984804556783574
2396.34189,0.996519670435775
2396.582944,0.9974627243390692
2396.823998,0.9985080141192388
2397.065052,0.9981584976499237
2397.306106,0.9976567497073086
2397.54716,0.9986242472167174
2397.788214,0.9984887431005323
2398.029268,0.9980766520088336
2398.270322,0.9975146935007922
2398.511376,0.9990533083955142
2398.75243,0.9971468779111928
2398.993484,0.9983179162912381
2399.234538,0.9977195042904761
2399.475592,0.9988751331375706
2399.716646,0.997780267258501
2399.9577,0.9977064342505788
2400.198754,0.9993478427470427
2400.439808,0.9974375885951275
2400.680862,0.9947440610370335
2400.921916,0.9984214472271438
2401.16297,0.9985537468335567
2401.404024,0.9975344444872576
2401.645078,0.9976351007907315
2401.886132,0.9992529491815132
2402.127186,0.9996983754978193
2402.36824,0.9977649015607014
2402.609294,0.9991539580954422
2402.850348,0.9973226904031843
2403.091402,0.9984531975339928
2403.332456,0.9975064141631954
2403.57351,0.9985049187491929
2403.814564,0.9982191875315345
2404.055618,0.9969017096385889
2404.296672,0.9985054180017772
2404.537726,0.9988125056301158
2404.77878,0.9970689040741569
2405.019834,0.997666626558021
2405.260888,0.9977135179914093
2405.501942,0.9988951108400097
2405.742996,0.9981945318221017
2405.98405,0.9989828176810155
2406.225104,0.9979216627400048
2406.466158,0.9975143942464291
2406.707212,0.9971942435128177
2406.948266,0.9983201125930699
2407.18932,0.9984256406060281
2407.430374,0.9965363124532318
2407.671428,0.9971739009577448
2407.912482,0.9975939990712802
2408.153536,0.9976928655353405
2408.39459,0.9969566404361196
2408.635644,0.9980395242479595
2408.876698,0.9978455242218591
2409.117752,0.9981755663061701
2409.358806,0.9963501768556716
2409.59986,0.9993818211513257
2409.840914,0.9992058954680246
2410.081968,0.9969810661730244
2410.323022,0.9986035759087488
2410.564076,0.9982489349065566
2410.80513,0.9969882444625426
2411.046184,0.9964849921546495
2411.287238,0.9989243788955322
2411.528292,0.9984580899666471
2411.769346,0.9971171633769799
2412.0104,0.9966600899496619
2412.251454,0.9980581877615662
2412.492508,0.9962925894797405
2412.733562,0.9960981321459274
2412.974616,0.9969237414098221
2413.21567,0.9980335360287786
2413.456724,0.9974788833660913
2413.697778,0.9981667823998358
2413.938832,0.999815277063383
2414.179886,0.9977298806272776
2414.42094,0.9968561522714522
2414.661994,0.9966757376359082
2414.903048,0.9972675399833282
2415.144102,0.9969503596290694
2415.385156,0.9973987890275877
2415.62621,0.9975213768716279
2415.867264,0.9971126763598405
2416.108318,0.9976098609419669
2416.349372,0.9982785833402005
2416.590426,0.9987151261581432
2416.83148,0.9971852688050123
2417.072534,0.9980916232708978
2417.313588,0.9989057990748776
2417.554642,0.9969767791636569
2417.795696,0.9980035954718084
2418.03675,0.999072590310436
2418.277804,0.9982903630969843
2418.518858,0.9977608107329912
2418.759912,0.9971899555867897
2419.000966,0.9974285119543701
2419.24202,0.9976789977008913
2419.483074,0.9965811575963004
2419.724128,0.9970658131653453
2419.965182,0.997188559521829
2420.206236,0.99672866252272
2420.44729,0.9976851833298525
2420.688344,0.998061381552877
2420.929398,0.9985030215916496
2421.170452,0.9967597609421235
2421.411506,0.9970368986760255
2421.65256,0.9974578367836945
2421.893614,0.9959548039374235
2422.134668,0.9971764936132578
2422.375722,0.997634701736771
2422.616776,0.996303249867481
2422.85783,0.9960606795602717
2423.098884,0.9965829514439986
2423.339938,0.9969232429480761
2423.580992,0.9967985356509873
2423.822046,0.995644313637509
2424.0631,0.9978042142722782
2424.304154,0.9962680809834952
2424.545208,0.9962031264221567
2424.786262,0.9983100296108518
2425.027316,0.9981176738022232
2425.26837,0.9980551935914942
2425.509424,0.9971180607828307
2425.750478,0.995499557478334
2425.991532,0.9972103981904151
2426.232586,0.9962806340403996
2426.47364,0.9956322664141999
2426.714694,0.9967051400038512
2426.955748,0.9947772860435267
2427.196802,0.9961601909926731
2427.437856,0.9968306330806012
2427.67891,0.9975232721640445
2427.919964,0.9959949417247932
2428.161018,0.996140168374062
2428.402072,0.9964440374630966
2428.643126,0.9966824153857208
2428.88418,0.9960069933365001
2429.125234,0.9970917372134986
2429.366288,0.9975740473908162
2429.607342,0.9961780224196827
2429.848396,0.9957917794799348
2430.08945,0.9984232443873662
2430.330504,0.9959595845319558
2430.571558,0.9956594475460937
2430.812612,0.9979398250795435
2431.053666,0.9957648934648518
2431.29472,0.9963552582545312
2431.535774,0.9949097992032082
2431.776828,0.9969439791671854
2432.017882,0.9973605893854958
2432.258936,0.9957982521475376
2432.49999,0.9962115941847193
2432.741044,0.9981757659413033
2432.982098,0.9976117564025034
2433.223152,0.9969892414512855
2433.464206,0.9969676070194805
2433.70526,0.9976344024464053
2433.946314,0.9953359108032098
2434.187368,0.9980231565339774
2434.428422,0.9977470417288095
2434.669476,0.9963290544558205
2434.91053,0.9958919611720052
2435.151584,0.9971960384640716
2435.392638,0.9987874357508527
2435.633692,0.9961566048224406
2435.874746,0.9984176532328528
2436.1158,0.997564171456633
2436.356854,0.997266243536369
2436.597908,0.9958960443374164
2436.838962,0.9988370767199775
2437.080016,0.996296076509906
2437.32107,0.9974477625104181
2437.562124,0.9967090271614772
2437.803178,0.9993658911320591
2438.044232,0.9969598307024734
2438.285286,0.9975872154551508
2438.52634,0.9976908701516048
2438.767394,0.9970788748130512
2439.008448,0.9962513438203272
2439.249502,0.9972042155051127
2439.490556,0.9993333023417124
2439.73161,0.9980095835113453
2439.972664,0.9973576970439805
2440.213718,0.9992431765354586
2440.454772,0.9994257149648117
2440.695826,0.9970030996980563
2440.93688,0.998782042313262
2441.177934,0.9992878936681469
2441.418988,0.9980980110777278
2441.660042,0.9964626711408215
2441.901096,0.9976868793961058
2442.14215,0.9985835041785945
2442.383204,0.9980421191540959
2442.624258,0.998411063698087
2442.865312,0.9984131603635222
2443.106366,0.9981526085321605
2443.34742,0.9967957446189949
2443.588474,0.9984950335994289
2443.829528,0.9978187823201531
2444.070582,0.9998954854620249
2444.311636,0.9978979124870607
2444.55269,1.0
2444.793744,0.9996936469356862
2445.034798,0.9979859309644998
2445.275852,0.9967968410949171
2445.516906,0.9982152944842946
2445.75796,0.9977930389276605
2445.999014,0.9976760046683877
2446.240068,0.9980240547552225
2446.481122,0.998734401546085
2446.722176,0.9969747852120925
2446.96323,0.9991127138713387
2447.204284,0.9999378189333227
2447.445338,0.9974863644857707
2447.686392,0.998170275989688
2447.927446,0.9986609972652117
2448.1685,0.9998253052609033
2448.409554,0.9984027769206485
2448.650608,0.9987498820492825
2448.891662,0.999119348001784
2449.132716,0.9988924138268515
2449.37377,0.9982777847176532
2449.614824,0.9995608664473751
2449.855878,0.9995789086838451
2450.096932,0.9975846217317624
2450.337986,0.9990454658578253
2450.57904,0.9995835767282486
2450.820094,0.9991738314653087
2451.061148,0.998025352187337
2451.302202,1.0
2451.543256,0.999246234224257
2451.78431,0.9993864083244123
2452.025364,0.998673181003699
2452.266418,0.9999240678829892
2452.507472,0.9988768312267403
2452.748526,0.9985547453878028
2452.98958,0.9970127706750276
2453.230634,0.9996860392959801
2453.471688,0.9975266637489355
2453.712742,0.9982807795554997
2453.953796,0.9989080965608577
2454.19485,0.9986656909829291
2454.435904,0.9978498149668384
2454.676958,0.9992164071693365
2454.918012,1.0
2455.159066,0.9991511504767647
2455.40012,0.9998798372201252
2455.641174,0.9992598640358469
2455.882228,0.9998896160927518
2456.123282,0.9969611267510958
2456.364336,0.9986074704702892
2456.60539,0.9981993231673537
2456.846444,1.0
2457.087498,0.998152907977988
2457.328552,0.9991230147765198
2457.569606,0.9990285421709777
2457.81066,0.9988930131624795
2458.051714,0.9980113799302124
2458.292768,0.9981962287542483
2458.533822,0.9993911154454808
2458.774876,0.9986112651858869
2459.01593,0.9988524589294017
2459.256984,0.9990942904027598
2459.498038,0.9998086983005041
2459.739092,0.9969868486799774
2459.980146,0.9995457432058733
2460.2212,0.9988545565217678
2460.462254,0.9984711698532988
2460.703308,0.9980092841085152
2460.944362,0.9992543081664482
2461.185416,0.9967406233384349
2461.42647,0.9993366101404175
2461.667524,0.9978915259608577
2461.908578,0.9976779002545973
2462.149632,0.9972385199201587
2462.390686,0.9994627443735168
2462.63174,0.9999665085608508
2462.872794,0.997079273644681
2463.113848,0.9983139230275595
2463.354902,0.9986116646304729
2463.595956,0.9987068368569968
2463.83701,0.9971642284178175
2464.078064,0.9996516906737826
2464.319118,0.9990557061263317
2464.560172,0.9979037003117378
2464.801226,0.9973777441351637
2465.04228,0.9974774868966321
2465.283334,0.9985529479908788
2465.524388,0.996135187685672
2465.765442,0.9978222746920028
2466.006496,0.9976256233022921
2466.24755,0.9974299083552643
2466.488604,0.9976642321609905
2466.729658,0.9987608683584097
2466.970712,0.9964212191559093
2467.211766,0.9984962317941881
2467.45282,0.9967138113762897
2467.693874,0.999333981888589
2467.934928,0.9962368982805722
2468.175982,0.997433100136078
2468.417036,0.9974670134380055
2468.65809,0.9989571441525072
2468.899144,0.9961999385772528
2469.140198,0.9968419970145925
2469.381252,0.9990721806907581
2469.622306,0.9972647476381256
2469.86336,0.996385248999163
2470.104414,0.9969595316145691
2470.345468,0.9978411337112117
2470.586522,0.9975170875389294
2470.827576,0.9981156775688719
2471.06863,0.9969462721409743
2471.309684,0.9977926398105247
2471.550738,0.9960108777713488
2471.791792,0.998515203402822
2472.032846,0.9961572025165828
2472.2739,0.9982378544048761
2472.514954,0.9957094309049324
2472.756008,0.9972942671115417
2472.997062,0.996751487870441
2473.238116,0.9966355724130161
2473.47917,0.9975782372106139
2473.720224,0.9980099827152585
2473.961278,0.9962140847168178
2474.202332,0.9958404748885444
2474.443386,0.9987107318212557
2474.68444,0.9986177561802063
2474.925494,0.9983441723977028
2475.166548,0.9966615849409182
2475.407602,0.9986749786170427
2475.648656,0.9964463292870184
2475.88971,0.9968391061769929
2476.130764,0.9980777498937546
2476.371818,0.9974979353947099
2476.612872,0.9954773580857263
2476.853926,0.9970257319252943
2477.09498,0.9963194897428085
2477.336034,0.9967917574439908
2477.577088,0.9957930740100897
2477.818142,0.9987256127220222
2478.059196,0.9972769143422635
