nu,[0]PFC-31-10-PNNL(x-sec)-X=0.01-T=278.16K-P=1.0atm-L=15cm
1136.132723,0.6287132553947308
1136.252725,0.6240529864718557
1136.372727,0.6181834629286339
1136.49273,0.6130860363243111
1136.612732,0.6080914482623103
1136.732735,0.6022576109747315
1136.852737,0.5971422017900668
1136.972739,0.5920998457250533
1137.092742,0.5858508757690563
1137.212744,0.5796620602455299
1137.332747,0.5742904501089585
1137.452749,0.5687865767588702
1137.572751,0.5621536881581556
1137.692754,0.5560316844134997
1137.812756,0.5503449585489255
1137.932759,0.5435573816396504
1138.052761,0.5368320443330871
1138.172763,0.5295858462898401
1138.292766,0.5226412483008117
1138.412768,0.515581442816017
1138.532771,0.5086729516920677
1138.652773,0.5011148312844269
1138.772775,0.4936788867377119
1138.892778,0.486246296758162
1139.01278,0.4782173226104187
1139.132783,0.46972869294669245
1139.252785,0.46205100202493543
1139.372787,0.45354989201936585
1139.49279,0.44541003237334553
1139.612792,0.4365772252966516
1139.732795,0.427624416584926
1139.852797,0.41923234084031447
1139.972799,0.4101468552006214
1140.092802,0.40145493238608765
1140.212804,0.3929550697439121
1140.332807,0.38466979039663685
1140.452809,0.3745237725257959
1140.572811,0.3663009557502429
1140.692814,0.35636492604454434
1140.812816,0.34655976266522703
1140.932819,0.3374965469436387
1141.052821,0.3291637275094663
1141.172823,0.31825574177337074
1141.292826,0.3095610353498786
1141.412828,0.30008185246212604
1141.532831,0.28990557861518207
1141.652833,0.28066317334489627
1141.772835,0.2701170217477157
1141.892838,0.26098300205664476
1142.01284,0.25225873298270457
1142.132843,0.24307141255216874
1142.252845,0.23216661429692728
1142.372847,0.22230610399986597
1142.49285,0.21316260516227542
1142.612852,0.20333508413905857
1142.732855,0.19569459965083963
1142.852857,0.18730817948195702
1142.972859,0.1782086899469516
1143.092862,0.17028189659297988
1143.212864,0.1600610458423773
1143.332867,0.15187461498025037
1143.452869,0.1446989357852914
1143.572871,0.13582336828221486
1143.692874,0.12873490358780423
1143.812876,0.12099573281487792
1143.932879,0.11456648150353478
1144.052881,0.10759296655286545
1144.172883,0.10162151545171771
1144.292886,0.09566526534113325
1144.412888,0.08933159913461845
1144.532891,0.0838186284214124
1144.652893,0.07796463130012121
1144.772895,0.07259204036555714
1144.892898,0.06799643511225764
1145.0129,0.06284398830453071
1145.132903,0.05869504312039453
1145.252905,0.05460116824672575
1145.372907,0.05021206211359673
1145.49291,0.04681273489189053
1145.612912,0.043447585432006164
1145.732915,0.040171399170008545
1145.852917,0.037433097725150424
1145.972919,0.03462082151583056
1146.092922,0.03191433490707862
1146.212924,0.02948127390728994
1146.332927,0.02725004790207819
1146.452929,0.025377305210815163
1146.572931,0.023227926401555965
1146.692934,0.021573274975388492
1146.812936,0.019954511916276306
1146.932939,0.018444298142987012
1147.052941,0.017026233113419977
1147.172943,0.015846604955401217
1147.292946,0.014651684019335936
1147.412948,0.013538740994220467
1147.532951,0.012681640010107307
1147.652953,0.011757076080928103
1147.772955,0.010999560076818593
1147.892958,0.010256947480774907
1148.01296,0.009564470841437786
1148.132963,0.008922313544896353
1148.252965,0.008362482050145411
1148.372967,0.007873914067259614
1148.49297,0.007336451500882659
1148.612972,0.006932741119831477
1148.732975,0.006539464484301266
1148.852977,0.006187030702650915
1148.972979,0.005848909765372831
1149.092982,0.005548098625062556
1149.212984,0.005307682392117154
1149.332987,0.0050402479584695965
1149.452989,0.004791077236722366
1149.572991,0.00457430730711005
1149.692994,0.004345562801996821
1149.812996,0.004128256979312773
1149.932999,0.003973134298210431
1150.053001,0.0037937511501000168
1150.173003,0.003646089702641239
1150.293006,0.003545769770410939
1150.413008,0.0033839892972308597
1150.533011,0.0032396175379118177
1150.653013,0.0031303827423654596
1150.773015,0.003038473584577386
1150.893018,0.002925470372839141
1151.01302,0.0028441244761889676
1151.133023,0.00276531700885291
1151.253025,0.002698929678326102
1151.373027,0.002637562720970379
1151.49303,0.002561403316944204
1151.613032,0.00249816204371793
1151.733035,0.0024876917661085978
1151.853037,0.0024617076578613128
1151.973039,0.0024484502636885805
1152.093042,0.002437700748803642
1152.213044,0.0024250576055714714
1152.333047,0.002438432168735788
1152.453049,0.002446981634163283
1152.573051,0.00249816204371793
1152.693054,0.0025673013246820357
1152.813056,0.0025907703890235183
1152.933059,0.0026809072918945577
1153.053061,0.0027518000989837825
1153.173063,0.0028618128251615116
1153.293066,0.0029528041523734466
1153.413068,0.0030776160236467127
1153.533071,0.0031729294535114173
1153.653073,0.003351658436410014
1153.773075,0.003475558824808002
1153.893078,0.003654850827071554
1154.01308,0.003782008731686966
1154.133083,0.0039739290045380585
1154.253085,0.00417475335112215
1154.373087,0.004360798919455829
1154.49309,0.0045378588369255415
1154.613092,0.004808837057906439
1154.733095,0.00509854537766766
1154.853097,0.005354060681958691
1154.973099,0.005643786914754961
1155.093102,0.006028241114079464
1155.213104,0.006498395361622636
1155.333107,0.006945231291629448
1155.453109,0.007443605033343192
1155.573111,0.007943510285283789
1155.693114,0.008527150752060494
1155.813116,0.009160999413229407
1155.933119,0.009974733832708133
1156.053121,0.010746233047542008
1156.173123,0.011659896203839155
1156.293126,0.01281678037277469
1156.413128,0.01374197859510991
1156.533131,0.014976095236384405
1156.653133,0.016322675547856144
1156.773135,0.018008705484020445
1156.893138,0.019479356795974838
1157.01314,0.021551712483455946
1157.133143,0.023237219430598487
1157.253145,0.025747956866774557
1157.373147,0.027898007736453855
1157.49315,0.03063537169072127
1157.613152,0.0336245104592106
1157.733155,0.036746951836050236
1157.853157,0.04042527786295917
1157.973159,0.04399848840877599
1158.093162,0.048359141774086345
1158.213164,0.0527442772849634
1158.333167,0.05777494932104552
1158.453169,0.06298869582749064
1158.573171,0.0690171675678936
1158.693174,0.07505755948443774
1158.813176,0.08143093836426381
1158.933179,0.08798402632628415
1159.053181,0.09530242716199251
1159.173183,0.1031160733013804
1159.293186,0.11159266020167327
1159.413188,0.11993564160852804
1159.533191,0.13065434902095965
1159.653193,0.140858420921045
1159.773195,0.1506946010205121
1159.893198,0.16157271337982607
1160.0132,0.17356553978551198
1160.133203,0.18477803224012943
1160.253205,0.19693136735630568
1160.373207,0.20936000434636526
1160.49321,0.22299632220773813
1160.613212,0.2359111565807206
1160.733215,0.24872684318511182
1160.853217,0.2631581754560287
1160.973219,0.2780651055734723
1161.093222,0.29159191662401085
1161.213224,0.30635828375793367
1161.333227,0.3207157699388858
1161.453229,0.3350417929043375
1161.573231,0.3486453718118346
1161.693234,0.36327324021856267
1161.813236,0.37757728604598395
1161.933239,0.39011644792610234
1162.053241,0.4039799625094024
1162.173243,0.4185076958892759
1162.293246,0.43029252968574777
1162.413248,0.443135361135057
1162.533251,0.456366072938828
1162.653253,0.46765239722754676
1162.773255,0.4787005661031393
1162.893258,0.4895101900332271
1163.01326,0.4999635916056082
1163.133263,0.5094161566091097
1163.253265,0.5187620389977592
1163.373267,0.5272186082709072
1163.49327,0.5360810053209989
1163.613272,0.5427426567636089
1163.733275,0.5507578720910602
1163.853277,0.5570612951259202
1163.973279,0.5630200717820834
1164.093282,0.5683885654753404
1164.213284,0.57336085275694
1164.333287,0.5775385994184361
1164.453289,0.5822065484306588
1164.573291,0.5856927173849413
1164.693294,0.5888816790357093
1164.813296,0.5916618539161731
1164.933299,0.5943957117633811
1165.053301,0.5964737769118664
1165.173303,0.5986788309713919
1165.293306,0.6005556313727252
1165.413308,0.602408194199594
1165.533311,0.6036926911568625
1165.653313,0.6050283273386851
1165.773315,0.6062335324914885
1165.893318,0.6080488833507213
1166.01332,0.6084746665758094
1166.133323,0.6110906301251964
1166.253325,0.6127121678836207
1166.373327,0.6136380621313544
1166.49333,0.6155802254095305
1166.613332,0.6175717641411949
1166.733335,0.6201028051070162
1166.853337,0.6227002597305473
1166.973339,0.6246273793996427
1167.093342,0.6277395047006099
1167.213344,0.6294744588689871
1167.333347,0.6311132219308572
1167.453349,0.6331170251945497
1167.573351,0.6347652712514176
1167.693354,0.6357435628603406
1167.813356,0.63611876223536
1167.933359,0.6368316143717432
1168.053361,0.6370672856655614
1168.173363,0.6373285368055083
1168.293366,0.6375070137814244
1168.413368,0.6373157903622371
1168.533371,0.637080027138689
1168.653373,0.6365769326657313
1168.773375,0.6350954350276105
1168.893378,0.6341308232570341
1169.01338,0.6325601272833978
1169.133383,0.6303374298778028
1169.253385,0.6287069682936124
1169.373387,0.6260594151535948
1169.49339,0.623516531612143
1169.613392,0.6197680399869756
1169.733395,0.6163810000933316
1169.853397,0.61291439626487
1169.973399,0.6092113665359584
1170.093402,0.6039764934100115
1170.213404,0.6004775642151219
1170.333407,0.5961517680225589
1170.453409,0.5913306160332436
1170.573411,0.5867831195989733
1170.693414,0.582754079885651
1170.813416,0.5784807549836728
1170.933419,0.5748190404373266
1171.053421,0.570809357417693
1171.173423,0.5677069082728903
1171.293426,0.5652314419172014
1171.413428,0.5632960192188573
1171.533431,0.5620075471983825
1171.653433,0.5615637365643781
1171.773435,0.5616479774427707
1171.893438,0.5627442595264313
1172.01344,0.5645987370831
1172.133443,0.5670147281605193
1172.253445,0.5706039030330308
1172.373447,0.5740837427564751
1172.49345,0.5787469173436147
1172.613452,0.5844114538295504
1172.733455,0.5891408439865929
1172.853457,0.5952105919539734
1172.973459,0.6005075888439421
1173.093462,0.6071192798871866
1173.213464,0.6126141417790568
1173.333467,0.6187648285828364
1173.453469,0.6243775784114113
1173.573471,0.6296507363951724
1173.693474,0.6339913298207581
1173.813476,0.6384256851659201
1173.933479,0.6417477277154447
1174.053481,0.6451128604830757
1174.173483,0.647523624732944
1174.293486,0.6496899694212758
1174.413488,0.6514009029322243
1174.533491,0.6527506993586168
1174.653493,0.6523004567276305
1174.773495,0.6513292527737328
1174.893498,0.6502229336816842
1175.0135,0.648943255399298
1175.133503,0.6478604245781757
1175.253505,0.6456808096612875
1175.373507,0.6441330337920759
1175.49351,0.6431611268854347
1175.613512,0.641285835652586
1175.733515,0.6402285864941782
1175.853517,0.6386811065208519
1175.973519,0.6375197640492023
1176.093522,0.6366596930462861
1176.213524,0.6350763824503497
1176.333527,0.6345748702316232
1176.453529,0.633959631046743
1176.573531,0.6328132019458694
1176.693534,0.6317825566308228
1176.813536,0.6313720314041654
1176.933539,0.6303752512582256
1177.053541,0.6299845397355333
1177.173543,0.6295437048679229
1177.293546,0.6292101351081375
1177.413548,0.6287824176566789
1177.533551,0.628040891990029
1177.653553,0.6279592519807858
1177.773555,0.6267484594151289
1177.893558,0.626554197504862
1178.01356,0.6259029198625328
1178.133563,0.6254586865109317
1178.253565,0.6249835184959005
1178.373567,0.6242464728865067
1178.49357,0.6233669056003958
1178.613572,0.6223454217209409
1178.733575,0.6213069722133501
1178.853577,0.6203695066499345
1178.973579,0.6196936722843286
1179.093582,0.6181031043018771
1179.213584,0.6168187859990037
1179.333587,0.615161773146146
1179.453589,0.6138590116022402
1179.573591,0.612859236451435
1179.693594,0.6105714237835457
1179.813596,0.6086876699825327
1179.933599,0.606560987003795
1180.053601,0.6044054689886424
1180.173603,0.6021552358829952
1180.293606,0.5989602761563859
1180.413608,0.5968854858411816
1180.533611,0.5939500821115669
1180.653613,0.5916441043268007
1180.773615,0.5880637021275019
1180.893618,0.5855228911228978
1181.01362,0.5817002490057088
1181.133623,0.578602248698613
1181.253625,0.5750317628335049
1181.373627,0.5711291001774637
1181.49363,0.5677012312321928
1181.613632,0.5635608305736838
1181.733635,0.5595849112558038
1181.853637,0.555353739389068
1181.973639,0.5516673727116795
1182.093642,0.5478849277181694
1182.213644,0.542699239087798
1182.333647,0.5384503431043515
1182.453649,0.5328634921007508
1182.573651,0.5287286117662918
1182.693654,0.5239390071524291
1182.813656,0.5186479239023004
1182.933659,0.5143712489601213
1183.053661,0.5091207809055108
1183.173663,0.5040902295748255
1183.293666,0.4980723158248997
1183.413668,0.49397518294972925
1183.533671,0.4884686429698617
1183.653673,0.48224162203818954
1183.773675,0.47671330811066476
1183.893678,0.47050438506006287
1184.01368,0.4656458091755968
1184.133683,0.46070838805981107
1184.253685,0.4548216112931468
1184.373687,0.4488529277591
1184.49369,0.44263490099020936
1184.613692,0.4367955684905496
1184.733695,0.43218566628551247
1184.853697,0.42562781001887806
1184.973699,0.4201136538108157
1185.093702,0.41408666140394756
1185.213704,0.4090164106114069
1185.333707,0.4026691588409881
1185.453709,0.3978063300676328
1185.573711,0.3919386329670979
1185.693714,0.38684932610273165
1185.813716,0.38039693714979766
1185.933719,0.3755513748347777
1186.053721,0.3699120515914855
1186.173723,0.3638913299543531
1186.293726,0.3594428806428634
1186.413728,0.353949865060814
1186.533731,0.3494481790414117
1186.653733,0.34421115061006924
1186.773735,0.3399012991954776
1186.893738,0.33377105003188556
1187.01374,0.329888684870685
1187.133743,0.3232594588633663
1187.253745,0.3188291179923483
1187.373747,0.31537275202160797
1187.49375,0.3095300807940972
1187.613752,0.30519633138737323
1187.733755,0.30014187483465565
1187.853757,0.2956437786183373
1187.973759,0.29115485662602203
1188.093762,0.28722195492640357
1188.213764,0.28362566251534327
1188.333767,0.2789842361532105
1188.453769,0.2754910878263692
1188.573771,0.27025211402884536
1188.693774,0.2666548909219623
1188.813776,0.2633951244249811
1188.933779,0.2596034511848519
1189.053781,0.25622482429748444
1189.173783,0.25311787238419087
1189.293786,0.24957395372380733
1189.413788,0.24551432086170277
1189.533791,0.24231905792543904
1189.653793,0.2393328543325634
1189.773795,0.2362416635007948
1189.893798,0.2338910196735888
1190.0138,0.23082394543764329
1190.133803,0.2278882276123479
1190.253805,0.22571096819380504
1190.373807,0.22308553857870586
1190.49381,0.2204024688692522
1190.613812,0.21751227353489916
1190.733815,0.21612464014756733
1190.853817,0.21252407561999911
1190.973819,0.20915074898713648
1191.093822,0.20758798605616843
1191.213824,0.20578980401139352
1191.333827,0.20315216488934282
1191.453829,0.20234117928231335
1191.573831,0.199588007415203
1191.693834,0.19791848994304953
1191.813836,0.1964200108526981
1191.933839,0.1941547029144447
1192.053841,0.19324431689376376
1192.173843,0.19181958695104964
1192.293846,0.19019603035266078
1192.413848,0.1886050750647139
1192.533851,0.18775825899208773
1192.653853,0.18622493648235003
1192.773855,0.18466719867418013
1192.893858,0.1827931670567782
1193.01386,0.18240970418289915
1193.133863,0.18168152270004165
1193.253865,0.1813729264925482
1193.373867,0.17971194778628552
1193.49387,0.18019782568530138
1193.613872,0.17879775003835544
1193.733875,0.17826216057412878
1193.853877,0.17844051189550095
1193.973879,0.1779415772966026
1194.093882,0.17723123262388757
1194.213884,0.17808398751493196
1194.333887,0.1784226687364842
1194.453889,0.17869050356549168
1194.573891,0.17953232566452862
1194.693894,0.1801437744456871
1194.813896,0.18032400832205148
1194.933899,0.18240970418289915
1195.053901,0.1825009318400043
1195.173903,0.18393000524925757
1195.293906,0.18525908021533122
1195.413908,0.1860016005869088
1195.533911,0.18667241308704458
1195.653913,0.18817178187024874
1195.773915,0.1884919459617998
1195.893918,0.19023407336290554
1196.01392,0.1898919600252268
1196.133923,0.1916661926473913
1196.253925,0.19262692343607832
1196.373927,0.19314771888683102
1196.49393,0.193883076513211
1196.613932,0.19425180453928517
1196.733935,0.19620406763130616
1196.853937,0.196754208858967
1196.973939,0.19859255807532858
1197.093942,0.20088955491023208
1197.213944,0.20290852850254407
1197.333947,0.203986798595304
1197.453949,0.20696615531049148
1197.573951,0.20929720576531952
1197.693954,0.21091501482126085
1197.813956,0.21343989674946617
1197.933959,0.21634087288606477
1198.053961,0.21923742587534917
1198.173963,0.22263981337532687
1198.293966,0.2262759515492217
1198.413968,0.23070856231310943
1198.533971,0.23284087468340467
1198.653973,0.23688037786862465
1198.773975,0.24029210296816703
1198.893978,0.24443643094671944
1199.01398,0.24872684318511182
1199.133983,0.2534724855768434
1199.253985,0.25812792076977764
1199.373987,0.263316117739249
1199.49399,0.2700630037453464
1199.613992,0.27516069679524313
1199.733995,0.2808877937197423
1199.853997,0.28616119730492295
1199.973999,0.29182528349161085
1200.094002,0.29688809372110747
1200.214004,0.3017066775448218
1200.334007,0.3071251376352721
1200.454009,0.3115797357484456
1200.574011,0.3174928438368295
1200.694014,0.32229113370076384
1200.814016,0.32621454518927573
1200.934019,0.3303178190377892
1201.054021,0.33497479124614576
1201.174023,0.34003728691088575
1201.294026,0.34452108009296534
1201.414028,0.34822724828994833
1201.534031,0.3532779987922733
1201.654033,0.3572926804103008
1201.774035,0.36211262382648307
1201.894038,0.36582507389799157
1202.01404,0.3697308390868951
1202.134043,0.3741980785411249
1202.254045,0.3782575372032404
1202.374047,0.38336413398297364
1202.49405,0.38706602239464794
1202.614052,0.39125725271846373
1202.734055,0.3946168440158174
1202.854057,0.39889781406222197
1202.974059,0.40425071977784005
1203.094062,0.4079339520143915
1203.214064,0.41274719173363256
1203.334067,0.4175170070799739
1203.454069,0.4207400897338606
1203.574071,0.42487511512663406
1203.694074,0.4301462550937443
1203.814076,0.43466919867850723
1203.934079,0.43798964957159064
1204.054081,0.4426747399240236
1204.174083,0.4470789848902423
1204.294086,0.4511028124222957
1204.414088,0.455659253452386
1204.534091,0.4596637661133938
1204.654093,0.46431596474535597
1204.774095,0.46852772538711357
1204.894098,0.4729904882975047
1205.0141,0.4768897246697166
1205.134103,0.4811289295458964
1205.254105,0.4861053057767825
1205.374107,0.49028422746202277
1205.49411,0.49474143817769234
1205.614112,0.4975396634667981
1205.734115,0.5021230850508901
1205.854117,0.5059385802334614
1205.974119,0.5089273517626314
1206.094122,0.5123588605224653
1206.214124,0.515174294321023
1206.334127,0.5178394639037673
1206.454129,0.5200553659987501
1206.574131,0.5225262798731763
1206.694134,0.5249459363889002
1206.814136,0.5266389866521446
1206.934139,0.5285964461347424
1207.054141,0.5300626880981278
1207.174143,0.5311132519355419
1207.294146,0.5326024529494364
1207.414148,0.5340637847808691
1207.534151,0.5353845528062998
1207.654153,0.5354595118907062
1207.774155,0.5358451815636889
1207.894158,0.5369018370352777
1208.01416,0.5376110154149222
1208.134163,0.5375626326007941
1208.254165,0.5379229202475205
1208.374167,0.5372724271417156
1208.49417,0.5375733839609593
1208.614172,0.5379659558025396
1208.734175,0.5372401917631581
1208.854177,0.5371810985922482
1208.974179,0.5372509366744421
1209.094182,0.5362364913569275
1209.214184,0.53537384522232
1209.334187,0.5350259652961498
1209.454189,0.5334606335486932
1209.574191,0.5327729130065347
1209.694194,0.5318041481482952
1209.814196,0.5306779175804336
1209.934199,0.5292258503268622
1210.054201,0.5282318403903571
1210.174203,0.5264862834890444
1210.294206,0.5243163790751686
1210.414208,0.5223382042680621
1210.534211,0.5209714693774044
1210.654213,0.5179792994359688
1210.774215,0.5157516127686442
1210.894218,0.5137800620214606
1211.01422,0.5106249047009773
1211.134223,0.5084135946283777
1211.254225,0.5056502774168368
1211.374227,0.5018469932863072
1211.49423,0.5001986297232939
1211.614232,0.4961137717659829
1211.734235,0.4932939673441354
1211.854237,0.4890942831571623
1211.974239,0.48520199025190175
1212.094242,0.48186562023276713
1212.214244,0.47760559602601244
1212.334247,0.47290062864166577
1212.454249,0.4691137512336961
1212.574251,0.4643716860043341
1212.694254,0.4603261587448303
1212.814256,0.45559090969027843
1212.934259,0.45027804916411496
1213.054261,0.4456417058200555
1213.174263,0.44103104905203205
1213.294266,0.43575287359858456
1213.414268,0.4310246491114066
1213.534271,0.42494310058374585
1213.654273,0.41976510414627316
1213.774275,0.41465849547144157
1213.894278,0.40966726399560094
1214.01428,0.4030236636600112
1214.134283,0.39755181546974827
1214.254285,0.3915390593786446
1214.374287,0.38621155102379745
1214.49429,0.3793940136772039
1214.614292,0.37403720795700657
1214.734295,0.36769554742812355
1214.854297,0.3620040063327738
1214.974299,0.3554040385261131
1215.094302,0.34934336031129487
1215.214304,0.3430771259828181
1215.334307,0.33635100720512223
1215.454309,0.3302187385548933
1215.574311,0.32413343874419376
1215.694314,0.31695356451960294
1215.814316,0.3115485793327175
1215.934319,0.3043429769132772
1216.054321,0.29778009533569155
1216.174323,0.29159191662401085
1216.294326,0.2849903382971166
1216.414328,0.27873326329539927
1216.534331,0.27196007678081274
1216.654333,0.2657498038128136
1216.774335,0.2589552531420464
1216.894338,0.25223350837065794
1217.01434,0.24758532720608456
1217.134343,0.23990794301333596
1217.254345,0.23351709326301054
1217.374347,0.22750114673737265
1217.49435,0.22018217656489278
1217.614352,0.21420966512949866
1217.734355,0.2082116850951212
1217.854357,0.20296941019289177
1217.974359,0.19634145855986296
1218.094362,0.19010095610802633
1218.214364,0.18429823336512927
1218.334367,0.17895874044820756
1218.454369,0.17195886289316317
1218.574371,0.16704367062537417
1218.694374,0.16199334902399298
1218.814376,0.15612473623271753
1218.934379,0.15064939942078492
1219.054381,0.14448205008655357
1219.174383,0.13979195462721442
1219.294386,0.13409590849635192
1219.414388,0.13018483898961133
1219.534391,0.12470554008219122
1219.654393,0.12019979047728242
1219.774395,0.11534818836892631
1219.894398,0.1111360669506219
1220.0144,0.10571589700671291
1220.134403,0.10159103356959316
1220.254405,0.09689765118074457
1220.374407,0.09358361165354658
1220.49441,0.08914419961480087
1220.614412,0.08476267384570738
1220.734415,0.08139837250252467
1220.854417,0.07732020293758629
1220.974419,0.07357867772818044
1221.094422,0.06994822174465536
1221.214424,0.0668970773264717
1221.334427,0.06359629913693364
1221.454429,0.06004866272878173
1221.574431,0.0570800848422625
1221.694434,0.05414985409492427
1221.814436,0.05120080624950572
1221.934439,0.04866963279289206
1222.054441,0.0461203958764676
1222.174443,0.04356940914482225
1222.294446,0.04078666863941762
1222.414448,0.03836153554190314
1222.534451,0.03633041535414644
1222.654453,0.03397263266863401
1222.774455,0.03200382026585698
1222.894458,0.0301973834223185
1223.01446,0.02845304768198724
1223.134463,0.026742532593350663
1223.254465,0.02500948815289389
1223.374467,0.02357189892363322
1223.49447,0.022026698350673318
1223.614472,0.020692168161274557
1223.734475,0.019366703536814214
1223.854477,0.01825347146102753
1223.974479,0.017202509579862274
1224.094482,0.016221788033928732
1224.214484,0.015228296042231197
1224.334487,0.01435294688528448
1224.454489,0.013503585988946333
1224.574491,0.012810373584418869
1224.694494,0.01195626344810716
1224.814496,0.011132349943465729
1224.934499,0.010549255397361332
1225.054501,0.00982819483537969
1225.174503,0.009245669492992574
1225.294506,0.008606823156497257
1225.414508,0.00805872438400996
1225.534511,0.00758259340485496
1225.654513,0.006983535303207265
1225.774515,0.006508150269016571
1225.894518,0.0060663389151631815
1226.01452,0.005638709791579818
1226.134523,0.005189593025521835
1226.254525,0.004804991526677701
1226.374527,0.004429803732866006
1226.49453,0.004104382392064166
1226.614532,0.003784278617823721
1226.734535,0.003473474114988603
1226.854537,0.0031984146941810487
1226.974539,0.002941604788861664
1227.094542,0.0026852001769538205
1227.214544,0.0024728103045410085
1227.334547,0.002264050077157495
1227.454549,0.0020693928994732925
1227.574551,0.001873962698712148
1227.694554,0.0017212577592772152
1227.814556,0.0015580815346627173
1227.934559,0.001443766435302006
1228.054561,0.0013066351944735811
1228.174563,0.001203164632177523
1228.294566,0.0011019212850244665
1228.414568,0.001016998130669999
1228.534571,0.0009368381713313953
1228.654573,0.0008698411058063575
1228.774575,0.0008073122803884569
1228.894578,0.0007537121701787187
1229.01458,0.0007052910524447298
1229.134583,0.0006658141369638695
1229.254585,0.0006204286176410495
1229.374587,0.0005870503304435244
1229.49459,0.0005523658276204791
1229.614592,0.0005178111279765053
1229.734595,0.00048439978022066704
1229.854597,0.0004440825896966491
1229.974599,0.00040920266958318756
1230.094602,0.00036970691050500345
1230.214604,0.00033472542134567874
1230.334607,0.0003018742554435697
1230.454609,0.00027129602230978366
1230.574611,0.00024105148899760125
1230.694614,0.00021570474643779015
1230.814616,0.0001914852070706833
1230.934619,0.00016949281863100306
1231.054621,0.0001529040434984384
1231.174623,0.00013298157143261036
1231.294626,0.00011897466341509707
1231.414628,0.00010602877907439643
1231.534631,9.458610256926637e-05
1231.654633,8.398267755252047e-05
1231.774635,7.43148322239267e-05
1231.894638,6.670704422829431e-05
1232.01464,5.9961971800824325e-05
1232.134643,5.366765852427059e-05
1232.254645,4.8473175281948e-05
1232.374647,4.353262068936007e-05
1232.49465,3.954781942145169e-05
1232.614652,3.592777085837198e-05
1232.734655,3.218532354004148e-05
1232.854657,2.944460077466855e-05
1232.974659,2.6829728844692688e-05
1233.094662,2.4545058673769893e-05
1233.214664,2.279430121400367e-05
1233.334667,2.060452182888829e-05
1233.454669,1.934648129971993e-05
1233.574671,1.79665295584797e-05
1233.694674,1.6568620215983065e-05
1233.814676,1.535606573650051e-05
1233.934679,1.4418477704828456e-05
1234.054681,1.3256799067129984e-05
1234.174683,1.2372924261788221e-05
1234.294686,1.1513388297126005e-05
1234.414688,1.0660129404940734e-05
1234.534691,9.840539708297631e-06
1234.654693,9.093051568554215e-06
1234.774695,8.419164185644976e-06
1234.894698,7.779643837994172e-06
1235.0147,7.268213736346476e-06
1235.134703,6.6227491153220365e-06
1235.254705,6.168838422044202e-06
1235.374707,5.728825626433004e-06
1235.49471,5.246234378257347e-06
1235.614712,4.842884711544885e-06
1235.734715,4.408394472438652e-06
1235.854717,4.147519969770387e-06
1235.974719,3.832474039501121e-06
1236.094722,3.5236964200904737e-06
1236.214724,3.2821889347406905e-06
1236.334727,3.0147308562858603e-06
1236.454729,2.7968969149529043e-06
1236.574731,2.5818612613513783e-06
1236.694734,2.404905375709287e-06
1236.814736,2.2625908669295533e-06
1236.934739,2.107517170020811e-06
1237.054741,1.992739963815653e-06
1237.174743,1.865465384635195e-06
1237.294746,1.7851644823556283e-06
1237.414748,1.6611507049367316e-06
1237.534751,1.5581676662046497e-06
1237.654753,1.5015689947939495e-06
1237.774755,1.4426916323565978e-06
1237.894758,1.3518993883682031e-06
1238.01476,1.3027931779634182e-06
1238.134763,1.2355430103788006e-06
1238.254765,1.1823577734101542e-06
1238.374767,1.1520126671051842e-06
1238.49477,1.117965547383529e-06
1238.614772,1.1013212087923894e-06
1238.734775,1.070911931541206e-06
1238.854777,1.0623788140686768e-06
1238.974779,1.0423841672481747e-06
1239.094782,1.051807968247332e-06
1239.214784,1.0602561797823717e-06
1239.334787,1.0784346137320683e-06
1239.454789,1.1112778372926188e-06
1239.574791,1.1416910699590813e-06
1239.694794,1.163590586892669e-06
1239.814796,1.2135021985967246e-06
1239.934799,1.2542158517301538e-06
1240.054801,1.3067074259335782e-06
1240.174803,1.4070714490377244e-06
1240.294806,1.4851422485913551e-06
1240.414808,1.5896447410483457e-06
1240.534811,1.6594903845303589e-06
1240.654813,1.8121437885271565e-06
1240.774815,1.928052754225694e-06
1240.894818,2.0657855340256075e-06
1241.01482,2.1913341471735503e-06
1241.134823,2.4001003715636846e-06
1241.254825,2.548514289903414e-06
1241.374827,2.785731672664656e-06
1241.49483,2.9907092240796304e-06
1241.614832,3.2430380426857132e-06
1241.734835,3.492125434847116e-06
1241.854837,3.7415896377831106e-06
1241.974839,4.07760806517693e-06
1242.094842,4.368896927745896e-06
1242.214844,4.723313461980197e-06
1242.334847,5.147496901434827e-06
1242.454849,5.48770731926807e-06
1242.574851,6.028574358322942e-06
1242.694854,6.433447530655468e-06
1242.814856,7.046355677283553e-06
1242.934859,7.640863023304243e-06
1243.054861,8.22773330335843e-06
1243.174863,8.895188903755247e-06
1243.294866,9.636043103963851e-06
1243.414868,1.0575188585994202e-05
1243.534871,1.1524907444036651e-05
1243.654873,1.255991706564203e-05
1243.774875,1.3403428842116915e-05
1243.894878,1.4607141573126502e-05
1244.01488,1.6078943485662265e-05
1244.134883,1.7331238346165067e-05
1244.254885,1.898236818330157e-05
1244.374887,2.050175634754186e-05
1244.49489,2.2276015420273458e-05
1244.614892,2.3724554293721675e-05
1244.734895,2.5803510742587932e-05
1244.854897,2.7344367275891924e-05
1244.974899,2.9474060102652252e-05
1245.094902,3.15480114338973e-05
